time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20
71.45,8361.9,7906.11,1382.05,7943.63,2888.78,7994.79,4927.78,4444.36,5862.6,9805.36,5565.34,9971.35,2758.26,3118.27,4206.13,1625.47,6410.89,9382.14,2668.23,9472.12
71.5,8363.3,7907.51,1383.43,7945.03,2890.16,7996.18,4929.18,4445.75,5863.99,9806.75,5566.73,9972.74,2759.65,3119.66,4207.52,1626.86,6412.28,9383.53,2669.63,9473.51
71.55,8364.7,7908.92,1384.81,7946.42,2891.55,7997.57,4930.57,4447.14,5865.38,9808.15,5568.12,9974.13,2761.04,3121.05,4208.91,1628.24,6413.67,9384.93,2671.03,9474.9
71.6,8366.1,7910.32,1386.2,7947.82,2892.93,7998.96,4931.97,4448.53,5866.77,9809.54,5569.51,9975.52,2762.42,3122.44,4210.3,1629.63,6415.06,9386.32,2672.44,9476.29
71.65,8367.5,7911.72,1387.58,7949.21,2894.31,8000.35,4933.37,4449.92,5868.16,9810.94,5570.9,9976.91,2763.81,3123.83,4211.69,1631.02,6416.45,9387.71,2673.84,9477.68
71.7,8368.9,7913.12,1388.96,7950.61,2895.69,8001.73,4934.77,4451.31,5869.55,9812.33,5572.29,9978.29,2765.2,3125.22,4213.08,1632.41,6417.84,9389.1,2675.25,9479.07
71.75,8370.3,7914.52,1390.34,7952,2897.07,8003.12,4936.16,4452.7,5870.93,9813.73,5573.68,9979.68,2766.59,3126.61,4214.47,1633.8,6419.23,9390.5,2676.65,9480.46
71.8,8371.7,7915.92,1391.73,7953.4,2898.45,8004.51,4937.56,4454.09,5872.32,9815.12,5575.07,9981.07,2767.98,3128,4215.86,1635.19,6420.62,9391.89,2678.06,9481.84
71.85,8373.09,7917.32,1393.11,7954.79,2899.83,8005.9,4938.96,4455.48,5873.71,9816.52,5576.46,9982.46,2769.37,3129.39,4217.25,1636.58,6422,9393.28,2679.46,9483.23
71.9,8374.49,7918.72,1394.49,7956.19,2901.22,8007.29,4940.35,4456.86,5875.1,9817.91,5577.85,9983.85,2770.75,3130.77,4218.64,1637.97,6423.39,9394.67,2680.87,9484.62
71.95,8375.89,7920.13,1395.87,7957.58,2902.6,8008.68,4941.75,4458.25,5876.49,9819.31,5579.24,9985.24,2772.14,3132.16,4220.03,1639.36,6424.78,9396.06,2682.27,9486.01
72,8377.29,7921.53,1397.26,7958.98,2903.98,8010.07,4943.15,4459.64,5877.88,9820.7,5580.63,9986.62,2773.53,3133.55,4221.42,1640.74,6426.17,9397.46,2683.68,9487.4
72.05,8378.69,7922.93,1398.64,7960.38,2905.36,8011.46,4944.55,4461.03,5879.27,9822.1,5582.02,9988.01,2774.92,3134.94,4222.81,1642.13,6427.56,9398.85,2685.08,9488.79
72.1,8380.09,7924.33,1400.02,7961.77,2906.74,8012.85,4945.94,4462.42,5880.66,9823.49,5583.41,9989.4,2776.31,3136.33,4224.2,1643.52,6428.95,9400.24,2686.49,9490.18
72.15,8381.49,7925.73,1401.41,7963.17,2908.12,8014.23,4947.34,4463.81,5882.05,9824.89,5584.8,9990.79,2777.7,3137.72,4225.59,1644.91,6430.34,9401.63,2687.89,9491.57
72.2,8382.89,7927.13,1402.79,7964.56,2909.51,8015.62,4948.74,4465.2,5883.43,9826.28,5586.19,9992.18,2779.09,3139.11,4226.98,1646.3,6431.73,9403.02,2689.3,9492.96
72.25,8384.29,7928.53,1404.17,7965.96,2910.89,8017.01,4950.14,4466.59,5884.82,9827.68,5587.58,9993.57,2780.47,3140.5,4228.37,1647.69,6433.12,9404.42,2690.7,9494.34
72.3,8385.69,7929.94,1405.55,7967.35,2912.27,8018.4,4951.53,4467.98,5886.21,9829.08,5588.97,9994.95,2781.86,3141.89,4229.76,1649.08,6434.51,9405.81,2692.1,9495.73
72.35,8387.08,7931.34,1406.94,7968.75,2913.65,8019.79,4952.93,4469.36,5887.6,9830.47,5590.36,9996.34,2783.25,3143.27,4231.15,1650.47,6435.9,9407.2,2693.51,9497.12
72.4,8388.48,7932.74,1408.32,7970.14,2915.03,8021.18,4954.33,4470.75,5888.99,9831.87,5591.75,9997.73,2784.64,3144.66,4232.54,1651.86,6437.29,9408.59,2694.91,9498.51
72.45,8389.88,7934.14,1409.7,7971.54,2916.41,8022.57,4955.73,4472.14,5890.38,9833.26,5593.14,9999.12,2786.03,3146.05,4233.93,1653.24,6438.68,9409.99,2696.32,9499.9
72.5,8391.28,7935.54,1411.09,7972.93,2917.79,8023.96,4957.12,4473.53,5891.77,9834.66,5594.53,0.508135,2787.42,3147.44,4235.32,1654.63,6440.07,9411.38,2697.72,9501.29
72.55,8392.68,7936.94,1412.47,7974.33,2919.18,8025.35,4958.52,4474.92,5893.16,9836.05,5595.92,1.89653,2788.8,3148.83,4236.71,1656.02,6441.46,9412.77,2699.13,9502.68
72.6,8394.08,7938.34,1413.85,7975.73,2920.56,8026.73,4959.92,4476.31,5894.55,9837.45,5597.32,3.28492,2790.19,3150.22,4238.1,1657.41,6442.85,9414.16,2700.53,9504.07
72.65,8395.48,7939.74,1415.23,7977.12,2921.94,8028.12,4961.31,4477.7,5895.93,9838.84,5598.71,4.67332,2791.58,3151.61,4239.49,1658.8,6444.24,9415.55,2701.94,9505.46
72.7,8396.88,7941.15,1416.62,7978.52,2923.32,8029.51,4962.71,4479.09,5897.32,9840.24,5600.1,6.06171,2792.97,3153,4240.88,1660.19,6445.63,9416.95,2703.34,9506.84
72.75,8398.28,7942.55,1418,7979.91,2924.7,8030.9,4964.11,4480.48,5898.71,9841.63,5601.49,7.45011,2794.36,3154.39,4242.27,1661.58,6447.02,9418.34,2704.75,9508.23
72.8,8399.67,7943.95,1419.38,7981.31,2926.08,8032.29,4965.51,4481.86,5900.1,9843.03,5602.88,8.8385,2795.75,3155.77,4243.66,1662.97,6448.41,9419.73,2706.15,9509.62
72.85,8401.07,7945.35,1420.77,7982.7,2927.47,8033.68,4966.9,4483.25,5901.49,9844.42,5604.27,10.2269,2797.14,3157.16,4245.05,1664.36,6449.8,9421.12,2707.56,9511.01
72.9,8402.47,7946.75,1422.15,7984.1,2928.85,8035.07,4968.3,4484.64,5902.88,9845.82,5605.66,11.6153,2798.52,3158.55,4246.44,1665.74,6451.19,9422.51,2708.96,9512.4
72.95,8403.87,7948.15,1423.53,7985.49,2930.23,8036.46,4969.7,4486.03,5904.27,9847.21,5607.05,13.0037,2799.91,3159.94,4247.83,1667.13,6452.58,9423.91,2710.37,9513.79
73,8405.27,7949.55,1424.91,7986.89,2931.61,8037.85,4971.1,4487.42,5905.66,9848.61,5608.44,14.3921,2801.3,3161.33,4249.22,1668.52,6453.97,9425.3,2711.77,9515.18
73.05,8406.67,7950.95,1426.3,7988.28,2932.99,8039.23,4972.49,4488.81,5907.05,9850.01,5609.83,15.7805,2802.69,3162.72,4250.61,1669.91,6455.35,9426.69,2713.17,9516.57
73.1,8408.07,7952.36,1427.68,7989.68,2934.37,8040.62,4973.89,4490.2,5908.43,9851.4,5611.22,17.1689,2804.08,3164.11,4252,1671.3,6456.74,9428.08,2714.58,9517.96
73.15,8409.47,7953.76,1429.06,7991.07,2935.76,8042.01,4975.29,4491.59,5909.82,9852.8,5612.61,18.5573,2805.47,3165.5,4253.39,1672.69,6458.13,9429.48,2715.98,9519.34
73.2,8410.87,7955.16,1430.44,7992.47,2937.14,8043.4,4976.69,4492.98,5911.21,9854.19,5614,19.9457,2806.86,3166.89,4254.78,1674.08,6459.52,9430.87,2717.39,9520.73
73.25,8412.27,7956.56,1431.83,7993.87,2938.52,8044.79,4978.08,4494.36,5912.6,9855.59,5615.39,21.334,2808.24,3168.27,4256.17,1675.47,6460.91,9432.26,2718.79,9522.12
73.3,8413.66,7957.96,1433.21,7995.26,2939.9,8046.18,4979.48,4495.75,5913.99,9856.98,5616.78,22.7224,2809.63,3169.66,4257.56,1676.86,6462.3,9433.65,2720.2,9523.51
73.35,8415.06,7959.36,1434.59,7996.66,2941.28,8047.57,4980.88,4497.14,5915.38,9858.38,5618.17,24.1108,2811.02,3171.05,4258.95,1678.24,6463.69,9435.04,2721.6,9524.9
73.4,8416.46,7960.76,1435.98,7998.05,2942.66,8048.96,4982.27,4498.53,5916.77,9859.77,5619.56,25.4992,2812.41,3172.44,4260.34,1679.63,6465.08,9436.44,2723.01,9526.29
73.45,8417.86,7962.16,1437.36,7999.45,2944.05,8050.35,4983.67,4499.92,5918.16,9861.17,5620.95,26.8876,2813.8,3173.83,4261.73,1681.02,6466.47,9437.83,2724.41,9527.68
73.5,8419.26,7963.57,1438.74,8000.84,2945.43,8051.73,4985.07,4501.31,5919.55,9862.56,5622.34,28.276,2815.19,3175.22,4263.12,1682.41,6467.86,9439.22,2725.82,9529.07
73.55,8420.66,7964.97,1440.12,8002.24,2946.81,8053.12,4986.47,4502.7,5920.93,9863.96,5623.73,29.6644,2816.57,3176.61,4264.51,1683.8,6469.25,9440.61,2727.22,9530.46
73.6,8422.06,7966.37,1441.51,8003.63,2948.19,8054.51,4987.86,4504.09,5922.32,9865.35,5625.12,31.0528,2817.96,3178,4265.9,1685.19,6470.64,9442,2728.63,9531.84
73.65,8423.46,7967.77,1442.89,8005.03,2949.57,8055.9,4989.26,4505.48,5923.71,9866.75,5626.51,32.4412,2819.35,3179.39,4267.29,1686.58,6472.03,9443.4,2730.03,9533.23
73.7,8424.86,7969.17,1444.27,8006.42,2950.95,8057.29,4990.66,4506.86,5925.1,9868.14,5627.9,33.8296,2820.74,3180.77,4268.68,1687.97,6473.42,9444.79,2731.43,9534.62
73.75,8426.26,7970.57,1445.66,8007.82,2952.33,8058.68,4992.06,4508.25,5926.49,9869.54,5629.29,35.218,2822.13,3182.16,4270.07,1689.36,6474.81,9446.18,2732.84,9536.01
73.8,8427.65,7971.97,1447.04,8009.22,2953.72,8060.07,4993.45,4509.64,5927.88,9870.93,5630.68,36.6064,2823.52,3183.55,4271.46,1690.74,6476.2,9447.57,2734.24,9537.4
73.85,8429.05,7973.37,1448.42,8010.61,2955.1,8061.46,4994.85,4511.03,5929.27,9872.33,5632.07,37.9948,2824.91,3184.94,4272.85,1692.13,6477.59,9448.97,2735.65,9538.79
73.9,8430.45,7974.78,1449.8,8012.01,2956.48,8062.85,4996.25,4512.42,5930.66,9873.73,5633.47,39.3832,2826.29,3186.33,4274.24,1693.52,6478.98,9450.36,2737.05,9540.18
73.95,8431.85,7976.18,1451.19,8013.4,2957.86,8064.23,4997.65,4513.81,5932.05,9875.12,5634.86,40.7716,2827.68,3187.72,4275.63,1694.91,6480.37,9451.75,2738.46,9541.57
74,8433.25,7977.58,1452.57,8014.8,2959.24,8065.62,4999.04,4515.2,5933.43,9876.52,5636.25,42.1599,2829.07,3189.11,4277.02,1696.3,6481.76,9453.14,2739.86,9542.96
74.05,8434.65,7978.98,1453.95,8016.19,2960.62,8067.01,5000.44,4516.59,5934.82,9877.91,5637.64,43.5483,2830.46,3190.5,4278.41,1697.69,6483.15,9454.53,2741.27,9544.34
74.1,8436.05,7980.38,1455.34,8017.59,2962.01,8068.4,5001.84,4517.98,5936.21,9879.31,5639.03,44.9367,2831.85,3191.89,4279.8,1699.08,6484.54,9455.93,2742.67,9545.73
74.15,8437.45,7981.78,1456.72,8018.98,2963.39,8069.79,5003.23,4519.36,5937.6,9880.7,5640.42,46.3251,2833.24,3193.27,4281.19,1700.47,6485.93,9457.32,2744.08,9547.12
74.2,8438.85,7983.18,1458.1,8020.38,2964.77,8071.18,5004.63,4520.75,5938.99,9882.1,5641.81,47.7135,2834.62,3194.66,4282.58,1701.86,6487.31,9458.71,2745.48,9548.51
74.25,8440.24,7984.58,1459.48,8021.77,2966.15,8072.57,5006.03,4522.14,5940.38,9883.49,5643.2,49.1019,2836.01,3196.05,4283.97,1703.24,6488.7,9460.1,2746.89,9549.9
74.3,8441.64,7985.99,1460.87,8023.17,2967.53,8073.96,5007.43,4523.53,5941.77,9884.89,5644.59,50.4903,2837.4,3197.44,4285.36,1704.63,6490.09,9461.49,2748.29,9551.29
74.35,8443.04,7987.39,1462.25,8024.57,2968.91,8075.35,5008.82,4524.92,5943.16,9886.28,5645.98,51.8787,2838.79,3198.83,4286.75,1706.02,6491.48,9462.89,2749.7,9552.68
74.4,8444.44,7988.79,1463.63,8025.96,2970.3,8076.73,5010.22,4526.31,5944.55,9887.68,5647.37,53.2671,2840.18,3200.22,4288.14,1707.41,6492.87,9464.28,2751.1,9554.07
74.45,8445.84,7990.19,1465.01,8027.36,2971.68,8078.12,5011.62,4527.7,5945.93,9889.07,5648.76,54.6555,2841.57,3201.61,4289.53,1708.8,6494.26,9465.67,2752.5,9555.46
74.5,8447.24,7991.59,1466.4,8028.75,2973.06,8079.51,5013.02,4529.09,5947.32,9890.47,5650.15,56.0439,2842.96,3203,4290.92,1710.19,6495.65,9467.06,2753.91,9556.84
74.55,8448.64,7992.99,1467.78,8030.15,2974.44,8080.9,5014.41,4530.48,5948.71,9891.86,5651.54,57.4323,2844.34,3204.39,4292.31,1711.58,6497.04,9468.46,2755.31,9558.23
74.6,8450.04,7994.39,1469.16,8031.54,2975.82,8082.29,5015.81,4531.86,5950.1,9893.26,5652.93,58.8207,2845.73,3205.77,4293.7,1712.97,6498.43,9469.85,2756.72,9559.62
74.65,8451.44,7995.8,1470.55,8032.94,2977.2,8083.68,5017.21,4533.25,5951.49,9894.66,5654.32,60.2091,2847.12,3207.16,4295.09,1714.36,6499.82,9471.24,2758.12,9561.01
74.7,8452.84,7997.2,1471.93,8034.33,2978.58,8085.07,5018.6,4534.64,5952.88,9896.05,5655.71,61.5975,2848.51,3208.55,4296.48,1715.74,6501.21,9472.63,2759.53,9562.4
74.75,8454.23,7998.6,1473.31,8035.73,2979.97,8086.46,5020,4536.03,5954.27,9897.45,5657.1,62.9858,2849.9,3209.94,4297.87,1717.13,6502.6,9474.02,2760.93,9563.79
74.8,8455.63,8000,1474.69,8037.12,2981.35,8087.85,5021.4,4537.42,5955.66,9898.84,5658.49,64.3742,2851.29,3211.33,4299.25,1718.52,6503.99,9475.42,2762.34,9565.18
74.85,8457.03,8001.4,1476.08,8038.52,2982.73,8089.23,5022.8,4538.81,5957.05,9900.24,5659.88,65.7626,2852.68,3212.72,4300.64,1719.91,6505.38,9476.81,2763.74,9566.57
74.9,8458.43,8002.8,1477.46,8039.91,2984.11,8090.62,5024.19,4540.2,5958.43,9901.63,5661.27,67.151,2854.06,3214.11,4302.03,1721.3,6506.77,9478.2,2765.15,9567.96
74.95,8459.83,8004.2,1478.84,8041.31,2985.49,8092.01,5025.59,4541.59,5959.82,9903.03,5662.66,68.5394,2855.45,3215.5,4303.42,1722.69,6508.16,9479.59,2766.55,9569.34
75,8461.23,8005.6,1480.23,8042.71,2986.87,8093.4,5026.99,4542.98,5961.21,9904.42,5664.05,69.9278,2856.84,3216.89,4304.81,1724.08,6509.55,9480.98,2767.96,9570.73
75.05,8462.63,8007.01,1481.61,8044.1,2988.26,8094.79,5028.39,4544.36,5962.6,9905.82,5665.44,71.3162,2858.23,3218.27,4306.2,1725.47,6510.94,9482.38,2769.36,9572.12
75.1,8464.03,8008.41,1482.99,8045.5,2989.64,8096.18,5029.78,4545.75,5963.99,9907.21,5666.83,72.7046,2859.62,3219.66,4307.59,1726.86,6512.33,9483.77,2770.77,9573.51
75.15,8465.43,8009.81,1484.37,8046.89,2991.02,8097.57,5031.18,4547.14,5965.38,9908.61,5668.22,74.093,2861.01,3221.05,4308.98,1728.24,6513.72,9485.16,2772.17,9574.9
75.2,8466.83,8011.21,1485.76,8048.29,2992.4,8098.96,5032.58,4548.53,5966.77,9910,5669.62,75.4814,2862.39,3222.44,4310.37,1729.63,6515.11,9486.55,2773.57,9576.29
75.25,8468.22,8012.61,1487.14,8049.68,2993.78,8100.35,5033.98,4549.92,5968.16,9911.4,5671.01,76.8698,2863.78,3223.83,4311.76,1731.02,6516.5,9487.95,2774.98,9577.68
75.3,8469.62,8014.01,1488.52,8051.08,2995.16,8101.73,5035.37,4551.31,5969.55,9912.79,5672.4,78.2582,2865.17,3225.22,4313.15,1732.41,6517.89,9489.34,2776.38,9579.07
75.35,8471.02,8015.41,1489.91,8052.47,2996.55,8103.12,5036.77,4552.7,5970.93,9914.19,5673.79,79.6466,2866.56,3226.61,4314.54,1733.8,6519.27,9490.73,2777.79,9580.46
75.4,8472.42,8016.81,1491.29,8053.87,2997.93,8104.51,5038.17,4554.09,5972.32,9915.59,5675.18,81.0349,2867.95,3228,4315.93,1735.19,6520.66,9492.12,2779.19,9581.84
75.45,8473.82,8018.22,1492.67,8055.26,2999.31,8105.9,5039.56,4555.48,5973.71,9916.98,5676.57,82.4233,2869.34,3229.39,4317.32,1736.58,6522.05,9493.51,2780.6,9583.23
75.5,8475.22,8019.62,1494.05,8056.66,3000.69,8107.29,5040.96,4556.86,5975.1,9918.38,5677.96,83.8117,2870.73,3230.77,4318.71,1737.97,6523.44,9494.91,2782,9584.62
75.55,8476.62,8021.02,1495.44,8058.06,3002.07,8108.68,5042.36,4558.25,5976.49,9919.77,5679.35,85.2001,2872.11,3232.16,4320.1,1739.36,6524.83,9496.3,2783.41,9586.01
75.6,8478.02,8022.42,1496.82,8059.45,3003.45,8110.07,5043.76,4559.64,5977.88,9921.17,5680.74,86.5885,2873.5,3233.55,4321.49,1740.74,6526.22,9497.69,2784.81,9587.4
75.65,8479.42,8023.82,1498.2,8060.85,3004.84,8111.46,5045.15,4561.03,5979.27,9922.56,5682.13,87.9769,2874.89,3234.94,4322.88,1742.13,6527.61,9499.08,2786.22,9588.79
75.7,8480.81,8025.22,1499.59,8062.24,3006.22,8112.85,5046.55,4562.42,5980.66,9923.96,5683.52,89.3653,2876.28,3236.33,4324.27,1743.52,6529,9500.47,2787.62,9590.18
75.75,8482.21,8026.62,1500.97,8063.64,3007.6,8114.23,5047.95,4563.81,5982.05,9925.35,5684.91,90.7537,2877.67,3237.72,4325.66,1744.91,6530.39,9501.87,2789.03,9591.57
75.8,8483.61,8028.02,1502.35,8065.03,3008.98,8115.62,5049.35,4565.2,5983.43,9926.75,5686.3,92.1421,2879.06,3239.11,4327.05,1746.3,6531.78,9503.26,2790.43,9592.96
75.85,8485.01,8029.43,1503.73,8066.43,3010.36,8117.01,5050.74,4566.59,5984.82,9928.14,5687.69,93.5305,2880.44,3240.5,4328.44,1747.69,6533.17,9504.65,2791.84,9594.34
75.9,8486.41,8030.83,1505.12,8067.82,3011.74,8118.4,5052.14,4567.98,5986.21,9929.54,5689.08,94.9189,2881.83,3241.89,4329.83,1749.08,6534.56,9506.04,2793.24,9595.73
75.95,8487.81,8032.23,1506.5,8069.22,3013.13,8119.79,5053.54,4569.36,5987.6,9930.93,5690.47,96.3073,2883.22,3243.27,4331.22,1750.47,6535.95,9507.44,2794.64,9597.12
76,8489.21,8033.63,1507.88,8070.61,3014.51,8121.18,5054.94,4570.75,5988.99,9932.33,5691.86,97.6957,2884.61,3244.66,4332.61,1751.86,6537.34,9508.83,2796.05,9598.51
76.05,8490.61,8035.03,1509.26,8072.01,3015.89,8122.57,5056.33,4572.14,5990.38,9933.72,5693.25,99.084,2886,3246.05,4334,1753.24,6538.73,9510.22,2797.45,9599.9
76.1,8492.01,8036.43,1510.65,8073.41,3017.27,8123.96,5057.73,4573.53,5991.77,9935.12,5694.64,100.472,2887.39,3247.44,4335.39,1754.63,6540.12,9511.61,2798.86,9601.29
76.15,8493.41,8037.83,1512.03,8074.8,3018.65,8125.35,5059.13,4574.92,5993.16,9936.51,5696.03,101.861,2888.78,3248.83,4336.78,1756.02,6541.51,9513,2800.26,9602.68
76.2,8494.8,8039.23,1513.41,8076.2,3020.03,8126.73,5060.52,4576.31,5994.55,9937.91,5697.42,103.249,2890.16,3250.22,4338.17,1757.41,6542.9,9514.4,2801.67,9604.07
76.25,8496.2,8040.64,1514.8,8077.59,3021.41,8128.12,5061.92,4577.7,5995.93,9939.31,5698.81,104.638,2891.55,3251.61,4339.56,1758.8,6544.29,9515.79,2803.07,9605.46
76.3,8497.6,8042.04,1516.18,8078.99,3022.8,8129.51,5063.32,4579.09,5997.32,9940.7,5700.2,106.026,2892.94,3253,4340.95,1760.19,6545.68,9517.18,2804.48,9606.84
76.35,8499,8043.44,1517.56,8080.38,3024.18,8130.9,5064.72,4580.48,5998.71,9942.1,5701.59,107.414,2894.33,3254.39,4342.34,1761.58,6547.07,9518.57,2805.88,9608.23
76.4,8500.4,8044.84,1518.94,8081.78,3025.56,8132.29,5066.11,4581.86,6000.1,9943.49,5702.98,108.803,2895.72,3255.77,4343.73,1762.97,6548.46,9519.96,2807.29,9609.62
76.45,8501.8,8046.24,1520.33,8083.17,3026.94,8133.68,5067.51,4583.25,6001.49,9944.89,5704.38,110.191,2897.11,3257.16,4345.12,1764.36,6549.85,9521.36,2808.69,9611.01
76.5,8503.2,8047.64,1521.71,8084.57,3028.32,8135.07,5068.91,4584.64,6002.88,9946.28,5705.77,111.58,2898.5,3258.55,4346.51,1765.74,6551.23,9522.75,2810.1,9612.4
76.55,8504.6,8049.04,1523.09,8085.96,3029.7,8136.46,5070.31,4586.03,6004.27,9947.68,5707.16,112.968,2899.88,3259.94,4347.9,1767.13,6552.62,9524.14,2811.5,9613.79
76.6,8506,8050.44,1524.48,8087.36,3031.09,8137.85,5071.7,4587.42,6005.66,9949.07,5708.55,114.356,2901.27,3261.33,4349.29,1768.52,6554.01,9525.53,2812.91,9615.18
76.65,8507.4,8051.85,1525.86,8088.75,3032.47,8139.23,5073.1,4588.81,6007.05,9950.47,5709.94,115.745,2902.66,3262.72,4350.68,1769.91,6555.4,9526.93,2814.31,9616.57
76.7,8508.79,8053.25,1527.24,8090.15,3033.85,8140.62,5074.5,4590.2,6008.43,9951.86,5711.33,117.133,2904.05,3264.11,4352.07,1771.3,6556.79,9528.32,2815.71,9617.96
76.75,8510.19,8054.65,1528.62,8091.55,3035.23,8142.01,5075.9,4591.59,6009.82,9953.26,5712.72,118.522,2905.44,3265.5,4353.46,1772.69,6558.18,9529.71,2817.12,9619.34
76.8,8511.59,8056.05,1530.01,8092.94,3036.61,8143.4,5077.29,4592.98,6011.21,9954.65,5714.11,119.91,2906.83,3266.89,4354.85,1774.08,6559.57,9531.1,2818.52,9620.73
76.85,8512.99,8057.45,1531.39,8094.34,3037.99,8144.79,5078.69,4594.36,6012.6,9956.05,5715.5,121.298,2908.21,3268.27,4356.24,1775.47,6560.96,9532.49,2819.93,9622.12
76.9,8514.39,8058.85,1532.77,8095.73,3039.38,8146.18,5080.09,4595.75,6013.99,9957.44,5716.89,122.687,2909.6,3269.66,4357.63,1776.86,6562.35,9533.89,2821.33,9623.51
76.95,8515.79,8060.25,1534.16,8097.13,3040.76,8147.57,5081.48,4597.14,6015.38,9958.84,5718.28,124.075,2910.99,3271.05,4359.02,1778.24,6563.74,9535.28,2822.74,9624.9
77,8517.19,8061.65,1535.54,8098.52,3042.14,8148.96,5082.88,4598.53,6016.77,9960.24,5719.67,125.463,2912.38,3272.44,4360.41,1779.63,6565.13,9536.67,2824.14,9626.29
77.05,8518.59,8063.06,1536.92,8099.92,3043.52,8150.35,5084.28,4599.92,6018.16,9961.63,5721.06,126.852,2913.77,3273.83,4361.8,1781.02,6566.52,9538.06,2825.55,9627.68
77.1,8519.99,8064.46,1538.3,8101.31,3044.9,8151.73,5085.68,4601.31,6019.55,9963.03,5722.45,128.24,2915.16,3275.22,4363.19,1782.41,6567.91,9539.45,2826.95,9629.07
77.15,8521.38,8065.86,1539.69,8102.71,3046.28,8153.12,5087.07,4602.7,6020.93,9964.42,5723.84,129.629,2916.55,3276.61,4364.58,1783.8,6569.3,9540.85,2828.36,9630.46
77.2,8522.78,8067.26,1541.07,8104.1,3047.67,8154.51,5088.47,4604.09,6022.32,9965.82,5725.23,131.017,2917.93,3278,4365.97,1785.19,6570.69,9542.24,2829.76,9631.84
77.25,8524.18,8068.66,1542.45,8105.5,3049.05,8155.9,5089.87,4605.48,6023.71,9967.21,5726.62,132.405,2919.32,3279.39,4367.36,1786.58,6572.08,9543.63,2831.17,9633.23
77.3,8525.58,8070.06,1543.84,8106.9,3050.43,8157.29,5091.27,4606.86,6025.1,9968.61,5728.01,133.794,2920.71,3280.77,4368.75,1787.97,6573.47,9545.02,2832.57,9634.62
77.35,8526.98,8071.46,1545.22,8108.29,3051.81,8158.68,5092.66,4608.25,6026.49,9970,5729.4,135.182,2922.1,3282.16,4370.14,1789.36,6574.86,9546.42,2833.98,9636.01
77.4,8528.38,8072.86,1546.6,8109.69,3053.19,8160.07,5094.06,4609.64,6027.88,9971.4,5730.79,136.571,2923.49,3283.55,4371.53,1790.74,6576.25,9547.81,2835.38,9637.4
77.45,8529.78,8074.27,1547.98,8111.08,3054.57,8161.46,5095.46,4611.03,6029.27,9972.79,5732.18,137.959,2924.88,3284.94,4372.92,1792.13,6577.64,9549.2,2836.78,9638.79
77.5,8531.18,8075.67,1549.37,8112.48,3055.96,8162.85,5096.86,4612.42,6030.66,9974.19,5733.57,139.347,2926.26,3286.33,4374.31,1793.52,6579.03,9550.59,2838.19,9640.18
77.55,8532.58,8077.07,1550.75,8113.87,3057.34,8164.23,5098.25,4613.81,6032.05,9975.58,5734.96,140.736,2927.65,3287.72,4375.7,1794.91,6580.42,9551.98,2839.59,9641.57
77.6,8533.98,8078.47,1552.13,8115.27,3058.72,8165.62,5099.65,4615.2,6033.43,9976.98,5736.35,142.124,2929.04,3289.11,4377.09,1796.3,6581.81,9553.38,2841,9642.96
77.65,8535.37,8079.87,1553.52,8116.66,3060.1,8167.01,5101.05,4616.59,6034.82,9978.37,5737.74,143.513,2930.43,3290.5,4378.48,1797.69,6583.19,9554.77,2842.4,9644.34
77.7,8536.77,8081.27,1554.9,8118.06,3061.48,8168.4,5102.44,4617.98,6036.21,9979.77,5739.14,144.901,2931.82,3291.89,4379.87,1799.08,6584.58,9556.16,2843.81,9645.73
77.75,8538.17,8082.67,1556.28,8119.45,3062.86,8169.79,5103.84,4619.36,6037.6,9981.17,5740.53,146.289,2933.21,3293.27,4381.26,1800.47,6585.97,9557.55,2845.21,9647.12
77.8,8539.57,8084.07,1557.66,8120.85,3064.25,8171.18,5105.24,4620.75,6038.99,9982.56,5741.92,147.678,2934.6,3294.66,4382.65,1801.86,6587.36,9558.94,2846.62,9648.51
77.85,8540.97,8085.48,1559.05,8122.25,3065.63,8172.57,5106.64,4622.14,6040.38,9983.96,5743.31,149.066,2935.98,3296.05,4384.04,1803.24,6588.75,9560.34,2848.02,9649.9
77.9,8542.37,8086.88,1560.43,8123.64,3067.01,8173.96,5108.03,4623.53,6041.77,9985.35,5744.7,150.455,2937.37,3297.44,4385.43,1804.63,6590.14,9561.73,2849.43,9651.29
77.95,8543.77,8088.28,1561.81,8125.04,3068.39,8175.35,5109.43,4624.92,6043.16,9986.75,5746.09,151.843,2938.76,3298.83,4386.82,1806.02,6591.53,9563.12,2850.83,9652.68
78,8545.17,8089.68,1563.2,8126.43,3069.77,8176.73,5110.83,4626.31,6044.55,9988.14,5747.48,153.231,2940.15,3300.22,4388.21,1807.41,6592.92,9564.51,2852.24,9654.07
78.05,8546.57,8091.08,1564.58,8127.83,3071.15,8178.12,5112.23,4627.7,6045.93,9989.54,5748.87,154.62,2941.54,3301.61,4389.6,1808.8,6594.31,9565.91,2853.64,9655.46
78.1,8547.97,8092.48,1565.96,8129.22,3072.53,8179.51,5113.62,4629.09,6047.32,9990.93,5750.26,156.008,2942.93,3303,4390.99,1810.19,6595.7,9567.3,2855.05,9656.84
78.15,8549.36,8093.88,1567.34,8130.62,3073.92,8180.9,5115.02,4630.48,6048.71,9992.33,5751.65,157.396,2944.31,3304.39,4392.38,1811.58,6597.09,9568.69,2856.45,9658.23
