time,N1,N2,N3,N4,N5,N6,N7,N8,N9
61.6,8384.87,7399.78,6190.94,8836.14,2012.95,1117.48,1774.58,4071.9,4671.68
61.65,8386.27,7401.17,6192.33,8837.54,2014.34,1118.87,1775.96,4073.29,4673.08
61.7,8387.68,7402.56,6193.73,8838.93,2015.73,1120.26,1777.34,4074.68,4674.49
61.75,8389.08,7403.95,6195.12,8840.32,2017.12,1121.64,1778.73,4076.07,4675.89
61.8,8390.48,7405.33,6196.52,8841.71,2018.51,1123.03,1780.11,4077.46,4677.3
61.85,8391.89,7406.72,6197.91,8843.11,2019.9,1124.42,1781.49,4078.85,4678.7
61.9,8393.29,7408.11,6199.3,8844.5,2021.28,1125.81,1782.88,4080.24,4680.1
61.95,8394.7,7409.5,6200.7,8845.89,2022.67,1127.2,1784.26,4081.63,4681.51
62,8396.1,7410.89,6202.09,8847.28,2024.06,1128.59,1785.64,4083.02,4682.91
62.05,8397.51,7412.28,6203.49,8848.68,2025.45,1129.97,1787.03,4084.41,4684.31
62.1,8398.91,7413.67,6204.88,8850.07,2026.84,1131.36,1788.41,4085.8,4685.72
62.15,8400.32,7415.06,6206.28,8851.46,2028.23,1132.75,1789.79,4087.19,4687.12
62.2,8401.72,7416.45,6207.67,8852.85,2029.62,1134.14,1791.18,4088.58,4688.53
62.25,8403.12,7417.83,6209.07,8854.25,2031.01,1135.53,1792.56,4089.97,4689.93
62.3,8404.53,7419.22,6210.46,8855.64,2032.4,1136.92,1793.94,4091.36,4691.33
62.35,8405.93,7420.61,6211.85,8857.03,2033.78,1138.3,1795.33,4092.75,4692.74
62.4,8407.34,7422,6213.25,8858.43,2035.17,1139.69,1796.71,4094.14,4694.14
62.45,8408.74,7423.39,6214.64,8859.82,2036.56,1141.08,1798.1,4095.53,4695.54
62.5,8410.15,7424.78,6216.04,8861.21,2037.95,1142.47,1799.48,4096.92,4696.95
62.55,8411.55,7426.17,6217.43,8862.6,2039.34,1143.86,1800.86,4098.31,4698.35
62.6,8412.95,7427.56,6218.83,8864,2040.73,1145.25,1802.25,4099.7,4699.76
62.65,8414.36,7428.95,6220.22,8865.39,2042.12,1146.64,1803.63,4101.09,4701.16
62.7,8415.76,7430.33,6221.61,8866.78,2043.51,1148.02,1805.01,4102.48,4702.56
62.75,8417.17,7431.72,6223.01,8868.17,2044.9,1149.41,1806.4,4103.88,4703.97
62.8,8418.57,7433.11,6224.4,8869.57,2046.28,1150.8,1807.78,4105.27,4705.37
62.85,8419.98,7434.5,6225.8,8870.96,2047.67,1152.19,1809.16,4106.66,4706.78
62.9,8421.38,7435.89,6227.19,8872.35,2049.06,1153.58,1810.55,4108.05,4708.18
62.95,8422.78,7437.28,6228.59,8873.74,2050.45,1154.97,1811.93,4109.44,4709.58
63,8424.19,7438.67,6229.98,8875.14,2051.84,1156.35,1813.31,4110.83,4710.99
63.05,8425.59,7440.06,6231.38,8876.53,2053.23,1157.74,1814.7,4112.22,4712.39
63.1,8427,7441.45,6232.77,8877.92,2054.62,1159.13,1816.08,4113.61,4713.79
63.15,8428.4,7442.83,6234.16,8879.32,2056.01,1160.52,1817.47,4115,4715.2
63.2,8429.81,7444.22,6235.56,8880.71,2057.4,1161.91,1818.85,4116.39,4716.6
63.25,8431.21,7445.61,6236.95,8882.1,2058.78,1163.3,1820.23,4117.78,4718.01
63.3,8432.61,7447,6238.35,8883.49,2060.17,1164.68,1821.62,4119.17,4719.41
63.35,8434.02,7448.39,6239.74,8884.89,2061.56,1166.07,1823,4120.56,4720.81
63.4,8435.42,7449.78,6241.14,8886.28,2062.95,1167.46,1824.38,4121.95,4722.22
63.45,8436.83,7451.17,6242.53,8887.67,2064.34,1168.85,1825.77,4123.34,4723.62
63.5,8438.23,7452.56,6243.92,8889.06,2065.73,1170.24,1827.15,4124.73,4725.02
63.55,8439.64,7453.95,6245.32,8890.46,2067.12,1171.63,1828.53,4126.12,4726.43
63.6,8441.04,7455.33,6246.71,8891.85,2068.51,1173.01,1829.92,4127.51,4727.83
63.65,8442.45,7456.72,6248.11,8893.24,2069.9,1174.4,1831.3,4128.9,4729.24
63.7,8443.85,7458.11,6249.5,8894.63,2071.28,1175.79,1832.68,4130.29,4730.64
63.75,8445.25,7459.5,6250.9,8896.03,2072.67,1177.18,1834.07,4131.68,4732.04
63.8,8446.66,7460.89,6252.29,8897.42,2074.06,1178.57,1835.45,4133.07,4733.45
63.85,8448.06,7462.28,6253.69,8898.81,2075.45,1179.96,1836.84,4134.46,4734.85
63.9,8449.47,7463.67,6255.08,8900.2,2076.84,1181.34,1838.22,4135.85,4736.25
63.95,8450.87,7465.06,6256.47,8901.6,2078.23,1182.73,1839.6,4137.24,4737.66
64,8452.28,7466.45,6257.87,8902.99,2079.62,1184.12,1840.99,4138.63,4739.06
64.05,8453.68,7467.83,6259.26,8904.38,2081.01,1185.51,1842.37,4140.02,4740.47
64.1,8455.08,7469.22,6260.66,8905.78,2082.4,1186.9,1843.75,4141.41,4741.87
64.15,8456.49,7470.61,6262.05,8907.17,2083.78,1188.29,1845.14,4142.8,4743.27
64.2,8457.89,7472,6263.45,8908.56,2085.17,1189.68,1846.52,4144.19,4744.68
64.25,8459.3,7473.39,6264.84,8909.95,2086.56,1191.06,1847.9,4145.58,4746.08
64.3,8460.7,7474.78,6266.23,8911.35,2087.95,1192.45,1849.29,4146.97,4747.49
64.35,8462.11,7476.17,6267.63,8912.74,2089.34,1193.84,1850.67,4148.36,4748.89
64.4,8463.51,7477.56,6269.02,8914.13,2090.73,1195.23,1852.05,4149.75,4750.29
64.45,8464.91,7478.95,6270.42,8915.52,2092.12,1196.62,1853.44,4151.14,4751.7
64.5,8466.32,7480.33,6271.81,8916.92,2093.51,1198.01,1854.82,4152.53,4753.1
64.55,8467.72,7481.72,6273.21,8918.31,2094.9,1199.39,1856.2,4153.92,4754.5
64.6,8469.13,7483.11,6274.6,8919.7,2096.28,1200.78,1857.59,4155.31,4755.91
64.65,8470.53,7484.5,6276,8921.09,2097.67,1202.17,1858.97,4156.7,4757.31
64.7,8471.94,7485.89,6277.39,8922.49,2099.06,1203.56,1860.36,4158.09,4758.72
64.75,8473.34,7487.28,6278.78,8923.88,2100.45,1204.95,1861.74,4159.48,4760.12
64.8,8474.75,7488.67,6280.18,8925.27,2101.84,1206.34,1863.12,4160.88,4761.52
64.85,8476.15,7490.06,6281.57,8926.67,2103.23,1207.72,1864.51,4162.27,4762.93
64.9,8477.55,7491.45,6282.97,8928.06,2104.62,1209.11,1865.89,4163.66,4764.33
64.95,8478.96,7492.83,6284.36,8929.45,2106.01,1210.5,1867.27,4165.05,4765.73
65,8480.36,7494.22,6285.76,8930.84,2107.4,1211.89,1868.66,4166.44,4767.14
65.05,8481.77,7495.61,6287.15,8932.24,2108.78,1213.28,1870.04,4167.83,4768.54
65.1,8483.17,7497,6288.54,8933.63,2110.17,1214.67,1871.42,4169.22,4769.95
65.15,8484.58,7498.39,6289.94,8935.02,2111.56,1216.05,1872.81,4170.61,4771.35
65.2,8485.98,7499.78,6291.33,8936.41,2112.95,1217.44,1874.19,4172,4772.75
65.25,8487.38,7501.17,6292.73,8937.81,2114.34,1218.83,1875.57,4173.39,4774.16
65.3,8488.79,7502.56,6294.12,8939.2,2115.73,1220.22,1876.96,4174.78,4775.56
65.35,8490.19,7503.95,6295.52,8940.59,2117.12,1221.61,1878.34,4176.17,4776.96
65.4,8491.6,7505.33,6296.91,8941.98,2118.51,1223,1879.73,4177.56,4778.37
65.45,8493,7506.72,6298.31,8943.38,2119.9,1224.38,1881.11,4178.95,4779.77
65.5,8494.41,7508.11,6299.7,8944.77,2121.28,1225.77,1882.49,4180.34,4781.18
65.55,8495.81,7509.5,6301.09,8946.16,2122.67,1227.16,1883.88,4181.73,4782.58
65.6,8497.22,7510.89,6302.49,8947.55,2124.06,1228.55,1885.26,4183.12,4783.98
65.65,8498.62,7512.28,6303.88,8948.95,2125.45,1229.94,1886.64,4184.51,4785.39
65.7,8500.02,7513.67,6305.28,8950.34,2126.84,1231.33,1888.03,4185.9,4786.79
65.75,8501.43,7515.06,6306.67,8951.73,2128.23,1232.72,1889.41,4187.29,4788.2
65.8,8502.83,7516.45,6308.07,8953.13,2129.62,1234.1,1890.79,4188.68,4789.6
65.85,8504.24,7517.83,6309.46,8954.52,2131.01,1235.49,1892.18,4190.07,4791
65.9,8505.64,7519.22,6310.85,8955.91,2132.4,1236.88,1893.56,4191.46,4792.41
65.95,8507.05,7520.61,6312.25,8957.3,2133.78,1238.27,1894.94,4192.85,4793.81
66,8508.45,7522,6313.64,8958.7,2135.17,1239.66,1896.33,4194.24,4795.21
66.05,8509.85,7523.39,6315.04,8960.09,2136.56,1241.05,1897.71,4195.63,4796.62
66.1,8511.26,7524.78,6316.43,8961.48,2137.95,1242.43,1899.1,4197.02,4798.02
66.15,8512.66,7526.17,6317.83,8962.87,2139.34,1243.82,1900.48,4198.41,4799.43
66.2,8514.07,7527.56,6319.22,8964.27,2140.73,1245.21,1901.86,4199.8,4800.83
66.25,8515.47,7528.95,6320.62,8965.66,2142.12,1246.6,1903.25,4201.19,4802.23
66.3,8516.88,7530.33,6322.01,8967.05,2143.51,1247.99,1904.63,4202.58,4803.64
66.35,8518.28,7531.72,6323.4,8968.44,2144.9,1249.38,1906.01,4203.97,4805.04
66.4,8519.68,7533.11,6324.8,8969.84,2146.28,1250.76,1907.4,4205.36,4806.44
66.45,8521.09,7534.5,6326.19,8971.23,2147.67,1252.15,1908.78,4206.75,4807.85
66.5,8522.49,7535.89,6327.59,8972.62,2149.06,1253.54,1910.16,4208.14,4809.25
66.55,8523.9,7537.28,6328.98,8974.02,2150.45,1254.93,1911.55,4209.53,4810.66
66.6,8525.3,7538.67,6330.38,8975.41,2151.84,1256.32,1912.93,4210.92,4812.06
66.65,8526.71,7540.06,6331.77,8976.8,2153.23,1257.71,1914.31,4212.31,4813.46
66.7,8528.11,7541.45,6333.16,8978.19,2154.62,1259.09,1915.7,4213.7,4814.87
66.75,8529.52,7542.83,6334.56,8979.59,2156.01,1260.48,1917.08,4215.09,4816.27
66.8,8530.92,7544.22,6335.95,8980.98,2157.4,1261.87,1918.47,4216.48,4817.68
66.85,8532.32,7545.61,6337.35,8982.37,2158.78,1263.26,1919.85,4217.88,4819.08
66.9,8533.73,7547,6338.74,8983.76,2160.17,1264.65,1921.23,4219.27,4820.48
66.95,8535.13,7548.39,6340.14,8985.16,2161.56,1266.04,1922.62,4220.66,4821.89
67,8536.54,7549.78,6341.53,8986.55,2162.95,1267.42,1924,4222.05,4823.29
67.05,8537.94,7551.17,6342.93,8987.94,2164.34,1268.81,1925.38,4223.44,4824.69
67.1,8539.35,7552.56,6344.32,8989.33,2165.73,1270.2,1926.77,4224.83,4826.1
67.15,8540.75,7553.95,6345.71,8990.73,2167.12,1271.59,1928.15,4226.22,4827.5
67.2,8542.15,7555.33,6347.11,8992.12,2168.51,1272.98,1929.53,4227.61,4828.91
67.25,8543.56,7556.72,6348.5,8993.51,2169.9,1274.37,1930.92,4229,4830.31
67.3,8544.96,7558.11,6349.9,8994.9,2171.28,1275.76,1932.3,4230.39,4831.71
67.35,8546.37,7559.5,6351.29,8996.3,2172.67,1277.14,1933.68,4231.78,4833.12
67.4,8547.77,7560.89,6352.69,8997.69,2174.06,1278.53,1935.07,4233.17,4834.52
67.45,8549.18,7562.28,6354.08,8999.08,2175.45,1279.92,1936.45,4234.56,4835.92
67.5,8550.58,7563.67,6355.48,9000.48,2176.84,1281.31,1937.84,4235.95,4837.33
67.55,8551.99,7565.06,6356.87,9001.87,2178.23,1282.7,1939.22,4237.34,4838.73
67.6,8553.39,7566.45,6358.26,9003.26,2179.62,1284.09,1940.6,4238.73,4840.14
67.65,8554.79,7567.83,6359.66,9004.65,2181.01,1285.47,1941.99,4240.12,4841.54
67.7,8556.2,7569.22,6361.05,9006.05,2182.4,1286.86,1943.37,4241.51,4842.94
67.75,8557.6,7570.61,6362.45,9007.44,2183.78,1288.25,1944.75,4242.9,4844.35
67.8,8559.01,7572,6363.84,9008.83,2185.17,1289.64,1946.14,4244.29,4845.75
67.85,8560.41,7573.39,6365.24,9010.22,2186.56,1291.03,1947.52,4245.68,4847.16
67.9,8561.82,7574.78,6366.63,9011.62,2187.95,1292.42,1948.9,4247.07,4848.56
67.95,8563.22,7576.17,6368.02,9013.01,2189.34,1293.8,1950.29,4248.46,4849.96
68,8564.62,7577.56,6369.42,9014.4,2190.73,1295.19,1951.67,4249.85,4851.37
68.05,8566.03,7578.95,6370.81,9015.79,2192.12,1296.58,1953.06,4251.24,4852.77
68.1,8567.43,7580.33,6372.21,9017.19,2193.51,1297.97,1954.44,4252.63,4854.17
68.15,8568.84,7581.72,6373.6,9018.58,2194.9,1299.36,1955.82,4254.02,4855.58
68.2,8570.24,7583.11,6375,9019.97,2196.28,1300.75,1957.21,4255.41,4856.98
68.25,8571.65,7584.5,6376.39,9021.37,2197.67,1302.13,1958.59,4256.8,4858.39
68.3,8573.05,7585.89,6377.79,9022.76,2199.06,1303.52,1959.97,4258.19,4859.79
68.35,8574.45,7587.28,6379.18,9024.15,2200.45,1304.91,1961.36,4259.58,4861.19
68.4,8575.86,7588.67,6380.57,9025.54,2201.84,1306.3,1962.74,4260.97,4862.6
68.45,8577.26,7590.06,6381.97,9026.94,2203.23,1307.69,1964.12,4262.36,4864
68.5,8578.67,7591.45,6383.36,9028.33,2204.62,1309.08,1965.51,4263.75,4865.41
68.55,8580.07,7592.83,6384.76,9029.72,2206.01,1310.46,1966.89,4265.14,4866.81
68.6,8581.48,7594.22,6386.15,9031.11,2207.4,1311.85,1968.27,4266.53,4868.21
68.65,8582.88,7595.61,6387.55,9032.51,2208.78,1313.24,1969.66,4267.92,4869.62
68.7,8584.29,7597,6388.94,9033.9,2210.17,1314.63,1971.04,4269.31,4871.02
68.75,8585.69,7598.39,6390.33,9035.29,2211.56,1316.02,1972.43,4270.7,4872.42
68.8,8587.09,7599.78,6391.73,9036.68,2212.95,1317.41,1973.81,4272.09,4873.83
68.85,8588.5,7601.17,6393.12,9038.08,2214.34,1318.79,1975.19,4273.48,4875.23
68.9,8589.9,7602.56,6394.52,9039.47,2215.73,1320.18,1976.58,4274.88,4876.64
68.95,8591.31,7603.95,6395.91,9040.86,2217.12,1321.57,1977.96,4276.27,4878.04
69,8592.71,7605.33,6397.31,9042.25,2218.51,1322.96,1979.34,4277.66,4879.44
69.05,8594.12,7606.72,6398.7,9043.65,2219.9,1324.35,1980.73,4279.05,4880.85
69.1,8595.52,7608.11,6400.1,9045.04,2221.28,1325.74,1982.11,4280.44,4882.25
69.15,8596.92,7609.5,6401.49,9046.43,2222.67,1327.13,1983.49,4281.83,4883.66
69.2,8598.33,7610.89,6402.88,9047.83,2224.06,1328.51,1984.88,4283.22,4885.06
69.25,8599.73,7612.28,6404.28,9049.22,2225.45,1329.9,1986.26,4284.61,4886.46
69.3,8601.14,7613.67,6405.67,9050.61,2226.84,1331.29,1987.65,4286,4887.87
69.35,8602.54,7615.06,6407.07,9052,2228.23,1332.68,1989.03,4287.39,4889.27
69.4,8603.95,7616.45,6408.46,9053.4,2229.62,1334.07,1990.41,4288.78,4890.67
69.45,8605.35,7617.83,6409.86,9054.79,2231.01,1335.46,1991.8,4290.17,4892.08
69.5,8606.76,7619.22,6411.25,9056.18,2232.4,1336.84,1993.18,4291.56,4893.48
69.55,8608.16,7620.61,6412.65,9057.57,2233.78,1338.23,1994.56,4292.95,4894.89
69.6,8609.56,7622,6414.04,9058.97,2235.17,1339.62,1995.95,4294.34,4896.29
69.65,8610.97,7623.39,6415.43,9060.36,2236.56,1341.01,1997.33,4295.73,4897.69
69.7,8612.37,7624.78,6416.83,9061.75,2237.95,1342.4,1998.71,4297.12,4899.1
69.75,8613.78,7626.17,6418.22,9063.14,2239.34,1343.79,2000.1,4298.51,4900.5
69.8,8615.18,7627.56,6419.62,9064.54,2240.73,1345.17,2001.48,4299.9,4901.9
69.85,8616.59,7628.95,6421.01,9065.93,2242.12,1346.56,2002.86,4301.29,4903.31
69.9,8617.99,7630.33,6422.41,9067.32,2243.51,1347.95,2004.25,4302.68,4904.71
69.95,8619.39,7631.72,6423.8,9068.71,2244.9,1349.34,2005.63,4304.07,4906.12
70,8620.8,7633.11,6425.19,9070.11,2246.28,1350.73,2007.02,4305.46,4907.52
70.05,8622.2,7634.5,6426.59,9071.5,2247.67,1352.12,2008.4,4306.85,4908.92
70.1,8623.61,7635.89,6427.98,9072.89,2249.06,1353.5,2009.78,4308.24,4910.33
70.15,8625.01,7637.28,6429.38,9074.29,2250.45,1354.89,2011.17,4309.63,4911.73
70.2,8626.42,7638.67,6430.77,9075.68,2251.84,1356.28,2012.55,4311.02,4913.14
70.25,8627.82,7640.06,6432.17,9077.07,2253.23,1357.67,2013.93,4312.41,4914.54
70.3,8629.23,7641.45,6433.56,9078.46,2254.62,1359.06,2015.32,4313.8,4915.94
70.35,8630.63,7642.83,6434.96,9079.86,2256.01,1360.45,2016.7,4315.19,4917.35
70.4,8632.03,7644.22,6436.35,9081.25,2257.4,1361.83,2018.08,4316.58,4918.75
70.45,8633.44,7645.61,6437.74,9082.64,2258.78,1363.22,2019.47,4317.97,4920.15
70.5,8634.84,7647,6439.14,9084.03,2260.17,1364.61,2020.85,4319.36,4921.56
70.55,8636.25,7648.39,6440.53,9085.43,2261.56,1366,2022.24,4320.75,4922.96
70.6,8637.65,7649.78,6441.93,9086.82,2262.95,1367.39,2023.62,4322.14,4924.37
70.65,8639.06,7651.17,6443.32,9088.21,2264.34,1368.78,2025,4323.53,4925.77
70.7,8640.46,7652.56,6444.72,9089.6,2265.73,1370.17,2026.39,4324.92,4927.17
70.75,8641.86,7653.95,6446.11,9091,2267.12,1371.55,2027.77,4326.31,4928.58
70.8,8643.27,7655.33,6447.51,9092.39,2268.51,1372.94,2029.15,4327.7,4929.98
70.85,8644.67,7656.72,6448.9,9093.78,2269.9,1374.33,2030.54,4329.09,4931.39
70.9,8646.08,7658.11,6450.29,9095.18,2271.28,1375.72,2031.92,4330.48,4932.79
70.95,8647.48,7659.5,6451.69,9096.57,2272.67,1377.11,2033.3,4331.87,4934.19
71,8648.89,7660.89,6453.08,9097.96,2274.06,1378.5,2034.69,4333.27,4935.6
71.05,8650.29,7662.28,6454.48,9099.35,2275.45,1379.88,2036.07,4334.66,4937
71.1,8651.7,7663.67,6455.87,9100.75,2276.84,1381.27,2037.45,4336.05,4938.4
71.15,8653.1,7665.06,6457.27,9102.14,2278.23,1382.66,2038.84,4337.44,4939.81
71.2,8654.5,7666.45,6458.66,9103.53,2279.62,1384.05,2040.22,4338.83,4941.21
71.25,8655.91,7667.83,6460.05,9104.92,2281.01,1385.44,2041.61,4340.22,4942.62
71.3,8657.31,7669.22,6461.45,9106.32,2282.4,1386.83,2042.99,4341.61,4944.02
71.35,8658.72,7670.61,6462.84,9107.71,2283.78,1388.21,2044.37,4343,4945.42
71.4,8660.12,7672,6464.24,9109.1,2285.17,1389.6,2045.76,4344.39,4946.83
71.45,8661.53,7673.39,6465.63,9110.49,2286.56,1390.99,2047.14,4345.78,4948.23
71.5,8662.93,7674.78,6467.03,9111.89,2287.95,1392.38,2048.52,4347.17,4949.64
71.55,8664.34,7676.17,6468.42,9113.28,2289.34,1393.77,2049.91,4348.56,4951.04
71.6,8665.74,7677.56,6469.82,9114.67,2290.73,1395.16,2051.29,4349.95,4952.44
71.65,8667.14,7678.95,6471.21,9116.06,2292.12,1396.54,2052.67,4351.34,4953.85
71.7,8668.55,7680.33,6472.6,9117.46,2293.51,1397.93,2054.06,4352.73,4955.25
71.75,8669.95,7681.72,6474,9118.85,2294.9,1399.32,2055.44,4354.12,4956.65
71.8,8671.36,7683.11,6475.39,9120.24,2296.28,1400.71,2056.83,4355.51,4958.06
71.85,8672.76,7684.5,6476.79,9121.64,2297.67,1402.1,2058.21,4356.9,4959.46
71.9,8674.17,7685.89,6478.18,9123.03,2299.06,1403.49,2059.59,4358.29,4960.87
71.95,8675.57,7687.28,6479.58,9124.42,2300.45,1404.87,2060.98,4359.68,4962.27
72,8676.97,7688.67,6480.97,9125.81,2301.84,1406.26,2062.36,4361.07,4963.67
72.05,8678.38,7690.06,6482.37,9127.21,2303.23,1407.65,2063.74,4362.46,4965.08
72.1,8679.78,7691.45,6483.76,9128.6,2304.62,1409.04,2065.13,4363.85,4966.48
72.15,8681.19,7692.83,6485.15,9129.99,2306.01,1410.43,2066.51,4365.24,4967.89
72.2,8682.59,7694.22,6486.55,9131.38,2307.4,1411.82,2067.89,4366.63,4969.29
72.25,8684,7695.61,6487.94,9132.78,2308.78,1413.2,2069.28,4368.02,4970.69
72.3,8685.4,7697,6489.34,9134.17,2310.17,1414.59,2070.66,4369.41,4972.1
72.35,8686.81,7698.39,6490.73,9135.56,2311.56,1415.98,2072.05,4370.8,4973.5
72.4,8688.21,7699.78,6492.13,9136.95,2312.95,1417.37,2073.43,4372.19,4974.9
72.45,8689.61,7701.17,6493.52,9138.35,2314.34,1418.76,2074.81,4373.58,4976.31
72.5,8691.02,7702.56,6494.91,9139.74,2315.73,1420.15,2076.2,4374.97,4977.71
72.55,8692.42,7703.95,6496.31,9141.13,2317.12,1421.54,2077.58,4376.36,4979.12
72.6,8693.83,7705.33,6497.7,9142.52,2318.51,1422.92,2078.96,4377.75,4980.52
72.65,8695.23,7706.72,6499.1,9143.92,2319.9,1424.31,2080.35,4379.14,4981.92
72.7,8696.64,7708.11,6500.49,9145.31,2321.28,1425.7,2081.73,4380.53,4983.33
72.75,8698.04,7709.5,6501.89,9146.7,2322.67,1427.09,2083.11,4381.92,4984.73
72.8,8699.44,7710.89,6503.28,9148.1,2324.06,1428.48,2084.5,4383.31,4986.14
72.85,8700.85,7712.28,6504.68,9149.49,2325.45,1429.87,2085.88,4384.7,4987.54
72.9,8702.25,7713.67,6506.07,9150.88,2326.84,1431.25,2087.27,4386.09,4988.94
72.95,8703.66,7715.06,6507.46,9152.27,2328.23,1432.64,2088.65,4387.48,4990.35
73,8705.06,7716.45,6508.86,9153.67,2329.62,1434.03,2090.03,4388.87,4991.75
73.05,8706.47,7717.83,6510.25,9155.06,2331.01,1435.42,2091.42,4390.26,4993.15
73.1,8707.87,7719.22,6511.65,9156.45,2332.4,1436.81,2092.8,4391.66,4994.56
73.15,8709.28,7720.61,6513.04,9157.84,2333.78,1438.2,2094.18,4393.05,4995.96
73.2,8710.68,7722,6514.44,9159.24,2335.17,1439.58,2095.57,4394.44,4997.37
73.25,8712.08,7723.39,6515.83,9160.63,2336.56,1440.97,2096.95,4395.83,4998.77
73.3,8713.49,7724.78,6517.23,9162.02,2337.95,1442.36,2098.33,4397.22,5000.17
73.35,8714.89,7726.17,6518.62,9163.41,2339.34,1443.75,2099.72,4398.61,5001.58
73.4,8716.3,7727.56,6520.01,9164.81,2340.73,1445.14,2101.1,4400,5002.98
73.45,8717.7,7728.95,6521.41,9166.2,2342.12,1446.53,2102.49,4401.39,5004.39
73.5,8719.11,7730.33,6522.8,9167.59,2343.51,1447.91,2103.87,4402.78,5005.79
73.55,8720.51,7731.72,6524.2,9168.98,2344.9,1449.3,2105.25,4404.17,5007.19
73.6,8721.92,7733.11,6525.59,9170.38,2346.28,1450.69,2106.64,4405.56,5008.6
73.65,8723.32,7734.5,6526.99,9171.77,2347.67,1452.08,2108.02,4406.95,5010
73.7,8724.72,7735.89,6528.38,9173.16,2349.06,1453.47,2109.4,4408.34,5011.41
73.75,8726.13,7737.28,6529.77,9174.56,2350.45,1454.86,2110.79,4409.73,5012.81
73.8,8727.53,7738.67,6531.17,9175.95,2351.84,1456.24,2112.17,4411.12,5014.21
73.85,8728.94,7740.06,6532.56,9177.34,2353.23,1457.63,2113.55,4412.51,5015.62
73.9,8730.34,7741.45,6533.96,9178.73,2354.62,1459.02,2114.94,4413.9,5017.02
73.95,8731.75,7742.83,6535.35,9180.13,2356.01,1460.41,2116.32,4415.29,5018.42
74,8733.15,7744.22,6536.75,9181.52,2357.4,1461.8,2117.71,4416.68,5019.83
74.05,8734.55,7745.61,6538.14,9182.91,2358.78,1463.19,2119.09,4418.07,5021.23
74.1,8735.96,7747,6539.54,9184.3,2360.17,1464.57,2120.47,4419.46,5022.64
74.15,8737.36,7748.39,6540.93,9185.7,2361.56,1465.96,2121.86,4420.85,5024.04
74.2,8738.77,7749.78,6542.32,9187.09,2362.95,1467.35,2123.24,4422.24,5025.44
74.25,8740.17,7751.17,6543.72,9188.48,2364.34,1468.74,2124.62,4423.63,5026.85
74.3,8741.58,7752.56,6545.11,9189.87,2365.73,1470.13,2126.01,4425.02,5028.25
74.35,8742.98,7753.95,6546.51,9191.27,2367.12,1471.52,2127.39,4426.41,5029.66
74.4,8744.39,7755.33,6547.9,9192.66,2368.51,1472.91,2128.77,4427.8,5031.06
74.45,8745.79,7756.72,6549.3,9194.05,2369.9,1474.29,2130.16,4429.19,5032.46
74.5,8747.19,7758.11,6550.69,9195.45,2371.28,1475.68,2131.54,4430.58,5033.87
74.55,8748.6,7759.5,6552.09,9196.84,2372.67,1477.07,2132.93,4431.97,5035.27
74.6,8750,7760.89,6553.48,9198.23,2374.06,1478.46,2134.31,4433.36,5036.67
74.65,8751.41,7762.28,6554.87,9199.62,2375.45,1479.85,2135.69,4434.75,5038.08
74.7,8752.81,7763.67,6556.27,9201.02,2376.84,1481.24,2137.08,4436.14,5039.48
74.75,8754.22,7765.06,6557.66,9202.41,2378.23,1482.62,2138.46,4437.53,5040.89
74.8,8755.62,7766.45,6559.06,9203.8,2379.62,1484.01,2139.84,4438.92,5042.29
74.85,8757.02,7767.83,6560.45,9205.19,2381.01,1485.4,2141.23,4440.31,5043.69
74.9,8758.43,7769.22,6561.85,9206.59,2382.4,1486.79,2142.61,4441.7,5045.1
74.95,8759.83,7770.61,6563.24,9207.98,2383.78,1488.18,2143.99,4443.09,5046.5
75,8761.24,7772,6564.64,9209.37,2385.17,1489.57,2145.38,4444.48,5047.91
75.05,8762.64,7773.39,6566.03,9210.76,2386.56,1490.95,2146.76,4445.87,5049.31
75.1,8764.05,7774.78,6567.42,9212.16,2387.95,1492.34,2148.15,4447.26,5050.71
75.15,8765.45,7776.17,6568.82,9213.55,2389.34,1493.73,2149.53,4448.65,5052.12
75.2,8766.86,7777.56,6570.21,9214.94,2390.73,1495.12,2150.91,4450.04,5053.52
75.25,8768.26,7778.95,6571.61,9216.33,2392.12,1496.51,2152.3,4451.44,5054.93
75.3,8769.66,7780.33,6573,9217.73,2393.51,1497.9,2153.68,4452.83,5056.33
75.35,8771.07,7781.72,6574.4,9219.12,2394.9,1499.28,2155.06,4454.22,5057.73
75.4,8772.47,7783.11,6575.79,9220.51,2396.28,1500.67,2156.45,4455.61,5059.14
75.45,8773.88,7784.5,6577.19,9221.91,2397.67,1502.06,2157.83,4457,5060.54
75.5,8775.28,7785.89,6578.58,9223.3,2399.06,1503.45,2159.21,4458.39,5061.94
75.55,8776.69,7787.28,6579.97,9224.69,2400.45,1504.84,2160.6,4459.78,5063.35
75.6,8778.09,7788.67,6581.37,9226.08,2401.84,1506.23,2161.98,4461.17,5064.75
75.65,8779.5,7790.06,6582.76,9227.48,2403.23,1507.61,2163.37,4462.56,5066.16
75.7,8780.9,7791.45,6584.16,9228.87,2404.62,1509,2164.75,4463.95,5067.56
75.75,8782.3,7792.83,6585.55,9230.26,2406.01,1510.39,2166.13,4465.34,5068.96
75.8,8783.71,7794.22,6586.95,9231.65,2407.4,1511.78,2167.52,4466.73,5070.37
75.85,8785.11,7795.61,6588.34,9233.05,2408.78,1513.17,2168.9,4468.12,5071.77
75.9,8786.52,7797,6589.73,9234.44,2410.17,1514.56,2170.28,4469.51,5073.18
