time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14
48.6,5439.74,5510.29,8664.52,250.499,639.96,2590.78,7539.09,2683.1,3660.23,8296.35,8852.23,4733.48,1722.96,4575.89
48.65,5441.12,5511.68,8665.91,251.89,641.349,2592.18,7540.48,2684.49,3661.62,8297.73,8853.62,4734.87,1724.35,4577.28
48.7,5442.51,5513.06,8667.3,253.28,642.738,2593.58,7541.88,2685.88,3663.02,8299.12,8855.01,4736.26,1725.75,4578.67
48.75,5443.9,5514.45,8668.69,254.671,644.127,2594.98,7543.27,2687.27,3664.41,8300.51,8856.4,4737.65,1727.14,4580.06
48.8,5445.29,5515.84,8670.08,256.062,645.516,2596.38,7544.66,2688.65,3665.8,8301.9,8857.79,4739.04,1728.53,4581.44
48.85,5446.67,5517.23,8671.47,257.452,646.905,2597.78,7546.05,2690.04,3667.19,8303.29,8859.18,4740.44,1729.92,4582.83
48.9,5448.06,5518.62,8672.85,258.843,648.294,2599.18,7547.44,2691.43,3668.58,8304.68,8860.57,4741.83,1731.31,4584.22
48.95,5449.45,5520.01,8674.24,260.233,649.682,2600.58,7548.83,2692.82,3669.97,8306.07,8861.96,4743.22,1732.7,4585.61
49,5450.84,5521.4,8675.63,261.624,651.071,2601.98,7550.22,2694.21,3671.36,8307.46,8863.35,4744.61,1734.09,4587
49.05,5452.22,5522.79,8677.02,263.015,652.46,2603.38,7551.61,2695.6,3672.76,8308.84,8864.74,4746,1735.48,4588.39
49.1,5453.61,5524.18,8678.41,264.405,653.849,2604.78,7553,2696.99,3674.15,8310.23,8866.13,4747.4,1736.87,4589.78
49.15,5455,5525.56,8679.8,265.796,655.238,2606.18,7554.39,2698.38,3675.54,8311.62,8867.52,4748.79,1738.26,4591.17
49.2,5456.38,5526.95,8681.19,267.187,656.627,2607.58,7555.78,2699.77,3676.93,8313.01,8868.92,4750.18,1739.65,4592.56
49.25,5457.77,5528.34,8682.57,268.577,658.016,2608.98,7557.17,2701.15,3678.32,8314.4,8870.31,4751.57,1741.04,4593.94
49.3,5459.16,5529.73,8683.96,269.968,659.405,2610.38,7558.56,2702.54,3679.71,8315.79,8871.7,4752.96,1742.43,4595.33
49.35,5460.55,5531.12,8685.35,271.359,660.794,2611.78,7559.95,2703.93,3681.1,8317.18,8873.09,4754.35,1743.82,4596.72
49.4,5461.93,5532.51,8686.74,272.749,662.182,2613.18,7561.34,2705.32,3682.5,8318.57,8874.48,4755.75,1745.21,4598.11
49.45,5463.32,5533.9,8688.13,274.14,663.571,2614.58,7562.73,2706.71,3683.89,8319.95,8875.87,4757.14,1746.6,4599.5
49.5,5464.71,5535.29,8689.52,275.531,664.96,2615.98,7564.12,2708.1,3685.28,8321.34,8877.26,4758.53,1747.99,4600.89
49.55,5466.1,5536.68,8690.91,276.921,666.349,2617.38,7565.51,2709.49,3686.67,8322.73,8878.65,4759.92,1749.38,4602.28
49.6,5467.48,5538.06,8692.3,278.312,667.738,2618.78,7566.9,2710.88,3688.06,8324.12,8880.04,4761.31,1750.77,4603.67
49.65,5468.87,5539.45,8693.68,279.702,669.127,2620.18,7568.29,2712.27,3689.45,8325.51,8881.43,4762.71,1752.16,4605.06
49.7,5470.26,5540.84,8695.07,281.093,670.516,2621.58,7569.68,2713.65,3690.84,8326.9,8882.82,4764.1,1753.55,4606.44
49.75,5471.65,5542.23,8696.46,282.484,671.905,2622.98,7571.07,2715.04,3692.24,8328.29,8884.21,4765.49,1754.94,4607.83
49.8,5473.03,5543.62,8697.85,283.874,673.294,2624.38,7572.47,2716.43,3693.63,8329.68,8885.6,4766.88,1756.33,4609.22
49.85,5474.42,5545.01,8699.24,285.265,674.682,2625.78,7573.86,2717.82,3695.02,8331.06,8886.99,4768.27,1757.72,4610.61
49.9,5475.81,5546.4,8700.63,286.656,676.071,2627.18,7575.25,2719.21,3696.41,8332.45,8888.39,4769.67,1759.11,4612
49.95,5477.19,5547.79,8702.02,288.046,677.46,2628.58,7576.64,2720.6,3697.8,8333.84,8889.78,4771.06,1760.51,4613.39
50,5478.58,5549.18,8703.4,289.437,678.849,2629.98,7578.03,2721.99,3699.19,8335.23,8891.17,4772.45,1761.9,4614.78
50.05,5479.97,5550.56,8704.79,290.828,680.238,2631.38,7579.42,2723.38,3700.58,8336.62,8892.56,4773.84,1763.29,4616.17
50.1,5481.36,5551.95,8706.18,292.218,681.627,2632.78,7580.81,2724.77,3701.98,8338.01,8893.95,4775.23,1764.68,4617.56
50.15,5482.74,5553.34,8707.57,293.609,683.016,2634.18,7582.2,2726.15,3703.37,8339.4,8895.34,4776.63,1766.07,4618.94
50.2,5484.13,5554.73,8708.96,295,684.405,2635.58,7583.59,2727.54,3704.76,8340.78,8896.73,4778.02,1767.46,4620.33
50.25,5485.52,5556.12,8710.35,296.39,685.794,2636.98,7584.98,2728.93,3706.15,8342.17,8898.12,4779.41,1768.85,4621.72
50.3,5486.91,5557.51,8711.74,297.781,687.182,2638.38,7586.37,2730.32,3707.54,8343.56,8899.51,4780.8,1770.24,4623.11
50.35,5488.29,5558.9,8713.13,299.172,688.571,2639.78,7587.76,2731.71,3708.93,8344.95,8900.9,4782.19,1771.63,4624.5
50.4,5489.68,5560.29,8714.51,300.562,689.96,2641.18,7589.15,2733.1,3710.33,8346.34,8902.29,4783.59,1773.02,4625.89
50.45,5491.07,5561.68,8715.9,301.953,691.349,2642.58,7590.54,2734.49,3711.72,8347.73,8903.68,4784.98,1774.41,4627.28
50.5,5492.46,5563.06,8717.29,303.343,692.738,2643.98,7591.93,2735.88,3713.11,8349.12,8905.07,4786.37,1775.8,4628.67
50.55,5493.84,5564.45,8718.68,304.734,694.127,2645.38,7593.32,2737.27,3714.5,8350.51,8906.47,4787.76,1777.19,4630.06
50.6,5495.23,5565.84,8720.07,306.125,695.516,2646.78,7594.71,2738.65,3715.89,8351.89,8907.86,4789.15,1778.58,4631.44
50.65,5496.62,5567.23,8721.46,307.515,696.905,2648.18,7596.1,2740.04,3717.28,8353.28,8909.25,4790.55,1779.97,4632.83
50.7,5498,5568.62,8722.85,308.906,698.294,2649.58,7597.49,2741.43,3718.67,8354.67,8910.64,4791.94,1781.36,4634.22
50.75,5499.39,5570.01,8724.24,310.297,699.682,2650.98,7598.88,2742.82,3720.07,8356.06,8912.03,4793.33,1782.75,4635.61
50.8,5500.78,5571.4,8725.62,311.687,701.071,2652.38,7600.27,2744.21,3721.46,8357.45,8913.42,4794.72,1784.14,4637
50.85,5502.17,5572.79,8727.01,313.078,702.46,2653.78,7601.66,2745.6,3722.85,8358.84,8914.81,4796.11,1785.53,4638.39
50.9,5503.55,5574.18,8728.4,314.469,703.849,2655.18,7603.06,2746.99,3724.24,8360.23,8916.2,4797.51,1786.92,4639.78
50.95,5504.94,5575.56,8729.79,315.859,705.238,2656.58,7604.45,2748.38,3725.63,8361.62,8917.59,4798.9,1788.31,4641.17
51,5506.33,5576.95,8731.18,317.25,706.627,2657.98,7605.84,2749.77,3727.02,8363,8918.98,4800.29,1789.7,4642.56
51.05,5507.72,5578.34,8732.57,318.641,708.016,2659.38,7607.23,2751.15,3728.41,8364.39,8920.37,4801.68,1791.09,4643.94
51.1,5509.1,5579.73,8733.96,320.031,709.405,2660.78,7608.62,2752.54,3729.81,8365.78,8921.76,4803.07,1792.48,4645.33
51.15,5510.49,5581.12,8735.34,321.422,710.794,2662.18,7610.01,2753.93,3731.2,8367.17,8923.15,4804.47,1793.87,4646.72
51.2,5511.88,5582.51,8736.73,322.813,712.182,2663.58,7611.4,2755.32,3732.59,8368.56,8924.55,4805.86,1795.26,4648.11
51.25,5513.27,5583.9,8738.12,324.203,713.571,2664.98,7612.79,2756.71,3733.98,8369.95,8925.94,4807.25,1796.66,4649.5
51.3,5514.65,5585.29,8739.51,325.594,714.96,2666.38,7614.18,2758.1,3735.37,8371.34,8927.33,4808.64,1798.05,4650.89
51.35,5516.04,5586.68,8740.9,326.984,716.349,2667.78,7615.57,2759.49,3736.76,8372.73,8928.72,4810.03,1799.44,4652.28
51.4,5517.43,5588.06,8742.29,328.375,717.738,2669.18,7616.96,2760.88,3738.15,8374.11,8930.11,4811.43,1800.83,4653.67
51.45,5518.81,5589.45,8743.68,329.766,719.127,2670.58,7618.35,2762.27,3739.55,8375.5,8931.5,4812.82,1802.22,4655.06
51.5,5520.2,5590.84,8745.07,331.156,720.516,2671.98,7619.74,2763.65,3740.94,8376.89,8932.89,4814.21,1803.61,4656.44
51.55,5521.59,5592.23,8746.45,332.547,721.905,2673.38,7621.13,2765.04,3742.33,8378.28,8934.28,4815.6,1805,4657.83
51.6,5522.98,5593.62,8747.84,333.938,723.294,2674.78,7622.52,2766.43,3743.72,8379.67,8935.67,4816.99,1806.39,4659.22
51.65,5524.36,5595.01,8749.23,335.328,724.682,2676.18,7623.91,2767.82,3745.11,8381.06,8937.06,4818.38,1807.78,4660.61
51.7,5525.75,5596.4,8750.62,336.719,726.071,2677.58,7625.3,2769.21,3746.5,8382.45,8938.45,4819.78,1809.17,4662
51.75,5527.14,5597.79,8752.01,338.11,727.46,2678.98,7626.69,2770.6,3747.89,8383.83,8939.84,4821.17,1810.56,4663.39
51.8,5528.53,5599.18,8753.4,339.5,728.849,2680.38,7628.08,2771.99,3749.29,8385.22,8941.23,4822.56,1811.95,4664.78
51.85,5529.91,5600.56,8754.79,340.891,730.238,2681.78,7629.47,2773.38,3750.68,8386.61,8942.63,4823.95,1813.34,4666.17
51.9,5531.3,5601.95,8756.17,342.282,731.627,2683.18,7630.86,2774.77,3752.07,8388,8944.02,4825.34,1814.73,4667.56
51.95,5532.69,5603.34,8757.56,343.672,733.016,2684.58,7632.25,2776.15,3753.46,8389.39,8945.41,4826.74,1816.12,4668.94
52,5534.08,5604.73,8758.95,345.063,734.405,2685.98,7633.64,2777.54,3754.85,8390.78,8946.8,4828.13,1817.51,4670.33
52.05,5535.46,5606.12,8760.34,346.454,735.794,2687.38,7635.04,2778.93,3756.24,8392.17,8948.19,4829.52,1818.9,4671.72
52.1,5536.85,5607.51,8761.73,347.844,737.182,2688.78,7636.43,2780.32,3757.64,8393.56,8949.58,4830.91,1820.29,4673.11
52.15,5538.24,5608.9,8763.12,349.235,738.571,2690.18,7637.82,2781.71,3759.03,8394.94,8950.97,4832.3,1821.68,4674.5
52.2,5539.63,5610.29,8764.51,350.626,739.96,2691.58,7639.21,2783.1,3760.42,8396.33,8952.36,4833.7,1823.07,4675.89
52.25,5541.01,5611.68,8765.9,352.016,741.349,2692.98,7640.6,2784.49,3761.81,8397.72,8953.75,4835.09,1824.46,4677.28
52.3,5542.4,5613.06,8767.28,353.407,742.738,2694.38,7641.99,2785.88,3763.2,8399.11,8955.14,4836.48,1825.85,4678.67
52.35,5543.79,5614.45,8768.67,354.798,744.127,2695.78,7643.38,2787.27,3764.59,8400.5,8956.53,4837.87,1827.24,4680.06
52.4,5545.17,5615.84,8770.06,356.188,745.516,2697.18,7644.77,2788.65,3765.98,8401.89,8957.92,4839.26,1828.63,4681.44
52.45,5546.56,5617.23,8771.45,357.579,746.905,2698.58,7646.16,2790.04,3767.38,8403.28,8959.31,4840.66,1830.02,4682.83
52.5,5547.95,5618.62,8772.84,358.97,748.294,2699.98,7647.55,2791.43,3768.77,8404.67,8960.71,4842.05,1831.41,4684.22
52.55,5549.34,5620.01,8774.23,360.36,749.682,2701.38,7648.94,2792.82,3770.16,8406.05,8962.1,4843.44,1832.81,4685.61
52.6,5550.72,5621.4,8775.62,361.751,751.071,2702.78,7650.33,2794.21,3771.55,8407.44,8963.49,4844.83,1834.2,4687
52.65,5552.11,5622.79,8777.01,363.141,752.46,2704.18,7651.72,2795.6,3772.94,8408.83,8964.88,4846.22,1835.59,4688.39
52.7,5553.5,5624.18,8778.39,364.532,753.849,2705.58,7653.11,2796.99,3774.33,8410.22,8966.27,4847.62,1836.98,4689.78
52.75,5554.89,5625.56,8779.78,365.923,755.238,2706.98,7654.5,2798.38,3775.72,8411.61,8967.66,4849.01,1838.37,4691.17
52.8,5556.27,5626.95,8781.17,367.313,756.627,2708.38,7655.89,2799.77,3777.12,8413,8969.05,4850.4,1839.76,4692.56
52.85,5557.66,5628.34,8782.56,368.704,758.016,2709.78,7657.28,2801.15,3778.51,8414.39,8970.44,4851.79,1841.15,4693.94
52.9,5559.05,5629.73,8783.95,370.095,759.405,2711.18,7658.67,2802.54,3779.9,8415.78,8971.83,4853.18,1842.54,4695.33
52.95,5560.44,5631.12,8785.34,371.485,760.794,2712.58,7660.06,2803.93,3781.29,8417.16,8973.22,4854.58,1843.93,4696.72
53,5561.82,5632.51,8786.73,372.876,762.182,2713.98,7661.45,2805.32,3782.68,8418.55,8974.61,4855.97,1845.32,4698.11
53.05,5563.21,5633.9,8788.11,374.267,763.571,2715.38,7662.84,2806.71,3784.07,8419.94,8976,4857.36,1846.71,4699.5
53.1,5564.6,5635.29,8789.5,375.657,764.96,2716.78,7664.23,2808.1,3785.46,8421.33,8977.39,4858.75,1848.1,4700.89
53.15,5565.98,5636.68,8790.89,377.048,766.349,2718.18,7665.63,2809.49,3786.86,8422.72,8978.79,4860.14,1849.49,4702.28
53.2,5567.37,5638.06,8792.28,378.439,767.738,2719.58,7667.02,2810.88,3788.25,8424.11,8980.18,4861.54,1850.88,4703.67
53.25,5568.76,5639.45,8793.67,379.829,769.127,2720.98,7668.41,2812.27,3789.64,8425.5,8981.57,4862.93,1852.27,4705.06
53.3,5570.15,5640.84,8795.06,381.22,770.516,2722.38,7669.8,2813.65,3791.03,8426.88,8982.96,4864.32,1853.66,4706.44
53.35,5571.53,5642.23,8796.45,382.611,771.905,2723.78,7671.19,2815.04,3792.42,8428.27,8984.35,4865.71,1855.05,4707.83
53.4,5572.92,5643.62,8797.84,384.001,773.294,2725.18,7672.58,2816.43,3793.81,8429.66,8985.74,4867.1,1856.44,4709.22
53.45,5574.31,5645.01,8799.22,385.392,774.682,2726.58,7673.97,2817.82,3795.2,8431.05,8987.13,4868.5,1857.83,4710.61
53.5,5575.7,5646.4,8800.61,386.783,776.071,2727.98,7675.36,2819.21,3796.6,8432.44,8988.52,4869.89,1859.22,4712
53.55,5577.08,5647.79,8802,388.173,777.46,2729.38,7676.75,2820.6,3797.99,8433.83,8989.91,4871.28,1860.61,4713.39
53.6,5578.47,5649.18,8803.39,389.564,778.849,2730.78,7678.14,2821.99,3799.38,8435.22,8991.3,4872.67,1862,4714.78
53.65,5579.86,5650.56,8804.78,390.955,780.238,2732.18,7679.53,2823.38,3800.77,8436.61,8992.69,4874.06,1863.39,4716.17
53.7,5581.25,5651.95,8806.17,392.345,781.627,2733.58,7680.92,2824.77,3802.16,8437.99,8994.08,4875.46,1864.78,4717.56
53.75,5582.63,5653.34,8807.56,393.736,783.016,2734.98,7682.31,2826.15,3803.55,8439.38,8995.47,4876.85,1866.17,4718.94
53.8,5584.02,5654.73,8808.95,395.127,784.405,2736.38,7683.7,2827.54,3804.94,8440.77,8996.87,4878.24,1867.56,4720.33
53.85,5585.41,5656.12,8810.33,396.517,785.794,2737.78,7685.09,2828.93,3806.34,8442.16,8998.26,4879.63,1868.95,4721.72
53.9,5586.8,5657.51,8811.72,397.908,787.182,2739.18,7686.48,2830.32,3807.73,8443.55,8999.65,4881.02,1870.35,4723.11
53.95,5588.18,5658.9,8813.11,399.299,788.571,2740.58,7687.87,2831.71,3809.12,8444.94,9001.04,4882.42,1871.74,4724.5
54,5589.57,5660.29,8814.5,400.689,789.96,2741.98,7689.26,2833.1,3810.51,8446.33,9002.43,4883.81,1873.13,4725.89
54.05,5590.96,5661.68,8815.89,402.08,791.349,2743.38,7690.65,2834.49,3811.9,8447.72,9003.82,4885.2,1874.52,4727.28
54.1,5592.34,5663.06,8817.28,403.471,792.738,2744.78,7692.04,2835.88,3813.29,8449.1,9005.21,4886.59,1875.91,4728.67
54.15,5593.73,5664.45,8818.67,404.861,794.127,2746.18,7693.43,2837.27,3814.69,8450.49,9006.6,4887.98,1877.3,4730.06
54.2,5595.12,5665.84,8820.05,406.252,795.516,2747.58,7694.82,2838.65,3816.08,8451.88,9007.99,4889.38,1878.69,4731.44
54.25,5596.51,5667.23,8821.44,407.643,796.905,2748.98,7696.22,2840.04,3817.47,8453.27,9009.38,4890.77,1880.08,4732.83
54.3,5597.89,5668.62,8822.83,409.033,798.294,2750.38,7697.61,2841.43,3818.86,8454.66,9010.77,4892.16,1881.47,4734.22
54.35,5599.28,5670.01,8824.22,410.424,799.682,2751.78,7699,2842.82,3820.25,8456.05,9012.16,4893.55,1882.86,4735.61
54.4,5600.67,5671.4,8825.61,411.815,801.071,2753.18,7700.39,2844.21,3821.64,8457.44,9013.55,4894.94,1884.25,4737
54.45,5602.06,5672.79,8827,413.205,802.46,2754.58,7701.78,2845.6,3823.03,8458.83,9014.95,4896.34,1885.64,4738.39
54.5,5603.44,5674.18,8828.39,414.596,803.849,2755.98,7703.17,2846.99,3824.43,8460.21,9016.34,4897.73,1887.03,4739.78
54.55,5604.83,5675.56,8829.78,415.987,805.238,2757.38,7704.56,2848.38,3825.82,8461.6,9017.73,4899.12,1888.42,4741.17
54.6,5606.22,5676.95,8831.16,417.377,806.627,2758.78,7705.95,2849.77,3827.21,8462.99,9019.12,4900.51,1889.81,4742.56
54.65,5607.61,5678.34,8832.55,418.768,808.016,2760.18,7707.34,2851.15,3828.6,8464.38,9020.51,4901.9,1891.2,4743.94
54.7,5608.99,5679.73,8833.94,420.159,809.405,2761.58,7708.73,2852.54,3829.99,8465.77,9021.9,4903.29,1892.59,4745.33
54.75,5610.38,5681.12,8835.33,421.549,810.794,2762.98,7710.12,2853.93,3831.38,8467.16,9023.29,4904.69,1893.98,4746.72
54.8,5611.77,5682.51,8836.72,422.94,812.182,2764.38,7711.51,2855.32,3832.77,8468.55,9024.68,4906.08,1895.37,4748.11
54.85,5613.15,5683.9,8838.11,424.331,813.571,2765.78,7712.9,2856.71,3834.17,8469.94,9026.07,4907.47,1896.76,4749.5
54.9,5614.54,5685.29,8839.5,425.721,814.96,2767.18,7714.29,2858.1,3835.56,8471.32,9027.46,4908.86,1898.15,4750.89
54.95,5615.93,5686.68,8840.89,427.112,816.349,2768.58,7715.68,2859.49,3836.95,8472.71,9028.85,4910.25,1899.54,4752.28
55,5617.32,5688.06,8842.27,428.503,817.738,2769.98,7717.07,2860.88,3838.34,8474.1,9030.24,4911.65,1900.93,4753.67
55.05,5618.7,5689.45,8843.66,429.893,819.127,2771.38,7718.46,2862.27,3839.73,8475.49,9031.63,4913.04,1902.32,4755.06
55.1,5620.09,5690.84,8845.05,431.284,820.516,2772.78,7719.85,2863.65,3841.12,8476.88,9033.03,4914.43,1903.71,4756.44
55.15,5621.48,5692.23,8846.44,432.675,821.905,2774.18,7721.24,2865.04,3842.51,8478.27,9034.42,4915.82,1905.1,4757.83
55.2,5622.87,5693.62,8847.83,434.065,823.294,2775.58,7722.63,2866.43,3843.91,8479.66,9035.81,4917.21,1906.5,4759.22
55.25,5624.25,5695.01,8849.22,435.456,824.682,2776.98,7724.02,2867.82,3845.3,8481.05,9037.2,4918.61,1907.89,4760.61
55.3,5625.64,5696.4,8850.61,436.846,826.071,2778.38,7725.41,2869.21,3846.69,8482.43,9038.59,4920,1909.28,4762
55.35,5627.03,5697.79,8851.99,438.237,827.46,2779.78,7726.81,2870.6,3848.08,8483.82,9039.98,4921.39,1910.67,4763.39
55.4,5628.42,5699.18,8853.38,439.628,828.849,2781.18,7728.2,2871.99,3849.47,8485.21,9041.37,4922.78,1912.06,4764.78
55.45,5629.8,5700.56,8854.77,441.018,830.238,2782.58,7729.59,2873.38,3850.86,8486.6,9042.76,4924.17,1913.45,4766.17
55.5,5631.19,5701.95,8856.16,442.409,831.627,2783.98,7730.98,2874.77,3852.25,8487.99,9044.15,4925.57,1914.84,4767.56
55.55,5632.58,5703.34,8857.55,443.8,833.016,2785.38,7732.37,2876.15,3853.65,8489.38,9045.54,4926.96,1916.23,4768.94
55.6,5633.97,5704.73,8858.94,445.19,834.405,2786.78,7733.76,2877.54,3855.04,8490.77,9046.93,4928.35,1917.62,4770.33
55.65,5635.35,5706.12,8860.33,446.581,835.794,2788.18,7735.15,2878.93,3856.43,8492.16,9048.32,4929.74,1919.01,4771.72
55.7,5636.74,5707.51,8861.72,447.972,837.182,2789.58,7736.54,2880.32,3857.82,8493.54,9049.71,4931.13,1920.4,4773.11
55.75,5638.13,5708.9,8863.1,449.362,838.571,2790.98,7737.93,2881.71,3859.21,8494.93,9051.11,4932.53,1921.79,4774.5
55.8,5639.51,5710.29,8864.49,450.753,839.96,2792.38,7739.32,2883.1,3860.6,8496.32,9052.5,4933.92,1923.18,4775.89
55.85,5640.9,5711.68,8865.88,452.144,841.349,2793.78,7740.71,2884.49,3861.99,8497.71,9053.89,4935.31,1924.57,4777.28
55.9,5642.29,5713.06,8867.27,453.535,842.738,2795.18,7742.1,2885.88,3863.39,8499.1,9055.28,4936.7,1925.96,4778.67
55.95,5643.68,5714.45,8868.66,454.925,844.127,2796.58,7743.49,2887.27,3864.78,8500.49,9056.67,4938.09,1927.35,4780.06
56,5645.06,5715.84,8870.05,456.316,845.516,2797.98,7744.88,2888.65,3866.17,8501.88,9058.06,4939.49,1928.74,4781.44
56.05,5646.45,5717.23,8871.44,457.707,846.905,2799.38,7746.27,2890.04,3867.56,8503.26,9059.45,4940.88,1930.13,4782.83
56.1,5647.84,5718.62,8872.83,459.097,848.294,2800.78,7747.66,2891.43,3868.95,8504.65,9060.84,4942.27,1931.52,4784.22
56.15,5649.23,5720.01,8874.21,460.488,849.682,2802.18,7749.05,2892.82,3870.34,8506.04,9062.23,4943.66,1932.91,4785.61
56.2,5650.61,5721.4,8875.6,461.879,851.071,2803.58,7750.44,2894.21,3871.73,8507.43,9063.62,4945.05,1934.3,4787
56.25,5652,5722.79,8876.99,463.269,852.46,2804.98,7751.83,2895.6,3873.13,8508.82,9065.01,4946.45,1935.69,4788.39
56.3,5653.39,5724.18,8878.38,464.66,853.849,2806.38,7753.22,2896.99,3874.52,8510.21,9066.4,4947.84,1937.08,4789.78
56.35,5654.78,5725.56,8879.77,466.051,855.238,2807.78,7754.61,2898.38,3875.91,8511.6,9067.79,4949.23,1938.47,4791.17
56.4,5656.16,5726.95,8881.16,467.441,856.627,2809.18,7756,2899.77,3877.3,8512.99,9069.19,4950.62,1939.86,4792.56
56.45,5657.55,5728.34,8882.55,468.832,858.016,2810.58,7757.39,2901.15,3878.69,8514.37,9070.58,4952.01,1941.25,4793.94
56.5,5658.94,5729.73,8883.94,470.223,859.405,2811.98,7758.79,2902.54,3880.08,8515.76,9071.97,4953.41,1942.65,4795.33
56.55,5660.33,5731.12,8885.32,471.613,860.794,2813.39,7760.18,2903.93,3881.48,8517.15,9073.36,4954.8,1944.04,4796.72
56.6,5661.71,5732.51,8886.71,473.004,862.182,2814.79,7761.57,2905.32,3882.87,8518.54,9074.75,4956.19,1945.43,4798.11
56.65,5663.1,5733.9,8888.1,474.395,863.571,2816.19,7762.96,2906.71,3884.26,8519.93,9076.14,4957.58,1946.82,4799.5
56.7,5664.49,5735.29,8889.49,475.785,864.96,2817.59,7764.35,2908.1,3885.65,8521.32,9077.53,4958.97,1948.21,4800.89
56.75,5665.87,5736.68,8890.88,477.176,866.349,2818.99,7765.74,2909.49,3887.04,8522.71,9078.92,4960.37,1949.6,4802.28
56.8,5667.26,5738.06,8892.27,478.567,867.738,2820.39,7767.13,2910.88,3888.43,8524.1,9080.31,4961.76,1950.99,4803.67
56.85,5668.65,5739.45,8893.66,479.957,869.127,2821.79,7768.52,2912.27,3889.82,8525.48,9081.7,4963.15,1952.38,4805.06
56.9,5670.04,5740.84,8895.04,481.348,870.516,2823.19,7769.91,2913.65,3891.22,8526.87,9083.09,4964.54,1953.77,4806.44
56.95,5671.42,5742.23,8896.43,482.739,871.905,2824.59,7771.3,2915.04,3892.61,8528.26,9084.48,4965.93,1955.16,4807.83
57,5672.81,5743.62,8897.82,484.129,873.294,2825.99,7772.69,2916.43,3894,8529.65,9085.88,4967.33,1956.55,4809.22
57.05,5674.2,5745.01,8899.21,485.52,874.682,2827.39,7774.08,2917.82,3895.39,8531.04,9087.27,4968.72,1957.94,4810.61
57.1,5675.59,5746.4,8900.6,486.911,876.071,2828.79,7775.47,2919.21,3896.78,8532.43,9088.66,4970.11,1959.33,4812
57.15,5676.97,5747.79,8901.99,488.301,877.46,2830.19,7776.86,2920.6,3898.17,8533.82,9090.05,4971.5,1960.72,4813.39
57.2,5678.36,5749.18,8903.38,489.692,878.849,2831.59,7778.25,2921.99,3899.56,8535.21,9091.44,4972.89,1962.11,4814.78
57.25,5679.75,5750.56,8904.77,491.083,880.238,2832.99,7779.64,2923.38,3900.96,8536.59,9092.83,4974.29,1963.5,4816.17
57.3,5681.14,5751.95,8906.15,492.473,881.627,2834.39,7781.03,2924.77,3902.35,8537.98,9094.22,4975.68,1964.89,4817.56
57.35,5682.52,5753.34,8907.54,493.864,883.016,2835.79,7782.42,2926.15,3903.74,8539.37,9095.61,4977.07,1966.28,4818.94
57.4,5683.91,5754.73,8908.93,495.255,884.405,2837.19,7783.81,2927.54,3905.13,8540.76,9097,4978.46,1967.67,4820.33
57.45,5685.3,5756.12,8910.32,496.645,885.794,2838.59,7785.2,2928.93,3906.52,8542.15,9098.39,4979.85,1969.06,4821.72
57.5,5686.69,5757.51,8911.71,498.036,887.182,2839.99,7786.59,2930.32,3907.91,8543.54,9099.78,4981.25,1970.45,4823.11
57.55,5688.07,5758.9,8913.1,499.427,888.571,2841.39,7787.98,2931.71,3909.3,8544.93,9101.17,4982.64,1971.84,4824.5
57.6,5689.46,5760.29,8914.49,500.817,889.96,2842.79,7789.38,2933.1,3910.7,8546.32,9102.56,4984.03,1973.23,4825.89
57.65,5690.85,5761.68,8915.88,502.208,891.349,2844.19,7790.77,2934.49,3912.09,8547.7,9103.96,4985.42,1974.62,4827.28
57.7,5692.23,5763.06,8917.26,503.599,892.738,2845.59,7792.16,2935.88,3913.48,8549.09,9105.35,4986.81,1976.01,4828.67
57.75,5693.62,5764.45,8918.65,504.989,894.127,2846.99,7793.55,2937.27,3914.87,8550.48,9106.74,4988.21,1977.4,4830.06
57.8,5695.01,5765.84,8920.04,506.38,895.516,2848.39,7794.94,2938.65,3916.26,8551.87,9108.13,4989.6,1978.8,4831.44
57.85,5696.4,5767.23,8921.43,507.771,896.905,2849.79,7796.33,2940.04,3917.65,8553.26,9109.52,4990.99,1980.19,4832.83
57.9,5697.78,5768.62,8922.82,509.161,898.294,2851.19,7797.72,2941.43,3919.04,8554.65,9110.91,4992.38,1981.58,4834.22
57.95,5699.17,5770.01,8924.21,510.552,899.682,2852.59,7799.11,2942.82,3920.44,8556.04,9112.3,4993.77,1982.97,4835.61
58,5700.56,5771.4,8925.6,511.943,901.071,2853.99,7800.5,2944.21,3921.83,8557.43,9113.69,4995.17,1984.36,4837
58.05,5701.95,5772.79,8926.99,513.333,902.46,2855.39,7801.89,2945.6,3923.22,8558.81,9115.08,4996.56,1985.75,4838.39
58.1,5703.33,5774.18,8928.37,514.724,903.849,2856.79,7803.28,2946.99,3924.61,8560.2,9116.47,4997.95,1987.14,4839.78
58.15,5704.72,5775.56,8929.76,516.115,905.238,2858.19,7804.67,2948.38,3926,8561.59,9117.86,4999.34,1988.53,4841.17
58.2,5706.11,5776.95,8931.15,517.505,906.627,2859.59,7806.06,2949.77,3927.39,8562.98,9119.25,5000.73,1989.92,4842.56
58.25,5707.5,5778.34,8932.54,518.896,908.016,2860.99,7807.45,2951.15,3928.78,8564.37,9120.64,5002.13,1991.31,4843.94
