time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21
42.25,2273.03,6979.42,1976.06,8181.21,6684.53,2333.2,171.594,2941.12,618.421,2605.06,1016.52,1212.83,4973.05,7272.1,6471.28,4814.07,1744.65,5557.45,2984.99,9645.85,8524.58
42.3,2274.4,6980.81,1977.45,8182.61,6685.92,2334.59,172.986,2942.53,619.812,2606.45,1017.91,1214.23,4974.46,7273.49,6472.69,4815.46,1746.04,5558.84,2986.38,9647.24,8525.97
42.35,2275.77,6982.21,1978.84,8184,6687.31,2335.97,174.378,2943.94,621.204,2607.84,1019.3,1215.62,4975.87,7274.88,6474.1,4816.86,1747.43,5560.23,2987.77,9648.64,8527.36
42.4,2277.14,6983.61,1980.23,8185.39,6688.7,2337.36,175.77,2945.35,622.596,2609.23,1020.69,1217.01,4977.28,7276.26,6475.52,4818.25,1748.82,5561.62,2989.15,9650.03,8528.75
42.45,2278.51,6985,1981.62,8186.78,6690.09,2338.75,177.163,2946.76,623.987,2610.62,1022.08,1218.4,4978.69,7277.65,6476.93,4819.65,1750.21,5563,2990.54,9651.42,8530.15
42.5,2279.88,6986.4,1983.01,8188.18,6691.47,2340.14,178.555,2948.17,625.379,2612.01,1023.48,1219.79,4980.09,7279.04,6478.34,4821.05,1751.6,5564.39,2991.93,9652.81,8531.54
42.55,2281.25,6987.8,1984.4,8189.57,6692.86,2341.52,179.947,2949.58,626.771,2613.4,1024.87,1221.18,4981.5,7280.43,6479.76,4822.44,1752.99,5565.78,2993.32,9654.21,8532.93
42.6,2282.62,6989.19,1985.79,8190.96,6694.25,2342.91,181.339,2950.99,628.163,2614.79,1026.26,1222.57,4982.91,7281.82,6481.17,4823.84,1754.38,5567.17,2994.71,9655.6,8534.32
42.65,2283.99,6990.59,1987.18,8192.35,6695.64,2344.3,182.731,2952.4,629.554,2616.17,1027.65,1223.96,4984.32,7283.21,6482.59,4825.23,1755.77,5568.56,2996.1,9656.99,8535.72
42.7,2285.36,6991.99,1988.57,8193.75,6697.03,2345.69,184.124,2953.81,630.946,2617.56,1029.04,1225.36,4985.73,7284.6,6484,4826.63,1757.16,5569.95,2997.49,9658.38,8537.11
42.75,2286.73,6993.39,1989.96,8195.14,6698.42,2347.07,185.516,2955.22,632.338,2618.95,1030.43,1226.75,4987.14,7285.99,6485.41,4828.03,1758.55,5571.34,2998.88,9659.78,8538.5
42.8,2288.09,6994.78,1991.35,8196.53,6699.81,2348.46,186.908,2956.63,633.729,2620.34,1031.83,1228.14,4988.55,7287.38,6486.83,4829.42,1759.94,5572.73,3000.27,9661.17,8539.89
42.85,2289.46,6996.18,1992.73,8197.92,6701.2,2349.85,188.3,2958.03,635.121,2621.73,1033.22,1229.53,4989.96,7288.76,6488.24,4830.82,1761.33,5574.12,3001.65,9662.56,8541.29
42.9,2290.83,6997.58,1994.12,8199.32,6702.59,2351.24,189.693,2959.44,636.513,2623.12,1034.61,1230.92,4991.36,7290.15,6489.65,4832.21,1762.72,5575.5,3003.04,9663.95,8542.68
42.95,2292.2,6998.97,1995.51,8200.71,6703.97,2352.62,191.085,2960.85,637.905,2624.51,1036,1232.31,4992.77,7291.54,6491.07,4833.61,1764.11,5576.89,3004.43,9665.34,8544.07
43,2293.57,7000.37,1996.9,8202.1,6705.36,2354.01,192.477,2962.26,639.296,2625.9,1037.39,1233.7,4994.18,7292.93,6492.48,4835.01,1765.5,5578.28,3005.82,9666.74,8545.46
43.05,2294.94,7001.77,1998.29,8203.49,6706.75,2355.4,193.869,2963.67,640.688,2627.29,1038.78,1235.1,4995.59,7294.32,6493.89,4836.4,1766.89,5579.67,3007.21,9668.13,8546.85
43.1,2296.31,7003.16,1999.68,8204.89,6708.14,2356.79,195.262,2965.08,642.08,2628.67,1040.18,1236.49,4997,7295.71,6495.31,4837.8,1768.28,5581.06,3008.6,9669.52,8548.25
43.15,2297.68,7004.56,2001.07,8206.28,6709.53,2358.18,196.654,2966.49,643.471,2630.06,1041.57,1237.88,4998.41,7297.1,6496.72,4839.19,1769.67,5582.45,3009.99,9670.91,8549.64
43.2,2299.05,7005.96,2002.46,8207.67,6710.92,2359.56,198.046,2967.9,644.863,2631.45,1042.96,1239.27,4999.82,7298.49,6498.14,4840.59,1771.05,5583.84,3011.38,9672.31,8551.03
43.25,2300.42,7007.35,2003.85,8209.06,6712.31,2360.95,199.438,2969.31,646.255,2632.84,1044.35,1240.66,5001.23,7299.88,6499.55,4841.99,1772.44,5585.23,3012.77,9673.7,8552.42
43.3,2301.79,7008.75,2005.24,8210.45,6713.7,2362.34,200.831,2970.72,647.647,2634.23,1045.74,1242.05,5002.64,7301.26,6500.96,4843.38,1773.83,5586.62,3014.15,9675.09,8553.82
43.35,2303.16,7010.15,2006.63,8211.85,6715.09,2363.73,202.223,2972.13,649.038,2635.62,1047.13,1243.44,5004.04,7302.65,6502.38,4844.78,1775.22,5588,3015.54,9676.48,8555.21
43.4,2304.53,7011.54,2008.02,8213.24,6716.47,2365.11,203.615,2973.54,650.43,2637.01,1048.53,1244.84,5005.45,7304.04,6503.79,4846.17,1776.61,5589.39,3016.93,9677.87,8556.6
43.45,2305.9,7012.94,2009.41,8214.63,6717.86,2366.5,205.007,2974.95,651.822,2638.4,1049.92,1246.23,5006.86,7305.43,6505.2,4847.57,1778,5590.78,3018.32,9679.27,8557.99
43.5,2307.27,7014.34,2010.79,8216.02,6719.25,2367.89,206.399,2976.36,653.213,2639.79,1051.31,1247.62,5008.27,7306.82,6506.62,4848.97,1779.39,5592.17,3019.71,9680.66,8559.39
43.55,2308.64,7015.73,2012.18,8217.42,6720.64,2369.28,207.792,2977.77,654.605,2641.17,1052.7,1249.01,5009.68,7308.21,6508.03,4850.36,1780.78,5593.56,3021.1,9682.05,8560.78
43.6,2310.01,7017.13,2013.57,8218.81,6722.03,2370.66,209.184,2979.18,655.997,2642.56,1054.09,1250.4,5011.09,7309.6,6509.45,4851.76,1782.17,5594.95,3022.49,9683.44,8562.17
43.65,2311.38,7018.53,2014.96,8220.2,6723.42,2372.05,210.576,2980.59,657.389,2643.95,1055.48,1251.79,5012.5,7310.99,6510.86,4853.15,1783.56,5596.34,3023.88,9684.84,8563.56
43.7,2312.75,7019.92,2016.35,8221.59,6724.81,2373.44,211.968,2982,658.78,2645.34,1056.88,1253.18,5013.91,7312.38,6512.27,4854.55,1784.95,5597.73,3025.27,9686.23,8564.95
43.75,2314.12,7021.32,2017.74,8222.99,6726.2,2374.83,213.361,2983.4,660.172,2646.73,1058.27,1254.58,5015.32,7313.76,6513.69,4855.95,1786.34,5599.12,3026.65,9687.62,8566.35
43.8,2315.48,7022.72,2019.13,8224.38,6727.59,2376.22,214.753,2984.81,661.564,2648.12,1059.66,1255.97,5016.72,7315.15,6515.1,4857.34,1787.73,5600.5,3028.04,9689.01,8567.74
43.85,2316.85,7024.12,2020.52,8225.77,6728.97,2377.6,216.145,2986.22,662.955,2649.51,1061.05,1257.36,5018.13,7316.54,6516.51,4858.74,1789.12,5601.89,3029.43,9690.41,8569.13
43.9,2318.22,7025.51,2021.91,8227.16,6730.36,2378.99,217.537,2987.63,664.347,2650.9,1062.44,1258.75,5019.54,7317.93,6517.93,4860.14,1790.51,5603.28,3030.82,9691.8,8570.52
43.95,2319.59,7026.91,2023.3,8228.56,6731.75,2380.38,218.93,2989.04,665.739,2652.29,1063.83,1260.14,5020.95,7319.32,6519.34,4861.53,1791.9,5604.67,3032.21,9693.19,8571.92
44,2320.96,7028.31,2024.69,8229.95,6733.14,2381.77,220.322,2990.45,667.13,2653.67,1065.23,1261.53,5022.36,7320.71,6520.75,4862.93,1793.29,5606.06,3033.6,9694.58,8573.31
44.05,2322.33,7029.7,2026.08,8231.34,6734.53,2383.15,221.714,2991.86,668.522,2655.06,1066.62,1262.92,5023.77,7322.1,6522.17,4864.32,1794.68,5607.45,3034.99,9695.97,8574.7
44.1,2323.7,7031.1,2027.47,8232.73,6735.92,2384.54,223.106,2993.27,669.914,2656.45,1068.01,1264.31,5025.18,7323.49,6523.58,4865.72,1796.07,5608.84,3036.38,9697.37,8576.09
44.15,2325.07,7032.5,2028.85,8234.12,6737.31,2385.93,224.498,2994.68,671.306,2657.84,1069.4,1265.71,5026.59,7324.88,6525,4867.12,1797.46,5610.23,3037.77,9698.76,8577.49
44.2,2326.44,7033.89,2030.24,8235.52,6738.7,2387.32,225.891,2996.09,672.697,2659.23,1070.79,1267.1,5028,7326.26,6526.41,4868.51,1798.84,5611.62,3039.15,9700.15,8578.88
44.25,2327.81,7035.29,2031.63,8236.91,6740.09,2388.7,227.283,2997.5,674.089,2660.62,1072.18,1268.49,5029.4,7327.65,6527.82,4869.91,1800.23,5613,3040.54,9701.54,8580.27
44.3,2329.18,7036.69,2033.02,8238.3,6741.47,2390.09,228.675,2998.91,675.481,2662.01,1073.58,1269.88,5030.81,7329.04,6529.24,4871.3,1801.62,5614.39,3041.93,9702.94,8581.66
44.35,2330.55,7038.08,2034.41,8239.69,6742.86,2391.48,230.067,3000.32,676.872,2663.4,1074.97,1271.27,5032.22,7330.43,6530.65,4872.7,1803.01,5615.78,3043.32,9704.33,8583.05
44.4,2331.92,7039.48,2035.8,8241.09,6744.25,2392.87,231.46,3001.73,678.264,2664.79,1076.36,1272.66,5033.63,7331.82,6532.06,4874.1,1804.4,5617.17,3044.71,9705.72,8584.45
44.45,2333.29,7040.88,2037.19,8242.48,6745.64,2394.26,232.852,3003.14,679.656,2666.17,1077.75,1274.05,5035.04,7333.21,6533.48,4875.49,1805.79,5618.56,3046.1,9707.11,8585.84
44.5,2334.66,7042.27,2038.58,8243.87,6747.03,2395.64,234.244,3004.55,681.048,2667.56,1079.14,1275.45,5036.45,7334.6,6534.89,4876.89,1807.18,5619.95,3047.49,9708.51,8587.23
44.55,2336.03,7043.67,2039.97,8245.26,6748.42,2397.03,235.636,3005.95,682.439,2668.95,1080.54,1276.84,5037.86,7335.99,6536.3,4878.28,1808.57,5621.34,3048.88,9709.9,8588.62
44.6,2337.4,7045.07,2041.36,8246.66,6749.81,2398.42,237.029,3007.36,683.831,2670.34,1081.93,1278.23,5039.27,7337.38,6537.72,4879.68,1809.96,5622.73,3050.27,9711.29,8590.02
44.65,2338.77,7046.46,2042.75,8248.05,6751.2,2399.81,238.421,3008.77,685.223,2671.73,1083.32,1279.62,5040.68,7338.76,6539.13,4881.08,1811.35,5624.12,3051.65,9712.68,8591.41
44.7,2340.14,7047.86,2044.14,8249.44,6752.59,2401.19,239.813,3010.18,686.614,2673.12,1084.71,1281.01,5042.08,7340.15,6540.55,4882.47,1812.74,5625.5,3053.04,9714.07,8592.8
44.75,2341.51,7049.26,2045.53,8250.83,6753.97,2402.58,241.205,3011.59,688.006,2674.51,1086.1,1282.4,5043.49,7341.54,6541.96,4883.87,1814.13,5626.89,3054.43,9715.47,8594.19
44.8,2342.88,7050.65,2046.91,8252.23,6755.36,2403.97,242.598,3013,689.398,2675.9,1087.49,1283.79,5044.9,7342.93,6543.37,4885.26,1815.52,5628.28,3055.82,9716.86,8595.59
44.85,2344.25,7052.05,2048.3,8253.62,6756.75,2405.36,243.99,3014.41,690.79,2677.29,1088.89,1285.19,5046.31,7344.32,6544.79,4886.66,1816.91,5629.67,3057.21,9718.25,8596.98
44.9,2345.62,7053.45,2049.69,8255.01,6758.14,2406.74,245.382,3015.82,692.181,2678.67,1090.28,1286.58,5047.72,7345.71,6546.2,4888.06,1818.3,5631.06,3058.6,9719.64,8598.37
44.95,2346.99,7054.85,2051.08,8256.4,6759.53,2408.13,246.774,3017.23,693.573,2680.06,1091.67,1287.97,5049.13,7347.1,6547.61,4889.45,1819.69,5632.45,3059.99,9721.04,8599.76
45,2348.35,7056.24,2052.47,8257.79,6760.92,2409.52,248.166,3018.64,694.965,2681.45,1093.06,1289.36,5050.54,7348.49,6549.03,4890.85,1821.08,5633.84,3061.38,9722.43,8601.15
45.05,2349.72,7057.64,2053.86,8259.19,6762.31,2410.91,249.559,3020.05,696.356,2682.84,1094.45,1290.75,5051.95,7349.88,6550.44,4892.24,1822.47,5635.23,3062.77,9723.82,8602.55
45.1,2351.09,7059.04,2055.25,8260.58,6763.7,2412.29,250.951,3021.46,697.748,2684.23,1095.84,1292.14,5053.35,7351.26,6551.85,4893.64,1823.86,5636.62,3064.15,9725.21,8603.94
45.15,2352.46,7060.43,2056.64,8261.97,6765.09,2413.68,252.343,3022.87,699.14,2685.62,1097.24,1293.53,5054.76,7352.65,6553.27,4895.04,1825.24,5638,3065.54,9726.6,8605.33
45.2,2353.83,7061.83,2058.03,8263.36,6766.47,2415.07,253.735,3024.27,700.532,2687.01,1098.63,1294.92,5056.17,7354.04,6554.68,4896.43,1826.63,5639.39,3066.93,9728,8606.72
45.25,2355.2,7063.23,2059.42,8264.76,6767.86,2416.46,255.128,3025.68,701.923,2688.4,1100.02,1296.32,5057.58,7355.43,6556.1,4897.83,1828.02,5640.78,3068.32,9729.39,8608.12
45.3,2356.57,7064.62,2060.81,8266.15,6769.25,2417.85,256.52,3027.09,703.315,2689.79,1101.41,1297.71,5058.99,7356.82,6557.51,4899.22,1829.41,5642.17,3069.71,9730.78,8609.51
45.35,2357.94,7066.02,2062.2,8267.54,6770.64,2419.23,257.912,3028.5,704.707,2691.17,1102.8,1299.1,5060.4,7358.21,6558.92,4900.62,1830.8,5643.56,3071.1,9732.17,8610.9
45.4,2359.31,7067.42,2063.58,8268.93,6772.03,2420.62,259.304,3029.91,706.098,2692.56,1104.19,1300.49,5061.81,7359.6,6560.34,4902.02,1832.19,5644.95,3072.49,9733.57,8612.29
45.45,2360.68,7068.81,2064.97,8270.33,6773.42,2422.01,260.697,3031.32,707.49,2693.95,1105.59,1301.88,5063.22,7360.99,6561.75,4903.41,1833.58,5646.34,3073.88,9734.96,8613.69
45.5,2362.05,7070.21,2066.36,8271.72,6774.81,2423.4,262.089,3032.73,708.882,2695.34,1106.98,1303.27,5064.63,7362.38,6563.16,4904.81,1834.97,5647.73,3075.27,9736.35,8615.08
45.55,2363.42,7071.61,2067.75,8273.11,6776.2,2424.78,263.481,3034.14,710.273,2696.73,1108.37,1304.66,5066.03,7363.76,6564.58,4906.21,1836.36,5649.12,3076.65,9737.74,8616.47
45.6,2364.79,7073,2069.14,8274.5,6777.59,2426.17,264.873,3035.55,711.665,2698.12,1109.76,1306.06,5067.44,7365.15,6565.99,4907.6,1837.75,5650.5,3078.04,9739.14,8617.86
45.65,2366.16,7074.4,2070.53,8275.9,6778.97,2427.56,266.265,3036.96,713.057,2699.51,1111.15,1307.45,5068.85,7366.54,6567.4,4909,1839.14,5651.89,3079.43,9740.53,8619.26
45.7,2367.53,7075.8,2071.92,8277.29,6780.36,2428.95,267.658,3038.37,714.449,2700.9,1112.54,1308.84,5070.26,7367.93,6568.82,4910.39,1840.53,5653.28,3080.82,9741.92,8620.65
45.75,2368.9,7077.19,2073.31,8278.68,6781.75,2430.33,269.05,3039.78,715.84,2702.29,1113.94,1310.23,5071.67,7369.32,6570.23,4911.79,1841.92,5654.67,3082.21,9743.31,8622.04
45.8,2370.27,7078.59,2074.7,8280.07,6783.14,2431.72,270.442,3041.19,717.232,2703.67,1115.33,1311.62,5073.08,7370.71,6571.65,4913.19,1843.31,5656.06,3083.6,9744.7,8623.43
45.85,2371.64,7079.99,2076.09,8281.46,6784.53,2433.11,271.834,3042.59,718.624,2705.06,1116.72,1313.01,5074.49,7372.1,6573.06,4914.58,1844.7,5657.45,3084.99,9746.1,8624.82
45.9,2373.01,7081.39,2077.48,8282.86,6785.92,2434.5,273.227,3044,720.015,2706.45,1118.11,1314.4,5075.9,7373.49,6574.47,4915.98,1846.09,5658.84,3086.38,9747.49,8626.22
45.95,2374.38,7082.78,2078.87,8284.25,6787.31,2435.89,274.619,3045.41,721.407,2707.84,1119.5,1315.8,5077.31,7374.88,6575.89,4917.37,1847.48,5660.23,3087.77,9748.88,8627.61
46,2375.75,7084.18,2080.26,8285.64,6788.7,2437.27,276.011,3046.82,722.799,2709.23,1120.89,1317.19,5078.71,7376.26,6577.3,4918.77,1848.87,5661.62,3089.15,9750.27,8629
46.05,2377.12,7085.58,2081.64,8287.03,6790.09,2438.66,277.403,3048.23,724.191,2710.62,1122.29,1318.58,5080.12,7377.65,6578.71,4920.17,1850.26,5663,3090.54,9751.67,8630.39
46.1,2378.49,7086.97,2083.03,8288.43,6791.47,2440.05,278.796,3049.64,725.582,2712.01,1123.68,1319.97,5081.53,7379.04,6580.13,4921.56,1851.65,5664.39,3091.93,9753.06,8631.79
46.15,2379.86,7088.37,2084.42,8289.82,6792.86,2441.44,280.188,3051.05,726.974,2713.4,1125.07,1321.36,5082.94,7380.43,6581.54,4922.96,1853.03,5665.78,3093.32,9754.45,8633.18
46.2,2381.23,7089.77,2085.81,8291.21,6794.25,2442.82,281.58,3052.46,728.366,2714.79,1126.46,1322.75,5084.35,7381.82,6582.96,4924.35,1854.42,5667.17,3094.71,9755.84,8634.57
46.25,2382.6,7091.16,2087.2,8292.6,6795.64,2444.21,282.972,3053.87,729.757,2716.17,1127.85,1324.14,5085.76,7383.21,6584.37,4925.75,1855.81,5668.56,3096.1,9757.24,8635.96
46.3,2383.97,7092.56,2088.59,8294,6797.03,2445.6,284.364,3055.28,731.149,2717.56,1129.24,1325.53,5087.17,7384.6,6585.78,4927.15,1857.2,5669.95,3097.49,9758.63,8637.36
46.35,2385.34,7093.96,2089.98,8295.39,6798.42,2446.99,285.757,3056.69,732.541,2718.95,1130.64,1326.93,5088.58,7385.99,6587.2,4928.54,1858.59,5671.34,3098.88,9760.02,8638.75
46.4,2386.71,7095.35,2091.37,8296.78,6799.81,2448.37,287.149,3058.09,733.932,2720.34,1132.03,1328.32,5089.99,7387.38,6588.61,4929.94,1859.98,5672.73,3100.27,9761.41,8640.14
46.45,2388.07,7096.75,2092.76,8298.17,6801.2,2449.76,288.541,3059.5,735.324,2721.73,1133.42,1329.71,5091.39,7388.76,6590.02,4931.33,1861.37,5674.12,3101.65,9762.8,8641.53
46.5,2389.44,7098.15,2094.15,8299.57,6802.59,2451.15,289.933,3060.91,736.716,2723.12,1134.81,1331.1,5092.8,7390.15,6591.44,4932.73,1862.76,5675.5,3103.04,9764.2,8642.92
46.55,2390.81,7099.54,2095.54,8300.96,6803.97,2452.54,291.326,3062.32,738.108,2724.51,1136.2,1332.49,5094.21,7391.54,6592.85,4934.13,1864.15,5676.89,3104.43,9765.59,8644.32
46.6,2392.18,7100.94,2096.93,8302.35,6805.36,2453.93,292.718,3063.73,739.499,2725.9,1137.59,1333.88,5095.62,7392.93,6594.26,4935.52,1865.54,5678.28,3105.82,9766.98,8645.71
46.65,2393.55,7102.34,2098.32,8303.74,6806.75,2455.31,294.11,3065.14,740.891,2727.29,1138.99,1335.27,5097.03,7394.32,6595.68,4936.92,1866.93,5679.67,3107.21,9768.37,8647.1
46.7,2394.92,7103.73,2099.7,8305.13,6808.14,2456.7,295.502,3066.55,742.283,2728.67,1140.38,1336.67,5098.44,7395.71,6597.09,4938.31,1868.32,5681.06,3108.6,9769.77,8648.49
46.75,2396.29,7105.13,2101.09,8306.53,6809.53,2458.09,296.895,3067.96,743.674,2730.06,1141.77,1338.06,5099.85,7397.1,6598.51,4939.71,1869.71,5682.45,3109.99,9771.16,8649.89
46.8,2397.66,7106.53,2102.48,8307.92,6810.92,2459.48,298.287,3069.37,745.066,2731.45,1143.16,1339.45,5101.26,7398.49,6599.92,4941.11,1871.1,5683.84,3111.38,9772.55,8651.28
46.85,2399.03,7107.92,2103.87,8309.31,6812.31,2460.86,299.679,3070.78,746.458,2732.84,1144.55,1340.84,5102.67,7399.88,6601.33,4942.5,1872.49,5685.23,3112.77,9773.94,8652.67
46.9,2400.4,7109.32,2105.26,8310.7,6813.7,2462.25,301.071,3072.19,747.85,2734.23,1145.94,1342.23,5104.07,7401.26,6602.75,4943.9,1873.88,5686.62,3114.15,9775.33,8654.06
46.95,2401.77,7110.72,2106.65,8312.1,6815.09,2463.64,302.463,3073.59,749.241,2735.62,1147.34,1343.62,5105.48,7402.65,6604.16,4945.29,1875.27,5688,3115.54,9776.73,8655.46
47,2403.14,7112.12,2108.04,8313.49,6816.47,2465.03,303.856,3075,750.633,2737.01,1148.73,1345.01,5106.89,7404.04,6605.57,4946.69,1876.66,5689.39,3116.93,9778.12,8656.85
47.05,2404.51,7113.51,2109.43,8314.88,6817.86,2466.41,305.248,3076.41,752.025,2738.4,1150.12,1346.41,5108.3,7405.43,6606.99,4948.09,1878.05,5690.78,3118.32,9779.51,8658.24
47.1,2405.88,7114.91,2110.82,8316.27,6819.25,2467.8,306.64,3077.82,753.416,2739.79,1151.51,1347.8,5109.71,7406.82,6608.4,4949.48,1879.43,5692.17,3119.71,9780.9,8659.63
47.15,2407.25,7116.31,2112.21,8317.67,6820.64,2469.19,308.032,3079.23,754.808,2741.17,1152.9,1349.19,5111.12,7408.21,6609.82,4950.88,1880.82,5693.56,3121.1,9782.3,8661.02
47.2,2408.62,7117.7,2113.6,8319.06,6822.03,2470.58,309.425,3080.64,756.2,2742.56,1154.29,1350.58,5112.53,7409.6,6611.23,4952.27,1882.21,5694.95,3122.49,9783.69,8662.42
47.25,2409.99,7119.1,2114.99,8320.45,6823.42,2471.97,310.817,3082.05,757.592,2743.95,1155.69,1351.97,5113.94,7410.99,6612.64,4953.67,1883.6,5696.34,3123.88,9785.08,8663.81
47.3,2411.36,7120.5,2116.38,8321.84,6824.81,2473.35,312.209,3083.46,758.983,2745.34,1157.08,1353.36,5115.35,7412.38,6614.06,4955.07,1884.99,5697.73,3125.27,9786.47,8665.2
47.35,2412.73,7121.89,2117.76,8323.24,6826.2,2474.74,313.601,3084.87,760.375,2746.73,1158.47,1354.75,5116.75,7413.76,6615.47,4956.46,1886.38,5699.12,3126.65,9787.87,8666.59
47.4,2414.1,7123.29,2119.15,8324.63,6827.59,2476.13,314.994,3086.28,761.767,2748.12,1159.86,1356.14,5118.16,7415.15,6616.88,4957.86,1887.77,5700.5,3128.04,9789.26,8667.99
47.45,2415.47,7124.69,2120.54,8326.02,6828.97,2477.52,316.386,3087.68,763.158,2749.51,1161.25,1357.54,5119.57,7416.54,6618.3,4959.26,1889.16,5701.89,3129.43,9790.65,8669.38
47.5,2416.84,7126.08,2121.93,8327.41,6830.36,2478.9,317.778,3089.09,764.55,2750.9,1162.64,1358.93,5120.98,7417.93,6619.71,4960.65,1890.55,5703.28,3130.82,9792.04,8670.77
47.55,2418.21,7127.48,2123.32,8328.81,6831.75,2480.29,319.17,3090.5,765.942,2752.29,1164.04,1360.32,5122.39,7419.32,6621.12,4962.05,1891.94,5704.67,3132.21,9793.43,8672.16
47.6,2419.58,7128.88,2124.71,8330.2,6833.14,2481.68,320.562,3091.91,767.333,2753.67,1165.43,1361.71,5123.8,7420.71,6622.54,4963.44,1893.33,5706.06,3133.6,9794.83,8673.56
47.65,2420.95,7130.27,2126.1,8331.59,6834.53,2483.07,321.955,3093.32,768.725,2755.06,1166.82,1363.1,5125.21,7422.1,6623.95,4964.84,1894.72,5707.45,3134.99,9796.22,8674.95
47.7,2422.32,7131.67,2127.49,8332.98,6835.92,2484.45,323.347,3094.73,770.117,2756.45,1168.21,1364.49,5126.62,7423.49,6625.37,4966.24,1896.11,5708.84,3136.38,9797.61,8676.34
47.75,2423.69,7133.07,2128.88,8334.37,6837.31,2485.84,324.739,3096.14,771.509,2757.84,1169.6,1365.88,5128.03,7424.88,6626.78,4967.63,1897.5,5710.23,3137.77,9799,8677.73
47.8,2425.06,7134.46,2130.27,8335.77,6838.7,2487.23,326.131,3097.55,772.9,2759.23,1170.99,1367.28,5129.43,7426.26,6628.19,4969.03,1898.89,5711.62,3139.15,9800.4,8679.12
47.85,2426.43,7135.86,2131.66,8337.16,6840.09,2488.62,327.524,3098.96,774.292,2760.62,1172.39,1368.67,5130.84,7427.65,6629.61,4970.42,1900.28,5713,3140.54,9801.79,8680.52
47.9,2427.8,7137.26,2133.05,8338.55,6841.47,2490.01,328.916,3100.37,775.684,2762.01,1173.78,1370.06,5132.25,7429.04,6631.02,4971.82,1901.67,5714.39,3141.93,9803.18,8681.91
47.95,2429.17,7138.66,2134.43,8339.94,6842.86,2491.39,330.308,3101.77,777.075,2763.4,1175.17,1371.45,5133.66,7430.43,6632.43,4973.22,1903.06,5715.78,3143.32,9804.57,8683.3
48,2430.54,7140.05,2135.82,8341.34,6844.25,2492.78,331.7,3103.18,778.467,2764.79,1176.56,1372.84,5135.07,7431.82,6633.85,4974.61,1904.45,5717.17,3144.71,9805.96,8684.69
48.05,2431.91,7141.45,2137.21,8342.73,6845.64,2494.17,333.093,3104.59,779.859,2766.17,1177.95,1374.23,5136.48,7433.21,6635.26,4976.01,1905.83,5718.56,3146.1,9807.36,8686.09
48.1,2433.28,7142.85,2138.6,8344.12,6847.03,2495.56,334.485,3106,781.251,2767.56,1179.34,1375.62,5137.89,7434.6,6636.68,4977.4,1907.22,5719.95,3147.49,9808.75,8687.48
48.15,2434.65,7144.24,2139.99,8345.51,6848.42,2496.94,335.877,3107.41,782.642,2768.95,1180.74,1377.02,5139.3,7435.99,6638.09,4978.8,1908.61,5721.34,3148.88,9810.14,8688.87
48.2,2436.02,7145.64,2141.38,8346.91,6849.81,2498.33,337.269,3108.82,784.034,2770.34,1182.13,1378.41,5140.71,7437.38,6639.5,4980.2,1910,5722.73,3150.27,9811.53,8690.26
48.25,2437.39,7147.04,2142.77,8348.3,6851.2,2499.72,338.661,3110.23,785.426,2771.73,1183.52,1379.8,5142.11,7438.76,6640.92,4981.59,1911.39,5724.12,3151.65,9812.93,8691.66
48.3,2438.76,7148.43,2144.16,8349.69,6852.59,2501.11,340.054,3111.64,786.817,2773.12,1184.91,1381.19,5143.52,7440.15,6642.33,4982.99,1912.78,5725.5,3153.04,9814.32,8693.05
48.35,2440.13,7149.83,2145.55,8351.08,6853.97,2502.49,341.446,3113.05,788.209,2774.51,1186.3,1382.58,5144.93,7441.54,6643.74,4984.38,1914.17,5726.89,3154.43,9815.71,8694.44
48.4,2441.5,7151.23,2146.94,8352.48,6855.36,2503.88,342.838,3114.45,789.601,2775.9,1187.69,1383.97,5146.34,7442.93,6645.16,4985.78,1915.56,5728.28,3155.82,9817.1,8695.83
48.45,2442.87,7152.62,2148.33,8353.87,6856.75,2505.27,344.23,3115.86,790.992,2777.29,1189.09,1385.36,5147.75,7444.32,6646.57,4987.18,1916.95,5729.67,3157.21,9818.5,8697.22
48.5,2444.24,7154.02,2149.72,8355.26,6858.14,2506.66,345.623,3117.27,792.384,2778.67,1190.48,1386.75,5149.16,7445.71,6647.98,4988.57,1918.34,5731.06,3158.6,9819.89,8698.62
48.55,2445.61,7155.42,2151.11,8356.65,6859.53,2508.05,347.015,3118.68,793.776,2780.06,1191.87,1388.15,5150.57,7447.1,6649.4,4989.97,1919.73,5732.45,3159.99,9821.28,8700.01
48.6,2446.98,7156.81,2152.49,8358.04,6860.92,2509.43,348.407,3120.09,795.168,2781.45,1193.26,1389.54,5151.98,7448.49,6650.81,4991.36,1921.12,5733.84,3161.38,9822.67,8701.4
48.65,2448.35,7158.21,2153.88,8359.44,6862.31,2510.82,349.799,3121.5,796.559,2782.84,1194.65,1390.93,5153.39,7449.88,6652.23,4992.76,1922.51,5735.23,3162.77,9824.06,8702.79
48.7,2449.72,7159.61,2155.27,8360.83,6863.7,2512.21,351.191,3122.91,797.951,2784.23,1196.04,1392.32,5154.79,7451.26,6653.64,4994.16,1923.9,5736.62,3164.15,9825.46,8704.19
