time,N1,N2,N3,N4,N5
75.55,9916,3678.82,8731.54,9664.61,6155.18
75.6,9917.39,3680.21,8732.93,9665.99,6156.58
75.65,9918.78,3681.6,8734.32,9667.37,6157.97
75.7,9920.17,3682.99,8735.71,9668.76,6159.36
75.75,9921.56,3684.39,8737.1,9670.14,6160.75
75.8,9922.95,3685.78,8738.5,9671.52,6162.15
75.85,9924.33,3687.17,8739.89,9672.91,6163.54
75.9,9925.72,3688.56,8741.28,9674.29,6164.93
75.95,9927.11,3689.96,8742.67,9675.67,6166.32
76,9928.5,3691.35,8744.06,9677.05,6167.72
76.05,9929.89,3692.74,8745.45,9678.44,6169.11
76.1,9931.28,3694.14,8746.84,9679.82,6170.5
76.15,9932.67,3695.53,8748.24,9681.2,6171.89
76.2,9934.06,3696.92,8749.63,9682.59,6173.29
76.25,9935.45,3698.31,8751.02,9683.97,6174.68
76.3,9936.83,3699.71,8752.41,9685.35,6176.07
76.35,9938.22,3701.1,8753.8,9686.73,6177.46
76.4,9939.61,3702.49,8755.19,9688.12,6178.86
76.45,9941,3703.88,8756.58,9689.5,6180.25
76.5,9942.39,3705.28,8757.98,9690.88,6181.64
76.55,9943.78,3706.67,8759.37,9692.27,6183.03
76.6,9945.17,3708.06,8760.76,9693.65,6184.43
76.65,9946.56,3709.45,8762.15,9695.03,6185.82
76.7,9947.95,3710.85,8763.54,9696.41,6187.21
76.75,9949.33,3712.24,8764.93,9697.8,6188.6
76.8,9950.72,3713.63,8766.32,9699.18,6189.99
76.85,9952.11,3715.02,8767.71,9700.56,6191.39
76.9,9953.5,3716.42,8769.11,9701.95,6192.78
76.95,9954.89,3717.81,8770.5,9703.33,6194.17
77,9956.28,3719.2,8771.89,9704.71,6195.56
77.05,9957.67,3720.59,8773.28,9706.09,6196.96
77.1,9959.06,3721.99,8774.67,9707.48,6198.35
77.15,9960.45,3723.38,8776.06,9708.86,6199.74
77.2,9961.83,3724.77,8777.45,9710.24,6201.13
77.25,9963.22,3726.17,8778.85,9711.63,6202.53
77.3,9964.61,3727.56,8780.24,9713.01,6203.92
77.35,9966,3728.95,8781.63,9714.39,6205.31
77.4,9967.39,3730.34,8783.02,9715.77,6206.7
77.45,9968.78,3731.74,8784.41,9717.16,6208.1
77.5,9970.17,3733.13,8785.8,9718.54,6209.49
77.55,9971.56,3734.52,8787.19,9719.92,6210.88
77.6,9972.95,3735.91,8788.59,9721.31,6212.27
77.65,9974.33,3737.31,8789.98,9722.69,6213.67
77.7,9975.72,3738.7,8791.37,9724.07,6215.06
77.75,9977.11,3740.09,8792.76,9725.45,6216.45
77.8,9978.5,3741.48,8794.15,9726.84,6217.84
77.85,9979.89,3742.88,8795.54,9728.22,6219.24
77.9,9981.28,3744.27,8796.93,9729.6,6220.63
77.95,9982.67,3745.66,8798.33,9730.99,6222.02
78,9984.06,3747.05,8799.72,9732.37,6223.41
78.05,9985.45,3748.45,8801.11,9733.75,6224.81
78.1,9986.83,3749.84,8802.5,9735.13,6226.2
78.15,9988.22,3751.23,8803.89,9736.52,6227.59
78.2,9989.61,3752.63,8805.28,9737.9,6228.98
78.25,9991,3754.02,8806.67,9739.28,6230.38
78.3,9992.39,3755.41,8808.06,9740.67,6231.77
78.35,9993.78,3756.8,8809.46,9742.05,6233.16
78.4,9995.17,3758.2,8810.85,9743.43,6234.55
78.45,9996.56,3759.59,8812.24,9744.81,6235.94
78.5,9997.95,3760.98,8813.63,9746.2,6237.34
78.55,9999.33,3762.37,8815.02,9747.58,6238.73
78.6,0.723242,3763.77,8816.41,9748.96,6240.12
78.65,2.11213,3765.16,8817.8,9750.35,6241.51
78.7,3.50102,3766.55,8819.2,9751.73,6242.91
78.75,4.88991,3767.94,8820.59,9753.11,6244.3
78.8,6.2788,3769.34,8821.98,9754.49,6245.69
78.85,7.66769,3770.73,8823.37,9755.88,6247.08
78.9,9.05658,3772.12,8824.76,9757.26,6248.48
78.95,10.4455,3773.51,8826.15,9758.64,6249.87
79,11.8344,3774.91,8827.54,9760.03,6251.26
79.05,13.2232,3776.3,8828.94,9761.41,6252.65
79.1,14.6121,3777.69,8830.33,9762.79,6254.05
79.15,16.001,3779.09,8831.72,9764.17,6255.44
79.2,17.3899,3780.48,8833.11,9765.56,6256.83
79.25,18.7788,3781.87,8834.5,9766.94,6258.22
79.3,20.1677,3783.26,8835.89,9768.32,6259.62
79.35,21.5566,3784.66,8837.28,9769.71,6261.01
79.4,22.9455,3786.05,8838.68,9771.09,6262.4
79.45,24.3344,3787.44,8840.07,9772.47,6263.79
79.5,25.7232,3788.83,8841.46,9773.86,6265.19
79.55,27.1121,3790.23,8842.85,9775.24,6266.58
79.6,28.501,3791.62,8844.24,9776.62,6267.97
79.65,29.8899,3793.01,8845.63,9778,6269.36
79.7,31.2788,3794.4,8847.02,9779.39,6270.76
79.75,32.6677,3795.8,8848.41,9780.77,6272.15
79.8,34.0566,3797.19,8849.81,9782.15,6273.54
79.85,35.4455,3798.58,8851.2,9783.54,6274.93
79.9,36.8344,3799.97,8852.59,9784.92,6276.32
79.95,38.2232,3801.37,8853.98,9786.3,6277.72
80,39.6121,3802.76,8855.37,9787.68,6279.11
80.05,41.001,3804.15,8856.76,9789.07,6280.5
80.1,42.3899,3805.54,8858.15,9790.45,6281.89
80.15,43.7788,3806.94,8859.55,9791.83,6283.29
80.2,45.1677,3808.33,8860.94,9793.22,6284.68
80.25,46.5566,3809.72,8862.33,9794.6,6286.07
80.3,47.9455,3811.12,8863.72,9795.98,6287.46
80.35,49.3344,3812.51,8865.11,9797.36,6288.86
80.4,50.7232,3813.9,8866.5,9798.75,6290.25
80.45,52.1121,3815.29,8867.89,9800.13,6291.64
80.5,53.501,3816.69,8869.29,9801.51,6293.03
80.55,54.8899,3818.08,8870.68,9802.9,6294.43
80.6,56.2788,3819.47,8872.07,9804.28,6295.82
80.65,57.6677,3820.86,8873.46,9805.66,6297.21
80.7,59.0566,3822.26,8874.85,9807.04,6298.6
80.75,60.4455,3823.65,8876.24,9808.43,6300
80.8,61.8344,3825.04,8877.63,9809.81,6301.39
80.85,63.2232,3826.43,8879.02,9811.19,6302.78
80.9,64.6121,3827.83,8880.42,9812.58,6304.17
80.95,66.001,3829.22,8881.81,9813.96,6305.57
81,67.3899,3830.61,8883.2,9815.34,6306.96
81.05,68.7788,3832,8884.59,9816.72,6308.35
81.1,70.1677,3833.4,8885.98,9818.11,6309.74
81.15,71.5566,3834.79,8887.37,9819.49,6311.14
81.2,72.9455,3836.18,8888.76,9820.87,6312.53
81.25,74.3344,3837.58,8890.16,9822.26,6313.92
81.3,75.7232,3838.97,8891.55,9823.64,6315.31
81.35,77.1121,3840.36,8892.94,9825.02,6316.7
81.4,78.501,3841.75,8894.33,9826.4,6318.1
81.45,79.8899,3843.15,8895.72,9827.79,6319.49
81.5,81.2788,3844.54,8897.11,9829.17,6320.88
81.55,82.6677,3845.93,8898.5,9830.55,6322.27
81.6,84.0566,3847.32,8899.9,9831.94,6323.67
81.65,85.4455,3848.72,8901.29,9833.32,6325.06
81.7,86.8344,3850.11,8902.68,9834.7,6326.45
81.75,88.2232,3851.5,8904.07,9836.09,6327.84
81.8,89.6121,3852.89,8905.46,9837.47,6329.24
81.85,91.001,3854.29,8906.85,9838.85,6330.63
81.9,92.3899,3855.68,8908.24,9840.23,6332.02
81.95,93.7788,3857.07,8909.64,9841.62,6333.41
82,95.1677,3858.46,8911.03,9843,6334.81
82.05,96.5566,3859.86,8912.42,9844.38,6336.2
82.1,97.9455,3861.25,8913.81,9845.77,6337.59
82.15,99.3344,3862.64,8915.2,9847.15,6338.98
82.2,100.723,3864.03,8916.59,9848.53,6340.38
82.25,102.112,3865.43,8917.98,9849.91,6341.77
82.3,103.501,3866.82,8919.37,9851.3,6343.16
82.35,104.89,3868.21,8920.77,9852.68,6344.55
82.4,106.279,3869.61,8922.16,9854.06,6345.95
82.45,107.668,3871,8923.55,9855.45,6347.34
82.5,109.057,3872.39,8924.94,9856.83,6348.73
82.55,110.445,3873.78,8926.33,9858.21,6350.12
82.6,111.834,3875.18,8927.72,9859.59,6351.51
82.65,113.223,3876.57,8929.11,9860.98,6352.91
82.7,114.612,3877.96,8930.51,9862.36,6354.3
82.75,116.001,3879.35,8931.9,9863.74,6355.69
82.8,117.39,3880.75,8933.29,9865.13,6357.08
82.85,118.779,3882.14,8934.68,9866.51,6358.48
82.9,120.168,3883.53,8936.07,9867.89,6359.87
82.95,121.557,3884.92,8937.46,9869.27,6361.26
83,122.945,3886.32,8938.85,9870.66,6362.65
83.05,124.334,3887.71,8940.25,9872.04,6364.05
83.1,125.723,3889.1,8941.64,9873.42,6365.44
83.15,127.112,3890.49,8943.03,9874.81,6366.83
83.2,128.501,3891.89,8944.42,9876.19,6368.22
83.25,129.89,3893.28,8945.81,9877.57,6369.62
83.3,131.279,3894.67,8947.2,9878.96,6371.01
83.35,132.668,3896.06,8948.59,9880.34,6372.4
83.4,134.057,3897.46,8949.98,9881.72,6373.79
83.45,135.445,3898.85,8951.38,9883.1,6375.19
83.5,136.834,3900.24,8952.77,9884.49,6376.58
83.55,138.223,3901.64,8954.16,9885.87,6377.97
83.6,139.612,3903.03,8955.55,9887.25,6379.36
83.65,141.001,3904.42,8956.94,9888.64,6380.76
83.7,142.39,3905.81,8958.33,9890.02,6382.15
83.75,143.779,3907.21,8959.72,9891.4,6383.54
83.8,145.168,3908.6,8961.12,9892.78,6384.93
83.85,146.557,3909.99,8962.51,9894.17,6386.33
83.9,147.945,3911.38,8963.9,9895.55,6387.72
83.95,149.334,3912.78,8965.29,9896.93,6389.11
84,150.723,3914.17,8966.68,9898.32,6390.5
84.05,152.112,3915.56,8968.07,9899.7,6391.89
84.1,153.501,3916.95,8969.46,9901.08,6393.29
84.15,154.89,3918.35,8970.86,9902.47,6394.68
84.2,156.279,3919.74,8972.25,9903.85,6396.07
84.25,157.668,3921.13,8973.64,9905.23,6397.46
84.3,159.057,3922.52,8975.03,9906.61,6398.86
84.35,160.445,3923.92,8976.42,9908,6400.25
84.4,161.834,3925.31,8977.81,9909.38,6401.64
84.45,163.223,3926.7,8979.2,9910.76,6403.03
84.5,164.612,3928.09,8980.59,9912.15,6404.43
84.55,166.001,3929.49,8981.99,9913.53,6405.82
84.6,167.39,3930.88,8983.38,9914.91,6407.21
84.65,168.779,3932.27,8984.77,9916.29,6408.6
84.7,170.168,3933.67,8986.16,9917.68,6410
84.75,171.557,3935.06,8987.55,9919.06,6411.39
84.8,172.945,3936.45,8988.94,9920.44,6412.78
84.85,174.334,3937.84,8990.33,9921.83,6414.17
84.9,175.723,3939.24,8991.73,9923.21,6415.57
84.95,177.112,3940.63,8993.12,9924.59,6416.96
85,178.501,3942.02,8994.51,9925.97,6418.35
85.05,179.89,3943.41,8995.9,9927.36,6419.74
85.1,181.279,3944.81,8997.29,9928.74,6421.14
85.15,182.668,3946.2,8998.68,9930.12,6422.53
85.2,184.057,3947.59,9000.07,9931.51,6423.92
85.25,185.445,3948.98,9001.47,9932.89,6425.31
85.3,186.834,3950.38,9002.86,9934.27,6426.7
85.35,188.223,3951.77,9004.25,9935.66,6428.1
85.4,189.612,3953.16,9005.64,9937.04,6429.49
85.45,191.001,3954.55,9007.03,9938.42,6430.88
85.5,192.39,3955.95,9008.42,9939.8,6432.27
85.55,193.779,3957.34,9009.81,9941.19,6433.67
85.6,195.168,3958.73,9011.2,9942.57,6435.06
85.65,196.557,3960.13,9012.6,9943.95,6436.45
85.7,197.945,3961.52,9013.99,9945.34,6437.84
85.75,199.334,3962.91,9015.38,9946.72,6439.24
85.8,200.723,3964.3,9016.77,9948.1,6440.63
85.85,202.112,3965.7,9018.16,9949.48,6442.02
85.9,203.501,3967.09,9019.55,9950.87,6443.41
85.95,204.89,3968.48,9020.94,9952.25,6444.81
86,206.279,3969.87,9022.34,9953.63,6446.2
86.05,207.668,3971.27,9023.73,9955.02,6447.59
86.1,209.057,3972.66,9025.12,9956.4,6448.98
86.15,210.445,3974.05,9026.51,9957.78,6450.38
86.2,211.834,3975.44,9027.9,9959.17,6451.77
86.25,213.223,3976.84,9029.29,9960.55,6453.16
86.3,214.612,3978.23,9030.68,9961.93,6454.55
86.35,216.001,3979.62,9032.08,9963.31,6455.95
86.4,217.39,3981.01,9033.47,9964.7,6457.34
86.45,218.779,3982.41,9034.86,9966.08,6458.73
86.5,220.168,3983.8,9036.25,9967.46,6460.12
86.55,221.557,3985.19,9037.64,9968.85,6461.51
86.6,222.945,3986.58,9039.03,9970.23,6462.91
86.65,224.334,3987.98,9040.42,9971.61,6464.3
86.7,225.723,3989.37,9041.81,9972.99,6465.69
86.75,227.112,3990.76,9043.21,9974.38,6467.08
86.8,228.501,3992.16,9044.6,9975.76,6468.48
86.85,229.89,3993.55,9045.99,9977.14,6469.87
86.9,231.279,3994.94,9047.38,9978.53,6471.26
86.95,232.668,3996.33,9048.77,9979.91,6472.65
87,234.057,3997.73,9050.16,9981.29,6474.05
87.05,235.445,3999.12,9051.55,9982.68,6475.44
87.1,236.834,4000.51,9052.95,9984.06,6476.83
87.15,238.223,4001.9,9054.34,9985.44,6478.22
87.2,239.612,4003.3,9055.73,9986.82,6479.62
87.25,241.001,4004.69,9057.12,9988.21,6481.01
87.3,242.39,4006.08,9058.51,9989.59,6482.4
87.35,243.779,4007.47,9059.9,9990.97,6483.79
87.4,245.168,4008.87,9061.29,9992.36,6485.19
87.45,246.557,4010.26,9062.69,9993.74,6486.58
87.5,247.945,4011.65,9064.08,9995.12,6487.97
87.55,249.334,4013.04,9065.47,9996.5,6489.36
87.6,250.723,4014.44,9066.86,9997.89,6490.76
87.65,252.112,4015.83,9068.25,9999.27,6492.15
87.7,253.501,4017.22,9069.64,0.653833,6493.54
87.75,254.89,4018.61,9071.03,2.03679,6494.93
87.8,256.279,4020.01,9072.42,3.41975,6496.32
87.85,257.668,4021.4,9073.82,4.8027,6497.72
87.9,259.057,4022.79,9075.21,6.18566,6499.11
87.95,260.445,4024.19,9076.6,7.56862,6500.5
88,261.834,4025.58,9077.99,8.95158,6501.89
88.05,263.223,4026.97,9079.38,10.3345,6503.29
88.1,264.612,4028.36,9080.77,11.7175,6504.68
88.15,266.001,4029.76,9082.16,13.1005,6506.07
88.2,267.39,4031.15,9083.56,14.4834,6507.46
88.25,268.779,4032.54,9084.95,15.8664,6508.86
88.3,270.168,4033.93,9086.34,17.2493,6510.25
88.35,271.557,4035.33,9087.73,18.6323,6511.64
88.4,272.945,4036.72,9089.12,20.0153,6513.03
88.45,274.334,4038.11,9090.51,21.3982,6514.43
88.5,275.723,4039.5,9091.9,22.7812,6515.82
88.55,277.112,4040.9,9093.3,24.1642,6517.21
88.6,278.501,4042.29,9094.69,25.5471,6518.6
88.65,279.89,4043.68,9096.08,26.9301,6520
88.7,281.279,4045.07,9097.47,28.313,6521.39
88.75,282.668,4046.47,9098.86,29.696,6522.78
88.8,284.057,4047.86,9100.25,31.079,6524.17
88.85,285.445,4049.25,9101.64,32.4619,6525.57
88.9,286.834,4050.64,9103.03,33.8449,6526.96
88.95,288.223,4052.04,9104.43,35.2279,6528.35
89,289.612,4053.43,9105.82,36.6108,6529.74
89.05,291.001,4054.82,9107.21,37.9938,6531.13
89.1,292.39,4056.22,9108.6,39.3768,6532.53
89.15,293.779,4057.61,9109.99,40.7598,6533.92
89.2,295.168,4059,9111.38,42.1427,6535.31
89.25,296.557,4060.39,9112.77,43.5257,6536.7
89.3,297.945,4061.79,9114.17,44.9087,6538.1
89.35,299.334,4063.18,9115.56,46.2916,6539.49
89.4,300.723,4064.57,9116.95,47.6746,6540.88
89.45,302.112,4065.96,9118.34,49.0576,6542.27
89.5,303.501,4067.36,9119.73,50.4405,6543.67
89.55,304.89,4068.75,9121.12,51.8235,6545.06
89.6,306.279,4070.14,9122.51,53.2065,6546.45
89.65,307.668,4071.53,9123.9,54.5895,6547.84
89.7,309.057,4072.93,9125.3,55.9724,6549.24
89.75,310.445,4074.32,9126.69,57.3554,6550.63
89.8,311.834,4075.71,9128.08,58.7384,6552.02
89.85,313.223,4077.1,9129.47,60.1214,6553.41
89.9,314.612,4078.5,9130.86,61.5043,6554.81
89.95,316.001,4079.89,9132.25,62.8873,6556.2
90,317.39,4081.28,9133.64,64.2703,6557.59
90.05,318.779,4082.67,9135.04,65.6533,6558.98
90.1,320.168,4084.07,9136.43,67.0362,6560.38
90.15,321.557,4085.46,9137.82,68.4192,6561.77
90.2,322.945,4086.85,9139.21,69.8022,6563.16
90.25,324.334,4088.24,9140.6,71.1852,6564.55
90.3,325.723,4089.64,9141.99,72.5682,6565.94
90.35,327.112,4091.03,9143.38,73.9511,6567.34
90.4,328.501,4092.42,9144.78,75.3341,6568.73
90.45,329.89,4093.82,9146.17,76.7171,6570.12
90.5,331.279,4095.21,9147.56,78.1001,6571.51
90.55,332.668,4096.6,9148.95,79.4831,6572.91
90.6,334.057,4097.99,9150.34,80.866,6574.3
90.65,335.445,4099.39,9151.73,82.249,6575.69
90.7,336.834,4100.78,9153.12,83.632,6577.08
90.75,338.223,4102.17,9154.51,85.015,6578.48
90.8,339.612,4103.56,9155.91,86.398,6579.87
90.85,341.001,4104.96,9157.3,87.781,6581.26
90.9,342.39,4106.35,9158.69,89.1639,6582.65
90.95,343.779,4107.74,9160.08,90.5469,6584.05
91,345.168,4109.13,9161.47,91.9299,6585.44
91.05,346.557,4110.53,9162.86,93.3129,6586.83
91.1,347.945,4111.92,9164.25,94.6959,6588.22
91.15,349.334,4113.31,9165.65,96.0789,6589.62
91.2,350.723,4114.7,9167.04,97.4619,6591.01
91.25,352.112,4116.1,9168.43,98.8448,6592.4
91.3,353.501,4117.49,9169.82,100.228,6593.79
91.35,354.89,4118.88,9171.21,101.611,6595.19
91.4,356.279,4120.27,9172.6,102.994,6596.58
91.45,357.668,4121.67,9173.99,104.377,6597.97
91.5,359.057,4123.06,9175.38,105.76,6599.36
91.55,360.445,4124.45,9176.78,107.143,6600.75
91.6,361.834,4125.85,9178.17,108.526,6602.15
91.65,363.223,4127.24,9179.56,109.909,6603.54
91.7,364.612,4128.63,9180.95,111.292,6604.93
91.75,366.001,4130.02,9182.34,112.675,6606.32
91.8,367.39,4131.42,9183.73,114.058,6607.72
91.85,368.779,4132.81,9185.12,115.441,6609.11
91.9,370.168,4134.2,9186.52,116.824,6610.5
91.95,371.557,4135.59,9187.91,118.207,6611.89
92,372.945,4136.99,9189.3,119.59,6613.29
92.05,374.334,4138.38,9190.69,120.973,6614.68
92.1,375.723,4139.77,9192.08,122.356,6616.07
92.15,377.112,4141.16,9193.47,123.739,6617.46
92.2,378.501,4142.56,9194.86,125.122,6618.86
92.25,379.89,4143.95,9196.26,126.505,6620.25
92.3,381.279,4145.34,9197.65,127.888,6621.64
92.35,382.668,4146.73,9199.04,129.271,6623.03
92.4,384.057,4148.13,9200.43,130.654,6624.43
92.45,385.445,4149.52,9201.82,132.037,6625.82
92.5,386.834,4150.91,9203.21,133.42,6627.21
92.55,388.223,4152.3,9204.6,134.803,6628.6
92.6,389.612,4153.7,9205.99,136.186,6629.99
92.65,391.001,4155.09,9207.39,137.569,6631.39
92.7,392.39,4156.48,9208.78,138.952,6632.78
92.75,393.779,4157.88,9210.17,140.335,6634.17
92.8,395.168,4159.27,9211.56,141.718,6635.56
92.85,396.557,4160.66,9212.95,143.101,6636.96
92.9,397.945,4162.05,9214.34,144.484,6638.35
92.95,399.334,4163.45,9215.73,145.867,6639.74
93,400.723,4164.84,9217.13,147.25,6641.13
93.05,402.112,4166.23,9218.52,148.633,6642.53
93.1,403.501,4167.62,9219.91,150.016,6643.92
93.15,404.89,4169.02,9221.3,151.399,6645.31
93.2,406.279,4170.41,9222.69,152.782,6646.7
93.25,407.668,4171.8,9224.08,154.165,6648.1
93.3,409.057,4173.19,9225.47,155.548,6649.49
93.35,410.445,4174.59,9226.86,156.931,6650.88
93.4,411.834,4175.98,9228.26,158.314,6652.27
93.45,413.223,4177.37,9229.65,159.697,6653.67
93.5,414.612,4178.76,9231.04,161.08,6655.06
93.55,416.001,4180.16,9232.43,162.463,6656.45
93.6,417.39,4181.55,9233.82,163.846,6657.84
93.65,418.779,4182.94,9235.21,165.229,6659.24
93.7,420.168,4184.33,9236.6,166.612,6660.63
93.75,421.557,4185.73,9238,167.995,6662.02
93.8,422.945,4187.12,9239.39,169.378,6663.41
93.85,424.334,4188.51,9240.78,170.761,6664.8
93.9,425.723,4189.9,9242.17,172.144,6666.2
93.95,427.112,4191.3,9243.56,173.527,6667.59
94,428.501,4192.69,9244.95,174.91,6668.98
94.05,429.89,4194.08,9246.34,176.293,6670.37
94.1,431.279,4195.48,9247.74,177.676,6671.77
94.15,432.668,4196.87,9249.13,179.059,6673.16
94.2,434.057,4198.26,9250.52,180.442,6674.55
94.25,435.445,4199.65,9251.91,181.825,6675.94
94.3,436.834,4201.05,9253.3,183.208,6677.34
94.35,438.223,4202.44,9254.69,184.591,6678.73
94.4,439.612,4203.83,9256.08,185.974,6680.12
94.45,441.001,4205.22,9257.47,187.357,6681.51
94.5,442.39,4206.62,9258.87,188.74,6682.91
94.55,443.779,4208.01,9260.26,190.123,6684.3
94.6,445.168,4209.4,9261.65,191.506,6685.69
94.65,446.557,4210.79,9263.04,192.889,6687.08
94.7,447.945,4212.19,9264.43,194.272,6688.48
94.75,449.334,4213.58,9265.82,195.655,6689.87
94.8,450.723,4214.97,9267.21,197.038,6691.26
94.85,452.112,4216.36,9268.61,198.421,6692.65
94.9,453.501,4217.76,9270,199.804,6694.04
94.95,454.89,4219.15,9271.39,201.187,6695.44
95,456.279,4220.54,9272.78,202.57,6696.83
95.05,457.668,4221.93,9274.17,203.953,6698.22
95.1,459.057,4223.33,9275.56,205.336,6699.61
95.15,460.445,4224.72,9276.95,206.719,6701.01
95.2,461.834,4226.11,9278.34,208.102,6702.4
95.25,463.223,4227.51,9279.74,209.485,6703.79
95.3,464.612,4228.9,9281.13,210.868,6705.18
95.35,466.001,4230.29,9282.52,212.251,6706.58
95.4,467.39,4231.68,9283.91,213.634,6707.97
95.45,468.779,4233.08,9285.3,215.017,6709.36
95.5,470.168,4234.47,9286.69,216.4,6710.75
95.55,471.557,4235.86,9288.08,217.783,6712.15
95.6,472.945,4237.25,9289.48,219.166,6713.54
95.65,474.334,4238.65,9290.87,220.549,6714.93
95.7,475.723,4240.04,9292.26,221.933,6716.32
95.75,477.112,4241.43,9293.65,223.316,6717.72
95.8,478.501,4242.82,9295.04,224.699,6719.11
95.85,479.89,4244.22,9296.43,226.082,6720.5
95.9,481.279,4245.61,9297.82,227.465,6721.89
95.95,482.668,4247,9299.21,228.848,6723.29
96,484.057,4248.39,9300.61,230.231,6724.68
96.05,485.445,4249.79,9302,231.614,6726.07
96.1,486.834,4251.18,9303.39,232.997,6727.46
96.15,488.223,4252.57,9304.78,234.38,6728.85
96.2,489.612,4253.96,9306.17,235.763,6730.25
96.25,491.001,4255.36,9307.56,237.146,6731.64
96.3,492.39,4256.75,9308.95,238.529,6733.03
96.35,493.779,4258.14,9310.35,239.912,6734.42
96.4,495.168,4259.53,9311.74,241.295,6735.82
96.45,496.557,4260.93,9313.13,242.678,6737.21
96.5,497.945,4262.32,9314.52,244.061,6738.6
96.55,499.334,4263.71,9315.91,245.444,6739.99
96.6,500.723,4265.11,9317.3,246.827,6741.39
96.65,502.112,4266.5,9318.69,248.21,6742.78
96.7,503.501,4267.89,9320.08,249.593,6744.17
96.75,504.89,4269.28,9321.48,250.976,6745.56
96.8,506.279,4270.68,9322.87,252.359,6746.96
96.85,507.668,4272.07,9324.26,253.742,6748.35
96.9,509.057,4273.46,9325.65,255.125,6749.74
96.95,510.445,4274.85,9327.04,256.508,6751.13
97,511.834,4276.25,9328.43,257.891,6752.53
97.05,513.223,4277.64,9329.82,259.274,6753.92
97.1,514.612,4279.03,9331.22,260.657,6755.31
97.15,516.001,4280.42,9332.61,262.04,6756.7
97.2,517.39,4281.82,9334,263.424,6758.09
97.25,518.779,4283.21,9335.39,264.807,6759.49
97.3,520.168,4284.6,9336.78,266.19,6760.88
97.35,521.557,4285.99,9338.17,267.573,6762.27
97.4,522.945,4287.39,9339.56,268.956,6763.66
97.45,524.334,4288.78,9340.95,270.339,6765.06
97.5,525.723,4290.17,9342.35,271.722,6766.45
97.55,527.112,4291.56,9343.74,273.105,6767.84
97.6,528.501,4292.96,9345.13,274.488,6769.23
97.65,529.89,4294.35,9346.52,275.871,6770.63
97.7,531.279,4295.74,9347.91,277.254,6772.02
97.75,532.668,4297.13,9349.3,278.637,6773.41
97.8,534.057,4298.53,9350.69,280.02,6774.8
97.85,535.445,4299.92,9352.09,281.403,6776.2
97.9,536.834,4301.31,9353.48,282.786,6777.59
97.95,538.223,4302.71,9354.87,284.169,6778.98
98,539.612,4304.1,9356.26,285.552,6780.37
98.05,541.001,4305.49,9357.65,286.935,6781.77
98.1,542.39,4306.88,9359.04,288.318,6783.16
98.15,543.779,4308.28,9360.43,289.701,6784.55
98.2,545.168,4309.67,9361.82,291.084,6785.94
98.25,546.557,4311.06,9363.22,292.467,6787.33
98.3,547.945,4312.45,9364.61,293.851,6788.73
98.35,549.334,4313.85,9366,295.234,6790.12
98.4,550.723,4315.24,9367.39,296.617,6791.51
98.45,552.112,4316.63,9368.78,298,6792.9
98.5,553.501,4318.02,9370.17,299.383,6794.3
98.55,554.89,4319.42,9371.56,300.766,6795.69
98.6,556.279,4320.81,9372.96,302.149,6797.08
98.65,557.668,4322.2,9374.35,303.532,6798.47
98.7,559.057,4323.59,9375.74,304.915,6799.87
98.75,560.445,4324.99,9377.13,306.298,6801.26
98.8,561.834,4326.38,9378.52,307.681,6802.65
98.85,563.223,4327.77,9379.91,309.064,6804.04
98.9,564.612,4329.16,9381.3,310.447,6805.44
98.95,566.001,4330.56,9382.69,311.83,6806.83
99,567.39,4331.95,9384.09,313.213,6808.22
99.05,568.779,4333.34,9385.48,314.596,6809.61
99.1,570.168,4334.73,9386.87,315.979,6811.01
99.15,571.557,4336.13,9388.26,317.362,6812.4
99.2,572.945,4337.52,9389.65,318.745,6813.79
99.25,574.334,4338.91,9391.04,320.129,6815.18
99.3,575.723,4340.31,9392.43,321.512,6816.57
99.35,577.112,4341.7,9393.83,322.895,6817.97
99.4,578.501,4343.09,9395.22,324.278,6819.36
99.45,579.89,4344.48,9396.61,325.661,6820.75
99.5,581.279,4345.88,9398,327.044,6822.14
99.55,582.668,4347.27,9399.39,328.427,6823.54
99.6,584.057,4348.66,9400.78,329.81,6824.93
99.65,585.445,4350.05,9402.17,331.193,6826.32
99.7,586.834,4351.45,9403.56,332.576,6827.71
99.75,588.223,4352.84,9404.96,333.959,6829.11
99.8,589.612,4354.23,9406.35,335.342,6830.5
99.85,591.001,4355.62,9407.74,336.725,6831.89
99.9,592.39,4357.02,9409.13,338.108,6833.28
99.95,593.779,4358.41,9410.52,339.491,6834.68
100,595.168,4359.8,9411.91,340.874,6836.07
100.05,596.557,4361.19,9413.3,342.258,6837.46
100.1,597.945,4362.59,9414.7,343.641,6838.85
100.15,599.334,4363.98,9416.09,345.024,6840.25
100.2,600.723,4365.37,9417.48,346.407,6841.64
100.25,602.112,4366.76,9418.87,347.79,6843.03
100.3,603.501,4368.16,9420.26,349.173,6844.42
100.35,604.89,4369.55,9421.65,350.556,6845.81
100.4,606.279,4370.94,9423.04,351.939,6847.21
100.45,607.668,4372.33,9424.43,353.322,6848.6
100.5,609.057,4373.73,9425.83,354.705,6849.99
100.55,610.445,4375.12,9427.22,356.088,6851.38
100.6,611.834,4376.51,9428.61,357.471,6852.78
100.65,613.223,4377.91,9430,358.854,6854.17
100.7,614.612,4379.3,9431.39,360.237,6855.56
100.75,616.001,4380.69,9432.78,361.62,6856.95
