time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20
63.45,9747.97,9269.77,2874.24,9351.46,4390.87,9439.23,6323.91,5888.81,7307.04,1213.86,7004.18,1418.24,4204.59,4562.72,5643.47,3069.91,7850.49,810.2,4019.64,916.566
63.5,9749.36,9271.17,2875.62,9352.85,4392.25,9440.62,6325.31,5890.2,7308.43,1215.25,7005.57,1419.63,4205.98,4564.11,5644.86,3071.3,7851.87,811.591,4021.04,917.955
63.55,9750.76,9272.58,2877,9354.25,4393.62,9442.01,6326.7,5891.59,7309.82,1216.65,7006.96,1421.02,4207.37,4565.5,5646.25,3072.69,7853.26,812.981,4022.45,919.344
63.6,9752.16,9273.98,2878.38,9355.64,4395,9443.4,6328.1,5892.97,7311.21,1218.04,7008.35,1422.41,4208.76,4566.88,5647.64,3074.08,7854.65,814.372,4023.85,920.733
63.65,9753.56,9275.38,2879.76,9357.03,4396.38,9444.79,6329.49,5894.36,7312.6,1219.44,7009.73,1423.8,4210.15,4568.27,5649.03,3075.47,7856.04,815.763,4025.25,922.122
63.7,9754.95,9276.79,2881.14,9358.43,4397.75,9446.18,6330.89,5895.75,7313.99,1220.83,7011.12,1425.18,4211.54,4569.66,5650.42,3076.86,7857.43,817.154,4026.66,923.511
63.75,9756.35,9278.19,2882.52,9359.82,4399.13,9447.57,6332.29,5897.14,7315.38,1222.22,7012.51,1426.57,4212.93,4571.05,5651.81,3078.24,7858.82,818.545,4028.06,924.899
63.8,9757.75,9279.59,2883.9,9361.22,4400.51,9448.96,6333.68,5898.53,7316.77,1223.62,7013.9,1427.96,4214.31,4572.44,5653.2,3079.63,7860.21,819.936,4029.46,926.288
63.85,9759.15,9280.99,2885.27,9362.61,4401.88,9450.34,6335.08,5899.92,7318.16,1225.01,7015.29,1429.35,4215.7,4573.83,5654.59,3081.02,7861.6,821.327,4030.87,927.677
63.9,9760.55,9282.4,2886.65,9364,4403.26,9451.73,6336.47,5901.31,7319.54,1226.41,7016.68,1430.74,4217.09,4575.22,5655.98,3082.41,7862.99,822.718,4032.27,929.066
63.95,9761.94,9283.8,2888.03,9365.4,4404.64,9453.12,6337.87,5902.7,7320.93,1227.8,7018.07,1432.13,4218.48,4576.61,5657.37,3083.8,7864.38,824.109,4033.67,930.455
64,9763.34,9285.2,2889.41,9366.79,4406.02,9454.51,6339.27,5904.09,7322.32,1229.19,7019.46,1433.52,4219.87,4578,5658.76,3085.19,7865.77,825.5,4035.08,931.844
64.05,9764.74,9286.6,2890.79,9368.19,4407.39,9455.9,6340.66,5905.47,7323.71,1230.59,7020.85,1434.9,4221.26,4579.38,5660.15,3086.58,7867.16,826.891,4036.48,933.233
64.1,9766.14,9288.01,2892.17,9369.58,4408.77,9457.29,6342.06,5906.86,7325.1,1231.98,7022.24,1436.29,4222.65,4580.77,5661.54,3087.97,7868.55,828.282,4037.88,934.622
64.15,9767.53,9289.41,2893.55,9370.98,4410.15,9458.68,6343.45,5908.25,7326.49,1233.38,7023.63,1437.68,4224.04,4582.16,5662.93,3089.36,7869.94,829.673,4039.29,936.011
64.2,9768.93,9290.81,2894.93,9372.37,4411.52,9460.07,6344.85,5909.64,7327.88,1234.77,7025.02,1439.07,4225.42,4583.55,5664.32,3090.74,7871.33,831.064,4040.69,937.399
64.25,9770.33,9292.22,2896.31,9373.76,4412.9,9461.46,6346.25,5911.03,7329.27,1236.17,7026.41,1440.46,4226.81,4584.94,5665.71,3092.13,7872.72,832.455,4042.09,938.788
64.3,9771.73,9293.62,2897.69,9375.16,4414.28,9462.84,6347.64,5912.42,7330.66,1237.56,7027.79,1441.85,4228.2,4586.33,5667.1,3093.52,7874.11,833.846,4043.5,940.177
64.35,9773.13,9295.02,2899.07,9376.55,4415.65,9464.23,6349.04,5913.81,7332.04,1238.95,7029.18,1443.24,4229.59,4587.72,5668.49,3094.91,7875.5,835.237,4044.9,941.566
64.4,9774.52,9296.42,2900.45,9377.95,4417.03,9465.62,6350.44,5915.2,7333.43,1240.35,7030.57,1444.62,4230.98,4589.11,5669.88,3096.3,7876.89,836.628,4046.3,942.955
64.45,9775.92,9297.83,2901.82,9379.34,4418.41,9467.01,6351.83,5916.59,7334.82,1241.74,7031.96,1446.01,4232.37,4590.5,5671.27,3097.69,7878.28,838.019,4047.71,944.344
64.5,9777.32,9299.23,2903.2,9380.74,4419.79,9468.4,6353.23,5917.97,7336.21,1243.14,7033.35,1447.4,4233.76,4591.88,5672.66,3099.08,7879.67,839.41,4049.11,945.733
64.55,9778.72,9300.63,2904.58,9382.13,4421.16,9469.79,6354.62,5919.36,7337.6,1244.53,7034.74,1448.79,4235.15,4593.27,5674.05,3100.47,7881.06,840.801,4050.51,947.122
64.6,9780.11,9302.03,2905.96,9383.52,4422.54,9471.18,6356.02,5920.75,7338.99,1245.92,7036.13,1450.18,4236.53,4594.66,5675.44,3101.86,7882.45,842.192,4051.92,948.511
64.65,9781.51,9303.44,2907.34,9384.92,4423.92,9472.57,6357.42,5922.14,7340.38,1247.32,7037.52,1451.57,4237.92,4596.05,5676.83,3103.24,7883.84,843.583,4053.32,949.899
64.7,9782.91,9304.84,2908.72,9386.31,4425.29,9473.96,6358.81,5923.53,7341.77,1248.71,7038.91,1452.96,4239.31,4597.44,5678.22,3104.63,7885.23,844.974,4054.72,951.288
64.75,9784.31,9306.24,2910.1,9387.71,4426.67,9475.34,6360.21,5924.92,7343.16,1250.11,7040.3,1454.34,4240.7,4598.83,5679.61,3106.02,7886.62,846.365,4056.13,952.677
64.8,9785.71,9307.65,2911.48,9389.1,4428.05,9476.73,6361.6,5926.31,7344.54,1251.5,7041.69,1455.73,4242.09,4600.22,5681,3107.41,7888.01,847.756,4057.53,954.066
64.85,9787.1,9309.05,2912.86,9390.5,4429.43,9478.12,6363,5927.7,7345.93,1252.89,7043.08,1457.12,4243.48,4601.61,5682.39,3108.8,7889.4,849.147,4058.93,955.455
64.9,9788.5,9310.45,2914.24,9391.89,4430.8,9479.51,6364.4,5929.09,7347.32,1254.29,7044.46,1458.51,4244.87,4603,5683.78,3110.19,7890.79,850.538,4060.34,956.844
64.95,9789.9,9311.85,2915.62,9393.28,4432.18,9480.9,6365.79,5930.47,7348.71,1255.68,7045.85,1459.9,4246.25,4604.38,5685.17,3111.58,7892.18,851.929,4061.74,958.233
65,9791.3,9313.26,2917,9394.68,4433.56,9482.29,6367.19,5931.86,7350.1,1257.08,7047.24,1461.29,4247.64,4605.77,5686.57,3112.97,7893.57,853.32,4063.14,959.622
65.05,9792.69,9314.66,2918.37,9396.07,4434.93,9483.68,6368.59,5933.25,7351.49,1258.47,7048.63,1462.68,4249.03,4607.16,5687.96,3114.36,7894.96,854.711,4064.55,961.011
65.1,9794.09,9316.06,2919.75,9397.47,4436.31,9485.07,6369.98,5934.64,7352.88,1259.87,7050.02,1464.06,4250.42,4608.55,5689.35,3115.74,7896.35,856.102,4065.95,962.399
65.15,9795.49,9317.46,2921.13,9398.86,4437.69,9486.46,6371.38,5936.03,7354.27,1261.26,7051.41,1465.45,4251.81,4609.94,5690.74,3117.13,7897.74,857.492,4067.35,963.788
65.2,9796.89,9318.87,2922.51,9400.26,4439.06,9487.84,6372.77,5937.42,7355.66,1262.65,7052.8,1466.84,4253.2,4611.33,5692.13,3118.52,7899.13,858.883,4068.76,965.177
65.25,9798.29,9320.27,2923.89,9401.65,4440.44,9489.23,6374.17,5938.81,7357.04,1264.05,7054.19,1468.23,4254.59,4612.72,5693.52,3119.91,7900.52,860.274,4070.16,966.566
65.3,9799.68,9321.67,2925.27,9403.04,4441.82,9490.62,6375.57,5940.2,7358.43,1265.44,7055.58,1469.62,4255.98,4614.11,5694.91,3121.3,7901.91,861.665,4071.56,967.955
65.35,9801.08,9323.08,2926.65,9404.44,4443.2,9492.01,6376.96,5941.59,7359.82,1266.84,7056.97,1471.01,4257.36,4615.5,5696.3,3122.69,7903.3,863.056,4072.97,969.344
65.4,9802.48,9324.48,2928.03,9405.83,4444.57,9493.4,6378.36,5942.97,7361.21,1268.23,7058.36,1472.4,4258.75,4616.88,5697.69,3124.08,7904.69,864.447,4074.37,970.733
65.45,9803.88,9325.88,2929.41,9407.23,4445.95,9494.79,6379.75,5944.36,7362.6,1269.62,7059.75,1473.78,4260.14,4618.27,5699.08,3125.47,7906.08,865.838,4075.77,972.122
65.5,9805.27,9327.28,2930.79,9408.62,4447.33,9496.18,6381.15,5945.75,7363.99,1271.02,7061.14,1475.17,4261.53,4619.66,5700.47,3126.86,7907.47,867.229,4077.18,973.511
65.55,9806.67,9328.69,2932.17,9410.02,4448.7,9497.57,6382.55,5947.14,7365.38,1272.41,7062.52,1476.56,4262.92,4621.05,5701.86,3128.24,7908.86,868.62,4078.58,974.899
65.6,9808.07,9330.09,2933.55,9411.41,4450.08,9498.96,6383.94,5948.53,7366.77,1273.81,7063.91,1477.95,4264.31,4622.44,5703.25,3129.63,7910.25,870.011,4079.98,976.288
65.65,9809.47,9331.49,2934.93,9412.8,4451.46,9500.34,6385.34,5949.92,7368.16,1275.2,7065.3,1479.34,4265.7,4623.83,5704.64,3131.02,7911.64,871.402,4081.39,977.677
65.7,9810.87,9332.89,2936.3,9414.2,4452.83,9501.73,6386.74,5951.31,7369.54,1276.6,7066.69,1480.73,4267.08,4625.22,5706.03,3132.41,7913.03,872.793,4082.79,979.066
65.75,9812.26,9334.3,2937.68,9415.59,4454.21,9503.12,6388.13,5952.7,7370.93,1277.99,7068.08,1482.12,4268.47,4626.61,5707.42,3133.8,7914.42,874.184,4084.19,980.455
65.8,9813.66,9335.7,2939.06,9416.99,4455.59,9504.51,6389.53,5954.09,7372.32,1279.38,7069.47,1483.5,4269.86,4628,5708.81,3135.19,7915.8,875.575,4085.6,981.844
65.85,9815.06,9337.1,2940.44,9418.38,4456.97,9505.9,6390.92,5955.47,7373.71,1280.78,7070.86,1484.89,4271.25,4629.38,5710.2,3136.58,7917.19,876.966,4087,983.233
65.9,9816.46,9338.51,2941.82,9419.78,4458.34,9507.29,6392.32,5956.86,7375.1,1282.17,7072.25,1486.28,4272.64,4630.77,5711.59,3137.97,7918.58,878.357,4088.4,984.622
65.95,9817.85,9339.91,2943.2,9421.17,4459.72,9508.68,6393.72,5958.25,7376.49,1283.57,7073.64,1487.67,4274.03,4632.16,5712.98,3139.36,7919.97,879.748,4089.81,986.011
66,9819.25,9341.31,2944.58,9422.56,4461.1,9510.07,6395.11,5959.64,7377.88,1284.96,7075.03,1489.06,4275.42,4633.55,5714.37,3140.74,7921.36,881.139,4091.21,987.399
66.05,9820.65,9342.71,2945.96,9423.96,4462.47,9511.46,6396.51,5961.03,7379.27,1286.35,7076.42,1490.45,4276.81,4634.94,5715.76,3142.13,7922.75,882.53,4092.61,988.788
66.1,9822.05,9344.12,2947.34,9425.35,4463.85,9512.84,6397.91,5962.42,7380.66,1287.75,7077.81,1491.84,4278.19,4636.33,5717.15,3143.52,7924.14,883.921,4094.02,990.177
66.15,9823.45,9345.52,2948.72,9426.75,4465.23,9514.23,6399.3,5963.81,7382.04,1289.14,7079.2,1493.22,4279.58,4637.72,5718.54,3144.91,7925.53,885.312,4095.42,991.566
66.2,9824.84,9346.92,2950.1,9428.14,4466.61,9515.62,6400.7,5965.2,7383.43,1290.54,7080.58,1494.61,4280.97,4639.11,5719.93,3146.3,7926.92,886.703,4096.82,992.955
66.25,9826.24,9348.32,2951.48,9429.53,4467.98,9517.01,6402.09,5966.59,7384.82,1291.93,7081.97,1496,4282.36,4640.5,5721.32,3147.69,7928.31,888.094,4098.23,994.344
66.3,9827.64,9349.73,2952.86,9430.93,4469.36,9518.4,6403.49,5967.97,7386.21,1293.33,7083.36,1497.39,4283.75,4641.88,5722.71,3149.08,7929.7,889.485,4099.63,995.733
66.35,9829.04,9351.13,2954.23,9432.32,4470.74,9519.79,6404.89,5969.36,7387.6,1294.72,7084.75,1498.78,4285.14,4643.27,5724.1,3150.47,7931.09,890.876,4101.03,997.122
66.4,9830.43,9352.53,2955.61,9433.72,4472.11,9521.18,6406.28,5970.75,7388.99,1296.11,7086.14,1500.17,4286.53,4644.66,5725.49,3151.86,7932.48,892.267,4102.44,998.511
66.45,9831.83,9353.93,2956.99,9435.11,4473.49,9522.57,6407.68,5972.14,7390.38,1297.51,7087.53,1501.56,4287.91,4646.05,5726.88,3153.24,7933.87,893.658,4103.84,999.899
66.5,9833.23,9355.34,2958.37,9436.51,4474.87,9523.96,6409.07,5973.53,7391.77,1298.9,7088.92,1502.95,4289.3,4647.44,5728.27,3154.63,7935.26,895.049,4105.24,1001.29
66.55,9834.63,9356.74,2959.75,9437.9,4476.24,9525.34,6410.47,5974.92,7393.16,1300.3,7090.31,1504.33,4290.69,4648.83,5729.66,3156.02,7936.65,896.44,4106.65,1002.68
66.6,9836.03,9358.14,2961.13,9439.29,4477.62,9526.73,6411.87,5976.31,7394.54,1301.69,7091.7,1505.72,4292.08,4650.22,5731.05,3157.41,7938.04,897.831,4108.05,1004.07
66.65,9837.42,9359.55,2962.51,9440.69,4479,9528.12,6413.26,5977.7,7395.93,1303.08,7093.09,1507.11,4293.47,4651.61,5732.44,3158.8,7939.43,899.222,4109.45,1005.45
66.7,9838.82,9360.95,2963.89,9442.08,4480.38,9529.51,6414.66,5979.09,7397.32,1304.48,7094.48,1508.5,4294.86,4653,5733.83,3160.19,7940.82,900.613,4110.86,1006.84
66.75,9840.22,9362.35,2965.27,9443.48,4481.75,9530.9,6416.06,5980.47,7398.71,1305.87,7095.87,1509.89,4296.25,4654.38,5735.22,3161.58,7942.21,902.004,4112.26,1008.23
66.8,9841.62,9363.75,2966.65,9444.87,4483.13,9532.29,6417.45,5981.86,7400.1,1307.27,7097.26,1511.28,4297.64,4655.77,5736.61,3162.97,7943.6,903.395,4113.66,1009.62
66.85,9843.01,9365.16,2968.03,9446.27,4484.51,9533.68,6418.85,5983.25,7401.49,1308.66,7098.64,1512.67,4299.02,4657.16,5738,3164.36,7944.99,904.786,4115.07,1011.01
66.9,9844.41,9366.56,2969.41,9447.66,4485.88,9535.07,6420.24,5984.64,7402.88,1310.05,7100.03,1514.05,4300.41,4658.55,5739.39,3165.74,7946.38,906.177,4116.47,1012.4
66.95,9845.81,9367.96,2970.79,9449.05,4487.26,9536.46,6421.64,5986.03,7404.27,1311.45,7101.42,1515.44,4301.8,4659.94,5740.78,3167.13,7947.77,907.568,4117.87,1013.79
67,9847.21,9369.36,2972.16,9450.45,4488.64,9537.84,6423.04,5987.42,7405.66,1312.84,7102.81,1516.83,4303.19,4661.33,5742.17,3168.52,7949.16,908.959,4119.28,1015.18
67.05,9848.61,9370.77,2973.54,9451.84,4490.02,9539.23,6424.43,5988.81,7407.04,1314.24,7104.2,1518.22,4304.58,4662.72,5743.56,3169.91,7950.55,910.35,4120.68,1016.57
67.1,9850,9372.17,2974.92,9453.24,4491.39,9540.62,6425.83,5990.2,7408.43,1315.63,7105.59,1519.61,4305.97,4664.11,5744.95,3171.3,7951.94,911.741,4122.08,1017.95
67.15,9851.4,9373.57,2976.3,9454.63,4492.77,9542.01,6427.22,5991.59,7409.82,1317.03,7106.98,1521,4307.36,4665.5,5746.34,3172.69,7953.33,913.132,4123.49,1019.34
67.2,9852.8,9374.98,2977.68,9456.03,4494.15,9543.4,6428.62,5992.97,7411.21,1318.42,7108.37,1522.39,4308.74,4666.88,5747.74,3174.08,7954.72,914.523,4124.89,1020.73
67.25,9854.2,9376.38,2979.06,9457.42,4495.52,9544.79,6430.02,5994.36,7412.6,1319.81,7109.76,1523.77,4310.13,4668.27,5749.13,3175.47,7956.11,915.914,4126.29,1022.12
67.3,9855.59,9377.78,2980.44,9458.81,4496.9,9546.18,6431.41,5995.75,7413.99,1321.21,7111.15,1525.16,4311.52,4669.66,5750.52,3176.86,7957.5,917.304,4127.7,1023.51
67.35,9856.99,9379.18,2981.82,9460.21,4498.28,9547.57,6432.81,5997.14,7415.38,1322.6,7112.54,1526.55,4312.91,4671.05,5751.91,3178.24,7958.89,918.695,4129.1,1024.9
67.4,9858.39,9380.59,2983.2,9461.6,4499.66,9548.96,6434.21,5998.53,7416.77,1324,7113.93,1527.94,4314.3,4672.44,5753.3,3179.63,7960.28,920.086,4130.5,1026.29
67.45,9859.79,9381.99,2984.58,9463,4501.03,9550.34,6435.6,5999.92,7418.16,1325.39,7115.32,1529.33,4315.69,4673.83,5754.69,3181.02,7961.67,921.477,4131.91,1027.68
67.5,9861.19,9383.39,2985.96,9464.39,4502.41,9551.73,6437,6001.31,7419.54,1326.78,7116.7,1530.72,4317.08,4675.22,5756.08,3182.41,7963.06,922.868,4133.31,1029.07
67.55,9862.58,9384.79,2987.34,9465.79,4503.79,9553.12,6438.39,6002.7,7420.93,1328.18,7118.09,1532.11,4318.47,4676.61,5757.47,3183.8,7964.45,924.259,4134.71,1030.45
67.6,9863.98,9386.2,2988.72,9467.18,4505.16,9554.51,6439.79,6004.09,7422.32,1329.57,7119.48,1533.49,4319.85,4678,5758.86,3185.19,7965.84,925.65,4136.12,1031.84
67.65,9865.38,9387.6,2990.09,9468.57,4506.54,9555.9,6441.19,6005.47,7423.71,1330.97,7120.87,1534.88,4321.24,4679.38,5760.25,3186.58,7967.23,927.041,4137.52,1033.23
67.7,9866.78,9389,2991.47,9469.97,4507.92,9557.29,6442.58,6006.86,7425.1,1332.36,7122.26,1536.27,4322.63,4680.77,5761.64,3187.97,7968.62,928.432,4138.92,1034.62
67.75,9868.18,9390.41,2992.85,9471.36,4509.29,9558.68,6443.98,6008.25,7426.49,1333.76,7123.65,1537.66,4324.02,4682.16,5763.03,3189.36,7970.01,929.823,4140.33,1036.01
67.8,9869.57,9391.81,2994.23,9472.76,4510.67,9560.07,6445.37,6009.64,7427.88,1335.15,7125.04,1539.05,4325.41,4683.55,5764.42,3190.74,7971.4,931.214,4141.73,1037.4
67.85,9870.97,9393.21,2995.61,9474.15,4512.05,9561.46,6446.77,6011.03,7429.27,1336.54,7126.43,1540.44,4326.8,4684.94,5765.81,3192.13,7972.79,932.605,4143.13,1038.79
67.9,9872.37,9394.61,2996.99,9475.55,4513.43,9562.84,6448.17,6012.42,7430.66,1337.94,7127.82,1541.83,4328.19,4686.33,5767.2,3193.52,7974.18,933.996,4144.54,1040.18
67.95,9873.77,9396.02,2998.37,9476.94,4514.8,9564.23,6449.56,6013.81,7432.04,1339.33,7129.21,1543.21,4329.58,4687.72,5768.59,3194.91,7975.57,935.387,4145.94,1041.57
68,9875.16,9397.42,2999.75,9478.33,4516.18,9565.62,6450.96,6015.2,7433.43,1340.73,7130.6,1544.6,4330.96,4689.11,5769.98,3196.3,7976.96,936.778,4147.34,1042.95
68.05,9876.56,9398.82,3001.13,9479.73,4517.56,9567.01,6452.36,6016.59,7434.82,1342.12,7131.99,1545.99,4332.35,4690.5,5771.37,3197.69,7978.35,938.169,4148.75,1044.34
68.1,9877.96,9400.22,3002.51,9481.12,4518.93,9568.4,6453.75,6017.97,7436.21,1343.51,7133.38,1547.38,4333.74,4691.88,5772.76,3199.08,7979.73,939.56,4150.15,1045.73
68.15,9879.36,9401.63,3003.89,9482.52,4520.31,9569.79,6455.15,6019.36,7437.6,1344.91,7134.76,1548.77,4335.13,4693.27,5774.15,3200.47,7981.12,940.951,4151.55,1047.12
68.2,9880.76,9403.03,3005.27,9483.91,4521.69,9571.18,6456.54,6020.75,7438.99,1346.3,7136.15,1550.16,4336.52,4694.66,5775.54,3201.86,7982.51,942.342,4152.96,1048.51
68.25,9882.15,9404.43,3006.65,9485.31,4523.07,9572.57,6457.94,6022.14,7440.38,1347.7,7137.54,1551.55,4337.91,4696.05,5776.93,3203.24,7983.9,943.733,4154.36,1049.9
68.3,9883.55,9405.83,3008.03,9486.7,4524.44,9573.96,6459.34,6023.53,7441.77,1349.09,7138.93,1552.93,4339.3,4697.44,5778.32,3204.63,7985.29,945.124,4155.76,1051.29
68.35,9884.95,9407.24,3009.4,9488.09,4525.82,9575.34,6460.73,6024.92,7443.16,1350.49,7140.32,1554.32,4340.68,4698.83,5779.71,3206.02,7986.68,946.515,4157.17,1052.68
68.4,9886.35,9408.64,3010.78,9489.49,4527.2,9576.73,6462.13,6026.31,7444.54,1351.88,7141.71,1555.71,4342.07,4700.22,5781.1,3207.41,7988.07,947.906,4158.57,1054.07
68.45,9887.74,9410.04,3012.16,9490.88,4528.57,9578.12,6463.52,6027.7,7445.93,1353.27,7143.1,1557.1,4343.46,4701.61,5782.49,3208.8,7989.46,949.297,4159.97,1055.45
68.5,9889.14,9411.45,3013.54,9492.28,4529.95,9579.51,6464.92,6029.09,7447.32,1354.67,7144.49,1558.49,4344.85,4703,5783.88,3210.19,7990.85,950.688,4161.38,1056.84
68.55,9890.54,9412.85,3014.92,9493.67,4531.33,9580.9,6466.32,6030.47,7448.71,1356.06,7145.88,1559.88,4346.24,4704.38,5785.27,3211.58,7992.24,952.079,4162.78,1058.23
68.6,9891.94,9414.25,3016.3,9495.07,4532.71,9582.29,6467.71,6031.86,7450.1,1357.46,7147.27,1561.27,4347.63,4705.77,5786.66,3212.97,7993.63,953.47,4164.18,1059.62
68.65,9893.34,9415.65,3017.68,9496.46,4534.08,9583.68,6469.11,6033.25,7451.49,1358.85,7148.66,1562.65,4349.02,4707.16,5788.05,3214.36,7995.02,954.861,4165.59,1061.01
68.7,9894.73,9417.06,3019.06,9497.85,4535.46,9585.07,6470.51,6034.64,7452.88,1360.24,7150.05,1564.04,4350.41,4708.55,5789.44,3215.74,7996.41,956.252,4166.99,1062.4
68.75,9896.13,9418.46,3020.44,9499.25,4536.84,9586.46,6471.9,6036.03,7454.27,1361.64,7151.44,1565.43,4351.79,4709.94,5790.83,3217.13,7997.8,957.643,4168.39,1063.79
68.8,9897.53,9419.86,3021.82,9500.64,4538.21,9587.84,6473.3,6037.42,7455.66,1363.03,7152.82,1566.82,4353.18,4711.33,5792.22,3218.52,7999.19,959.034,4169.8,1065.18
68.85,9898.93,9421.26,3023.2,9502.04,4539.59,9589.23,6474.69,6038.81,7457.04,1364.43,7154.21,1568.21,4354.57,4712.72,5793.61,3219.91,8000.58,960.425,4171.2,1066.57
68.9,9900.32,9422.67,3024.58,9503.43,4540.97,9590.62,6476.09,6040.2,7458.43,1365.82,7155.6,1569.6,4355.96,4714.11,5795,3221.3,8001.97,961.816,4172.6,1067.95
68.95,9901.72,9424.07,3025.96,9504.83,4542.35,9592.01,6477.49,6041.59,7459.82,1367.22,7156.99,1570.99,4357.35,4715.5,5796.39,3222.69,8003.36,963.207,4174.01,1069.34
69,9903.12,9425.47,3027.33,9506.22,4543.72,9593.4,6478.88,6042.97,7461.21,1368.61,7158.38,1572.37,4358.74,4716.88,5797.78,3224.08,8004.75,964.598,4175.41,1070.73
69.05,9904.52,9426.88,3028.71,9507.61,4545.1,9594.79,6480.28,6044.36,7462.6,1370,7159.77,1573.76,4360.13,4718.27,5799.17,3225.47,8006.14,965.989,4176.81,1072.12
69.1,9905.92,9428.28,3030.09,9509.01,4546.48,9596.18,6481.67,6045.75,7463.99,1371.4,7161.16,1575.15,4361.51,4719.66,5800.56,3226.86,8007.53,967.38,4178.22,1073.51
69.15,9907.31,9429.68,3031.47,9510.4,4547.85,9597.57,6483.07,6047.14,7465.38,1372.79,7162.55,1576.54,4362.9,4721.05,5801.95,3228.24,8008.92,968.771,4179.62,1074.9
69.2,9908.71,9431.08,3032.85,9511.8,4549.23,9598.96,6484.47,6048.53,7466.77,1374.19,7163.94,1577.93,4364.29,4722.44,5803.34,3229.63,8010.31,970.162,4181.02,1076.29
69.25,9910.11,9432.49,3034.23,9513.19,4550.61,9600.34,6485.86,6049.92,7468.16,1375.58,7165.33,1579.32,4365.68,4723.83,5804.73,3231.02,8011.7,971.553,4182.43,1077.68
69.3,9911.51,9433.89,3035.61,9514.59,4551.98,9601.73,6487.26,6051.31,7469.54,1376.97,7166.72,1580.71,4367.07,4725.22,5806.12,3232.41,8013.09,972.944,4183.83,1079.07
69.35,9912.9,9435.29,3036.99,9515.98,4553.36,9603.12,6488.66,6052.7,7470.93,1378.37,7168.11,1582.09,4368.46,4726.61,5807.51,3233.8,8014.48,974.335,4185.23,1080.45
69.4,9914.3,9436.69,3038.37,9517.37,4554.74,9604.51,6490.05,6054.09,7472.32,1379.76,7169.5,1583.48,4369.85,4728,5808.9,3235.19,8015.87,975.726,4186.64,1081.84
69.45,9915.7,9438.1,3039.75,9518.77,4556.12,9605.9,6491.45,6055.47,7473.71,1381.16,7170.88,1584.87,4371.24,4729.38,5810.3,3236.58,8017.26,977.117,4188.04,1083.23
69.5,9917.1,9439.5,3041.13,9520.16,4557.49,9607.29,6492.84,6056.86,7475.1,1382.55,7172.27,1586.26,4372.62,4730.77,5811.69,3237.97,8018.65,978.508,4189.44,1084.62
69.55,9918.5,9440.9,3042.51,9521.56,4558.87,9608.68,6494.24,6058.25,7476.49,1383.95,7173.66,1587.65,4374.01,4732.16,5813.08,3239.36,8020.04,979.899,4190.85,1086.01
69.6,9919.89,9442.3,3043.89,9522.95,4560.25,9610.07,6495.64,6059.64,7477.88,1385.34,7175.05,1589.04,4375.4,4733.55,5814.47,3240.74,8021.43,981.29,4192.25,1087.4
69.65,9921.29,9443.71,3045.27,9524.35,4561.62,9611.46,6497.03,6061.03,7479.27,1386.73,7176.44,1590.43,4376.79,4734.94,5815.86,3242.13,8022.82,982.681,4193.65,1088.79
69.7,9922.69,9445.11,3046.64,9525.74,4563,9612.84,6498.43,6062.42,7480.66,1388.13,7177.83,1591.81,4378.18,4736.33,5817.25,3243.52,8024.21,984.072,4195.06,1090.18
69.75,9924.09,9446.51,3048.02,9527.13,4564.38,9614.23,6499.83,6063.81,7482.04,1389.52,7179.22,1593.2,4379.57,4737.72,5818.64,3244.91,8025.6,985.463,4196.46,1091.57
69.8,9925.49,9447.92,3049.4,9528.53,4565.76,9615.62,6501.22,6065.2,7483.43,1390.92,7180.61,1594.59,4380.96,4739.11,5820.03,3246.3,8026.99,986.854,4197.87,1092.95
69.85,9926.88,9449.32,3050.78,9529.92,4567.13,9617.01,6502.62,6066.59,7484.82,1392.31,7182,1595.98,4382.34,4740.5,5821.42,3247.69,8028.38,988.245,4199.27,1094.34
69.9,9928.28,9450.72,3052.16,9531.32,4568.51,9618.4,6504.01,6067.97,7486.21,1393.7,7183.39,1597.37,4383.73,4741.88,5822.81,3249.08,8029.77,989.636,4200.67,1095.73
69.95,9929.68,9452.12,3053.54,9532.71,4569.89,9619.79,6505.41,6069.36,7487.6,1395.1,7184.78,1598.76,4385.12,4743.27,5824.2,3250.47,8031.16,991.027,4202.08,1097.12
70,9931.08,9453.53,3054.92,9534.11,4571.26,9621.18,6506.81,6070.75,7488.99,1396.49,7186.17,1600.15,4386.51,4744.66,5825.59,3251.86,8032.55,992.418,4203.48,1098.51
70.05,9932.47,9454.93,3056.3,9535.5,4572.64,9622.57,6508.2,6072.14,7490.38,1397.89,7187.56,1601.53,4387.9,4746.05,5826.98,3253.24,8033.94,993.809,4204.88,1099.9
70.1,9933.87,9456.33,3057.68,9536.89,4574.02,9623.96,6509.6,6073.53,7491.77,1399.28,7188.94,1602.92,4389.29,4747.44,5828.37,3254.63,8035.33,995.2,4206.29,1101.29
70.15,9935.27,9457.73,3059.06,9538.29,4575.4,9625.34,6510.99,6074.92,7493.16,1400.68,7190.33,1604.31,4390.68,4748.83,5829.76,3256.02,8036.72,996.591,4207.69,1102.68
70.2,9936.67,9459.14,3060.44,9539.68,4576.77,9626.73,6512.39,6076.31,7494.54,1402.07,7191.72,1605.7,4392.07,4750.22,5831.15,3257.41,8038.11,997.982,4209.09,1104.07
