time,N1,N2,N3,N4,N5,N6,N7,N8,N9
49.2,4904.6,3722,2590.58,5198.41,8335.17,7431.62,8057.24,407.473,1193.47
49.25,4906.01,3723.39,2591.97,5199.8,8336.56,7433.01,8058.62,408.863,1194.88
49.3,4907.41,3724.78,2593.37,5201.19,8337.95,7434.4,8060.01,410.252,1196.29
49.35,4908.82,3726.17,2594.77,5202.58,8339.34,7435.79,8061.4,411.642,1197.7
49.4,4910.23,3727.56,2596.16,5203.97,8340.73,7437.18,8062.79,413.032,1199.1
49.45,4911.63,3728.95,2597.56,5205.37,8342.12,7438.56,8064.17,414.422,1200.51
49.5,4913.04,3730.34,2598.96,5206.76,8343.51,7439.95,8065.56,415.812,1201.92
49.55,4914.45,3731.72,2600.35,5208.15,8344.9,7441.34,8066.95,417.201,1203.33
49.6,4915.86,3733.11,2601.75,5209.54,8346.29,7442.73,8068.33,418.591,1204.74
49.65,4917.26,3734.5,2603.15,5210.93,8347.67,7444.12,8069.72,419.981,1206.14
49.7,4918.67,3735.89,2604.54,5212.33,8349.06,7445.5,8071.11,421.371,1207.55
49.75,4920.08,3737.28,2605.94,5213.72,8350.45,7446.89,8072.5,422.761,1208.96
49.8,4921.48,3738.67,2607.34,5215.11,8351.84,7448.28,8073.88,424.151,1210.37
49.85,4922.89,3740.06,2608.73,5216.5,8353.23,7449.67,8075.27,425.54,1211.78
49.9,4924.3,3741.45,2610.13,5217.89,8354.62,7451.06,8076.66,426.93,1213.18
49.95,4925.71,3742.84,2611.53,5219.29,8356.01,7452.44,8078.04,428.32,1214.59
50,4927.11,3744.22,2612.92,5220.68,8357.4,7453.83,8079.43,429.71,1216
50.05,4928.52,3745.61,2614.32,5222.07,8358.79,7455.22,8080.82,431.1,1217.41
50.1,4929.93,3747,2615.71,5223.46,8360.17,7456.61,8082.21,432.489,1218.82
50.15,4931.33,3748.39,2617.11,5224.85,8361.56,7458,8083.59,433.879,1220.22
50.2,4932.74,3749.78,2618.51,5226.25,8362.95,7459.38,8084.98,435.269,1221.63
50.25,4934.15,3751.17,2619.9,5227.64,8364.34,7460.77,8086.37,436.659,1223.04
50.3,4935.55,3752.56,2621.3,5229.03,8365.73,7462.16,8087.75,438.049,1224.45
50.35,4936.96,3753.95,2622.7,5230.42,8367.12,7463.55,8089.14,439.438,1225.86
50.4,4938.37,3755.34,2624.09,5231.81,8368.51,7464.94,8090.53,440.828,1227.26
50.45,4939.78,3756.72,2625.49,5233.21,8369.9,7466.32,8091.92,442.218,1228.67
50.5,4941.18,3758.11,2626.89,5234.6,8371.29,7467.71,8093.3,443.608,1230.08
50.55,4942.59,3759.5,2628.28,5235.99,8372.67,7469.1,8094.69,444.998,1231.49
50.6,4944,3760.89,2629.68,5237.38,8374.06,7470.49,8096.08,446.387,1232.9
50.65,4945.4,3762.28,2631.08,5238.77,8375.45,7471.88,8097.47,447.777,1234.3
50.7,4946.81,3763.67,2632.47,5240.17,8376.84,7473.26,8098.85,449.167,1235.71
50.75,4948.22,3765.06,2633.87,5241.56,8378.23,7474.65,8100.24,450.557,1237.12
50.8,4949.63,3766.45,2635.27,5242.95,8379.62,7476.04,8101.63,451.947,1238.53
50.85,4951.03,3767.84,2636.66,5244.34,8381.01,7477.43,8103.01,453.336,1239.94
50.9,4952.44,3769.22,2638.06,5245.73,8382.4,7478.82,8104.4,454.726,1241.34
50.95,4953.85,3770.61,2639.46,5247.13,8383.79,7480.2,8105.79,456.116,1242.75
51,4955.25,3772,2640.85,5248.52,8385.17,7481.59,8107.18,457.506,1244.16
51.05,4956.66,3773.39,2642.25,5249.91,8386.56,7482.98,8108.56,458.896,1245.57
51.1,4958.07,3774.78,2643.65,5251.3,8387.95,7484.37,8109.95,460.286,1246.98
51.15,4959.47,3776.17,2645.04,5252.69,8389.34,7485.76,8111.34,461.675,1248.38
51.2,4960.88,3777.56,2646.44,5254.08,8390.73,7487.14,8112.72,463.065,1249.79
51.25,4962.29,3778.95,2647.84,5255.48,8392.12,7488.53,8114.11,464.455,1251.2
51.3,4963.7,3780.34,2649.23,5256.87,8393.51,7489.92,8115.5,465.845,1252.61
51.35,4965.1,3781.72,2650.63,5258.26,8394.9,7491.31,8116.89,467.235,1254.02
51.4,4966.51,3783.11,2652.03,5259.65,8396.29,7492.7,8118.27,468.624,1255.42
51.45,4967.92,3784.5,2653.42,5261.04,8397.67,7494.08,8119.66,470.014,1256.83
51.5,4969.32,3785.89,2654.82,5262.44,8399.06,7495.47,8121.05,471.404,1258.24
51.55,4970.73,3787.28,2656.22,5263.83,8400.45,7496.86,8122.43,472.794,1259.65
51.6,4972.14,3788.67,2657.61,5265.22,8401.84,7498.25,8123.82,474.184,1261.05
51.65,4973.55,3790.06,2659.01,5266.61,8403.23,7499.64,8125.21,475.573,1262.46
51.7,4974.95,3791.45,2660.41,5268,8404.62,7501.02,8126.6,476.963,1263.87
51.75,4976.36,3792.84,2661.8,5269.4,8406.01,7502.41,8127.98,478.353,1265.28
51.8,4977.77,3794.22,2663.2,5270.79,8407.4,7503.8,8129.37,479.743,1266.69
51.85,4979.17,3795.61,2664.6,5272.18,8408.79,7505.19,8130.76,481.133,1268.09
51.9,4980.58,3797,2665.99,5273.57,8410.17,7506.58,8132.15,482.522,1269.5
51.95,4981.99,3798.39,2667.39,5274.96,8411.56,7507.96,8133.53,483.912,1270.91
52,4983.39,3799.78,2668.79,5276.36,8412.95,7509.35,8134.92,485.302,1272.32
52.05,4984.8,3801.17,2670.18,5277.75,8414.34,7510.74,8136.31,486.692,1273.73
52.1,4986.21,3802.56,2671.58,5279.14,8415.73,7512.13,8137.69,488.082,1275.13
52.15,4987.62,3803.95,2672.98,5280.53,8417.12,7513.52,8139.08,489.471,1276.54
52.2,4989.02,3805.34,2674.37,5281.92,8418.51,7514.9,8140.47,490.861,1277.95
52.25,4990.43,3806.72,2675.77,5283.32,8419.9,7516.29,8141.86,492.251,1279.36
52.3,4991.84,3808.11,2677.17,5284.71,8421.29,7517.68,8143.24,493.641,1280.77
52.35,4993.24,3809.5,2678.56,5286.1,8422.67,7519.07,8144.63,495.031,1282.17
52.4,4994.65,3810.89,2679.96,5287.49,8424.06,7520.46,8146.02,496.421,1283.58
52.45,4996.06,3812.28,2681.35,5288.88,8425.45,7521.84,8147.4,497.81,1284.99
52.5,4997.47,3813.67,2682.75,5290.28,8426.84,7523.23,8148.79,499.2,1286.4
52.55,4998.87,3815.06,2684.15,5291.67,8428.23,7524.62,8150.18,500.59,1287.81
52.6,5000.28,3816.45,2685.54,5293.06,8429.62,7526.01,8151.57,501.98,1289.21
52.65,5001.69,3817.84,2686.94,5294.45,8431.01,7527.4,8152.95,503.37,1290.62
52.7,5003.09,3819.22,2688.34,5295.84,8432.4,7528.78,8154.34,504.759,1292.03
52.75,5004.5,3820.61,2689.73,5297.23,8433.79,7530.17,8155.73,506.149,1293.44
52.8,5005.91,3822,2691.13,5298.63,8435.17,7531.56,8157.11,507.539,1294.85
52.85,5007.31,3823.39,2692.53,5300.02,8436.56,7532.95,8158.5,508.929,1296.25
52.9,5008.72,3824.78,2693.92,5301.41,8437.95,7534.34,8159.89,510.319,1297.66
52.95,5010.13,3826.17,2695.32,5302.8,8439.34,7535.72,8161.28,511.708,1299.07
53,5011.54,3827.56,2696.72,5304.19,8440.73,7537.11,8162.66,513.098,1300.48
53.05,5012.94,3828.95,2698.11,5305.59,8442.12,7538.5,8164.05,514.488,1301.89
53.1,5014.35,3830.34,2699.51,5306.98,8443.51,7539.89,8165.44,515.878,1303.29
53.15,5015.76,3831.72,2700.91,5308.37,8444.9,7541.28,8166.83,517.268,1304.7
53.2,5017.16,3833.11,2702.3,5309.76,8446.29,7542.66,8168.21,518.657,1306.11
53.25,5018.57,3834.5,2703.7,5311.15,8447.67,7544.05,8169.6,520.047,1307.52
53.3,5019.98,3835.89,2705.1,5312.55,8449.06,7545.44,8170.99,521.437,1308.93
53.35,5021.39,3837.28,2706.49,5313.94,8450.45,7546.83,8172.37,522.827,1310.33
53.4,5022.79,3838.67,2707.89,5315.33,8451.84,7548.22,8173.76,524.217,1311.74
53.45,5024.2,3840.06,2709.29,5316.72,8453.23,7549.6,8175.15,525.606,1313.15
53.5,5025.61,3841.45,2710.68,5318.11,8454.62,7550.99,8176.54,526.996,1314.56
53.55,5027.01,3842.84,2712.08,5319.51,8456.01,7552.38,8177.92,528.386,1315.97
53.6,5028.42,3844.22,2713.48,5320.9,8457.4,7553.77,8179.31,529.776,1317.37
53.65,5029.83,3845.61,2714.87,5322.29,8458.79,7555.16,8180.7,531.166,1318.78
53.7,5031.24,3847,2716.27,5323.68,8460.17,7556.54,8182.08,532.555,1320.19
53.75,5032.64,3848.39,2717.67,5325.07,8461.56,7557.93,8183.47,533.945,1321.6
53.8,5034.05,3849.78,2719.06,5326.47,8462.95,7559.32,8184.86,535.335,1323.01
53.85,5035.46,3851.17,2720.46,5327.86,8464.34,7560.71,8186.25,536.725,1324.41
53.9,5036.86,3852.56,2721.86,5329.25,8465.73,7562.1,8187.63,538.115,1325.82
53.95,5038.27,3853.95,2723.25,5330.64,8467.12,7563.48,8189.02,539.504,1327.23
54,5039.68,3855.34,2724.65,5332.03,8468.51,7564.87,8190.41,540.894,1328.64
54.05,5041.08,3856.72,2726.05,5333.43,8469.9,7566.26,8191.8,542.284,1330.05
54.1,5042.49,3858.11,2727.44,5334.82,8471.29,7567.65,8193.18,543.674,1331.45
54.15,5043.9,3859.5,2728.84,5336.21,8472.67,7569.04,8194.57,545.064,1332.86
54.2,5045.31,3860.89,2730.24,5337.6,8474.06,7570.42,8195.96,546.454,1334.27
54.25,5046.71,3862.28,2731.63,5338.99,8475.45,7571.81,8197.34,547.843,1335.68
54.3,5048.12,3863.67,2733.03,5340.38,8476.84,7573.2,8198.73,549.233,1337.09
54.35,5049.53,3865.06,2734.43,5341.78,8478.23,7574.59,8200.12,550.623,1338.49
54.4,5050.93,3866.45,2735.82,5343.17,8479.62,7575.98,8201.51,552.013,1339.9
54.45,5052.34,3867.84,2737.22,5344.56,8481.01,7577.36,8202.89,553.403,1341.31
54.5,5053.75,3869.22,2738.62,5345.95,8482.4,7578.75,8204.28,554.792,1342.72
54.55,5055.16,3870.61,2740.01,5347.34,8483.79,7580.14,8205.67,556.182,1344.13
54.6,5056.56,3872,2741.41,5348.74,8485.17,7581.53,8207.05,557.572,1345.53
54.65,5057.97,3873.39,2742.81,5350.13,8486.56,7582.92,8208.44,558.962,1346.94
54.7,5059.38,3874.78,2744.2,5351.52,8487.95,7584.31,8209.83,560.352,1348.35
54.75,5060.78,3876.17,2745.6,5352.91,8489.34,7585.69,8211.22,561.741,1349.76
54.8,5062.19,3877.56,2747,5354.3,8490.73,7587.08,8212.6,563.131,1351.17
54.85,5063.6,3878.95,2748.39,5355.7,8492.12,7588.47,8213.99,564.521,1352.57
54.9,5065,3880.34,2749.79,5357.09,8493.51,7589.86,8215.38,565.911,1353.98
54.95,5066.41,3881.72,2751.19,5358.48,8494.9,7591.25,8216.77,567.301,1355.39
55,5067.82,3883.11,2752.58,5359.87,8496.29,7592.63,8218.15,568.69,1356.8
55.05,5069.23,3884.5,2753.98,5361.26,8497.67,7594.02,8219.54,570.08,1358.21
55.1,5070.63,3885.89,2755.37,5362.66,8499.06,7595.41,8220.93,571.47,1359.61
55.15,5072.04,3887.28,2756.77,5364.05,8500.45,7596.8,8222.31,572.86,1361.02
55.2,5073.45,3888.67,2758.17,5365.44,8501.84,7598.19,8223.7,574.25,1362.43
55.25,5074.85,3890.06,2759.56,5366.83,8503.23,7599.57,8225.09,575.639,1363.84
55.3,5076.26,3891.45,2760.96,5368.22,8504.62,7600.96,8226.48,577.029,1365.25
55.35,5077.67,3892.84,2762.36,5369.62,8506.01,7602.35,8227.86,578.419,1366.65
55.4,5079.08,3894.22,2763.75,5371.01,8507.4,7603.74,8229.25,579.809,1368.06
55.45,5080.48,3895.61,2765.15,5372.4,8508.79,7605.13,8230.64,581.199,1369.47
55.5,5081.89,3897,2766.55,5373.79,8510.17,7606.51,8232.02,582.588,1370.88
55.55,5083.3,3898.39,2767.94,5375.18,8511.56,7607.9,8233.41,583.978,1372.29
55.6,5084.7,3899.78,2769.34,5376.58,8512.95,7609.29,8234.8,585.368,1373.69
55.65,5086.11,3901.17,2770.74,5377.97,8514.34,7610.68,8236.19,586.758,1375.1
55.7,5087.52,3902.56,2772.13,5379.36,8515.73,7612.07,8237.57,588.148,1376.51
55.75,5088.93,3903.95,2773.53,5380.75,8517.12,7613.45,8238.96,589.537,1377.92
55.8,5090.33,3905.34,2774.93,5382.14,8518.51,7614.84,8240.35,590.927,1379.33
55.85,5091.74,3906.72,2776.32,5383.53,8519.9,7616.23,8241.73,592.317,1380.73
55.9,5093.15,3908.11,2777.72,5384.93,8521.29,7617.62,8243.12,593.707,1382.14
55.95,5094.55,3909.5,2779.12,5386.32,8522.67,7619.01,8244.51,595.097,1383.55
56,5095.96,3910.89,2780.51,5387.71,8524.06,7620.39,8245.9,596.486,1384.96
56.05,5097.37,3912.28,2781.91,5389.1,8525.45,7621.78,8247.28,597.876,1386.37
56.1,5098.77,3913.67,2783.31,5390.49,8526.84,7623.17,8248.67,599.266,1387.77
56.15,5100.18,3915.06,2784.7,5391.89,8528.23,7624.56,8250.06,600.656,1389.18
56.2,5101.59,3916.45,2786.1,5393.28,8529.62,7625.95,8251.45,602.046,1390.59
56.25,5103,3917.84,2787.5,5394.67,8531.01,7627.33,8252.83,603.436,1392
56.3,5104.4,3919.22,2788.89,5396.06,8532.4,7628.72,8254.22,604.825,1393.41
56.35,5105.81,3920.61,2790.29,5397.45,8533.79,7630.11,8255.61,606.215,1394.81
56.4,5107.22,3922,2791.69,5398.85,8535.17,7631.5,8256.99,607.605,1396.22
56.45,5108.62,3923.39,2793.08,5400.24,8536.56,7632.89,8258.38,608.995,1397.63
56.5,5110.03,3924.78,2794.48,5401.63,8537.95,7634.27,8259.77,610.385,1399.04
56.55,5111.44,3926.17,2795.88,5403.02,8539.34,7635.66,8261.16,611.774,1400.45
56.6,5112.85,3927.56,2797.27,5404.41,8540.73,7637.05,8262.54,613.164,1401.85
56.65,5114.25,3928.95,2798.67,5405.81,8542.12,7638.44,8263.93,614.554,1403.26
56.7,5115.66,3930.34,2800.07,5407.2,8543.51,7639.83,8265.32,615.944,1404.67
56.75,5117.07,3931.72,2801.46,5408.59,8544.9,7641.21,8266.7,617.334,1406.08
56.8,5118.47,3933.11,2802.86,5409.98,8546.29,7642.6,8268.09,618.723,1407.49
56.85,5119.88,3934.5,2804.26,5411.37,8547.67,7643.99,8269.48,620.113,1408.89
56.9,5121.29,3935.89,2805.65,5412.77,8549.06,7645.38,8270.87,621.503,1410.3
56.95,5122.7,3937.28,2807.05,5414.16,8550.45,7646.77,8272.25,622.893,1411.71
57,5124.1,3938.67,2808.45,5415.55,8551.84,7648.15,8273.64,624.283,1413.12
57.05,5125.51,3940.06,2809.84,5416.94,8553.23,7649.54,8275.03,625.672,1414.53
57.1,5126.92,3941.45,2811.24,5418.33,8554.62,7650.93,8276.42,627.062,1415.94
57.15,5128.32,3942.84,2812.64,5419.73,8556.01,7652.32,8277.8,628.452,1417.34
57.2,5129.73,3944.22,2814.03,5421.12,8557.4,7653.71,8279.19,629.842,1418.75
57.25,5131.14,3945.61,2815.43,5422.51,8558.79,7655.09,8280.58,631.232,1420.16
57.3,5132.54,3947,2816.83,5423.9,8560.17,7656.48,8281.96,632.621,1421.57
57.35,5133.95,3948.39,2818.22,5425.29,8561.56,7657.87,8283.35,634.011,1422.98
57.4,5135.36,3949.78,2819.62,5426.68,8562.95,7659.26,8284.74,635.401,1424.38
57.45,5136.77,3951.17,2821.02,5428.08,8564.34,7660.65,8286.13,636.791,1425.79
57.5,5138.17,3952.56,2822.41,5429.47,8565.73,7662.03,8287.51,638.181,1427.2
57.55,5139.58,3953.95,2823.81,5430.86,8567.12,7663.42,8288.9,639.57,1428.61
57.6,5140.99,3955.34,2825.21,5432.25,8568.51,7664.81,8290.29,640.96,1430.02
57.65,5142.39,3956.72,2826.6,5433.64,8569.9,7666.2,8291.68,642.35,1431.42
57.7,5143.8,3958.11,2828,5435.04,8571.29,7667.59,8293.06,643.74,1432.83
57.75,5145.21,3959.5,2829.4,5436.43,8572.67,7668.97,8294.45,645.13,1434.24
57.8,5146.62,3960.89,2830.79,5437.82,8574.06,7670.36,8295.84,646.519,1435.65
57.85,5148.02,3962.28,2832.19,5439.21,8575.45,7671.75,8297.22,647.909,1437.06
57.9,5149.43,3963.67,2833.59,5440.6,8576.84,7673.14,8298.61,649.299,1438.46
57.95,5150.84,3965.06,2834.98,5442,8578.23,7674.53,8300,650.689,1439.87
58,5152.24,3966.45,2836.38,5443.39,8579.62,7675.91,8301.39,652.079,1441.28
58.05,5153.65,3967.84,2837.78,5444.78,8581.01,7677.3,8302.77,653.468,1442.69
58.1,5155.06,3969.22,2839.17,5446.17,8582.4,7678.69,8304.16,654.858,1444.1
58.15,5156.47,3970.61,2840.57,5447.56,8583.79,7680.08,8305.55,656.248,1445.5
58.2,5157.87,3972,2841.97,5448.96,8585.17,7681.47,8306.93,657.638,1446.91
58.25,5159.28,3973.39,2843.36,5450.35,8586.56,7682.85,8308.32,659.028,1448.32
58.3,5160.69,3974.78,2844.76,5451.74,8587.95,7684.24,8309.71,660.417,1449.73
58.35,5162.09,3976.17,2846.16,5453.13,8589.34,7685.63,8311.1,661.807,1451.14
58.4,5163.5,3977.56,2847.55,5454.52,8590.73,7687.02,8312.48,663.197,1452.54
58.45,5164.91,3978.95,2848.95,5455.92,8592.12,7688.41,8313.87,664.587,1453.95
58.5,5166.32,3980.34,2850.34,5457.31,8593.51,7689.79,8315.26,665.977,1455.36
58.55,5167.72,3981.72,2851.74,5458.7,8594.9,7691.18,8316.65,667.366,1456.77
58.6,5169.13,3983.11,2853.14,5460.09,8596.29,7692.57,8318.03,668.756,1458.18
58.65,5170.54,3984.5,2854.53,5461.48,8597.67,7693.96,8319.42,670.146,1459.58
58.7,5171.94,3985.89,2855.93,5462.87,8599.06,7695.35,8320.81,671.536,1460.99
58.75,5173.35,3987.28,2857.33,5464.27,8600.45,7696.73,8322.19,672.926,1462.4
58.8,5174.76,3988.67,2858.72,5465.66,8601.84,7698.12,8323.58,674.315,1463.81
58.85,5176.16,3990.06,2860.12,5467.05,8603.23,7699.51,8324.97,675.705,1465.22
58.9,5177.57,3991.45,2861.52,5468.44,8604.62,7700.9,8326.36,677.095,1466.62
58.95,5178.98,3992.84,2862.91,5469.83,8606.01,7702.29,8327.74,678.485,1468.03
59,5180.39,3994.22,2864.31,5471.23,8607.4,7703.67,8329.13,679.875,1469.44
59.05,5181.79,3995.61,2865.71,5472.62,8608.79,7705.06,8330.52,681.264,1470.85
59.1,5183.2,3997,2867.1,5474.01,8610.17,7706.45,8331.9,682.654,1472.26
59.15,5184.61,3998.39,2868.5,5475.4,8611.56,7707.84,8333.29,684.044,1473.66
59.2,5186.01,3999.78,2869.9,5476.79,8612.95,7709.23,8334.68,685.434,1475.07
59.25,5187.42,4001.17,2871.29,5478.19,8614.34,7710.61,8336.07,686.824,1476.48
59.3,5188.83,4002.56,2872.69,5479.58,8615.73,7712,8337.45,688.213,1477.89
59.35,5190.24,4003.95,2874.09,5480.97,8617.12,7713.39,8338.84,689.603,1479.3
59.4,5191.64,4005.34,2875.48,5482.36,8618.51,7714.78,8340.23,690.993,1480.7
59.45,5193.05,4006.72,2876.88,5483.75,8619.9,7716.17,8341.62,692.383,1482.11
59.5,5194.46,4008.11,2878.28,5485.15,8621.29,7717.55,8343,693.773,1483.52
59.55,5195.86,4009.5,2879.67,5486.54,8622.67,7718.94,8344.39,695.162,1484.93
59.6,5197.27,4010.89,2881.07,5487.93,8624.06,7720.33,8345.78,696.552,1486.34
59.65,5198.68,4012.28,2882.47,5489.32,8625.45,7721.72,8347.16,697.942,1487.74
59.7,5200.09,4013.67,2883.86,5490.71,8626.84,7723.11,8348.55,699.332,1489.15
59.75,5201.49,4015.06,2885.26,5492.11,8628.23,7724.49,8349.94,700.722,1490.56
59.8,5202.9,4016.45,2886.66,5493.5,8629.62,7725.88,8351.33,702.112,1491.97
59.85,5204.31,4017.84,2888.05,5494.89,8631.01,7727.27,8352.71,703.501,1493.38
59.9,5205.71,4019.22,2889.45,5496.28,8632.4,7728.66,8354.1,704.891,1494.78
59.95,5207.12,4020.61,2890.85,5497.67,8633.79,7730.05,8355.49,706.281,1496.19
60,5208.53,4022,2892.24,5499.06,8635.17,7731.43,8356.88,707.671,1497.6
60.05,5209.94,4023.39,2893.64,5500.46,8636.56,7732.82,8358.26,709.061,1499.01
60.1,5211.34,4024.78,2895.04,5501.85,8637.95,7734.21,8359.65,710.45,1500.42
60.15,5212.75,4026.17,2896.43,5503.24,8639.34,7735.6,8361.04,711.84,1501.82
60.2,5214.16,4027.56,2897.83,5504.63,8640.73,7736.99,8362.42,713.23,1503.23
60.25,5215.56,4028.95,2899.23,5506.02,8642.12,7738.37,8363.81,714.62,1504.64
60.3,5216.97,4030.34,2900.62,5507.42,8643.51,7739.76,8365.2,716.01,1506.05
60.35,5218.38,4031.72,2902.02,5508.81,8644.9,7741.15,8366.59,717.399,1507.46
60.4,5219.78,4033.11,2903.42,5510.2,8646.29,7742.54,8367.97,718.789,1508.87
60.45,5221.19,4034.5,2904.81,5511.59,8647.67,7743.93,8369.36,720.179,1510.27
60.5,5222.6,4035.89,2906.21,5512.98,8649.06,7745.31,8370.75,721.569,1511.68
60.55,5224.01,4037.28,2907.61,5514.38,8650.45,7746.7,8372.13,722.959,1513.09
60.6,5225.41,4038.67,2909,5515.77,8651.84,7748.09,8373.52,724.348,1514.5
60.65,5226.82,4040.06,2910.4,5517.16,8653.23,7749.48,8374.91,725.738,1515.91
60.7,5228.23,4041.45,2911.8,5518.55,8654.62,7750.87,8376.3,727.128,1517.31
60.75,5229.63,4042.84,2913.19,5519.94,8656.01,7752.25,8377.68,728.518,1518.72
60.8,5231.04,4044.22,2914.59,5521.34,8657.4,7753.64,8379.07,729.908,1520.13
60.85,5232.45,4045.61,2915.99,5522.73,8658.79,7755.03,8380.46,731.297,1521.54
60.9,5233.86,4047,2917.38,5524.12,8660.17,7756.42,8381.85,732.687,1522.95
60.95,5235.26,4048.39,2918.78,5525.51,8661.56,7757.81,8383.23,734.077,1524.35
61,5236.67,4049.78,2920.18,5526.9,8662.95,7759.19,8384.62,735.467,1525.76
61.05,5238.08,4051.17,2921.57,5528.3,8664.34,7760.58,8386.01,736.857,1527.17
61.1,5239.48,4052.56,2922.97,5529.69,8665.73,7761.97,8387.39,738.246,1528.58
61.15,5240.89,4053.95,2924.37,5531.08,8667.12,7763.36,8388.78,739.636,1529.99
61.2,5242.3,4055.34,2925.76,5532.47,8668.51,7764.75,8390.17,741.026,1531.39
61.25,5243.71,4056.72,2927.16,5533.86,8669.9,7766.13,8391.56,742.416,1532.8
61.3,5245.11,4058.11,2928.56,5535.26,8671.29,7767.52,8392.94,743.806,1534.21
61.35,5246.52,4059.5,2929.95,5536.65,8672.67,7768.91,8394.33,745.195,1535.62
61.4,5247.93,4060.89,2931.35,5538.04,8674.06,7770.3,8395.72,746.585,1537.03
61.45,5249.33,4062.28,2932.75,5539.43,8675.45,7771.69,8397.11,747.975,1538.43
61.5,5250.74,4063.67,2934.14,5540.82,8676.84,7773.07,8398.49,749.365,1539.84
61.55,5252.15,4065.06,2935.54,5542.21,8678.23,7774.46,8399.88,750.755,1541.25
61.6,5253.56,4066.45,2936.94,5543.61,8679.62,7775.85,8401.27,752.144,1542.66
61.65,5254.96,4067.84,2938.33,5545,8681.01,7777.24,8402.65,753.534,1544.07
61.7,5256.37,4069.22,2939.73,5546.39,8682.4,7778.63,8404.04,754.924,1545.47
61.75,5257.78,4070.61,2941.13,5547.78,8683.79,7780.01,8405.43,756.314,1546.88
61.8,5259.18,4072,2942.52,5549.17,8685.17,7781.4,8406.82,757.704,1548.29
61.85,5260.59,4073.39,2943.92,5550.57,8686.56,7782.79,8408.2,759.093,1549.7
61.9,5262,4074.78,2945.32,5551.96,8687.95,7784.18,8409.59,760.483,1551.11
61.95,5263.41,4076.17,2946.71,5553.35,8689.34,7785.57,8410.98,761.873,1552.51
62,5264.81,4077.56,2948.11,5554.74,8690.73,7786.95,8412.36,763.263,1553.92
62.05,5266.22,4078.95,2949.51,5556.13,8692.12,7788.34,8413.75,764.653,1555.33
62.1,5267.63,4080.34,2950.9,5557.53,8693.51,7789.73,8415.14,766.042,1556.74
62.15,5269.03,4081.72,2952.3,5558.92,8694.9,7791.12,8416.53,767.432,1558.15
62.2,5270.44,4083.11,2953.7,5560.31,8696.29,7792.51,8417.91,768.822,1559.55
62.25,5271.85,4084.5,2955.09,5561.7,8697.67,7793.89,8419.3,770.212,1560.96
62.3,5273.26,4085.89,2956.49,5563.09,8699.06,7795.28,8420.69,771.602,1562.37
62.35,5274.66,4087.28,2957.89,5564.49,8700.45,7796.67,8422.08,772.991,1563.78
62.4,5276.07,4088.67,2959.28,5565.88,8701.84,7798.06,8423.46,774.381,1565.19
62.45,5277.48,4090.06,2960.68,5567.27,8703.23,7799.45,8424.85,775.771,1566.6
62.5,5278.88,4091.45,2962.08,5568.66,8704.62,7800.83,8426.24,777.161,1568
62.55,5280.29,4092.84,2963.47,5570.05,8706.01,7802.22,8427.62,778.551,1569.41
62.6,5281.7,4094.22,2964.87,5571.45,8707.4,7803.61,8429.01,779.94,1570.82
62.65,5283.1,4095.61,2966.27,5572.84,8708.79,7805,8430.4,781.33,1572.23
62.7,5284.51,4097,2967.66,5574.23,8710.17,7806.39,8431.79,782.72,1573.64
62.75,5285.92,4098.39,2969.06,5575.62,8711.56,7807.77,8433.17,784.11,1575.04
62.8,5287.33,4099.78,2970.46,5577.01,8712.95,7809.16,8434.56,785.5,1576.45
62.85,5288.73,4101.17,2971.85,5578.4,8714.34,7810.55,8435.95,786.889,1577.86
62.9,5290.14,4102.56,2973.25,5579.8,8715.73,7811.94,8437.34,788.279,1579.27
62.95,5291.55,4103.95,2974.65,5581.19,8717.12,7813.33,8438.72,789.669,1580.68
63,5292.95,4105.34,2976.04,5582.58,8718.51,7814.71,8440.11,791.059,1582.08
63.05,5294.36,4106.72,2977.44,5583.97,8719.9,7816.1,8441.5,792.449,1583.49
63.1,5295.77,4108.11,2978.84,5585.36,8721.29,7817.49,8442.88,793.838,1584.9
63.15,5297.18,4109.5,2980.23,5586.76,8722.67,7818.88,8444.27,795.228,1586.31
63.2,5298.58,4110.89,2981.63,5588.15,8724.06,7820.27,8445.66,796.618,1587.72
63.25,5299.99,4112.28,2983.02,5589.54,8725.45,7821.65,8447.05,798.008,1589.12
63.3,5301.4,4113.67,2984.42,5590.93,8726.84,7823.04,8448.43,799.398,1590.53
63.35,5302.8,4115.06,2985.82,5592.32,8728.23,7824.43,8449.82,800.787,1591.94
63.4,5304.21,4116.45,2987.21,5593.72,8729.62,7825.82,8451.21,802.177,1593.35
63.45,5305.62,4117.84,2988.61,5595.11,8731.01,7827.21,8452.6,803.567,1594.76
63.5,5307.03,4119.22,2990.01,5596.5,8732.4,7828.59,8453.98,804.957,1596.16
63.55,5308.43,4120.61,2991.4,5597.89,8733.79,7829.98,8455.37,806.347,1597.57
63.6,5309.84,4122,2992.8,5599.28,8735.17,7831.37,8456.76,807.736,1598.98
63.65,5311.25,4123.39,2994.2,5600.68,8736.56,7832.76,8458.14,809.126,1600.39
63.7,5312.65,4124.78,2995.59,5602.07,8737.95,7834.15,8459.53,810.516,1601.8
63.75,5314.06,4126.17,2996.99,5603.46,8739.34,7835.53,8460.92,811.906,1603.2
63.8,5315.47,4127.56,2998.39,5604.85,8740.73,7836.92,8462.31,813.296,1604.61
