time,N1,N2,N3,N4,N5,N6
74.95,8197.36,2392.97,1506.83,1029.53,7961.27,4858.83
75,8198.75,2394.36,1508.22,1030.92,7962.67,4860.22
75.05,8200.14,2395.75,1509.61,1032.31,7964.06,4861.61
75.1,8201.53,2397.14,1511,1033.71,7965.46,4863
75.15,8202.92,2398.54,1512.39,1035.1,7966.86,4864.38
75.2,8204.31,2399.93,1513.78,1036.49,7968.25,4865.77
75.25,8205.7,2401.32,1515.16,1037.88,7969.65,4867.16
75.3,8207.09,2402.71,1516.55,1039.27,7971.05,4868.55
75.35,8208.48,2404.1,1517.94,1040.66,7972.44,4869.94
75.4,8209.86,2405.5,1519.33,1042.05,7973.84,4871.33
75.45,8211.25,2406.89,1520.72,1043.44,7975.24,4872.72
75.5,8212.64,2408.28,1522.11,1044.84,7976.63,4874.11
75.55,8214.03,2409.67,1523.5,1046.23,7978.03,4875.5
75.6,8215.42,2411.06,1524.89,1047.62,7979.42,4876.88
75.65,8216.81,2412.46,1526.28,1049.01,7980.82,4878.27
75.7,8218.2,2413.85,1527.67,1050.4,7982.22,4879.66
75.75,8219.59,2415.24,1529.06,1051.79,7983.61,4881.05
75.8,8220.98,2416.63,1530.45,1053.18,7985.01,4882.44
75.85,8222.36,2418.03,1531.84,1054.57,7986.41,4883.83
75.9,8223.75,2419.42,1533.23,1055.97,7987.8,4885.22
75.95,8225.14,2420.81,1534.62,1057.36,7989.2,4886.61
76,8226.53,2422.2,1536.01,1058.75,7990.6,4888
76.05,8227.92,2423.59,1537.4,1060.14,7991.99,4889.38
76.1,8229.31,2424.99,1538.79,1061.53,7993.39,4890.77
76.15,8230.7,2426.38,1540.18,1062.92,7994.79,4892.16
76.2,8232.09,2427.77,1541.57,1064.31,7996.18,4893.55
76.25,8233.48,2429.16,1542.95,1065.7,7997.58,4894.94
76.3,8234.86,2430.55,1544.34,1067.1,7998.97,4896.33
76.35,8236.25,2431.95,1545.73,1068.49,8000.37,4897.72
76.4,8237.64,2433.34,1547.12,1069.88,8001.77,4899.11
76.45,8239.03,2434.73,1548.51,1071.27,8003.16,4900.5
76.5,8240.42,2436.12,1549.9,1072.66,8004.56,4901.88
76.55,8241.81,2437.52,1551.29,1074.05,8005.96,4903.27
76.6,8243.2,2438.91,1552.68,1075.44,8007.35,4904.66
76.65,8244.59,2440.3,1554.07,1076.83,8008.75,4906.05
76.7,8245.98,2441.69,1555.46,1078.23,8010.15,4907.44
76.75,8247.36,2443.08,1556.85,1079.62,8011.54,4908.83
76.8,8248.75,2444.48,1558.24,1081.01,8012.94,4910.22
76.85,8250.14,2445.87,1559.63,1082.4,8014.34,4911.61
76.9,8251.53,2447.26,1561.02,1083.79,8015.73,4913
76.95,8252.92,2448.65,1562.41,1085.18,8017.13,4914.38
77,8254.31,2450.04,1563.8,1086.57,8018.52,4915.77
77.05,8255.7,2451.44,1565.19,1087.96,8019.92,4917.16
77.1,8257.09,2452.83,1566.58,1089.36,8021.32,4918.55
77.15,8258.48,2454.22,1567.97,1090.75,8022.71,4919.94
77.2,8259.86,2455.61,1569.36,1092.14,8024.11,4921.33
77.25,8261.25,2457.01,1570.74,1093.53,8025.51,4922.72
77.3,8262.64,2458.4,1572.13,1094.92,8026.9,4924.11
77.35,8264.03,2459.79,1573.52,1096.31,8028.3,4925.5
77.4,8265.42,2461.18,1574.91,1097.7,8029.7,4926.88
77.45,8266.81,2462.57,1576.3,1099.1,8031.09,4928.27
77.5,8268.2,2463.97,1577.69,1100.49,8032.49,4929.66
77.55,8269.59,2465.36,1579.08,1101.88,8033.88,4931.05
77.6,8270.98,2466.75,1580.47,1103.27,8035.28,4932.44
77.65,8272.36,2468.14,1581.86,1104.66,8036.68,4933.83
77.7,8273.75,2469.53,1583.25,1106.05,8038.07,4935.22
77.75,8275.14,2470.93,1584.64,1107.44,8039.47,4936.61
77.8,8276.53,2472.32,1586.03,1108.83,8040.87,4938
77.85,8277.92,2473.71,1587.42,1110.23,8042.26,4939.38
77.9,8279.31,2475.1,1588.81,1111.62,8043.66,4940.77
77.95,8280.7,2476.5,1590.2,1113.01,8045.06,4942.16
78,8282.09,2477.89,1591.59,1114.4,8046.45,4943.55
78.05,8283.48,2479.28,1592.98,1115.79,8047.85,4944.94
78.1,8284.86,2480.67,1594.37,1117.18,8049.25,4946.33
78.15,8286.25,2482.06,1595.76,1118.57,8050.64,4947.72
78.2,8287.64,2483.46,1597.14,1119.96,8052.04,4949.11
78.25,8289.03,2484.85,1598.53,1121.36,8053.43,4950.5
78.3,8290.42,2486.24,1599.92,1122.75,8054.83,4951.88
78.35,8291.81,2487.63,1601.31,1124.14,8056.23,4953.27
78.4,8293.2,2489.02,1602.7,1125.53,8057.62,4954.66
78.45,8294.59,2490.42,1604.09,1126.92,8059.02,4956.05
78.5,8295.98,2491.81,1605.48,1128.31,8060.42,4957.44
78.55,8297.36,2493.2,1606.87,1129.7,8061.81,4958.83
78.6,8298.75,2494.59,1608.26,1131.09,8063.21,4960.22
78.65,8300.14,2495.98,1609.65,1132.49,8064.61,4961.61
78.7,8301.53,2497.38,1611.04,1133.88,8066,4963
78.75,8302.92,2498.77,1612.43,1135.27,8067.4,4964.38
78.8,8304.31,2500.16,1613.82,1136.66,8068.79,4965.77
78.85,8305.7,2501.55,1615.21,1138.05,8070.19,4967.16
78.9,8307.09,2502.95,1616.6,1139.44,8071.59,4968.55
78.95,8308.48,2504.34,1617.99,1140.83,8072.98,4969.94
79,8309.86,2505.73,1619.38,1142.22,8074.38,4971.33
79.05,8311.25,2507.12,1620.77,1143.62,8075.78,4972.72
79.1,8312.64,2508.51,1622.16,1145.01,8077.17,4974.11
79.15,8314.03,2509.91,1623.55,1146.4,8078.57,4975.5
79.2,8315.42,2511.3,1624.93,1147.79,8079.97,4976.88
79.25,8316.81,2512.69,1626.32,1149.18,8081.36,4978.27
79.3,8318.2,2514.08,1627.71,1150.57,8082.76,4979.66
79.35,8319.59,2515.47,1629.1,1151.96,8084.16,4981.05
79.4,8320.98,2516.87,1630.49,1153.35,8085.55,4982.44
79.45,8322.36,2518.26,1631.88,1154.75,8086.95,4983.83
79.5,8323.75,2519.65,1633.27,1156.14,8088.34,4985.22
79.55,8325.14,2521.04,1634.66,1157.53,8089.74,4986.61
79.6,8326.53,2522.44,1636.05,1158.92,8091.14,4988
79.65,8327.92,2523.83,1637.44,1160.31,8092.53,4989.38
79.7,8329.31,2525.22,1638.83,1161.7,8093.93,4990.77
79.75,8330.7,2526.61,1640.22,1163.09,8095.33,4992.16
79.8,8332.09,2528,1641.61,1164.49,8096.72,4993.55
79.85,8333.48,2529.4,1643,1165.88,8098.12,4994.94
79.9,8334.86,2530.79,1644.39,1167.27,8099.52,4996.33
79.95,8336.25,2532.18,1645.78,1168.66,8100.91,4997.72
80,8337.64,2533.57,1647.17,1170.05,8102.31,4999.11
80.05,8339.03,2534.96,1648.56,1171.44,8103.71,5000.5
80.1,8340.42,2536.36,1649.95,1172.83,8105.1,5001.88
80.15,8341.81,2537.75,1651.33,1174.22,8106.5,5003.27
80.2,8343.2,2539.14,1652.72,1175.62,8107.89,5004.66
80.25,8344.59,2540.53,1654.11,1177.01,8109.29,5006.05
80.3,8345.98,2541.93,1655.5,1178.4,8110.69,5007.44
80.35,8347.36,2543.32,1656.89,1179.79,8112.08,5008.83
80.4,8348.75,2544.71,1658.28,1181.18,8113.48,5010.22
80.45,8350.14,2546.1,1659.67,1182.57,8114.88,5011.61
80.5,8351.53,2547.49,1661.06,1183.96,8116.27,5013
80.55,8352.92,2548.89,1662.45,1185.35,8117.67,5014.38
80.6,8354.31,2550.28,1663.84,1186.75,8119.07,5015.77
80.65,8355.7,2551.67,1665.23,1188.14,8120.46,5017.16
80.7,8357.09,2553.06,1666.62,1189.53,8121.86,5018.55
80.75,8358.48,2554.45,1668.01,1190.92,8123.26,5019.94
80.8,8359.86,2555.85,1669.4,1192.31,8124.65,5021.33
80.85,8361.25,2557.24,1670.79,1193.7,8126.05,5022.72
80.9,8362.64,2558.63,1672.18,1195.09,8127.44,5024.11
80.95,8364.03,2560.02,1673.57,1196.48,8128.84,5025.5
81,8365.42,2561.42,1674.96,1197.88,8130.24,5026.88
81.05,8366.81,2562.81,1676.35,1199.27,8131.63,5028.27
81.1,8368.2,2564.2,1677.74,1200.66,8133.03,5029.66
81.15,8369.59,2565.59,1679.12,1202.05,8134.43,5031.05
81.2,8370.98,2566.98,1680.51,1203.44,8135.82,5032.44
81.25,8372.36,2568.38,1681.9,1204.83,8137.22,5033.83
81.3,8373.75,2569.77,1683.29,1206.22,8138.62,5035.22
81.35,8375.14,2571.16,1684.68,1207.61,8140.01,5036.61
81.4,8376.53,2572.55,1686.07,1209.01,8141.41,5038
81.45,8377.92,2573.94,1687.46,1210.4,8142.81,5039.38
81.5,8379.31,2575.34,1688.85,1211.79,8144.2,5040.77
81.55,8380.7,2576.73,1690.24,1213.18,8145.6,5042.16
81.6,8382.09,2578.12,1691.63,1214.57,8146.99,5043.55
81.65,8383.48,2579.51,1693.02,1215.96,8148.39,5044.94
81.7,8384.86,2580.91,1694.41,1217.35,8149.79,5046.33
81.75,8386.25,2582.3,1695.8,1218.74,8151.18,5047.72
81.8,8387.64,2583.69,1697.19,1220.14,8152.58,5049.11
81.85,8389.03,2585.08,1698.58,1221.53,8153.98,5050.5
81.9,8390.42,2586.47,1699.97,1222.92,8155.37,5051.88
81.95,8391.81,2587.87,1701.36,1224.31,8156.77,5053.27
82,8393.2,2589.26,1702.75,1225.7,8158.17,5054.66
82.05,8394.59,2590.65,1704.14,1227.09,8159.56,5056.05
82.1,8395.98,2592.04,1705.52,1228.48,8160.96,5057.44
82.15,8397.36,2593.44,1706.91,1229.87,8162.36,5058.83
82.2,8398.75,2594.83,1708.3,1231.27,8163.75,5060.22
82.25,8400.14,2596.22,1709.69,1232.66,8165.15,5061.61
82.3,8401.53,2597.61,1711.08,1234.05,8166.54,5063
82.35,8402.92,2599,1712.47,1235.44,8167.94,5064.38
82.4,8404.31,2600.4,1713.86,1236.83,8169.34,5065.77
82.45,8405.7,2601.79,1715.25,1238.22,8170.73,5067.16
82.5,8407.09,2603.18,1716.64,1239.61,8172.13,5068.55
82.55,8408.48,2604.57,1718.03,1241.01,8173.53,5069.94
82.6,8409.86,2605.96,1719.42,1242.4,8174.92,5071.33
82.65,8411.25,2607.36,1720.81,1243.79,8176.32,5072.72
82.7,8412.64,2608.75,1722.2,1245.18,8177.72,5074.11
82.75,8414.03,2610.14,1723.59,1246.57,8179.11,5075.5
82.8,8415.42,2611.53,1724.98,1247.96,8180.51,5076.88
82.85,8416.81,2612.93,1726.37,1249.35,8181.91,5078.27
82.9,8418.2,2614.32,1727.76,1250.74,8183.3,5079.66
82.95,8419.59,2615.71,1729.15,1252.14,8184.7,5081.05
83,8420.98,2617.1,1730.54,1253.53,8186.09,5082.44
83.05,8422.36,2618.49,1731.93,1254.92,8187.49,5083.83
83.1,8423.75,2619.89,1733.31,1256.31,8188.89,5085.22
83.15,8425.14,2621.28,1734.7,1257.7,8190.28,5086.61
83.2,8426.53,2622.67,1736.09,1259.09,8191.68,5088
83.25,8427.92,2624.06,1737.48,1260.48,8193.08,5089.38
83.3,8429.31,2625.45,1738.87,1261.87,8194.47,5090.77
83.35,8430.7,2626.85,1740.26,1263.27,8195.87,5092.16
83.4,8432.09,2628.24,1741.65,1264.66,8197.27,5093.55
83.45,8433.48,2629.63,1743.04,1266.05,8198.66,5094.94
83.5,8434.86,2631.02,1744.43,1267.44,8200.06,5096.33
83.55,8436.25,2632.42,1745.82,1268.83,8201.46,5097.72
83.6,8437.64,2633.81,1747.21,1270.22,8202.85,5099.11
83.65,8439.03,2635.2,1748.6,1271.61,8204.25,5100.5
83.7,8440.42,2636.59,1749.99,1273,8205.64,5101.88
83.75,8441.81,2637.98,1751.38,1274.4,8207.04,5103.27
83.8,8443.2,2639.38,1752.77,1275.79,8208.44,5104.66
83.85,8444.59,2640.77,1754.16,1277.18,8209.83,5106.05
83.9,8445.98,2642.16,1755.55,1278.57,8211.23,5107.44
83.95,8447.36,2643.55,1756.94,1279.96,8212.63,5108.83
84,8448.75,2644.94,1758.33,1281.35,8214.02,5110.22
84.05,8450.14,2646.34,1759.71,1282.74,8215.42,5111.61
84.1,8451.53,2647.73,1761.1,1284.13,8216.82,5113
84.15,8452.92,2649.12,1762.49,1285.53,8218.21,5114.38
84.2,8454.31,2650.51,1763.88,1286.92,8219.61,5115.77
84.25,8455.7,2651.91,1765.27,1288.31,8221.01,5117.16
84.3,8457.09,2653.3,1766.66,1289.7,8222.4,5118.55
84.35,8458.48,2654.69,1768.05,1291.09,8223.8,5119.94
84.4,8459.86,2656.08,1769.44,1292.48,8225.19,5121.33
84.45,8461.25,2657.47,1770.83,1293.87,8226.59,5122.72
84.5,8462.64,2658.87,1772.22,1295.26,8227.99,5124.11
84.55,8464.03,2660.26,1773.61,1296.66,8229.38,5125.5
84.6,8465.42,2661.65,1775,1298.05,8230.78,5126.88
84.65,8466.81,2663.04,1776.39,1299.44,8232.18,5128.27
84.7,8468.2,2664.43,1777.78,1300.83,8233.57,5129.66
84.75,8469.59,2665.83,1779.17,1302.22,8234.97,5131.05
84.8,8470.98,2667.22,1780.56,1303.61,8236.37,5132.44
84.85,8472.36,2668.61,1781.95,1305,8237.76,5133.83
84.9,8473.75,2670,1783.34,1306.39,8239.16,5135.22
84.95,8475.14,2671.4,1784.73,1307.79,8240.56,5136.61
85,8476.53,2672.79,1786.12,1309.18,8241.95,5138
85.05,8477.92,2674.18,1787.5,1310.57,8243.35,5139.38
85.1,8479.31,2675.57,1788.89,1311.96,8244.74,5140.77
85.15,8480.7,2676.96,1790.28,1313.35,8246.14,5142.16
85.2,8482.09,2678.36,1791.67,1314.74,8247.54,5143.55
85.25,8483.48,2679.75,1793.06,1316.13,8248.93,5144.94
85.3,8484.86,2681.14,1794.45,1317.53,8250.33,5146.33
85.35,8486.25,2682.53,1795.84,1318.92,8251.73,5147.72
85.4,8487.64,2683.93,1797.23,1320.31,8253.12,5149.11
85.45,8489.03,2685.32,1798.62,1321.7,8254.52,5150.5
85.5,8490.42,2686.71,1800.01,1323.09,8255.92,5151.88
85.55,8491.81,2688.1,1801.4,1324.48,8257.31,5153.27
85.6,8493.2,2689.49,1802.79,1325.87,8258.71,5154.66
85.65,8494.59,2690.89,1804.18,1327.26,8260.11,5156.05
85.7,8495.98,2692.28,1805.57,1328.66,8261.5,5157.44
85.75,8497.36,2693.67,1806.96,1330.05,8262.9,5158.83
85.8,8498.75,2695.06,1808.35,1331.44,8264.29,5160.22
85.85,8500.14,2696.45,1809.74,1332.83,8265.69,5161.61
85.9,8501.53,2697.85,1811.13,1334.22,8267.09,5163
85.95,8502.92,2699.24,1812.52,1335.61,8268.48,5164.38
86,8504.31,2700.63,1813.9,1337,8269.88,5165.77
86.05,8505.7,2702.02,1815.29,1338.39,8271.28,5167.16
86.1,8507.09,2703.42,1816.68,1339.79,8272.67,5168.55
86.15,8508.48,2704.81,1818.07,1341.18,8274.07,5169.94
86.2,8509.86,2706.2,1819.46,1342.57,8275.47,5171.33
86.25,8511.25,2707.59,1820.85,1343.96,8276.86,5172.72
86.3,8512.64,2708.98,1822.24,1345.35,8278.26,5174.11
86.35,8514.03,2710.38,1823.63,1346.74,8279.66,5175.5
86.4,8515.42,2711.77,1825.02,1348.13,8281.05,5176.88
86.45,8516.81,2713.16,1826.41,1349.52,8282.45,5178.27
86.5,8518.2,2714.55,1827.8,1350.92,8283.84,5179.66
86.55,8519.59,2715.95,1829.19,1352.31,8285.24,5181.05
86.6,8520.98,2717.34,1830.58,1353.7,8286.64,5182.44
86.65,8522.36,2718.73,1831.97,1355.09,8288.03,5183.83
86.7,8523.75,2720.12,1833.36,1356.48,8289.43,5185.22
86.75,8525.14,2721.51,1834.75,1357.87,8290.83,5186.61
86.8,8526.53,2722.91,1836.14,1359.26,8292.22,5188
86.85,8527.92,2724.3,1837.53,1360.65,8293.62,5189.38
86.9,8529.31,2725.69,1838.92,1362.05,8295.02,5190.77
86.95,8530.7,2727.08,1840.31,1363.44,8296.41,5192.16
87,8532.09,2728.47,1841.69,1364.83,8297.81,5193.55
87.05,8533.48,2729.87,1843.08,1366.22,8299.21,5194.94
87.1,8534.86,2731.26,1844.47,1367.61,8300.6,5196.33
87.15,8536.25,2732.65,1845.86,1369,8302,5197.72
87.2,8537.64,2734.04,1847.25,1370.39,8303.4,5199.11
87.25,8539.03,2735.44,1848.64,1371.78,8304.79,5200.5
87.3,8540.42,2736.83,1850.03,1373.18,8306.19,5201.88
87.35,8541.81,2738.22,1851.42,1374.57,8307.58,5203.27
87.4,8543.2,2739.61,1852.81,1375.96,8308.98,5204.66
87.45,8544.59,2741,1854.2,1377.35,8310.38,5206.05
87.5,8545.98,2742.4,1855.59,1378.74,8311.77,5207.44
87.55,8547.36,2743.79,1856.98,1380.13,8313.17,5208.83
87.6,8548.75,2745.18,1858.37,1381.52,8314.57,5210.22
87.65,8550.14,2746.57,1859.76,1382.91,8315.96,5211.61
87.7,8551.53,2747.96,1861.15,1384.31,8317.36,5213
87.75,8552.92,2749.36,1862.54,1385.7,8318.76,5214.38
87.8,8554.31,2750.75,1863.93,1387.09,8320.15,5215.77
87.85,8555.7,2752.14,1865.32,1388.48,8321.55,5217.16
87.9,8557.09,2753.53,1866.71,1389.87,8322.95,5218.55
87.95,8558.48,2754.93,1868.09,1391.26,8324.34,5219.94
88,8559.86,2756.32,1869.48,1392.65,8325.74,5221.33
88.05,8561.25,2757.71,1870.87,1394.04,8327.13,5222.72
88.1,8562.64,2759.1,1872.26,1395.44,8328.53,5224.11
88.15,8564.03,2760.49,1873.65,1396.83,8329.93,5225.5
88.2,8565.42,2761.89,1875.04,1398.22,8331.32,5226.88
88.25,8566.81,2763.28,1876.43,1399.61,8332.72,5228.27
88.3,8568.2,2764.67,1877.82,1401,8334.12,5229.66
88.35,8569.59,2766.06,1879.21,1402.39,8335.51,5231.05
88.4,8570.98,2767.46,1880.6,1403.78,8336.91,5232.44
88.45,8572.36,2768.85,1881.99,1405.17,8338.31,5233.83
88.5,8573.75,2770.24,1883.38,1406.57,8339.7,5235.22
88.55,8575.14,2771.63,1884.77,1407.96,8341.1,5236.61
88.6,8576.53,2773.02,1886.16,1409.35,8342.5,5238
88.65,8577.92,2774.42,1887.55,1410.74,8343.89,5239.38
88.7,8579.31,2775.81,1888.94,1412.13,8345.29,5240.77
88.75,8580.7,2777.2,1890.33,1413.52,8346.68,5242.16
88.8,8582.09,2778.59,1891.72,1414.91,8348.08,5243.55
88.85,8583.48,2779.98,1893.11,1416.3,8349.48,5244.94
88.9,8584.86,2781.38,1894.49,1417.7,8350.87,5246.33
88.95,8586.25,2782.77,1895.88,1419.09,8352.27,5247.72
89,8587.64,2784.16,1897.27,1420.48,8353.67,5249.11
89.05,8589.03,2785.55,1898.66,1421.87,8355.06,5250.5
89.1,8590.42,2786.95,1900.05,1423.26,8356.46,5251.88
89.15,8591.81,2788.34,1901.44,1424.65,8357.86,5253.27
89.2,8593.2,2789.73,1902.83,1426.04,8359.25,5254.66
89.25,8594.59,2791.12,1904.22,1427.44,8360.65,5256.05
89.3,8595.98,2792.51,1905.61,1428.83,8362.05,5257.44
89.35,8597.36,2793.91,1907,1430.22,8363.44,5258.83
89.4,8598.75,2795.3,1908.39,1431.61,8364.84,5260.22
89.45,8600.14,2796.69,1909.78,1433,8366.24,5261.61
89.5,8601.53,2798.08,1911.17,1434.39,8367.63,5263
89.55,8602.92,2799.48,1912.56,1435.78,8369.03,5264.38
89.6,8604.31,2800.87,1913.95,1437.17,8370.42,5265.77
89.65,8605.7,2802.26,1915.34,1438.57,8371.82,5267.16
89.7,8607.09,2803.65,1916.73,1439.96,8373.22,5268.55
89.75,8608.48,2805.04,1918.12,1441.35,8374.61,5269.94
89.8,8609.86,2806.44,1919.51,1442.74,8376.01,5271.33
89.85,8611.25,2807.83,1920.9,1444.13,8377.41,5272.72
89.9,8612.64,2809.22,1922.28,1445.52,8378.8,5274.11
89.95,8614.03,2810.61,1923.67,1446.91,8380.2,5275.5
90,8615.42,2812.01,1925.06,1448.3,8381.6,5276.88
90.05,8616.81,2813.4,1926.45,1449.7,8382.99,5278.27
90.1,8618.2,2814.79,1927.84,1451.09,8384.39,5279.66
90.15,8619.59,2816.18,1929.23,1452.48,8385.79,5281.05
90.2,8620.98,2817.57,1930.62,1453.87,8387.18,5282.44
90.25,8622.36,2818.97,1932.01,1455.26,8388.58,5283.83
90.3,8623.75,2820.36,1933.4,1456.65,8389.98,5285.22
90.35,8625.14,2821.75,1934.79,1458.04,8391.37,5286.61
90.4,8626.53,2823.14,1936.18,1459.43,8392.77,5288
90.45,8627.92,2824.53,1937.57,1460.83,8394.16,5289.38
90.5,8629.31,2825.93,1938.96,1462.22,8395.56,5290.77
90.55,8630.7,2827.32,1940.35,1463.61,8396.96,5292.16
90.6,8632.09,2828.71,1941.74,1465,8398.35,5293.55
90.65,8633.48,2830.1,1943.13,1466.39,8399.75,5294.94
90.7,8634.86,2831.5,1944.52,1467.78,8401.15,5296.33
90.75,8636.25,2832.89,1945.91,1469.17,8402.54,5297.72
90.8,8637.64,2834.28,1947.3,1470.56,8403.94,5299.11
90.85,8639.03,2835.67,1948.68,1471.96,8405.34,5300.5
90.9,8640.42,2837.06,1950.07,1473.35,8406.73,5301.88
90.95,8641.81,2838.46,1951.46,1474.74,8408.13,5303.27
91,8643.2,2839.85,1952.85,1476.13,8409.53,5304.66
91.05,8644.59,2841.24,1954.24,1477.52,8410.92,5306.05
91.1,8645.98,2842.63,1955.63,1478.91,8412.32,5307.44
91.15,8647.36,2844.03,1957.02,1480.3,8413.71,5308.83
91.2,8648.75,2845.42,1958.41,1481.69,8415.11,5310.22
91.25,8650.14,2846.81,1959.8,1483.09,8416.51,5311.61
91.3,8651.53,2848.2,1961.19,1484.48,8417.9,5313
91.35,8652.92,2849.59,1962.58,1485.87,8419.3,5314.38
91.4,8654.31,2850.99,1963.97,1487.26,8420.7,5315.77
91.45,8655.7,2852.38,1965.36,1488.65,8422.09,5317.16
91.5,8657.09,2853.77,1966.75,1490.04,8423.49,5318.55
91.55,8658.48,2855.16,1968.14,1491.43,8424.89,5319.94
91.6,8659.86,2856.55,1969.53,1492.82,8426.28,5321.33
91.65,8661.25,2857.95,1970.92,1494.22,8427.68,5322.72
91.7,8662.64,2859.34,1972.31,1495.61,8429.08,5324.11
91.75,8664.03,2860.73,1973.7,1497,8430.47,5325.5
91.8,8665.42,2862.12,1975.08,1498.39,8431.87,5326.88
91.85,8666.81,2863.52,1976.47,1499.78,8433.27,5328.27
91.9,8668.2,2864.91,1977.86,1501.17,8434.66,5329.66
91.95,8669.59,2866.3,1979.25,1502.56,8436.06,5331.05
92,8670.98,2867.69,1980.64,1503.95,8437.45,5332.44
92.05,8672.36,2869.08,1982.03,1505.35,8438.85,5333.83
92.1,8673.75,2870.48,1983.42,1506.74,8440.25,5335.22
92.15,8675.14,2871.87,1984.81,1508.13,8441.64,5336.61
92.2,8676.53,2873.26,1986.2,1509.52,8443.04,5338
92.25,8677.92,2874.65,1987.59,1510.91,8444.44,5339.38
92.3,8679.31,2876.05,1988.98,1512.3,8445.83,5340.77
92.35,8680.7,2877.44,1990.37,1513.69,8447.23,5342.16
92.4,8682.09,2878.83,1991.76,1515.08,8448.63,5343.55
92.45,8683.48,2880.22,1993.15,1516.48,8450.02,5344.94
92.5,8684.86,2881.61,1994.54,1517.87,8451.42,5346.33
92.55,8686.25,2883.01,1995.93,1519.26,8452.82,5347.72
92.6,8687.64,2884.4,1997.32,1520.65,8454.21,5349.11
92.65,8689.03,2885.79,1998.71,1522.04,8455.61,5350.5
92.7,8690.42,2887.18,2000.1,1523.43,8457.01,5351.88
92.75,8691.81,2888.58,2001.48,1524.82,8458.4,5353.27
92.8,8693.2,2889.97,2002.87,1526.21,8459.8,5354.66
92.85,8694.59,2891.36,2004.26,1527.61,8461.19,5356.05
92.9,8695.98,2892.75,2005.65,1529,8462.59,5357.44
92.95,8697.36,2894.14,2007.04,1530.39,8463.99,5358.83
93,8698.75,2895.54,2008.43,1531.78,8465.38,5360.22
93.05,8700.14,2896.93,2009.82,1533.17,8466.78,5361.61
93.1,8701.53,2898.32,2011.21,1534.56,8468.18,5363
93.15,8702.92,2899.71,2012.6,1535.95,8469.57,5364.38
93.2,8704.31,2901.11,2013.99,1537.34,8470.97,5365.77
93.25,8705.7,2902.5,2015.38,1538.74,8472.37,5367.16
93.3,8707.09,2903.89,2016.77,1540.13,8473.76,5368.55
93.35,8708.48,2905.28,2018.16,1541.52,8475.16,5369.94
93.4,8709.86,2906.67,2019.55,1542.91,8476.56,5371.33
93.45,8711.25,2908.07,2020.94,1544.3,8477.95,5372.72
93.5,8712.64,2909.46,2022.33,1545.69,8479.35,5374.11
93.55,8714.03,2910.85,2023.72,1547.08,8480.75,5375.5
93.6,8715.42,2912.24,2025.11,1548.47,8482.14,5376.88
93.65,8716.81,2913.63,2026.5,1549.87,8483.54,5378.27
93.7,8718.2,2915.03,2027.89,1551.26,8484.93,5379.66
93.75,8719.59,2916.42,2029.27,1552.65,8486.33,5381.05
93.8,8720.98,2917.81,2030.66,1554.04,8487.73,5382.44
93.85,8722.36,2919.2,2032.05,1555.43,8489.12,5383.83
93.9,8723.75,2920.6,2033.44,1556.82,8490.52,5385.22
93.95,8725.14,2921.99,2034.83,1558.21,8491.92,5386.61
94,8726.53,2923.38,2036.22,1559.6,8493.31,5388
94.05,8727.92,2924.77,2037.61,1561,8494.71,5389.38
94.1,8729.31,2926.16,2039,1562.39,8496.11,5390.77
94.15,8730.7,2927.56,2040.39,1563.78,8497.5,5392.16
94.2,8732.09,2928.95,2041.78,1565.17,8498.9,5393.55
94.25,8733.48,2930.34,2043.17,1566.56,8500.3,5394.94
94.3,8734.86,2931.73,2044.56,1567.95,8501.69,5396.33
94.35,8736.25,2933.13,2045.95,1569.34,8503.09,5397.72
94.4,8737.64,2934.52,2047.34,1570.74,8504.49,5399.11
94.45,8739.03,2935.91,2048.73,1572.13,8505.88,5400.5
94.5,8740.42,2937.3,2050.12,1573.52,8507.28,5401.88
94.55,8741.81,2938.69,2051.51,1574.91,8508.67,5403.27
94.6,8743.2,2940.09,2052.9,1576.3,8510.07,5404.66
94.65,8744.59,2941.48,2054.29,1577.69,8511.47,5406.05
94.7,8745.98,2942.87,2055.67,1579.08,8512.86,5407.44
94.75,8747.36,2944.26,2057.06,1580.47,8514.26,5408.83
94.8,8748.75,2945.66,2058.45,1581.87,8515.66,5410.22
94.85,8750.14,2947.05,2059.84,1583.26,8517.05,5411.61
94.9,8751.53,2948.44,2061.23,1584.65,8518.45,5413
94.95,8752.92,2949.83,2062.62,1586.04,8519.85,5414.38
95,8754.31,2951.22,2064.01,1587.43,8521.24,5415.77
95.05,8755.7,2952.62,2065.4,1588.82,8522.64,5417.16
95.1,8757.09,2954.01,2066.79,1590.21,8524.04,5418.55
95.15,8758.48,2955.4,2068.18,1591.6,8525.43,5419.94
95.2,8759.86,2956.79,2069.57,1593,8526.83,5421.33
95.25,8761.25,2958.19,2070.96,1594.39,8528.23,5422.72
95.3,8762.64,2959.58,2072.35,1595.78,8529.62,5424.11
95.35,8764.03,2960.97,2073.74,1597.17,8531.02,5425.5
95.4,8765.42,2962.36,2075.13,1598.56,8532.41,5426.88
95.45,8766.81,2963.75,2076.52,1599.95,8533.81,5428.27
95.5,8768.2,2965.15,2077.91,1601.34,8535.21,5429.66
95.55,8769.59,2966.54,2079.3,1602.73,8536.6,5431.05
95.6,8770.98,2967.93,2080.69,1604.13,8538,5432.44
95.65,8772.36,2969.32,2082.07,1605.52,8539.4,5433.83
