time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17
20.2,3807.47,5349.95,2120.35,2448.12,5946.73,7371.37,9265.51,1522.72,9044.53,9677.42,785.383,8785.94,6502.88,5484.26,8259.51,4022.77,4221.38
20.25,3808.86,5351.34,2121.74,2449.51,5948.12,7372.76,9266.9,1524.11,9045.92,9678.82,786.772,8787.33,6504.27,5485.65,8260.9,4024.15,4222.76
20.3,3810.25,5352.73,2123.13,2450.91,5949.5,7374.15,9268.29,1525.51,9047.31,9680.22,788.161,8788.72,6505.67,5487.04,8262.29,4025.53,4224.15
20.35,3811.63,5354.13,2124.52,2452.3,5950.89,7375.54,9269.68,1526.9,9048.71,9681.62,789.549,8790.11,6507.06,5488.43,8263.68,4026.91,4225.54
20.4,3813.02,5355.52,2125.91,2453.69,5952.28,7376.93,9271.07,1528.29,9050.1,9683.01,790.938,8791.49,6508.45,5489.82,8265.07,4028.29,4226.93
20.45,3814.41,5356.91,2127.3,2455.08,5953.67,7378.32,9272.46,1529.68,9051.49,9684.41,792.327,8792.88,6509.85,5491.21,8266.46,4029.67,4228.32
20.5,3815.8,5358.3,2128.69,2456.48,5955.06,7379.71,9273.85,1531.07,9052.89,9685.81,793.716,8794.27,6511.24,5492.6,8267.85,4031.05,4229.71
20.55,3817.19,5359.69,2130.08,2457.87,5956.45,7381.09,9275.24,1532.46,9054.28,9687.21,795.105,8795.66,6512.64,5493.99,8269.25,4032.43,4231.1
20.6,3818.58,5361.08,2131.46,2459.26,5957.84,7382.48,9276.63,1533.85,9055.67,9688.61,796.494,8797.05,6514.03,5495.38,8270.64,4033.81,4232.49
20.65,3819.97,5362.47,2132.85,2460.65,5959.23,7383.87,9278.01,1535.24,9057.07,9690,797.883,8798.44,6515.42,5496.77,8272.03,4035.19,4233.88
20.7,3821.35,5363.87,2134.24,2462.04,5960.62,7385.26,9279.4,1536.64,9058.46,9691.4,799.272,8799.83,6516.82,5498.15,8273.42,4036.56,4235.26
20.75,3822.74,5365.26,2135.63,2463.44,5962.01,7386.65,9280.79,1538.03,9059.85,9692.8,800.661,8801.22,6518.21,5499.54,8274.81,4037.94,4236.65
20.8,3824.13,5366.65,2137.02,2464.83,5963.4,7388.04,9282.18,1539.42,9061.25,9694.2,802.049,8802.61,6519.6,5500.93,8276.2,4039.32,4238.04
20.85,3825.52,5368.04,2138.41,2466.22,5964.79,7389.43,9283.57,1540.81,9062.64,9695.6,803.438,8803.99,6521,5502.32,8277.59,4040.7,4239.43
20.9,3826.91,5369.43,2139.8,2467.61,5966.18,7390.82,9284.96,1542.2,9064.03,9697,804.827,8805.38,6522.39,5503.71,8278.99,4042.08,4240.82
20.95,3828.3,5370.82,2141.19,2469.01,5967.57,7392.21,9286.35,1543.59,9065.43,9698.39,806.216,8806.77,6523.78,5505.1,8280.38,4043.46,4242.21
21,3829.69,5372.21,2142.58,2470.4,5968.96,7393.59,9287.74,1544.98,9066.82,9699.79,807.605,8808.16,6525.18,5506.49,8281.77,4044.84,4243.6
21.05,3831.07,5373.61,2143.96,2471.79,5970.35,7394.98,9289.13,1546.38,9068.21,9701.19,808.994,8809.55,6526.57,5507.88,8283.16,4046.22,4244.99
21.1,3832.46,5375,2145.35,2473.18,5971.74,7396.37,9290.51,1547.77,9069.61,9702.59,810.383,8810.94,6527.96,5509.27,8284.55,4047.6,4246.38
21.15,3833.85,5376.39,2146.74,2474.58,5973.13,7397.76,9291.9,1549.16,9071,9703.99,811.772,8812.33,6529.36,5510.66,8285.94,4048.98,4247.76
21.2,3835.24,5377.78,2148.13,2475.97,5974.52,7399.15,9293.29,1550.55,9072.39,9705.38,813.161,8813.72,6530.75,5512.05,8287.34,4050.36,4249.15
21.25,3836.63,5379.17,2149.52,2477.36,5975.91,7400.54,9294.68,1551.94,9073.79,9706.78,814.549,8815.11,6532.15,5513.44,8288.73,4051.73,4250.54
21.3,3838.02,5380.56,2150.91,2478.75,5977.3,7401.93,9296.07,1553.33,9075.18,9708.18,815.938,8816.49,6533.54,5514.83,8290.12,4053.11,4251.93
21.35,3839.41,5381.95,2152.3,2480.15,5978.68,7403.32,9297.46,1554.72,9076.57,9709.58,817.327,8817.88,6534.93,5516.22,8291.51,4054.49,4253.32
21.4,3840.79,5383.35,2153.69,2481.54,5980.07,7404.71,9298.85,1556.12,9077.97,9710.98,818.716,8819.27,6536.33,5517.61,8292.9,4055.87,4254.71
21.45,3842.18,5384.74,2155.08,2482.93,5981.46,7406.09,9300.24,1557.51,9079.36,9712.37,820.105,8820.66,6537.72,5519,8294.29,4057.25,4256.1
21.5,3843.57,5386.13,2156.46,2484.32,5982.85,7407.48,9301.63,1558.9,9080.75,9713.77,821.494,8822.05,6539.11,5520.39,8295.68,4058.63,4257.49
21.55,3844.96,5387.52,2157.85,2485.72,5984.24,7408.87,9303.01,1560.29,9082.15,9715.17,822.883,8823.44,6540.51,5521.78,8297.08,4060.01,4258.88
21.6,3846.35,5388.91,2159.24,2487.11,5985.63,7410.26,9304.4,1561.68,9083.54,9716.57,824.272,8824.83,6541.9,5523.17,8298.47,4061.39,4260.26
21.65,3847.74,5390.3,2160.63,2488.5,5987.02,7411.65,9305.79,1563.07,9084.93,9717.97,825.661,8826.22,6543.29,5524.56,8299.86,4062.77,4261.65
21.7,3849.13,5391.69,2162.02,2489.89,5988.41,7413.04,9307.18,1564.46,9086.33,9719.37,827.049,8827.61,6544.69,5525.95,8301.25,4064.15,4263.04
21.75,3850.51,5393.09,2163.41,2491.29,5989.8,7414.43,9308.57,1565.86,9087.72,9720.76,828.438,8828.99,6546.08,5527.34,8302.64,4065.53,4264.43
21.8,3851.9,5394.48,2164.8,2492.68,5991.19,7415.82,9309.96,1567.25,9089.11,9722.16,829.827,8830.38,6547.47,5528.72,8304.03,4066.91,4265.82
21.85,3853.29,5395.87,2166.19,2494.07,5992.58,7417.21,9311.35,1568.64,9090.51,9723.56,831.216,8831.77,6548.87,5530.11,8305.43,4068.28,4267.21
21.9,3854.68,5397.26,2167.58,2495.46,5993.97,7418.59,9312.74,1570.03,9091.9,9724.96,832.605,8833.16,6550.26,5531.5,8306.82,4069.66,4268.6
21.95,3856.07,5398.65,2168.96,2496.86,5995.36,7419.98,9314.13,1571.42,9093.3,9726.36,833.994,8834.55,6551.66,5532.89,8308.21,4071.04,4269.99
22,3857.46,5400.04,2170.35,2498.25,5996.75,7421.37,9315.51,1572.81,9094.69,9727.75,835.383,8835.94,6553.05,5534.28,8309.6,4072.42,4271.38
22.05,3858.85,5401.43,2171.74,2499.64,5998.14,7422.76,9316.9,1574.2,9096.08,9729.15,836.772,8837.33,6554.44,5535.67,8310.99,4073.8,4272.76
22.1,3860.23,5402.83,2173.13,2501.03,5999.53,7424.15,9318.29,1575.6,9097.48,9730.55,838.161,8838.72,6555.84,5537.06,8312.38,4075.18,4274.15
22.15,3861.62,5404.22,2174.52,2502.42,6000.92,7425.54,9319.68,1576.99,9098.87,9731.95,839.549,8840.11,6557.23,5538.45,8313.77,4076.56,4275.54
22.2,3863.01,5405.61,2175.91,2503.82,6002.31,7426.93,9321.07,1578.38,9100.26,9733.35,840.938,8841.49,6558.62,5539.84,8315.17,4077.94,4276.93
22.25,3864.4,5407,2177.3,2505.21,6003.7,7428.32,9322.46,1579.77,9101.66,9734.75,842.327,8842.88,6560.02,5541.23,8316.56,4079.32,4278.32
22.3,3865.79,5408.39,2178.69,2506.6,6005.09,7429.71,9323.85,1581.16,9103.05,9736.14,843.716,8844.27,6561.41,5542.62,8317.95,4080.7,4279.71
22.35,3867.18,5409.78,2180.08,2507.99,6006.48,7431.09,9325.24,1582.55,9104.44,9737.54,845.105,8845.66,6562.8,5544.01,8319.34,4082.08,4281.1
22.4,3868.57,5411.17,2181.46,2509.39,6007.86,7432.48,9326.63,1583.94,9105.84,9738.94,846.494,8847.05,6564.2,5545.4,8320.73,4083.46,4282.49
22.45,3869.95,5412.57,2182.85,2510.78,6009.25,7433.87,9328.01,1585.34,9107.23,9740.34,847.883,8848.44,6565.59,5546.79,8322.12,4084.83,4283.88
22.5,3871.34,5413.96,2184.24,2512.17,6010.64,7435.26,9329.4,1586.73,9108.62,9741.74,849.272,8849.83,6566.99,5548.18,8323.51,4086.21,4285.26
22.55,3872.73,5415.35,2185.63,2513.56,6012.03,7436.65,9330.79,1588.12,9110.02,9743.13,850.661,8851.22,6568.38,5549.57,8324.91,4087.59,4286.65
22.6,3874.12,5416.74,2187.02,2514.96,6013.42,7438.04,9332.18,1589.51,9111.41,9744.53,852.049,8852.61,6569.77,5550.96,8326.3,4088.97,4288.04
22.65,3875.51,5418.13,2188.41,2516.35,6014.81,7439.43,9333.57,1590.9,9112.8,9745.93,853.438,8853.99,6571.17,5552.35,8327.69,4090.35,4289.43
22.7,3876.9,5419.52,2189.8,2517.74,6016.2,7440.82,9334.96,1592.29,9114.2,9747.33,854.827,8855.38,6572.56,5553.74,8329.08,4091.73,4290.82
22.75,3878.29,5420.91,2191.19,2519.13,6017.59,7442.21,9336.35,1593.68,9115.59,9748.73,856.216,8856.77,6573.95,5555.13,8330.47,4093.11,4292.21
22.8,3879.68,5422.31,2192.58,2520.53,6018.98,7443.59,9337.74,1595.07,9116.98,9750.12,857.605,8858.16,6575.35,5556.52,8331.86,4094.49,4293.6
22.85,3881.06,5423.7,2193.96,2521.92,6020.37,7444.98,9339.13,1596.47,9118.38,9751.52,858.994,8859.55,6576.74,5557.91,8333.26,4095.87,4294.99
22.9,3882.45,5425.09,2195.35,2523.31,6021.76,7446.37,9340.51,1597.86,9119.77,9752.92,860.383,8860.94,6578.13,5559.29,8334.65,4097.25,4296.38
22.95,3883.84,5426.48,2196.74,2524.7,6023.15,7447.76,9341.9,1599.25,9121.16,9754.32,861.772,8862.33,6579.53,5560.68,8336.04,4098.63,4297.76
23,3885.23,5427.87,2198.13,2526.1,6024.54,7449.15,9343.29,1600.64,9122.56,9755.72,863.161,8863.72,6580.92,5562.07,8337.43,4100.01,4299.15
23.05,3886.62,5429.26,2199.52,2527.49,6025.93,7450.54,9344.68,1602.03,9123.95,9757.12,864.549,8865.11,6582.31,5563.46,8338.82,4101.38,4300.54
23.1,3888.01,5430.65,2200.91,2528.88,6027.32,7451.93,9346.07,1603.42,9125.34,9758.51,865.938,8866.49,6583.71,5564.85,8340.21,4102.76,4301.93
23.15,3889.4,5432.05,2202.3,2530.27,6028.71,7453.32,9347.46,1604.81,9126.74,9759.91,867.327,8867.88,6585.1,5566.24,8341.6,4104.14,4303.32
23.2,3890.78,5433.44,2203.69,2531.67,6030.1,7454.71,9348.85,1606.21,9128.13,9761.31,868.716,8869.27,6586.5,5567.63,8343,4105.52,4304.71
23.25,3892.17,5434.83,2205.08,2533.06,6031.49,7456.09,9350.24,1607.6,9129.52,9762.71,870.105,8870.66,6587.89,5569.02,8344.39,4106.9,4306.1
23.3,3893.56,5436.22,2206.46,2534.45,6032.88,7457.48,9351.63,1608.99,9130.92,9764.11,871.494,8872.05,6589.28,5570.41,8345.78,4108.28,4307.49
23.35,3894.95,5437.61,2207.85,2535.84,6034.27,7458.87,9353.01,1610.38,9132.31,9765.5,872.883,8873.44,6590.68,5571.8,8347.17,4109.66,4308.88
23.4,3896.34,5439,2209.24,2537.24,6035.66,7460.26,9354.4,1611.77,9133.7,9766.9,874.272,8874.83,6592.07,5573.19,8348.56,4111.04,4310.26
23.45,3897.73,5440.39,2210.63,2538.63,6037.04,7461.65,9355.79,1613.16,9135.1,9768.3,875.661,8876.22,6593.46,5574.58,8349.95,4112.42,4311.65
23.5,3899.12,5441.79,2212.02,2540.02,6038.43,7463.04,9357.18,1614.55,9136.49,9769.7,877.049,8877.61,6594.86,5575.97,8351.34,4113.8,4313.04
23.55,3900.5,5443.18,2213.41,2541.41,6039.82,7464.43,9358.57,1615.95,9137.88,9771.1,878.438,8878.99,6596.25,5577.36,8352.74,4115.18,4314.43
23.6,3901.89,5444.57,2214.8,2542.8,6041.21,7465.82,9359.96,1617.34,9139.28,9772.5,879.827,8880.38,6597.64,5578.75,8354.13,4116.56,4315.82
23.65,3903.28,5445.96,2216.19,2544.2,6042.6,7467.21,9361.35,1618.73,9140.67,9773.89,881.216,8881.77,6599.04,5580.14,8355.52,4117.93,4317.21
23.7,3904.67,5447.35,2217.58,2545.59,6043.99,7468.59,9362.74,1620.12,9142.06,9775.29,882.605,8883.16,6600.43,5581.53,8356.91,4119.31,4318.6
23.75,3906.06,5448.74,2218.96,2546.98,6045.38,7469.98,9364.13,1621.51,9143.46,9776.69,883.994,8884.55,6601.83,5582.92,8358.3,4120.69,4319.99
23.8,3907.45,5450.13,2220.35,2548.37,6046.77,7471.37,9365.51,1622.9,9144.85,9778.09,885.383,8885.94,6603.22,5584.31,8359.69,4122.07,4321.38
23.85,3908.84,5451.53,2221.74,2549.77,6048.16,7472.76,9366.9,1624.29,9146.24,9779.49,886.772,8887.33,6604.61,5585.7,8361.09,4123.45,4322.76
23.9,3910.22,5452.92,2223.13,2551.16,6049.55,7474.15,9368.29,1625.69,9147.64,9780.88,888.161,8888.72,6606.01,5587.09,8362.48,4124.83,4324.15
23.95,3911.61,5454.31,2224.52,2552.55,6050.94,7475.54,9369.68,1627.08,9149.03,9782.28,889.549,8890.11,6607.4,5588.48,8363.87,4126.21,4325.54
24,3913,5455.7,2225.91,2553.94,6052.33,7476.93,9371.07,1628.47,9150.42,9783.68,890.938,8891.49,6608.79,5589.86,8365.26,4127.59,4326.93
24.05,3914.39,5457.09,2227.3,2555.34,6053.72,7478.32,9372.46,1629.86,9151.82,9785.08,892.327,8892.88,6610.19,5591.25,8366.65,4128.97,4328.32
24.1,3915.78,5458.48,2228.69,2556.73,6055.11,7479.71,9373.85,1631.25,9153.21,9786.48,893.716,8894.27,6611.58,5592.64,8368.04,4130.35,4329.71
24.15,3917.17,5459.87,2230.08,2558.12,6056.5,7481.09,9375.24,1632.64,9154.6,9787.87,895.105,8895.66,6612.97,5594.03,8369.43,4131.73,4331.1
24.2,3918.56,5461.27,2231.46,2559.51,6057.89,7482.48,9376.63,1634.03,9156,9789.27,896.494,8897.05,6614.37,5595.42,8370.83,4133.11,4332.49
24.25,3919.94,5462.66,2232.85,2560.91,6059.28,7483.87,9378.01,1635.43,9157.39,9790.67,897.883,8898.44,6615.76,5596.81,8372.22,4134.48,4333.88
24.3,3921.33,5464.05,2234.24,2562.3,6060.67,7485.26,9379.4,1636.82,9158.78,9792.07,899.272,8899.83,6617.15,5598.2,8373.61,4135.86,4335.26
24.35,3922.72,5465.44,2235.63,2563.69,6062.06,7486.65,9380.79,1638.21,9160.18,9793.47,900.661,8901.22,6618.55,5599.59,8375,4137.24,4336.65
24.4,3924.11,5466.83,2237.02,2565.08,6063.45,7488.04,9382.18,1639.6,9161.57,9794.87,902.049,8902.61,6619.94,5600.98,8376.39,4138.62,4338.04
24.45,3925.5,5468.22,2238.41,2566.48,6064.84,7489.43,9383.57,1640.99,9162.96,9796.26,903.438,8903.99,6621.34,5602.37,8377.78,4140,4339.43
24.5,3926.89,5469.61,2239.8,2567.87,6066.22,7490.82,9384.96,1642.38,9164.36,9797.66,904.827,8905.38,6622.73,5603.76,8379.18,4141.38,4340.82
24.55,3928.28,5471.01,2241.19,2569.26,6067.61,7492.21,9386.35,1643.77,9165.75,9799.06,906.216,8906.77,6624.12,5605.15,8380.57,4142.76,4342.21
24.6,3929.66,5472.4,2242.58,2570.65,6069,7493.59,9387.74,1645.16,9167.14,9800.46,907.605,8908.16,6625.52,5606.54,8381.96,4144.14,4343.6
24.65,3931.05,5473.79,2243.96,2572.05,6070.39,7494.98,9389.13,1646.56,9168.54,9801.86,908.994,8909.55,6626.91,5607.93,8383.35,4145.52,4344.99
24.7,3932.44,5475.18,2245.35,2573.44,6071.78,7496.37,9390.51,1647.95,9169.93,9803.25,910.383,8910.94,6628.3,5609.32,8384.74,4146.9,4346.38
24.75,3933.83,5476.57,2246.74,2574.83,6073.17,7497.76,9391.9,1649.34,9171.32,9804.65,911.772,8912.33,6629.7,5610.71,8386.13,4148.28,4347.76
24.8,3935.22,5477.96,2248.13,2576.22,6074.56,7499.15,9393.29,1650.73,9172.72,9806.05,913.161,8913.72,6631.09,5612.1,8387.52,4149.66,4349.15
24.85,3936.61,5479.35,2249.52,2577.62,6075.95,7500.54,9394.68,1652.12,9174.11,9807.45,914.549,8915.11,6632.48,5613.49,8388.92,4151.03,4350.54
24.9,3938,5480.75,2250.91,2579.01,6077.34,7501.93,9396.07,1653.51,9175.51,9808.85,915.938,8916.49,6633.88,5614.88,8390.31,4152.41,4351.93
24.95,3939.38,5482.14,2252.3,2580.4,6078.73,7503.32,9397.46,1654.9,9176.9,9810.25,917.327,8917.88,6635.27,5616.27,8391.7,4153.79,4353.32
25,3940.77,5483.53,2253.69,2581.79,6080.12,7504.71,9398.85,1656.3,9178.29,9811.64,918.716,8919.27,6636.67,5617.66,8393.09,4155.17,4354.71
25.05,3942.16,5484.92,2255.08,2583.19,6081.51,7506.09,9400.24,1657.69,9179.69,9813.04,920.105,8920.66,6638.06,5619.05,8394.48,4156.55,4356.1
25.1,3943.55,5486.31,2256.46,2584.58,6082.9,7507.48,9401.63,1659.08,9181.08,9814.44,921.494,8922.05,6639.45,5620.43,8395.87,4157.93,4357.49
25.15,3944.94,5487.7,2257.85,2585.97,6084.29,7508.87,9403.01,1660.47,9182.47,9815.84,922.883,8923.44,6640.85,5621.82,8397.26,4159.31,4358.88
25.2,3946.33,5489.09,2259.24,2587.36,6085.68,7510.26,9404.4,1661.86,9183.87,9817.24,924.272,8924.83,6642.24,5623.21,8398.66,4160.69,4360.26
25.25,3947.72,5490.49,2260.63,2588.75,6087.07,7511.65,9405.79,1663.25,9185.26,9818.63,925.661,8926.22,6643.63,5624.6,8400.05,4162.07,4361.65
25.3,3949.1,5491.88,2262.02,2590.15,6088.46,7513.04,9407.18,1664.64,9186.65,9820.03,927.049,8927.61,6645.03,5625.99,8401.44,4163.45,4363.04
25.35,3950.49,5493.27,2263.41,2591.54,6089.85,7514.43,9408.57,1666.04,9188.05,9821.43,928.438,8928.99,6646.42,5627.38,8402.83,4164.83,4364.43
25.4,3951.88,5494.66,2264.8,2592.93,6091.24,7515.82,9409.96,1667.43,9189.44,9822.83,929.827,8930.38,6647.81,5628.77,8404.22,4166.21,4365.82
25.45,3953.27,5496.05,2266.19,2594.32,6092.63,7517.21,9411.35,1668.82,9190.83,9824.23,931.216,8931.77,6649.21,5630.16,8405.61,4167.59,4367.21
25.5,3954.66,5497.44,2267.58,2595.72,6094.02,7518.59,9412.74,1670.21,9192.23,9825.62,932.605,8933.16,6650.6,5631.55,8407.01,4168.96,4368.6
25.55,3956.05,5498.83,2268.96,2597.11,6095.4,7519.98,9414.13,1671.6,9193.62,9827.02,933.994,8934.55,6651.99,5632.94,8408.4,4170.34,4369.99
25.6,3957.44,5500.23,2270.35,2598.5,6096.79,7521.37,9415.51,1672.99,9195.01,9828.42,935.383,8935.94,6653.39,5634.33,8409.79,4171.72,4371.38
25.65,3958.83,5501.62,2271.74,2599.89,6098.18,7522.76,9416.9,1674.38,9196.41,9829.82,936.772,8937.33,6654.78,5635.72,8411.18,4173.1,4372.76
25.7,3960.21,5503.01,2273.13,2601.29,6099.57,7524.15,9418.29,1675.78,9197.8,9831.22,938.161,8938.72,6656.18,5637.11,8412.57,4174.48,4374.15
25.75,3961.6,5504.4,2274.52,2602.68,6100.96,7525.54,9419.68,1677.17,9199.19,9832.62,939.549,8940.11,6657.57,5638.5,8413.96,4175.86,4375.54
25.8,3962.99,5505.79,2275.91,2604.07,6102.35,7526.93,9421.07,1678.56,9200.59,9834.01,940.938,8941.49,6658.96,5639.89,8415.35,4177.24,4376.93
25.85,3964.38,5507.18,2277.3,2605.46,6103.74,7528.32,9422.46,1679.95,9201.98,9835.41,942.327,8942.88,6660.36,5641.28,8416.75,4178.62,4378.32
25.9,3965.77,5508.57,2278.69,2606.86,6105.13,7529.71,9423.85,1681.34,9203.37,9836.81,943.716,8944.27,6661.75,5642.67,8418.14,4180,4379.71
25.95,3967.16,5509.97,2280.08,2608.25,6106.52,7531.09,9425.24,1682.73,9204.77,9838.21,945.105,8945.66,6663.14,5644.06,8419.53,4181.38,4381.1
26,3968.55,5511.36,2281.46,2609.64,6107.91,7532.48,9426.63,1684.12,9206.16,9839.61,946.494,8947.05,6664.54,5645.45,8420.92,4182.76,4382.49
26.05,3969.93,5512.75,2282.85,2611.03,6109.3,7533.87,9428.01,1685.51,9207.55,9841,947.883,8948.44,6665.93,5646.84,8422.31,4184.14,4383.88
26.1,3971.32,5514.14,2284.24,2612.43,6110.69,7535.26,9429.4,1686.91,9208.95,9842.4,949.272,8949.83,6667.32,5648.23,8423.7,4185.51,4385.26
26.15,3972.71,5515.53,2285.63,2613.82,6112.08,7536.65,9430.79,1688.3,9210.34,9843.8,950.661,8951.22,6668.72,5649.62,8425.09,4186.89,4386.65
26.2,3974.1,5516.92,2287.02,2615.21,6113.47,7538.04,9432.18,1689.69,9211.73,9845.2,952.049,8952.61,6670.11,5651,8426.49,4188.27,4388.04
26.25,3975.49,5518.31,2288.41,2616.6,6114.86,7539.43,9433.57,1691.08,9213.13,9846.6,953.438,8953.99,6671.51,5652.39,8427.88,4189.65,4389.43
26.3,3976.88,5519.71,2289.8,2618,6116.25,7540.82,9434.96,1692.47,9214.52,9848,954.827,8955.38,6672.9,5653.78,8429.27,4191.03,4390.82
26.35,3978.27,5521.1,2291.19,2619.39,6117.64,7542.21,9436.35,1693.86,9215.91,9849.39,956.216,8956.77,6674.29,5655.17,8430.66,4192.41,4392.21
26.4,3979.65,5522.49,2292.58,2620.78,6119.03,7543.59,9437.74,1695.25,9217.31,9850.79,957.605,8958.16,6675.69,5656.56,8432.05,4193.79,4393.6
26.45,3981.04,5523.88,2293.96,2622.17,6120.42,7544.98,9439.13,1696.65,9218.7,9852.19,958.994,8959.55,6677.08,5657.95,8433.44,4195.17,4394.99
26.5,3982.43,5525.27,2295.35,2623.57,6121.81,7546.37,9440.51,1698.04,9220.09,9853.59,960.383,8960.94,6678.47,5659.34,8434.84,4196.55,4396.38
26.55,3983.82,5526.66,2296.74,2624.96,6123.2,7547.76,9441.9,1699.43,9221.49,9854.99,961.772,8962.33,6679.87,5660.73,8436.23,4197.93,4397.76
26.6,3985.21,5528.05,2298.13,2626.35,6124.58,7549.15,9443.29,1700.82,9222.88,9856.38,963.161,8963.72,6681.26,5662.12,8437.62,4199.31,4399.15
26.65,3986.6,5529.45,2299.52,2627.74,6125.97,7550.54,9444.68,1702.21,9224.27,9857.78,964.549,8965.11,6682.65,5663.51,8439.01,4200.69,4400.54
26.7,3987.99,5530.84,2300.91,2629.14,6127.36,7551.93,9446.07,1703.6,9225.67,9859.18,965.938,8966.49,6684.05,5664.9,8440.4,4202.07,4401.93
26.75,3989.37,5532.23,2302.3,2630.53,6128.75,7553.32,9447.46,1704.99,9227.06,9860.58,967.327,8967.88,6685.44,5666.29,8441.79,4203.44,4403.32
26.8,3990.76,5533.62,2303.69,2631.92,6130.14,7554.71,9448.85,1706.39,9228.45,9861.98,968.716,8969.27,6686.84,5667.68,8443.18,4204.82,4404.71
26.85,3992.15,5535.01,2305.08,2633.31,6131.53,7556.09,9450.24,1707.78,9229.85,9863.38,970.105,8970.66,6688.23,5669.07,8444.58,4206.2,4406.1
26.9,3993.54,5536.4,2306.46,2634.7,6132.92,7557.48,9451.63,1709.17,9231.24,9864.77,971.494,8972.05,6689.62,5670.46,8445.97,4207.58,4407.49
26.95,3994.93,5537.79,2307.85,2636.1,6134.31,7558.87,9453.01,1710.56,9232.63,9866.17,972.883,8973.44,6691.02,5671.85,8447.36,4208.96,4408.88
27,3996.32,5539.19,2309.24,2637.49,6135.7,7560.26,9454.4,1711.95,9234.03,9867.57,974.272,8974.83,6692.41,5673.24,8448.75,4210.34,4410.26
27.05,3997.71,5540.58,2310.63,2638.88,6137.09,7561.65,9455.79,1713.34,9235.42,9868.97,975.661,8976.22,6693.8,5674.63,8450.14,4211.72,4411.65
27.1,3999.09,5541.97,2312.02,2640.27,6138.48,7563.04,9457.18,1714.73,9236.81,9870.37,977.049,8977.61,6695.2,5676.02,8451.53,4213.1,4413.04
27.15,4000.48,5543.36,2313.41,2641.67,6139.87,7564.43,9458.57,1716.13,9238.21,9871.76,978.438,8978.99,6696.59,5677.41,8452.92,4214.48,4414.43
27.2,4001.87,5544.75,2314.8,2643.06,6141.26,7565.82,9459.96,1717.52,9239.6,9873.16,979.827,8980.38,6697.98,5678.8,8454.32,4215.86,4415.82
27.25,4003.26,5546.14,2316.19,2644.45,6142.65,7567.21,9461.35,1718.91,9240.99,9874.56,981.216,8981.77,6699.38,5680.19,8455.71,4217.24,4417.21
27.3,4004.65,5547.53,2317.58,2645.84,6144.04,7568.59,9462.74,1720.3,9242.39,9875.96,982.605,8983.16,6700.77,5681.58,8457.1,4218.62,4418.6
27.35,4006.04,5548.93,2318.96,2647.24,6145.43,7569.98,9464.13,1721.69,9243.78,9877.36,983.994,8984.55,6702.16,5682.96,8458.49,4220,4419.99
27.4,4007.43,5550.32,2320.35,2648.63,6146.82,7571.37,9465.51,1723.08,9245.18,9878.76,985.383,8985.94,6703.56,5684.35,8459.88,4221.37,4421.38
27.45,4008.81,5551.71,2321.74,2650.02,6148.21,7572.76,9466.9,1724.47,9246.57,9880.15,986.772,8987.33,6704.95,5685.74,8461.27,4222.75,4422.76
27.5,4010.2,5553.1,2323.13,2651.41,6149.6,7574.15,9468.29,1725.87,9247.96,9881.55,988.161,8988.72,6706.35,5687.13,8462.67,4224.13,4424.15
27.55,4011.59,5554.49,2324.52,2652.81,6150.99,7575.54,9469.68,1727.26,9249.36,9882.95,989.549,8990.11,6707.74,5688.52,8464.06,4225.51,4425.54
27.6,4012.98,5555.88,2325.91,2654.2,6152.38,7576.93,9471.07,1728.65,9250.75,9884.35,990.938,8991.49,6709.13,5689.91,8465.45,4226.89,4426.93
27.65,4014.37,5557.27,2327.3,2655.59,6153.76,7578.32,9472.46,1730.04,9252.14,9885.75,992.327,8992.88,6710.53,5691.3,8466.84,4228.27,4428.32
27.7,4015.76,5558.67,2328.69,2656.98,6155.15,7579.71,9473.85,1731.43,9253.54,9887.14,993.716,8994.27,6711.92,5692.69,8468.23,4229.65,4429.71
27.75,4017.15,5560.06,2330.08,2658.38,6156.54,7581.09,9475.24,1732.82,9254.93,9888.54,995.105,8995.66,6713.31,5694.08,8469.62,4231.03,4431.1
27.8,4018.53,5561.45,2331.46,2659.77,6157.93,7582.48,9476.63,1734.21,9256.32,9889.94,996.494,8997.05,6714.71,5695.47,8471.01,4232.41,4432.49
27.85,4019.92,5562.84,2332.85,2661.16,6159.32,7583.87,9478.01,1735.6,9257.72,9891.34,997.883,8998.44,6716.1,5696.86,8472.41,4233.79,4433.88
27.9,4021.31,5564.23,2334.24,2662.55,6160.71,7585.26,9479.4,1737,9259.11,9892.74,999.272,8999.83,6717.49,5698.25,8473.8,4235.17,4435.26
27.95,4022.7,5565.62,2335.63,2663.95,6162.1,7586.65,9480.79,1738.39,9260.5,9894.13,1000.66,9001.22,6718.89,5699.64,8475.19,4236.55,4436.65
28,4024.09,5567.01,2337.02,2665.34,6163.49,7588.04,9482.18,1739.78,9261.9,9895.53,1002.05,9002.61,6720.28,5701.03,8476.58,4237.93,4438.04
28.05,4025.48,5568.41,2338.41,2666.73,6164.88,7589.43,9483.57,1741.17,9263.29,9896.93,1003.44,9003.99,6721.68,5702.42,8477.97,4239.3,4439.43
28.1,4026.87,5569.8,2339.8,2668.12,6166.27,7590.82,9484.96,1742.56,9264.68,9898.33,1004.83,9005.38,6723.07,5703.81,8479.36,4240.68,4440.82
