time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12
75.7,8957.75,8850.13,9117.04,5731.01,2727.58,8118.19,5330.39,5144.46,2604.76,7888.12,1237.62,4660.33
75.75,8959.15,8851.54,9118.43,5732.41,2728.97,8119.57,5331.78,5145.86,2606.15,7889.51,1239.01,4661.72
75.8,8960.55,8852.94,9119.81,5733.8,2730.36,8120.96,5333.16,5147.25,2607.54,7890.9,1240.4,4663.11
75.85,8961.94,8854.34,9121.2,5735.2,2731.75,8122.35,5334.55,5148.65,2608.93,7892.3,1241.79,4664.5
75.9,8963.34,8855.75,9122.59,5736.6,2733.14,8123.74,5335.94,5150.04,2610.32,7893.69,1243.18,4665.89
75.95,8964.73,8857.15,9123.98,5738,2734.53,8125.13,5337.33,5151.44,2611.71,7895.08,1244.57,4667.27
76,8966.13,8858.55,9125.37,5739.4,2735.92,8126.52,5338.72,5152.83,2613.1,7896.47,1245.96,4668.66
76.05,8967.52,8859.96,9126.76,5740.8,2737.31,8127.91,5340.11,5154.23,2614.49,7897.86,1247.35,4670.05
76.1,8968.92,8861.36,9128.15,5742.2,2738.7,8129.3,5341.5,5155.62,2615.88,7899.26,1248.74,4671.44
76.15,8970.31,8862.77,9129.54,5743.6,2740.09,8130.69,5342.89,5157.01,2617.27,7900.65,1250.14,4672.83
76.2,8971.71,8864.17,9130.93,5745,2741.48,8132.07,5344.28,5158.41,2618.66,7902.04,1251.53,4674.22
76.25,8973.1,8865.57,9132.31,5746.4,2742.88,8133.46,5345.66,5159.8,2620.06,7903.43,1252.92,4675.61
76.3,8974.5,8866.98,9133.7,5747.8,2744.27,8134.85,5347.05,5161.2,2621.45,7904.83,1254.31,4677
76.35,8975.89,8868.38,9135.09,5749.2,2745.66,8136.24,5348.44,5162.59,2622.84,7906.22,1255.7,4678.39
76.4,8977.29,8869.78,9136.48,5750.6,2747.05,8137.63,5349.83,5163.99,2624.23,7907.61,1257.09,4679.77
76.45,8978.68,8871.19,9137.87,5752,2748.44,8139.02,5351.22,5165.38,2625.62,7909,1258.48,4681.16
76.5,8980.08,8872.59,9139.26,5753.4,2749.83,8140.41,5352.61,5166.78,2627.01,7910.4,1259.87,4682.55
76.55,8981.47,8873.99,9140.65,5754.8,2751.22,8141.8,5354,5168.17,2628.4,7911.79,1261.26,4683.94
76.6,8982.87,8875.4,9142.04,5756.2,2752.61,8143.19,5355.39,5169.57,2629.79,7913.18,1262.65,4685.33
76.65,8984.26,8876.8,9143.43,5757.6,2754,8144.57,5356.78,5170.96,2631.18,7914.57,1264.04,4686.72
76.7,8985.66,8878.2,9144.81,5759,2755.39,8145.96,5358.16,5172.36,2632.57,7915.97,1265.43,4688.11
76.75,8987.05,8879.61,9146.2,5760.4,2756.78,8147.35,5359.55,5173.75,2633.96,7917.36,1266.83,4689.5
76.8,8988.45,8881.01,9147.59,5761.79,2758.17,8148.74,5360.94,5175.14,2635.35,7918.75,1268.22,4690.89
76.85,8989.84,8882.41,9148.98,5763.19,2759.56,8150.13,5362.33,5176.54,2636.75,7920.14,1269.61,4692.27
76.9,8991.24,8883.82,9150.37,5764.59,2760.96,8151.52,5363.72,5177.93,2638.14,7921.54,1271,4693.66
76.95,8992.63,8885.22,9151.76,5765.99,2762.35,8152.91,5365.11,5179.33,2639.53,7922.93,1272.39,4695.05
77,8994.03,8886.62,9153.15,5767.39,2763.74,8154.3,5366.5,5180.72,2640.92,7924.32,1273.78,4696.44
77.05,8995.42,8888.03,9154.54,5768.79,2765.13,8155.69,5367.89,5182.12,2642.31,7925.71,1275.17,4697.83
77.1,8996.82,8889.43,9155.93,5770.19,2766.52,8157.07,5369.28,5183.51,2643.7,7927.1,1276.56,4699.22
77.15,8998.21,8890.84,9157.31,5771.59,2767.91,8158.46,5370.66,5184.91,2645.09,7928.5,1277.95,4700.61
77.2,8999.61,8892.24,9158.7,5772.99,2769.3,8159.85,5372.05,5186.3,2646.48,7929.89,1279.34,4702
77.25,9001,8893.64,9160.09,5774.39,2770.69,8161.24,5373.44,5187.7,2647.87,7931.28,1280.73,4703.39
77.3,9002.4,8895.05,9161.48,5775.79,2772.08,8162.63,5374.83,5189.09,2649.26,7932.67,1282.12,4704.77
77.35,9003.8,8896.45,9162.87,5777.19,2773.47,8164.02,5376.22,5190.49,2650.65,7934.07,1283.52,4706.16
77.4,9005.19,8897.85,9164.26,5778.59,2774.86,8165.41,5377.61,5191.88,2652.04,7935.46,1284.91,4707.55
77.45,9006.59,8899.26,9165.65,5779.99,2776.25,8166.8,5379,5193.27,2653.44,7936.85,1286.3,4708.94
77.5,9007.98,8900.66,9167.04,5781.39,2777.64,8168.19,5380.39,5194.67,2654.83,7938.24,1287.69,4710.33
77.55,9009.38,8902.06,9168.43,5782.79,2779.04,8169.57,5381.78,5196.06,2656.22,7939.64,1289.08,4711.72
77.6,9010.77,8903.47,9169.81,5784.19,2780.43,8170.96,5383.16,5197.46,2657.61,7941.03,1290.47,4713.11
77.65,9012.17,8904.87,9171.2,5785.59,2781.82,8172.35,5384.55,5198.85,2659,7942.42,1291.86,4714.5
77.7,9013.56,8906.27,9172.59,5786.99,2783.21,8173.74,5385.94,5200.25,2660.39,7943.81,1293.25,4715.89
77.75,9014.96,8907.68,9173.98,5788.39,2784.6,8175.13,5387.33,5201.64,2661.78,7945.21,1294.64,4717.27
77.8,9016.35,8909.08,9175.37,5789.79,2785.99,8176.52,5388.72,5203.04,2663.17,7946.6,1296.03,4718.66
77.85,9017.75,8910.48,9176.76,5791.18,2787.38,8177.91,5390.11,5204.43,2664.56,7947.99,1297.42,4720.05
77.9,9019.14,8911.89,9178.15,5792.58,2788.77,8179.3,5391.5,5205.83,2665.95,7949.38,1298.81,4721.44
77.95,9020.54,8913.29,9179.54,5793.98,2790.16,8180.69,5392.89,5207.22,2667.34,7950.78,1300.21,4722.83
78,9021.93,8914.7,9180.93,5795.38,2791.55,8182.07,5394.28,5208.62,2668.73,7952.17,1301.6,4724.22
78.05,9023.33,8916.1,9182.31,5796.78,2792.94,8183.46,5395.66,5210.01,2670.12,7953.56,1302.99,4725.61
78.1,9024.72,8917.5,9183.7,5798.18,2794.33,8184.85,5397.05,5211.41,2671.52,7954.95,1304.38,4727
78.15,9026.12,8918.91,9185.09,5799.58,2795.73,8186.24,5398.44,5212.8,2672.91,7956.35,1305.77,4728.39
78.2,9027.51,8920.31,9186.48,5800.98,2797.12,8187.63,5399.83,5214.19,2674.3,7957.74,1307.16,4729.77
78.25,9028.91,8921.71,9187.87,5802.38,2798.51,8189.02,5401.22,5215.59,2675.69,7959.13,1308.55,4731.16
78.3,9030.3,8923.12,9189.26,5803.78,2799.9,8190.41,5402.61,5216.98,2677.08,7960.52,1309.94,4732.55
78.35,9031.7,8924.52,9190.65,5805.18,2801.29,8191.8,5404,5218.38,2678.47,7961.91,1311.33,4733.94
78.4,9033.09,8925.92,9192.04,5806.58,2802.68,8193.19,5405.39,5219.77,2679.86,7963.31,1312.72,4735.33
78.45,9034.49,8927.33,9193.43,5807.98,2804.07,8194.57,5406.78,5221.17,2681.25,7964.7,1314.11,4736.72
78.5,9035.88,8928.73,9194.81,5809.38,2805.46,8195.96,5408.16,5222.56,2682.64,7966.09,1315.5,4738.11
78.55,9037.28,8930.13,9196.2,5810.78,2806.85,8197.35,5409.55,5223.96,2684.03,7967.48,1316.9,4739.5
78.6,9038.67,8931.54,9197.59,5812.18,2808.24,8198.74,5410.94,5225.35,2685.42,7968.88,1318.29,4740.89
78.65,9040.07,8932.94,9198.98,5813.58,2809.63,8200.13,5412.33,5226.75,2686.81,7970.27,1319.68,4742.27
78.7,9041.47,8934.34,9200.37,5814.98,2811.02,8201.52,5413.72,5228.14,2688.21,7971.66,1321.07,4743.66
78.75,9042.86,8935.75,9201.76,5816.38,2812.41,8202.91,5415.11,5229.54,2689.6,7973.05,1322.46,4745.05
78.8,9044.26,8937.15,9203.15,5817.78,2813.81,8204.3,5416.5,5230.93,2690.99,7974.45,1323.85,4746.44
78.85,9045.65,8938.56,9204.54,5819.17,2815.2,8205.69,5417.89,5232.32,2692.38,7975.84,1325.24,4747.83
78.9,9047.05,8939.96,9205.93,5820.57,2816.59,8207.07,5419.28,5233.72,2693.77,7977.23,1326.63,4749.22
78.95,9048.44,8941.36,9207.31,5821.97,2817.98,8208.46,5420.66,5235.11,2695.16,7978.62,1328.02,4750.61
79,9049.84,8942.77,9208.7,5823.37,2819.37,8209.85,5422.05,5236.51,2696.55,7980.02,1329.41,4752
79.05,9051.23,8944.17,9210.09,5824.77,2820.76,8211.24,5423.44,5237.9,2697.94,7981.41,1330.8,4753.39
79.1,9052.63,8945.57,9211.48,5826.17,2822.15,8212.63,5424.83,5239.3,2699.33,7982.8,1332.19,4754.77
79.15,9054.02,8946.98,9212.87,5827.57,2823.54,8214.02,5426.22,5240.69,2700.72,7984.19,1333.59,4756.16
79.2,9055.42,8948.38,9214.26,5828.97,2824.93,8215.41,5427.61,5242.09,2702.11,7985.59,1334.98,4757.55
79.25,9056.81,8949.78,9215.65,5830.37,2826.32,8216.8,5429,5243.48,2703.5,7986.98,1336.37,4758.94
79.3,9058.21,8951.19,9217.04,5831.77,2827.71,8218.19,5430.39,5244.88,2704.9,7988.37,1337.76,4760.33
79.35,9059.6,8952.59,9218.43,5833.17,2829.1,8219.57,5431.78,5246.27,2706.29,7989.76,1339.15,4761.72
79.4,9061,8953.99,9219.81,5834.57,2830.49,8220.96,5433.16,5247.67,2707.68,7991.15,1340.54,4763.11
79.45,9062.39,8955.4,9221.2,5835.97,2831.89,8222.35,5434.55,5249.06,2709.07,7992.55,1341.93,4764.5
79.5,9063.79,8956.8,9222.59,5837.37,2833.28,8223.74,5435.94,5250.45,2710.46,7993.94,1343.32,4765.89
79.55,9065.18,8958.2,9223.98,5838.77,2834.67,8225.13,5437.33,5251.85,2711.85,7995.33,1344.71,4767.27
79.6,9066.58,8959.61,9225.37,5840.17,2836.06,8226.52,5438.72,5253.24,2713.24,7996.72,1346.1,4768.66
79.65,9067.97,8961.01,9226.76,5841.57,2837.45,8227.91,5440.11,5254.64,2714.63,7998.12,1347.49,4770.05
79.7,9069.37,8962.41,9228.15,5842.97,2838.84,8229.3,5441.5,5256.03,2716.02,7999.51,1348.88,4771.44
79.75,9070.76,8963.82,9229.54,5844.37,2840.23,8230.69,5442.89,5257.43,2717.41,8000.9,1350.28,4772.83
79.8,9072.16,8965.22,9230.93,5845.77,2841.62,8232.07,5444.28,5258.82,2718.8,8002.29,1351.67,4774.22
79.85,9073.55,8966.63,9232.31,5847.17,2843.01,8233.46,5445.66,5260.22,2720.19,8003.69,1353.06,4775.61
79.9,9074.95,8968.03,9233.7,5848.56,2844.4,8234.85,5447.05,5261.61,2721.59,8005.08,1354.45,4777
79.95,9076.34,8969.43,9235.09,5849.96,2845.79,8236.24,5448.44,5263.01,2722.98,8006.47,1355.84,4778.39
80,9077.74,8970.84,9236.48,5851.36,2847.18,8237.63,5449.83,5264.4,2724.37,8007.86,1357.23,4779.77
80.05,9079.14,8972.24,9237.87,5852.76,2848.57,8239.02,5451.22,5265.8,2725.76,8009.26,1358.62,4781.16
80.1,9080.53,8973.64,9239.26,5854.16,2849.97,8240.41,5452.61,5267.19,2727.15,8010.65,1360.01,4782.55
80.15,9081.93,8975.05,9240.65,5855.56,2851.36,8241.8,5454,5268.58,2728.54,8012.04,1361.4,4783.94
80.2,9083.32,8976.45,9242.04,5856.96,2852.75,8243.19,5455.39,5269.98,2729.93,8013.43,1362.79,4785.33
80.25,9084.72,8977.85,9243.43,5858.36,2854.14,8244.57,5456.78,5271.37,2731.32,8014.83,1364.18,4786.72
80.3,9086.11,8979.26,9244.81,5859.76,2855.53,8245.96,5458.16,5272.77,2732.71,8016.22,1365.57,4788.11
80.35,9087.51,8980.66,9246.2,5861.16,2856.92,8247.35,5459.55,5274.16,2734.1,8017.61,1366.97,4789.5
80.4,9088.9,8982.06,9247.59,5862.56,2858.31,8248.74,5460.94,5275.56,2735.49,8019,1368.36,4790.89
80.45,9090.3,8983.47,9248.98,5863.96,2859.7,8250.13,5462.33,5276.95,2736.88,8020.4,1369.75,4792.27
80.5,9091.69,8984.87,9250.37,5865.36,2861.09,8251.52,5463.72,5278.35,2738.28,8021.79,1371.14,4793.66
80.55,9093.09,8986.28,9251.76,5866.76,2862.48,8252.91,5465.11,5279.74,2739.67,8023.18,1372.53,4795.05
80.6,9094.48,8987.68,9253.15,5868.16,2863.87,8254.3,5466.5,5281.14,2741.06,8024.57,1373.92,4796.44
80.65,9095.88,8989.08,9254.54,5869.56,2865.26,8255.69,5467.89,5282.53,2742.45,8025.96,1375.31,4797.83
80.7,9097.27,8990.49,9255.93,5870.96,2866.65,8257.07,5469.28,5283.93,2743.84,8027.36,1376.7,4799.22
80.75,9098.67,8991.89,9257.31,5872.36,2868.05,8258.46,5470.66,5285.32,2745.23,8028.75,1378.09,4800.61
80.8,9100.06,8993.29,9258.7,5873.76,2869.44,8259.85,5472.05,5286.72,2746.62,8030.14,1379.48,4802
80.85,9101.46,8994.7,9260.09,5875.16,2870.83,8261.24,5473.44,5288.11,2748.01,8031.53,1380.87,4803.39
80.9,9102.85,8996.1,9261.48,5876.56,2872.22,8262.63,5474.83,5289.5,2749.4,8032.93,1382.26,4804.77
80.95,9104.25,8997.5,9262.87,5877.95,2873.61,8264.02,5476.22,5290.9,2750.79,8034.32,1383.66,4806.16
81,9105.64,8998.91,9264.26,5879.35,2875,8265.41,5477.61,5292.29,2752.18,8035.71,1385.05,4807.55
81.05,9107.04,9000.31,9265.65,5880.75,2876.39,8266.8,5479,5293.69,2753.57,8037.1,1386.44,4808.94
81.1,9108.43,9001.71,9267.04,5882.15,2877.78,8268.19,5480.39,5295.08,2754.97,8038.5,1387.83,4810.33
81.15,9109.83,9003.12,9268.43,5883.55,2879.17,8269.57,5481.78,5296.48,2756.36,8039.89,1389.22,4811.72
81.2,9111.22,9004.52,9269.81,5884.95,2880.56,8270.96,5483.16,5297.87,2757.75,8041.28,1390.61,4813.11
81.25,9112.62,9005.92,9271.2,5886.35,2881.95,8272.35,5484.55,5299.27,2759.14,8042.67,1392,4814.5
81.3,9114.01,9007.33,9272.59,5887.75,2883.34,8273.74,5485.94,5300.66,2760.53,8044.07,1393.39,4815.89
81.35,9115.41,9008.73,9273.98,5889.15,2884.73,8275.13,5487.33,5302.06,2761.92,8045.46,1394.78,4817.27
81.4,9116.81,9010.14,9275.37,5890.55,2886.13,8276.52,5488.72,5303.45,2763.31,8046.85,1396.17,4818.66
81.45,9118.2,9011.54,9276.76,5891.95,2887.52,8277.91,5490.11,5304.85,2764.7,8048.24,1397.56,4820.05
81.5,9119.6,9012.94,9278.15,5893.35,2888.91,8279.3,5491.5,5306.24,2766.09,8049.64,1398.95,4821.44
81.55,9120.99,9014.35,9279.54,5894.75,2890.3,8280.69,5492.89,5307.63,2767.48,8051.03,1400.35,4822.83
81.6,9122.39,9015.75,9280.93,5896.15,2891.69,8282.07,5494.28,5309.03,2768.87,8052.42,1401.74,4824.22
81.65,9123.78,9017.15,9282.31,5897.55,2893.08,8283.46,5495.66,5310.42,2770.26,8053.81,1403.13,4825.61
81.7,9125.18,9018.56,9283.7,5898.95,2894.47,8284.85,5497.05,5311.82,2771.66,8055.21,1404.52,4827
81.75,9126.57,9019.96,9285.09,5900.35,2895.86,8286.24,5498.44,5313.21,2773.05,8056.6,1405.91,4828.39
81.8,9127.97,9021.36,9286.48,5901.75,2897.25,8287.63,5499.83,5314.61,2774.44,8057.99,1407.3,4829.77
81.85,9129.36,9022.77,9287.87,5903.15,2898.64,8289.02,5501.22,5316,2775.83,8059.38,1408.69,4831.16
81.9,9130.76,9024.17,9289.26,5904.55,2900.03,8290.41,5502.61,5317.4,2777.22,8060.77,1410.08,4832.55
81.95,9132.15,9025.57,9290.65,5905.95,2901.42,8291.8,5504,5318.79,2778.61,8062.17,1411.47,4833.94
82,9133.55,9026.98,9292.04,5907.34,2902.81,8293.19,5505.39,5320.19,2780,8063.56,1412.86,4835.33
82.05,9134.94,9028.38,9293.43,5908.74,2904.21,8294.57,5506.78,5321.58,2781.39,8064.95,1414.25,4836.72
82.1,9136.34,9029.78,9294.81,5910.14,2905.6,8295.96,5508.16,5322.98,2782.78,8066.34,1415.64,4838.11
82.15,9137.73,9031.19,9296.2,5911.54,2906.99,8297.35,5509.55,5324.37,2784.17,8067.74,1417.04,4839.5
82.2,9139.13,9032.59,9297.59,5912.94,2908.38,8298.74,5510.94,5325.77,2785.56,8069.13,1418.43,4840.89
82.25,9140.52,9034,9298.98,5914.34,2909.77,8300.13,5512.33,5327.16,2786.95,8070.52,1419.82,4842.27
82.3,9141.92,9035.4,9300.37,5915.74,2911.16,8301.52,5513.72,5328.55,2788.35,8071.91,1421.21,4843.66
82.35,9143.31,9036.8,9301.76,5917.14,2912.55,8302.91,5515.11,5329.95,2789.74,8073.31,1422.6,4845.05
82.4,9144.71,9038.21,9303.15,5918.54,2913.94,8304.3,5516.5,5331.34,2791.13,8074.7,1423.99,4846.44
82.45,9146.1,9039.61,9304.54,5919.94,2915.33,8305.69,5517.89,5332.74,2792.52,8076.09,1425.38,4847.83
82.5,9147.5,9041.01,9305.93,5921.34,2916.72,8307.07,5519.28,5334.13,2793.91,8077.48,1426.77,4849.22
82.55,9148.89,9042.42,9307.31,5922.74,2918.11,8308.46,5520.66,5335.53,2795.3,8078.88,1428.16,4850.61
82.6,9150.29,9043.82,9308.7,5924.14,2919.5,8309.85,5522.05,5336.92,2796.69,8080.27,1429.55,4852
82.65,9151.68,9045.22,9310.09,5925.54,2920.89,8311.24,5523.44,5338.32,2798.08,8081.66,1430.94,4853.39
82.7,9153.08,9046.63,9311.48,5926.94,2922.29,8312.63,5524.83,5339.71,2799.47,8083.05,1432.33,4854.77
82.75,9154.48,9048.03,9312.87,5928.34,2923.68,8314.02,5526.22,5341.11,2800.86,8084.45,1433.73,4856.16
82.8,9155.87,9049.43,9314.26,5929.74,2925.07,8315.41,5527.61,5342.5,2802.25,8085.84,1435.12,4857.55
82.85,9157.27,9050.84,9315.65,5931.14,2926.46,8316.8,5529,5343.9,2803.64,8087.23,1436.51,4858.94
82.9,9158.66,9052.24,9317.04,5932.54,2927.85,8318.19,5530.39,5345.29,2805.04,8088.62,1437.9,4860.33
82.95,9160.06,9053.64,9318.43,5933.94,2929.24,8319.57,5531.78,5346.68,2806.43,8090.02,1439.29,4861.72
83,9161.45,9055.05,9319.81,5935.34,2930.63,8320.96,5533.16,5348.08,2807.82,8091.41,1440.68,4863.11
83.05,9162.85,9056.45,9321.2,5936.73,2932.02,8322.35,5534.55,5349.47,2809.21,8092.8,1442.07,4864.5
83.1,9164.24,9057.86,9322.59,5938.13,2933.41,8323.74,5535.94,5350.87,2810.6,8094.19,1443.46,4865.89
83.15,9165.64,9059.26,9323.98,5939.53,2934.8,8325.13,5537.33,5352.26,2811.99,8095.59,1444.85,4867.27
83.2,9167.03,9060.66,9325.37,5940.93,2936.19,8326.52,5538.72,5353.66,2813.38,8096.98,1446.24,4868.66
83.25,9168.43,9062.07,9326.76,5942.33,2937.58,8327.91,5540.11,5355.05,2814.77,8098.37,1447.63,4870.05
83.3,9169.82,9063.47,9328.15,5943.73,2938.97,8329.3,5541.5,5356.45,2816.16,8099.76,1449.02,4871.44
83.35,9171.22,9064.87,9329.54,5945.13,2940.37,8330.69,5542.89,5357.84,2817.55,8101.15,1450.42,4872.83
83.4,9172.61,9066.28,9330.93,5946.53,2941.76,8332.07,5544.28,5359.24,2818.94,8102.55,1451.81,4874.22
83.45,9174.01,9067.68,9332.31,5947.93,2943.15,8333.46,5545.66,5360.63,2820.33,8103.94,1453.2,4875.61
83.5,9175.4,9069.08,9333.7,5949.33,2944.54,8334.85,5547.05,5362.03,2821.73,8105.33,1454.59,4877
83.55,9176.8,9070.49,9335.09,5950.73,2945.93,8336.24,5548.44,5363.42,2823.12,8106.72,1455.98,4878.39
83.6,9178.19,9071.89,9336.48,5952.13,2947.32,8337.63,5549.83,5364.82,2824.51,8108.12,1457.37,4879.77
83.65,9179.59,9073.29,9337.87,5953.53,2948.71,8339.02,5551.22,5366.21,2825.9,8109.51,1458.76,4881.16
83.7,9180.98,9074.7,9339.26,5954.93,2950.1,8340.41,5552.61,5367.6,2827.29,8110.9,1460.15,4882.55
83.75,9182.38,9076.1,9340.65,5956.33,2951.49,8341.8,5554,5369,2828.68,8112.29,1461.54,4883.94
83.8,9183.77,9077.51,9342.04,5957.73,2952.88,8343.19,5555.39,5370.39,2830.07,8113.69,1462.93,4885.33
83.85,9185.17,9078.91,9343.43,5959.13,2954.27,8344.57,5556.78,5371.79,2831.46,8115.08,1464.32,4886.72
83.9,9186.56,9080.31,9344.81,5960.53,2955.66,8345.96,5558.16,5373.18,2832.85,8116.47,1465.71,4888.11
83.95,9187.96,9081.72,9346.2,5961.93,2957.05,8347.35,5559.55,5374.58,2834.24,8117.86,1467.11,4889.5
84,9189.36,9083.12,9347.59,5963.33,2958.45,8348.74,5560.94,5375.97,2835.63,8119.26,1468.5,4890.89
84.05,9190.75,9084.52,9348.98,5964.73,2959.84,8350.13,5562.33,5377.37,2837.02,8120.65,1469.89,4892.27
84.1,9192.15,9085.93,9350.37,5966.12,2961.23,8351.52,5563.72,5378.76,2838.42,8122.04,1471.28,4893.66
84.15,9193.54,9087.33,9351.76,5967.52,2962.62,8352.91,5565.11,5380.16,2839.81,8123.43,1472.67,4895.05
84.2,9194.94,9088.73,9353.15,5968.92,2964.01,8354.3,5566.5,5381.55,2841.2,8124.83,1474.06,4896.44
84.25,9196.33,9090.14,9354.54,5970.32,2965.4,8355.69,5567.89,5382.95,2842.59,8126.22,1475.45,4897.83
84.3,9197.73,9091.54,9355.93,5971.72,2966.79,8357.07,5569.28,5384.34,2843.98,8127.61,1476.84,4899.22
84.35,9199.12,9092.94,9357.31,5973.12,2968.18,8358.46,5570.66,5385.73,2845.37,8129,1478.23,4900.61
84.4,9200.52,9094.35,9358.7,5974.52,2969.57,8359.85,5572.05,5387.13,2846.76,8130.4,1479.62,4902
84.45,9201.91,9095.75,9360.09,5975.92,2970.96,8361.24,5573.44,5388.52,2848.15,8131.79,1481.01,4903.39
84.5,9203.31,9097.15,9361.48,5977.32,2972.35,8362.63,5574.83,5389.92,2849.54,8133.18,1482.4,4904.77
84.55,9204.7,9098.56,9362.87,5978.72,2973.74,8364.02,5576.22,5391.31,2850.93,8134.57,1483.8,4906.16
84.6,9206.1,9099.96,9364.26,5980.12,2975.13,8365.41,5577.61,5392.71,2852.32,8135.97,1485.19,4907.55
84.65,9207.49,9101.37,9365.65,5981.52,2976.53,8366.8,5579,5394.1,2853.71,8137.36,1486.58,4908.94
84.7,9208.89,9102.77,9367.04,5982.92,2977.92,8368.19,5580.39,5395.5,2855.11,8138.75,1487.97,4910.33
84.75,9210.28,9104.17,9368.43,5984.32,2979.31,8369.57,5581.78,5396.89,2856.5,8140.14,1489.36,4911.72
84.8,9211.68,9105.58,9369.81,5985.72,2980.7,8370.96,5583.16,5398.29,2857.89,8141.53,1490.75,4913.11
84.85,9213.07,9106.98,9371.2,5987.12,2982.09,8372.35,5584.55,5399.68,2859.28,8142.93,1492.14,4914.5
84.9,9214.47,9108.38,9372.59,5988.52,2983.48,8373.74,5585.94,5401.08,2860.67,8144.32,1493.53,4915.89
84.95,9215.86,9109.79,9373.98,5989.92,2984.87,8375.13,5587.33,5402.47,2862.06,8145.71,1494.92,4917.27
85,9217.26,9111.19,9375.37,5991.32,2986.26,8376.52,5588.72,5403.87,2863.45,8147.1,1496.31,4918.66
85.05,9218.65,9112.59,9376.76,5992.72,2987.65,8377.91,5590.11,5405.26,2864.84,8148.5,1497.7,4920.05
85.1,9220.05,9114,9378.15,5994.12,2989.04,8379.3,5591.5,5406.65,2866.23,8149.89,1499.09,4921.44
85.15,9221.44,9115.4,9379.54,5995.52,2990.43,8380.69,5592.89,5408.05,2867.62,8151.28,1500.49,4922.83
85.2,9222.84,9116.8,9380.93,5996.91,2991.82,8382.07,5594.28,5409.44,2869.01,8152.67,1501.88,4924.22
85.25,9224.24,9118.21,9382.31,5998.31,2993.21,8383.46,5595.66,5410.84,2870.4,8154.07,1503.27,4925.61
85.3,9225.63,9119.61,9383.7,5999.71,2994.61,8384.85,5597.05,5412.23,2871.79,8155.46,1504.66,4927
85.35,9227.03,9121.02,9385.09,6001.11,2996,8386.24,5598.44,5413.63,2873.19,8156.85,1506.05,4928.39
85.4,9228.42,9122.42,9386.48,6002.51,2997.39,8387.63,5599.83,5415.02,2874.58,8158.24,1507.44,4929.77
85.45,9229.82,9123.82,9387.87,6003.91,2998.78,8389.02,5601.22,5416.42,2875.97,8159.64,1508.83,4931.16
85.5,9231.21,9125.23,9389.26,6005.31,3000.17,8390.41,5602.61,5417.81,2877.36,8161.03,1510.22,4932.55
85.55,9232.61,9126.63,9390.65,6006.71,3001.56,8391.8,5604,5419.21,2878.75,8162.42,1511.61,4933.94
85.6,9234,9128.03,9392.04,6008.11,3002.95,8393.19,5605.39,5420.6,2880.14,8163.81,1513,4935.33
85.65,9235.4,9129.44,9393.43,6009.51,3004.34,8394.57,5606.78,5422,2881.53,8165.21,1514.39,4936.72
85.7,9236.79,9130.84,9394.81,6010.91,3005.73,8395.96,5608.16,5423.39,2882.92,8166.6,1515.78,4938.11
85.75,9238.19,9132.24,9396.2,6012.31,3007.12,8397.35,5609.55,5424.79,2884.31,8167.99,1517.17,4939.5
85.8,9239.58,9133.65,9397.59,6013.71,3008.51,8398.74,5610.94,5426.18,2885.7,8169.38,1518.57,4940.89
85.85,9240.98,9135.05,9398.98,6015.11,3009.9,8400.13,5612.33,5427.57,2887.09,8170.78,1519.96,4942.27
85.9,9242.37,9136.45,9400.37,6016.51,3011.29,8401.52,5613.72,5428.97,2888.48,8172.17,1521.35,4943.66
85.95,9243.77,9137.86,9401.76,6017.91,3012.69,8402.91,5615.11,5430.36,2889.88,8173.56,1522.74,4945.05
86,9245.16,9139.26,9403.15,6019.31,3014.08,8404.3,5616.5,5431.76,2891.27,8174.95,1524.13,4946.44
86.05,9246.56,9140.66,9404.54,6020.71,3015.47,8405.69,5617.89,5433.15,2892.66,8176.35,1525.52,4947.83
86.1,9247.95,9142.07,9405.93,6022.11,3016.86,8407.07,5619.28,5434.55,2894.05,8177.74,1526.91,4949.22
86.15,9249.35,9143.47,9407.31,6023.51,3018.25,8408.46,5620.66,5435.94,2895.44,8179.13,1528.3,4950.61
86.2,9250.74,9144.88,9408.7,6024.91,3019.64,8409.85,5622.05,5437.34,2896.83,8180.52,1529.69,4952
86.25,9252.14,9146.28,9410.09,6026.3,3021.03,8411.24,5623.44,5438.73,2898.22,8181.91,1531.08,4953.39
86.3,9253.53,9147.68,9411.48,6027.7,3022.42,8412.63,5624.83,5440.13,2899.61,8183.31,1532.47,4954.77
86.35,9254.93,9149.09,9412.87,6029.1,3023.81,8414.02,5626.22,5441.52,2901,8184.7,1533.86,4956.16
86.4,9256.32,9150.49,9414.26,6030.5,3025.2,8415.41,5627.61,5442.92,2902.39,8186.09,1535.26,4957.55
86.45,9257.72,9151.89,9415.65,6031.9,3026.59,8416.8,5629,5444.31,2903.78,8187.48,1536.65,4958.94
86.5,9259.12,9153.3,9417.04,6033.3,3027.98,8418.19,5630.39,5445.7,2905.17,8188.88,1538.04,4960.33
86.55,9260.51,9154.7,9418.43,6034.7,3029.37,8419.57,5631.78,5447.1,2906.57,8190.27,1539.43,4961.72
86.6,9261.91,9156.1,9419.81,6036.1,3030.77,8420.96,5633.16,5448.49,2907.96,8191.66,1540.82,4963.11
86.65,9263.3,9157.51,9421.2,6037.5,3032.16,8422.35,5634.55,5449.89,2909.35,8193.05,1542.21,4964.5
