time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19
81.95,3225.74,3014.98,9414.18,904.67,7732.32,4097.68,4290.91,6640.58,957.472,2752.79,4896.63,8372.78,2408.61,4650.1,9209.61,7184.7,5136.45,6761.6,868.002
82,3227.13,3016.36,9415.57,906.057,7733.71,4099.07,4292.3,6641.97,958.864,2754.18,4898.02,8374.17,2409.99,4651.49,9210.99,7186.1,5137.84,6762.99,869.42
82.05,3228.52,3017.74,9416.96,907.445,7735.09,4100.46,4293.69,6643.36,960.257,2755.57,4899.41,8375.56,2411.38,4652.88,9212.37,7187.5,5139.23,6764.38,870.837
82.1,3229.91,3019.12,9418.35,908.833,7736.48,4101.85,4295.08,6644.75,961.65,2756.96,4900.81,8376.95,2412.77,4654.27,9213.75,7188.9,5140.62,6765.77,872.254
82.15,3231.3,3020.5,9419.73,910.221,7737.87,4103.24,4296.47,6646.14,963.042,2758.35,4902.2,8378.34,2414.16,4655.65,9215.13,7190.3,5142.01,6767.16,873.671
82.2,3232.69,3021.88,9421.12,911.609,7739.26,4104.63,4297.85,6647.54,964.435,2759.74,4903.59,8379.73,2415.55,4657.04,9216.51,7191.69,5143.4,6768.55,875.089
82.25,3234.08,3023.27,9422.51,912.997,7740.65,4106.01,4299.24,6648.93,965.828,2761.13,4904.99,8381.12,2416.94,4658.43,9217.89,7193.09,5144.78,6769.94,876.506
82.3,3235.47,3024.65,9423.9,914.385,7742.04,4107.4,4300.63,6650.32,967.22,2762.52,4906.38,8382.51,2418.33,4659.82,9219.27,7194.49,5146.17,6771.33,877.923
82.35,3236.86,3026.03,9425.29,915.772,7743.43,4108.79,4302.02,6651.71,968.613,2763.92,4907.77,8383.9,2419.72,4661.21,9220.65,7195.89,5147.56,6772.71,879.34
82.4,3238.25,3027.41,9426.68,917.16,7744.82,4110.18,4303.41,6653.1,970.006,2765.31,4909.17,8385.29,2421.11,4662.6,9222.02,7197.29,5148.95,6774.1,880.757
82.45,3239.64,3028.79,9428.07,918.548,7746.21,4111.57,4304.8,6654.49,971.398,2766.7,4910.56,8386.69,2422.5,4663.99,9223.4,7198.69,5150.34,6775.49,882.174
82.5,3241.03,3030.17,9429.46,919.936,7747.59,4112.96,4306.19,6655.88,972.791,2768.09,4911.95,8388.08,2423.89,4665.38,9224.78,7200.09,5151.73,6776.88,883.592
82.55,3242.42,3031.55,9430.85,921.324,7748.98,4114.35,4307.58,6657.27,974.184,2769.48,4913.35,8389.47,2425.28,4666.77,9226.16,7201.49,5153.12,6778.27,885.009
82.6,3243.81,3032.93,9432.23,922.712,7750.37,4115.74,4308.97,6658.66,975.576,2770.87,4914.74,8390.86,2426.67,4668.15,9227.54,7202.88,5154.51,6779.66,886.426
82.65,3245.2,3034.31,9433.62,924.1,7751.76,4117.13,4310.36,6660.05,976.969,2772.26,4916.13,8392.25,2428.06,4669.54,9228.92,7204.28,5155.9,6781.05,887.843
82.7,3246.59,3035.69,9435.01,925.487,7753.15,4118.52,4311.74,6661.44,978.362,2773.65,4917.53,8393.64,2429.45,4670.93,9230.3,7205.68,5157.28,6782.44,889.26
82.75,3247.98,3037.07,9436.4,926.875,7754.54,4119.91,4313.13,6662.83,979.754,2775.04,4918.92,8395.03,2430.84,4672.32,9231.68,7207.08,5158.67,6783.83,890.676
82.8,3249.37,3038.46,9437.79,928.263,7755.93,4121.3,4314.52,6664.22,981.147,2776.44,4920.31,8396.42,2432.23,4673.71,9233.06,7208.48,5160.06,6785.21,892.093
82.85,3250.76,3039.84,9439.18,929.651,7757.32,4122.69,4315.91,6665.61,982.54,2777.83,4921.71,8397.81,2433.62,4675.1,9234.44,7209.88,5161.45,6786.6,893.51
82.9,3252.15,3041.22,9440.57,931.039,7758.71,4124.08,4317.3,6667.01,983.932,2779.22,4923.1,8399.2,2435.01,4676.49,9235.82,7211.28,5162.84,6787.99,894.927
82.95,3253.54,3042.6,9441.96,932.427,7760.09,4125.47,4318.69,6668.4,985.325,2780.61,4924.49,8400.59,2436.4,4677.88,9237.2,7212.67,5164.23,6789.38,896.344
83,3254.93,3043.98,9443.35,933.814,7761.48,4126.86,4320.08,6669.79,986.718,2782,4925.89,8401.99,2437.79,4679.27,9238.58,7214.07,5165.62,6790.77,897.761
83.05,3256.31,3045.36,9444.73,935.202,7762.87,4128.25,4321.47,6671.18,988.11,2783.39,4927.28,8403.38,2439.18,4680.65,9239.96,7215.47,5167.01,6792.16,899.177
83.1,3257.7,3046.74,9446.12,936.59,7764.26,4129.64,4322.86,6672.57,989.503,2784.78,4928.67,8404.77,2440.56,4682.04,9241.34,7216.87,5168.4,6793.55,900.594
83.15,3259.09,3048.12,9447.51,937.978,7765.65,4131.03,4324.25,6673.96,990.896,2786.17,4930.07,8406.16,2441.95,4683.43,9242.72,7218.27,5169.78,6794.94,902.011
83.2,3260.48,3049.5,9448.9,939.366,7767.04,4132.42,4325.63,6675.35,992.288,2787.57,4931.46,8407.55,2443.34,4684.82,9244.1,7219.67,5171.17,6796.33,903.427
83.25,3261.87,3050.88,9450.29,940.754,7768.43,4133.8,4327.02,6676.74,993.681,2788.96,4932.85,8408.94,2444.73,4686.21,9245.48,7221.07,5172.56,6797.71,904.844
83.3,3263.26,3052.26,9451.68,942.141,7769.82,4135.19,4328.41,6678.13,995.074,2790.35,4934.25,8410.33,2446.12,4687.6,9246.86,7222.46,5173.95,6799.1,906.261
83.35,3264.65,3053.65,9453.07,943.529,7771.21,4136.58,4329.8,6679.52,996.466,2791.74,4935.64,8411.72,2447.51,4688.99,9248.24,7223.86,5175.34,6800.49,907.677
83.4,3266.04,3055.03,9454.46,944.917,7772.59,4137.97,4331.19,6680.91,997.859,2793.13,4937.03,8413.11,2448.9,4690.38,9249.62,7225.26,5176.73,6801.88,909.094
83.45,3267.43,3056.41,9455.85,946.305,7773.98,4139.36,4332.58,6682.3,999.252,2794.52,4938.43,8414.5,2450.29,4691.77,9251,7226.66,5178.12,6803.27,910.51
83.5,3268.82,3057.79,9457.23,947.693,7775.37,4140.75,4333.97,6683.69,1000.64,2795.91,4939.82,8415.89,2451.68,4693.15,9252.38,7228.06,5179.51,6804.66,911.927
83.55,3270.21,3059.17,9458.62,949.081,7776.76,4142.14,4335.36,6685.08,1002.04,2797.3,4941.21,8417.28,2453.07,4694.54,9253.76,7229.46,5180.9,6806.05,913.343
83.6,3271.6,3060.55,9460.01,950.469,7778.15,4143.53,4336.75,6686.48,1003.43,2798.69,4942.61,8418.68,2454.46,4695.93,9255.14,7230.86,5182.28,6807.44,914.76
83.65,3272.99,3061.93,9461.4,951.856,7779.54,4144.92,4338.14,6687.87,1004.82,2800.09,4944,8420.07,2455.85,4697.32,9256.52,7232.25,5183.67,6808.83,916.176
83.7,3274.38,3063.31,9462.79,953.244,7780.93,4146.31,4339.52,6689.26,1006.22,2801.48,4945.39,8421.46,2457.24,4698.71,9257.9,7233.65,5185.06,6810.21,917.593
83.75,3275.77,3064.69,9464.18,954.632,7782.32,4147.7,4340.91,6690.65,1007.61,2802.87,4946.79,8422.85,2458.63,4700.1,9259.28,7235.05,5186.45,6811.6,919.009
83.8,3277.16,3066.07,9465.57,956.02,7783.71,4149.09,4342.3,6692.04,1009,2804.26,4948.18,8424.24,2460.02,4701.49,9260.66,7236.45,5187.84,6812.99,920.425
83.85,3278.55,3067.45,9466.96,957.408,7785.09,4150.48,4343.69,6693.43,1010.39,2805.65,4949.57,8425.63,2461.41,4702.88,9262.04,7237.85,5189.23,6814.38,921.842
83.9,3279.94,3068.84,9468.35,958.796,7786.48,4151.87,4345.08,6694.82,1011.79,2807.04,4950.97,8427.02,2462.8,4704.27,9263.42,7239.25,5190.62,6815.77,923.258
83.95,3281.33,3070.22,9469.73,960.183,7787.87,4153.26,4346.47,6696.21,1013.18,2808.43,4952.36,8428.41,2464.19,4705.65,9264.8,7240.65,5192.01,6817.16,924.674
84,3282.72,3071.6,9471.12,961.571,7789.26,4154.65,4347.86,6697.6,1014.57,2809.82,4953.75,8429.8,2465.58,4707.04,9266.18,7242.04,5193.4,6818.55,926.09
84.05,3284.11,3072.98,9472.51,962.959,7790.65,4156.04,4349.25,6698.99,1015.96,2811.21,4955.15,8431.19,2466.97,4708.43,9267.56,7243.44,5194.78,6819.94,927.506
84.1,3285.5,3074.36,9473.9,964.347,7792.04,4157.43,4350.64,6700.38,1017.36,2812.61,4956.54,8432.58,2468.36,4709.82,9268.94,7244.84,5196.17,6821.33,928.923
84.15,3286.88,3075.74,9475.29,965.735,7793.43,4158.82,4352.03,6701.77,1018.75,2814,4957.93,8433.97,2469.74,4711.21,9270.32,7246.24,5197.56,6822.71,930.339
84.2,3288.27,3077.12,9476.68,967.123,7794.82,4160.21,4353.41,6703.16,1020.14,2815.39,4959.33,8435.37,2471.13,4712.6,9271.7,7247.64,5198.95,6824.1,931.755
84.25,3289.66,3078.5,9478.07,968.51,7796.21,4161.6,4354.8,6704.56,1021.53,2816.78,4960.72,8436.76,2472.52,4713.99,9273.07,7249.04,5200.34,6825.49,933.171
84.3,3291.05,3079.88,9479.46,969.898,7797.59,4162.98,4356.19,6705.95,1022.93,2818.17,4962.11,8438.15,2473.91,4715.38,9274.45,7250.44,5201.73,6826.88,934.587
84.35,3292.44,3081.26,9480.85,971.286,7798.98,4164.37,4357.58,6707.34,1024.32,2819.56,4963.51,8439.54,2475.3,4716.77,9275.83,7251.84,5203.12,6828.27,936.003
84.4,3293.83,3082.64,9482.23,972.674,7800.37,4165.76,4358.97,6708.73,1025.71,2820.95,4964.9,8440.93,2476.69,4718.15,9277.21,7253.23,5204.51,6829.66,937.419
84.45,3295.22,3084.03,9483.62,974.062,7801.76,4167.15,4360.36,6710.12,1027.11,2822.34,4966.29,8442.32,2478.08,4719.54,9278.59,7254.63,5205.9,6831.05,938.835
84.5,3296.61,3085.41,9485.01,975.449,7803.15,4168.54,4361.75,6711.51,1028.5,2823.74,4967.69,8443.71,2479.47,4720.93,9279.97,7256.03,5207.28,6832.44,940.251
84.55,3298,3086.79,9486.4,976.837,7804.54,4169.93,4363.14,6712.9,1029.89,2825.13,4969.08,8445.1,2480.86,4722.32,9281.35,7257.43,5208.67,6833.83,941.667
84.6,3299.39,3088.17,9487.79,978.225,7805.93,4171.32,4364.53,6714.29,1031.28,2826.52,4970.47,8446.49,2482.25,4723.71,9282.73,7258.83,5210.06,6835.21,943.083
84.65,3300.78,3089.55,9489.18,979.613,7807.32,4172.71,4365.92,6715.68,1032.68,2827.91,4971.87,8447.88,2483.64,4725.1,9284.11,7260.23,5211.45,6836.6,944.498
84.7,3302.17,3090.93,9490.57,981.001,7808.71,4174.1,4367.3,6717.07,1034.07,2829.3,4973.26,8449.27,2485.03,4726.49,9285.49,7261.63,5212.84,6837.99,945.914
84.75,3303.56,3092.31,9491.96,982.389,7810.09,4175.49,4368.69,6718.46,1035.46,2830.69,4974.65,8450.66,2486.42,4727.88,9286.87,7263.02,5214.23,6839.38,947.33
84.8,3304.95,3093.69,9493.35,983.776,7811.48,4176.88,4370.08,6719.85,1036.85,2832.08,4976.05,8452.06,2487.81,4729.27,9288.25,7264.42,5215.62,6840.77,948.746
84.85,3306.34,3095.07,9494.73,985.164,7812.87,4178.27,4371.47,6721.24,1038.25,2833.47,4977.44,8453.45,2489.2,4730.65,9289.63,7265.82,5217.01,6842.16,950.161
84.9,3307.73,3096.45,9496.12,986.552,7814.26,4179.66,4372.86,6722.63,1039.64,2834.86,4978.83,8454.84,2490.59,4732.04,9291.01,7267.22,5218.4,6843.55,951.577
84.95,3309.12,3097.83,9497.51,987.94,7815.65,4181.05,4374.25,6724.03,1041.03,2836.26,4980.23,8456.23,2491.98,4733.43,9292.39,7268.62,5219.78,6844.94,952.993
85,3310.51,3099.22,9498.9,989.328,7817.04,4182.44,4375.64,6725.42,1042.42,2837.65,4981.62,8457.62,2493.37,4734.82,9293.77,7270.02,5221.17,6846.33,954.408
85.05,3311.9,3100.6,9500.29,990.716,7818.43,4183.83,4377.03,6726.81,1043.82,2839.04,4983.01,8459.01,2494.76,4736.21,9295.15,7271.42,5222.56,6847.71,955.824
85.1,3313.29,3101.98,9501.68,992.103,7819.82,4185.22,4378.42,6728.2,1045.21,2840.43,4984.41,8460.4,2496.15,4737.6,9296.53,7272.81,5223.95,6849.1,957.24
85.15,3314.68,3103.36,9503.07,993.491,7821.21,4186.61,4379.81,6729.59,1046.6,2841.82,4985.8,8461.79,2497.54,4738.99,9297.91,7274.21,5225.34,6850.49,958.655
85.2,3316.07,3104.74,9504.46,994.879,7822.59,4188,4381.19,6730.98,1048,2843.21,4987.19,8463.18,2498.92,4740.38,9299.29,7275.61,5226.73,6851.88,960.071
85.25,3317.45,3106.12,9505.85,996.267,7823.98,4189.39,4382.58,6732.37,1049.39,2844.6,4988.59,8464.57,2500.31,4741.77,9300.67,7277.01,5228.12,6853.27,961.486
85.3,3318.84,3107.5,9507.23,997.655,7825.37,4190.78,4383.97,6733.76,1050.78,2845.99,4989.98,8465.96,2501.7,4743.15,9302.05,7278.41,5229.51,6854.66,962.902
85.35,3320.23,3108.88,9508.62,999.042,7826.76,4192.16,4385.36,6735.15,1052.17,2847.39,4991.37,8467.35,2503.09,4744.54,9303.43,7279.81,5230.9,6856.05,964.317
85.4,3321.62,3110.26,9510.01,1000.43,7828.15,4193.55,4386.75,6736.54,1053.57,2848.78,4992.77,8468.75,2504.48,4745.93,9304.81,7281.21,5232.28,6857.44,965.733
85.45,3323.01,3111.64,9511.4,1001.82,7829.54,4194.94,4388.14,6737.93,1054.96,2850.17,4994.16,8470.14,2505.87,4747.32,9306.19,7282.6,5233.67,6858.83,967.148
85.5,3324.4,3113.03,9512.79,1003.21,7830.93,4196.33,4389.53,6739.32,1056.35,2851.56,4995.55,8471.53,2507.26,4748.71,9307.57,7284,5235.06,6860.21,968.563
85.55,3325.79,3114.41,9514.18,1004.59,7832.32,4197.72,4390.92,6740.71,1057.74,2852.95,4996.95,8472.92,2508.65,4750.1,9308.95,7285.4,5236.45,6861.6,969.979
85.6,3327.18,3115.79,9515.57,1005.98,7833.71,4199.11,4392.31,6742.1,1059.14,2854.34,4998.34,8474.31,2510.04,4751.49,9310.33,7286.8,5237.84,6862.99,971.394
85.65,3328.57,3117.17,9516.96,1007.37,7835.09,4200.5,4393.7,6743.5,1060.53,2855.73,4999.73,8475.7,2511.43,4752.88,9311.71,7288.2,5239.23,6864.38,972.809
85.7,3329.96,3118.55,9518.35,1008.76,7836.48,4201.89,4395.08,6744.89,1061.92,2857.12,5001.13,8477.09,2512.82,4754.27,9313.09,7289.6,5240.62,6865.77,974.225
85.75,3331.35,3119.93,9519.73,1010.14,7837.87,4203.28,4396.47,6746.28,1063.32,2858.51,5002.52,8478.48,2514.21,4755.65,9314.47,7291,5242.01,6867.16,975.64
85.8,3332.74,3121.31,9521.12,1011.53,7839.26,4204.67,4397.86,6747.67,1064.71,2859.91,5003.91,8479.87,2515.6,4757.04,9315.85,7292.4,5243.4,6868.55,977.055
85.85,3334.13,3122.69,9522.51,1012.92,7840.65,4206.06,4399.25,6749.06,1066.1,2861.3,5005.31,8481.26,2516.99,4758.43,9317.23,7293.79,5244.78,6869.94,978.47
85.9,3335.52,3124.07,9523.9,1014.31,7842.04,4207.45,4400.64,6750.45,1067.49,2862.69,5006.7,8482.65,2518.38,4759.82,9318.61,7295.19,5246.17,6871.33,979.885
85.95,3336.91,3125.45,9525.29,1015.7,7843.43,4208.84,4402.03,6751.84,1068.89,2864.08,5008.09,8484.05,2519.77,4761.21,9319.99,7296.59,5247.56,6872.71,981.3
86,3338.3,3126.83,9526.68,1017.08,7844.82,4210.23,4403.42,6753.23,1070.28,2865.47,5009.49,8485.44,2521.16,4762.6,9321.37,7297.99,5248.95,6874.1,982.715
86.05,3339.69,3128.22,9528.07,1018.47,7846.21,4211.62,4404.81,6754.62,1071.67,2866.86,5010.88,8486.83,2522.55,4763.99,9322.75,7299.39,5250.34,6875.49,984.13
86.1,3341.08,3129.6,9529.46,1019.86,7847.59,4213.01,4406.2,6756.01,1073.06,2868.25,5012.27,8488.22,2523.94,4765.38,9324.13,7300.79,5251.73,6876.88,985.545
86.15,3342.47,3130.98,9530.85,1021.25,7848.98,4214.4,4407.59,6757.4,1074.46,2869.64,5013.67,8489.61,2525.33,4766.77,9325.51,7302.19,5253.12,6878.27,986.96
86.2,3343.86,3132.36,9532.23,1022.64,7850.37,4215.79,4408.97,6758.79,1075.85,2871.04,5015.06,8491,2526.72,4768.15,9326.89,7303.58,5254.51,6879.66,988.375
86.25,3345.25,3133.74,9533.62,1024.02,7851.76,4217.18,4410.36,6760.18,1077.24,2872.43,5016.45,8492.39,2528.11,4769.54,9328.27,7304.98,5255.9,6881.05,989.79
86.3,3346.64,3135.12,9535.01,1025.41,7853.15,4218.57,4411.75,6761.57,1078.63,2873.82,5017.85,8493.78,2529.49,4770.93,9329.64,7306.38,5257.28,6882.44,991.205
86.35,3348.02,3136.5,9536.4,1026.8,7854.54,4219.96,4413.14,6762.97,1080.03,2875.21,5019.24,8495.17,2530.88,4772.32,9331.02,7307.78,5258.67,6883.83,992.62
86.4,3349.41,3137.88,9537.79,1028.19,7855.93,4221.34,4414.53,6764.36,1081.42,2876.6,5020.63,8496.56,2532.27,4773.71,9332.4,7309.18,5260.06,6885.21,994.035
86.45,3350.8,3139.26,9539.18,1029.57,7857.32,4222.73,4415.92,6765.75,1082.81,2877.99,5022.03,8497.95,2533.66,4775.1,9333.78,7310.58,5261.45,6886.6,995.45
86.5,3352.19,3140.64,9540.57,1030.96,7858.71,4224.12,4417.31,6767.14,1084.21,2879.38,5023.42,8499.34,2535.05,4776.49,9335.16,7311.98,5262.84,6887.99,996.865
86.55,3353.58,3142.03,9541.96,1032.35,7860.09,4225.51,4418.7,6768.53,1085.6,2880.77,5024.81,8500.74,2536.44,4777.88,9336.54,7313.37,5264.23,6889.38,998.279
86.6,3354.97,3143.41,9543.35,1033.74,7861.48,4226.9,4420.09,6769.92,1086.99,2882.16,5026.21,8502.13,2537.83,4779.27,9337.92,7314.77,5265.62,6890.77,999.694
86.65,3356.36,3144.79,9544.73,1035.13,7862.87,4228.29,4421.48,6771.31,1088.38,2883.56,5027.6,8503.52,2539.22,4780.65,9339.3,7316.17,5267.01,6892.16,1001.11
86.7,3357.75,3146.17,9546.12,1036.51,7864.26,4229.68,4422.86,6772.7,1089.78,2884.95,5028.99,8504.91,2540.61,4782.04,9340.68,7317.57,5268.4,6893.55,1002.52
86.75,3359.14,3147.55,9547.51,1037.9,7865.65,4231.07,4424.25,6774.09,1091.17,2886.34,5030.39,8506.3,2542,4783.43,9342.06,7318.97,5269.78,6894.94,1003.94
86.8,3360.53,3148.93,9548.9,1039.29,7867.04,4232.46,4425.64,6775.48,1092.56,2887.73,5031.78,8507.69,2543.39,4784.82,9343.44,7320.37,5271.17,6896.33,1005.35
86.85,3361.92,3150.31,9550.29,1040.68,7868.43,4233.85,4427.03,6776.87,1093.95,2889.12,5033.17,8509.08,2544.78,4786.21,9344.82,7321.77,5272.56,6897.71,1006.77
86.9,3363.31,3151.69,9551.68,1042.06,7869.82,4235.24,4428.42,6778.26,1095.35,2890.51,5034.57,8510.47,2546.17,4787.6,9346.2,7323.16,5273.95,6899.1,1008.18
86.95,3364.7,3153.07,9553.07,1043.45,7871.21,4236.63,4429.81,6779.65,1096.74,2891.9,5035.96,8511.86,2547.56,4788.99,9347.58,7324.56,5275.34,6900.49,1009.6
87,3366.09,3154.45,9554.46,1044.84,7872.59,4238.02,4431.2,6781.05,1098.13,2893.29,5037.35,8513.25,2548.95,4790.38,9348.96,7325.96,5276.73,6901.88,1011.01
87.05,3367.48,3155.83,9555.85,1046.23,7873.98,4239.41,4432.59,6782.44,1099.52,2894.69,5038.75,8514.64,2550.34,4791.77,9350.34,7327.36,5278.12,6903.27,1012.43
87.1,3368.87,3157.22,9557.23,1047.62,7875.37,4240.8,4433.98,6783.83,1100.92,2896.08,5040.14,8516.03,2551.73,4793.15,9351.72,7328.76,5279.51,6904.66,1013.84
87.15,3370.26,3158.6,9558.62,1049,7876.76,4242.19,4435.37,6785.22,1102.31,2897.47,5041.53,8517.43,2553.12,4794.54,9353.1,7330.16,5280.9,6906.05,1015.25
87.2,3371.65,3159.98,9560.01,1050.39,7878.15,4243.58,4436.75,6786.61,1103.7,2898.86,5042.93,8518.82,2554.51,4795.93,9354.48,7331.56,5282.28,6907.44,1016.67
87.25,3373.04,3161.36,9561.4,1051.78,7879.54,4244.97,4438.14,6788,1105.1,2900.25,5044.32,8520.21,2555.9,4797.32,9355.86,7332.96,5283.67,6908.83,1018.08
87.3,3374.43,3162.74,9562.79,1053.17,7880.93,4246.36,4439.53,6789.39,1106.49,2901.64,5045.71,8521.6,2557.29,4798.71,9357.24,7334.35,5285.06,6910.21,1019.5
87.35,3375.82,3164.12,9564.18,1054.55,7882.32,4247.75,4440.92,6790.78,1107.88,2903.03,5047.11,8522.99,2558.67,4800.1,9358.62,7335.75,5286.45,6911.6,1020.91
87.4,3377.21,3165.5,9565.57,1055.94,7883.71,4249.14,4442.31,6792.17,1109.27,2904.42,5048.5,8524.38,2560.06,4801.49,9360,7337.15,5287.84,6912.99,1022.33
87.45,3378.6,3166.88,9566.96,1057.33,7885.09,4250.52,4443.7,6793.56,1110.67,2905.81,5049.89,8525.77,2561.45,4802.88,9361.38,7338.55,5289.23,6914.38,1023.74
87.5,3379.98,3168.26,9568.35,1058.72,7886.48,4251.91,4445.09,6794.95,1112.06,2907.21,5051.29,8527.16,2562.84,4804.27,9362.76,7339.95,5290.62,6915.77,1025.15
87.55,3381.37,3169.64,9569.73,1060.11,7887.87,4253.3,4446.48,6796.34,1113.45,2908.6,5052.68,8528.55,2564.23,4805.65,9364.14,7341.35,5292.01,6917.16,1026.57
87.6,3382.76,3171.03,9571.12,1061.49,7889.26,4254.69,4447.87,6797.73,1114.84,2909.99,5054.07,8529.94,2565.62,4807.04,9365.52,7342.75,5293.4,6918.55,1027.98
87.65,3384.15,3172.41,9572.51,1062.88,7890.65,4256.08,4449.26,6799.12,1116.24,2911.38,5055.47,8531.33,2567.01,4808.43,9366.9,7344.14,5294.78,6919.94,1029.4
87.7,3385.54,3173.79,9573.9,1064.27,7892.04,4257.47,4450.64,6800.52,1117.63,2912.77,5056.86,8532.72,2568.4,4809.82,9368.28,7345.54,5296.17,6921.33,1030.81
87.75,3386.93,3175.17,9575.29,1065.66,7893.43,4258.86,4452.03,6801.91,1119.02,2914.16,5058.25,8534.12,2569.79,4811.21,9369.66,7346.94,5297.56,6922.71,1032.23
87.8,3388.32,3176.55,9576.68,1067.04,7894.82,4260.25,4453.42,6803.3,1120.42,2915.55,5059.65,8535.51,2571.18,4812.6,9371.04,7348.34,5298.95,6924.1,1033.64
87.85,3389.71,3177.93,9578.07,1068.43,7896.21,4261.64,4454.81,6804.69,1121.81,2916.94,5061.04,8536.9,2572.57,4813.99,9372.42,7349.74,5300.34,6925.49,1035.05
87.9,3391.1,3179.31,9579.46,1069.82,7897.59,4263.03,4456.2,6806.08,1123.2,2918.34,5062.43,8538.29,2573.96,4815.38,9373.8,7351.14,5301.73,6926.88,1036.47
87.95,3392.49,3180.69,9580.85,1071.21,7898.98,4264.42,4457.59,6807.47,1124.59,2919.73,5063.83,8539.68,2575.35,4816.77,9375.18,7352.54,5303.12,6928.27,1037.88
88,3393.88,3182.07,9582.23,1072.6,7900.37,4265.81,4458.98,6808.86,1125.99,2921.12,5065.22,8541.07,2576.74,4818.15,9376.56,7353.93,5304.51,6929.66,1039.3
88.05,3395.27,3183.45,9583.62,1073.98,7901.76,4267.2,4460.37,6810.25,1127.38,2922.51,5066.61,8542.46,2578.13,4819.54,9377.94,7355.33,5305.9,6931.05,1040.71
88.1,3396.66,3184.84,9585.01,1075.37,7903.15,4268.59,4461.76,6811.64,1128.77,2923.9,5068.01,8543.85,2579.52,4820.93,9379.32,7356.73,5307.28,6932.44,1042.12
88.15,3398.05,3186.22,9586.4,1076.76,7904.54,4269.98,4463.15,6813.03,1130.16,2925.29,5069.4,8545.24,2580.91,4822.32,9380.7,7358.13,5308.67,6933.83,1043.54
88.2,3399.44,3187.6,9587.79,1078.15,7905.93,4271.37,4464.53,6814.42,1131.56,2926.68,5070.79,8546.63,2582.3,4823.71,9382.08,7359.53,5310.06,6935.21,1044.95
88.25,3400.83,3188.98,9589.18,1079.53,7907.32,4272.76,4465.92,6815.81,1132.95,2928.07,5072.19,8548.02,2583.69,4825.1,9383.46,7360.93,5311.45,6936.6,1046.36
88.3,3402.22,3190.36,9590.57,1080.92,7908.71,4274.15,4467.31,6817.2,1134.34,2929.47,5073.58,8549.41,2585.08,4826.49,9384.84,7362.33,5312.84,6937.99,1047.78
88.35,3403.61,3191.74,9591.96,1082.31,7910.09,4275.54,4468.7,6818.59,1135.73,2930.86,5074.97,8550.81,2586.47,4827.88,9386.22,7363.72,5314.23,6939.38,1049.19
88.4,3405,3193.12,9593.35,1083.7,7911.48,4276.93,4470.09,6819.99,1137.13,2932.25,5076.37,8552.2,2587.85,4829.27,9387.6,7365.12,5315.62,6940.77,1050.61
88.45,3406.39,3194.5,9594.73,1085.09,7912.87,4278.32,4471.48,6821.38,1138.52,2933.64,5077.76,8553.59,2589.24,4830.65,9388.98,7366.52,5317.01,6942.16,1052.02
88.5,3407.78,3195.88,9596.12,1086.47,7914.26,4279.7,4472.87,6822.77,1139.91,2935.03,5079.15,8554.98,2590.63,4832.04,9390.36,7367.92,5318.4,6943.55,1053.43
88.55,3409.17,3197.26,9597.51,1087.86,7915.65,4281.09,4474.26,6824.16,1141.31,2936.42,5080.55,8556.37,2592.02,4833.43,9391.74,7369.32,5319.78,6944.94,1054.85
88.6,3410.56,3198.64,9598.9,1089.25,7917.04,4282.48,4475.65,6825.55,1142.7,2937.81,5081.94,8557.76,2593.41,4834.82,9393.12,7370.72,5321.17,6946.33,1056.26
88.65,3411.94,3200.03,9600.29,1090.64,7918.43,4283.87,4477.04,6826.94,1144.09,2939.2,5083.33,8559.15,2594.8,4836.21,9394.49,7372.12,5322.56,6947.71,1057.67
88.7,3413.33,3201.41,9601.68,1092.02,7919.82,4285.26,4478.42,6828.33,1145.48,2940.59,5084.73,8560.54,2596.19,4837.6,9395.87,7373.52,5323.95,6949.1,1059.09
88.75,3414.72,3202.79,9603.07,1093.41,7921.21,4286.65,4479.81,6829.72,1146.88,2941.99,5086.12,8561.93,2597.58,4838.99,9397.25,7374.91,5325.34,6950.49,1060.5
88.8,3416.11,3204.17,9604.46,1094.8,7922.59,4288.04,4481.2,6831.11,1148.27,2943.38,5087.51,8563.32,2598.97,4840.38,9398.63,7376.31,5326.73,6951.88,1061.91
88.85,3417.5,3205.55,9605.85,1096.19,7923.98,4289.43,4482.59,6832.5,1149.66,2944.77,5088.91,8564.71,2600.36,4841.77,9400.01,7377.71,5328.12,6953.27,1063.33
88.9,3418.89,3206.93,9607.23,1097.58,7925.37,4290.82,4483.98,6833.89,1151.05,2946.16,5090.3,8566.1,2601.75,4843.15,9401.39,7379.11,5329.51,6954.66,1064.74
88.95,3420.28,3208.31,9608.62,1098.96,7926.76,4292.21,4485.37,6835.28,1152.45,2947.55,5091.69,8567.5,2603.14,4844.54,9402.77,7380.51,5330.9,6956.05,1066.15
89,3421.67,3209.69,9610.01,1100.35,7928.15,4293.6,4486.76,6836.67,1153.84,2948.94,5093.09,8568.89,2604.53,4845.93,9404.15,7381.91,5332.28,6957.44,1067.57
89.05,3423.06,3211.07,9611.4,1101.74,7929.54,4294.99,4488.15,6838.06,1155.23,2950.33,5094.48,8570.28,2605.92,4847.32,9405.53,7383.31,5333.67,6958.83,1068.98
