time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10
90.45,1323.76,5715.59,2366.79,6329.66,3418.14,6109.11,3107.04,514.764,9345.6,432.002
90.5,1325.15,5717.04,2368.19,6331.05,3419.52,6110.5,3108.43,516.157,9346.99,433.412
90.55,1326.54,5718.49,2369.59,6332.44,3420.91,6111.89,3109.83,517.551,9348.38,434.822
90.6,1327.94,5719.94,2370.99,6333.83,3422.3,6113.28,3111.23,518.944,9349.77,436.232
90.65,1329.33,5721.38,2372.39,6335.22,3423.69,6114.67,3112.63,520.337,9351.16,437.642
90.7,1330.72,5722.83,2373.79,6336.6,3425.08,6116.06,3114.03,521.73,9352.55,439.052
90.75,1332.12,5724.28,2375.19,6337.99,3426.47,6117.45,3115.43,523.124,9353.94,440.462
90.8,1333.51,5725.72,2376.59,6339.38,3427.86,6118.84,3116.83,524.517,9355.33,441.872
90.85,1334.9,5727.17,2377.98,6340.77,3429.25,6120.23,3118.22,525.91,9356.72,443.282
90.9,1336.3,5728.62,2379.38,6342.16,3430.64,6121.62,3119.62,527.303,9358.11,444.692
90.95,1337.69,5730.06,2380.78,6343.55,3432.02,6123.01,3121.02,528.697,9359.5,446.102
91,1339.08,5731.51,2382.18,6344.94,3433.41,6124.4,3122.42,530.09,9360.89,447.511
91.05,1340.48,5732.96,2383.58,6346.33,3434.8,6125.79,3123.82,531.483,9362.28,448.921
91.1,1341.87,5734.4,2384.98,6347.72,3436.19,6127.18,3125.22,532.877,9363.67,450.331
91.15,1343.26,5735.85,2386.38,6349.1,3437.58,6128.57,3126.62,534.27,9365.06,451.741
91.2,1344.66,5737.3,2387.78,6350.49,3438.97,6129.96,3128.02,535.663,9366.45,453.151
91.25,1346.05,5738.75,2389.17,6351.88,3440.36,6131.35,3129.41,537.056,9367.84,454.561
91.3,1347.44,5740.19,2390.57,6353.27,3441.75,6132.74,3130.81,538.45,9369.23,455.971
91.35,1348.84,5741.64,2391.97,6354.66,3443.14,6134.13,3132.21,539.843,9370.61,457.381
91.4,1350.23,5743.09,2393.37,6356.05,3444.52,6135.52,3133.61,541.236,9372,458.791
91.45,1351.62,5744.53,2394.77,6357.44,3445.91,6136.91,3135.01,542.629,9373.39,460.201
91.5,1353.02,5745.98,2396.17,6358.83,3447.3,6138.3,3136.41,544.023,9374.78,461.611
91.55,1354.41,5747.43,2397.57,6360.22,3448.69,6139.7,3137.81,545.416,9376.17,463.021
91.6,1355.8,5748.87,2398.97,6361.6,3450.08,6141.09,3139.2,546.809,9377.56,464.431
91.65,1357.2,5750.32,2400.36,6362.99,3451.47,6142.48,3140.6,548.203,9378.95,465.841
91.7,1358.59,5751.77,2401.76,6364.38,3452.86,6143.87,3142,549.596,9380.34,467.251
91.75,1359.98,5753.22,2403.16,6365.77,3454.25,6145.26,3143.4,550.989,9381.73,468.661
91.8,1361.38,5754.66,2404.56,6367.16,3455.64,6146.65,3144.8,552.382,9383.12,470.071
91.85,1362.77,5756.11,2405.96,6368.55,3457.02,6148.04,3146.2,553.776,9384.51,471.481
91.9,1364.16,5757.56,2407.36,6369.94,3458.41,6149.43,3147.6,555.169,9385.9,472.891
91.95,1365.56,5759,2408.76,6371.33,3459.8,6150.82,3148.99,556.562,9387.29,474.301
92,1366.95,5760.45,2410.16,6372.72,3461.19,6152.21,3150.39,557.955,9388.68,475.711
92.05,1368.34,5761.9,2411.55,6374.1,3462.58,6153.6,3151.79,559.349,9390.07,477.121
92.1,1369.74,5763.34,2412.95,6375.49,3463.97,6154.99,3153.19,560.742,9391.46,478.531
92.15,1371.13,5764.79,2414.35,6376.88,3465.36,6156.38,3154.59,562.135,9392.85,479.94
92.2,1372.52,5766.24,2415.75,6378.27,3466.75,6157.77,3155.99,563.528,9394.24,481.35
92.25,1373.92,5767.68,2417.15,6379.66,3468.14,6159.16,3157.39,564.922,9395.63,482.76
92.3,1375.31,5769.13,2418.55,6381.05,3469.52,6160.55,3158.79,566.315,9397.02,484.17
92.35,1376.7,5770.58,2419.95,6382.44,3470.91,6161.94,3160.18,567.708,9398.41,485.58
92.4,1378.1,5772.03,2421.35,6383.83,3472.3,6163.33,3161.58,569.102,9399.8,486.99
92.45,1379.49,5773.47,2422.74,6385.22,3473.69,6164.72,3162.98,570.495,9401.19,488.4
92.5,1380.88,5774.92,2424.14,6386.6,3475.08,6166.11,3164.38,571.888,9402.58,489.81
92.55,1382.28,5776.37,2425.54,6387.99,3476.47,6167.5,3165.78,573.281,9403.97,491.22
92.6,1383.67,5777.81,2426.94,6389.38,3477.86,6168.89,3167.18,574.675,9405.36,492.63
92.65,1385.06,5779.26,2428.34,6390.77,3479.25,6170.28,3168.58,576.068,9406.75,494.04
92.7,1386.46,5780.71,2429.74,6392.16,3480.64,6171.67,3169.97,577.461,9408.14,495.45
92.75,1387.85,5782.15,2431.14,6393.55,3482.02,6173.06,3171.37,578.854,9409.53,496.86
92.8,1389.24,5783.6,2432.54,6394.94,3483.41,6174.45,3172.77,580.248,9410.92,498.27
92.85,1390.64,5785.05,2433.93,6396.33,3484.8,6175.84,3174.17,581.641,9412.31,499.68
92.9,1392.03,5786.5,2435.33,6397.72,3486.19,6177.23,3175.57,583.034,9413.7,501.09
92.95,1393.42,5787.94,2436.73,6399.1,3487.58,6178.63,3176.97,584.428,9415.09,502.5
93,1394.82,5789.39,2438.13,6400.49,3488.97,6180.02,3178.37,585.821,9416.48,503.91
93.05,1396.21,5790.84,2439.53,6401.88,3490.36,6181.41,3179.76,587.214,9417.87,505.32
93.1,1397.6,5792.28,2440.93,6403.27,3491.75,6182.8,3181.16,588.607,9419.26,506.73
93.15,1399,5793.73,2442.33,6404.66,3493.14,6184.19,3182.56,590.001,9420.65,508.14
93.2,1400.39,5795.18,2443.73,6406.05,3494.52,6185.58,3183.96,591.394,9422.04,509.55
93.25,1401.78,5796.62,2445.12,6407.44,3495.91,6186.97,3185.36,592.787,9423.43,510.96
93.3,1403.18,5798.07,2446.52,6408.83,3497.3,6188.36,3186.76,594.18,9424.82,512.37
93.35,1404.57,5799.52,2447.92,6410.22,3498.69,6189.75,3188.16,595.574,9426.21,513.78
93.4,1405.96,5800.97,2449.32,6411.6,3500.08,6191.14,3189.56,596.967,9427.6,515.19
93.45,1407.36,5802.41,2450.72,6412.99,3501.47,6192.53,3190.95,598.36,9428.99,516.6
93.5,1408.75,5803.86,2452.12,6414.38,3502.86,6193.92,3192.35,599.754,9430.38,518.009
93.55,1410.14,5805.31,2453.52,6415.77,3504.25,6195.31,3193.75,601.147,9431.77,519.419
93.6,1411.54,5806.75,2454.92,6417.16,3505.64,6196.7,3195.15,602.54,9433.16,520.829
93.65,1412.93,5808.2,2456.31,6418.55,3507.02,6198.09,3196.55,603.933,9434.55,522.239
93.7,1414.32,5809.65,2457.71,6419.94,3508.41,6199.48,3197.95,605.327,9435.94,523.649
93.75,1415.72,5811.09,2459.11,6421.33,3509.8,6200.87,3199.35,606.72,9437.33,525.059
93.8,1417.11,5812.54,2460.51,6422.72,3511.19,6202.26,3200.74,608.113,9438.71,526.469
93.85,1418.5,5813.99,2461.91,6424.1,3512.58,6203.65,3202.14,609.506,9440.1,527.879
93.9,1419.9,5815.44,2463.31,6425.49,3513.97,6205.04,3203.54,610.9,9441.49,529.289
93.95,1421.29,5816.88,2464.71,6426.88,3515.36,6206.43,3204.94,612.293,9442.88,530.699
94,1422.68,5818.33,2466.11,6428.27,3516.75,6207.82,3206.34,613.686,9444.27,532.109
94.05,1424.08,5819.78,2467.5,6429.66,3518.14,6209.21,3207.74,615.079,9445.66,533.519
94.1,1425.47,5821.22,2468.9,6431.05,3519.52,6210.6,3209.14,616.473,9447.05,534.929
94.15,1426.86,5822.67,2470.3,6432.44,3520.91,6211.99,3210.54,617.866,9448.44,536.339
94.2,1428.26,5824.12,2471.7,6433.83,3522.3,6213.38,3211.93,619.259,9449.83,537.749
94.25,1429.65,5825.56,2473.1,6435.22,3523.69,6214.77,3213.33,620.653,9451.22,539.159
94.3,1431.04,5827.01,2474.5,6436.6,3525.08,6216.16,3214.73,622.046,9452.61,540.569
94.35,1432.44,5828.46,2475.9,6437.99,3526.47,6217.56,3216.13,623.439,9454,541.979
94.4,1433.83,5829.91,2477.3,6439.38,3527.86,6218.95,3217.53,624.832,9455.39,543.389
94.45,1435.23,5831.35,2478.69,6440.77,3529.25,6220.34,3218.93,626.226,9456.78,544.799
94.5,1436.62,5832.8,2480.09,6442.16,3530.64,6221.73,3220.33,627.619,9458.17,546.209
94.55,1438.01,5834.25,2481.49,6443.55,3532.02,6223.12,3221.72,629.012,9459.56,547.619
94.6,1439.41,5835.69,2482.89,6444.94,3533.41,6224.51,3223.12,630.405,9460.95,549.029
94.65,1440.8,5837.14,2484.29,6446.33,3534.8,6225.9,3224.52,631.799,9462.34,550.439
94.7,1442.19,5838.59,2485.69,6447.72,3536.19,6227.29,3225.92,633.192,9463.73,551.849
94.75,1443.59,5840.03,2487.09,6449.1,3537.58,6228.68,3227.32,634.585,9465.12,553.259
94.8,1444.98,5841.48,2488.49,6450.49,3538.97,6230.07,3228.72,635.978,9466.51,554.669
94.85,1446.37,5842.93,2489.88,6451.88,3540.36,6231.46,3230.12,637.372,9467.9,556.079
94.9,1447.77,5844.38,2491.28,6453.27,3541.75,6232.85,3231.51,638.765,9469.29,557.489
94.95,1449.16,5845.82,2492.68,6454.66,3543.14,6234.24,3232.91,640.158,9470.68,558.899
95,1450.55,5847.27,2494.08,6456.05,3544.52,6235.63,3234.31,641.552,9472.07,560.309
95.05,1451.95,5848.72,2495.48,6457.44,3545.91,6237.02,3235.71,642.945,9473.46,561.719
95.1,1453.34,5850.16,2496.88,6458.83,3547.3,6238.41,3237.11,644.338,9474.85,563.129
95.15,1454.73,5851.61,2498.28,6460.22,3548.69,6239.8,3238.51,645.731,9476.24,564.539
95.2,1456.13,5853.06,2499.68,6461.6,3550.08,6241.19,3239.91,647.125,9477.63,565.949
95.25,1457.52,5854.5,2501.07,6462.99,3551.47,6242.58,3241.31,648.518,9479.02,567.359
95.3,1458.91,5855.95,2502.47,6464.38,3552.86,6243.97,3242.7,649.911,9480.41,568.768
95.35,1460.31,5857.4,2503.87,6465.77,3554.25,6245.36,3244.1,651.304,9481.8,570.178
95.4,1461.7,5858.85,2505.27,6467.16,3555.64,6246.75,3245.5,652.698,9483.19,571.588
95.45,1463.09,5860.29,2506.67,6468.55,3557.02,6248.14,3246.9,654.091,9484.58,572.998
95.5,1464.49,5861.74,2508.07,6469.94,3558.41,6249.53,3248.3,655.484,9485.97,574.408
95.55,1465.88,5863.19,2509.47,6471.33,3559.8,6250.92,3249.7,656.878,9487.36,575.818
95.6,1467.27,5864.63,2510.87,6472.72,3561.19,6252.31,3251.1,658.271,9488.75,577.228
95.65,1468.67,5866.08,2512.27,6474.1,3562.58,6253.7,3252.49,659.664,9490.14,578.638
95.7,1470.06,5867.53,2513.66,6475.49,3563.97,6255.09,3253.89,661.057,9491.53,580.048
95.75,1471.45,5868.97,2515.06,6476.88,3565.36,6256.48,3255.29,662.451,9492.92,581.458
95.8,1472.85,5870.42,2516.46,6478.27,3566.75,6257.88,3256.69,663.844,9494.31,582.868
95.85,1474.24,5871.87,2517.86,6479.66,3568.14,6259.27,3258.09,665.237,9495.7,584.278
95.9,1475.63,5873.32,2519.26,6481.05,3569.52,6260.66,3259.49,666.63,9497.09,585.688
95.95,1477.03,5874.76,2520.66,6482.44,3570.91,6262.05,3260.89,668.024,9498.48,587.098
96,1478.42,5876.21,2522.06,6483.83,3572.3,6263.44,3262.29,669.417,9499.87,588.508
96.05,1479.81,5877.66,2523.46,6485.22,3573.69,6264.83,3263.68,670.81,9501.26,589.918
96.1,1481.21,5879.1,2524.85,6486.6,3575.08,6266.22,3265.08,672.203,9502.65,591.328
96.15,1482.6,5880.55,2526.25,6487.99,3576.47,6267.61,3266.48,673.597,9504.04,592.738
96.2,1483.99,5882,2527.65,6489.38,3577.86,6269,3267.88,674.99,9505.43,594.148
96.25,1485.39,5883.45,2529.05,6490.77,3579.25,6270.39,3269.28,676.383,9506.82,595.558
96.3,1486.78,5884.89,2530.45,6492.16,3580.64,6271.78,3270.68,677.777,9508.2,596.968
96.35,1488.17,5886.34,2531.85,6493.55,3582.02,6273.17,3272.08,679.17,9509.59,598.378
96.4,1489.57,5887.79,2533.25,6494.94,3583.41,6274.56,3273.47,680.563,9510.98,599.788
96.45,1490.96,5889.23,2534.65,6496.33,3584.8,6275.95,3274.87,681.956,9512.37,601.198
96.5,1492.35,5890.68,2536.04,6497.72,3586.19,6277.34,3276.27,683.35,9513.76,602.608
96.55,1493.75,5892.13,2537.44,6499.1,3587.58,6278.73,3277.67,684.743,9515.15,604.018
96.6,1495.14,5893.57,2538.84,6500.49,3588.97,6280.12,3279.07,686.136,9516.54,605.428
96.65,1496.53,5895.02,2540.24,6501.88,3590.36,6281.51,3280.47,687.529,9517.93,606.838
96.7,1497.93,5896.47,2541.64,6503.27,3591.75,6282.9,3281.87,688.923,9519.32,608.248
96.75,1499.32,5897.92,2543.04,6504.66,3593.14,6284.29,3283.27,690.316,9520.71,609.658
96.8,1500.71,5899.36,2544.44,6506.05,3594.52,6285.68,3284.66,691.709,9522.1,611.068
96.85,1502.11,5900.81,2545.84,6507.44,3595.91,6287.07,3286.06,693.102,9523.49,612.478
96.9,1503.5,5902.26,2547.23,6508.83,3597.3,6288.46,3287.46,694.496,9524.88,613.888
96.95,1504.89,5903.7,2548.63,6510.22,3598.69,6289.85,3288.86,695.889,9526.27,615.298
97,1506.29,5905.15,2550.03,6511.6,3600.08,6291.24,3290.26,697.282,9527.66,616.708
97.05,1507.68,5906.6,2551.43,6512.99,3601.47,6292.63,3291.66,698.675,9529.05,618.118
97.1,1509.07,5908.04,2552.83,6514.38,3602.86,6294.02,3293.06,700.069,9530.44,619.528
97.15,1510.47,5909.49,2554.23,6515.77,3604.25,6295.41,3294.45,701.462,9531.83,620.938
97.2,1511.86,5910.94,2555.63,6517.16,3605.64,6296.8,3295.85,702.855,9533.22,622.348
97.25,1513.25,5912.39,2557.03,6518.55,3607.02,6298.2,3297.25,704.249,9534.61,623.758
97.3,1514.65,5913.83,2558.42,6519.94,3608.41,6299.59,3298.65,705.642,9536,625.168
97.35,1516.04,5915.28,2559.82,6521.33,3609.8,6300.98,3300.05,707.035,9537.39,626.578
97.4,1517.43,5916.73,2561.22,6522.72,3611.19,6302.37,3301.45,708.428,9538.78,627.988
97.45,1518.83,5918.17,2562.62,6524.1,3612.58,6303.76,3302.85,709.822,9540.17,629.398
97.5,1520.22,5919.62,2564.02,6525.49,3613.97,6305.15,3304.25,711.215,9541.56,630.808
97.55,1521.61,5921.07,2565.42,6526.88,3615.36,6306.54,3305.64,712.608,9542.95,632.218
97.6,1523.01,5922.52,2566.82,6528.27,3616.75,6307.93,3307.04,714.001,9544.34,633.628
97.65,1524.4,5923.96,2568.22,6529.66,3618.14,6309.32,3308.44,715.395,9545.73,635.038
97.7,1525.79,5925.41,2569.61,6531.05,3619.52,6310.71,3309.84,716.788,9547.12,636.448
97.75,1527.19,5926.86,2571.01,6532.44,3620.91,6312.1,3311.24,718.181,9548.51,637.858
97.8,1528.58,5928.3,2572.41,6533.83,3622.3,6313.49,3312.64,719.574,9549.9,639.268
97.85,1529.97,5929.75,2573.81,6535.22,3623.69,6314.88,3314.04,720.968,9551.29,640.678
97.9,1531.37,5931.2,2575.21,6536.6,3625.08,6316.27,3315.43,722.361,9552.68,642.088
97.95,1532.76,5932.65,2576.61,6537.99,3626.47,6317.66,3316.83,723.754,9554.07,643.498
98,1534.15,5934.09,2578.01,6539.38,3627.86,6319.05,3318.23,725.148,9555.46,644.908
98.05,1535.55,5935.54,2579.41,6540.77,3629.25,6320.44,3319.63,726.541,9556.85,646.318
98.1,1536.94,5936.99,2580.8,6542.16,3630.64,6321.83,3321.03,727.934,9558.24,647.728
98.15,1538.33,5938.43,2582.2,6543.55,3632.02,6323.22,3322.43,729.327,9559.63,649.138
98.2,1539.73,5939.88,2583.6,6544.94,3633.41,6324.61,3323.83,730.721,9561.02,650.548
98.25,1541.12,5941.33,2585,6546.33,3634.8,6326,3325.22,732.114,9562.41,651.958
98.3,1542.51,5942.77,2586.4,6547.72,3636.19,6327.39,3326.62,733.507,9563.8,653.368
98.35,1543.91,5944.22,2587.8,6549.1,3637.58,6328.78,3328.02,734.9,9565.19,654.778
98.4,1545.3,5945.67,2589.2,6550.49,3638.97,6330.17,3329.42,736.294,9566.58,656.188
98.45,1546.69,5947.12,2590.6,6551.88,3640.36,6331.56,3330.82,737.687,9567.97,657.598
98.5,1548.09,5948.56,2592,6553.27,3641.75,6332.95,3332.22,739.08,9569.36,659.008
98.55,1549.48,5950.01,2593.39,6554.66,3643.14,6334.34,3333.62,740.473,9570.75,660.418
98.6,1550.87,5951.46,2594.79,6556.05,3644.52,6335.73,3335.02,741.867,9572.14,661.828
98.65,1552.27,5952.9,2596.19,6557.44,3645.91,6337.13,3336.41,743.26,9573.53,663.238
98.7,1553.66,5954.35,2597.59,6558.83,3647.3,6338.52,3337.81,744.653,9574.92,664.648
98.75,1555.05,5955.8,2598.99,6560.22,3648.69,6339.91,3339.21,746.046,9576.3,666.058
98.8,1556.45,5957.25,2600.39,6561.6,3650.08,6341.3,3340.61,747.44,9577.69,667.468
98.85,1557.84,5958.69,2601.79,6562.99,3651.47,6342.69,3342.01,748.833,9579.08,668.878
98.9,1559.23,5960.14,2603.19,6564.38,3652.86,6344.08,3343.41,750.226,9580.47,670.288
98.95,1560.63,5961.59,2604.58,6565.77,3654.25,6345.47,3344.81,751.62,9581.86,671.698
99,1562.02,5963.03,2605.98,6567.16,3655.64,6346.86,3346.2,753.013,9583.25,673.108
99.05,1563.41,5964.48,2607.38,6568.55,3657.02,6348.25,3347.6,754.406,9584.64,674.518
99.1,1564.81,5965.93,2608.78,6569.94,3658.41,6349.64,3349,755.799,9586.03,675.928
99.15,1566.2,5967.37,2610.18,6571.33,3659.8,6351.03,3350.4,757.193,9587.42,677.338
99.2,1567.59,5968.82,2611.58,6572.72,3661.19,6352.42,3351.8,758.586,9588.81,678.748
99.25,1568.99,5970.27,2612.98,6574.1,3662.58,6353.81,3353.2,759.979,9590.2,680.158
99.3,1570.38,5971.72,2614.38,6575.49,3663.97,6355.2,3354.6,761.372,9591.59,681.568
99.35,1571.77,5973.16,2615.77,6576.88,3665.36,6356.59,3356,762.766,9592.98,682.978
99.4,1573.17,5974.61,2617.17,6578.27,3666.75,6357.98,3357.39,764.159,9594.37,684.388
99.45,1574.56,5976.06,2618.57,6579.66,3668.14,6359.37,3358.79,765.552,9595.76,685.798
99.5,1575.95,5977.5,2619.97,6581.05,3669.52,6360.76,3360.19,766.945,9597.15,687.208
99.55,1577.35,5978.95,2621.37,6582.44,3670.91,6362.15,3361.59,768.339,9598.54,688.618
99.6,1578.74,5980.4,2622.77,6583.83,3672.3,6363.54,3362.99,769.732,9599.93,690.028
99.65,1580.13,5981.85,2624.17,6585.22,3673.69,6364.93,3364.39,771.125,9601.32,691.438
99.7,1581.53,5983.29,2625.57,6586.6,3675.08,6366.32,3365.79,772.518,9602.71,692.848
99.75,1582.92,5984.74,2626.96,6587.99,3676.47,6367.71,3367.19,773.912,9604.1,694.258
99.8,1584.31,5986.19,2628.36,6589.38,3677.86,6369.1,3368.58,775.305,9605.49,695.668
99.85,1585.71,5987.63,2629.76,6590.77,3679.25,6370.49,3369.98,776.698,9606.88,697.078
99.9,1587.1,5989.08,2631.16,6592.16,3680.64,6371.88,3371.38,778.092,9608.27,698.488
99.95,1588.49,5990.53,2632.56,6593.55,3682.02,6373.27,3372.78,779.485,9609.66,699.898
100,1589.89,5991.98,2633.96,6594.94,3683.41,6374.66,3374.18,780.878,9611.05,701.308
100.05,1591.28,5993.42,2635.36,6596.33,3684.8,6376.05,3375.58,782.271,9612.44,702.718
100.1,1592.67,5994.87,2636.76,6597.72,3686.19,6377.45,3376.98,783.665,9613.83,704.128
100.15,1594.07,5996.32,2638.15,6599.1,3687.58,6378.84,3378.37,785.058,9615.22,705.538
100.2,1595.46,5997.76,2639.55,6600.49,3688.97,6380.23,3379.77,786.451,9616.61,706.948
100.25,1596.85,5999.21,2640.95,6601.88,3690.36,6381.62,3381.17,787.844,9618,708.358
100.3,1598.25,6000.66,2642.35,6603.27,3691.75,6383.01,3382.57,789.238,9619.39,709.768
100.35,1599.64,6002.11,2643.75,6604.66,3693.14,6384.4,3383.97,790.631,9620.78,711.178
100.4,1601.03,6003.55,2645.15,6606.05,3694.52,6385.79,3385.37,792.024,9622.17,712.588
100.45,1602.43,6005,2646.55,6607.44,3695.91,6387.18,3386.77,793.417,9623.56,713.998
100.5,1603.82,6006.45,2647.95,6608.83,3697.3,6388.57,3388.17,794.811,9624.95,715.408
100.55,1605.21,6007.89,2649.35,6610.22,3698.69,6389.96,3389.56,796.204,9626.34,716.818
100.6,1606.61,6009.34,2650.74,6611.6,3700.08,6391.35,3390.96,797.597,9627.73,718.228
100.65,1608,6010.79,2652.14,6612.99,3701.47,6392.74,3392.36,798.99,9629.12,719.638
100.7,1609.39,6012.24,2653.54,6614.38,3702.86,6394.13,3393.76,800.384,9630.51,721.048
100.75,1610.79,6013.68,2654.94,6615.77,3704.25,6395.52,3395.16,801.777,9631.9,722.458
100.8,1612.18,6015.13,2656.34,6617.16,3705.64,6396.91,3396.56,803.17,9633.29,723.868
100.85,1613.57,6016.58,2657.74,6618.55,3707.02,6398.3,3397.96,804.563,9634.68,725.278
100.9,1614.97,6018.02,2659.14,6619.94,3708.41,6399.69,3399.35,805.957,9636.07,726.688
100.95,1616.36,6019.47,2660.54,6621.33,3709.8,6401.08,3400.75,807.35,9637.46,728.098
101,1617.75,6020.92,2661.93,6622.72,3711.19,6402.47,3402.15,808.743,9638.85,729.508
101.05,1619.15,6022.37,2663.33,6624.1,3712.58,6403.86,3403.55,810.137,9640.24,730.918
101.1,1620.54,6023.81,2664.73,6625.49,3713.97,6405.25,3404.95,811.53,9641.63,732.328
101.15,1621.93,6025.26,2666.13,6626.88,3715.36,6406.64,3406.35,812.923,9643.01,733.738
101.2,1623.33,6026.71,2667.53,6628.27,3716.75,6408.03,3407.75,814.316,9644.4,735.148
101.25,1624.72,6028.15,2668.93,6629.66,3718.14,6409.42,3409.15,815.71,9645.79,736.558
101.3,1626.11,6029.6,2670.33,6631.05,3719.52,6410.81,3410.54,817.103,9647.18,737.968
101.35,1627.51,6031.05,2671.73,6632.44,3720.91,6412.2,3411.94,818.496,9648.57,739.378
101.4,1628.9,6032.49,2673.12,6633.83,3722.3,6413.59,3413.34,819.889,9649.96,740.788
101.45,1630.29,6033.94,2674.52,6635.22,3723.69,6414.98,3414.74,821.283,9651.35,742.198
101.5,1631.69,6035.39,2675.92,6636.6,3725.08,6416.37,3416.14,822.676,9652.74,743.608
101.55,1633.08,6036.84,2677.32,6637.99,3726.47,6417.77,3417.54,824.069,9654.13,745.018
101.6,1634.47,6038.28,2678.72,6639.38,3727.86,6419.16,3418.94,825.462,9655.52,746.428
101.65,1635.87,6039.73,2680.12,6640.77,3729.25,6420.55,3420.33,826.856,9656.91,747.838
101.7,1637.26,6041.18,2681.52,6642.16,3730.64,6421.94,3421.73,828.249,9658.3,749.248
101.75,1638.65,6042.62,2682.92,6643.55,3732.02,6423.33,3423.13,829.642,9659.69,750.658
101.8,1640.05,6044.07,2684.31,6644.94,3733.41,6424.72,3424.53,831.035,9661.08,752.068
101.85,1641.44,6045.52,2685.71,6646.33,3734.8,6426.11,3425.93,832.429,9662.47,753.478
101.9,1642.83,6046.97,2687.11,6647.72,3736.19,6427.5,3427.33,833.822,9663.86,754.888
101.95,1644.23,6048.41,2688.51,6649.1,3737.58,6428.89,3428.73,835.215,9665.25,756.298
102,1645.62,6049.86,2689.91,6650.49,3738.97,6430.28,3430.13,836.608,9666.64,757.708
102.05,1647.01,6051.31,2691.31,6651.88,3740.36,6431.67,3431.52,838.002,9668.03,759.118
102.1,1648.41,6052.75,2692.71,6653.27,3741.75,6433.06,3432.92,839.395,9669.42,760.528
102.15,1649.8,6054.2,2694.11,6654.66,3743.14,6434.45,3434.32,840.788,9670.81,761.938
102.2,1651.19,6055.65,2695.51,6656.05,3744.52,6435.84,3435.72,842.181,9672.2,763.348
102.25,1652.59,6057.1,2696.9,6657.44,3745.91,6437.23,3437.12,843.575,9673.59,764.758
102.3,1653.98,6058.54,2698.3,6658.83,3747.3,6438.62,3438.52,844.968,9674.98,766.168
102.35,1655.37,6059.99,2699.7,6660.22,3748.69,6440.01,3439.92,846.361,9676.37,767.578
102.4,1656.77,6061.44,2701.1,6661.6,3750.08,6441.4,3441.31,847.755,9677.76,768.988
102.45,1658.16,6062.88,2702.5,6662.99,3751.47,6442.79,3442.71,849.148,9679.15,770.398
102.5,1659.55,6064.33,2703.9,6664.38,3752.86,6444.18,3444.11,850.541,9680.54,771.808
102.55,1660.95,6065.78,2705.3,6665.77,3754.25,6445.57,3445.51,851.934,9681.93,773.218
102.6,1662.34,6067.23,2706.7,6667.16,3755.64,6446.96,3446.91,853.328,9683.32,774.628
102.65,1663.73,6068.67,2708.09,6668.55,3757.02,6448.35,3448.31,854.721,9684.71,776.038
102.7,1665.13,6070.12,2709.49,6669.94,3758.41,6449.74,3449.71,856.114,9686.1,777.448
102.75,1666.52,6071.57,2710.89,6671.33,3759.8,6451.13,3451.11,857.507,9687.49,778.858
102.8,1667.91,6073.01,2712.29,6672.72,3761.19,6452.52,3452.5,858.901,9688.88,780.269
102.85,1669.31,6074.46,2713.69,6674.1,3762.58,6453.91,3453.9,860.294,9690.27,781.679
102.9,1670.7,6075.91,2715.09,6675.49,3763.97,6455.3,3455.3,861.687,9691.66,783.089
102.95,1672.09,6077.36,2716.49,6676.88,3765.36,6456.69,3456.7,863.08,9693.05,784.499
103,1673.49,6078.8,2717.89,6678.27,3766.75,6458.09,3458.1,864.474,9694.44,785.909
103.05,1674.88,6080.25,2719.28,6679.66,3768.14,6459.48,3459.5,865.867,9695.83,787.319
103.1,1676.27,6081.7,2720.68,6681.05,3769.52,6460.87,3460.9,867.26,9697.22,788.729
103.15,1677.67,6083.15,2722.08,6682.44,3770.91,6462.26,3462.3,868.653,9698.61,790.139
103.2,1679.06,6084.59,2723.48,6683.83,3772.3,6463.65,3463.69,870.047,9700,791.549
103.25,1680.45,6086.04,2724.88,6685.22,3773.69,6465.04,3465.09,871.44,9701.39,792.959
103.3,1681.85,6087.49,2726.28,6686.6,3775.08,6466.43,3466.49,872.833,9702.78,794.369
103.35,1683.24,6088.93,2727.68,6687.99,3776.47,6467.82,3467.89,874.226,9704.17,795.779
103.4,1684.63,6090.38,2729.08,6689.38,3777.86,6469.21,3469.29,875.62,9705.56,797.189
103.45,1686.03,6091.83,2730.48,6690.77,3779.25,6470.6,3470.69,877.013,9706.95,798.599
103.5,1687.42,6093.28,2731.87,6692.16,3780.64,6471.99,3472.09,878.406,9708.34,800.009
103.55,1688.81,6094.72,2733.27,6693.55,3782.02,6473.38,3473.48,879.799,9709.72,801.419
103.6,1690.21,6096.17,2734.67,6694.94,3783.41,6474.77,3474.88,881.193,9711.11,802.829
103.65,1691.6,6097.62,2736.07,6696.33,3784.8,6476.16,3476.28,882.586,9712.5,804.239
103.7,1692.99,6099.06,2737.47,6697.72,3786.19,6477.55,3477.68,883.979,9713.89,805.649
103.75,1694.39,6100.51,2738.87,6699.1,3787.58,6478.94,3479.08,885.372,9715.28,807.059
103.8,1695.78,6101.96,2740.27,6700.49,3788.97,6480.33,3480.48,886.766,9716.67,808.469
103.85,1697.17,6103.41,2741.67,6701.88,3790.36,6481.72,3481.88,888.159,9718.06,809.879
