time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16
70.9,4819.32,8820.77,5948.03,3139.96,9359.54,8200.97,4658.27,9849.48,2000.02,3717.38,6900.56,7324.65,9387.13,1858.36,5618.44,1896.18
70.95,4820.71,8822.16,5949.41,3141.35,9360.94,8202.36,4659.65,9850.87,2001.41,3718.77,6901.97,7326.04,9388.52,1859.76,5619.83,1897.57
71,4822.1,8823.55,5950.8,3142.74,9362.34,8203.75,4661.03,9852.27,2002.8,3720.17,6903.38,7327.44,9389.91,1861.15,5621.22,1898.95
71.05,4823.49,8824.94,5952.19,3144.13,9363.74,8205.14,4662.4,9853.66,2004.19,3721.56,6904.78,7328.83,9391.3,1862.54,5622.61,1900.34
71.1,4824.87,8826.33,5953.58,3145.52,9365.14,8206.54,4663.78,9855.05,2005.58,3722.95,6906.19,7330.22,9392.69,1863.93,5624.01,1901.72
71.15,4826.26,8827.71,5954.97,3146.91,9366.54,8207.93,4665.15,9856.44,2006.97,3724.34,6907.6,7331.61,9394.08,1865.32,5625.4,1903.11
71.2,4827.65,8829.1,5956.36,3148.3,9367.94,8209.32,4666.53,9857.83,2008.36,3725.73,6909.01,7333.01,9395.47,1866.71,5626.79,1904.49
71.25,4829.04,8830.49,5957.75,3149.69,9369.34,8210.71,4667.91,9859.22,2009.75,3727.12,6910.41,7334.4,9396.86,1868.1,5628.18,1905.88
71.3,4830.43,8831.88,5959.14,3151.08,9370.74,8212.11,4669.28,9860.61,2011.14,3728.52,6911.82,7335.79,9398.25,1869.49,5629.57,1907.26
71.35,4831.82,8833.27,5960.53,3152.47,9372.14,8213.5,4670.66,9862.01,2012.52,3729.91,6913.23,7337.18,9399.63,1870.88,5630.96,1908.65
71.4,4833.21,8834.66,5961.91,3153.86,9373.54,8214.89,4672.04,9863.4,2013.91,3731.3,6914.64,7338.58,9401.02,1872.27,5632.35,1910.03
71.45,4834.6,8836.05,5963.3,3155.26,9374.94,8216.28,4673.41,9864.79,2015.3,3732.69,6916.04,7339.97,9402.41,1873.66,5633.75,1911.42
71.5,4835.99,8837.44,5964.69,3156.65,9376.34,8217.68,4674.79,9866.18,2016.69,3734.08,6917.45,7341.36,9403.8,1875.05,5635.14,1912.81
71.55,4837.37,8838.83,5966.08,3158.04,9377.74,8219.07,4676.16,9867.57,2018.08,3735.48,6918.86,7342.75,9405.19,1876.44,5636.53,1914.19
71.6,4838.76,8840.21,5967.47,3159.43,9379.14,8220.46,4677.54,9868.96,2019.47,3736.87,6920.26,7344.15,9406.58,1877.83,5637.92,1915.58
71.65,4840.15,8841.6,5968.86,3160.82,9380.54,8221.85,4678.92,9870.35,2020.86,3738.26,6921.67,7345.54,9407.97,1879.22,5639.31,1916.96
71.7,4841.54,8842.99,5970.25,3162.21,9381.94,8223.25,4680.29,9871.75,2022.25,3739.65,6923.08,7346.93,9409.36,1880.61,5640.7,1918.35
71.75,4842.93,8844.38,5971.64,3163.6,9383.34,8224.64,4681.67,9873.14,2023.64,3741.04,6924.49,7348.32,9410.75,1882,5642.09,1919.73
71.8,4844.32,8845.77,5973.03,3164.99,9384.74,8226.03,4683.05,9874.53,2025.02,3742.43,6925.89,7349.72,9412.13,1883.39,5643.49,1921.12
71.85,4845.71,8847.16,5974.41,3166.38,9386.14,8227.42,4684.42,9875.92,2026.41,3743.83,6927.3,7351.11,9413.52,1884.78,5644.88,1922.5
71.9,4847.1,8848.55,5975.8,3167.77,9387.54,8228.82,4685.8,9877.31,2027.8,3745.22,6928.71,7352.5,9414.91,1886.17,5646.27,1923.89
71.95,4848.49,8849.94,5977.19,3169.16,9388.94,8230.21,4687.17,9878.7,2029.19,3746.61,6930.12,7353.89,9416.3,1887.56,5647.66,1925.27
72,4849.87,8851.33,5978.58,3170.55,9390.34,8231.6,4688.55,9880.09,2030.58,3748,6931.52,7355.29,9417.69,1888.95,5649.05,1926.66
72.05,4851.26,8852.71,5979.97,3171.95,9391.74,8232.99,4689.93,9881.49,2031.97,3749.39,6932.93,7356.68,9419.08,1890.35,5650.44,1928.05
72.1,4852.65,8854.1,5981.36,3173.34,9393.14,8234.39,4691.3,9882.88,2033.36,3750.79,6934.34,7358.07,9420.47,1891.74,5651.83,1929.43
72.15,4854.04,8855.49,5982.75,3174.73,9394.54,8235.78,4692.68,9884.27,2034.75,3752.18,6935.74,7359.46,9421.86,1893.13,5653.23,1930.82
72.2,4855.43,8856.88,5984.14,3176.12,9395.94,8237.17,4694.06,9885.66,2036.14,3753.57,6937.15,7360.86,9423.25,1894.52,5654.62,1932.2
72.25,4856.82,8858.27,5985.53,3177.51,9397.34,8238.56,4695.43,9887.05,2037.52,3754.96,6938.56,7362.25,9424.63,1895.91,5656.01,1933.59
72.3,4858.21,8859.66,5986.91,3178.9,9398.74,8239.96,4696.81,9888.44,2038.91,3756.35,6939.97,7363.64,9426.02,1897.3,5657.4,1934.97
72.35,4859.6,8861.05,5988.3,3180.29,9400.14,8241.35,4698.18,9889.83,2040.3,3757.74,6941.37,7365.03,9427.41,1898.69,5658.79,1936.36
72.4,4860.99,8862.44,5989.69,3181.68,9401.54,8242.74,4699.56,9891.23,2041.69,3759.14,6942.78,7366.43,9428.8,1900.08,5660.18,1937.74
72.45,4862.37,8863.83,5991.08,3183.07,9402.94,8244.13,4700.94,9892.62,2043.08,3760.53,6944.19,7367.82,9430.19,1901.47,5661.57,1939.13
72.5,4863.76,8865.21,5992.47,3184.46,9404.34,8245.52,4702.31,9894.01,2044.47,3761.92,6945.6,7369.21,9431.58,1902.86,5662.97,1940.51
72.55,4865.15,8866.6,5993.86,3185.85,9405.74,8246.92,4703.69,9895.4,2045.86,3763.31,6947,7370.6,9432.97,1904.25,5664.36,1941.9
72.6,4866.54,8867.99,5995.25,3187.24,9407.14,8248.31,4705.07,9896.79,2047.25,3764.7,6948.41,7372,9434.36,1905.64,5665.75,1943.29
72.65,4867.93,8869.38,5996.64,3188.64,9408.54,8249.7,4706.44,9898.18,2048.64,3766.1,6949.82,7373.39,9435.75,1907.03,5667.14,1944.67
72.7,4869.32,8870.77,5998.03,3190.03,9409.94,8251.09,4707.82,9899.57,2050.02,3767.49,6951.23,7374.78,9437.13,1908.42,5668.53,1946.06
72.75,4870.71,8872.16,5999.41,3191.42,9411.34,8252.49,4709.19,9900.97,2051.41,3768.88,6952.63,7376.17,9438.52,1909.81,5669.92,1947.44
72.8,4872.1,8873.55,6000.8,3192.81,9412.74,8253.88,4710.57,9902.36,2052.8,3770.27,6954.04,7377.57,9439.91,1911.2,5671.31,1948.83
72.85,4873.49,8874.94,6002.19,3194.2,9414.14,8255.27,4711.95,9903.75,2054.19,3771.66,6955.45,7378.96,9441.3,1912.59,5672.71,1950.21
72.9,4874.87,8876.33,6003.58,3195.59,9415.54,8256.66,4713.32,9905.14,2055.58,3773.06,6956.85,7380.35,9442.69,1913.98,5674.1,1951.6
72.95,4876.26,8877.71,6004.97,3196.98,9416.94,8258.06,4714.7,9906.53,2056.97,3774.45,6958.26,7381.74,9444.08,1915.37,5675.49,1952.98
73,4877.65,8879.1,6006.36,3198.37,9418.34,8259.45,4716.08,9907.92,2058.36,3775.84,6959.67,7383.14,9445.47,1916.76,5676.88,1954.37
73.05,4879.04,8880.49,6007.75,3199.76,9419.74,8260.84,4717.45,9909.31,2059.75,3777.23,6961.08,7384.53,9446.86,1918.15,5678.27,1955.76
73.1,4880.43,8881.88,6009.14,3201.15,9421.14,8262.23,4718.83,9910.71,2061.14,3778.62,6962.48,7385.92,9448.25,1919.55,5679.66,1957.14
73.15,4881.82,8883.27,6010.53,3202.54,9422.54,8263.63,4720.2,9912.1,2062.52,3780.01,6963.89,7387.31,9449.63,1920.94,5681.05,1958.53
73.2,4883.21,8884.66,6011.91,3203.93,9423.94,8265.02,4721.58,9913.49,2063.91,3781.41,6965.3,7388.71,9451.02,1922.33,5682.44,1959.91
73.25,4884.6,8886.05,6013.3,3205.33,9425.33,8266.41,4722.96,9914.88,2065.3,3782.8,6966.71,7390.1,9452.41,1923.72,5683.84,1961.3
73.3,4885.99,8887.44,6014.69,3206.72,9426.73,8267.8,4724.33,9916.27,2066.69,3784.19,6968.11,7391.49,9453.8,1925.11,5685.23,1962.68
73.35,4887.37,8888.83,6016.08,3208.11,9428.13,8269.2,4725.71,9917.66,2068.08,3785.58,6969.52,7392.88,9455.19,1926.5,5686.62,1964.07
73.4,4888.76,8890.21,6017.47,3209.5,9429.53,8270.59,4727.09,9919.05,2069.47,3786.97,6970.93,7394.28,9456.58,1927.89,5688.01,1965.45
73.45,4890.15,8891.6,6018.86,3210.89,9430.93,8271.98,4728.46,9920.45,2070.86,3788.37,6972.33,7395.67,9457.97,1929.28,5689.4,1966.84
73.5,4891.54,8892.99,6020.25,3212.28,9432.33,8273.37,4729.84,9921.84,2072.25,3789.76,6973.74,7397.06,9459.36,1930.67,5690.79,1968.22
73.55,4892.93,8894.38,6021.64,3213.67,9433.73,8274.77,4731.21,9923.23,2073.64,3791.15,6975.15,7398.45,9460.75,1932.06,5692.18,1969.61
73.6,4894.32,8895.77,6023.03,3215.06,9435.13,8276.16,4732.59,9924.62,2075.02,3792.54,6976.56,7399.85,9462.13,1933.45,5693.58,1971
73.65,4895.71,8897.16,6024.41,3216.45,9436.53,8277.55,4733.97,9926.01,2076.41,3793.93,6977.96,7401.24,9463.52,1934.84,5694.97,1972.38
73.7,4897.1,8898.55,6025.8,3217.84,9437.93,8278.94,4735.34,9927.4,2077.8,3795.32,6979.37,7402.63,9464.91,1936.23,5696.36,1973.77
73.75,4898.49,8899.94,6027.19,3219.23,9439.33,8280.34,4736.72,9928.79,2079.19,3796.72,6980.78,7404.02,9466.3,1937.62,5697.75,1975.15
73.8,4899.87,8901.33,6028.58,3220.63,9440.73,8281.73,4738.1,9930.19,2080.58,3798.11,6982.19,7405.42,9467.69,1939.01,5699.14,1976.54
73.85,4901.26,8902.71,6029.97,3222.02,9442.13,8283.12,4739.47,9931.58,2081.97,3799.5,6983.59,7406.81,9469.08,1940.4,5700.53,1977.92
73.9,4902.65,8904.1,6031.36,3223.41,9443.53,8284.51,4740.85,9932.97,2083.36,3800.89,6985,7408.2,9470.47,1941.79,5701.92,1979.31
73.95,4904.04,8905.49,6032.75,3224.8,9444.93,8285.9,4742.22,9934.36,2084.75,3802.28,6986.41,7409.59,9471.86,1943.18,5703.32,1980.69
74,4905.43,8906.88,6034.14,3226.19,9446.33,8287.3,4743.6,9935.75,2086.14,3803.68,6987.81,7410.99,9473.25,1944.57,5704.71,1982.08
74.05,4906.82,8908.27,6035.53,3227.58,9447.73,8288.69,4744.98,9937.14,2087.52,3805.07,6989.22,7412.38,9474.63,1945.96,5706.1,1983.46
74.1,4908.21,8909.66,6036.91,3228.97,9449.13,8290.08,4746.35,9938.53,2088.91,3806.46,6990.63,7413.77,9476.02,1947.35,5707.49,1984.85
74.15,4909.6,8911.05,6038.3,3230.36,9450.53,8291.47,4747.73,9939.93,2090.3,3807.85,6992.04,7415.17,9477.41,1948.75,5708.88,1986.24
74.2,4910.99,8912.44,6039.69,3231.75,9451.93,8292.87,4749.11,9941.32,2091.69,3809.24,6993.44,7416.56,9478.8,1950.14,5710.27,1987.62
74.25,4912.37,8913.83,6041.08,3233.14,9453.33,8294.26,4750.48,9942.71,2093.08,3810.63,6994.85,7417.95,9480.19,1951.53,5711.66,1989.01
74.3,4913.76,8915.21,6042.47,3234.53,9454.73,8295.65,4751.86,9944.1,2094.47,3812.03,6996.26,7419.34,9481.58,1952.92,5713.06,1990.39
74.35,4915.15,8916.6,6043.86,3235.92,9456.13,8297.04,4753.23,9945.49,2095.86,3813.42,6997.67,7420.74,9482.97,1954.31,5714.45,1991.78
74.4,4916.54,8917.99,6045.25,3237.32,9457.53,8298.44,4754.61,9946.88,2097.25,3814.81,6999.07,7422.13,9484.36,1955.7,5715.84,1993.16
74.45,4917.93,8919.38,6046.64,3238.71,9458.93,8299.83,4755.99,9948.28,2098.64,3816.2,7000.48,7423.52,9485.75,1957.09,5717.23,1994.55
74.5,4919.32,8920.77,6048.03,3240.1,9460.33,8301.22,4757.36,9949.67,2100.02,3817.59,7001.89,7424.91,9487.13,1958.48,5718.62,1995.93
74.55,4920.71,8922.16,6049.41,3241.49,9461.73,8302.61,4758.74,9951.06,2101.41,3818.99,7003.29,7426.31,9488.52,1959.87,5720.01,1997.32
74.6,4922.1,8923.55,6050.8,3242.88,9463.13,8304.01,4760.12,9952.45,2102.8,3820.38,7004.7,7427.7,9489.91,1961.26,5721.4,1998.71
74.65,4923.49,8924.94,6052.19,3244.27,9464.53,8305.4,4761.49,9953.84,2104.19,3821.77,7006.11,7429.09,9491.3,1962.65,5722.8,2000.09
74.7,4924.87,8926.33,6053.58,3245.66,9465.93,8306.79,4762.87,9955.23,2105.58,3823.16,7007.52,7430.48,9492.69,1964.04,5724.19,2001.48
74.75,4926.26,8927.71,6054.97,3247.05,9467.33,8308.18,4764.25,9956.62,2106.97,3824.55,7008.92,7431.88,9494.08,1965.43,5725.58,2002.86
74.8,4927.65,8929.1,6056.36,3248.44,9468.73,8309.58,4765.62,9958.02,2108.36,3825.94,7010.33,7433.27,9495.47,1966.82,5726.97,2004.25
74.85,4929.04,8930.49,6057.75,3249.83,9470.13,8310.97,4767,9959.41,2109.75,3827.34,7011.74,7434.66,9496.86,1968.21,5728.36,2005.63
74.9,4930.43,8931.88,6059.14,3251.22,9471.53,8312.36,4768.37,9960.8,2111.14,3828.73,7013.15,7436.05,9498.25,1969.6,5729.75,2007.02
74.95,4931.82,8933.27,6060.53,3252.61,9472.93,8313.75,4769.75,9962.19,2112.52,3830.12,7014.55,7437.45,9499.63,1970.99,5731.14,2008.4
75,4933.21,8934.66,6061.91,3254.01,9474.33,8315.15,4771.13,9963.58,2113.91,3831.51,7015.96,7438.84,9501.02,1972.38,5732.54,2009.79
75.05,4934.6,8936.05,6063.3,3255.4,9475.73,8316.54,4772.5,9964.97,2115.3,3832.9,7017.37,7440.23,9502.41,1973.77,5733.93,2011.17
75.1,4935.99,8937.44,6064.69,3256.79,9477.13,8317.93,4773.88,9966.36,2116.69,3834.3,7018.78,7441.62,9503.8,1975.16,5735.32,2012.56
75.15,4937.37,8938.83,6066.08,3258.18,9478.53,8319.32,4775.26,9967.76,2118.08,3835.69,7020.18,7443.02,9505.19,1976.56,5736.71,2013.95
75.2,4938.76,8940.21,6067.47,3259.57,9479.93,8320.72,4776.63,9969.15,2119.47,3837.08,7021.59,7444.41,9506.58,1977.95,5738.1,2015.33
75.25,4940.15,8941.6,6068.86,3260.96,9481.33,8322.11,4778.01,9970.54,2120.86,3838.47,7023,7445.8,9507.97,1979.34,5739.49,2016.72
75.3,4941.54,8942.99,6070.25,3262.35,9482.73,8323.5,4779.38,9971.93,2122.25,3839.86,7024.4,7447.19,9509.36,1980.73,5740.88,2018.1
75.35,4942.93,8944.38,6071.64,3263.74,9484.13,8324.89,4780.76,9973.32,2123.64,3841.25,7025.81,7448.59,9510.75,1982.12,5742.28,2019.49
75.4,4944.32,8945.77,6073.03,3265.13,9485.53,8326.28,4782.14,9974.71,2125.02,3842.65,7027.22,7449.98,9512.13,1983.51,5743.67,2020.87
75.45,4945.71,8947.16,6074.41,3266.52,9486.93,8327.68,4783.51,9976.1,2126.41,3844.04,7028.63,7451.37,9513.52,1984.9,5745.06,2022.26
75.5,4947.1,8948.55,6075.8,3267.91,9488.33,8329.07,4784.89,9977.5,2127.8,3845.43,7030.03,7452.76,9514.91,1986.29,5746.45,2023.64
75.55,4948.49,8949.94,6077.19,3269.3,9489.73,8330.46,4786.27,9978.89,2129.19,3846.82,7031.44,7454.16,9516.3,1987.68,5747.84,2025.03
75.6,4949.87,8951.33,6078.58,3270.7,9491.13,8331.85,4787.64,9980.28,2130.58,3848.21,7032.85,7455.55,9517.69,1989.07,5749.23,2026.42
75.65,4951.26,8952.71,6079.97,3272.09,9492.53,8333.25,4789.02,9981.67,2131.97,3849.61,7034.26,7456.94,9519.08,1990.46,5750.62,2027.8
75.7,4952.65,8954.1,6081.36,3273.48,9493.92,8334.64,4790.4,9983.06,2133.36,3851,7035.66,7458.33,9520.47,1991.85,5752.02,2029.19
75.75,4954.04,8955.49,6082.75,3274.87,9495.32,8336.03,4791.77,9984.45,2134.75,3852.39,7037.07,7459.73,9521.86,1993.24,5753.41,2030.57
75.8,4955.43,8956.88,6084.14,3276.26,9496.72,8337.42,4793.15,9985.84,2136.14,3853.78,7038.48,7461.12,9523.25,1994.63,5754.8,2031.96
75.85,4956.82,8958.27,6085.53,3277.65,9498.12,8338.82,4794.52,9987.24,2137.52,3855.17,7039.88,7462.51,9524.63,1996.02,5756.19,2033.34
75.9,4958.21,8959.66,6086.91,3279.04,9499.52,8340.21,4795.9,9988.63,2138.91,3856.56,7041.29,7463.9,9526.02,1997.41,5757.58,2034.73
75.95,4959.6,8961.05,6088.3,3280.43,9500.92,8341.6,4797.28,9990.02,2140.3,3857.96,7042.7,7465.3,9527.41,1998.8,5758.97,2036.11
76,4960.99,8962.44,6089.69,3281.82,9502.32,8342.99,4798.65,9991.41,2141.69,3859.35,7044.11,7466.69,9528.8,2000.19,5760.36,2037.5
76.05,4962.37,8963.83,6091.08,3283.21,9503.72,8344.39,4800.03,9992.8,2143.08,3860.74,7045.51,7468.08,9530.19,2001.58,5761.76,2038.88
76.1,4963.76,8965.21,6092.47,3284.6,9505.12,8345.78,4801.41,9994.19,2144.47,3862.13,7046.92,7469.47,9531.58,2002.97,5763.15,2040.27
76.15,4965.15,8966.6,6093.86,3285.99,9506.52,8347.17,4802.78,9995.58,2145.86,3863.52,7048.33,7470.87,9532.97,2004.36,5764.54,2041.66
76.2,4966.54,8967.99,6095.25,3287.39,9507.92,8348.56,4804.16,9996.98,2147.25,3864.92,7049.74,7472.26,9534.36,2005.76,5765.93,2043.04
76.25,4967.93,8969.38,6096.64,3288.78,9509.32,8349.96,4805.54,9998.37,2148.64,3866.31,7051.14,7473.65,9535.75,2007.15,5767.32,2044.43
76.3,4969.32,8970.77,6098.03,3290.17,9510.72,8351.35,4806.91,9999.76,2150.02,3867.7,7052.55,7475.04,9537.13,2008.54,5768.71,2045.81
76.35,4970.71,8972.16,6099.41,3291.56,9512.12,8352.74,4808.29,1.15007,2151.41,3869.09,7053.96,7476.44,9538.52,2009.93,5770.1,2047.2
76.4,4972.1,8973.55,6100.8,3292.95,9513.52,8354.13,4809.66,2.54152,2152.8,3870.48,7055.37,7477.83,9539.91,2011.32,5771.5,2048.58
76.45,4973.49,8974.94,6102.19,3294.34,9514.92,8355.53,4811.04,3.93297,2154.19,3871.87,7056.77,7479.22,9541.3,2012.71,5772.89,2049.97
76.5,4974.87,8976.33,6103.58,3295.73,9516.32,8356.92,4812.42,5.32441,2155.58,3873.27,7058.18,7480.61,9542.69,2014.1,5774.28,2051.35
76.55,4976.26,8977.71,6104.97,3297.12,9517.72,8358.31,4813.79,6.71586,2156.97,3874.66,7059.59,7482.01,9544.08,2015.49,5775.67,2052.74
76.6,4977.65,8979.1,6106.36,3298.51,9519.12,8359.7,4815.17,8.1073,2158.36,3876.05,7060.99,7483.4,9545.47,2016.88,5777.06,2054.13
76.65,4979.04,8980.49,6107.75,3299.9,9520.52,8361.1,4816.55,9.49875,2159.75,3877.44,7062.4,7484.79,9546.86,2018.27,5778.45,2055.51
76.7,4980.43,8981.88,6109.14,3301.29,9521.92,8362.49,4817.92,10.8902,2161.14,3878.83,7063.81,7486.18,9548.25,2019.66,5779.84,2056.9
76.75,4981.82,8983.27,6110.53,3302.68,9523.32,8363.88,4819.3,12.2816,2162.52,3880.23,7065.22,7487.58,9549.63,2021.05,5781.23,2058.28
76.8,4983.21,8984.66,6111.91,3304.08,9524.72,8365.27,4820.67,13.6731,2163.91,3881.62,7066.62,7488.97,9551.02,2022.44,5782.63,2059.67
76.85,4984.6,8986.05,6113.3,3305.47,9526.12,8366.67,4822.05,15.0645,2165.3,3883.01,7068.03,7490.36,9552.41,2023.83,5784.02,2061.05
76.9,4985.99,8987.44,6114.69,3306.86,9527.52,8368.06,4823.43,16.456,2166.69,3884.4,7069.44,7491.75,9553.8,2025.22,5785.41,2062.44
76.95,4987.37,8988.83,6116.08,3308.25,9528.92,8369.45,4824.8,17.8474,2168.08,3885.79,7070.85,7493.15,9555.19,2026.61,5786.8,2063.82
77,4988.76,8990.21,6117.47,3309.64,9530.32,8370.84,4826.18,19.2389,2169.47,3887.18,7072.25,7494.54,9556.58,2028,5788.19,2065.21
77.05,4990.15,8991.6,6118.86,3311.03,9531.72,8372.23,4827.56,20.6303,2170.86,3888.58,7073.66,7495.93,9557.97,2029.39,5789.58,2066.59
77.1,4991.54,8992.99,6120.25,3312.42,9533.12,8373.63,4828.93,22.0218,2172.25,3889.97,7075.07,7497.33,9559.36,2030.78,5790.97,2067.98
77.15,4992.93,8994.38,6121.64,3313.81,9534.52,8375.02,4830.31,23.4132,2173.64,3891.36,7076.47,7498.72,9560.75,2032.17,5792.37,2069.37
77.2,4994.32,8995.77,6123.03,3315.2,9535.92,8376.41,4831.69,24.8046,2175.02,3892.75,7077.88,7500.11,9562.13,2033.57,5793.76,2070.75
77.25,4995.71,8997.16,6124.41,3316.59,9537.32,8377.8,4833.06,26.1961,2176.41,3894.14,7079.29,7501.5,9563.52,2034.96,5795.15,2072.14
77.3,4997.1,8998.55,6125.8,3317.98,9538.72,8379.2,4834.44,27.5875,2177.8,3895.54,7080.7,7502.9,9564.91,2036.35,5796.54,2073.52
77.35,4998.49,8999.94,6127.19,3319.38,9540.12,8380.59,4835.81,28.979,2179.19,3896.93,7082.1,7504.29,9566.3,2037.74,5797.93,2074.91
77.4,4999.87,9001.33,6128.58,3320.77,9541.52,8381.98,4837.19,30.3704,2180.58,3898.32,7083.51,7505.68,9567.69,2039.13,5799.32,2076.29
77.45,5001.26,9002.71,6129.97,3322.16,9542.92,8383.37,4838.57,31.7619,2181.97,3899.71,7084.92,7507.07,9569.08,2040.52,5800.71,2077.68
77.5,5002.65,9004.1,6131.36,3323.55,9544.32,8384.77,4839.94,33.1533,2183.36,3901.1,7086.33,7508.47,9570.47,2041.91,5802.11,2079.06
77.55,5004.04,9005.49,6132.75,3324.94,9545.71,8386.16,4841.32,34.5448,2184.75,3902.49,7087.73,7509.86,9571.86,2043.3,5803.5,2080.45
77.6,5005.43,9006.88,6134.14,3326.33,9547.11,8387.55,4842.7,35.9362,2186.14,3903.89,7089.14,7511.25,9573.25,2044.69,5804.89,2081.84
77.65,5006.82,9008.27,6135.53,3327.72,9548.51,8388.94,4844.07,37.3276,2187.52,3905.28,7090.55,7512.64,9574.63,2046.08,5806.28,2083.22
77.7,5008.21,9009.66,6136.91,3329.11,9549.91,8390.34,4845.45,38.7191,2188.91,3906.67,7091.96,7514.04,9576.02,2047.47,5807.67,2084.61
77.75,5009.6,9011.05,6138.3,3330.5,9551.31,8391.73,4846.83,40.1105,2190.3,3908.06,7093.36,7515.43,9577.41,2048.86,5809.06,2085.99
77.8,5010.99,9012.44,6139.69,3331.89,9552.71,8393.12,4848.2,41.502,2191.69,3909.45,7094.77,7516.82,9578.8,2050.25,5810.45,2087.38
77.85,5012.37,9013.83,6141.08,3333.28,9554.11,8394.51,4849.58,42.8934,2193.08,3910.85,7096.18,7518.21,9580.19,2051.64,5811.85,2088.76
77.9,5013.76,9015.21,6142.47,3334.67,9555.51,8395.91,4850.95,44.2849,2194.47,3912.24,7097.58,7519.61,9581.58,2053.03,5813.24,2090.15
77.95,5015.15,9016.6,6143.86,3336.07,9556.91,8397.3,4852.33,45.6763,2195.86,3913.63,7098.99,7521,9582.97,2054.42,5814.63,2091.53
78,5016.54,9017.99,6145.25,3337.46,9558.31,8398.69,4853.71,47.0677,2197.25,3915.02,7100.4,7522.39,9584.36,2055.81,5816.02,2092.92
78.05,5017.93,9019.38,6146.64,3338.85,9559.71,8400.08,4855.08,48.4592,2198.64,3916.41,7101.81,7523.78,9585.75,2057.2,5817.41,2094.3
78.1,5019.32,9020.77,6148.03,3340.24,9561.11,8401.48,4856.46,49.8506,2200.02,3917.8,7103.21,7525.18,9587.13,2058.59,5818.8,2095.69
78.15,5020.71,9022.16,6149.41,3341.63,9562.51,8402.87,4857.84,51.2421,2201.41,3919.2,7104.62,7526.57,9588.52,2059.98,5820.19,2097.08
78.2,5022.1,9023.55,6150.8,3343.02,9563.91,8404.26,4859.21,52.6335,2202.8,3920.59,7106.03,7527.96,9589.91,2061.38,5821.59,2098.46
78.25,5023.49,9024.94,6152.19,3344.41,9565.31,8405.65,4860.59,54.025,2204.19,3921.98,7107.44,7529.35,9591.3,2062.77,5822.98,2099.85
78.3,5024.87,9026.33,6153.58,3345.8,9566.71,8407.05,4861.97,55.4164,2205.58,3923.37,7108.84,7530.75,9592.69,2064.16,5824.37,2101.23
78.35,5026.26,9027.71,6154.97,3347.19,9568.11,8408.44,4863.34,56.8079,2206.97,3924.76,7110.25,7532.14,9594.08,2065.55,5825.76,2102.62
78.4,5027.65,9029.1,6156.36,3348.58,9569.51,8409.83,4864.72,58.1993,2208.36,3926.16,7111.66,7533.53,9595.47,2066.94,5827.15,2104
78.45,5029.04,9030.49,6157.75,3349.97,9570.91,8411.22,4866.1,59.5907,2209.75,3927.55,7113.06,7534.92,9596.86,2068.33,5828.54,2105.39
78.5,5030.43,9031.88,6159.14,3351.36,9572.31,8412.62,4867.47,60.9822,2211.14,3928.94,7114.47,7536.32,9598.25,2069.72,5829.93,2106.77
78.55,5031.82,9033.27,6160.53,3352.76,9573.71,8414.01,4868.85,62.3736,2212.52,3930.33,7115.88,7537.71,9599.63,2071.11,5831.32,2108.16
78.6,5033.21,9034.66,6161.91,3354.15,9575.11,8415.4,4870.22,63.7651,2213.91,3931.72,7117.29,7539.1,9601.02,2072.5,5832.72,2109.55
78.65,5034.6,9036.05,6163.3,3355.54,9576.51,8416.79,4871.6,65.1565,2215.3,3933.11,7118.69,7540.49,9602.41,2073.89,5834.11,2110.93
78.7,5035.99,9037.44,6164.69,3356.93,9577.91,8418.19,4872.98,66.548,2216.69,3934.51,7120.1,7541.89,9603.8,2075.28,5835.5,2112.32
78.75,5037.37,9038.83,6166.08,3358.32,9579.31,8419.58,4874.35,67.9394,2218.08,3935.9,7121.51,7543.28,9605.19,2076.67,5836.89,2113.7
78.8,5038.76,9040.21,6167.47,3359.71,9580.71,8420.97,4875.73,69.3308,2219.47,3937.29,7122.92,7544.67,9606.58,2078.06,5838.28,2115.09
78.85,5040.15,9041.6,6168.86,3361.1,9582.11,8422.36,4877.11,70.7223,2220.86,3938.68,7124.32,7546.06,9607.97,2079.45,5839.67,2116.47
78.9,5041.54,9042.99,6170.25,3362.49,9583.51,8423.76,4878.48,72.1137,2222.25,3940.07,7125.73,7547.46,9609.36,2080.84,5841.06,2117.86
78.95,5042.93,9044.38,6171.64,3363.88,9584.91,8425.15,4879.86,73.5052,2223.64,3941.47,7127.14,7548.85,9610.75,2082.23,5842.46,2119.24
79,5044.32,9045.77,6173.03,3365.27,9586.31,8426.54,4881.24,74.8966,2225.02,3942.86,7128.55,7550.24,9612.13,2083.62,5843.85,2120.63
79.05,5045.71,9047.16,6174.41,3366.66,9587.71,8427.93,4882.61,76.2881,2226.41,3944.25,7129.95,7551.63,9613.52,2085.01,5845.24,2122.01
79.1,5047.1,9048.55,6175.8,3368.05,9589.11,8429.32,4883.99,77.6795,2227.8,3945.64,7131.36,7553.03,9614.91,2086.4,5846.63,2123.4
79.15,5048.49,9049.94,6177.19,3369.45,9590.5,8430.72,4885.36,79.0709,2229.19,3947.03,7132.77,7554.42,9616.3,2087.79,5848.02,2124.79
