time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13
41.9,6341.82,425.182,756.378,2862.5,6235.84,650.542,6405.59,5564.21,8273.27,2565.53,4840.41,9860.83,8529.99
41.95,6343.21,426.571,757.767,2863.89,6237.24,651.933,6406.98,5565.6,8274.66,2566.92,4841.8,9862.22,8531.37
42,6344.61,427.96,759.155,2865.29,6238.65,653.324,6408.37,5566.99,8276.05,2568.31,4843.2,9863.61,8532.76
42.05,6346,429.349,760.544,2866.68,6240.05,654.714,6409.76,5568.38,8277.44,2569.7,4844.59,9865,8534.15
42.1,6347.39,430.738,761.933,2868.07,6241.45,656.105,6411.15,5569.77,8278.83,2571.09,4845.98,9866.39,8535.54
42.15,6348.79,432.126,763.322,2869.47,6242.85,657.496,6412.54,5571.16,8280.22,2572.48,4847.38,9867.78,8536.93
42.2,6350.18,433.515,764.711,2870.86,6244.25,658.886,6413.93,5572.55,8281.61,2573.87,4848.77,9869.17,8538.32
42.25,6351.57,434.904,766.1,2872.25,6245.66,660.277,6415.32,5573.94,8283,2575.26,4850.16,9870.56,8539.71
42.3,6352.97,436.293,767.489,2873.65,6247.06,661.668,6416.7,5575.33,8284.38,2576.65,4851.55,9871.96,8541.1
42.35,6354.36,437.682,768.878,2875.04,6248.46,663.058,6418.09,5576.71,8285.77,2578.04,4852.95,9873.35,8542.49
42.4,6355.76,439.071,770.267,2876.43,6249.86,664.449,6419.48,5578.1,8287.16,2579.43,4854.34,9874.74,8543.87
42.45,6357.15,440.46,771.655,2877.82,6251.27,665.84,6420.87,5579.49,8288.55,2580.83,4855.73,9876.13,8545.26
42.5,6358.54,441.849,773.044,2879.22,6252.67,667.23,6422.26,5580.88,8289.94,2582.22,4857.13,9877.52,8546.65
42.55,6359.94,443.238,774.433,2880.61,6254.07,668.621,6423.65,5582.27,8291.33,2583.61,4858.52,9878.91,8548.04
42.6,6361.33,444.626,775.822,2882,6255.47,670.012,6425.04,5583.66,8292.72,2585,4859.91,9880.3,8549.43
42.65,6362.72,446.015,777.211,2883.4,6256.87,671.402,6426.43,5585.05,8294.11,2586.39,4861.3,9881.69,8550.82
42.7,6364.12,447.404,778.6,2884.79,6258.28,672.793,6427.82,5586.44,8295.5,2587.78,4862.7,9883.08,8552.21
42.75,6365.51,448.793,779.989,2886.18,6259.68,674.184,6429.2,5587.83,8296.89,2589.17,4864.09,9884.47,8553.6
42.8,6366.91,450.182,781.378,2887.58,6261.08,675.574,6430.59,5589.21,8298.28,2590.56,4865.48,9885.86,8554.99
42.85,6368.3,451.571,782.767,2888.97,6262.48,676.965,6431.98,5590.6,8299.67,2591.95,4866.88,9887.25,8556.37
42.9,6369.69,452.96,784.155,2890.36,6263.89,678.356,6433.37,5591.99,8301.06,2593.34,4868.27,9888.64,8557.76
42.95,6371.09,454.349,785.544,2891.75,6265.29,679.747,6434.76,5593.38,8302.45,2594.73,4869.66,9890.03,8559.15
43,6372.48,455.738,786.933,2893.15,6266.69,681.137,6436.15,5594.77,8303.84,2596.12,4871.05,9891.42,8560.54
43.05,6373.87,457.126,788.322,2894.54,6268.09,682.528,6437.54,5596.16,8305.23,2597.52,4872.45,9892.81,8561.93
43.1,6375.27,458.515,789.711,2895.93,6269.49,683.919,6438.93,5597.55,8306.61,2598.91,4873.84,9894.2,8563.32
43.15,6376.66,459.904,791.1,2897.33,6270.9,685.309,6440.32,5598.94,8308,2600.3,4875.23,9895.6,8564.71
43.2,6378.05,461.293,792.489,2898.72,6272.3,686.7,6441.7,5600.33,8309.39,2601.69,4876.63,9896.99,8566.1
43.25,6379.45,462.682,793.878,2900.11,6273.7,688.091,6443.09,5601.71,8310.78,2603.08,4878.02,9898.38,8567.49
43.3,6380.84,464.071,795.267,2901.51,6275.1,689.481,6444.48,5603.1,8312.17,2604.47,4879.41,9899.77,8568.87
43.35,6382.24,465.46,796.656,2902.9,6276.51,690.872,6445.87,5604.49,8313.56,2605.86,4880.8,9901.16,8570.26
43.4,6383.63,466.849,798.044,2904.29,6277.91,692.263,6447.26,5605.88,8314.95,2607.25,4882.2,9902.55,8571.65
43.45,6385.02,468.238,799.433,2905.68,6279.31,693.653,6448.65,5607.27,8316.34,2608.64,4883.59,9903.94,8573.04
43.5,6386.42,469.626,800.822,2907.08,6280.71,695.044,6450.04,5608.66,8317.73,2610.03,4884.98,9905.33,8574.43
43.55,6387.81,471.015,802.211,2908.47,6282.12,696.435,6451.43,5610.05,8319.12,2611.42,4886.38,9906.72,8575.82
43.6,6389.2,472.404,803.6,2909.86,6283.52,697.825,6452.82,5611.44,8320.51,2612.82,4887.77,9908.11,8577.21
43.65,6390.6,473.793,804.989,2911.26,6284.92,699.216,6454.2,5612.83,8321.9,2614.21,4889.16,9909.5,8578.6
43.7,6391.99,475.182,806.378,2912.65,6286.32,700.607,6455.59,5614.21,8323.29,2615.6,4890.55,9910.89,8579.99
43.75,6393.39,476.571,807.767,2914.04,6287.72,701.997,6456.98,5615.6,8324.68,2616.99,4891.95,9912.28,8581.37
43.8,6394.78,477.96,809.156,2915.44,6289.13,703.388,6458.37,5616.99,8326.07,2618.38,4893.34,9913.67,8582.76
43.85,6396.17,479.349,810.544,2916.83,6290.53,704.779,6459.76,5618.38,8327.46,2619.77,4894.73,9915.06,8584.15
43.9,6397.57,480.738,811.933,2918.22,6291.93,706.17,6461.15,5619.77,8328.84,2621.16,4896.13,9916.45,8585.54
43.95,6398.96,482.126,813.322,2919.61,6293.33,707.56,6462.54,5621.16,8330.23,2622.55,4897.52,9917.85,8586.93
44,6400.35,483.515,814.711,2921.01,6294.74,708.951,6463.93,5622.55,8331.62,2623.94,4898.91,9919.24,8588.32
44.05,6401.75,484.904,816.1,2922.4,6296.14,710.342,6465.32,5623.94,8333.01,2625.33,4900.3,9920.63,8589.71
44.1,6403.14,486.293,817.489,2923.79,6297.54,711.732,6466.7,5625.33,8334.4,2626.72,4901.7,9922.02,8591.1
44.15,6404.54,487.682,818.878,2925.19,6298.94,713.123,6468.09,5626.71,8335.79,2628.12,4903.09,9923.41,8592.49
44.2,6405.93,489.071,820.267,2926.58,6300.34,714.514,6469.48,5628.1,8337.18,2629.51,4904.48,9924.8,8593.87
44.25,6407.32,490.46,821.656,2927.97,6301.75,715.904,6470.87,5629.49,8338.57,2630.9,4905.88,9926.19,8595.26
44.3,6408.72,491.849,823.044,2929.36,6303.15,717.295,6472.26,5630.88,8339.96,2632.29,4907.27,9927.58,8596.65
44.35,6410.11,493.238,824.433,2930.76,6304.55,718.686,6473.65,5632.27,8341.35,2633.68,4908.66,9928.97,8598.04
44.4,6411.5,494.626,825.822,2932.15,6305.95,720.076,6475.04,5633.66,8342.74,2635.07,4910.05,9930.36,8599.43
44.45,6412.9,496.015,827.211,2933.54,6307.36,721.467,6476.43,5635.05,8344.13,2636.46,4911.45,9931.75,8600.82
44.5,6414.29,497.404,828.6,2934.94,6308.76,722.858,6477.82,5636.44,8345.52,2637.85,4912.84,9933.14,8602.21
44.55,6415.69,498.793,829.989,2936.33,6310.16,724.248,6479.2,5637.83,8346.91,2639.24,4914.23,9934.53,8603.6
44.6,6417.08,500.182,831.378,2937.72,6311.56,725.639,6480.59,5639.21,8348.3,2640.63,4915.63,9935.92,8604.99
44.65,6418.47,501.571,832.767,2939.12,6312.96,727.03,6481.98,5640.6,8349.69,2642.02,4917.02,9937.31,8606.37
44.7,6419.87,502.96,834.156,2940.51,6314.37,728.42,6483.37,5641.99,8351.07,2643.41,4918.41,9938.7,8607.76
44.75,6421.26,504.349,835.544,2941.9,6315.77,729.811,6484.76,5643.38,8352.46,2644.81,4919.81,9940.1,8609.15
44.8,6422.65,505.738,836.933,2943.29,6317.17,731.202,6486.15,5644.77,8353.85,2646.2,4921.2,9941.49,8610.54
44.85,6424.05,507.126,838.322,2944.69,6318.57,732.593,6487.54,5646.16,8355.24,2647.59,4922.59,9942.88,8611.93
44.9,6425.44,508.515,839.711,2946.08,6319.98,733.983,6488.93,5647.55,8356.63,2648.98,4923.98,9944.27,8613.32
44.95,6426.84,509.904,841.1,2947.47,6321.38,735.374,6490.32,5648.94,8358.02,2650.37,4925.38,9945.66,8614.71
45,6428.23,511.293,842.489,2948.87,6322.78,736.765,6491.7,5650.33,8359.41,2651.76,4926.77,9947.05,8616.1
45.05,6429.62,512.682,843.878,2950.26,6324.18,738.155,6493.09,5651.71,8360.8,2653.15,4928.16,9948.44,8617.49
45.1,6431.02,514.071,845.267,2951.65,6325.58,739.546,6494.48,5653.1,8362.19,2654.54,4929.56,9949.83,8618.87
45.15,6432.41,515.46,846.656,2953.05,6326.99,740.937,6495.87,5654.49,8363.58,2655.93,4930.95,9951.22,8620.26
45.2,6433.8,516.849,848.044,2954.44,6328.39,742.327,6497.26,5655.88,8364.97,2657.32,4932.34,9952.61,8621.65
45.25,6435.2,518.238,849.433,2955.83,6329.79,743.718,6498.65,5657.27,8366.36,2658.71,4933.73,9954,8623.04
45.3,6436.59,519.626,850.822,2957.22,6331.19,745.109,6500.04,5658.66,8367.75,2660.11,4935.13,9955.39,8624.43
45.35,6437.99,521.015,852.211,2958.62,6332.6,746.499,6501.43,5660.05,8369.14,2661.5,4936.52,9956.78,8625.82
45.4,6439.38,522.404,853.6,2960.01,6334,747.89,6502.82,5661.44,8370.53,2662.89,4937.91,9958.17,8627.21
45.45,6440.77,523.793,854.989,2961.4,6335.4,749.281,6504.2,5662.83,8371.92,2664.28,4939.31,9959.56,8628.6
45.5,6442.17,525.182,856.378,2962.8,6336.8,750.671,6505.59,5664.21,8373.3,2665.67,4940.7,9960.95,8629.99
45.55,6443.56,526.571,857.767,2964.19,6338.21,752.062,6506.98,5665.6,8374.69,2667.06,4942.09,9962.35,8631.37
45.6,6444.95,527.96,859.156,2965.58,6339.61,753.453,6508.37,5666.99,8376.08,2668.45,4943.48,9963.74,8632.76
45.65,6446.35,529.349,860.544,2966.98,6341.01,754.843,6509.76,5668.38,8377.47,2669.84,4944.88,9965.13,8634.15
45.7,6447.74,530.738,861.933,2968.37,6342.41,756.234,6511.15,5669.77,8378.86,2671.23,4946.27,9966.52,8635.54
45.75,6449.14,532.126,863.322,2969.76,6343.81,757.625,6512.54,5671.16,8380.25,2672.62,4947.66,9967.91,8636.93
45.8,6450.53,533.515,864.711,2971.15,6345.22,759.015,6513.93,5672.55,8381.64,2674.01,4949.06,9969.3,8638.32
45.85,6451.92,534.904,866.1,2972.55,6346.62,760.406,6515.32,5673.94,8383.03,2675.41,4950.45,9970.69,8639.71
45.9,6453.32,536.293,867.489,2973.94,6348.02,761.797,6516.7,5675.33,8384.42,2676.8,4951.84,9972.08,8641.1
45.95,6454.71,537.682,868.878,2975.33,6349.42,763.188,6518.09,5676.71,8385.81,2678.19,4953.23,9973.47,8642.49
46,6456.1,539.071,870.267,2976.73,6350.83,764.578,6519.48,5678.1,8387.2,2679.58,4954.63,9974.86,8643.87
46.05,6457.5,540.46,871.656,2978.12,6352.23,765.969,6520.87,5679.49,8388.59,2680.97,4956.02,9976.25,8645.26
46.1,6458.89,541.849,873.044,2979.51,6353.63,767.36,6522.26,5680.88,8389.98,2682.36,4957.41,9977.64,8646.65
46.15,6460.29,543.238,874.433,2980.91,6355.03,768.75,6523.65,5682.27,8391.37,2683.75,4958.81,9979.03,8648.04
46.2,6461.68,544.626,875.822,2982.3,6356.43,770.141,6525.04,5683.66,8392.76,2685.14,4960.2,9980.42,8649.43
46.25,6463.07,546.015,877.211,2983.69,6357.84,771.532,6526.43,5685.05,8394.15,2686.53,4961.59,9981.81,8650.82
46.3,6464.47,547.404,878.6,2985.08,6359.24,772.922,6527.82,5686.44,8395.54,2687.92,4962.98,9983.2,8652.21
46.35,6465.86,548.793,879.989,2986.48,6360.64,774.313,6529.2,5687.83,8396.92,2689.31,4964.38,9984.59,8653.6
46.4,6467.25,550.182,881.378,2987.87,6362.04,775.704,6530.59,5689.21,8398.31,2690.7,4965.77,9985.99,8654.99
46.45,6468.65,551.571,882.767,2989.26,6363.45,777.094,6531.98,5690.6,8399.7,2692.1,4967.16,9987.38,8656.37
46.5,6470.04,552.96,884.156,2990.66,6364.85,778.485,6533.37,5691.99,8401.09,2693.49,4968.56,9988.77,8657.76
46.55,6471.44,554.349,885.544,2992.05,6366.25,779.876,6534.76,5693.38,8402.48,2694.88,4969.95,9990.16,8659.15
46.6,6472.83,555.738,886.933,2993.44,6367.65,781.266,6536.15,5694.77,8403.87,2696.27,4971.34,9991.55,8660.54
46.65,6474.22,557.126,888.322,2994.84,6369.05,782.657,6537.54,5696.16,8405.26,2697.66,4972.74,9992.94,8661.93
46.7,6475.62,558.515,889.711,2996.23,6370.46,784.048,6538.93,5697.55,8406.65,2699.05,4974.13,9994.33,8663.32
46.75,6477.01,559.904,891.1,2997.62,6371.86,785.438,6540.32,5698.94,8408.04,2700.44,4975.52,9995.72,8664.71
46.8,6478.4,561.293,892.489,2999.01,6373.26,786.829,6541.7,5700.33,8409.43,2701.83,4976.91,9997.11,8666.1
46.85,6479.8,562.682,893.878,3000.41,6374.66,788.22,6543.09,5701.71,8410.82,2703.22,4978.31,9998.5,8667.49
46.9,6481.19,564.071,895.267,3001.8,6376.07,789.61,6544.48,5703.1,8412.21,2704.61,4979.7,9999.89,8668.87
46.95,6482.58,565.46,896.656,3003.19,6377.47,791.001,6545.87,5704.49,8413.6,2706,4981.09,1.28243,8670.26
47,6483.98,566.849,898.044,3004.59,6378.87,792.392,6547.26,5705.88,8414.99,2707.4,4982.49,2.67305,8671.65
47.05,6485.37,568.238,899.433,3005.98,6380.27,793.783,6548.65,5707.27,8416.38,2708.79,4983.88,4.06368,8673.04
47.1,6486.77,569.626,900.822,3007.37,6381.68,795.173,6550.04,5708.66,8417.77,2710.18,4985.27,5.4543,8674.43
47.15,6488.16,571.015,902.211,3008.77,6383.08,796.564,6551.43,5710.05,8419.15,2711.57,4986.66,6.84492,8675.82
47.2,6489.55,572.404,903.6,3010.16,6384.48,797.955,6552.82,5711.44,8420.54,2712.96,4988.06,8.23555,8677.21
47.25,6490.95,573.793,904.989,3011.55,6385.88,799.345,6554.2,5712.83,8421.93,2714.35,4989.45,9.62617,8678.6
47.3,6492.34,575.182,906.378,3012.94,6387.28,800.736,6555.59,5714.21,8423.32,2715.74,4990.84,11.0168,8679.99
47.35,6493.73,576.571,907.767,3014.34,6388.69,802.127,6556.98,5715.6,8424.71,2717.13,4992.24,12.4074,8681.37
47.4,6495.13,577.96,909.156,3015.73,6390.09,803.517,6558.37,5716.99,8426.1,2718.52,4993.63,13.798,8682.76
47.45,6496.52,579.349,910.544,3017.12,6391.49,804.908,6559.76,5718.38,8427.49,2719.91,4995.02,15.1887,8684.15
47.5,6497.92,580.738,911.933,3018.52,6392.89,806.299,6561.15,5719.77,8428.88,2721.3,4996.41,16.5793,8685.54
47.55,6499.31,582.126,913.322,3019.91,6394.3,807.689,6562.54,5721.16,8430.27,2722.7,4997.81,17.9699,8686.93
47.6,6500.7,583.515,914.711,3021.3,6395.7,809.08,6563.93,5722.55,8431.66,2724.09,4999.2,19.3606,8688.32
47.65,6502.1,584.904,916.1,3022.7,6397.1,810.471,6565.32,5723.94,8433.05,2725.48,5000.59,20.7512,8689.71
47.7,6503.49,586.293,917.489,3024.09,6398.5,811.861,6566.7,5725.33,8434.44,2726.87,5001.99,22.1418,8691.1
47.75,6504.88,587.682,918.878,3025.48,6399.9,813.252,6568.09,5726.71,8435.83,2728.26,5003.38,23.5324,8692.49
47.8,6506.28,589.071,920.267,3026.87,6401.31,814.643,6569.48,5728.1,8437.22,2729.65,5004.77,24.9231,8693.87
47.85,6507.67,590.46,921.656,3028.27,6402.71,816.033,6570.87,5729.49,8438.61,2731.04,5006.16,26.3137,8695.26
47.9,6509.07,591.849,923.044,3029.66,6404.11,817.424,6572.26,5730.88,8440,2732.43,5007.56,27.7043,8696.65
47.95,6510.46,593.238,924.433,3031.05,6405.51,818.815,6573.65,5732.27,8441.38,2733.82,5008.95,29.0949,8698.04
48,6511.85,594.626,925.822,3032.45,6406.92,820.205,6575.04,5733.66,8442.77,2735.21,5010.34,30.4856,8699.43
48.05,6513.25,596.015,927.211,3033.84,6408.32,821.596,6576.43,5735.05,8444.16,2736.6,5011.74,31.8762,8700.82
48.1,6514.64,597.404,928.6,3035.23,6409.72,822.987,6577.82,5736.44,8445.55,2737.99,5013.13,33.2668,8702.21
48.15,6516.03,598.793,929.989,3036.63,6411.12,824.377,6579.2,5737.83,8446.94,2739.39,5014.52,34.6575,8703.6
48.2,6517.43,600.182,931.378,3038.02,6412.53,825.768,6580.59,5739.21,8448.33,2740.78,5015.91,36.0481,8704.99
48.25,6518.82,601.571,932.767,3039.41,6413.93,827.159,6581.98,5740.6,8449.72,2742.17,5017.31,37.4387,8706.37
48.3,6520.22,602.96,934.156,3040.8,6415.33,828.55,6583.37,5741.99,8451.11,2743.56,5018.7,38.8293,8707.76
48.35,6521.61,604.349,935.544,3042.2,6416.73,829.94,6584.76,5743.38,8452.5,2744.95,5020.09,40.22,8709.15
48.4,6523,605.738,936.933,3043.59,6418.13,831.331,6586.15,5744.77,8453.89,2746.34,5021.49,41.6106,8710.54
48.45,6524.4,607.126,938.322,3044.98,6419.54,832.722,6587.54,5746.16,8455.28,2747.73,5022.88,43.0012,8711.93
48.5,6525.79,608.515,939.711,3046.38,6420.94,834.112,6588.93,5747.55,8456.67,2749.12,5024.27,44.3919,8713.32
48.55,6527.18,609.904,941.1,3047.77,6422.34,835.503,6590.32,5748.94,8458.06,2750.51,5025.67,45.7825,8714.71
48.6,6528.58,611.293,942.489,3049.16,6423.74,836.894,6591.7,5750.33,8459.45,2751.9,5027.06,47.1731,8716.1
48.65,6529.97,612.682,943.878,3050.56,6425.15,838.284,6593.09,5751.71,8460.84,2753.29,5028.45,48.5637,8717.49
48.7,6531.37,614.071,945.267,3051.95,6426.55,839.675,6594.48,5753.1,8462.23,2754.69,5029.84,49.9544,8718.87
48.75,6532.76,615.46,946.656,3053.34,6427.95,841.066,6595.87,5754.49,8463.61,2756.08,5031.24,51.345,8720.26
48.8,6534.15,616.849,948.044,3054.73,6429.35,842.456,6597.26,5755.88,8465,2757.47,5032.63,52.7356,8721.65
48.85,6535.55,618.238,949.433,3056.13,6430.75,843.847,6598.65,5757.27,8466.39,2758.86,5034.02,54.1263,8723.04
48.9,6536.94,619.626,950.822,3057.52,6432.16,845.238,6600.04,5758.66,8467.78,2760.25,5035.42,55.5169,8724.43
48.95,6538.33,621.015,952.211,3058.91,6433.56,846.628,6601.43,5760.05,8469.17,2761.64,5036.81,56.9075,8725.82
49,6539.73,622.404,953.6,3060.31,6434.96,848.019,6602.82,5761.44,8470.56,2763.03,5038.2,58.2982,8727.21
49.05,6541.12,623.793,954.989,3061.7,6436.36,849.41,6604.2,5762.83,8471.95,2764.42,5039.59,59.6888,8728.6
49.1,6542.52,625.182,956.378,3063.09,6437.77,850.8,6605.59,5764.21,8473.34,2765.81,5040.99,61.0794,8729.99
49.15,6543.91,626.571,957.767,3064.49,6439.17,852.191,6606.98,5765.6,8474.73,2767.2,5042.38,62.4701,8731.37
49.2,6545.3,627.96,959.156,3065.88,6440.57,853.582,6608.37,5766.99,8476.12,2768.59,5043.77,63.8607,8732.76
49.25,6546.7,629.349,960.544,3067.27,6441.97,854.972,6609.76,5768.38,8477.51,2769.99,5045.17,65.2513,8734.15
49.3,6548.09,630.738,961.933,3068.67,6443.38,856.363,6611.15,5769.77,8478.9,2771.38,5046.56,66.642,8735.54
49.35,6549.48,632.126,963.322,3070.06,6444.78,857.754,6612.54,5771.16,8480.29,2772.77,5047.95,68.0326,8736.93
49.4,6550.88,633.515,964.711,3071.45,6446.18,859.144,6613.93,5772.55,8481.68,2774.16,5049.34,69.4232,8738.32
49.45,6552.27,634.904,966.1,3072.84,6447.58,860.535,6615.32,5773.94,8483.07,2775.55,5050.74,70.8139,8739.71
49.5,6553.66,636.293,967.489,3074.24,6448.98,861.926,6616.7,5775.33,8484.46,2776.94,5052.13,72.2045,8741.1
49.55,6555.06,637.682,968.878,3075.63,6450.39,863.316,6618.09,5776.71,8485.84,2778.33,5053.52,73.5951,8742.49
49.6,6556.45,639.071,970.267,3077.02,6451.79,864.707,6619.48,5778.1,8487.23,2779.72,5054.92,74.9858,8743.87
49.65,6557.85,640.46,971.656,3078.42,6453.19,866.098,6620.87,5779.49,8488.62,2781.11,5056.31,76.3764,8745.26
49.7,6559.24,641.849,973.044,3079.81,6454.59,867.489,6622.26,5780.88,8490.01,2782.5,5057.7,77.767,8746.65
49.75,6560.63,643.238,974.433,3081.2,6456,868.879,6623.65,5782.27,8491.4,2783.89,5059.09,79.1577,8748.04
49.8,6562.03,644.626,975.822,3082.6,6457.4,870.27,6625.04,5783.66,8492.79,2785.28,5060.49,80.5483,8749.43
49.85,6563.42,646.015,977.211,3083.99,6458.8,871.661,6626.43,5785.05,8494.18,2786.68,5061.88,81.9389,8750.82
49.9,6564.81,647.404,978.6,3085.38,6460.2,873.051,6627.82,5786.44,8495.57,2788.07,5063.27,83.3296,8752.21
49.95,6566.21,648.793,979.989,3086.77,6461.61,874.442,6629.2,5787.83,8496.96,2789.46,5064.67,84.7202,8753.6
50,6567.6,650.182,981.378,3088.17,6463.01,875.833,6630.59,5789.21,8498.35,2790.85,5066.06,86.1108,8754.99
50.05,6569,651.571,982.767,3089.56,6464.41,877.223,6631.98,5790.6,8499.74,2792.24,5067.45,87.5015,8756.37
50.1,6570.39,652.96,984.156,3090.95,6465.81,878.614,6633.37,5791.99,8501.13,2793.63,5068.85,88.8921,8757.76
50.15,6571.78,654.349,985.544,3092.35,6467.21,880.005,6634.76,5793.38,8502.52,2795.02,5070.24,90.2827,8759.15
50.2,6573.18,655.738,986.933,3093.74,6468.62,881.395,6636.15,5794.77,8503.91,2796.41,5071.63,91.6734,8760.54
50.25,6574.57,657.126,988.322,3095.13,6470.02,882.786,6637.54,5796.16,8505.3,2797.8,5073.02,93.064,8761.93
50.3,6575.96,658.515,989.711,3096.53,6471.42,884.177,6638.93,5797.55,8506.69,2799.19,5074.42,94.4546,8763.32
50.35,6577.36,659.904,991.1,3097.92,6472.82,885.567,6640.32,5798.94,8508.07,2800.58,5075.81,95.8453,8764.71
50.4,6578.75,661.293,992.489,3099.31,6474.23,886.958,6641.7,5800.33,8509.46,2801.98,5077.2,97.2359,8766.1
50.45,6580.15,662.682,993.878,3100.7,6475.63,888.349,6643.09,5801.71,8510.85,2803.37,5078.6,98.6266,8767.49
50.5,6581.54,664.071,995.267,3102.1,6477.03,889.739,6644.48,5803.1,8512.24,2804.76,5079.99,100.017,8768.87
50.55,6582.93,665.46,996.656,3103.49,6478.43,891.13,6645.87,5804.49,8513.63,2806.15,5081.38,101.408,8770.26
50.6,6584.33,666.849,998.044,3104.88,6479.83,892.521,6647.26,5805.88,8515.02,2807.54,5082.77,102.798,8771.65
50.65,6585.72,668.238,999.433,3106.28,6481.24,893.911,6648.65,5807.27,8516.41,2808.93,5084.17,104.189,8773.04
50.7,6587.11,669.626,1000.82,3107.67,6482.64,895.302,6650.04,5808.66,8517.8,2810.32,5085.56,105.58,8774.43
50.75,6588.51,671.015,1002.21,3109.06,6484.04,896.693,6651.43,5810.05,8519.19,2811.71,5086.95,106.97,8775.82
50.8,6589.9,672.404,1003.6,3110.46,6485.44,898.083,6652.82,5811.44,8520.58,2813.1,5088.35,108.361,8777.21
50.85,6591.3,673.793,1004.99,3111.85,6486.85,899.474,6654.2,5812.83,8521.97,2814.49,5089.74,109.752,8778.6
50.9,6592.69,675.182,1006.38,3113.24,6488.25,900.865,6655.59,5814.21,8523.36,2815.88,5091.13,111.142,8779.99
50.95,6594.08,676.571,1007.77,3114.63,6489.65,902.255,6656.98,5815.6,8524.75,2817.27,5092.52,112.533,8781.37
51,6595.48,677.96,1009.16,3116.03,6491.05,903.646,6658.37,5816.99,8526.14,2818.67,5093.92,113.924,8782.76
51.05,6596.87,679.349,1010.54,3117.42,6492.46,905.037,6659.76,5818.38,8527.53,2820.06,5095.31,115.314,8784.15
51.1,6598.26,680.738,1011.93,3118.81,6493.86,906.428,6661.15,5819.77,8528.92,2821.45,5096.7,116.705,8785.54
51.15,6599.66,682.126,1013.32,3120.21,6495.26,907.818,6662.54,5821.16,8530.3,2822.84,5098.1,118.095,8786.93
51.2,6601.05,683.515,1014.71,3121.6,6496.66,909.209,6663.93,5822.55,8531.69,2824.23,5099.49,119.486,8788.32
51.25,6602.45,684.904,1016.1,3122.99,6498.06,910.6,6665.32,5823.94,8533.08,2825.62,5100.88,120.877,8789.71
51.3,6603.84,686.293,1017.49,3124.39,6499.47,911.99,6666.7,5825.33,8534.47,2827.01,5102.28,122.267,8791.1
51.35,6605.23,687.682,1018.88,3125.78,6500.87,913.381,6668.09,5826.71,8535.86,2828.4,5103.67,123.658,8792.49
51.4,6606.63,689.071,1020.27,3127.17,6502.27,914.772,6669.48,5828.1,8537.25,2829.79,5105.06,125.049,8793.87
51.45,6608.02,690.46,1021.66,3128.56,6503.67,916.162,6670.87,5829.49,8538.64,2831.18,5106.45,126.439,8795.26
51.5,6609.41,691.849,1023.04,3129.96,6505.08,917.553,6672.26,5830.88,8540.03,2832.57,5107.85,127.83,8796.65
51.55,6610.81,693.238,1024.43,3131.35,6506.48,918.944,6673.65,5832.27,8541.42,2833.97,5109.24,129.221,8798.04
51.6,6612.2,694.626,1025.82,3132.74,6507.88,920.334,6675.04,5833.66,8542.81,2835.36,5110.63,130.611,8799.43
51.65,6613.6,696.015,1027.21,3134.14,6509.28,921.725,6676.43,5835.05,8544.2,2836.75,5112.03,132.002,8800.82
51.7,6614.99,697.404,1028.6,3135.53,6510.69,923.116,6677.82,5836.44,8545.59,2838.14,5113.42,133.393,8802.21
51.75,6616.38,698.793,1029.99,3136.92,6512.09,924.506,6679.2,5837.83,8546.98,2839.53,5114.81,134.783,8803.6
51.8,6617.78,700.182,1031.38,3138.32,6513.49,925.897,6680.59,5839.21,8548.37,2840.92,5116.2,136.174,8804.99
51.85,6619.17,701.571,1032.77,3139.71,6514.89,927.288,6681.98,5840.6,8549.76,2842.31,5117.6,137.564,8806.37
51.9,6620.56,702.96,1034.16,3141.1,6516.29,928.678,6683.37,5841.99,8551.15,2843.7,5118.99,138.955,8807.76
51.95,6621.96,704.349,1035.54,3142.49,6517.7,930.069,6684.76,5843.38,8552.53,2845.09,5120.38,140.346,8809.15
52,6623.35,705.738,1036.93,3143.89,6519.1,931.46,6686.15,5844.77,8553.92,2846.48,5121.78,141.736,8810.54
52.05,6624.74,707.126,1038.32,3145.28,6520.5,932.85,6687.54,5846.16,8555.31,2847.87,5123.17,143.127,8811.93
52.1,6626.14,708.515,1039.71,3146.67,6521.9,934.241,6688.93,5847.55,8556.7,2849.27,5124.56,144.518,8813.32
52.15,6627.53,709.904,1041.1,3148.07,6523.31,935.632,6690.32,5848.94,8558.09,2850.66,5125.95,145.908,8814.71
52.2,6628.93,711.293,1042.49,3149.46,6524.71,937.022,6691.7,5850.33,8559.48,2852.05,5127.35,147.299,8816.1
52.25,6630.32,712.682,1043.88,3150.85,6526.11,938.413,6693.09,5851.71,8560.87,2853.44,5128.74,148.69,8817.49
52.3,6631.71,714.071,1045.27,3152.25,6527.51,939.804,6694.48,5853.1,8562.26,2854.83,5130.13,150.08,8818.87
52.35,6633.11,715.46,1046.66,3153.64,6528.91,941.194,6695.87,5854.49,8563.65,2856.22,5131.53,151.471,8820.26
52.4,6634.5,716.849,1048.04,3155.03,6530.32,942.585,6697.26,5855.88,8565.04,2857.61,5132.92,152.862,8821.65
52.45,6635.89,718.238,1049.43,3156.43,6531.72,943.976,6698.65,5857.27,8566.43,2859,5134.31,154.252,8823.04
