time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11
55.1,6873.42,3754.1,2808.65,5692.77,6788.69,3968.46,768.806,1162.67,6699.22,7931.1,627.723
55.15,6874.81,3755.49,2810.04,5694.18,6790.08,3969.85,770.196,1164.06,6700.62,7932.49,629.113
55.2,6876.2,3756.88,2811.43,5695.59,6791.48,3971.24,771.586,1165.45,6702.01,7933.88,630.503
55.25,6877.59,3758.27,2812.82,5697,6792.87,3972.63,772.976,1166.84,6703.4,7935.27,631.893
55.3,6878.98,3759.66,2814.21,5698.4,6794.27,3974.01,774.366,1168.23,6704.8,7936.66,633.283
55.35,6880.37,3761.05,2815.6,5699.81,6795.67,3975.4,775.756,1169.62,6706.19,7938.05,634.673
55.4,6881.76,3762.44,2816.99,5701.22,6797.06,3976.79,777.146,1171.01,6707.59,7939.44,636.063
55.45,6883.14,3763.83,2818.38,5702.63,6798.46,3978.18,778.536,1172.4,6708.98,7940.83,637.453
55.5,6884.53,3765.22,2819.76,5704.04,6799.86,3979.57,779.926,1173.79,6710.37,7942.22,638.843
55.55,6885.92,3766.6,2821.15,5705.45,6801.25,3980.96,781.316,1175.18,6711.77,7943.61,640.233
55.6,6887.31,3767.99,2822.54,5706.86,6802.65,3982.35,782.706,1176.57,6713.16,7945,641.623
55.65,6888.7,3769.38,2823.93,5708.26,6804.04,3983.74,784.095,1177.96,6714.56,7946.4,643.013
55.7,6890.09,3770.77,2825.32,5709.67,6805.44,3985.13,785.485,1179.34,6715.95,7947.79,644.403
55.75,6891.48,3772.16,2826.71,5711.08,6806.84,3986.51,786.875,1180.73,6717.35,7949.18,645.793
55.8,6892.87,3773.55,2828.1,5712.49,6808.23,3987.9,788.265,1182.12,6718.74,7950.57,647.183
55.85,6894.26,3774.94,2829.49,5713.9,6809.63,3989.29,789.655,1183.51,6720.13,7951.96,648.573
55.9,6895.64,3776.33,2830.88,5715.31,6811.03,3990.68,791.045,1184.9,6721.53,7953.35,649.962
55.95,6897.03,3777.72,2832.26,5716.71,6812.42,3992.07,792.435,1186.29,6722.92,7954.74,651.352
56,6898.42,3779.11,2833.65,5718.12,6813.82,3993.46,793.825,1187.68,6724.32,7956.13,652.742
56.05,6899.81,3780.5,2835.04,5719.53,6815.21,3994.85,795.215,1189.07,6725.71,7957.52,654.132
56.1,6901.2,3781.89,2836.43,5720.94,6816.61,3996.24,796.605,1190.46,6727.1,7958.91,655.522
56.15,6902.59,3783.27,2837.82,5722.35,6818.01,3997.63,797.994,1191.85,6728.5,7960.3,656.912
56.2,6903.98,3784.66,2839.21,5723.76,6819.4,3999.01,799.384,1193.24,6729.89,7961.69,658.302
56.25,6905.37,3786.05,2840.6,5725.17,6820.8,4000.4,800.774,1194.63,6731.29,7963.08,659.692
56.3,6906.76,3787.44,2841.99,5726.57,6822.2,4001.79,802.164,1196.02,6732.68,7964.47,661.082
56.35,6908.14,3788.83,2843.38,5727.98,6823.59,4003.18,803.554,1197.41,6734.07,7965.86,662.472
56.4,6909.53,3790.22,2844.76,5729.39,6824.99,4004.57,804.944,1198.8,6735.47,7967.25,663.862
56.45,6910.92,3791.61,2846.15,5730.8,6826.38,4005.96,806.334,1200.19,6736.86,7968.64,665.252
56.5,6912.31,3793,2847.54,5732.21,6827.78,4007.35,807.724,1201.57,6738.26,7970.03,666.642
56.55,6913.7,3794.39,2848.93,5733.62,6829.18,4008.74,809.114,1202.96,6739.65,7971.42,668.032
56.6,6915.09,3795.78,2850.32,5735.03,6830.57,4010.13,810.504,1204.35,6741.05,7972.81,669.422
56.65,6916.48,3797.17,2851.71,5736.43,6831.97,4011.51,811.894,1205.74,6742.44,7974.2,670.811
56.7,6917.87,3798.55,2853.1,5737.84,6833.37,4012.9,813.283,1207.13,6743.83,7975.59,672.201
56.75,6919.26,3799.94,2854.49,5739.25,6834.76,4014.29,814.673,1208.52,6745.23,7976.99,673.591
56.8,6920.64,3801.33,2855.88,5740.66,6836.16,4015.68,816.063,1209.91,6746.62,7978.38,674.981
56.85,6922.03,3802.72,2857.26,5742.07,6837.55,4017.07,817.453,1211.3,6748.02,7979.77,676.371
56.9,6923.42,3804.11,2858.65,5743.48,6838.95,4018.46,818.843,1212.69,6749.41,7981.16,677.761
56.95,6924.81,3805.5,2860.04,5744.88,6840.35,4019.85,820.233,1214.08,6750.8,7982.55,679.151
57,6926.2,3806.89,2861.43,5746.29,6841.74,4021.24,821.623,1215.47,6752.2,7983.94,680.541
57.05,6927.59,3808.28,2862.82,5747.7,6843.14,4022.63,823.013,1216.86,6753.59,7985.33,681.931
57.1,6928.98,3809.67,2864.21,5749.11,6844.54,4024.01,824.403,1218.25,6754.99,7986.72,683.321
57.15,6930.37,3811.06,2865.6,5750.52,6845.93,4025.4,825.793,1219.64,6756.38,7988.11,684.711
57.2,6931.76,3812.45,2866.99,5751.93,6847.33,4026.79,827.183,1221.03,6757.78,7989.5,686.101
57.25,6933.14,3813.83,2868.38,5753.34,6848.72,4028.18,828.572,1222.42,6759.17,7990.89,687.491
57.3,6934.53,3815.22,2869.76,5754.74,6850.12,4029.57,829.962,1223.81,6760.56,7992.28,688.881
57.35,6935.92,3816.61,2871.15,5756.15,6851.52,4030.96,831.352,1225.19,6761.96,7993.67,690.271
57.4,6937.31,3818,2872.54,5757.56,6852.91,4032.35,832.742,1226.58,6763.35,7995.06,691.66
57.45,6938.7,3819.39,2873.93,5758.97,6854.31,4033.74,834.132,1227.97,6764.75,7996.45,693.05
57.5,6940.09,3820.78,2875.32,5760.38,6855.71,4035.13,835.522,1229.36,6766.14,7997.84,694.44
57.55,6941.48,3822.17,2876.71,5761.79,6857.1,4036.51,836.912,1230.75,6767.53,7999.23,695.83
57.6,6942.87,3823.56,2878.1,5763.19,6858.5,4037.9,838.302,1232.14,6768.93,8000.62,697.22
57.65,6944.26,3824.95,2879.49,5764.6,6859.89,4039.29,839.692,1233.53,6770.32,8002.01,698.61
57.7,6945.64,3826.34,2880.88,5766.01,6861.29,4040.68,841.082,1234.92,6771.72,8003.4,700
57.75,6947.03,3827.73,2882.26,5767.42,6862.69,4042.07,842.471,1236.31,6773.11,8004.79,701.39
57.8,6948.42,3829.12,2883.65,5768.83,6864.08,4043.46,843.861,1237.7,6774.5,8006.18,702.78
57.85,6949.81,3830.5,2885.04,5770.24,6865.48,4044.85,845.251,1239.09,6775.9,8007.58,704.17
57.9,6951.2,3831.89,2886.43,5771.65,6866.88,4046.24,846.641,1240.48,6777.29,8008.97,705.56
57.95,6952.59,3833.28,2887.82,5773.05,6868.27,4047.63,848.031,1241.87,6778.69,8010.36,706.95
58,6953.98,3834.67,2889.21,5774.46,6869.67,4049.01,849.421,1243.26,6780.08,8011.75,708.34
58.05,6955.37,3836.06,2890.6,5775.87,6871.07,4050.4,850.811,1244.65,6781.48,8013.14,709.73
58.1,6956.76,3837.45,2891.99,5777.28,6872.46,4051.79,852.201,1246.04,6782.87,8014.53,711.12
58.15,6958.14,3838.84,2893.38,5778.69,6873.86,4053.18,853.591,1247.42,6784.26,8015.92,712.509
58.2,6959.53,3840.23,2894.76,5780.1,6875.25,4054.57,854.981,1248.81,6785.66,8017.31,713.899
58.25,6960.92,3841.62,2896.15,5781.5,6876.65,4055.96,856.371,1250.2,6787.05,8018.7,715.289
58.3,6962.31,3843.01,2897.54,5782.91,6878.05,4057.35,857.76,1251.59,6788.45,8020.09,716.679
58.35,6963.7,3844.4,2898.93,5784.32,6879.44,4058.74,859.15,1252.98,6789.84,8021.48,718.069
58.4,6965.09,3845.78,2900.32,5785.73,6880.84,4060.13,860.54,1254.37,6791.23,8022.87,719.459
58.45,6966.48,3847.17,2901.71,5787.14,6882.24,4061.51,861.93,1255.76,6792.63,8024.26,720.849
58.5,6967.87,3848.56,2903.1,5788.55,6883.63,4062.9,863.32,1257.15,6794.02,8025.65,722.239
58.55,6969.26,3849.95,2904.49,5789.96,6885.03,4064.29,864.71,1258.54,6795.42,8027.04,723.629
58.6,6970.64,3851.34,2905.88,5791.36,6886.42,4065.68,866.1,1259.93,6796.81,8028.43,725.019
58.65,6972.03,3852.73,2907.26,5792.77,6887.82,4067.07,867.49,1261.32,6798.21,8029.82,726.409
58.7,6973.42,3854.12,2908.65,5794.18,6889.22,4068.46,868.88,1262.71,6799.6,8031.21,727.799
58.75,6974.81,3855.51,2910.04,5795.59,6890.61,4069.85,870.27,1264.1,6800.99,8032.6,729.189
58.8,6976.2,3856.9,2911.43,5797,6892.01,4071.24,871.659,1265.49,6802.39,8033.99,730.579
58.85,6977.59,3858.29,2912.82,5798.41,6893.41,4072.63,873.049,1266.88,6803.78,8035.38,731.968
58.9,6978.98,3859.68,2914.21,5799.82,6894.8,4074.01,874.439,1268.27,6805.18,8036.77,733.358
58.95,6980.37,3861.06,2915.6,5801.22,6896.2,4075.4,875.829,1269.66,6806.57,8038.17,734.748
59,6981.76,3862.45,2916.99,5802.63,6897.59,4076.79,877.219,1271.04,6807.96,8039.56,736.138
59.05,6983.14,3863.84,2918.38,5804.04,6898.99,4078.18,878.609,1272.43,6809.36,8040.95,737.528
59.1,6984.53,3865.23,2919.76,5805.45,6900.39,4079.57,879.999,1273.82,6810.75,8042.34,738.918
59.15,6985.92,3866.62,2921.15,5806.86,6901.78,4080.96,881.389,1275.21,6812.15,8043.73,740.308
59.2,6987.31,3868.01,2922.54,5808.27,6903.18,4082.35,882.779,1276.6,6813.54,8045.12,741.698
59.25,6988.7,3869.4,2923.93,5809.67,6904.58,4083.74,884.169,1277.99,6814.93,8046.51,743.088
59.3,6990.09,3870.79,2925.32,5811.08,6905.97,4085.13,885.558,1279.38,6816.33,8047.9,744.478
59.35,6991.48,3872.18,2926.71,5812.49,6907.37,4086.51,886.948,1280.77,6817.72,8049.29,745.868
59.4,6992.87,3873.57,2928.1,5813.9,6908.76,4087.9,888.338,1282.16,6819.12,8050.68,747.258
59.45,6994.26,3874.96,2929.49,5815.31,6910.16,4089.29,889.728,1283.55,6820.51,8052.07,748.648
59.5,6995.64,3876.34,2930.88,5816.72,6911.56,4090.68,891.118,1284.94,6821.91,8053.46,750.038
59.55,6997.03,3877.73,2932.26,5818.13,6912.95,4092.07,892.508,1286.33,6823.3,8054.85,751.427
59.6,6998.42,3879.12,2933.65,5819.53,6914.35,4093.46,893.898,1287.72,6824.69,8056.24,752.817
59.65,6999.81,3880.51,2935.04,5820.94,6915.75,4094.85,895.288,1289.11,6826.09,8057.63,754.207
59.7,7001.2,3881.9,2936.43,5822.35,6917.14,4096.24,896.678,1290.5,6827.48,8059.02,755.597
59.75,7002.59,3883.29,2937.82,5823.76,6918.54,4097.63,898.068,1291.89,6828.88,8060.41,756.987
59.8,7003.98,3884.68,2939.21,5825.17,6919.93,4099.01,899.458,1293.27,6830.27,8061.8,758.377
59.85,7005.37,3886.07,2940.6,5826.58,6921.33,4100.4,900.847,1294.66,6831.66,8063.19,759.767
59.9,7006.76,3887.46,2941.99,5827.98,6922.73,4101.79,902.237,1296.05,6833.06,8064.58,761.157
59.95,7008.14,3888.85,2943.38,5829.39,6924.12,4103.18,903.627,1297.44,6834.45,8065.97,762.547
60,7009.53,3890.24,2944.76,5830.8,6925.52,4104.57,905.017,1298.83,6835.85,8067.36,763.937
60.05,7010.92,3891.63,2946.15,5832.21,6926.92,4105.96,906.407,1300.22,6837.24,8068.75,765.327
60.1,7012.31,3893.01,2947.54,5833.62,6928.31,4107.35,907.797,1301.61,6838.63,8070.15,766.717
60.15,7013.7,3894.4,2948.93,5835.03,6929.71,4108.74,909.187,1303,6840.03,8071.54,768.107
60.2,7015.09,3895.79,2950.32,5836.44,6931.11,4110.13,910.577,1304.39,6841.42,8072.93,769.497
60.25,7016.48,3897.18,2951.71,5837.84,6932.5,4111.51,911.967,1305.78,6842.82,8074.32,770.886
60.3,7017.87,3898.57,2953.1,5839.25,6933.9,4112.9,913.357,1307.17,6844.21,8075.71,772.276
60.35,7019.26,3899.96,2954.49,5840.66,6935.29,4114.29,914.746,1308.56,6845.61,8077.1,773.666
60.4,7020.64,3901.35,2955.88,5842.07,6936.69,4115.68,916.136,1309.95,6847,8078.49,775.056
60.45,7022.03,3902.74,2957.26,5843.48,6938.09,4117.07,917.526,1311.34,6848.39,8079.88,776.446
60.5,7023.42,3904.13,2958.65,5844.89,6939.48,4118.46,918.916,1312.73,6849.79,8081.27,777.836
60.55,7024.81,3905.52,2960.04,5846.3,6940.88,4119.85,920.306,1314.12,6851.18,8082.66,779.226
60.6,7026.2,3906.91,2961.43,5847.7,6942.28,4121.24,921.696,1315.51,6852.58,8084.05,780.616
60.65,7027.59,3908.29,2962.82,5849.11,6943.67,4122.63,923.086,1316.89,6853.97,8085.44,782.006
60.7,7028.98,3909.68,2964.21,5850.52,6945.07,4124.01,924.476,1318.28,6855.36,8086.83,783.396
60.75,7030.37,3911.07,2965.6,5851.93,6946.46,4125.4,925.866,1319.67,6856.76,8088.22,784.786
60.8,7031.76,3912.46,2966.99,5853.34,6947.86,4126.79,927.256,1321.06,6858.15,8089.61,786.176
60.85,7033.14,3913.85,2968.38,5854.75,6949.26,4128.18,928.645,1322.45,6859.55,8091,787.566
60.9,7034.53,3915.24,2969.76,5856.15,6950.65,4129.57,930.035,1323.84,6860.94,8092.39,788.956
60.95,7035.92,3916.63,2971.15,5857.56,6952.05,4130.96,931.425,1325.23,6862.34,8093.78,790.345
61,7037.31,3918.02,2972.54,5858.97,6953.45,4132.35,932.815,1326.62,6863.73,8095.17,791.735
61.05,7038.7,3919.41,2973.93,5860.38,6954.84,4133.74,934.205,1328.01,6865.12,8096.56,793.125
61.1,7040.09,3920.8,2975.32,5861.79,6956.24,4135.13,935.595,1329.4,6866.52,8097.95,794.515
61.15,7041.48,3922.19,2976.71,5863.2,6957.63,4136.51,936.985,1330.79,6867.91,8099.34,795.905
61.2,7042.87,3923.57,2978.1,5864.61,6959.03,4137.9,938.375,1332.18,6869.31,8100.74,797.295
61.25,7044.26,3924.96,2979.49,5866.01,6960.43,4139.29,939.765,1333.57,6870.7,8102.13,798.685
61.3,7045.64,3926.35,2980.88,5867.42,6961.82,4140.68,941.155,1334.96,6872.09,8103.52,800.075
61.35,7047.03,3927.74,2982.26,5868.83,6963.22,4142.07,942.544,1336.35,6873.49,8104.91,801.465
61.4,7048.42,3929.13,2983.65,5870.24,6964.62,4143.46,943.934,1337.74,6874.88,8106.3,802.855
61.45,7049.81,3930.52,2985.04,5871.65,6966.01,4144.85,945.324,1339.13,6876.28,8107.69,804.245
61.5,7051.2,3931.91,2986.43,5873.06,6967.41,4146.24,946.714,1340.51,6877.67,8109.08,805.635
61.55,7052.59,3933.3,2987.82,5874.46,6968.8,4147.63,948.104,1341.9,6879.06,8110.47,807.025
61.6,7053.98,3934.69,2989.21,5875.87,6970.2,4149.01,949.494,1343.29,6880.46,8111.86,808.415
61.65,7055.37,3936.08,2990.6,5877.28,6971.6,4150.4,950.884,1344.68,6881.85,8113.25,809.804
61.7,7056.76,3937.47,2991.99,5878.69,6972.99,4151.79,952.274,1346.07,6883.25,8114.64,811.194
61.75,7058.14,3938.85,2993.38,5880.1,6974.39,4153.18,953.664,1347.46,6884.64,8116.03,812.584
61.8,7059.53,3940.24,2994.76,5881.51,6975.79,4154.57,955.054,1348.85,6886.04,8117.42,813.974
61.85,7060.92,3941.63,2996.15,5882.92,6977.18,4155.96,956.444,1350.24,6887.43,8118.81,815.364
61.9,7062.31,3943.02,2997.54,5884.32,6978.58,4157.35,957.833,1351.63,6888.82,8120.2,816.754
61.95,7063.7,3944.41,2998.93,5885.73,6979.98,4158.74,959.223,1353.02,6890.22,8121.59,818.144
62,7065.09,3945.8,3000.32,5887.14,6981.37,4160.13,960.613,1354.41,6891.61,8122.98,819.534
62.05,7066.48,3947.19,3001.71,5888.55,6982.77,4161.51,962.003,1355.8,6893.01,8124.37,820.924
62.1,7067.87,3948.58,3003.1,5889.96,6984.16,4162.9,963.393,1357.19,6894.4,8125.76,822.314
62.15,7069.26,3949.97,3004.49,5891.37,6985.56,4164.29,964.783,1358.58,6895.79,8127.15,823.704
62.2,7070.64,3951.36,3005.88,5892.78,6986.96,4165.68,966.173,1359.97,6897.19,8128.54,825.094
62.25,7072.03,3952.75,3007.26,5894.18,6988.35,4167.07,967.563,1361.36,6898.58,8129.93,826.484
62.3,7073.42,3954.14,3008.65,5895.59,6989.75,4168.46,968.953,1362.75,6899.98,8131.32,827.873
62.35,7074.81,3955.52,3010.04,5897,6991.15,4169.85,970.343,1364.13,6901.37,8132.72,829.263
62.4,7076.2,3956.91,3011.43,5898.41,6992.54,4171.24,971.732,1365.52,6902.77,8134.11,830.653
62.45,7077.59,3958.3,3012.82,5899.82,6993.94,4172.63,973.122,1366.91,6904.16,8135.5,832.043
62.5,7078.98,3959.69,3014.21,5901.23,6995.33,4174.01,974.512,1368.3,6905.55,8136.89,833.433
62.55,7080.37,3961.08,3015.6,5902.63,6996.73,4175.4,975.902,1369.69,6906.95,8138.28,834.823
62.6,7081.76,3962.47,3016.99,5904.04,6998.13,4176.79,977.292,1371.08,6908.34,8139.67,836.213
62.65,7083.14,3963.86,3018.38,5905.45,6999.52,4178.18,978.682,1372.47,6909.74,8141.06,837.603
62.7,7084.53,3965.25,3019.76,5906.86,7000.92,4179.57,980.072,1373.86,6911.13,8142.45,838.993
62.75,7085.92,3966.64,3021.15,5908.27,7002.32,4180.96,981.462,1375.25,6912.52,8143.84,840.383
62.8,7087.31,3968.03,3022.54,5909.68,7003.71,4182.35,982.852,1376.64,6913.92,8145.23,841.773
62.85,7088.7,3969.42,3023.93,5911.09,7005.11,4183.74,984.242,1378.03,6915.31,8146.62,843.163
62.9,7090.09,3970.8,3025.32,5912.49,7006.5,4185.13,985.631,1379.42,6916.71,8148.01,844.553
62.95,7091.48,3972.19,3026.71,5913.9,7007.9,4186.51,987.021,1380.81,6918.1,8149.4,845.942
63,7092.87,3973.58,3028.1,5915.31,7009.3,4187.9,988.411,1382.2,6919.49,8150.79,847.332
63.05,7094.26,3974.97,3029.49,5916.72,7010.69,4189.29,989.801,1383.59,6920.89,8152.18,848.722
63.1,7095.64,3976.36,3030.88,5918.13,7012.09,4190.68,991.191,1384.98,6922.28,8153.57,850.112
63.15,7097.03,3977.75,3032.26,5919.54,7013.49,4192.07,992.581,1386.37,6923.68,8154.96,851.502
63.2,7098.42,3979.14,3033.65,5920.95,7014.88,4193.46,993.971,1387.75,6925.07,8156.35,852.892
63.25,7099.81,3980.53,3035.04,5922.35,7016.28,4194.85,995.361,1389.14,6926.47,8157.74,854.282
63.3,7101.2,3981.92,3036.43,5923.76,7017.68,4196.24,996.751,1390.53,6927.86,8159.13,855.672
63.35,7102.59,3983.31,3037.82,5925.17,7019.07,4197.63,998.141,1391.92,6929.25,8160.52,857.062
63.4,7103.98,3984.7,3039.21,5926.58,7020.47,4199.01,999.53,1393.31,6930.65,8161.91,858.452
63.45,7105.37,3986.08,3040.6,5927.99,7021.86,4200.4,1000.92,1394.7,6932.04,8163.3,859.842
63.5,7106.76,3987.47,3041.99,5929.4,7023.26,4201.79,1002.31,1396.09,6933.44,8164.7,861.232
63.55,7108.14,3988.86,3043.38,5930.8,7024.66,4203.18,1003.7,1397.48,6934.83,8166.09,862.622
63.6,7109.53,3990.25,3044.76,5932.21,7026.05,4204.57,1005.09,1398.87,6936.22,8167.48,864.011
63.65,7110.92,3991.64,3046.15,5933.62,7027.45,4205.96,1006.48,1400.26,6937.62,8168.87,865.401
63.7,7112.31,3993.03,3047.54,5935.03,7028.85,4207.35,1007.87,1401.65,6939.01,8170.26,866.791
63.75,7113.7,3994.42,3048.93,5936.44,7030.24,4208.74,1009.26,1403.04,6940.41,8171.65,868.181
63.8,7115.09,3995.81,3050.32,5937.85,7031.64,4210.13,1010.65,1404.43,6941.8,8173.04,869.571
63.85,7116.48,3997.2,3051.71,5939.26,7033.03,4211.51,1012.04,1405.82,6943.19,8174.43,870.961
63.9,7117.87,3998.59,3053.1,5940.66,7034.43,4212.9,1013.43,1407.21,6944.59,8175.82,872.351
63.95,7119.26,3999.98,3054.49,5942.07,7035.83,4214.29,1014.82,1408.6,6945.98,8177.21,873.741
64,7120.64,4001.36,3055.88,5943.48,7037.22,4215.68,1016.21,1409.99,6947.38,8178.6,875.131
64.05,7122.03,4002.75,3057.26,5944.89,7038.62,4217.07,1017.6,1411.37,6948.77,8179.99,876.521
64.1,7123.42,4004.14,3058.65,5946.3,7040.02,4218.46,1018.99,1412.76,6950.17,8181.38,877.911
64.15,7124.81,4005.53,3060.04,5947.71,7041.41,4219.85,1020.38,1414.15,6951.56,8182.77,879.301
64.2,7126.2,4006.92,3061.43,5949.12,7042.81,4221.24,1021.77,1415.54,6952.95,8184.16,880.691
64.25,7127.59,4008.31,3062.82,5950.52,7044.2,4222.63,1023.16,1416.93,6954.35,8185.55,882.08
64.3,7128.98,4009.7,3064.21,5951.93,7045.6,4224.01,1024.55,1418.32,6955.74,8186.94,883.47
64.35,7130.37,4011.09,3065.6,5953.34,7047,4225.4,1025.94,1419.71,6957.14,8188.33,884.86
64.4,7131.76,4012.48,3066.99,5954.75,7048.39,4226.79,1027.33,1421.1,6958.53,8189.72,886.25
64.45,7133.14,4013.87,3068.38,5956.16,7049.79,4228.18,1028.72,1422.49,6959.92,8191.11,887.64
64.5,7134.53,4015.26,3069.76,5957.57,7051.19,4229.57,1030.11,1423.88,6961.32,8192.5,889.03
64.55,7135.92,4016.64,3071.15,5958.98,7052.58,4230.96,1031.5,1425.27,6962.71,8193.89,890.42
64.6,7137.31,4018.03,3072.54,5960.38,7053.98,4232.35,1032.89,1426.66,6964.11,8195.29,891.81
64.65,7138.7,4019.42,3073.93,5961.79,7055.38,4233.74,1034.28,1428.05,6965.5,8196.68,893.2
64.7,7140.09,4020.81,3075.32,5963.2,7056.77,4235.13,1035.67,1429.44,6966.9,8198.07,894.59
64.75,7141.48,4022.2,3076.71,5964.61,7058.17,4236.51,1037.06,1430.83,6968.29,8199.46,895.98
64.8,7142.87,4023.59,3078.1,5966.02,7059.56,4237.9,1038.45,1432.22,6969.68,8200.85,897.37
64.85,7144.26,4024.98,3079.49,5967.43,7060.96,4239.29,1039.84,1433.61,6971.08,8202.24,898.759
64.9,7145.64,4026.37,3080.88,5968.83,7062.36,4240.68,1041.23,1434.99,6972.47,8203.63,900.149
64.95,7147.03,4027.76,3082.26,5970.24,7063.75,4242.07,1042.62,1436.38,6973.87,8205.02,901.539
65,7148.42,4029.15,3083.65,5971.65,7065.15,4243.46,1044.01,1437.77,6975.26,8206.41,902.929
65.05,7149.81,4030.54,3085.04,5973.06,7066.55,4244.85,1045.4,1439.16,6976.65,8207.8,904.319
65.1,7151.2,4031.93,3086.43,5974.47,7067.94,4246.24,1046.79,1440.55,6978.05,8209.19,905.709
65.15,7152.59,4033.31,3087.82,5975.88,7069.34,4247.63,1048.18,1441.94,6979.44,8210.58,907.099
65.2,7153.98,4034.7,3089.21,5977.29,7070.73,4249.01,1049.57,1443.33,6980.84,8211.97,908.489
65.25,7155.37,4036.09,3090.6,5978.69,7072.13,4250.4,1050.96,1444.72,6982.23,8213.36,909.879
65.3,7156.76,4037.48,3091.99,5980.1,7073.53,4251.79,1052.35,1446.11,6983.62,8214.75,911.269
65.35,7158.14,4038.87,3093.38,5981.51,7074.92,4253.18,1053.74,1447.5,6985.02,8216.14,912.659
65.4,7159.53,4040.26,3094.76,5982.92,7076.32,4254.57,1055.13,1448.89,6986.41,8217.53,914.049
65.45,7160.92,4041.65,3096.15,5984.33,7077.72,4255.96,1056.52,1450.28,6987.81,8218.92,915.439
65.5,7162.31,4043.04,3097.54,5985.74,7079.11,4257.35,1057.91,1451.67,6989.2,8220.31,916.828
65.55,7163.7,4044.43,3098.93,5987.15,7080.51,4258.74,1059.3,1453.06,6990.6,8221.7,918.218
65.6,7165.09,4045.82,3100.32,5988.55,7081.9,4260.13,1060.69,1454.45,6991.99,8223.09,919.608
65.65,7166.48,4047.21,3101.71,5989.96,7083.3,4261.51,1062.08,1455.84,6993.38,8224.48,920.998
65.7,7167.87,4048.59,3103.1,5991.37,7084.7,4262.9,1063.47,1457.23,6994.78,8225.87,922.388
65.75,7169.26,4049.98,3104.49,5992.78,7086.09,4264.29,1064.86,1458.62,6996.17,8227.27,923.778
65.8,7170.64,4051.37,3105.88,5994.19,7087.49,4265.68,1066.25,1460,6997.57,8228.66,925.168
65.85,7172.03,4052.76,3107.26,5995.6,7088.89,4267.07,1067.64,1461.39,6998.96,8230.05,926.558
65.9,7173.42,4054.15,3108.65,5997,7090.28,4268.46,1069.03,1462.78,7000.35,8231.44,927.948
65.95,7174.81,4055.54,3110.04,5998.41,7091.68,4269.85,1070.42,1464.17,7001.75,8232.83,929.338
66,7176.2,4056.93,3111.43,5999.82,7093.08,4271.24,1071.81,1465.56,7003.14,8234.22,930.728
66.05,7177.59,4058.32,3112.82,6001.23,7094.47,4272.63,1073.2,1466.95,7004.54,8235.61,932.118
66.1,7178.98,4059.71,3114.21,6002.64,7095.87,4274.01,1074.58,1468.34,7005.93,8237,933.507
66.15,7180.37,4061.1,3115.6,6004.05,7097.26,4275.4,1075.97,1469.73,7007.32,8238.39,934.897
66.2,7181.76,4062.49,3116.99,6005.46,7098.66,4276.79,1077.36,1471.12,7008.72,8239.78,936.287
66.25,7183.14,4063.87,3118.38,6006.86,7100.06,4278.18,1078.75,1472.51,7010.11,8241.17,937.677
66.3,7184.53,4065.26,3119.76,6008.27,7101.45,4279.57,1080.14,1473.9,7011.51,8242.56,939.067
66.35,7185.92,4066.65,3121.15,6009.68,7102.85,4280.96,1081.53,1475.29,7012.9,8243.95,940.457
66.4,7187.31,4068.04,3122.54,6011.09,7104.25,4282.35,1082.92,1476.68,7014.3,8245.34,941.847
66.45,7188.7,4069.43,3123.93,6012.5,7105.64,4283.74,1084.31,1478.07,7015.69,8246.73,943.237
66.5,7190.09,4070.82,3125.32,6013.91,7107.04,4285.13,1085.7,1479.46,7017.08,8248.12,944.627
66.55,7191.48,4072.21,3126.71,6015.32,7108.43,4286.51,1087.09,1480.85,7018.48,8249.51,946.017
66.6,7192.87,4073.6,3128.1,6016.72,7109.83,4287.9,1088.48,1482.24,7019.87,8250.9,947.407
66.65,7194.26,4074.99,3129.49,6018.13,7111.23,4289.29,1089.87,1483.62,7021.27,8252.29,948.797
66.7,7195.64,4076.38,3130.88,6019.54,7112.62,4290.68,1091.26,1485.01,7022.66,8253.68,950.186
66.75,7197.03,4077.77,3132.26,6020.95,7114.02,4292.07,1092.65,1486.4,7024.05,8255.07,951.576
66.8,7198.42,4079.15,3133.65,6022.36,7115.42,4293.46,1094.04,1487.79,7025.45,8256.46,952.966
66.85,7199.81,4080.54,3135.04,6023.77,7116.81,4294.85,1095.43,1489.18,7026.84,8257.85,954.356
66.9,7201.2,4081.93,3136.43,6025.18,7118.21,4296.24,1096.82,1490.57,7028.24,8259.25,955.746
66.95,7202.59,4083.32,3137.82,6026.58,7119.61,4297.63,1098.21,1491.96,7029.63,8260.64,957.136
67,7203.98,4084.71,3139.21,6027.99,7121,4299.01,1099.6,1493.35,7031.02,8262.03,958.526
67.05,7205.37,4086.1,3140.6,6029.4,7122.4,4300.4,1100.99,1494.74,7032.42,8263.42,959.916
67.1,7206.76,4087.49,3141.99,6030.81,7123.79,4301.79,1102.38,1496.13,7033.81,8264.81,961.306
67.15,7208.14,4088.88,3143.38,6032.22,7125.19,4303.18,1103.77,1497.52,7035.21,8266.2,962.696
67.2,7209.53,4090.27,3144.76,6033.63,7126.59,4304.57,1105.16,1498.91,7036.6,8267.59,964.086
67.25,7210.92,4091.66,3146.15,6035.03,7127.98,4305.96,1106.55,1500.3,7038,8268.98,965.476
