time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11
79.05,2538.7,9406.9,8473.93,1050.51,2353.79,9633.74,6409.86,6818.42,2258.37,3557.29,6262.02
79.1,2540.09,9408.29,8475.32,1051.91,2355.19,9635.12,6411.25,6819.81,2259.77,3558.68,6263.41
79.15,2541.48,9409.68,8476.71,1053.31,2356.58,9636.51,6412.64,6821.2,2261.17,3560.07,6264.8
79.2,2542.86,9411.07,8478.1,1054.72,2357.97,9637.9,6414.03,6822.59,2262.56,3561.46,6266.19
79.25,2544.25,9412.46,8479.48,1056.12,2359.36,9639.29,6415.42,6823.98,2263.96,3562.85,6267.58
79.3,2545.64,9413.85,8480.87,1057.53,2360.76,9640.68,6416.81,6825.37,2265.35,3564.25,6268.97
79.35,2547.03,9415.24,8482.26,1058.93,2362.15,9642.07,6418.2,6826.76,2266.75,3565.64,6270.36
79.4,2548.42,9416.63,8483.65,1060.34,2363.54,9643.46,6419.59,6828.15,2268.15,3567.03,6271.76
79.45,2549.81,9418.02,8485.04,1061.74,2364.94,9644.85,6420.98,6829.54,2269.54,3568.42,6273.15
79.5,2551.2,9419.41,8486.43,1063.14,2366.33,9646.24,6422.37,6830.93,2270.94,3569.81,6274.54
79.55,2552.59,9420.8,8487.82,1064.55,2367.72,9647.62,6423.76,6832.32,2272.33,3571.2,6275.93
79.6,2553.98,9422.19,8489.21,1065.95,2369.12,9649.01,6425.15,6833.71,2273.73,3572.6,6277.32
79.65,2555.36,9423.58,8490.6,1067.36,2370.51,9650.4,6426.55,6835.1,2275.13,3573.99,6278.71
79.7,2556.75,9424.97,8491.98,1068.76,2371.9,9651.79,6427.94,6836.49,2276.52,3575.38,6280.1
79.75,2558.14,9426.36,8493.37,1070.17,2373.29,9653.18,6429.33,6837.88,2277.92,3576.77,6281.5
79.8,2559.53,9427.75,8494.76,1071.57,2374.69,9654.57,6430.72,6839.27,2279.31,3578.16,6282.89
79.85,2560.92,9429.14,8496.15,1072.98,2376.08,9655.96,6432.11,6840.66,2280.71,3579.55,6284.28
79.9,2562.31,9430.53,8497.54,1074.38,2377.47,9657.35,6433.5,6842.05,2282.11,3580.95,6285.67
79.95,2563.7,9431.92,8498.93,1075.78,2378.87,9658.74,6434.89,6843.44,2283.5,3582.34,6287.06
80,2565.09,9433.31,8500.32,1077.19,2380.26,9660.12,6436.28,6844.83,2284.9,3583.73,6288.45
80.05,2566.48,9434.7,8501.71,1078.59,2381.65,9661.51,6437.67,6846.23,2286.29,3585.12,6289.84
80.1,2567.86,9436.09,8503.1,1080,2383.05,9662.9,6439.06,6847.62,2287.69,3586.51,6291.23
80.15,2569.25,9437.48,8504.48,1081.4,2384.44,9664.29,6440.45,6849.01,2289.09,3587.91,6292.63
80.2,2570.64,9438.87,8505.87,1082.81,2385.83,9665.68,6441.84,6850.4,2290.48,3589.3,6294.02
80.25,2572.03,9440.26,8507.26,1084.21,2387.22,9667.07,6443.23,6851.79,2291.88,3590.69,6295.41
80.3,2573.42,9441.65,8508.65,1085.62,2388.62,9668.46,6444.62,6853.18,2293.27,3592.08,6296.8
80.35,2574.81,9443.04,8510.04,1087.02,2390.01,9669.85,6446.01,6854.57,2294.67,3593.47,6298.19
80.4,2576.2,9444.43,8511.43,1088.42,2391.4,9671.24,6447.4,6855.96,2296.07,3594.86,6299.58
80.45,2577.59,9445.82,8512.82,1089.83,2392.8,9672.62,6448.8,6857.35,2297.46,3596.26,6300.97
80.5,2578.98,9447.21,8514.21,1091.23,2394.19,9674.01,6450.19,6858.74,2298.86,3597.65,6302.37
80.55,2580.36,9448.6,8515.6,1092.64,2395.58,9675.4,6451.58,6860.13,2300.25,3599.04,6303.76
80.6,2581.75,9449.99,8516.98,1094.04,2396.97,9676.79,6452.97,6861.52,2301.65,3600.43,6305.15
80.65,2583.14,9451.38,8518.37,1095.45,2398.37,9678.18,6454.36,6862.91,2303.05,3601.82,6306.54
80.7,2584.53,9452.77,8519.76,1096.85,2399.76,9679.57,6455.75,6864.3,2304.44,3603.22,6307.93
80.75,2585.92,9454.16,8521.15,1098.26,2401.15,9680.96,6457.14,6865.69,2305.84,3604.61,6309.32
80.8,2587.31,9455.55,8522.54,1099.66,2402.55,9682.35,6458.53,6867.08,2307.23,3606,6310.71
80.85,2588.7,9456.94,8523.93,1101.06,2403.94,9683.74,6459.92,6868.47,2308.63,3607.39,6312.11
80.9,2590.09,9458.33,8525.32,1102.47,2405.33,9685.12,6461.31,6869.86,2310.03,3608.78,6313.5
80.95,2591.48,9459.72,8526.71,1103.87,2406.73,9686.51,6462.7,6871.25,2311.42,3610.17,6314.89
81,2592.86,9461.11,8528.1,1105.28,2408.12,9687.9,6464.09,6872.64,2312.82,3611.57,6316.28
81.05,2594.25,9462.5,8529.48,1106.68,2409.51,9689.29,6465.48,6874.03,2314.21,3612.96,6317.67
81.1,2595.64,9463.89,8530.87,1108.09,2410.9,9690.68,6466.87,6875.42,2315.61,3614.35,6319.06
81.15,2597.03,9465.28,8532.26,1109.49,2412.3,9692.07,6468.26,6876.81,2317.01,3615.74,6320.45
81.2,2598.42,9466.67,8533.65,1110.9,2413.69,9693.46,6469.65,6878.2,2318.4,3617.13,6321.85
81.25,2599.81,9468.06,8535.04,1112.3,2415.08,9694.85,6471.05,6879.59,2319.8,3618.52,6323.24
81.3,2601.2,9469.45,8536.43,1113.7,2416.48,9696.24,6472.44,6880.98,2321.19,3619.92,6324.63
81.35,2602.59,9470.84,8537.82,1115.11,2417.87,9697.62,6473.83,6882.37,2322.59,3621.31,6326.02
81.4,2603.98,9472.23,8539.21,1116.51,2419.26,9699.01,6475.22,6883.76,2323.99,3622.7,6327.41
81.45,2605.36,9473.62,8540.6,1117.92,2420.65,9700.4,6476.61,6885.15,2325.38,3624.09,6328.8
81.5,2606.75,9475.01,8541.98,1119.32,2422.05,9701.79,6478,6886.54,2326.78,3625.48,6330.19
81.55,2608.14,9476.4,8543.37,1120.73,2423.44,9703.18,6479.39,6887.93,2328.17,3626.88,6331.58
81.6,2609.53,9477.79,8544.76,1122.13,2424.83,9704.57,6480.78,6889.32,2329.57,3628.27,6332.98
81.65,2610.92,9479.18,8546.15,1123.54,2426.23,9705.96,6482.17,6890.71,2330.97,3629.66,6334.37
81.7,2612.31,9480.57,8547.54,1124.94,2427.62,9707.35,6483.56,6892.1,2332.36,3631.05,6335.76
81.75,2613.7,9481.96,8548.93,1126.34,2429.01,9708.74,6484.95,6893.49,2333.76,3632.44,6337.15
81.8,2615.09,9483.35,8550.32,1127.75,2430.41,9710.12,6486.34,6894.88,2335.15,3633.83,6338.54
81.85,2616.48,9484.74,8551.71,1129.15,2431.8,9711.51,6487.73,6896.27,2336.55,3635.23,6339.93
81.9,2617.86,9486.13,8553.1,1130.56,2433.19,9712.9,6489.12,6897.66,2337.95,3636.62,6341.32
81.95,2619.25,9487.52,8554.48,1131.96,2434.58,9714.29,6490.51,6899.05,2339.34,3638.01,6342.72
82,2620.64,9488.91,8555.87,1133.37,2435.98,9715.68,6491.91,6900.44,2340.74,3639.4,6344.11
82.05,2622.03,9490.3,8557.26,1134.77,2437.37,9717.07,6493.3,6901.83,2342.13,3640.79,6345.5
82.1,2623.42,9491.69,8558.65,1136.18,2438.76,9718.46,6494.69,6903.22,2343.53,3642.19,6346.89
82.15,2624.81,9493.08,8560.04,1137.58,2440.16,9719.85,6496.08,6904.61,2344.93,3643.58,6348.28
82.2,2626.2,9494.47,8561.43,1138.98,2441.55,9721.24,6497.47,6906,2346.32,3644.97,6349.67
82.25,2627.59,9495.86,8562.82,1140.39,2442.94,9722.62,6498.86,6907.39,2347.72,3646.36,6351.06
82.3,2628.98,9497.25,8564.21,1141.79,2444.34,9724.01,6500.25,6908.78,2349.11,3647.75,6352.46
82.35,2630.36,9498.64,8565.6,1143.2,2445.73,9725.4,6501.64,6910.17,2350.51,3649.14,6353.85
82.4,2631.75,9500.03,8566.98,1144.6,2447.12,9726.79,6503.03,6911.56,2351.91,3650.54,6355.24
82.45,2633.14,9501.42,8568.37,1146.01,2448.51,9728.18,6504.42,6912.95,2353.3,3651.93,6356.63
82.5,2634.53,9502.81,8569.76,1147.41,2449.91,9729.57,6505.81,6914.35,2354.7,3653.32,6358.02
82.55,2635.92,9504.2,8571.15,1148.81,2451.3,9730.96,6507.2,6915.74,2356.09,3654.71,6359.41
82.6,2637.31,9505.59,8572.54,1150.22,2452.69,9732.35,6508.59,6917.13,2357.49,3656.1,6360.8
82.65,2638.7,9506.98,8573.93,1151.62,2454.09,9733.74,6509.98,6918.52,2358.89,3657.49,6362.19
82.7,2640.09,9508.37,8575.32,1153.03,2455.48,9735.12,6511.37,6919.91,2360.28,3658.89,6363.59
82.75,2641.48,9509.76,8576.71,1154.43,2456.87,9736.51,6512.76,6921.3,2361.68,3660.28,6364.98
82.8,2642.86,9511.15,8578.1,1155.84,2458.26,9737.9,6514.16,6922.69,2363.07,3661.67,6366.37
82.85,2644.25,9512.54,8579.48,1157.24,2459.66,9739.29,6515.55,6924.08,2364.47,3663.06,6367.76
82.9,2645.64,9513.93,8580.87,1158.65,2461.05,9740.68,6516.94,6925.47,2365.87,3664.45,6369.15
82.95,2647.03,9515.32,8582.26,1160.05,2462.44,9742.07,6518.33,6926.86,2367.26,3665.85,6370.54
83,2648.42,9516.71,8583.65,1161.45,2463.84,9743.46,6519.72,6928.25,2368.66,3667.24,6371.93
83.05,2649.81,9518.1,8585.04,1162.86,2465.23,9744.85,6521.11,6929.64,2370.05,3668.63,6373.33
83.1,2651.2,9519.49,8586.43,1164.26,2466.62,9746.24,6522.5,6931.03,2371.45,3670.02,6374.72
83.15,2652.59,9520.88,8587.82,1165.67,2468.02,9747.62,6523.89,6932.42,2372.85,3671.41,6376.11
83.2,2653.98,9522.27,8589.21,1167.07,2469.41,9749.01,6525.28,6933.81,2374.24,3672.8,6377.5
83.25,2655.36,9523.66,8590.6,1168.48,2470.8,9750.4,6526.67,6935.2,2375.64,3674.2,6378.89
83.3,2656.75,9525.05,8591.98,1169.88,2472.19,9751.79,6528.06,6936.59,2377.03,3675.59,6380.28
83.35,2658.14,9526.44,8593.37,1171.29,2473.59,9753.18,6529.45,6937.98,2378.43,3676.98,6381.67
83.4,2659.53,9527.83,8594.76,1172.69,2474.98,9754.57,6530.84,6939.37,2379.83,3678.37,6383.07
83.45,2660.92,9529.22,8596.15,1174.09,2476.37,9755.96,6532.23,6940.76,2381.22,3679.76,6384.46
83.5,2662.31,9530.61,8597.54,1175.5,2477.77,9757.35,6533.62,6942.15,2382.62,3681.16,6385.85
83.55,2663.7,9532,8598.93,1176.9,2479.16,9758.74,6535.01,6943.54,2384.01,3682.55,6387.24
83.6,2665.09,9533.39,8600.32,1178.31,2480.55,9760.12,6536.41,6944.93,2385.41,3683.94,6388.63
83.65,2666.48,9534.78,8601.71,1179.71,2481.95,9761.51,6537.8,6946.32,2386.81,3685.33,6390.02
83.7,2667.86,9536.17,8603.1,1181.12,2483.34,9762.9,6539.19,6947.71,2388.2,3686.72,6391.41
83.75,2669.25,9537.56,8604.48,1182.52,2484.73,9764.29,6540.58,6949.1,2389.6,3688.11,6392.81
83.8,2670.64,9538.95,8605.87,1183.93,2486.12,9765.68,6541.97,6950.49,2390.99,3689.51,6394.2
83.85,2672.03,9540.34,8607.26,1185.33,2487.52,9767.07,6543.36,6951.88,2392.39,3690.9,6395.59
83.9,2673.42,9541.73,8608.65,1186.73,2488.91,9768.46,6544.75,6953.27,2393.79,3692.29,6396.98
83.95,2674.81,9543.12,8610.04,1188.14,2490.3,9769.85,6546.14,6954.66,2395.18,3693.68,6398.37
84,2676.2,9544.51,8611.43,1189.54,2491.7,9771.24,6547.53,6956.05,2396.58,3695.07,6399.76
84.05,2677.59,9545.9,8612.82,1190.95,2493.09,9772.62,6548.92,6957.44,2397.97,3696.46,6401.15
84.1,2678.98,9547.29,8614.21,1192.35,2494.48,9774.01,6550.31,6958.83,2399.37,3697.86,6402.54
84.15,2680.36,9548.68,8615.6,1193.76,2495.87,9775.4,6551.7,6960.22,2400.77,3699.25,6403.94
84.2,2681.75,9550.07,8616.98,1195.16,2497.27,9776.79,6553.09,6961.61,2402.16,3700.64,6405.33
84.25,2683.14,9551.46,8618.37,1196.57,2498.66,9778.18,6554.48,6963,2403.56,3702.03,6406.72
84.3,2684.53,9552.85,8619.76,1197.97,2500.05,9779.57,6555.87,6964.39,2404.95,3703.42,6408.11
84.35,2685.92,9554.24,8621.15,1199.37,2501.45,9780.96,6557.26,6965.78,2406.35,3704.82,6409.5
84.4,2687.31,9555.63,8622.54,1200.78,2502.84,9782.35,6558.66,6967.17,2407.75,3706.21,6410.89
84.45,2688.7,9557.02,8623.93,1202.18,2504.23,9783.74,6560.05,6968.56,2409.14,3707.6,6412.28
84.5,2690.09,9558.41,8625.32,1203.59,2505.63,9785.12,6561.44,6969.95,2410.54,3708.99,6413.68
84.55,2691.48,9559.81,8626.71,1204.99,2507.02,9786.51,6562.83,6971.34,2411.93,3710.38,6415.07
84.6,2692.86,9561.2,8628.1,1206.4,2508.41,9787.9,6564.22,6972.73,2413.33,3711.77,6416.46
84.65,2694.25,9562.59,8629.48,1207.8,2509.8,9789.29,6565.61,6974.12,2414.73,3713.17,6417.85
84.7,2695.64,9563.98,8630.87,1209.21,2511.2,9790.68,6567,6975.51,2416.12,3714.56,6419.24
84.75,2697.03,9565.37,8632.26,1210.61,2512.59,9792.07,6568.39,6976.9,2417.52,3715.95,6420.63
84.8,2698.42,9566.76,8633.65,1212.01,2513.98,9793.46,6569.78,6978.29,2418.91,3717.34,6422.02
84.85,2699.81,9568.15,8635.04,1213.42,2515.38,9794.85,6571.17,6979.68,2420.31,3718.73,6423.42
84.9,2701.2,9569.54,8636.43,1214.82,2516.77,9796.24,6572.56,6981.07,2421.71,3720.12,6424.81
84.95,2702.59,9570.93,8637.82,1216.23,2518.16,9797.62,6573.95,6982.46,2423.1,3721.52,6426.2
85,2703.98,9572.32,8639.21,1217.63,2519.56,9799.01,6575.34,6983.85,2424.5,3722.91,6427.59
85.05,2705.36,9573.71,8640.6,1219.04,2520.95,9800.4,6576.73,6985.25,2425.89,3724.3,6428.98
85.1,2706.75,9575.1,8641.98,1220.44,2522.34,9801.79,6578.12,6986.64,2427.29,3725.69,6430.37
85.15,2708.14,9576.49,8643.37,1221.85,2523.73,9803.18,6579.51,6988.03,2428.69,3727.08,6431.76
85.2,2709.53,9577.88,8644.76,1223.25,2525.13,9804.57,6580.91,6989.42,2430.08,3728.48,6433.15
85.25,2710.92,9579.27,8646.15,1224.65,2526.52,9805.96,6582.3,6990.81,2431.48,3729.87,6434.55
85.3,2712.31,9580.66,8647.54,1226.06,2527.91,9807.35,6583.69,6992.2,2432.87,3731.26,6435.94
85.35,2713.7,9582.05,8648.93,1227.46,2529.31,9808.74,6585.08,6993.59,2434.27,3732.65,6437.33
85.4,2715.09,9583.44,8650.32,1228.87,2530.7,9810.12,6586.47,6994.98,2435.67,3734.04,6438.72
85.45,2716.48,9584.83,8651.71,1230.27,2532.09,9811.51,6587.86,6996.37,2437.06,3735.43,6440.11
85.5,2717.86,9586.22,8653.1,1231.68,2533.48,9812.9,6589.25,6997.76,2438.46,3736.83,6441.5
85.55,2719.25,9587.61,8654.48,1233.08,2534.88,9814.29,6590.64,6999.15,2439.85,3738.22,6442.89
85.6,2720.64,9589,8655.87,1234.49,2536.27,9815.68,6592.03,7000.54,2441.25,3739.61,6444.29
85.65,2722.03,9590.39,8657.26,1235.89,2537.66,9817.07,6593.42,7001.93,2442.65,3741,6445.68
85.7,2723.42,9591.78,8658.65,1237.29,2539.06,9818.46,6594.81,7003.32,2444.04,3742.39,6447.07
85.75,2724.81,9593.17,8660.04,1238.7,2540.45,9819.85,6596.2,7004.71,2445.44,3743.79,6448.46
85.8,2726.2,9594.56,8661.43,1240.1,2541.84,9821.24,6597.59,7006.1,2446.83,3745.18,6449.85
85.85,2727.59,9595.95,8662.82,1241.51,2543.24,9822.62,6598.98,7007.49,2448.23,3746.57,6451.24
85.9,2728.98,9597.34,8664.21,1242.91,2544.63,9824.01,6600.37,7008.88,2449.63,3747.96,6452.63
85.95,2730.36,9598.73,8665.6,1244.32,2546.02,9825.4,6601.77,7010.27,2451.02,3749.35,6454.03
86,2731.75,9600.12,8666.98,1245.72,2547.41,9826.79,6603.16,7011.66,2452.42,3750.74,6455.42
86.05,2733.14,9601.51,8668.37,1247.13,2548.81,9828.18,6604.55,7013.05,2453.81,3752.14,6456.81
86.1,2734.53,9602.9,8669.76,1248.53,2550.2,9829.57,6605.94,7014.44,2455.21,3753.53,6458.2
86.15,2735.92,9604.29,8671.15,1249.93,2551.59,9830.96,6607.33,7015.83,2456.61,3754.92,6459.59
86.2,2737.31,9605.68,8672.54,1251.34,2552.99,9832.35,6608.72,7017.22,2458,3756.31,6460.98
86.25,2738.7,9607.07,8673.93,1252.74,2554.38,9833.74,6610.11,7018.61,2459.4,3757.7,6462.37
86.3,2740.09,9608.46,8675.32,1254.15,2555.77,9835.12,6611.5,7020,2460.79,3759.09,6463.76
86.35,2741.48,9609.85,8676.71,1255.55,2557.17,9836.51,6612.89,7021.39,2462.19,3760.49,6465.16
86.4,2742.86,9611.24,8678.1,1256.96,2558.56,9837.9,6614.28,7022.78,2463.59,3761.88,6466.55
86.45,2744.25,9612.63,8679.48,1258.36,2559.95,9839.29,6615.67,7024.17,2464.98,3763.27,6467.94
86.5,2745.64,9614.02,8680.87,1259.77,2561.34,9840.68,6617.06,7025.56,2466.38,3764.66,6469.33
86.55,2747.03,9615.41,8682.26,1261.17,2562.74,9842.07,6618.45,7026.95,2467.77,3766.05,6470.72
86.6,2748.42,9616.8,8683.65,1262.57,2564.13,9843.46,6619.84,7028.34,2469.17,3767.45,6472.11
86.65,2749.81,9618.19,8685.04,1263.98,2565.52,9844.85,6621.23,7029.73,2470.57,3768.84,6473.5
86.7,2751.2,9619.58,8686.43,1265.38,2566.92,9846.24,6622.62,7031.12,2471.96,3770.23,6474.9
86.75,2752.59,9620.97,8687.82,1266.79,2568.31,9847.62,6624.02,7032.51,2473.36,3771.62,6476.29
86.8,2753.98,9622.36,8689.21,1268.19,2569.7,9849.01,6625.41,7033.9,2474.75,3773.01,6477.68
86.85,2755.36,9623.75,8690.6,1269.6,2571.1,9850.4,6626.8,7035.29,2476.15,3774.4,6479.07
86.9,2756.75,9625.14,8691.98,1271,2572.49,9851.79,6628.19,7036.68,2477.55,3775.8,6480.46
86.95,2758.14,9626.53,8693.37,1272.41,2573.88,9853.18,6629.58,7038.07,2478.94,3777.19,6481.85
87,2759.53,9627.92,8694.76,1273.81,2575.27,9854.57,6630.97,7039.46,2480.34,3778.58,6483.24
87.05,2760.92,9629.31,8696.15,1275.21,2576.67,9855.96,6632.36,7040.85,2481.73,3779.97,6484.64
87.1,2762.31,9630.7,8697.54,1276.62,2578.06,9857.35,6633.75,7042.24,2483.13,3781.36,6486.03
87.15,2763.7,9632.09,8698.93,1278.02,2579.45,9858.74,6635.14,7043.63,2484.53,3782.75,6487.42
87.2,2765.09,9633.48,8700.32,1279.43,2580.85,9860.12,6636.53,7045.02,2485.92,3784.15,6488.81
87.25,2766.48,9634.87,8701.71,1280.83,2582.24,9861.51,6637.92,7046.41,2487.32,3785.54,6490.2
87.3,2767.86,9636.26,8703.1,1282.24,2583.63,9862.9,6639.31,7047.8,2488.71,3786.93,6491.59
87.35,2769.25,9637.65,8704.48,1283.64,2585.03,9864.29,6640.7,7049.19,2490.11,3788.32,6492.98
87.4,2770.64,9639.04,8705.87,1285.05,2586.42,9865.68,6642.09,7050.58,2491.51,3789.71,6494.37
87.45,2772.03,9640.43,8707.26,1286.45,2587.81,9867.07,6643.48,7051.97,2492.9,3791.11,6495.77
87.5,2773.42,9641.82,8708.65,1287.86,2589.2,9868.46,6644.87,7053.36,2494.3,3792.5,6497.16
87.55,2774.81,9643.21,8710.04,1289.26,2590.6,9869.85,6646.27,7054.75,2495.69,3793.89,6498.55
87.6,2776.2,9644.6,8711.43,1290.66,2591.99,9871.24,6647.66,7056.14,2497.09,3795.28,6499.94
87.65,2777.59,9645.99,8712.82,1292.07,2593.38,9872.62,6649.05,7057.54,2498.49,3796.67,6501.33
87.7,2778.98,9647.38,8714.21,1293.47,2594.78,9874.01,6650.44,7058.93,2499.88,3798.06,6502.72
87.75,2780.36,9648.77,8715.6,1294.88,2596.17,9875.4,6651.83,7060.32,2501.28,3799.46,6504.11
87.8,2781.75,9650.16,8716.98,1296.28,2597.56,9876.79,6653.22,7061.71,2502.67,3800.85,6505.51
87.85,2783.14,9651.55,8718.37,1297.69,2598.95,9878.18,6654.61,7063.1,2504.07,3802.24,6506.9
87.9,2784.53,9652.94,8719.76,1299.09,2600.35,9879.57,6656,7064.49,2505.47,3803.63,6508.29
87.95,2785.92,9654.33,8721.15,1300.5,2601.74,9880.96,6657.39,7065.88,2506.86,3805.02,6509.68
88,2787.31,9655.72,8722.54,1301.9,2603.13,9882.35,6658.78,7067.27,2508.26,3806.41,6511.07
88.05,2788.7,9657.11,8723.93,1303.3,2604.53,9883.74,6660.17,7068.66,2509.65,3807.81,6512.46
88.1,2790.09,9658.5,8725.32,1304.71,2605.92,9885.12,6661.56,7070.05,2511.05,3809.2,6513.85
88.15,2791.48,9659.89,8726.71,1306.11,2607.31,9886.51,6662.95,7071.44,2512.45,3810.59,6515.25
88.2,2792.86,9661.28,8728.1,1307.52,2608.71,9887.9,6664.34,7072.83,2513.84,3811.98,6516.64
88.25,2794.25,9662.67,8729.48,1308.92,2610.1,9889.29,6665.73,7074.22,2515.24,3813.37,6518.03
88.3,2795.64,9664.06,8730.87,1310.33,2611.49,9890.68,6667.12,7075.61,2516.63,3814.77,6519.42
88.35,2797.03,9665.45,8732.26,1311.73,2612.88,9892.07,6668.52,7077,2518.03,3816.16,6520.81
88.4,2798.42,9666.84,8733.65,1313.14,2614.28,9893.46,6669.91,7078.39,2519.43,3817.55,6522.2
88.45,2799.81,9668.23,8735.04,1314.54,2615.67,9894.85,6671.3,7079.78,2520.82,3818.94,6523.59
88.5,2801.2,9669.62,8736.43,1315.94,2617.06,9896.24,6672.69,7081.17,2522.22,3820.33,6524.98
88.55,2802.59,9671.01,8737.82,1317.35,2618.46,9897.62,6674.08,7082.56,2523.61,3821.72,6526.38
88.6,2803.98,9672.4,8739.21,1318.75,2619.85,9899.01,6675.47,7083.95,2525.01,3823.12,6527.77
88.65,2805.36,9673.79,8740.6,1320.16,2621.24,9900.4,6676.86,7085.34,2526.41,3824.51,6529.16
88.7,2806.75,9675.18,8741.98,1321.56,2622.64,9901.79,6678.25,7086.73,2527.8,3825.9,6530.55
88.75,2808.14,9676.57,8743.37,1322.97,2624.03,9903.18,6679.64,7088.12,2529.2,3827.29,6531.94
88.8,2809.53,9677.96,8744.76,1324.37,2625.42,9904.57,6681.03,7089.51,2530.59,3828.68,6533.33
88.85,2810.92,9679.35,8746.15,1325.78,2626.81,9905.96,6682.42,7090.9,2531.99,3830.08,6534.72
88.9,2812.31,9680.74,8747.54,1327.18,2628.21,9907.35,6683.81,7092.29,2533.39,3831.47,6536.12
88.95,2813.7,9682.13,8748.93,1328.58,2629.6,9908.74,6685.2,7093.68,2534.78,3832.86,6537.51
89,2815.09,9683.52,8750.32,1329.99,2630.99,9910.12,6686.59,7095.07,2536.18,3834.25,6538.9
89.05,2816.48,9684.91,8751.71,1331.39,2632.39,9911.51,6687.98,7096.46,2537.57,3835.64,6540.29
89.1,2817.86,9686.3,8753.1,1332.8,2633.78,9912.9,6689.37,7097.85,2538.97,3837.03,6541.68
89.15,2819.25,9687.69,8754.48,1334.2,2635.17,9914.29,6690.77,7099.24,2540.37,3838.43,6543.07
89.2,2820.64,9689.08,8755.87,1335.61,2636.57,9915.68,6692.16,7100.63,2541.76,3839.82,6544.46
89.25,2822.03,9690.47,8757.26,1337.01,2637.96,9917.07,6693.55,7102.02,2543.16,3841.21,6545.86
89.3,2823.42,9691.86,8758.65,1338.42,2639.35,9918.46,6694.94,7103.41,2544.55,3842.6,6547.25
89.35,2824.81,9693.25,8760.04,1339.82,2640.74,9919.85,6696.33,7104.8,2545.95,3843.99,6548.64
89.4,2826.2,9694.64,8761.43,1341.22,2642.14,9921.24,6697.72,7106.19,2547.35,3845.38,6550.03
89.45,2827.59,9696.03,8762.82,1342.63,2643.53,9922.62,6699.11,7107.58,2548.74,3846.78,6551.42
89.5,2828.98,9697.42,8764.21,1344.03,2644.92,9924.01,6700.5,7108.97,2550.14,3848.17,6552.81
89.55,2830.36,9698.81,8765.6,1345.44,2646.32,9925.4,6701.89,7110.36,2551.53,3849.56,6554.2
89.6,2831.75,9700.2,8766.98,1346.84,2647.71,9926.79,6703.28,7111.75,2552.93,3850.95,6555.59
89.65,2833.14,9701.59,8768.37,1348.25,2649.1,9928.18,6704.67,7113.14,2554.33,3852.34,6556.99
89.7,2834.53,9702.98,8769.76,1349.65,2650.5,9929.57,6706.06,7114.53,2555.72,3853.74,6558.38
89.75,2835.92,9704.37,8771.15,1351.06,2651.89,9930.96,6707.45,7115.92,2557.12,3855.13,6559.77
89.8,2837.31,9705.76,8772.54,1352.46,2653.28,9932.35,6708.84,7117.31,2558.51,3856.52,6561.16
89.85,2838.7,9707.15,8773.93,1353.86,2654.67,9933.74,6710.23,7118.7,2559.91,3857.91,6562.55
89.9,2840.09,9708.54,8775.32,1355.27,2656.07,9935.12,6711.62,7120.09,2561.31,3859.3,6563.94
89.95,2841.48,9709.93,8776.71,1356.67,2657.46,9936.51,6713.02,7121.48,2562.7,3860.69,6565.33
90,2842.86,9711.32,8778.1,1358.08,2658.85,9937.9,6714.41,7122.87,2564.1,3862.09,6566.73
90.05,2844.25,9712.71,8779.48,1359.48,2660.25,9939.29,6715.8,7124.26,2565.49,3863.48,6568.12
90.1,2845.64,9714.1,8780.87,1360.89,2661.64,9940.68,6717.19,7125.65,2566.89,3864.87,6569.51
90.15,2847.03,9715.49,8782.26,1362.29,2663.03,9942.07,6718.58,7127.04,2568.29,3866.26,6570.9
90.2,2848.42,9716.88,8783.65,1363.7,2664.43,9943.46,6719.97,7128.43,2569.68,3867.65,6572.29
90.25,2849.81,9718.27,8785.04,1365.1,2665.82,9944.85,6721.36,7129.82,2571.08,3869.04,6573.68
90.3,2851.2,9719.66,8786.43,1366.5,2667.21,9946.24,6722.75,7131.22,2572.47,3870.44,6575.07
90.35,2852.59,9721.05,8787.82,1367.91,2668.6,9947.62,6724.14,7132.61,2573.87,3871.83,6576.47
90.4,2853.98,9722.44,8789.21,1369.31,2670,9949.01,6725.53,7134,2575.27,3873.22,6577.86
90.45,2855.36,9723.83,8790.6,1370.72,2671.39,9950.4,6726.92,7135.39,2576.66,3874.61,6579.25
90.5,2856.75,9725.22,8791.98,1372.12,2672.78,9951.79,6728.31,7136.78,2578.06,3876,6580.64
90.55,2858.14,9726.61,8793.37,1373.53,2674.18,9953.18,6729.7,7138.17,2579.45,3877.4,6582.03
90.6,2859.53,9728,8794.76,1374.93,2675.57,9954.57,6731.09,7139.56,2580.85,3878.79,6583.42
90.65,2860.92,9729.39,8796.15,1376.34,2676.96,9955.96,6732.48,7140.95,2582.25,3880.18,6584.81
90.7,2862.31,9730.78,8797.54,1377.74,2678.36,9957.35,6733.87,7142.34,2583.64,3881.57,6586.2
90.75,2863.7,9732.17,8798.93,1379.15,2679.75,9958.74,6735.27,7143.73,2585.04,3882.96,6587.6
90.8,2865.09,9733.56,8800.32,1380.55,2681.14,9960.12,6736.66,7145.12,2586.43,3884.35,6588.99
90.85,2866.48,9734.95,8801.71,1381.95,2682.53,9961.51,6738.05,7146.51,2587.83,3885.75,6590.38
