time,N1,N2,N3,N4,N5
83.2,5128.5,8947.15,3971.67,4822.88,1418.71
83.25,5129.89,8948.54,3973.06,4824.27,1420.11
83.3,5131.28,8949.93,3974.45,4825.66,1421.5
83.35,5132.67,8951.32,3975.84,4827.05,1422.89
83.4,5134.06,8952.71,3977.23,4828.44,1424.28
83.45,5135.45,8954.1,3978.62,4829.82,1425.67
83.5,5136.84,8955.49,3980.01,4831.21,1427.06
83.55,5138.22,8956.88,3981.39,4832.6,1428.45
83.6,5139.61,8958.28,3982.78,4833.99,1429.84
83.65,5141,8959.67,3984.17,4835.38,1431.23
83.7,5142.39,8961.06,3985.56,4836.77,1432.62
83.75,5143.78,8962.45,3986.95,4838.15,1434.02
83.8,5145.17,8963.84,3988.34,4839.54,1435.41
83.85,5146.56,8965.23,3989.73,4840.93,1436.8
83.9,5147.95,8966.62,3991.12,4842.32,1438.19
83.95,5149.34,8968.01,3992.51,4843.71,1439.58
84,5150.72,8969.41,3993.9,4845.1,1440.97
84.05,5152.11,8970.8,3995.29,4846.48,1442.36
84.1,5153.5,8972.19,3996.68,4847.87,1443.75
84.15,5154.89,8973.58,3998.07,4849.26,1445.14
84.2,5156.28,8974.97,3999.46,4850.65,1446.53
84.25,5157.67,8976.36,4000.85,4852.04,1447.93
84.3,5159.06,8977.75,4002.24,4853.43,1449.32
84.35,5160.45,8979.15,4003.63,4854.81,1450.71
84.4,5161.84,8980.54,4005.02,4856.2,1452.1
84.45,5163.22,8981.93,4006.4,4857.59,1453.49
84.5,5164.61,8983.32,4007.79,4858.98,1454.88
84.55,5166,8984.71,4009.18,4860.37,1456.27
84.6,5167.39,8986.1,4010.57,4861.75,1457.66
84.65,5168.78,8987.49,4011.96,4863.14,1459.05
84.7,5170.17,8988.88,4013.35,4864.53,1460.44
84.75,5171.56,8990.28,4014.74,4865.92,1461.84
84.8,5172.95,8991.67,4016.13,4867.31,1463.23
84.85,5174.34,8993.06,4017.52,4868.7,1464.62
84.9,5175.72,8994.45,4018.91,4870.08,1466.01
84.95,5177.11,8995.84,4020.3,4871.47,1467.4
85,5178.5,8997.23,4021.69,4872.86,1468.79
85.05,5179.89,8998.62,4023.08,4874.25,1470.18
85.1,5181.28,9000.01,4024.47,4875.64,1471.57
85.15,5182.67,9001.41,4025.86,4877.03,1472.96
85.2,5184.06,9002.8,4027.25,4878.41,1474.35
85.25,5185.45,9004.19,4028.64,4879.8,1475.74
85.3,5186.84,9005.58,4030.02,4881.19,1477.14
85.35,5188.22,9006.97,4031.41,4882.58,1478.53
85.4,5189.61,9008.36,4032.8,4883.97,1479.92
85.45,5191,9009.75,4034.19,4885.36,1481.31
85.5,5192.39,9011.15,4035.58,4886.74,1482.7
85.55,5193.78,9012.54,4036.97,4888.13,1484.09
85.6,5195.17,9013.93,4038.36,4889.52,1485.48
85.65,5196.56,9015.32,4039.75,4890.91,1486.87
85.7,5197.95,9016.71,4041.14,4892.3,1488.26
85.75,5199.34,9018.1,4042.53,4893.69,1489.65
85.8,5200.72,9019.49,4043.92,4895.07,1491.05
85.85,5202.11,9020.88,4045.31,4896.46,1492.44
85.9,5203.5,9022.28,4046.7,4897.85,1493.83
85.95,5204.89,9023.67,4048.09,4899.24,1495.22
86,5206.28,9025.06,4049.48,4900.63,1496.61
86.05,5207.67,9026.45,4050.87,4902.01,1498
86.1,5209.06,9027.84,4052.26,4903.4,1499.39
86.15,5210.45,9029.23,4053.65,4904.79,1500.78
86.2,5211.84,9030.62,4055.03,4906.18,1502.17
86.25,5213.22,9032.01,4056.42,4907.57,1503.56
86.3,5214.61,9033.41,4057.81,4908.96,1504.96
86.35,5216,9034.8,4059.2,4910.34,1506.35
86.4,5217.39,9036.19,4060.59,4911.73,1507.74
86.45,5218.78,9037.58,4061.98,4913.12,1509.13
86.5,5220.17,9038.97,4063.37,4914.51,1510.52
86.55,5221.56,9040.36,4064.76,4915.9,1511.91
86.6,5222.95,9041.75,4066.15,4917.29,1513.3
86.65,5224.34,9043.14,4067.54,4918.67,1514.69
86.7,5225.72,9044.54,4068.93,4920.06,1516.08
86.75,5227.11,9045.93,4070.32,4921.45,1517.47
86.8,5228.5,9047.32,4071.71,4922.84,1518.87
86.85,5229.89,9048.71,4073.1,4924.23,1520.26
86.9,5231.28,9050.1,4074.49,4925.62,1521.65
86.95,5232.67,9051.49,4075.88,4927,1523.04
87,5234.06,9052.88,4077.27,4928.39,1524.43
87.05,5235.45,9054.28,4078.66,4929.78,1525.82
87.1,5236.84,9055.67,4080.04,4931.17,1527.21
87.15,5238.22,9057.06,4081.43,4932.56,1528.6
87.2,5239.61,9058.45,4082.82,4933.95,1529.99
87.25,5241,9059.84,4084.21,4935.33,1531.38
87.3,5242.39,9061.23,4085.6,4936.72,1532.77
87.35,5243.78,9062.62,4086.99,4938.11,1534.17
87.4,5245.17,9064.01,4088.38,4939.5,1535.56
87.45,5246.56,9065.41,4089.77,4940.89,1536.95
87.5,5247.95,9066.8,4091.16,4942.27,1538.34
87.55,5249.34,9068.19,4092.55,4943.66,1539.73
87.6,5250.72,9069.58,4093.94,4945.05,1541.12
87.65,5252.11,9070.97,4095.33,4946.44,1542.51
87.7,5253.5,9072.36,4096.72,4947.83,1543.9
87.75,5254.89,9073.75,4098.11,4949.22,1545.29
87.8,5256.28,9075.14,4099.5,4950.6,1546.68
87.85,5257.67,9076.54,4100.89,4951.99,1548.08
87.9,5259.06,9077.93,4102.28,4953.38,1549.47
87.95,5260.45,9079.32,4103.66,4954.77,1550.86
88,5261.84,9080.71,4105.05,4956.16,1552.25
88.05,5263.22,9082.1,4106.44,4957.55,1553.64
88.1,5264.61,9083.49,4107.83,4958.93,1555.03
88.15,5266,9084.88,4109.22,4960.32,1556.42
88.2,5267.39,9086.28,4110.61,4961.71,1557.81
88.25,5268.78,9087.67,4112,4963.1,1559.2
88.3,5270.17,9089.06,4113.39,4964.49,1560.59
88.35,5271.56,9090.45,4114.78,4965.88,1561.99
88.4,5272.95,9091.84,4116.17,4967.26,1563.38
88.45,5274.34,9093.23,4117.56,4968.65,1564.77
88.5,5275.72,9094.62,4118.95,4970.04,1566.16
88.55,5277.11,9096.01,4120.34,4971.43,1567.55
88.6,5278.5,9097.41,4121.73,4972.82,1568.94
88.65,5279.89,9098.8,4123.12,4974.21,1570.33
88.7,5281.28,9100.19,4124.51,4975.59,1571.72
88.75,5282.67,9101.58,4125.9,4976.98,1573.11
88.8,5284.06,9102.97,4127.29,4978.37,1574.5
88.85,5285.45,9104.36,4128.67,4979.76,1575.9
88.9,5286.84,9105.75,4130.06,4981.15,1577.29
88.95,5288.22,9107.14,4131.45,4982.53,1578.68
89,5289.61,9108.54,4132.84,4983.92,1580.07
89.05,5291,9109.93,4134.23,4985.31,1581.46
89.1,5292.39,9111.32,4135.62,4986.7,1582.85
89.15,5293.78,9112.71,4137.01,4988.09,1584.24
89.2,5295.17,9114.1,4138.4,4989.48,1585.63
89.25,5296.56,9115.49,4139.79,4990.86,1587.02
89.3,5297.95,9116.88,4141.18,4992.25,1588.41
89.35,5299.34,9118.27,4142.57,4993.64,1589.8
89.4,5300.72,9119.67,4143.96,4995.03,1591.2
89.45,5302.11,9121.06,4145.35,4996.42,1592.59
89.5,5303.5,9122.45,4146.74,4997.81,1593.98
89.55,5304.89,9123.84,4148.13,4999.19,1595.37
89.6,5306.28,9125.23,4149.52,5000.58,1596.76
89.65,5307.67,9126.62,4150.91,5001.97,1598.15
89.7,5309.06,9128.01,4152.29,5003.36,1599.54
89.75,5310.45,9129.41,4153.68,5004.75,1600.93
89.8,5311.84,9130.8,4155.07,5006.14,1602.32
89.85,5313.22,9132.19,4156.46,5007.52,1603.71
89.9,5314.61,9133.58,4157.85,5008.91,1605.11
89.95,5316,9134.97,4159.24,5010.3,1606.5
90,5317.39,9136.36,4160.63,5011.69,1607.89
90.05,5318.78,9137.75,4162.02,5013.08,1609.28
90.1,5320.17,9139.14,4163.41,5014.47,1610.67
90.15,5321.56,9140.54,4164.8,5015.85,1612.06
90.2,5322.95,9141.93,4166.19,5017.24,1613.45
90.25,5324.34,9143.32,4167.58,5018.63,1614.84
90.3,5325.72,9144.71,4168.97,5020.02,1616.23
90.35,5327.11,9146.1,4170.36,5021.41,1617.62
90.4,5328.5,9147.49,4171.75,5022.8,1619.02
90.45,5329.89,9148.88,4173.14,5024.18,1620.41
90.5,5331.28,9150.27,4174.53,5025.57,1621.8
90.55,5332.67,9151.67,4175.91,5026.96,1623.19
90.6,5334.06,9153.06,4177.3,5028.35,1624.58
90.65,5335.45,9154.45,4178.69,5029.74,1625.97
90.7,5336.84,9155.84,4180.08,5031.12,1627.36
90.75,5338.22,9157.23,4181.47,5032.51,1628.75
90.8,5339.61,9158.62,4182.86,5033.9,1630.14
90.85,5341,9160.01,4184.25,5035.29,1631.53
90.9,5342.39,9161.4,4185.64,5036.68,1632.92
90.95,5343.78,9162.8,4187.03,5038.07,1634.32
91,5345.17,9164.19,4188.42,5039.45,1635.71
91.05,5346.56,9165.58,4189.81,5040.84,1637.1
91.1,5347.95,9166.97,4191.2,5042.23,1638.49
91.15,5349.34,9168.36,4192.59,5043.62,1639.88
91.2,5350.72,9169.75,4193.98,5045.01,1641.27
91.25,5352.11,9171.14,4195.37,5046.4,1642.66
91.3,5353.5,9172.54,4196.76,5047.78,1644.05
91.35,5354.89,9173.93,4198.15,5049.17,1645.44
91.4,5356.28,9175.32,4199.54,5050.56,1646.83
91.45,5357.67,9176.71,4200.92,5051.95,1648.23
91.5,5359.06,9178.1,4202.31,5053.34,1649.62
91.55,5360.45,9179.49,4203.7,5054.73,1651.01
91.6,5361.84,9180.88,4205.09,5056.11,1652.4
91.65,5363.22,9182.27,4206.48,5057.5,1653.79
91.7,5364.61,9183.67,4207.87,5058.89,1655.18
91.75,5366,9185.06,4209.26,5060.28,1656.57
91.8,5367.39,9186.45,4210.65,5061.67,1657.96
91.85,5368.78,9187.84,4212.04,5063.06,1659.35
91.9,5370.17,9189.23,4213.43,5064.44,1660.74
91.95,5371.56,9190.62,4214.82,5065.83,1662.14
92,5372.95,9192.01,4216.21,5067.22,1663.53
92.05,5374.34,9193.4,4217.6,5068.61,1664.92
92.1,5375.72,9194.8,4218.99,5070,1666.31
92.15,5377.11,9196.19,4220.38,5071.39,1667.7
92.2,5378.5,9197.58,4221.77,5072.77,1669.09
92.25,5379.89,9198.97,4223.16,5074.16,1670.48
92.3,5381.28,9200.36,4224.54,5075.55,1671.87
92.35,5382.67,9201.75,4225.93,5076.94,1673.26
92.4,5384.06,9203.14,4227.32,5078.33,1674.65
92.45,5385.45,9204.53,4228.71,5079.72,1676.04
92.5,5386.84,9205.93,4230.1,5081.1,1677.44
92.55,5388.22,9207.32,4231.49,5082.49,1678.83
92.6,5389.61,9208.71,4232.88,5083.88,1680.22
92.65,5391,9210.1,4234.27,5085.27,1681.61
92.7,5392.39,9211.49,4235.66,5086.66,1683
92.75,5393.78,9212.88,4237.05,5088.05,1684.39
92.8,5395.17,9214.27,4238.44,5089.43,1685.78
92.85,5396.56,9215.67,4239.83,5090.82,1687.17
92.9,5397.95,9217.06,4241.22,5092.21,1688.56
92.95,5399.34,9218.45,4242.61,5093.6,1689.95
93,5400.72,9219.84,4244,5094.99,1691.35
93.05,5402.11,9221.23,4245.39,5096.37,1692.74
93.1,5403.5,9222.62,4246.78,5097.76,1694.13
93.15,5404.89,9224.01,4248.16,5099.15,1695.52
93.2,5406.28,9225.4,4249.55,5100.54,1696.91
93.25,5407.67,9226.8,4250.94,5101.93,1698.3
93.3,5409.06,9228.19,4252.33,5103.32,1699.69
93.35,5410.45,9229.58,4253.72,5104.7,1701.08
93.4,5411.84,9230.97,4255.11,5106.09,1702.47
93.45,5413.22,9232.36,4256.5,5107.48,1703.86
93.5,5414.61,9233.75,4257.89,5108.87,1705.26
93.55,5416,9235.14,4259.28,5110.26,1706.65
93.6,5417.39,9236.53,4260.67,5111.65,1708.04
93.65,5418.78,9237.93,4262.06,5113.03,1709.43
93.7,5420.17,9239.32,4263.45,5114.42,1710.82
93.75,5421.56,9240.71,4264.84,5115.81,1712.21
93.8,5422.95,9242.1,4266.23,5117.2,1713.6
93.85,5424.34,9243.49,4267.62,5118.59,1714.99
93.9,5425.72,9244.88,4269.01,5119.98,1716.38
93.95,5427.11,9246.27,4270.4,5121.36,1717.77
94,5428.5,9247.66,4271.78,5122.75,1719.16
94.05,5429.89,9249.06,4273.17,5124.14,1720.56
94.1,5431.28,9250.45,4274.56,5125.53,1721.95
94.15,5432.67,9251.84,4275.95,5126.92,1723.34
94.2,5434.06,9253.23,4277.34,5128.31,1724.73
94.25,5435.45,9254.62,4278.73,5129.69,1726.12
94.3,5436.84,9256.01,4280.12,5131.08,1727.51
94.35,5438.22,9257.4,4281.51,5132.47,1728.9
94.4,5439.61,9258.8,4282.9,5133.86,1730.29
94.45,5441,9260.19,4284.29,5135.25,1731.68
94.5,5442.39,9261.58,4285.68,5136.64,1733.07
94.55,5443.78,9262.97,4287.07,5138.02,1734.47
94.6,5445.17,9264.36,4288.46,5139.41,1735.86
94.65,5446.56,9265.75,4289.85,5140.8,1737.25
94.7,5447.95,9267.14,4291.24,5142.19,1738.64
94.75,5449.34,9268.53,4292.63,5143.58,1740.03
94.8,5450.72,9269.93,4294.02,5144.97,1741.42
94.85,5452.11,9271.32,4295.4,5146.35,1742.81
94.9,5453.5,9272.71,4296.79,5147.74,1744.2
94.95,5454.89,9274.1,4298.18,5149.13,1745.59
95,5456.28,9275.49,4299.57,5150.52,1746.98
95.05,5457.67,9276.88,4300.96,5151.91,1748.37
95.1,5459.06,9278.27,4302.35,5153.3,1749.77
95.15,5460.45,9279.66,4303.74,5154.68,1751.16
95.2,5461.84,9281.06,4305.13,5156.07,1752.55
95.25,5463.22,9282.45,4306.52,5157.46,1753.94
95.3,5464.61,9283.84,4307.91,5158.85,1755.33
95.35,5466,9285.23,4309.3,5160.24,1756.72
95.4,5467.39,9286.62,4310.69,5161.63,1758.11
95.45,5468.78,9288.01,4312.08,5163.01,1759.5
95.5,5470.17,9289.4,4313.47,5164.4,1760.89
95.55,5471.56,9290.79,4314.86,5165.79,1762.28
95.6,5472.95,9292.19,4316.25,5167.18,1763.68
95.65,5474.34,9293.58,4317.64,5168.57,1765.07
95.7,5475.72,9294.97,4319.02,5169.96,1766.46
95.75,5477.11,9296.36,4320.41,5171.34,1767.85
95.8,5478.5,9297.75,4321.8,5172.73,1769.24
95.85,5479.89,9299.14,4323.19,5174.12,1770.63
95.9,5481.28,9300.53,4324.58,5175.51,1772.02
95.95,5482.67,9301.93,4325.97,5176.9,1773.41
96,5484.06,9303.32,4327.36,5178.28,1774.8
96.05,5485.45,9304.71,4328.75,5179.67,1776.19
96.1,5486.84,9306.1,4330.14,5181.06,1777.59
96.15,5488.22,9307.49,4331.53,5182.45,1778.98
96.2,5489.61,9308.88,4332.92,5183.84,1780.37
96.25,5491,9310.27,4334.31,5185.23,1781.76
96.3,5492.39,9311.66,4335.7,5186.61,1783.15
96.35,5493.78,9313.06,4337.09,5188,1784.54
96.4,5495.17,9314.45,4338.48,5189.39,1785.93
96.45,5496.56,9315.84,4339.87,5190.78,1787.32
96.5,5497.95,9317.23,4341.26,5192.17,1788.71
96.55,5499.34,9318.62,4342.64,5193.56,1790.1
96.6,5500.72,9320.01,4344.03,5194.94,1791.49
96.65,5502.11,9321.4,4345.42,5196.33,1792.89
96.7,5503.5,9322.79,4346.81,5197.72,1794.28
96.75,5504.89,9324.19,4348.2,5199.11,1795.67
96.8,5506.28,9325.58,4349.59,5200.5,1797.06
96.85,5507.67,9326.97,4350.98,5201.89,1798.45
96.9,5509.06,9328.36,4352.37,5203.27,1799.84
96.95,5510.45,9329.75,4353.76,5204.66,1801.23
97,5511.84,9331.14,4355.15,5206.05,1802.62
97.05,5513.22,9332.53,4356.54,5207.44,1804.01
97.1,5514.61,9333.92,4357.93,5208.83,1805.4
97.15,5516,9335.32,4359.32,5210.22,1806.8
97.2,5517.39,9336.71,4360.71,5211.6,1808.19
97.25,5518.78,9338.1,4362.1,5212.99,1809.58
97.3,5520.17,9339.49,4363.49,5214.38,1810.97
97.35,5521.56,9340.88,4364.88,5215.77,1812.36
97.4,5522.95,9342.27,4366.26,5217.16,1813.75
97.45,5524.34,9343.66,4367.65,5218.55,1815.14
97.5,5525.72,9345.05,4369.04,5219.93,1816.53
97.55,5527.11,9346.45,4370.43,5221.32,1817.92
97.6,5528.5,9347.84,4371.82,5222.71,1819.31
97.65,5529.89,9349.23,4373.21,5224.1,1820.7
97.7,5531.28,9350.62,4374.6,5225.49,1822.1
97.75,5532.67,9352.01,4375.99,5226.88,1823.49
97.8,5534.06,9353.4,4377.38,5228.26,1824.88
97.85,5535.45,9354.79,4378.77,5229.65,1826.27
97.9,5536.84,9356.19,4380.16,5231.04,1827.66
97.95,5538.22,9357.58,4381.55,5232.43,1829.05
98,5539.61,9358.97,4382.94,5233.82,1830.44
98.05,5541,9360.36,4384.33,5235.21,1831.83
98.1,5542.39,9361.75,4385.72,5236.59,1833.22
98.15,5543.78,9363.14,4387.11,5237.98,1834.61
98.2,5545.17,9364.53,4388.5,5239.37,1836.01
98.25,5546.56,9365.92,4389.88,5240.76,1837.4
98.3,5547.95,9367.32,4391.27,5242.15,1838.79
98.35,5549.34,9368.71,4392.66,5243.54,1840.18
98.4,5550.72,9370.1,4394.05,5244.92,1841.57
98.45,5552.11,9371.49,4395.44,5246.31,1842.96
98.5,5553.5,9372.88,4396.83,5247.7,1844.35
98.55,5554.89,9374.27,4398.22,5249.09,1845.74
98.6,5556.28,9375.66,4399.61,5250.48,1847.13
98.65,5557.67,9377.05,4401,5251.87,1848.52
98.7,5559.06,9378.45,4402.39,5253.25,1849.91
98.75,5560.45,9379.84,4403.78,5254.64,1851.31
98.8,5561.84,9381.23,4405.17,5256.03,1852.7
98.85,5563.22,9382.62,4406.56,5257.42,1854.09
98.9,5564.61,9384.01,4407.95,5258.81,1855.48
98.95,5566,9385.4,4409.34,5260.2,1856.87
99,5567.39,9386.79,4410.73,5261.58,1858.26
99.05,5568.78,9388.18,4412.12,5262.97,1859.65
99.1,5570.17,9389.58,4413.5,5264.36,1861.04
99.15,5571.56,9390.97,4414.89,5265.75,1862.43
99.2,5572.95,9392.36,4416.28,5267.14,1863.82
99.25,5574.34,9393.75,4417.67,5268.53,1865.22
99.3,5575.72,9395.14,4419.06,5269.91,1866.61
99.35,5577.11,9396.53,4420.45,5271.3,1868
99.4,5578.5,9397.92,4421.84,5272.69,1869.39
99.45,5579.89,9399.31,4423.23,5274.08,1870.78
99.5,5581.28,9400.71,4424.62,5275.47,1872.17
99.55,5582.67,9402.1,4426.01,5276.86,1873.56
99.6,5584.06,9403.49,4427.4,5278.24,1874.95
99.65,5585.45,9404.88,4428.79,5279.63,1876.34
99.7,5586.84,9406.27,4430.18,5281.02,1877.73
99.75,5588.22,9407.66,4431.57,5282.41,1879.13
99.8,5589.61,9409.05,4432.96,5283.8,1880.52
99.85,5591,9410.45,4434.35,5285.19,1881.91
99.9,5592.39,9411.84,4435.73,5286.57,1883.3
99.95,5593.78,9413.23,4437.12,5287.96,1884.69
100,5595.17,9414.62,4438.51,5289.35,1886.08
100.05,5596.56,9416.01,4439.9,5290.74,1887.47
100.1,5597.95,9417.4,4441.29,5292.13,1888.86
100.15,5599.34,9418.79,4442.68,5293.52,1890.25
100.2,5600.72,9420.18,4444.07,5294.9,1891.64
100.25,5602.11,9421.58,4445.46,5296.29,1893.03
100.3,5603.5,9422.97,4446.85,5297.68,1894.43
100.35,5604.89,9424.36,4448.24,5299.07,1895.82
100.4,5606.28,9425.75,4449.63,5300.46,1897.21
100.45,5607.67,9427.14,4451.02,5301.85,1898.6
100.5,5609.06,9428.53,4452.41,5303.23,1899.99
100.55,5610.45,9429.92,4453.8,5304.62,1901.38
100.6,5611.84,9431.31,4455.19,5306.01,1902.77
100.65,5613.22,9432.71,4456.58,5307.4,1904.16
100.7,5614.61,9434.1,4457.97,5308.79,1905.55
100.75,5616,9435.49,4459.35,5310.18,1906.94
100.8,5617.39,9436.88,4460.74,5311.56,1908.34
100.85,5618.78,9438.27,4462.13,5312.95,1909.73
100.9,5620.17,9439.66,4463.52,5314.34,1911.12
100.95,5621.56,9441.05,4464.91,5315.73,1912.51
101,5622.95,9442.44,4466.3,5317.12,1913.9
101.05,5624.34,9443.84,4467.69,5318.51,1915.29
101.1,5625.72,9445.23,4469.08,5319.89,1916.68
101.15,5627.11,9446.62,4470.47,5321.28,1918.07
101.2,5628.5,9448.01,4471.86,5322.67,1919.46
101.25,5629.89,9449.4,4473.25,5324.06,1920.85
101.3,5631.28,9450.79,4474.64,5325.45,1922.24
101.35,5632.67,9452.18,4476.03,5326.84,1923.64
101.4,5634.06,9453.57,4477.42,5328.22,1925.03
101.45,5635.45,9454.97,4478.81,5329.61,1926.42
101.5,5636.84,9456.36,4480.2,5331,1927.81
101.55,5638.22,9457.75,4481.59,5332.39,1929.2
101.6,5639.61,9459.14,4482.97,5333.78,1930.59
101.65,5641,9460.53,4484.36,5335.17,1931.98
101.7,5642.39,9461.92,4485.75,5336.55,1933.37
101.75,5643.78,9463.31,4487.14,5337.94,1934.76
101.8,5645.17,9464.7,4488.53,5339.33,1936.15
101.85,5646.56,9466.1,4489.92,5340.72,1937.55
101.9,5647.95,9467.49,4491.31,5342.11,1938.94
101.95,5649.34,9468.88,4492.7,5343.5,1940.33
102,5650.72,9470.27,4494.09,5344.88,1941.72
102.05,5652.11,9471.66,4495.48,5346.27,1943.11
102.1,5653.5,9473.05,4496.87,5347.66,1944.5
102.15,5654.89,9474.44,4498.26,5349.05,1945.89
102.2,5656.28,9475.84,4499.65,5350.44,1947.28
102.25,5657.67,9477.23,4501.04,5351.83,1948.67
102.3,5659.06,9478.62,4502.43,5353.21,1950.06
102.35,5660.45,9480.01,4503.82,5354.6,1951.45
102.4,5661.84,9481.4,4505.2,5355.99,1952.85
102.45,5663.22,9482.79,4506.59,5357.38,1954.24
102.5,5664.61,9484.18,4507.98,5358.77,1955.63
102.55,5666,9485.57,4509.37,5360.16,1957.02
102.6,5667.39,9486.97,4510.76,5361.54,1958.41
102.65,5668.78,9488.36,4512.15,5362.93,1959.8
102.7,5670.17,9489.75,4513.54,5364.32,1961.19
102.75,5671.56,9491.14,4514.93,5365.71,1962.58
102.8,5672.95,9492.53,4516.32,5367.1,1963.97
102.85,5674.34,9493.92,4517.71,5368.49,1965.36
102.9,5675.72,9495.31,4519.1,5369.87,1966.75
102.95,5677.11,9496.7,4520.49,5371.26,1968.15
103,5678.5,9498.1,4521.88,5372.65,1969.54
103.05,5679.89,9499.49,4523.27,5374.04,1970.93
103.1,5681.28,9500.88,4524.66,5375.43,1972.32
103.15,5682.67,9502.27,4526.05,5376.82,1973.71
103.2,5684.06,9503.66,4527.44,5378.2,1975.1
103.25,5685.45,9505.05,4528.82,5379.59,1976.49
103.3,5686.84,9506.44,4530.21,5380.98,1977.88
103.35,5688.22,9507.83,4531.6,5382.37,1979.27
103.4,5689.61,9509.23,4532.99,5383.76,1980.66
103.45,5691,9510.62,4534.38,5385.15,1982.06
103.5,5692.39,9512.01,4535.77,5386.53,1983.45
103.55,5693.78,9513.4,4537.16,5387.92,1984.84
103.6,5695.17,9514.79,4538.55,5389.31,1986.23
103.65,5696.56,9516.18,4539.94,5390.7,1987.62
103.7,5697.95,9517.57,4541.33,5392.09,1989.01
103.75,5699.34,9518.96,4542.72,5393.48,1990.4
103.8,5700.72,9520.36,4544.11,5394.86,1991.79
103.85,5702.11,9521.75,4545.5,5396.25,1993.18
103.9,5703.5,9523.14,4546.89,5397.64,1994.57
103.95,5704.89,9524.53,4548.28,5399.03,1995.96
104,5706.28,9525.92,4549.67,5400.42,1997.36
104.05,5707.67,9527.31,4551.05,5401.81,1998.75
104.1,5709.06,9528.7,4552.44,5403.19,2000.14
104.15,5710.45,9530.09,4553.83,5404.58,2001.53
104.2,5711.84,9531.49,4555.22,5405.97,2002.92
104.25,5713.22,9532.88,4556.61,5407.36,2004.31
104.3,5714.61,9534.27,4558,5408.75,2005.7
104.35,5716,9535.66,4559.39,5410.14,2007.09
104.4,5717.39,9537.05,4560.78,5411.52,2008.48
104.45,5718.78,9538.44,4562.17,5412.91,2009.87
104.5,5720.17,9539.83,4563.56,5414.3,2011.27
104.55,5721.56,9541.22,4564.95,5415.69,2012.66
104.6,5722.95,9542.62,4566.34,5417.08,2014.05
104.65,5724.34,9544.01,4567.73,5418.47,2015.44
104.7,5725.72,9545.4,4569.12,5419.85,2016.83
104.75,5727.11,9546.79,4570.51,5421.24,2018.22
104.8,5728.5,9548.18,4571.9,5422.63,2019.61
104.85,5729.89,9549.57,4573.29,5424.02,2021
104.9,5731.28,9550.96,4574.67,5425.41,2022.39
104.95,5732.67,9552.36,4576.06,5426.8,2023.78
105,5734.06,9553.75,4577.45,5428.18,2025.17
105.05,5735.45,9555.14,4578.84,5429.57,2026.57
105.1,5736.84,9556.53,4580.23,5430.96,2027.96
105.15,5738.22,9557.92,4581.62,5432.35,2029.35
105.2,5739.61,9559.31,4583.01,5433.74,2030.74
105.25,5741,9560.7,4584.4,5435.13,2032.13
105.3,5742.39,9562.09,4585.79,5436.51,2033.52
105.35,5743.78,9563.49,4587.18,5437.9,2034.91
105.4,5745.17,9564.88,4588.57,5439.29,2036.3
105.45,5746.56,9566.27,4589.96,5440.68,2037.69
105.5,5747.95,9567.66,4591.35,5442.07,2039.08
105.55,5749.34,9569.05,4592.74,5443.46,2040.48
105.6,5750.72,9570.44,4594.13,5444.84,2041.87
105.65,5752.11,9571.83,4595.52,5446.23,2043.26
105.7,5753.5,9573.22,4596.9,5447.62,2044.65
105.75,5754.89,9574.62,4598.29,5449.01,2046.04
105.8,5756.28,9576.01,4599.68,5450.4,2047.43
105.85,5757.67,9577.4,4601.07,5451.79,2048.82
105.9,5759.06,9578.79,4602.46,5453.17,2050.21
105.95,5760.45,9580.18,4603.85,5454.56,2051.6
106,5761.84,9581.57,4605.24,5455.95,2052.99
106.05,5763.22,9582.96,4606.63,5457.34,2054.38
106.1,5764.61,9584.35,4608.02,5458.73,2055.78
106.15,5766,9585.75,4609.41,5460.12,2057.17
106.2,5767.39,9587.14,4610.8,5461.51,2058.56
106.25,5768.78,9588.53,4612.19,5462.89,2059.95
106.3,5770.17,9589.92,4613.58,5464.28,2061.34
106.35,5771.56,9591.31,4614.97,5465.67,2062.73
106.4,5772.95,9592.7,4616.36,5467.06,2064.12
106.45,5774.34,9594.09,4617.75,5468.45,2065.51
106.5,5775.72,9595.48,4619.13,5469.84,2066.9
106.55,5777.11,9596.88,4620.52,5471.22,2068.29
106.6,5778.5,9598.27,4621.91,5472.61,2069.69
106.65,5779.89,9599.66,4623.3,5474,2071.08
106.7,5781.28,9601.05,4624.69,5475.39,2072.47
106.75,5782.67,9602.44,4626.08,5476.78,2073.86
106.8,5784.06,9603.83,4627.47,5478.17,2075.25
106.85,5785.45,9605.22,4628.86,5479.55,2076.64
106.9,5786.84,9606.61,4630.25,5480.94,2078.03
106.95,5788.22,9608.01,4631.64,5482.33,2079.42
107,5789.61,9609.4,4633.03,5483.72,2080.81
107.05,5791,9610.79,4634.42,5485.11,2082.2
107.1,5792.39,9612.18,4635.81,5486.5,2083.59
107.15,5793.78,9613.57,4637.2,5487.88,2084.99
107.2,5795.17,9614.96,4638.59,5489.27,2086.38
107.25,5796.56,9616.35,4639.98,5490.66,2087.77
107.3,5797.95,9617.74,4641.37,5492.05,2089.16
107.35,5799.34,9619.14,4642.75,5493.44,2090.55
107.4,5800.72,9620.53,4644.14,5494.83,2091.94
107.45,5802.11,9621.92,4645.53,5496.21,2093.33
