time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13
84.45,2433.33,6607.13,6938.32,9002.06,2232.18,6794.38,2587.54,1746.16,4441.01,8705.64,981.789,6032.45,4707.99
84.5,2434.72,6608.51,6939.71,9003.45,2233.57,6795.77,2588.93,1747.55,4442.4,8707.03,983.179,6033.83,4709.38
84.55,2436.11,6609.9,6941.1,9004.84,2234.97,6797.16,2590.31,1748.94,4443.79,8708.43,984.568,6035.22,4710.77
84.6,2437.51,6611.29,6942.49,9006.23,2236.37,6798.55,2591.7,1750.32,4445.18,8709.82,985.958,6036.61,4712.16
84.65,2438.9,6612.68,6943.88,9007.62,2237.76,6799.94,2593.09,1751.71,4446.57,8711.21,987.348,6038,4713.55
84.7,2440.3,6614.07,6945.27,9009.01,2239.16,6801.33,2594.48,1753.1,4447.96,8712.6,988.737,6039.39,4714.94
84.75,2441.69,6615.46,6946.65,9010.4,2240.56,6802.73,2595.87,1754.49,4449.35,8713.99,990.127,6040.78,4716.33
84.8,2443.08,6616.85,6948.04,9011.79,2241.96,6804.12,2597.26,1755.88,4450.74,8715.38,991.517,6042.17,4717.72
84.85,2444.48,6618.24,6949.43,9013.17,2243.35,6805.51,2598.65,1757.27,4452.13,8716.78,992.906,6043.56,4719.11
84.9,2445.87,6619.63,6950.82,9014.56,2244.75,6806.9,2600.04,1758.66,4453.52,8718.17,994.296,6044.95,4720.5
84.95,2447.26,6621.01,6952.21,9015.95,2246.15,6808.29,2601.43,1760.05,4454.91,8719.56,995.686,6046.34,4721.89
85,2448.66,6622.4,6953.6,9017.34,2247.55,6809.68,2602.81,1761.44,4456.3,8720.95,997.075,6047.73,4723.27
85.05,2450.05,6623.79,6954.99,9018.73,2248.94,6811.07,2604.2,1762.82,4457.69,8722.34,998.465,6049.12,4724.66
85.1,2451.44,6625.18,6956.38,9020.12,2250.34,6812.47,2605.59,1764.21,4459.08,8723.74,999.854,6050.51,4726.05
85.15,2452.84,6626.57,6957.77,9021.51,2251.74,6813.86,2606.98,1765.6,4460.47,8725.13,1001.24,6051.9,4727.44
85.2,2454.23,6627.96,6959.15,9022.9,2253.13,6815.25,2608.37,1766.99,4461.86,8726.52,1002.63,6053.29,4728.83
85.25,2455.63,6629.35,6960.54,9024.29,2254.53,6816.64,2609.76,1768.38,4463.25,8727.91,1004.02,6054.68,4730.22
85.3,2457.02,6630.74,6961.93,9025.68,2255.93,6818.03,2611.15,1769.77,4464.64,8729.3,1005.41,6056.07,4731.61
85.35,2458.41,6632.13,6963.32,9027.07,2257.33,6819.42,2612.54,1771.16,4466.03,8730.7,1006.8,6057.46,4733
85.4,2459.81,6633.51,6964.71,9028.46,2258.72,6820.82,2613.93,1772.55,4467.42,8732.09,1008.19,6058.85,4734.39
85.45,2461.2,6634.9,6966.1,9029.85,2260.12,6822.21,2615.31,1773.94,4468.81,8733.48,1009.58,6060.24,4735.78
85.5,2462.59,6636.29,6967.49,9031.24,2261.52,6823.6,2616.7,1775.32,4470.2,8734.87,1010.97,6061.63,4737.17
85.55,2463.99,6637.68,6968.88,9032.63,2262.91,6824.99,2618.09,1776.71,4471.59,8736.26,1012.36,6063.02,4738.56
85.6,2465.38,6639.07,6970.27,9034.02,2264.31,6826.38,2619.48,1778.1,4472.98,8737.66,1013.75,6064.4,4739.95
85.65,2466.78,6640.46,6971.65,9035.41,2265.71,6827.77,2620.87,1779.49,4474.37,8739.05,1015.14,6065.79,4741.34
85.7,2468.17,6641.85,6973.04,9036.8,2267.11,6829.16,2622.26,1780.88,4475.76,8740.44,1016.53,6067.18,4742.73
85.75,2469.56,6643.24,6974.43,9038.19,2268.5,6830.56,2623.65,1782.27,4477.15,8741.83,1017.92,6068.57,4744.12
85.8,2470.96,6644.63,6975.82,9039.58,2269.9,6831.95,2625.04,1783.66,4478.54,8743.22,1019.31,6069.96,4745.51
85.85,2472.35,6646.01,6977.21,9040.97,2271.3,6833.34,2626.43,1785.05,4479.93,8744.62,1020.7,6071.35,4746.9
85.9,2473.74,6647.4,6978.6,9042.36,2272.69,6834.73,2627.81,1786.44,4481.32,8746.01,1022.09,6072.74,4748.29
85.95,2475.14,6648.79,6979.99,9043.75,2274.09,6836.12,2629.2,1787.82,4482.71,8747.4,1023.48,6074.13,4749.68
86,2476.53,6650.18,6981.38,9045.14,2275.49,6837.51,2630.59,1789.21,4484.1,8748.79,1024.87,6075.52,4751.07
86.05,2477.92,6651.57,6982.77,9046.53,2276.89,6838.91,2631.98,1790.6,4485.49,8750.18,1026.26,6076.91,4752.46
86.1,2479.32,6652.96,6984.15,9047.92,2278.28,6840.3,2633.37,1791.99,4486.88,8751.57,1027.65,6078.3,4753.85
86.15,2480.71,6654.35,6985.54,9049.31,2279.68,6841.69,2634.76,1793.38,4488.27,8752.97,1029.04,6079.69,4755.24
86.2,2482.11,6655.74,6986.93,9050.7,2281.08,6843.08,2636.15,1794.77,4489.66,8754.36,1030.43,6081.08,4756.63
86.25,2483.5,6657.13,6988.32,9052.09,2282.47,6844.47,2637.54,1796.16,4491.05,8755.75,1031.82,6082.47,4758.02
86.3,2484.89,6658.51,6989.71,9053.48,2283.87,6845.86,2638.93,1797.55,4492.44,8757.14,1033.21,6083.86,4759.41
86.35,2486.29,6659.9,6991.1,9054.87,2285.27,6847.25,2640.31,1798.94,4493.83,8758.53,1034.6,6085.25,4760.8
86.4,2487.68,6661.29,6992.49,9056.26,2286.67,6848.65,2641.7,1800.32,4495.22,8759.93,1035.99,6086.64,4762.19
86.45,2489.07,6662.68,6993.88,9057.65,2288.06,6850.04,2643.09,1801.71,4496.61,8761.32,1037.37,6088.03,4763.58
86.5,2490.47,6664.07,6995.27,9059.04,2289.46,6851.43,2644.48,1803.1,4498,8762.71,1038.76,6089.42,4764.97
86.55,2491.86,6665.46,6996.65,9060.43,2290.86,6852.82,2645.87,1804.49,4499.39,8764.1,1040.15,6090.81,4766.36
86.6,2493.25,6666.85,6998.04,9061.82,2292.26,6854.21,2647.26,1805.88,4500.78,8765.49,1041.54,6092.2,4767.75
86.65,2494.65,6668.24,6999.43,9063.21,2293.65,6855.6,2648.65,1807.27,4502.17,8766.89,1042.93,6093.59,4769.13
86.7,2496.04,6669.63,7000.82,9064.6,2295.05,6856.99,2650.04,1808.66,4503.56,8768.28,1044.32,6094.97,4770.52
86.75,2497.44,6671.01,7002.21,9065.99,2296.45,6858.39,2651.43,1810.05,4504.95,8769.67,1045.71,6096.36,4771.91
86.8,2498.83,6672.4,7003.6,9067.37,2297.84,6859.78,2652.81,1811.44,4506.34,8771.06,1047.1,6097.75,4773.3
86.85,2500.22,6673.79,7004.99,9068.76,2299.24,6861.17,2654.2,1812.82,4507.73,8772.45,1048.49,6099.14,4774.69
86.9,2501.62,6675.18,7006.38,9070.15,2300.64,6862.56,2655.59,1814.21,4509.12,8773.85,1049.88,6100.53,4776.08
86.95,2503.01,6676.57,7007.77,9071.54,2302.04,6863.95,2656.98,1815.6,4510.51,8775.24,1051.27,6101.92,4777.47
87,2504.4,6677.96,7009.15,9072.93,2303.43,6865.34,2658.37,1816.99,4511.9,8776.63,1052.66,6103.31,4778.86
87.05,2505.8,6679.35,7010.54,9074.32,2304.83,6866.74,2659.76,1818.38,4513.29,8778.02,1054.05,6104.7,4780.25
87.1,2507.19,6680.74,7011.93,9075.71,2306.23,6868.13,2661.15,1819.77,4514.68,8779.41,1055.44,6106.09,4781.64
87.15,2508.59,6682.13,7013.32,9077.1,2307.62,6869.52,2662.54,1821.16,4516.07,8780.81,1056.83,6107.48,4783.03
87.2,2509.98,6683.51,7014.71,9078.49,2309.02,6870.91,2663.93,1822.55,4517.46,8782.2,1058.22,6108.87,4784.42
87.25,2511.37,6684.9,7016.1,9079.88,2310.42,6872.3,2665.31,1823.94,4518.85,8783.59,1059.61,6110.26,4785.81
87.3,2512.77,6686.29,7017.49,9081.27,2311.82,6873.69,2666.7,1825.32,4520.24,8784.98,1061,6111.65,4787.2
87.35,2514.16,6687.68,7018.88,9082.66,2313.21,6875.08,2668.09,1826.71,4521.63,8786.37,1062.39,6113.04,4788.59
87.4,2515.55,6689.07,7020.27,9084.05,2314.61,6876.48,2669.48,1828.1,4523.02,8787.77,1063.78,6114.43,4789.98
87.45,2516.95,6690.46,7021.65,9085.44,2316.01,6877.87,2670.87,1829.49,4524.41,8789.16,1065.17,6115.82,4791.37
87.5,2518.34,6691.85,7023.04,9086.83,2317.41,6879.26,2672.26,1830.88,4525.8,8790.55,1066.56,6117.21,4792.76
87.55,2519.73,6693.24,7024.43,9088.22,2318.8,6880.65,2673.65,1832.27,4527.19,8791.94,1067.95,6118.6,4794.15
87.6,2521.13,6694.63,7025.82,9089.61,2320.2,6882.04,2675.04,1833.66,4528.58,8793.33,1069.34,6119.99,4795.54
87.65,2522.52,6696.01,7027.21,9091,2321.6,6883.43,2676.43,1835.05,4529.97,8794.72,1070.73,6121.38,4796.93
87.7,2523.92,6697.4,7028.6,9092.39,2322.99,6884.83,2677.81,1836.44,4531.36,8796.12,1072.12,6122.77,4798.32
87.75,2525.31,6698.79,7029.99,9093.78,2324.39,6886.22,2679.2,1837.82,4532.75,8797.51,1073.51,6124.16,4799.71
87.8,2526.7,6700.18,7031.38,9095.17,2325.79,6887.61,2680.59,1839.21,4534.14,8798.9,1074.9,6125.54,4801.1
87.85,2528.1,6701.57,7032.77,9096.56,2327.19,6889,2681.98,1840.6,4535.53,8800.29,1076.28,6126.93,4802.49
87.9,2529.49,6702.96,7034.15,9097.95,2328.58,6890.39,2683.37,1841.99,4536.92,8801.68,1077.67,6128.32,4803.88
87.95,2530.88,6704.35,7035.54,9099.34,2329.98,6891.78,2684.76,1843.38,4538.31,8803.08,1079.06,6129.71,4805.27
88,2532.28,6705.74,7036.93,9100.73,2331.38,6893.17,2686.15,1844.77,4539.7,8804.47,1080.45,6131.1,4806.66
88.05,2533.67,6707.13,7038.32,9102.12,2332.77,6894.57,2687.54,1846.16,4541.09,8805.86,1081.84,6132.49,4808.05
88.1,2535.07,6708.51,7039.71,9103.51,2334.17,6895.96,2688.93,1847.55,4542.48,8807.25,1083.23,6133.88,4809.44
88.15,2536.46,6709.9,7041.1,9104.9,2335.57,6897.35,2690.31,1848.94,4543.87,8808.64,1084.62,6135.27,4810.83
88.2,2537.85,6711.29,7042.49,9106.29,2336.97,6898.74,2691.7,1850.32,4545.26,8810.04,1086.01,6136.66,4812.21
88.25,2539.25,6712.68,7043.88,9107.68,2338.36,6900.13,2693.09,1851.71,4546.65,8811.43,1087.4,6138.05,4813.6
88.3,2540.64,6714.07,7045.27,9109.07,2339.76,6901.52,2694.48,1853.1,4548.04,8812.82,1088.79,6139.44,4814.99
88.35,2542.03,6715.46,7046.65,9110.46,2341.16,6902.92,2695.87,1854.49,4549.43,8814.21,1090.18,6140.83,4816.38
88.4,2543.43,6716.85,7048.04,9111.85,2342.55,6904.31,2697.26,1855.88,4550.82,8815.6,1091.57,6142.22,4817.77
88.45,2544.82,6718.24,7049.43,9113.24,2343.95,6905.7,2698.65,1857.27,4552.21,8817,1092.96,6143.61,4819.16
88.5,2546.21,6719.63,7050.82,9114.63,2345.35,6907.09,2700.04,1858.66,4553.6,8818.39,1094.35,6145,4820.55
88.55,2547.61,6721.01,7052.21,9116.02,2346.75,6908.48,2701.43,1860.05,4555,8819.78,1095.74,6146.39,4821.94
88.6,2549,6722.4,7053.6,9117.41,2348.14,6909.87,2702.81,1861.44,4556.39,8821.17,1097.13,6147.78,4823.33
88.65,2550.4,6723.79,7054.99,9118.8,2349.54,6911.26,2704.2,1862.82,4557.78,8822.56,1098.52,6149.17,4824.72
88.7,2551.79,6725.18,7056.38,9120.19,2350.94,6912.66,2705.59,1864.21,4559.17,8823.96,1099.91,6150.56,4826.11
88.75,2553.18,6726.57,7057.77,9121.58,2352.34,6914.05,2706.98,1865.6,4560.56,8825.35,1101.3,6151.95,4827.5
88.8,2554.58,6727.96,7059.15,9122.97,2353.73,6915.44,2708.37,1866.99,4561.95,8826.74,1102.69,6153.34,4828.89
88.85,2555.97,6729.35,7060.54,9124.35,2355.13,6916.83,2709.76,1868.38,4563.34,8828.13,1104.08,6154.73,4830.28
88.9,2557.36,6730.74,7061.93,9125.74,2356.53,6918.22,2711.15,1869.77,4564.73,8829.52,1105.47,6156.11,4831.67
88.95,2558.76,6732.13,7063.32,9127.13,2357.92,6919.61,2712.54,1871.16,4566.12,8830.92,1106.86,6157.5,4833.06
89,2560.15,6733.51,7064.71,9128.52,2359.32,6921.01,2713.93,1872.55,4567.51,8832.31,1108.25,6158.89,4834.45
89.05,2561.55,6734.9,7066.1,9129.91,2360.72,6922.4,2715.31,1873.94,4568.9,8833.7,1109.64,6160.28,4835.84
89.1,2562.94,6736.29,7067.49,9131.3,2362.12,6923.79,2716.7,1875.32,4570.29,8835.09,1111.03,6161.67,4837.23
89.15,2564.33,6737.68,7068.88,9132.69,2363.51,6925.18,2718.09,1876.71,4571.68,8836.48,1112.42,6163.06,4838.62
89.2,2565.73,6739.07,7070.27,9134.08,2364.91,6926.57,2719.48,1878.1,4573.07,8837.87,1113.81,6164.45,4840.01
89.25,2567.12,6740.46,7071.65,9135.47,2366.31,6927.96,2720.87,1879.49,4574.46,8839.27,1115.19,6165.84,4841.4
89.3,2568.51,6741.85,7073.04,9136.86,2367.7,6929.35,2722.26,1880.88,4575.85,8840.66,1116.58,6167.23,4842.79
89.35,2569.91,6743.24,7074.43,9138.25,2369.1,6930.75,2723.65,1882.27,4577.24,8842.05,1117.97,6168.62,4844.18
89.4,2571.3,6744.63,7075.82,9139.64,2370.5,6932.14,2725.04,1883.66,4578.63,8843.44,1119.36,6170.01,4845.57
89.45,2572.69,6746.01,7077.21,9141.03,2371.9,6933.53,2726.43,1885.05,4580.02,8844.83,1120.75,6171.4,4846.96
89.5,2574.09,6747.4,7078.6,9142.42,2373.29,6934.92,2727.81,1886.44,4581.41,8846.23,1122.14,6172.79,4848.35
89.55,2575.48,6748.79,7079.99,9143.81,2374.69,6936.31,2729.2,1887.82,4582.8,8847.62,1123.53,6174.18,4849.74
89.6,2576.88,6750.18,7081.38,9145.2,2376.09,6937.7,2730.59,1889.21,4584.19,8849.01,1124.92,6175.57,4851.13
89.65,2578.27,6751.57,7082.77,9146.59,2377.49,6939.1,2731.98,1890.6,4585.58,8850.4,1126.31,6176.96,4852.52
89.7,2579.66,6752.96,7084.15,9147.98,2378.88,6940.49,2733.37,1891.99,4586.97,8851.79,1127.7,6178.35,4853.91
89.75,2581.06,6754.35,7085.54,9149.37,2380.28,6941.88,2734.76,1893.38,4588.36,8853.19,1129.09,6179.74,4855.3
89.8,2582.45,6755.74,7086.93,9150.76,2381.68,6943.27,2736.15,1894.77,4589.75,8854.58,1130.48,6181.13,4856.68
89.85,2583.84,6757.13,7088.32,9152.15,2383.07,6944.66,2737.54,1896.16,4591.14,8855.97,1131.87,6182.52,4858.07
89.9,2585.24,6758.51,7089.71,9153.54,2384.47,6946.05,2738.93,1897.55,4592.53,8857.36,1133.26,6183.91,4859.46
89.95,2586.63,6759.9,7091.1,9154.93,2385.87,6947.44,2740.31,1898.94,4593.92,8858.75,1134.65,6185.3,4860.85
90,2588.03,6761.29,7092.49,9156.32,2387.27,6948.84,2741.7,1900.32,4595.31,8860.15,1136.04,6186.68,4862.24
90.05,2589.42,6762.68,7093.88,9157.71,2388.66,6950.23,2743.09,1901.71,4596.7,8861.54,1137.43,6188.07,4863.63
90.1,2590.81,6764.07,7095.27,9159.1,2390.06,6951.62,2744.48,1903.1,4598.09,8862.93,1138.82,6189.46,4865.02
90.15,2592.21,6765.46,7096.65,9160.49,2391.46,6953.01,2745.87,1904.49,4599.48,8864.32,1140.21,6190.85,4866.41
90.2,2593.6,6766.85,7098.04,9161.88,2392.85,6954.4,2747.26,1905.88,4600.87,8865.71,1141.6,6192.24,4867.8
90.25,2594.99,6768.24,7099.43,9163.27,2394.25,6955.79,2748.65,1907.27,4602.26,8867.11,1142.99,6193.63,4869.19
90.3,2596.39,6769.63,7100.82,9164.66,2395.65,6957.19,2750.04,1908.66,4603.65,8868.5,1144.38,6195.02,4870.58
90.35,2597.78,6771.01,7102.21,9166.05,2397.05,6958.58,2751.43,1910.05,4605.04,8869.89,1145.77,6196.41,4871.97
90.4,2599.17,6772.4,7103.6,9167.44,2398.44,6959.97,2752.81,1911.44,4606.43,8871.28,1147.16,6197.8,4873.36
90.45,2600.57,6773.79,7104.99,9168.83,2399.84,6961.36,2754.2,1912.82,4607.82,8872.67,1148.55,6199.19,4874.75
90.5,2601.96,6775.18,7106.38,9170.22,2401.24,6962.75,2755.59,1914.21,4609.21,8874.06,1149.94,6200.58,4876.14
90.55,2603.36,6776.57,7107.77,9171.61,2402.64,6964.14,2756.98,1915.6,4610.6,8875.46,1151.33,6201.97,4877.53
90.6,2604.75,6777.96,7109.15,9173,2404.03,6965.53,2758.37,1916.99,4611.99,8876.85,1152.72,6203.36,4878.92
90.65,2606.14,6779.35,7110.54,9174.39,2405.43,6966.93,2759.76,1918.38,4613.38,8878.24,1154.11,6204.75,4880.31
90.7,2607.54,6780.74,7111.93,9175.78,2406.83,6968.32,2761.15,1919.77,4614.77,8879.63,1155.49,6206.14,4881.7
90.75,2608.93,6782.13,7113.32,9177.17,2408.22,6969.71,2762.54,1921.16,4616.16,8881.02,1156.88,6207.53,4883.09
90.8,2610.32,6783.51,7114.71,9178.56,2409.62,6971.1,2763.93,1922.55,4617.55,8882.42,1158.27,6208.92,4884.48
90.85,2611.72,6784.9,7116.1,9179.95,2411.02,6972.49,2765.31,1923.94,4618.94,8883.81,1159.66,6210.31,4885.87
90.9,2613.11,6786.29,7117.49,9181.33,2412.42,6973.88,2766.7,1925.32,4620.33,8885.2,1161.05,6211.7,4887.26
90.95,2614.51,6787.68,7118.88,9182.72,2413.81,6975.28,2768.09,1926.71,4621.72,8886.59,1162.44,6213.09,4888.65
91,2615.9,6789.07,7120.27,9184.11,2415.21,6976.67,2769.48,1928.1,4623.11,8887.98,1163.83,6214.48,4890.04
91.05,2617.29,6790.46,7121.65,9185.5,2416.61,6978.06,2770.87,1929.49,4624.5,8889.38,1165.22,6215.87,4891.43
91.1,2618.69,6791.85,7123.04,9186.89,2418,6979.45,2772.26,1930.88,4625.89,8890.77,1166.61,6217.25,4892.82
91.15,2620.08,6793.24,7124.43,9188.28,2419.4,6980.84,2773.65,1932.27,4627.28,8892.16,1168,6218.64,4894.21
91.2,2621.47,6794.63,7125.82,9189.67,2420.8,6982.23,2775.04,1933.66,4628.67,8893.55,1169.39,6220.03,4895.6
91.25,2622.87,6796.01,7127.21,9191.06,2422.2,6983.62,2776.43,1935.05,4630.06,8894.94,1170.78,6221.42,4896.99
91.3,2624.26,6797.4,7128.6,9192.45,2423.59,6985.02,2777.81,1936.44,4631.45,8896.34,1172.17,6222.81,4898.38
91.35,2625.65,6798.79,7129.99,9193.84,2424.99,6986.41,2779.2,1937.82,4632.84,8897.73,1173.56,6224.2,4899.77
91.4,2627.05,6800.18,7131.38,9195.23,2426.39,6987.8,2780.59,1939.21,4634.23,8899.12,1174.95,6225.59,4901.15
91.45,2628.44,6801.57,7132.77,9196.62,2427.79,6989.19,2781.98,1940.6,4635.62,8900.51,1176.34,6226.98,4902.54
91.5,2629.84,6802.96,7134.15,9198.01,2429.18,6990.58,2783.37,1941.99,4637.01,8901.9,1177.73,6228.37,4903.93
91.55,2631.23,6804.35,7135.54,9199.4,2430.58,6991.97,2784.76,1943.38,4638.4,8903.3,1179.12,6229.76,4905.32
91.6,2632.62,6805.74,7136.93,9200.79,2431.98,6993.37,2786.15,1944.77,4639.79,8904.69,1180.51,6231.15,4906.71
91.65,2634.02,6807.13,7138.32,9202.18,2433.37,6994.76,2787.54,1946.16,4641.18,8906.08,1181.9,6232.54,4908.1
91.7,2635.41,6808.51,7139.71,9203.57,2434.77,6996.15,2788.93,1947.55,4642.57,8907.47,1183.29,6233.93,4909.49
91.75,2636.8,6809.9,7141.1,9204.96,2436.17,6997.54,2790.31,1948.94,4643.96,8908.86,1184.68,6235.32,4910.88
91.8,2638.2,6811.29,7142.49,9206.35,2437.57,6998.93,2791.7,1950.32,4645.35,8910.25,1186.07,6236.71,4912.27
91.85,2639.59,6812.68,7143.88,9207.74,2438.96,7000.32,2793.09,1951.71,4646.74,8911.65,1187.46,6238.1,4913.66
91.9,2640.99,6814.07,7145.27,9209.13,2440.36,7001.71,2794.48,1953.1,4648.13,8913.04,1188.85,6239.49,4915.05
91.95,2642.38,6815.46,7146.65,9210.52,2441.76,7003.11,2795.87,1954.49,4649.52,8914.43,1190.24,6240.88,4916.44
92,2643.77,6816.85,7148.04,9211.91,2443.15,7004.5,2797.26,1955.88,4650.91,8915.82,1191.63,6242.27,4917.83
92.05,2645.17,6818.24,7149.43,9213.3,2444.55,7005.89,2798.65,1957.27,4652.3,8917.21,1193.02,6243.66,4919.22
92.1,2646.56,6819.63,7150.82,9214.69,2445.95,7007.28,2800.04,1958.66,4653.69,8918.61,1194.41,6245.05,4920.61
92.15,2647.95,6821.01,7152.21,9216.08,2447.35,7008.67,2801.43,1960.05,4655.08,8920,1195.79,6246.43,4922
92.2,2649.35,6822.4,7153.6,9217.47,2448.74,7010.06,2802.81,1961.44,4656.47,8921.39,1197.18,6247.82,4923.39
92.25,2650.74,6823.79,7154.99,9218.86,2450.14,7011.45,2804.2,1962.82,4657.86,8922.78,1198.57,6249.21,4924.78
92.3,2652.13,6825.18,7156.38,9220.25,2451.54,7012.85,2805.59,1964.21,4659.25,8924.17,1199.96,6250.6,4926.17
92.35,2653.53,6826.57,7157.77,9221.64,2452.94,7014.24,2806.98,1965.6,4660.64,8925.57,1201.35,6251.99,4927.56
92.4,2654.92,6827.96,7159.15,9223.03,2454.33,7015.63,2808.37,1966.99,4662.03,8926.96,1202.74,6253.38,4928.95
92.45,2656.32,6829.35,7160.54,9224.42,2455.73,7017.02,2809.76,1968.38,4663.42,8928.35,1204.13,6254.77,4930.34
92.5,2657.71,6830.74,7161.93,9225.81,2457.13,7018.41,2811.15,1969.77,4664.81,8929.74,1205.52,6256.16,4931.73
92.55,2659.1,6832.13,7163.32,9227.2,2458.52,7019.8,2812.54,1971.16,4666.2,8931.13,1206.91,6257.55,4933.12
92.6,2660.5,6833.51,7164.71,9228.59,2459.92,7021.2,2813.93,1972.55,4667.59,8932.53,1208.3,6258.94,4934.51
92.65,2661.89,6834.9,7166.1,9229.98,2461.32,7022.59,2815.31,1973.94,4668.98,8933.92,1209.69,6260.33,4935.9
92.7,2663.28,6836.29,7167.49,9231.37,2462.72,7023.98,2816.7,1975.32,4670.37,8935.31,1211.08,6261.72,4937.29
92.75,2664.68,6837.68,7168.88,9232.76,2464.11,7025.37,2818.09,1976.71,4671.76,8936.7,1212.47,6263.11,4938.68
92.8,2666.07,6839.07,7170.27,9234.15,2465.51,7026.76,2819.48,1978.1,4673.15,8938.09,1213.86,6264.5,4940.07
92.85,2667.47,6840.46,7171.65,9235.54,2466.91,7028.15,2820.87,1979.49,4674.54,8939.49,1215.25,6265.89,4941.46
92.9,2668.86,6841.85,7173.04,9236.93,2468.3,7029.54,2822.26,1980.88,4675.93,8940.88,1216.64,6267.28,4942.85
92.95,2670.25,6843.24,7174.43,9238.32,2469.7,7030.94,2823.65,1982.27,4677.32,8942.27,1218.03,6268.67,4944.23
93,2671.65,6844.63,7175.82,9239.71,2471.1,7032.33,2825.04,1983.66,4678.71,8943.66,1219.42,6270.06,4945.62
93.05,2673.04,6846.01,7177.21,9241.09,2472.5,7033.72,2826.43,1985.05,4680.1,8945.05,1220.81,6271.45,4947.01
93.1,2674.43,6847.4,7178.6,9242.48,2473.89,7035.11,2827.81,1986.44,4681.49,8946.44,1222.2,6272.84,4948.4
93.15,2675.83,6848.79,7179.99,9243.87,2475.29,7036.5,2829.2,1987.82,4682.88,8947.84,1223.59,6274.23,4949.79
93.2,2677.22,6850.18,7181.38,9245.26,2476.69,7037.89,2830.59,1989.21,4684.27,8949.23,1224.98,6275.62,4951.18
93.25,2678.61,6851.57,7182.77,9246.65,2478.09,7039.29,2831.98,1990.6,4685.66,8950.62,1226.37,6277,4952.57
93.3,2680.01,6852.96,7184.15,9248.04,2479.48,7040.68,2833.37,1991.99,4687.05,8952.01,1227.76,6278.39,4953.96
93.35,2681.4,6854.35,7185.54,9249.43,2480.88,7042.07,2834.76,1993.38,4688.44,8953.4,1229.15,6279.78,4955.35
93.4,2682.8,6855.74,7186.93,9250.82,2482.28,7043.46,2836.15,1994.77,4689.83,8954.8,1230.54,6281.17,4956.74
93.45,2684.19,6857.13,7188.32,9252.21,2483.67,7044.85,2837.54,1996.16,4691.22,8956.19,1231.93,6282.56,4958.13
93.5,2685.58,6858.51,7189.71,9253.6,2485.07,7046.24,2838.93,1997.55,4692.61,8957.58,1233.32,6283.95,4959.52
93.55,2686.98,6859.9,7191.1,9254.99,2486.47,7047.63,2840.31,1998.94,4694,8958.97,1234.71,6285.34,4960.91
93.6,2688.37,6861.29,7192.49,9256.38,2487.87,7049.03,2841.7,2000.32,4695.39,8960.36,1236.1,6286.73,4962.3
93.65,2689.76,6862.68,7193.88,9257.77,2489.26,7050.42,2843.09,2001.71,4696.78,8961.76,1237.48,6288.12,4963.69
93.7,2691.16,6864.07,7195.27,9259.16,2490.66,7051.81,2844.48,2003.1,4698.17,8963.15,1238.87,6289.51,4965.08
93.75,2692.55,6865.46,7196.65,9260.55,2492.06,7053.2,2845.87,2004.49,4699.56,8964.54,1240.26,6290.9,4966.47
93.8,2693.95,6866.85,7198.04,9261.94,2493.46,7054.59,2847.26,2005.88,4700.95,8965.93,1241.65,6292.29,4967.86
93.85,2695.34,6868.24,7199.43,9263.33,2494.85,7055.98,2848.65,2007.27,4702.34,8967.32,1243.04,6293.68,4969.25
93.9,2696.73,6869.63,7200.82,9264.72,2496.25,7057.38,2850.04,2008.66,4703.73,8968.72,1244.43,6295.07,4970.64
93.95,2698.13,6871.01,7202.21,9266.11,2497.65,7058.77,2851.43,2010.05,4705.12,8970.11,1245.82,6296.46,4972.03
94,2699.52,6872.4,7203.6,9267.5,2499.04,7060.16,2852.81,2011.44,4706.51,8971.5,1247.21,6297.85,4973.42
94.05,2700.91,6873.79,7204.99,9268.89,2500.44,7061.55,2854.2,2012.82,4707.9,8972.89,1248.6,6299.24,4974.81
94.1,2702.31,6875.18,7206.38,9270.28,2501.84,7062.94,2855.59,2014.21,4709.29,8974.28,1249.99,6300.63,4976.2
94.15,2703.7,6876.57,7207.77,9271.67,2503.24,7064.33,2856.98,2015.6,4710.68,8975.68,1251.38,6302.02,4977.59
94.2,2705.1,6877.96,7209.15,9273.06,2504.63,7065.72,2858.37,2016.99,4712.07,8977.07,1252.77,6303.41,4978.98
94.25,2706.49,6879.35,7210.54,9274.45,2506.03,7067.12,2859.76,2018.38,4713.46,8978.46,1254.16,6304.8,4980.37
94.3,2707.88,6880.74,7211.93,9275.84,2507.43,7068.51,2861.15,2019.77,4714.85,8979.85,1255.55,6306.18,4981.76
94.35,2709.28,6882.13,7213.32,9277.23,2508.82,7069.9,2862.54,2021.16,4716.24,8981.24,1256.94,6307.57,4983.15
94.4,2710.67,6883.51,7214.71,9278.62,2510.22,7071.29,2863.93,2022.55,4717.63,8982.63,1258.33,6308.96,4984.54
94.45,2712.06,6884.9,7216.1,9280.01,2511.62,7072.68,2865.31,2023.94,4719.02,8984.03,1259.72,6310.35,4985.93
94.5,2713.46,6886.29,7217.49,9281.4,2513.02,7074.07,2866.7,2025.32,4720.41,8985.42,1261.11,6311.74,4987.31
94.55,2714.85,6887.68,7218.88,9282.79,2514.41,7075.47,2868.09,2026.71,4721.8,8986.81,1262.5,6313.13,4988.7
