time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15
38.5,2539.86,833.239,8619.77,4205.59,5485.21,6285.72,735.148,7548.65,1716.21,105.109,2776.5,4642.25,6353.93,8442.62,5773.62
38.55,2541.24,834.636,8621.16,4206.97,5486.6,6287.11,736.541,7550.04,1717.6,106.529,2777.89,4643.66,6355.32,8444.02,5775.01
38.6,2542.63,836.032,8622.55,4208.36,5488,6288.51,737.934,7551.43,1718.99,107.948,2779.28,4645.06,6356.71,8445.43,5776.41
38.65,2544.01,837.429,8623.94,4209.74,5489.39,6289.9,739.326,7552.82,1720.38,109.367,2780.67,4646.46,6358.09,8446.84,5777.8
38.7,2545.39,838.825,8625.32,4211.12,5490.79,6291.29,740.719,7554.21,1721.77,110.787,2782.06,4647.86,6359.48,8448.25,5779.2
38.75,2546.77,840.221,8626.71,4212.51,5492.18,6292.69,742.112,7555.6,1723.15,112.206,2783.45,4649.27,6360.87,8449.66,5780.59
38.8,2548.16,841.618,8628.1,4213.89,5493.57,6294.08,743.505,7556.99,1724.54,113.626,2784.83,4650.67,6362.26,8451.07,5781.98
38.85,2549.54,843.014,8629.49,4215.28,5494.97,6295.47,744.898,7558.38,1725.93,115.045,2786.22,4652.07,6363.65,8452.48,5783.38
38.9,2550.92,844.41,8630.88,4216.66,5496.36,6296.87,746.291,7559.77,1727.32,116.465,2787.61,4653.47,6365.04,8453.89,5784.77
38.95,2552.3,845.807,8632.27,4218.04,5497.75,6298.26,747.683,7561.16,1728.71,117.884,2789,4654.88,6366.43,8455.29,5786.16
39,2553.69,847.203,8633.66,4219.43,5499.15,6299.65,749.076,7562.55,1730.1,119.303,2790.39,4656.28,6367.82,8456.7,5787.56
39.05,2555.07,848.599,8635.05,4220.81,5500.54,6301.05,750.469,7563.94,1731.48,120.723,2791.78,4657.68,6369.21,8458.11,5788.95
39.1,2556.45,849.996,8636.44,4222.2,5501.94,6302.44,751.862,7565.34,1732.87,122.142,2793.16,4659.08,6370.59,8459.52,5790.34
39.15,2557.83,851.392,8637.82,4223.58,5503.33,6303.83,753.255,7566.73,1734.26,123.562,2794.55,4660.49,6371.98,8460.93,5791.74
39.2,2559.21,852.788,8639.21,4224.96,5504.72,6305.23,754.647,7568.12,1735.65,124.981,2795.94,4661.89,6373.37,8462.34,5793.13
39.25,2560.6,854.185,8640.6,4226.35,5506.12,6306.62,756.04,7569.51,1737.04,126.401,2797.33,4663.29,6374.76,8463.75,5794.52
39.3,2561.98,855.581,8641.99,4227.73,5507.51,6308.01,757.433,7570.9,1738.43,127.82,2798.72,4664.69,6376.15,8465.16,5795.92
39.35,2563.36,856.977,8643.38,4229.12,5508.9,6309.41,758.826,7572.29,1739.81,129.24,2800.11,4666.1,6377.54,8466.56,5797.31
39.4,2564.74,858.374,8644.77,4230.5,5510.3,6310.8,760.219,7573.68,1741.2,130.659,2801.49,4667.5,6378.93,8467.97,5798.7
39.45,2566.13,859.77,8646.16,4231.88,5511.69,6312.19,761.611,7575.07,1742.59,132.078,2802.88,4668.9,6380.32,8469.38,5800.1
39.5,2567.51,861.166,8647.55,4233.27,5513.09,6313.59,763.004,7576.46,1743.98,133.498,2804.27,4670.3,6381.71,8470.79,5801.49
39.55,2568.89,862.563,8648.94,4234.65,5514.48,6314.98,764.397,7577.85,1745.37,134.917,2805.66,4671.71,6383.09,8472.2,5802.88
39.6,2570.27,863.959,8650.32,4236.04,5515.87,6316.37,765.79,7579.24,1746.76,136.337,2807.05,4673.11,6384.48,8473.61,5804.28
39.65,2571.66,865.355,8651.71,4237.42,5517.27,6317.77,767.183,7580.63,1748.15,137.756,2808.43,4674.51,6385.87,8475.02,5805.67
39.7,2573.04,866.752,8653.1,4238.8,5518.66,6319.16,768.575,7582.02,1749.53,139.176,2809.82,4675.91,6387.26,8476.43,5807.07
39.75,2574.42,868.148,8654.49,4240.19,5520.05,6320.56,769.968,7583.41,1750.92,140.595,2811.21,4677.32,6388.65,8477.84,5808.46
39.8,2575.8,869.544,8655.88,4241.57,5521.45,6321.95,771.361,7584.81,1752.31,142.015,2812.6,4678.72,6390.04,8479.24,5809.85
39.85,2577.19,870.941,8657.27,4242.96,5522.84,6323.34,772.754,7586.2,1753.7,143.434,2813.99,4680.12,6391.43,8480.65,5811.25
39.9,2578.57,872.337,8658.66,4244.34,5524.24,6324.74,774.147,7587.59,1755.09,144.853,2815.38,4681.52,6392.82,8482.06,5812.64
39.95,2579.95,873.733,8660.05,4245.72,5525.63,6326.13,775.54,7588.98,1756.48,146.273,2816.76,4682.93,6394.21,8483.47,5814.03
40,2581.33,875.13,8661.44,4247.11,5527.02,6327.52,776.932,7590.37,1757.86,147.692,2818.15,4684.33,6395.59,8484.88,5815.43
40.05,2582.72,876.526,8662.82,4248.49,5528.42,6328.92,778.325,7591.76,1759.25,149.112,2819.54,4685.73,6396.98,8486.29,5816.82
40.1,2584.1,877.922,8664.21,4249.88,5529.81,6330.31,779.718,7593.15,1760.64,150.531,2820.93,4687.13,6398.37,8487.7,5818.21
40.15,2585.48,879.319,8665.6,4251.26,5531.2,6331.7,781.111,7594.54,1762.03,151.951,2822.32,4688.54,6399.76,8489.11,5819.61
40.2,2586.86,880.715,8666.99,4252.64,5532.6,6333.1,782.504,7595.93,1763.42,153.37,2823.71,4689.94,6401.15,8490.51,5821
40.25,2588.25,882.111,8668.38,4254.03,5533.99,6334.49,783.896,7597.32,1764.81,154.79,2825.09,4691.34,6402.54,8491.92,5822.39
40.3,2589.63,883.508,8669.77,4255.41,5535.39,6335.88,785.289,7598.71,1766.2,156.209,2826.48,4692.74,6403.93,8493.33,5823.79
40.35,2591.01,884.904,8671.16,4256.79,5536.78,6337.28,786.682,7600.1,1767.58,157.628,2827.87,4694.15,6405.32,8494.74,5825.18
40.4,2592.39,886.3,8672.55,4258.18,5538.17,6338.67,788.075,7601.49,1768.97,159.048,2829.26,4695.55,6406.71,8496.15,5826.57
40.45,2593.78,887.697,8673.94,4259.56,5539.57,6340.06,789.468,7602.88,1770.36,160.467,2830.65,4696.95,6408.09,8497.56,5827.97
40.5,2595.16,889.093,8675.32,4260.95,5540.96,6341.46,790.86,7604.27,1771.75,161.887,2832.04,4698.35,6409.48,8498.97,5829.36
40.55,2596.54,890.489,8676.71,4262.33,5542.35,6342.85,792.253,7605.67,1773.14,163.306,2833.42,4699.76,6410.87,8500.38,5830.76
40.6,2597.92,891.886,8678.1,4263.71,5543.75,6344.24,793.646,7607.06,1774.53,164.726,2834.81,4701.16,6412.26,8501.78,5832.15
40.65,2599.31,893.282,8679.49,4265.1,5545.14,6345.64,795.039,7608.45,1775.91,166.145,2836.2,4702.56,6413.65,8503.19,5833.54
40.7,2600.69,894.679,8680.88,4266.48,5546.53,6347.03,796.432,7609.84,1777.3,167.565,2837.59,4703.96,6415.04,8504.6,5834.94
40.75,2602.07,896.075,8682.27,4267.87,5547.93,6348.42,797.824,7611.23,1778.69,168.984,2838.98,4705.37,6416.43,8506.01,5836.33
40.8,2603.45,897.471,8683.66,4269.25,5549.32,6349.82,799.217,7612.62,1780.08,170.403,2840.37,4706.77,6417.82,8507.42,5837.72
40.85,2604.83,898.868,8685.05,4270.63,5550.72,6351.21,800.61,7614.01,1781.47,171.823,2841.75,4708.17,6419.21,8508.83,5839.12
40.9,2606.22,900.264,8686.44,4272.02,5552.11,6352.6,802.003,7615.4,1782.86,173.242,2843.14,4709.57,6420.59,8510.24,5840.51
40.95,2607.6,901.66,8687.82,4273.4,5553.5,6354,803.396,7616.79,1784.24,174.662,2844.53,4710.98,6421.98,8511.65,5841.9
41,2608.98,903.057,8689.21,4274.79,5554.9,6355.39,804.789,7618.18,1785.63,176.081,2845.92,4712.38,6423.37,8513.05,5843.3
41.05,2610.36,904.453,8690.6,4276.17,5556.29,6356.78,806.181,7619.57,1787.02,177.501,2847.31,4713.78,6424.76,8514.46,5844.69
41.1,2611.75,905.849,8691.99,4277.55,5557.68,6358.18,807.574,7620.96,1788.41,178.92,2848.7,4715.18,6426.15,8515.87,5846.08
41.15,2613.13,907.246,8693.38,4278.94,5559.08,6359.57,808.967,7622.35,1789.8,180.34,2850.08,4716.59,6427.54,8517.28,5847.48
41.2,2614.51,908.642,8694.77,4280.32,5560.47,6360.96,810.36,7623.74,1791.19,181.759,2851.47,4717.99,6428.93,8518.69,5848.87
41.25,2615.89,910.038,8696.16,4281.71,5561.87,6362.36,811.753,7625.13,1792.58,183.179,2852.86,4719.39,6430.32,8520.1,5850.26
41.3,2617.28,911.435,8697.55,4283.09,5563.26,6363.75,813.145,7626.53,1793.96,184.598,2854.25,4720.79,6431.71,8521.51,5851.66
41.35,2618.66,912.831,8698.94,4284.47,5564.65,6365.14,814.538,7627.92,1795.35,186.017,2855.64,4722.2,6433.09,8522.92,5853.05
41.4,2620.04,914.227,8700.32,4285.86,5566.05,6366.54,815.931,7629.31,1796.74,187.437,2857.03,4723.6,6434.48,8524.33,5854.45
41.45,2621.42,915.624,8701.71,4287.24,5567.44,6367.93,817.324,7630.7,1798.13,188.856,2858.41,4725,6435.87,8525.73,5855.84
41.5,2622.81,917.02,8703.1,4288.63,5568.83,6369.32,818.717,7632.09,1799.52,190.276,2859.8,4726.4,6437.26,8527.14,5857.23
41.55,2624.19,918.416,8704.49,4290.01,5570.23,6370.72,820.109,7633.48,1800.91,191.695,2861.19,4727.81,6438.65,8528.55,5858.63
41.6,2625.57,919.813,8705.88,4291.39,5571.62,6372.11,821.502,7634.87,1802.29,193.115,2862.58,4729.21,6440.04,8529.96,5860.02
41.65,2626.95,921.209,8707.27,4292.78,5573.02,6373.5,822.895,7636.26,1803.68,194.534,2863.97,4730.61,6441.43,8531.37,5861.41
41.7,2628.34,922.605,8708.66,4294.16,5574.41,6374.9,824.288,7637.65,1805.07,195.954,2865.36,4732.01,6442.82,8532.78,5862.81
41.75,2629.72,924.002,8710.05,4295.55,5575.8,6376.29,825.681,7639.04,1806.46,197.373,2866.74,4733.42,6444.21,8534.19,5864.2
41.8,2631.1,925.398,8711.44,4296.93,5577.2,6377.69,827.073,7640.43,1807.85,198.793,2868.13,4734.82,6445.59,8535.6,5865.59
41.85,2632.48,926.795,8712.82,4298.31,5578.59,6379.08,828.466,7641.82,1809.24,200.212,2869.52,4736.22,6446.98,8537,5866.99
41.9,2633.87,928.191,8714.21,4299.7,5579.98,6380.47,829.859,7643.21,1810.63,201.632,2870.91,4737.62,6448.37,8538.41,5868.38
41.95,2635.25,929.587,8715.6,4301.08,5581.38,6381.87,831.252,7644.6,1812.01,203.051,2872.3,4739.03,6449.76,8539.82,5869.77
42,2636.63,930.984,8716.99,4302.47,5582.77,6383.26,832.645,7646,1813.4,204.47,2873.69,4740.43,6451.15,8541.23,5871.17
42.05,2638.01,932.38,8718.38,4303.85,5584.17,6384.65,834.037,7647.39,1814.79,205.89,2875.07,4741.83,6452.54,8542.64,5872.56
42.1,2639.4,933.776,8719.77,4305.23,5585.56,6386.05,835.43,7648.78,1816.18,207.309,2876.46,4743.23,6453.93,8544.05,5873.95
42.15,2640.78,935.173,8721.16,4306.62,5586.95,6387.44,836.823,7650.17,1817.57,208.729,2877.85,4744.64,6455.32,8545.46,5875.35
42.2,2642.16,936.569,8722.55,4308,5588.35,6388.83,838.216,7651.56,1818.96,210.148,2879.24,4746.04,6456.71,8546.87,5876.74
42.25,2643.54,937.965,8723.94,4309.39,5589.74,6390.23,839.609,7652.95,1820.34,211.568,2880.63,4747.44,6458.09,8548.27,5878.14
42.3,2644.93,939.362,8725.32,4310.77,5591.13,6391.62,841.002,7654.34,1821.73,212.987,2882.02,4748.84,6459.48,8549.68,5879.53
42.35,2646.31,940.758,8726.71,4312.15,5592.53,6393.01,842.394,7655.73,1823.12,214.407,2883.4,4750.25,6460.87,8551.09,5880.92
42.4,2647.69,942.154,8728.1,4313.54,5593.92,6394.41,843.787,7657.12,1824.51,215.826,2884.79,4751.65,6462.26,8552.5,5882.32
42.45,2649.07,943.551,8729.49,4314.92,5595.32,6395.8,845.18,7658.51,1825.9,217.246,2886.18,4753.05,6463.65,8553.91,5883.71
42.5,2650.46,944.947,8730.88,4316.31,5596.71,6397.19,846.573,7659.9,1827.29,218.665,2887.57,4754.45,6465.04,8555.32,5885.1
42.55,2651.84,946.343,8732.27,4317.69,5598.1,6398.59,847.966,7661.29,1828.67,220.085,2888.96,4755.86,6466.43,8556.73,5886.5
42.6,2653.22,947.74,8733.66,4319.07,5599.5,6399.98,849.358,7662.68,1830.06,221.504,2890.35,4757.26,6467.82,8558.14,5887.89
42.65,2654.6,949.136,8735.05,4320.46,5600.89,6401.37,850.751,7664.07,1831.45,222.923,2891.73,4758.66,6469.21,8559.55,5889.28
42.7,2655.99,950.532,8736.44,4321.84,5602.28,6402.77,852.144,7665.46,1832.84,224.343,2893.12,4760.06,6470.59,8560.95,5890.68
42.75,2657.37,951.929,8737.82,4323.23,5603.68,6404.16,853.537,7666.86,1834.23,225.762,2894.51,4761.47,6471.98,8562.36,5892.07
42.8,2658.75,953.325,8739.21,4324.61,5605.07,6405.55,854.93,7668.25,1835.62,227.182,2895.9,4762.87,6473.37,8563.77,5893.46
42.85,2660.13,954.722,8740.6,4325.99,5606.47,6406.95,856.322,7669.64,1837.01,228.601,2897.29,4764.27,6474.76,8565.18,5894.86
42.9,2661.51,956.118,8741.99,4327.38,5607.86,6408.34,857.715,7671.03,1838.39,230.021,2898.68,4765.67,6476.15,8566.59,5896.25
42.95,2662.9,957.514,8743.38,4328.76,5609.25,6409.73,859.108,7672.42,1839.78,231.44,2900.06,4767.08,6477.54,8568,5897.64
43,2664.28,958.911,8744.77,4330.15,5610.65,6411.13,860.501,7673.81,1841.17,232.86,2901.45,4768.48,6478.93,8569.41,5899.04
43.05,2665.66,960.307,8746.16,4331.53,5612.04,6412.52,861.894,7675.2,1842.56,234.279,2902.84,4769.88,6480.32,8570.82,5900.43
43.1,2667.04,961.703,8747.55,4332.91,5613.43,6413.91,863.286,7676.59,1843.95,235.699,2904.23,4771.28,6481.71,8572.22,5901.83
43.15,2668.43,963.1,8748.94,4334.3,5614.83,6415.31,864.679,7677.98,1845.34,237.118,2905.62,4772.69,6483.09,8573.63,5903.22
43.2,2669.81,964.496,8750.32,4335.68,5616.22,6416.7,866.072,7679.37,1846.72,238.538,2907.01,4774.09,6484.48,8575.04,5904.61
43.25,2671.19,965.892,8751.71,4337.07,5617.62,6418.09,867.465,7680.76,1848.11,239.957,2908.39,4775.49,6485.87,8576.45,5906.01
43.3,2672.57,967.289,8753.1,4338.45,5619.01,6419.49,868.858,7682.15,1849.5,241.377,2909.78,4776.89,6487.26,8577.86,5907.4
43.35,2673.96,968.685,8754.49,4339.83,5620.4,6420.88,870.25,7683.54,1850.89,242.796,2911.17,4778.3,6488.65,8579.27,5908.79
43.4,2675.34,970.081,8755.88,4341.22,5621.8,6422.27,871.643,7684.93,1852.28,244.216,2912.56,4779.7,6490.04,8580.68,5910.19
43.45,2676.72,971.478,8757.27,4342.6,5623.19,6423.67,873.036,7686.32,1853.67,245.635,2913.95,4781.1,6491.43,8582.09,5911.58
43.5,2678.1,972.874,8758.66,4343.99,5624.58,6425.06,874.429,7687.72,1855.05,247.055,2915.34,4782.5,6492.82,8583.49,5912.97
43.55,2679.49,974.271,8760.05,4345.37,5625.98,6426.45,875.822,7689.11,1856.44,248.474,2916.72,4783.91,6494.21,8584.9,5914.37
43.6,2680.87,975.667,8761.44,4346.75,5627.37,6427.85,877.214,7690.5,1857.83,249.893,2918.11,4785.31,6495.59,8586.31,5915.76
43.65,2682.25,977.063,8762.82,4348.14,5628.77,6429.24,878.607,7691.89,1859.22,251.313,2919.5,4786.71,6496.98,8587.72,5917.15
43.7,2683.63,978.46,8764.21,4349.52,5630.16,6430.64,880,7693.28,1860.61,252.732,2920.89,4788.11,6498.37,8589.13,5918.55
43.75,2685.02,979.856,8765.6,4350.91,5631.55,6432.03,881.393,7694.67,1862,254.152,2922.28,4789.52,6499.76,8590.54,5919.94
43.8,2686.4,981.252,8766.99,4352.29,5632.95,6433.42,882.786,7696.06,1863.39,255.571,2923.67,4790.92,6501.15,8591.95,5921.33
43.85,2687.78,982.649,8768.38,4353.67,5634.34,6434.82,884.178,7697.45,1864.77,256.991,2925.05,4792.32,6502.54,8593.36,5922.73
43.9,2689.16,984.045,8769.77,4355.06,5635.73,6436.21,885.571,7698.84,1866.16,258.41,2926.44,4793.72,6503.93,8594.77,5924.12
43.95,2690.55,985.441,8771.16,4356.44,5637.13,6437.6,886.964,7700.23,1867.55,259.83,2927.83,4795.13,6505.32,8596.17,5925.52
44,2691.93,986.838,8772.55,4357.83,5638.52,6439,888.357,7701.62,1868.94,261.249,2929.22,4796.53,6506.71,8597.58,5926.91
44.05,2693.31,988.234,8773.94,4359.21,5639.92,6440.39,889.75,7703.01,1870.33,262.669,2930.61,4797.93,6508.09,8598.99,5928.3
44.1,2694.69,989.63,8775.32,4360.59,5641.31,6441.78,891.143,7704.4,1871.72,264.088,2932,4799.33,6509.48,8600.4,5929.7
44.15,2696.08,991.027,8776.71,4361.98,5642.7,6443.18,892.535,7705.79,1873.1,265.508,2933.38,4800.74,6510.87,8601.81,5931.09
44.2,2697.46,992.423,8778.1,4363.36,5644.1,6444.57,893.928,7707.19,1874.49,266.927,2934.77,4802.14,6512.26,8603.22,5932.48
44.25,2698.84,993.82,8779.49,4364.75,5645.49,6445.96,895.321,7708.58,1875.88,268.347,2936.16,4803.54,6513.65,8604.63,5933.88
44.3,2700.22,995.216,8780.88,4366.13,5646.88,6447.36,896.714,7709.97,1877.27,269.766,2937.55,4804.94,6515.04,8606.04,5935.27
44.35,2701.61,996.612,8782.27,4367.51,5648.28,6448.75,898.107,7711.36,1878.66,271.186,2938.94,4806.35,6516.43,8607.44,5936.66
44.4,2702.99,998.009,8783.66,4368.9,5649.67,6450.14,899.499,7712.75,1880.05,272.605,2940.33,4807.75,6517.82,8608.85,5938.06
44.45,2704.37,999.405,8785.05,4370.28,5651.06,6451.54,900.892,7714.14,1881.44,274.025,2941.71,4809.15,6519.21,8610.26,5939.45
44.5,2705.75,1000.8,8786.44,4371.67,5652.46,6452.93,902.285,7715.53,1882.82,275.444,2943.1,4810.55,6520.59,8611.67,5940.84
44.55,2707.14,1002.2,8787.82,4373.05,5653.85,6454.32,903.678,7716.92,1884.21,276.864,2944.49,4811.96,6521.98,8613.08,5942.24
44.6,2708.52,1003.59,8789.21,4374.43,5655.25,6455.72,905.071,7718.31,1885.6,278.283,2945.88,4813.36,6523.37,8614.49,5943.63
44.65,2709.9,1004.99,8790.6,4375.82,5656.64,6457.11,906.463,7719.7,1886.99,279.703,2947.27,4814.76,6524.76,8615.9,5945.02
44.7,2711.28,1006.39,8791.99,4377.2,5658.03,6458.5,907.856,7721.09,1888.38,281.122,2948.66,4816.16,6526.15,8617.31,5946.42
44.75,2712.67,1007.78,8793.38,4378.59,5659.43,6459.9,909.249,7722.48,1889.77,282.542,2950.04,4817.57,6527.54,8618.72,5947.81
44.8,2714.05,1009.18,8794.77,4379.97,5660.82,6461.29,910.642,7723.87,1891.15,283.961,2951.43,4818.97,6528.93,8620.12,5949.21
44.85,2715.43,1010.58,8796.16,4381.35,5662.21,6462.68,912.035,7725.26,1892.54,285.381,2952.82,4820.37,6530.32,8621.53,5950.6
44.9,2716.81,1011.97,8797.55,4382.74,5663.61,6464.08,913.427,7726.65,1893.93,286.8,2954.21,4821.78,6531.71,8622.94,5951.99
44.95,2718.2,1013.37,8798.94,4384.12,5665,6465.47,914.82,7728.05,1895.32,288.22,2955.6,4823.18,6533.09,8624.35,5953.39
45,2719.58,1014.76,8800.32,4385.51,5666.4,6466.86,916.213,7729.44,1896.71,289.639,2956.99,4824.58,6534.48,8625.76,5954.78
45.05,2720.96,1016.16,8801.71,4386.89,5667.79,6468.26,917.606,7730.83,1898.1,291.058,2958.37,4825.98,6535.87,8627.17,5956.17
45.1,2722.34,1017.56,8803.1,4388.27,5669.18,6469.65,918.999,7732.22,1899.48,292.478,2959.76,4827.39,6537.26,8628.58,5957.57
45.15,2723.73,1018.95,8804.49,4389.66,5670.58,6471.04,920.391,7733.61,1900.87,293.897,2961.15,4828.79,6538.65,8629.99,5958.96
45.2,2725.11,1020.35,8805.88,4391.04,5671.97,6472.44,921.784,7735,1902.26,295.317,2962.54,4830.19,6540.04,8631.39,5960.35
45.25,2726.49,1021.75,8807.27,4392.43,5673.36,6473.83,923.177,7736.39,1903.65,296.736,2963.93,4831.59,6541.43,8632.8,5961.75
45.3,2727.87,1023.14,8808.66,4393.81,5674.76,6475.22,924.57,7737.78,1905.04,298.156,2965.32,4833,6542.82,8634.21,5963.14
45.35,2729.26,1024.54,8810.05,4395.2,5676.15,6476.62,925.963,7739.17,1906.43,299.575,2966.7,4834.4,6544.21,8635.62,5964.53
45.4,2730.64,1025.94,8811.44,4396.58,5677.55,6478.01,927.355,7740.56,1907.82,300.995,2968.09,4835.8,6545.59,8637.03,5965.93
45.45,2732.02,1027.33,8812.82,4397.96,5678.94,6479.41,928.748,7741.95,1909.2,302.414,2969.48,4837.2,6546.98,8638.44,5967.32
45.5,2733.4,1028.73,8814.21,4399.35,5680.33,6480.8,930.141,7743.34,1910.59,303.834,2970.87,4838.61,6548.37,8639.85,5968.71
45.55,2734.79,1030.12,8815.6,4400.73,5681.73,6482.19,931.534,7744.73,1911.98,305.253,2972.26,4840.01,6549.76,8641.26,5970.11
45.6,2736.17,1031.52,8816.99,4402.12,5683.12,6483.59,932.927,7746.12,1913.37,306.673,2973.64,4841.41,6551.15,8642.67,5971.5
45.65,2737.55,1032.92,8818.38,4403.5,5684.51,6484.98,934.319,7747.51,1914.76,308.092,2975.03,4842.81,6552.54,8644.07,5972.9
45.7,2738.93,1034.31,8819.77,4404.88,5685.91,6486.37,935.712,7748.91,1916.15,309.512,2976.42,4844.22,6553.93,8645.48,5974.29
45.75,2740.32,1035.71,8821.16,4406.27,5687.3,6487.77,937.105,7750.3,1917.53,310.931,2977.81,4845.62,6555.32,8646.89,5975.68
45.8,2741.7,1037.11,8822.55,4407.65,5688.7,6489.16,938.498,7751.69,1918.92,312.351,2979.2,4847.02,6556.71,8648.3,5977.08
45.85,2743.08,1038.5,8823.94,4409.04,5690.09,6490.55,939.891,7753.08,1920.31,313.77,2980.59,4848.42,6558.09,8649.71,5978.47
45.9,2744.46,1039.9,8825.32,4410.42,5691.48,6491.95,941.283,7754.47,1921.7,315.19,2981.97,4849.83,6559.48,8651.12,5979.86
45.95,2745.85,1041.3,8826.71,4411.8,5692.88,6493.34,942.676,7755.86,1923.09,316.609,2983.36,4851.23,6560.87,8652.53,5981.26
46,2747.23,1042.69,8828.1,4413.19,5694.27,6494.73,944.069,7757.25,1924.48,318.029,2984.75,4852.63,6562.26,8653.94,5982.65
46.05,2748.61,1044.09,8829.49,4414.57,5695.66,6496.13,945.462,7758.64,1925.86,319.448,2986.14,4854.03,6563.65,8655.34,5984.04
46.1,2749.99,1045.48,8830.88,4415.96,5697.06,6497.52,946.855,7760.03,1927.25,320.868,2987.53,4855.44,6565.04,8656.75,5985.44
46.15,2751.37,1046.88,8832.27,4417.34,5698.45,6498.91,948.247,7761.42,1928.64,322.287,2988.92,4856.84,6566.43,8658.16,5986.83
46.2,2752.76,1048.28,8833.66,4418.72,5699.85,6500.31,949.64,7762.81,1930.03,323.707,2990.3,4858.24,6567.82,8659.57,5988.22
46.25,2754.14,1049.67,8835.05,4420.11,5701.24,6501.7,951.033,7764.2,1931.42,325.126,2991.69,4859.64,6569.21,8660.98,5989.62
46.3,2755.52,1051.07,8836.44,4421.49,5702.63,6503.09,952.426,7765.59,1932.81,326.546,2993.08,4861.05,6570.59,8662.39,5991.01
46.35,2756.9,1052.47,8837.82,4422.88,5704.03,6504.49,953.819,7766.98,1934.2,327.965,2994.47,4862.45,6571.98,8663.8,5992.41
46.4,2758.29,1053.86,8839.21,4424.26,5705.42,6505.88,955.211,7768.38,1935.58,329.385,2995.86,4863.85,6573.37,8665.21,5993.8
46.45,2759.67,1055.26,8840.6,4425.64,5706.81,6507.27,956.604,7769.77,1936.97,330.804,2997.25,4865.25,6574.76,8666.62,5995.19
46.5,2761.05,1056.66,8841.99,4427.03,5708.21,6508.67,957.997,7771.16,1938.36,332.224,2998.63,4866.66,6576.15,8668.02,5996.59
46.55,2762.43,1058.05,8843.38,4428.41,5709.6,6510.06,959.39,7772.55,1939.75,333.643,3000.02,4868.06,6577.54,8669.43,5997.98
46.6,2763.82,1059.45,8844.77,4429.8,5711,6511.45,960.783,7773.94,1941.14,335.063,3001.41,4869.46,6578.93,8670.84,5999.37
46.65,2765.2,1060.84,8846.16,4431.18,5712.39,6512.85,962.176,7775.33,1942.53,336.482,3002.8,4870.86,6580.32,8672.25,6000.77
46.7,2766.58,1062.24,8847.55,4432.56,5713.78,6514.24,963.568,7776.72,1943.91,337.902,3004.19,4872.27,6581.71,8673.66,6002.16
46.75,2767.96,1063.64,8848.94,4433.95,5715.18,6515.63,964.961,7778.11,1945.3,339.321,3005.58,4873.67,6583.09,8675.07,6003.55
46.8,2769.35,1065.03,8850.32,4435.33,5716.57,6517.03,966.354,7779.5,1946.69,340.741,3006.96,4875.07,6584.48,8676.48,6004.95
46.85,2770.73,1066.43,8851.71,4436.72,5717.96,6518.42,967.747,7780.89,1948.08,342.16,3008.35,4876.47,6585.87,8677.89,6006.34
46.9,2772.11,1067.83,8853.1,4438.1,5719.36,6519.81,969.14,7782.28,1949.47,343.58,3009.74,4877.88,6587.26,8679.29,6007.73
46.95,2773.49,1069.22,8854.49,4439.48,5720.75,6521.21,970.532,7783.67,1950.86,344.999,3011.13,4879.28,6588.65,8680.7,6009.13
47,2774.88,1070.62,8855.88,4440.87,5722.15,6522.6,971.925,7785.06,1952.24,346.419,3012.52,4880.68,6590.04,8682.11,6010.52
47.05,2776.26,1072.02,8857.27,4442.25,5723.54,6523.99,973.318,7786.45,1953.63,347.838,3013.91,4882.08,6591.43,8683.52,6011.91
47.1,2777.64,1073.41,8858.66,4443.64,5724.93,6525.39,974.711,7787.84,1955.02,349.258,3015.29,4883.49,6592.82,8684.93,6013.31
47.15,2779.02,1074.81,8860.05,4445.02,5726.33,6526.78,976.104,7789.24,1956.41,350.677,3016.68,4884.89,6594.21,8686.34,6014.7
47.2,2780.41,1076.21,8861.44,4446.4,5727.72,6528.18,977.496,7790.63,1957.8,352.097,3018.07,4886.29,6595.59,8687.75,6016.1
47.25,2781.79,1077.6,8862.82,4447.79,5729.11,6529.57,978.889,7792.02,1959.19,353.516,3019.46,4887.69,6596.98,8689.16,6017.49
47.3,2783.17,1079,8864.21,4449.17,5730.51,6530.96,980.282,7793.41,1960.58,354.936,3020.85,4889.1,6598.37,8690.57,6018.88
47.35,2784.55,1080.39,8865.6,4450.56,5731.9,6532.36,981.675,7794.8,1961.96,356.355,3022.24,4890.5,6599.76,8691.97,6020.28
47.4,2785.94,1081.79,8866.99,4451.94,5733.3,6533.75,983.068,7796.19,1963.35,357.775,3023.62,4891.9,6601.15,8693.38,6021.67
47.45,2787.32,1083.19,8868.38,4453.32,5734.69,6535.14,984.46,7797.58,1964.74,359.194,3025.01,4893.3,6602.54,8694.79,6023.06
47.5,2788.7,1084.58,8869.77,4454.71,5736.08,6536.54,985.853,7798.97,1966.13,360.614,3026.4,4894.71,6603.93,8696.2,6024.46
47.55,2790.08,1085.98,8871.16,4456.09,5737.48,6537.93,987.246,7800.36,1967.52,362.034,3027.79,4896.11,6605.32,8697.61,6025.85
47.6,2791.47,1087.38,8872.55,4457.48,5738.87,6539.32,988.639,7801.75,1968.91,363.453,3029.18,4897.51,6606.71,8699.02,6027.24
