time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16
36.45,7195.71,1197.16,8324.41,5488.02,1573.71,547.948,6961.71,2188.76,4376.41,6052.41,9062.97,9670.15,1763.52,4232.45,7942.76,4309.22
36.5,7197.1,1198.55,8325.8,5489.41,1575.11,549.338,6963.13,2190.15,4377.8,6053.8,9064.38,9671.54,1764.91,4233.83,7944.16,4310.61
36.55,7198.48,1199.94,8327.19,5490.8,1576.51,550.728,6964.55,2191.54,4379.19,6055.19,9065.78,9672.93,1766.3,4235.22,7945.55,4312
36.6,7199.87,1201.32,8328.58,5492.19,1577.91,552.118,6965.97,2192.93,4380.58,6056.58,9067.18,9674.32,1767.69,4236.61,7946.94,4313.39
36.65,7201.26,1202.71,8329.97,5493.58,1579.31,553.508,6967.39,2194.33,4381.97,6057.98,9068.59,9675.71,1769.08,4238,7948.34,4314.78
36.7,7202.65,1204.1,8331.36,5494.97,1580.71,554.898,6968.81,2195.72,4383.36,6059.37,9069.99,9677.1,1770.47,4239.38,7949.73,4316.16
36.75,7204.04,1205.49,8332.75,5496.36,1582.12,556.288,6970.23,2197.11,4384.75,6060.76,9071.4,9678.49,1771.86,4240.77,7951.13,4317.55
36.8,7205.43,1206.88,8334.14,5497.76,1583.52,557.678,6971.65,2198.5,4386.13,6062.15,9072.8,9679.88,1773.24,4242.16,7952.52,4318.94
36.85,7206.82,1208.27,8335.52,5499.15,1584.92,559.068,6973.08,2199.9,4387.52,6063.55,9074.21,9681.27,1774.63,4243.55,7953.92,4320.33
36.9,7208.21,1209.66,8336.91,5500.54,1586.32,560.458,6974.5,2201.29,4388.91,6064.94,9075.61,9682.66,1776.02,4244.93,7955.31,4321.72
36.95,7209.6,1211.05,8338.3,5501.93,1587.72,561.848,6975.92,2202.68,4390.3,6066.33,9077.01,9684.05,1777.41,4246.32,7956.71,4323.11
37,7210.98,1212.44,8339.69,5503.32,1589.12,563.238,6977.34,2204.07,4391.69,6067.72,9078.42,9685.44,1778.8,4247.71,7958.1,4324.49
37.05,7212.37,1213.82,8341.08,5504.71,1590.52,564.628,6978.76,2205.46,4393.08,6069.12,9079.82,9686.83,1780.19,4249.1,7959.5,4325.88
37.1,7213.76,1215.21,8342.47,5506.1,1591.92,566.018,6980.18,2206.86,4394.47,6070.51,9081.23,9688.22,1781.58,4250.49,7960.89,4327.27
37.15,7215.15,1216.6,8343.86,5507.5,1593.32,567.408,6981.6,2208.25,4395.86,6071.9,9082.63,9689.61,1782.97,4251.87,7962.28,4328.66
37.2,7216.54,1217.99,8345.25,5508.89,1594.72,568.798,6983.02,2209.64,4397.25,6073.29,9084.04,9691,1784.36,4253.26,7963.68,4330.05
37.25,7217.93,1219.38,8346.64,5510.28,1596.12,570.188,6984.45,2211.03,4398.63,6074.69,9085.44,9692.39,1785.74,4254.65,7965.07,4331.43
37.3,7219.32,1220.77,8348.02,5511.67,1597.52,571.578,6985.87,2212.42,4400.02,6076.08,9086.84,9693.78,1787.13,4256.04,7966.47,4332.82
37.35,7220.71,1222.16,8349.41,5513.06,1598.92,572.968,6987.29,2213.82,4401.41,6077.47,9088.25,9695.17,1788.52,4257.42,7967.86,4334.21
37.4,7222.1,1223.55,8350.8,5514.45,1600.32,574.358,6988.71,2215.21,4402.8,6078.86,9089.65,9696.56,1789.91,4258.81,7969.26,4335.6
37.45,7223.48,1224.94,8352.19,5515.84,1601.72,575.748,6990.13,2216.6,4404.19,6080.26,9091.06,9697.95,1791.3,4260.2,7970.65,4336.99
37.5,7224.87,1226.32,8353.58,5517.24,1603.12,577.138,6991.55,2217.99,4405.58,6081.65,9092.46,9699.34,1792.69,4261.59,7972.05,4338.38
37.55,7226.26,1227.71,8354.97,5518.63,1604.52,578.528,6992.97,2219.39,4406.97,6083.04,9093.86,9700.73,1794.08,4262.97,7973.44,4339.76
37.6,7227.65,1229.1,8356.36,5520.02,1605.92,579.918,6994.39,2220.78,4408.36,6084.43,9095.27,9702.12,1795.47,4264.36,7974.84,4341.15
37.65,7229.04,1230.49,8357.75,5521.41,1607.32,581.308,6995.82,2222.17,4409.75,6085.83,9096.67,9703.51,1796.86,4265.75,7976.23,4342.54
37.7,7230.43,1231.88,8359.14,5522.8,1608.72,582.698,6997.24,2223.56,4411.13,6087.22,9098.08,9704.9,1798.24,4267.14,7977.63,4343.93
37.75,7231.82,1233.27,8360.52,5524.19,1610.12,584.088,6998.66,2224.95,4412.52,6088.61,9099.48,9706.29,1799.63,4268.52,7979.02,4345.32
37.8,7233.21,1234.66,8361.91,5525.58,1611.52,585.478,7000.08,2226.35,4413.91,6090,9100.89,9707.68,1801.02,4269.91,7980.41,4346.7
37.85,7234.6,1236.05,8363.3,5526.97,1612.92,586.868,7001.5,2227.74,4415.3,6091.4,9102.29,9709.07,1802.41,4271.3,7981.81,4348.09
37.9,7235.98,1237.44,8364.69,5528.37,1614.32,588.258,7002.92,2229.13,4416.69,6092.79,9103.69,9710.46,1803.8,4272.69,7983.2,4349.48
37.95,7237.37,1238.82,8366.08,5529.76,1615.72,589.648,7004.34,2230.52,4418.08,6094.18,9105.1,9711.85,1805.19,4274.08,7984.6,4350.87
38,7238.76,1240.21,8367.47,5531.15,1617.12,591.038,7005.77,2231.92,4419.47,6095.57,9106.5,9713.24,1806.58,4275.46,7985.99,4352.26
38.05,7240.15,1241.6,8368.86,5532.54,1618.53,592.428,7007.19,2233.31,4420.86,6096.97,9107.91,9714.63,1807.97,4276.85,7987.39,4353.65
38.1,7241.54,1242.99,8370.25,5533.93,1619.93,593.818,7008.61,2234.7,4422.25,6098.36,9109.31,9716.02,1809.36,4278.24,7988.78,4355.03
38.15,7242.93,1244.38,8371.64,5535.32,1621.33,595.208,7010.03,2236.09,4423.63,6099.75,9110.72,9717.41,1810.74,4279.63,7990.18,4356.42
38.2,7244.32,1245.77,8373.02,5536.71,1622.73,596.598,7011.45,2237.48,4425.02,6101.14,9112.12,9718.8,1812.13,4281.01,7991.57,4357.81
38.25,7245.71,1247.16,8374.41,5538.11,1624.13,597.988,7012.87,2238.88,4426.41,6102.54,9113.52,9720.19,1813.52,4282.4,7992.97,4359.2
38.3,7247.1,1248.55,8375.8,5539.5,1625.53,599.378,7014.29,2240.27,4427.8,6103.93,9114.93,9721.58,1814.91,4283.79,7994.36,4360.59
38.35,7248.48,1249.94,8377.19,5540.89,1626.93,600.768,7015.71,2241.66,4429.19,6105.32,9116.33,9722.97,1816.3,4285.18,7995.75,4361.97
38.4,7249.87,1251.32,8378.58,5542.28,1628.33,602.158,7017.14,2243.05,4430.58,6106.71,9117.74,9724.37,1817.69,4286.56,7997.15,4363.36
38.45,7251.26,1252.71,8379.97,5543.67,1629.73,603.548,7018.56,2244.44,4431.97,6108.11,9119.14,9725.76,1819.08,4287.95,7998.54,4364.75
38.5,7252.65,1254.1,8381.36,5545.06,1631.13,604.938,7019.98,2245.84,4433.36,6109.5,9120.55,9727.15,1820.47,4289.34,7999.94,4366.14
38.55,7254.04,1255.49,8382.75,5546.45,1632.53,606.328,7021.4,2247.23,4434.75,6110.89,9121.95,9728.54,1821.86,4290.73,8001.33,4367.53
38.6,7255.43,1256.88,8384.14,5547.85,1633.93,607.718,7022.82,2248.62,4436.13,6112.28,9123.35,9729.93,1823.24,4292.12,8002.73,4368.92
38.65,7256.82,1258.27,8385.52,5549.24,1635.33,609.108,7024.24,2250.01,4437.52,6113.67,9124.76,9731.32,1824.63,4293.5,8004.12,4370.3
38.7,7258.21,1259.66,8386.91,5550.63,1636.73,610.498,7025.66,2251.41,4438.91,6115.07,9126.16,9732.71,1826.02,4294.89,8005.52,4371.69
38.75,7259.6,1261.05,8388.3,5552.02,1638.13,611.888,7027.08,2252.8,4440.3,6116.46,9127.57,9734.1,1827.41,4296.28,8006.91,4373.08
38.8,7260.98,1262.44,8389.69,5553.41,1639.53,613.278,7028.51,2254.19,4441.69,6117.85,9128.97,9735.49,1828.8,4297.67,8008.31,4374.47
38.85,7262.37,1263.82,8391.08,5554.8,1640.93,614.668,7029.93,2255.58,4443.08,6119.24,9130.37,9736.88,1830.19,4299.05,8009.7,4375.86
38.9,7263.76,1265.21,8392.47,5556.19,1642.33,616.058,7031.35,2256.97,4444.47,6120.64,9131.78,9738.27,1831.58,4300.44,8011.09,4377.24
38.95,7265.15,1266.6,8393.86,5557.59,1643.73,617.448,7032.77,2258.37,4445.86,6122.03,9133.18,9739.66,1832.97,4301.83,8012.49,4378.63
39,7266.54,1267.99,8395.25,5558.98,1645.13,618.838,7034.19,2259.76,4447.25,6123.42,9134.59,9741.05,1834.36,4303.22,8013.88,4380.02
39.05,7267.93,1269.38,8396.64,5560.37,1646.53,620.228,7035.61,2261.15,4448.63,6124.81,9135.99,9742.44,1835.74,4304.6,8015.28,4381.41
39.1,7269.32,1270.77,8398.02,5561.76,1647.93,621.618,7037.03,2262.54,4450.02,6126.21,9137.4,9743.83,1837.13,4305.99,8016.67,4382.8
39.15,7270.71,1272.16,8399.41,5563.15,1649.33,623.008,7038.45,2263.94,4451.41,6127.6,9138.8,9745.22,1838.52,4307.38,8018.07,4384.18
39.2,7272.1,1273.55,8400.8,5564.54,1650.73,624.398,7039.88,2265.33,4452.8,6128.99,9140.2,9746.61,1839.91,4308.77,8019.46,4385.57
39.25,7273.48,1274.94,8402.19,5565.93,1652.13,625.788,7041.3,2266.72,4454.19,6130.38,9141.61,9748,1841.3,4310.16,8020.86,4386.96
39.3,7274.87,1276.32,8403.58,5567.33,1653.53,627.178,7042.72,2268.11,4455.58,6131.78,9143.01,9749.39,1842.69,4311.54,8022.25,4388.35
39.35,7276.26,1277.71,8404.97,5568.72,1654.94,628.568,7044.14,2269.5,4456.97,6133.17,9144.42,9750.78,1844.08,4312.93,8023.65,4389.74
39.4,7277.65,1279.1,8406.36,5570.11,1656.34,629.958,7045.56,2270.9,4458.36,6134.56,9145.82,9752.17,1845.47,4314.32,8025.04,4391.13
39.45,7279.04,1280.49,8407.75,5571.5,1657.74,631.348,7046.98,2272.29,4459.75,6135.95,9147.23,9753.56,1846.86,4315.71,8026.43,4392.51
39.5,7280.43,1281.88,8409.14,5572.89,1659.14,632.739,7048.4,2273.68,4461.13,6137.35,9148.63,9754.95,1848.24,4317.09,8027.83,4393.9
39.55,7281.82,1283.27,8410.52,5574.28,1660.54,634.129,7049.82,2275.07,4462.52,6138.74,9150.03,9756.34,1849.63,4318.48,8029.22,4395.29
39.6,7283.21,1284.66,8411.91,5575.67,1661.94,635.519,7051.25,2276.46,4463.91,6140.13,9151.44,9757.73,1851.02,4319.87,8030.62,4396.68
39.65,7284.6,1286.05,8413.3,5577.07,1663.34,636.909,7052.67,2277.86,4465.3,6141.52,9152.84,9759.12,1852.41,4321.26,8032.01,4398.07
39.7,7285.98,1287.44,8414.69,5578.46,1664.74,638.299,7054.09,2279.25,4466.69,6142.92,9154.25,9760.51,1853.8,4322.64,8033.41,4399.45
39.75,7287.37,1288.82,8416.08,5579.85,1666.14,639.689,7055.51,2280.64,4468.08,6144.31,9155.65,9761.9,1855.19,4324.03,8034.8,4400.84
39.8,7288.76,1290.21,8417.47,5581.24,1667.54,641.079,7056.93,2282.03,4469.47,6145.7,9157.06,9763.29,1856.58,4325.42,8036.2,4402.23
39.85,7290.15,1291.6,8418.86,5582.63,1668.94,642.469,7058.35,2283.43,4470.86,6147.09,9158.46,9764.68,1857.97,4326.81,8037.59,4403.62
39.9,7291.54,1292.99,8420.25,5584.02,1670.34,643.859,7059.77,2284.82,4472.25,6148.49,9159.86,9766.07,1859.36,4328.2,8038.99,4405.01
39.95,7292.93,1294.38,8421.64,5585.41,1671.74,645.249,7061.19,2286.21,4473.63,6149.88,9161.27,9767.46,1860.74,4329.58,8040.38,4406.4
40,7294.32,1295.77,8423.02,5586.81,1673.14,646.639,7062.62,2287.6,4475.02,6151.27,9162.67,9768.85,1862.13,4330.97,8041.77,4407.78
40.05,7295.71,1297.16,8424.41,5588.2,1674.54,648.029,7064.04,2288.99,4476.41,6152.66,9164.08,9770.24,1863.52,4332.36,8043.17,4409.17
40.1,7297.1,1298.55,8425.8,5589.59,1675.94,649.419,7065.46,2290.39,4477.8,6154.06,9165.48,9771.63,1864.91,4333.75,8044.56,4410.56
40.15,7298.48,1299.94,8427.19,5590.98,1677.34,650.809,7066.88,2291.78,4479.19,6155.45,9166.89,9773.02,1866.3,4335.13,8045.96,4411.95
40.2,7299.87,1301.32,8428.58,5592.37,1678.74,652.199,7068.3,2293.17,4480.58,6156.84,9168.29,9774.41,1867.69,4336.52,8047.35,4413.34
40.25,7301.26,1302.71,8429.97,5593.76,1680.14,653.589,7069.72,2294.56,4481.97,6158.23,9169.69,9775.8,1869.08,4337.91,8048.75,4414.72
40.3,7302.65,1304.1,8431.36,5595.15,1681.54,654.979,7071.14,2295.96,4483.36,6159.63,9171.1,9777.19,1870.47,4339.3,8050.14,4416.11
40.35,7304.04,1305.49,8432.75,5596.54,1682.94,656.369,7072.56,2297.35,4484.75,6161.02,9172.5,9778.58,1871.86,4340.68,8051.54,4417.5
40.4,7305.43,1306.88,8434.14,5597.94,1684.34,657.759,7073.99,2298.74,4486.13,6162.41,9173.91,9779.97,1873.24,4342.07,8052.93,4418.89
40.45,7306.82,1308.27,8435.52,5599.33,1685.74,659.149,7075.41,2300.13,4487.52,6163.8,9175.31,9781.36,1874.63,4343.46,8054.33,4420.28
40.5,7308.21,1309.66,8436.91,5600.72,1687.14,660.539,7076.83,2301.52,4488.91,6165.2,9176.71,9782.75,1876.02,4344.85,8055.72,4421.66
40.55,7309.6,1311.05,8438.3,5602.11,1688.54,661.929,7078.25,2302.92,4490.3,6166.59,9178.12,9784.14,1877.41,4346.24,8057.11,4423.05
40.6,7310.98,1312.44,8439.69,5603.5,1689.95,663.319,7079.67,2304.31,4491.69,6167.98,9179.52,9785.53,1878.8,4347.62,8058.51,4424.44
40.65,7312.37,1313.82,8441.08,5604.89,1691.35,664.709,7081.09,2305.7,4493.08,6169.37,9180.93,9786.92,1880.19,4349.01,8059.9,4425.83
40.7,7313.76,1315.21,8442.47,5606.28,1692.75,666.099,7082.51,2307.09,4494.47,6170.77,9182.33,9788.31,1881.58,4350.4,8061.3,4427.22
40.75,7315.15,1316.6,8443.86,5607.68,1694.15,667.489,7083.94,2308.48,4495.86,6172.16,9183.74,9789.7,1882.97,4351.79,8062.69,4428.61
40.8,7316.54,1317.99,8445.25,5609.07,1695.55,668.879,7085.36,2309.88,4497.25,6173.55,9185.14,9791.09,1884.36,4353.17,8064.09,4429.99
40.85,7317.93,1319.38,8446.64,5610.46,1696.95,670.269,7086.78,2311.27,4498.63,6174.94,9186.54,9792.48,1885.74,4354.56,8065.48,4431.38
40.9,7319.32,1320.77,8448.02,5611.85,1698.35,671.659,7088.2,2312.66,4500.02,6176.34,9187.95,9793.87,1887.13,4355.95,8066.88,4432.77
40.95,7320.71,1322.16,8449.41,5613.24,1699.75,673.049,7089.62,2314.05,4501.41,6177.73,9189.35,9795.26,1888.52,4357.34,8068.27,4434.16
41,7322.1,1323.55,8450.8,5614.63,1701.15,674.439,7091.04,2315.45,4502.8,6179.12,9190.76,9796.65,1889.91,4358.72,8069.66,4435.55
41.05,7323.48,1324.94,8452.19,5616.02,1702.55,675.829,7092.46,2316.84,4504.19,6180.51,9192.16,9798.04,1891.3,4360.11,8071.06,4436.93
41.1,7324.87,1326.32,8453.58,5617.42,1703.95,677.219,7093.88,2318.23,4505.58,6181.91,9193.57,9799.43,1892.69,4361.5,8072.45,4438.32
41.15,7326.26,1327.71,8454.97,5618.81,1705.35,678.609,7095.31,2319.62,4506.97,6183.3,9194.97,9800.82,1894.08,4362.89,8073.85,4439.71
41.2,7327.65,1329.1,8456.36,5620.2,1706.75,679.999,7096.73,2321.01,4508.36,6184.69,9196.37,9802.21,1895.47,4364.28,8075.24,4441.1
41.25,7329.04,1330.49,8457.75,5621.59,1708.15,681.389,7098.15,2322.41,4509.75,6186.08,9197.78,9803.6,1896.86,4365.66,8076.64,4442.49
41.3,7330.43,1331.88,8459.14,5622.98,1709.55,682.779,7099.57,2323.8,4511.13,6187.48,9199.18,9804.99,1898.24,4367.05,8078.03,4443.87
41.35,7331.82,1333.27,8460.52,5624.37,1710.95,684.169,7100.99,2325.19,4512.52,6188.87,9200.59,9806.38,1899.63,4368.44,8079.43,4445.26
41.4,7333.21,1334.66,8461.91,5625.76,1712.35,685.559,7102.41,2326.58,4513.91,6190.26,9201.99,9807.77,1901.02,4369.83,8080.82,4446.65
41.45,7334.6,1336.05,8463.3,5627.16,1713.75,686.949,7103.83,2327.98,4515.3,6191.65,9203.4,9809.16,1902.41,4371.21,8082.22,4448.04
41.5,7335.98,1337.44,8464.69,5628.55,1715.15,688.339,7105.25,2329.37,4516.69,6193.05,9204.8,9810.55,1903.8,4372.6,8083.61,4449.43
41.55,7337.37,1338.82,8466.08,5629.94,1716.55,689.729,7106.68,2330.76,4518.08,6194.44,9206.2,9811.94,1905.19,4373.99,8085,4450.82
41.6,7338.76,1340.21,8467.47,5631.33,1717.95,691.119,7108.1,2332.15,4519.47,6195.83,9207.61,9813.33,1906.58,4375.38,8086.4,4452.2
41.65,7340.15,1341.6,8468.86,5632.72,1719.35,692.509,7109.52,2333.54,4520.86,6197.22,9209.01,9814.72,1907.97,4376.76,8087.79,4453.59
41.7,7341.54,1342.99,8470.25,5634.11,1720.75,693.899,7110.94,2334.94,4522.25,6198.62,9210.42,9816.11,1909.36,4378.15,8089.19,4454.98
41.75,7342.93,1344.38,8471.64,5635.5,1722.15,695.29,7112.36,2336.33,4523.63,6200.01,9211.82,9817.5,1910.74,4379.54,8090.58,4456.37
41.8,7344.32,1345.77,8473.02,5636.9,1723.55,696.68,7113.78,2337.72,4525.02,6201.4,9213.23,9818.89,1912.13,4380.93,8091.98,4457.76
41.85,7345.71,1347.16,8474.41,5638.29,1724.96,698.07,7115.2,2339.11,4526.41,6202.79,9214.63,9820.28,1913.52,4382.32,8093.37,4459.14
41.9,7347.1,1348.55,8475.8,5639.68,1726.36,699.46,7116.63,2340.5,4527.8,6204.19,9216.03,9821.67,1914.91,4383.7,8094.77,4460.53
41.95,7348.48,1349.94,8477.19,5641.07,1727.76,700.85,7118.05,2341.9,4529.19,6205.58,9217.44,9823.06,1916.3,4385.09,8096.16,4461.92
42,7349.87,1351.32,8478.58,5642.46,1729.16,702.24,7119.47,2343.29,4530.58,6206.97,9218.84,9824.45,1917.69,4386.48,8097.56,4463.31
42.05,7351.26,1352.71,8479.97,5643.85,1730.56,703.63,7120.89,2344.68,4531.97,6208.36,9220.25,9825.85,1919.08,4387.87,8098.95,4464.7
42.1,7352.65,1354.1,8481.36,5645.24,1731.96,705.02,7122.31,2346.07,4533.36,6209.76,9221.65,9827.24,1920.47,4389.25,8100.34,4466.08
42.15,7354.04,1355.49,8482.75,5646.64,1733.36,706.41,7123.73,2347.47,4534.75,6211.15,9223.06,9828.63,1921.86,4390.64,8101.74,4467.47
42.2,7355.43,1356.88,8484.14,5648.03,1734.76,707.8,7125.15,2348.86,4536.13,6212.54,9224.46,9830.02,1923.24,4392.03,8103.13,4468.86
42.25,7356.82,1358.27,8485.52,5649.42,1736.16,709.19,7126.57,2350.25,4537.52,6213.93,9225.86,9831.41,1924.63,4393.42,8104.53,4470.25
42.3,7358.21,1359.66,8486.91,5650.81,1737.56,710.58,7128,2351.64,4538.91,6215.33,9227.27,9832.8,1926.02,4394.8,8105.92,4471.64
42.35,7359.6,1361.05,8488.3,5652.2,1738.96,711.97,7129.42,2353.03,4540.3,6216.72,9228.67,9834.19,1927.41,4396.19,8107.32,4473.03
42.4,7360.98,1362.44,8489.69,5653.59,1740.36,713.36,7130.84,2354.43,4541.69,6218.11,9230.08,9835.58,1928.8,4397.58,8108.71,4474.41
42.45,7362.37,1363.82,8491.08,5654.98,1741.76,714.75,7132.26,2355.82,4543.08,6219.5,9231.48,9836.97,1930.19,4398.97,8110.11,4475.8
42.5,7363.76,1365.21,8492.47,5656.37,1743.16,716.14,7133.68,2357.21,4544.47,6220.9,9232.88,9838.36,1931.58,4400.36,8111.5,4477.19
42.55,7365.15,1366.6,8493.86,5657.77,1744.56,717.53,7135.1,2358.6,4545.86,6222.29,9234.29,9839.75,1932.97,4401.74,8112.9,4478.58
42.6,7366.54,1367.99,8495.25,5659.16,1745.96,718.92,7136.52,2359.99,4547.25,6223.68,9235.69,9841.14,1934.36,4403.13,8114.29,4479.97
42.65,7367.93,1369.38,8496.64,5660.55,1747.36,720.31,7137.95,2361.39,4548.63,6225.07,9237.1,9842.53,1935.74,4404.52,8115.68,4481.35
42.7,7369.32,1370.77,8498.02,5661.94,1748.76,721.7,7139.37,2362.78,4550.02,6226.47,9238.5,9843.92,1937.13,4405.91,8117.08,4482.74
42.75,7370.71,1372.16,8499.41,5663.33,1750.16,723.09,7140.79,2364.17,4551.41,6227.86,9239.91,9845.31,1938.52,4407.29,8118.47,4484.13
42.8,7372.1,1373.55,8500.8,5664.72,1751.56,724.48,7142.21,2365.56,4552.8,6229.25,9241.31,9846.7,1939.91,4408.68,8119.87,4485.52
42.85,7373.48,1374.94,8502.19,5666.11,1752.96,725.87,7143.63,2366.96,4554.19,6230.64,9242.71,9848.09,1941.3,4410.07,8121.26,4486.91
42.9,7374.87,1376.32,8503.58,5667.51,1754.36,727.26,7145.05,2368.35,4555.58,6232.03,9244.12,9849.48,1942.69,4411.46,8122.66,4488.29
42.95,7376.26,1377.71,8504.97,5668.9,1755.76,728.65,7146.47,2369.74,4556.97,6233.43,9245.52,9850.87,1944.08,4412.84,8124.05,4489.68
43,7377.65,1379.1,8506.36,5670.29,1757.16,730.04,7147.89,2371.13,4558.36,6234.82,9246.93,9852.26,1945.47,4414.23,8125.45,4491.07
43.05,7379.04,1380.49,8507.75,5671.68,1758.57,731.43,7149.32,2372.52,4559.75,6236.21,9248.33,9853.65,1946.86,4415.62,8126.84,4492.46
43.1,7380.43,1381.88,8509.14,5673.07,1759.97,732.82,7150.74,2373.92,4561.13,6237.6,9249.74,9855.04,1948.24,4417.01,8128.24,4493.85
43.15,7381.82,1383.27,8510.52,5674.46,1761.37,734.21,7152.16,2375.31,4562.52,6239,9251.14,9856.43,1949.63,4418.4,8129.63,4495.24
43.2,7383.21,1384.66,8511.91,5675.85,1762.77,735.6,7153.58,2376.7,4563.91,6240.39,9252.54,9857.82,1951.02,4419.78,8131.02,4496.62
43.25,7384.6,1386.05,8513.3,5677.25,1764.17,736.99,7155,2378.09,4565.3,6241.78,9253.95,9859.21,1952.41,4421.17,8132.42,4498.01
43.3,7385.98,1387.44,8514.69,5678.64,1765.57,738.38,7156.42,2379.49,4566.69,6243.17,9255.35,9860.6,1953.8,4422.56,8133.81,4499.4
43.35,7387.37,1388.82,8516.08,5680.03,1766.97,739.77,7157.84,2380.88,4568.08,6244.57,9256.76,9861.99,1955.19,4423.95,8135.21,4500.79
43.4,7388.76,1390.21,8517.47,5681.42,1768.37,741.16,7159.26,2382.27,4569.47,6245.96,9258.16,9863.38,1956.58,4425.33,8136.6,4502.18
43.45,7390.15,1391.6,8518.86,5682.81,1769.77,742.551,7160.69,2383.66,4570.86,6247.35,9259.57,9864.77,1957.97,4426.72,8138,4503.56
43.5,7391.54,1392.99,8520.25,5684.2,1771.17,743.941,7162.11,2385.05,4572.25,6248.74,9260.97,9866.16,1959.36,4428.11,8139.39,4504.95
43.55,7392.93,1394.38,8521.64,5685.59,1772.57,745.331,7163.53,2386.45,4573.63,6250.14,9262.37,9867.55,1960.74,4429.5,8140.79,4506.34
43.6,7394.32,1395.77,8523.02,5686.99,1773.97,746.721,7164.95,2387.84,4575.02,6251.53,9263.78,9868.94,1962.13,4430.88,8142.18,4507.73
43.65,7395.71,1397.16,8524.41,5688.38,1775.37,748.111,7166.37,2389.23,4576.41,6252.92,9265.18,9870.33,1963.52,4432.27,8143.58,4509.12
43.7,7397.1,1398.55,8525.8,5689.77,1776.77,749.501,7167.79,2390.62,4577.8,6254.31,9266.59,9871.72,1964.91,4433.66,8144.97,4510.5
43.75,7398.48,1399.94,8527.19,5691.16,1778.17,750.891,7169.21,2392.01,4579.19,6255.71,9267.99,9873.11,1966.3,4435.05,8146.36,4511.89
43.8,7399.87,1401.32,8528.58,5692.55,1779.57,752.281,7170.64,2393.41,4580.58,6257.1,9269.4,9874.5,1967.69,4436.44,8147.76,4513.28
43.85,7401.26,1402.71,8529.97,5693.94,1780.97,753.671,7172.06,2394.8,4581.97,6258.49,9270.8,9875.89,1969.08,4437.82,8149.15,4514.67
43.9,7402.65,1404.1,8531.36,5695.33,1782.37,755.061,7173.48,2396.19,4583.36,6259.88,9272.2,9877.28,1970.47,4439.21,8150.55,4516.06
43.95,7404.04,1405.49,8532.75,5696.73,1783.77,756.451,7174.9,2397.58,4584.75,6261.28,9273.61,9878.67,1971.86,4440.6,8151.94,4517.45
44,7405.43,1406.88,8534.14,5698.12,1785.17,757.841,7176.32,2398.98,4586.13,6262.67,9275.01,9880.06,1973.24,4441.99,8153.34,4518.83
44.05,7406.82,1408.27,8535.52,5699.51,1786.57,759.231,7177.74,2400.37,4587.52,6264.06,9276.42,9881.45,1974.63,4443.37,8154.73,4520.22
44.1,7408.21,1409.66,8536.91,5700.9,1787.97,760.621,7179.16,2401.76,4588.91,6265.45,9277.82,9882.84,1976.02,4444.76,8156.13,4521.61
44.15,7409.6,1411.05,8538.3,5702.29,1789.37,762.011,7180.58,2403.15,4590.3,6266.85,9279.23,9884.23,1977.41,4446.15,8157.52,4523
44.2,7410.98,1412.44,8539.69,5703.68,1790.77,763.401,7182.01,2404.54,4591.69,6268.24,9280.63,9885.62,1978.8,4447.54,8158.91,4524.39
44.25,7412.37,1413.82,8541.08,5705.07,1792.18,764.791,7183.43,2405.94,4593.08,6269.63,9282.03,9887.01,1980.19,4448.92,8160.31,4525.77
44.3,7413.76,1415.21,8542.47,5706.47,1793.58,766.181,7184.85,2407.33,4594.47,6271.02,9283.44,9888.4,1981.58,4450.31,8161.7,4527.16
44.35,7415.15,1416.6,8543.86,5707.86,1794.98,767.571,7186.27,2408.72,4595.86,6272.42,9284.84,9889.79,1982.97,4451.7,8163.1,4528.55
44.4,7416.54,1417.99,8545.25,5709.25,1796.38,768.961,7187.69,2410.11,4597.25,6273.81,9286.25,9891.18,1984.36,4453.09,8164.49,4529.94
44.45,7417.93,1419.38,8546.64,5710.64,1797.78,770.351,7189.11,2411.51,4598.63,6275.2,9287.65,9892.57,1985.74,4454.48,8165.89,4531.33
44.5,7419.32,1420.77,8548.02,5712.03,1799.18,771.741,7190.53,2412.9,4600.02,6276.59,9289.06,9893.96,1987.13,4455.86,8167.28,4532.71
44.55,7420.71,1422.16,8549.41,5713.42,1800.58,773.131,7191.96,2414.29,4601.41,6277.99,9290.46,9895.35,1988.52,4457.25,8168.68,4534.1
44.6,7422.1,1423.55,8550.8,5714.81,1801.98,774.521,7193.38,2415.68,4602.8,6279.38,9291.86,9896.74,1989.91,4458.64,8170.07,4535.49
44.65,7423.48,1424.94,8552.19,5716.2,1803.38,775.911,7194.8,2417.07,4604.19,6280.77,9293.27,9898.13,1991.3,4460.03,8171.47,4536.88
44.7,7424.87,1426.32,8553.58,5717.6,1804.78,777.301,7196.22,2418.47,4605.58,6282.16,9294.67,9899.52,1992.69,4461.41,8172.86,4538.27
44.75,7426.26,1427.71,8554.97,5718.99,1806.18,778.691,7197.64,2419.86,4606.97,6283.56,9296.08,9900.91,1994.08,4462.8,8174.25,4539.66
44.8,7427.65,1429.1,8556.36,5720.38,1807.58,780.081,7199.06,2421.25,4608.36,6284.95,9297.48,9902.3,1995.47,4464.19,8175.65,4541.04
