time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12
76.1,3886.53,3635.22,4128.15,582.706,7689.15,3129.3,341.497,83.1566,7573.88,2867.02,6206.41,9671.44
76.15,3887.92,3636.62,4129.54,584.102,7690.55,3130.68,342.886,84.5478,7575.28,2868.41,6207.8,9672.83
76.2,3889.31,3638.02,4130.92,585.498,7691.94,3132.07,344.275,85.939,7576.67,2869.8,6209.19,9674.22
76.25,3890.7,3639.42,4132.31,586.894,7693.33,3133.46,345.663,87.3302,7578.06,2871.19,6210.58,9675.61
76.3,3892.09,3640.82,4133.7,588.29,7694.72,3134.85,347.052,88.7214,7579.45,2872.58,6211.97,9677
76.35,3893.49,3642.22,4135.09,589.686,7696.12,3136.24,348.441,90.1126,7580.84,2873.97,6213.37,9678.38
76.4,3894.88,3643.62,4136.48,591.082,7697.51,3137.63,349.83,91.5039,7582.23,2875.36,6214.76,9679.77
76.45,3896.27,3645.02,4137.87,592.478,7698.9,3139.02,351.219,92.8951,7583.63,2876.75,6216.15,9681.16
76.5,3897.66,3646.42,4139.26,593.874,7700.29,3140.41,352.608,94.2863,7585.02,2878.13,6217.54,9682.55
76.55,3899.05,3647.82,4140.65,595.27,7701.69,3141.8,353.997,95.6775,7586.41,2879.52,6218.93,9683.94
76.6,3900.45,3649.22,4142.04,596.666,7703.08,3143.18,355.386,97.0687,7587.8,2880.91,6220.33,9685.33
76.65,3901.84,3650.62,4143.42,598.062,7704.47,3144.57,356.775,98.4599,7589.19,2882.3,6221.72,9686.72
76.7,3903.23,3652.02,4144.81,599.458,7705.86,3145.96,358.163,99.8511,7590.58,2883.69,6223.11,9688.11
76.75,3904.62,3653.41,4146.2,600.854,7707.26,3147.35,359.552,101.242,7591.98,2885.08,6224.5,9689.5
76.8,3906.01,3654.81,4147.59,602.25,7708.65,3148.74,360.941,102.634,7593.37,2886.47,6225.89,9690.88
76.85,3907.4,3656.21,4148.98,603.646,7710.04,3150.13,362.33,104.025,7594.76,2887.86,6227.28,9692.27
76.9,3908.8,3657.61,4150.37,605.042,7711.43,3151.52,363.719,105.416,7596.15,2889.25,6228.68,9693.66
76.95,3910.19,3659.01,4151.76,606.438,7712.83,3152.91,365.108,106.807,7597.54,2890.64,6230.07,9695.05
77,3911.58,3660.41,4153.15,607.834,7714.22,3154.3,366.497,108.198,7598.93,2892.02,6231.46,9696.44
77.05,3912.97,3661.81,4154.54,609.23,7715.61,3155.68,367.886,109.59,7600.33,2893.41,6232.85,9697.83
77.1,3914.36,3663.21,4155.92,610.626,7717,3157.07,369.275,110.981,7601.72,2894.8,6234.24,9699.22
77.15,3915.75,3664.61,4157.31,612.022,7718.4,3158.46,370.663,112.372,7603.11,2896.19,6235.64,9700.61
77.2,3917.15,3666.01,4158.7,613.418,7719.79,3159.85,372.052,113.763,7604.5,2897.58,6237.03,9702
77.25,3918.54,3667.41,4160.09,614.814,7721.18,3161.24,373.441,115.154,7605.89,2898.97,6238.42,9703.38
77.3,3919.93,3668.81,4161.48,616.21,7722.57,3162.63,374.83,116.546,7607.28,2900.36,6239.81,9704.77
77.35,3921.32,3670.21,4162.87,617.606,7723.97,3164.02,376.219,117.937,7608.67,2901.75,6241.2,9706.16
77.4,3922.71,3671.61,4164.26,619.002,7725.36,3165.41,377.608,119.328,7610.07,2903.14,6242.6,9707.55
77.45,3924.11,3673.01,4165.65,620.398,7726.75,3166.8,378.997,120.719,7611.46,2904.53,6243.99,9708.94
77.5,3925.5,3674.41,4167.04,621.794,7728.14,3168.18,380.386,122.111,7612.85,2905.91,6245.38,9710.33
77.55,3926.89,3675.81,4168.42,623.19,7729.54,3169.57,381.775,123.502,7614.24,2907.3,6246.77,9711.72
77.6,3928.28,3677.2,4169.81,624.586,7730.93,3170.96,383.163,124.893,7615.63,2908.69,6248.16,9713.11
77.65,3929.67,3678.6,4171.2,625.982,7732.32,3172.35,384.552,126.284,7617.02,2910.08,6249.55,9714.5
77.7,3931.06,3680,4172.59,627.378,7733.71,3173.74,385.941,127.675,7618.42,2911.47,6250.95,9715.88
77.75,3932.46,3681.4,4173.98,628.774,7735.11,3175.13,387.33,129.067,7619.81,2912.86,6252.34,9717.27
77.8,3933.85,3682.8,4175.37,630.17,7736.5,3176.52,388.719,130.458,7621.2,2914.25,6253.73,9718.66
77.85,3935.24,3684.2,4176.76,631.566,7737.89,3177.91,390.108,131.849,7622.59,2915.64,6255.12,9720.05
77.9,3936.63,3685.6,4178.15,632.962,7739.28,3179.3,391.497,133.24,7623.98,2917.03,6256.51,9721.44
77.95,3938.02,3687,4179.54,634.358,7740.68,3180.68,392.886,134.632,7625.37,2918.42,6257.91,9722.83
78,3939.41,3688.4,4180.92,635.754,7742.07,3182.07,394.275,136.023,7626.77,2919.8,6259.3,9724.22
78.05,3940.81,3689.8,4182.31,637.15,7743.46,3183.46,395.663,137.414,7628.16,2921.19,6260.69,9725.61
78.1,3942.2,3691.2,4183.7,638.546,7744.85,3184.85,397.052,138.805,7629.55,2922.58,6262.08,9727
78.15,3943.59,3692.6,4185.09,639.942,7746.25,3186.24,398.441,140.196,7630.94,2923.97,6263.47,9728.38
78.2,3944.98,3694,4186.48,641.338,7747.64,3187.63,399.83,141.588,7632.33,2925.36,6264.86,9729.77
78.25,3946.37,3695.4,4187.87,642.734,7749.03,3189.02,401.219,142.979,7633.72,2926.75,6266.26,9731.16
78.3,3947.77,3696.8,4189.26,644.13,7750.42,3190.41,402.608,144.37,7635.12,2928.14,6267.65,9732.55
78.35,3949.16,3698.2,4190.65,645.526,7751.82,3191.8,403.997,145.761,7636.51,2929.53,6269.04,9733.94
78.4,3950.55,3699.59,4192.04,646.922,7753.21,3193.18,405.386,147.152,7637.9,2930.92,6270.43,9735.33
78.45,3951.94,3700.99,4193.42,648.318,7754.6,3194.57,406.775,148.544,7639.29,2932.31,6271.82,9736.72
78.5,3953.33,3702.39,4194.81,649.714,7755.99,3195.96,408.163,149.935,7640.68,2933.69,6273.22,9738.11
78.55,3954.72,3703.79,4196.2,651.11,7757.39,3197.35,409.552,151.326,7642.07,2935.08,6274.61,9739.5
78.6,3956.12,3705.19,4197.59,652.506,7758.78,3198.74,410.941,152.717,7643.47,2936.47,6276,9740.88
78.65,3957.51,3706.59,4198.98,653.902,7760.17,3200.13,412.33,154.109,7644.86,2937.86,6277.39,9742.27
78.7,3958.9,3707.99,4200.37,655.298,7761.56,3201.52,413.719,155.5,7646.25,2939.25,6278.78,9743.66
78.75,3960.29,3709.39,4201.76,656.694,7762.96,3202.91,415.108,156.891,7647.64,2940.64,6280.18,9745.05
78.8,3961.68,3710.79,4203.15,658.09,7764.35,3204.3,416.497,158.282,7649.03,2942.03,6281.57,9746.44
78.85,3963.08,3712.19,4204.54,659.486,7765.74,3205.68,417.886,159.673,7650.42,2943.42,6282.96,9747.83
78.9,3964.47,3713.59,4205.92,660.882,7767.13,3207.07,419.275,161.065,7651.82,2944.81,6284.35,9749.22
78.95,3965.86,3714.99,4207.31,662.278,7768.53,3208.46,420.663,162.456,7653.21,2946.2,6285.74,9750.61
79,3967.25,3716.39,4208.7,663.674,7769.92,3209.85,422.052,163.847,7654.6,2947.58,6287.13,9752
79.05,3968.64,3717.79,4210.09,665.07,7771.31,3211.24,423.441,165.238,7655.99,2948.97,6288.53,9753.38
79.1,3970.03,3719.19,4211.48,666.466,7772.7,3212.63,424.83,166.63,7657.38,2950.36,6289.92,9754.77
79.15,3971.43,3720.59,4212.87,667.862,7774.1,3214.02,426.219,168.021,7658.77,2951.75,6291.31,9756.16
79.2,3972.82,3721.99,4214.26,669.258,7775.49,3215.41,427.608,169.412,7660.17,2953.14,6292.7,9757.55
79.25,3974.21,3723.38,4215.65,670.654,7776.88,3216.8,428.997,170.803,7661.56,2954.53,6294.09,9758.94
79.3,3975.6,3724.78,4217.04,672.05,7778.27,3218.18,430.386,172.194,7662.95,2955.92,6295.49,9760.33
79.35,3976.99,3726.18,4218.42,673.446,7779.67,3219.57,431.775,173.586,7664.34,2957.31,6296.88,9761.72
79.4,3978.38,3727.58,4219.81,674.842,7781.06,3220.96,433.163,174.977,7665.73,2958.7,6298.27,9763.11
79.45,3979.78,3728.98,4221.2,676.238,7782.45,3222.35,434.552,176.368,7667.12,2960.08,6299.66,9764.5
79.5,3981.17,3730.38,4222.59,677.634,7783.84,3223.74,435.941,177.759,7668.51,2961.47,6301.05,9765.88
79.55,3982.56,3731.78,4223.98,679.03,7785.24,3225.13,437.33,179.151,7669.91,2962.86,6302.44,9767.27
79.6,3983.95,3733.18,4225.37,680.426,7786.63,3226.52,438.719,180.542,7671.3,2964.25,6303.84,9768.66
79.65,3985.34,3734.58,4226.76,681.822,7788.02,3227.91,440.108,181.933,7672.69,2965.64,6305.23,9770.05
79.7,3986.74,3735.98,4228.15,683.218,7789.41,3229.3,441.497,183.324,7674.08,2967.03,6306.62,9771.44
79.75,3988.13,3737.38,4229.54,684.614,7790.81,3230.68,442.886,184.715,7675.47,2968.42,6308.01,9772.83
79.8,3989.52,3738.78,4230.92,686.01,7792.2,3232.07,444.275,186.107,7676.86,2969.81,6309.4,9774.22
79.85,3990.91,3740.18,4232.31,687.406,7793.59,3233.46,445.663,187.498,7678.26,2971.2,6310.8,9775.61
79.9,3992.3,3741.58,4233.7,688.802,7794.98,3234.85,447.052,188.889,7679.65,2972.59,6312.19,9777
79.95,3993.69,3742.98,4235.09,690.198,7796.38,3236.24,448.441,190.28,7681.04,2973.97,6313.58,9778.38
80,3995.09,3744.38,4236.48,691.594,7797.77,3237.63,449.83,191.672,7682.43,2975.36,6314.97,9779.77
80.05,3996.48,3745.78,4237.87,692.99,7799.16,3239.02,451.219,193.063,7683.82,2976.75,6316.36,9781.16
80.1,3997.87,3747.17,4239.26,694.386,7800.55,3240.41,452.608,194.454,7685.21,2978.14,6317.76,9782.55
80.15,3999.26,3748.57,4240.65,695.782,7801.95,3241.8,453.997,195.845,7686.61,2979.53,6319.15,9783.94
80.2,4000.65,3749.97,4242.04,697.178,7803.34,3243.18,455.386,197.237,7688,2980.92,6320.54,9785.33
80.25,4002.04,3751.37,4243.42,698.574,7804.73,3244.57,456.775,198.628,7689.39,2982.31,6321.93,9786.72
80.3,4003.44,3752.77,4244.81,699.97,7806.12,3245.96,458.163,200.019,7690.78,2983.7,6323.32,9788.11
80.35,4004.83,3754.17,4246.2,701.366,7807.52,3247.35,459.552,201.41,7692.17,2985.09,6324.71,9789.5
80.4,4006.22,3755.57,4247.59,702.762,7808.91,3248.74,460.941,202.801,7693.56,2986.48,6326.11,9790.88
80.45,4007.61,3756.97,4248.98,704.158,7810.3,3250.13,462.33,204.193,7694.96,2987.86,6327.5,9792.27
80.5,4009,3758.37,4250.37,705.554,7811.69,3251.52,463.719,205.584,7696.35,2989.25,6328.89,9793.66
80.55,4010.4,3759.77,4251.76,706.95,7813.09,3252.91,465.108,206.975,7697.74,2990.64,6330.28,9795.05
80.6,4011.79,3761.17,4253.15,708.346,7814.48,3254.3,466.497,208.366,7699.13,2992.03,6331.67,9796.44
80.65,4013.18,3762.57,4254.54,709.742,7815.87,3255.68,467.886,209.758,7700.52,2993.42,6333.07,9797.83
80.7,4014.57,3763.97,4255.92,711.138,7817.26,3257.07,469.275,211.149,7701.91,2994.81,6334.46,9799.22
80.75,4015.96,3765.37,4257.31,712.534,7818.66,3258.46,470.663,212.54,7703.31,2996.2,6335.85,9800.61
80.8,4017.35,3766.77,4258.7,713.93,7820.05,3259.85,472.052,213.931,7704.7,2997.59,6337.24,9802
80.85,4018.75,3768.17,4260.09,715.326,7821.44,3261.24,473.441,215.322,7706.09,2998.98,6338.63,9803.38
80.9,4020.14,3769.57,4261.48,716.722,7822.83,3262.63,474.83,216.714,7707.48,3000.37,6340.02,9804.77
80.95,4021.53,3770.96,4262.87,718.118,7824.23,3264.02,476.219,218.105,7708.87,3001.75,6341.42,9806.16
81,4022.92,3772.36,4264.26,719.514,7825.62,3265.41,477.608,219.496,7710.26,3003.14,6342.81,9807.55
81.05,4024.31,3773.76,4265.65,720.91,7827.01,3266.8,478.997,220.887,7711.66,3004.53,6344.2,9808.94
81.1,4025.7,3775.16,4267.04,722.306,7828.4,3268.18,480.386,222.279,7713.05,3005.92,6345.59,9810.33
81.15,4027.1,3776.56,4268.42,723.702,7829.8,3269.57,481.775,223.67,7714.44,3007.31,6346.98,9811.72
81.2,4028.49,3777.96,4269.81,725.098,7831.19,3270.96,483.163,225.061,7715.83,3008.7,6348.38,9813.11
81.25,4029.88,3779.36,4271.2,726.494,7832.58,3272.35,484.552,226.452,7717.22,3010.09,6349.77,9814.5
81.3,4031.27,3780.76,4272.59,727.89,7833.97,3273.74,485.941,227.844,7718.61,3011.48,6351.16,9815.88
81.35,4032.66,3782.16,4273.98,729.286,7835.37,3275.13,487.33,229.235,7720,3012.87,6352.55,9817.27
81.4,4034.06,3783.56,4275.37,730.682,7836.76,3276.52,488.719,230.626,7721.4,3014.26,6353.94,9818.66
81.45,4035.45,3784.96,4276.76,732.079,7838.15,3277.91,490.108,232.017,7722.79,3015.64,6355.34,9820.05
81.5,4036.84,3786.36,4278.15,733.475,7839.54,3279.3,491.497,233.408,7724.18,3017.03,6356.73,9821.44
81.55,4038.23,3787.76,4279.54,734.871,7840.94,3280.68,492.886,234.8,7725.57,3018.42,6358.12,9822.83
81.6,4039.62,3789.16,4280.92,736.267,7842.33,3282.07,494.275,236.191,7726.96,3019.81,6359.51,9824.22
81.65,4041.01,3790.56,4282.31,737.663,7843.72,3283.46,495.663,237.582,7728.35,3021.2,6360.9,9825.61
81.7,4042.41,3791.96,4283.7,739.059,7845.11,3284.85,497.052,238.973,7729.75,3022.59,6362.29,9827
81.75,4043.8,3793.36,4285.09,740.455,7846.51,3286.24,498.441,240.365,7731.14,3023.98,6363.69,9828.38
81.8,4045.19,3794.75,4286.48,741.851,7847.9,3287.63,499.83,241.756,7732.53,3025.37,6365.08,9829.77
81.85,4046.58,3796.15,4287.87,743.247,7849.29,3289.02,501.219,243.147,7733.92,3026.76,6366.47,9831.16
81.9,4047.97,3797.55,4289.26,744.643,7850.68,3290.41,502.608,244.538,7735.31,3028.15,6367.86,9832.55
81.95,4049.37,3798.95,4290.65,746.039,7852.08,3291.8,503.997,245.93,7736.7,3029.53,6369.25,9833.94
82,4050.76,3800.35,4292.04,747.435,7853.47,3293.18,505.386,247.321,7738.1,3030.92,6370.65,9835.33
82.05,4052.15,3801.75,4293.42,748.831,7854.86,3294.57,506.775,248.712,7739.49,3032.31,6372.04,9836.72
82.1,4053.54,3803.15,4294.81,750.227,7856.25,3295.96,508.163,250.103,7740.88,3033.7,6373.43,9838.11
82.15,4054.93,3804.55,4296.2,751.623,7857.65,3297.35,509.552,251.494,7742.27,3035.09,6374.82,9839.5
82.2,4056.32,3805.95,4297.59,753.019,7859.04,3298.74,510.941,252.886,7743.66,3036.48,6376.21,9840.88
82.25,4057.72,3807.35,4298.98,754.415,7860.43,3300.13,512.33,254.277,7745.05,3037.87,6377.6,9842.27
82.3,4059.11,3808.75,4300.37,755.811,7861.82,3301.52,513.719,255.668,7746.45,3039.26,6379,9843.66
82.35,4060.5,3810.15,4301.76,757.207,7863.22,3302.91,515.108,257.059,7747.84,3040.65,6380.39,9845.05
82.4,4061.89,3811.55,4303.15,758.603,7864.61,3304.3,516.497,258.451,7749.23,3042.04,6381.78,9846.44
82.45,4063.28,3812.95,4304.54,759.999,7866,3305.68,517.886,259.842,7750.62,3043.42,6383.17,9847.83
82.5,4064.67,3814.35,4305.92,761.395,7867.39,3307.07,519.275,261.233,7752.01,3044.81,6384.56,9849.22
82.55,4066.07,3815.75,4307.31,762.791,7868.79,3308.46,520.663,262.624,7753.4,3046.2,6385.96,9850.61
82.6,4067.46,3817.15,4308.7,764.187,7870.18,3309.85,522.052,264.016,7754.8,3047.59,6387.35,9852
82.65,4068.85,3818.54,4310.09,765.583,7871.57,3311.24,523.441,265.407,7756.19,3048.98,6388.74,9853.38
82.7,4070.24,3819.94,4311.48,766.979,7872.96,3312.63,524.83,266.798,7757.58,3050.37,6390.13,9854.77
82.75,4071.63,3821.34,4312.87,768.375,7874.36,3314.02,526.219,268.189,7758.97,3051.76,6391.52,9856.16
82.8,4073.03,3822.74,4314.26,769.771,7875.75,3315.41,527.608,269.581,7760.36,3053.15,6392.91,9857.55
82.85,4074.42,3824.14,4315.65,771.167,7877.14,3316.8,528.997,270.972,7761.75,3054.54,6394.31,9858.94
82.9,4075.81,3825.54,4317.04,772.563,7878.53,3318.18,530.386,272.363,7763.15,3055.93,6395.7,9860.33
82.95,4077.2,3826.94,4318.42,773.959,7879.93,3319.57,531.775,273.754,7764.54,3057.31,6397.09,9861.72
83,4078.59,3828.34,4319.81,775.355,7881.32,3320.96,533.163,275.145,7765.93,3058.7,6398.48,9863.11
83.05,4079.98,3829.74,4321.2,776.751,7882.71,3322.35,534.552,276.537,7767.32,3060.09,6399.87,9864.5
83.1,4081.38,3831.14,4322.59,778.147,7884.1,3323.74,535.941,277.928,7768.71,3061.48,6401.27,9865.88
83.15,4082.77,3832.54,4323.98,779.543,7885.5,3325.13,537.33,279.319,7770.1,3062.87,6402.66,9867.27
83.2,4084.16,3833.94,4325.37,780.939,7886.89,3326.52,538.719,280.71,7771.49,3064.26,6404.05,9868.66
83.25,4085.55,3835.34,4326.76,782.335,7888.28,3327.91,540.108,282.102,7772.89,3065.65,6405.44,9870.05
83.3,4086.94,3836.74,4328.15,783.731,7889.67,3329.3,541.497,283.493,7774.28,3067.04,6406.83,9871.44
83.35,4088.34,3838.14,4329.54,785.127,7891.07,3330.68,542.886,284.884,7775.67,3068.43,6408.23,9872.83
83.4,4089.73,3839.54,4330.92,786.523,7892.46,3332.07,544.275,286.275,7777.06,3069.82,6409.62,9874.22
83.45,4091.12,3840.94,4332.31,787.919,7893.85,3333.46,545.663,287.667,7778.45,3071.2,6411.01,9875.61
83.5,4092.51,3842.34,4333.7,789.315,7895.24,3334.85,547.052,289.058,7779.84,3072.59,6412.4,9877
83.55,4093.9,3843.73,4335.09,790.711,7896.64,3336.24,548.441,290.449,7781.24,3073.98,6413.79,9878.38
83.6,4095.29,3845.13,4336.48,792.107,7898.03,3337.63,549.83,291.84,7782.63,3075.37,6415.18,9879.77
83.65,4096.69,3846.53,4337.87,793.503,7899.42,3339.02,551.219,293.232,7784.02,3076.76,6416.58,9881.16
83.7,4098.08,3847.93,4339.26,794.9,7900.81,3340.41,552.608,294.623,7785.41,3078.15,6417.97,9882.55
83.75,4099.47,3849.33,4340.65,796.296,7902.21,3341.8,553.997,296.014,7786.8,3079.54,6419.36,9883.94
83.8,4100.86,3850.73,4342.04,797.692,7903.6,3343.18,555.386,297.405,7788.19,3080.93,6420.75,9885.33
83.85,4102.25,3852.13,4343.42,799.088,7904.99,3344.57,556.775,298.797,7789.59,3082.32,6422.14,9886.72
83.9,4103.65,3853.53,4344.81,800.484,7906.38,3345.96,558.163,300.188,7790.98,3083.71,6423.54,9888.11
83.95,4105.04,3854.93,4346.2,801.88,7907.78,3347.35,559.552,301.579,7792.37,3085.09,6424.93,9889.5
84,4106.43,3856.33,4347.59,803.276,7909.17,3348.74,560.941,302.97,7793.76,3086.48,6426.32,9890.88
84.05,4107.82,3857.73,4348.98,804.672,7910.56,3350.13,562.33,304.362,7795.15,3087.87,6427.71,9892.27
84.1,4109.21,3859.13,4350.37,806.068,7911.95,3351.52,563.719,305.753,7796.54,3089.26,6429.1,9893.66
84.15,4110.6,3860.53,4351.76,807.464,7913.35,3352.91,565.108,307.144,7797.94,3090.65,6430.49,9895.05
84.2,4112,3861.93,4353.15,808.86,7914.74,3354.3,566.497,308.535,7799.33,3092.04,6431.89,9896.44
84.25,4113.39,3863.33,4354.54,810.256,7916.13,3355.68,567.886,309.926,7800.72,3093.43,6433.28,9897.83
84.3,4114.78,3864.73,4355.92,811.652,7917.52,3357.07,569.275,311.318,7802.11,3094.82,6434.67,9899.22
84.35,4116.17,3866.13,4357.31,813.048,7918.91,3358.46,570.663,312.709,7803.5,3096.21,6436.06,9900.61
84.4,4117.56,3867.52,4358.7,814.444,7920.31,3359.85,572.052,314.1,7804.89,3097.6,6437.45,9902
84.45,4118.95,3868.92,4360.09,815.84,7921.7,3361.24,573.441,315.491,7806.29,3098.98,6438.85,9903.38
84.5,4120.35,3870.32,4361.48,817.236,7923.09,3362.63,574.83,316.883,7807.68,3100.37,6440.24,9904.77
84.55,4121.74,3871.72,4362.87,818.632,7924.48,3364.02,576.219,318.274,7809.07,3101.76,6441.63,9906.16
84.6,4123.13,3873.12,4364.26,820.028,7925.88,3365.41,577.608,319.665,7810.46,3103.15,6443.02,9907.55
84.65,4124.52,3874.52,4365.65,821.424,7927.27,3366.8,578.997,321.056,7811.85,3104.54,6444.41,9908.94
84.7,4125.91,3875.92,4367.04,822.82,7928.66,3368.18,580.386,322.448,7813.24,3105.93,6445.8,9910.33
84.75,4127.31,3877.32,4368.42,824.216,7930.05,3369.57,581.775,323.839,7814.64,3107.32,6447.2,9911.72
84.8,4128.7,3878.72,4369.81,825.612,7931.45,3370.96,583.163,325.23,7816.03,3108.71,6448.59,9913.11
84.85,4130.09,3880.12,4371.2,827.008,7932.84,3372.35,584.552,326.621,7817.42,3110.1,6449.98,9914.5
84.9,4131.48,3881.52,4372.59,828.404,7934.23,3373.74,585.941,328.013,7818.81,3111.49,6451.37,9915.88
84.95,4132.87,3882.92,4373.98,829.8,7935.62,3375.13,587.33,329.404,7820.2,3112.87,6452.76,9917.27
85,4134.26,3884.32,4375.37,831.196,7937.02,3376.52,588.719,330.795,7821.59,3114.26,6454.16,9918.66
85.05,4135.66,3885.72,4376.76,832.592,7938.41,3377.91,590.108,332.186,7822.98,3115.65,6455.55,9920.05
85.1,4137.05,3887.12,4378.15,833.988,7939.8,3379.3,591.497,333.578,7824.38,3117.04,6456.94,9921.44
85.15,4138.44,3888.52,4379.54,835.384,7941.19,3380.68,592.886,334.969,7825.77,3118.43,6458.33,9922.83
85.2,4139.83,3889.92,4380.92,836.78,7942.59,3382.07,594.275,336.36,7827.16,3119.82,6459.72,9924.22
85.25,4141.22,3891.32,4382.31,838.176,7943.98,3383.46,595.663,337.751,7828.55,3121.21,6461.11,9925.61
85.3,4142.62,3892.71,4383.7,839.572,7945.37,3384.85,597.052,339.143,7829.94,3122.6,6462.51,9927
85.35,4144.01,3894.11,4385.09,840.968,7946.76,3386.24,598.441,340.534,7831.33,3123.99,6463.9,9928.38
85.4,4145.4,3895.51,4386.48,842.365,7948.16,3387.63,599.83,341.925,7832.73,3125.38,6465.29,9929.77
85.45,4146.79,3896.91,4387.87,843.761,7949.55,3389.02,601.219,343.316,7834.12,3126.76,6466.68,9931.16
85.5,4148.18,3898.31,4389.26,845.157,7950.94,3390.41,602.608,344.708,7835.51,3128.15,6468.07,9932.55
85.55,4149.57,3899.71,4390.65,846.553,7952.33,3391.8,603.997,346.099,7836.9,3129.54,6469.47,9933.94
85.6,4150.97,3901.11,4392.04,847.949,7953.73,3393.18,605.386,347.49,7838.29,3130.93,6470.86,9935.33
85.65,4152.36,3902.51,4393.42,849.345,7955.12,3394.57,606.775,348.881,7839.68,3132.32,6472.25,9936.72
85.7,4153.75,3903.91,4394.81,850.741,7956.51,3395.96,608.163,350.273,7841.08,3133.71,6473.64,9938.11
85.75,4155.14,3905.31,4396.2,852.137,7957.9,3397.35,609.552,351.664,7842.47,3135.1,6475.03,9939.5
85.8,4156.53,3906.71,4397.59,853.533,7959.3,3398.74,610.941,353.055,7843.86,3136.49,6476.43,9940.88
85.85,4157.93,3908.11,4398.98,854.929,7960.69,3400.13,612.33,354.446,7845.25,3137.88,6477.82,9942.27
85.9,4159.32,3909.51,4400.37,856.325,7962.08,3401.52,613.719,355.838,7846.64,3139.27,6479.21,9943.66
85.95,4160.71,3910.91,4401.76,857.721,7963.47,3402.91,615.108,357.229,7848.03,3140.66,6480.6,9945.05
86,4162.1,3912.31,4403.15,859.117,7964.87,3404.3,616.497,358.62,7849.43,3142.04,6481.99,9946.44
86.05,4163.49,3913.71,4404.54,860.513,7966.26,3405.68,617.886,360.011,7850.82,3143.43,6483.38,9947.83
86.1,4164.88,3915.11,4405.92,861.909,7967.65,3407.07,619.275,361.403,7852.21,3144.82,6484.78,9949.22
86.15,4166.28,3916.51,4407.31,863.305,7969.04,3408.46,620.663,362.794,7853.6,3146.21,6486.17,9950.61
86.2,4167.67,3917.9,4408.7,864.701,7970.44,3409.85,622.052,364.185,7854.99,3147.6,6487.56,9952
86.25,4169.06,3919.3,4410.09,866.097,7971.83,3411.24,623.441,365.576,7856.38,3148.99,6488.95,9953.38
86.3,4170.45,3920.7,4411.48,867.493,7973.22,3412.63,624.83,366.968,7857.78,3150.38,6490.34,9954.77
86.35,4171.84,3922.1,4412.87,868.889,7974.61,3414.02,626.219,368.359,7859.17,3151.77,6491.74,9956.16
86.4,4173.23,3923.5,4414.26,870.285,7976.01,3415.41,627.608,369.75,7860.56,3153.16,6493.13,9957.55
86.45,4174.63,3924.9,4415.65,871.681,7977.4,3416.8,628.997,371.141,7861.95,3154.55,6494.52,9958.94
86.5,4176.02,3926.3,4417.04,873.077,7978.79,3418.18,630.386,372.533,7863.34,3155.93,6495.91,9960.33
86.55,4177.41,3927.7,4418.42,874.473,7980.18,3419.57,631.775,373.924,7864.73,3157.32,6497.3,9961.72
86.6,4178.8,3929.1,4419.81,875.869,7981.58,3420.96,633.163,375.315,7866.12,3158.71,6498.69,9963.11
86.65,4180.19,3930.5,4421.2,877.265,7982.97,3422.35,634.552,376.706,7867.52,3160.1,6500.09,9964.5
86.7,4181.59,3931.9,4422.59,878.661,7984.36,3423.74,635.941,378.098,7868.91,3161.49,6501.48,9965.88
86.75,4182.98,3933.3,4423.98,880.057,7985.75,3425.13,637.33,379.489,7870.3,3162.88,6502.87,9967.27
86.8,4184.37,3934.7,4425.37,881.454,7987.15,3426.52,638.719,380.88,7871.69,3164.27,6504.26,9968.66
86.85,4185.76,3936.1,4426.76,882.85,7988.54,3427.91,640.108,382.271,7873.08,3165.66,6505.65,9970.05
86.9,4187.15,3937.5,4428.15,884.246,7989.93,3429.3,641.497,383.663,7874.47,3167.05,6507.05,9971.44
86.95,4188.54,3938.9,4429.54,885.642,7991.32,3430.68,642.886,385.054,7875.87,3168.44,6508.44,9972.83
87,4189.94,3940.3,4430.92,887.038,7992.72,3432.07,644.275,386.445,7877.26,3169.82,6509.83,9974.22
87.05,4191.33,3941.7,4432.31,888.434,7994.11,3433.46,645.663,387.836,7878.65,3171.21,6511.22,9975.61
87.1,4192.72,3943.09,4433.7,889.83,7995.5,3434.85,647.052,389.228,7880.04,3172.6,6512.61,9977
87.15,4194.11,3944.49,4435.09,891.226,7996.89,3436.24,648.441,390.619,7881.43,3173.99,6514,9978.38
87.2,4195.5,3945.89,4436.48,892.622,7998.29,3437.63,649.83,392.01,7882.82,3175.38,6515.4,9979.77
87.25,4196.9,3947.29,4437.87,894.018,7999.68,3439.02,651.219,393.401,7884.22,3176.77,6516.79,9981.16
87.3,4198.29,3948.69,4439.26,895.414,8001.07,3440.41,652.608,394.793,7885.61,3178.16,6518.18,9982.55
87.35,4199.68,3950.09,4440.65,896.81,8002.46,3441.8,653.997,396.184,7887,3179.55,6519.57,9983.94
87.4,4201.07,3951.49,4442.04,898.206,8003.86,3443.18,655.386,397.575,7888.39,3180.94,6520.96,9985.33
87.45,4202.46,3952.89,4443.42,899.602,8005.25,3444.57,656.775,398.966,7889.78,3182.33,6522.36,9986.72
87.5,4203.85,3954.29,4444.81,900.998,8006.64,3445.96,658.163,400.358,7891.17,3183.71,6523.75,9988.11
