time,N1
82.2,1168.21
82.25,1169.6
82.3,1171
82.35,1172.39
82.4,1173.79
82.45,1175.19
82.5,1176.58
82.55,1177.98
82.6,1179.37
82.65,1180.77
82.7,1182.17
82.75,1183.56
82.8,1184.96
82.85,1186.35
82.9,1187.75
82.95,1189.15
83,1190.54
83.05,1191.94
83.1,1193.33
83.15,1194.73
83.2,1196.13
83.25,1197.52
83.3,1198.92
83.35,1200.31
83.4,1201.71
83.45,1203.11
83.5,1204.5
83.55,1205.9
83.6,1207.29
83.65,1208.69
83.7,1210.09
83.75,1211.48
83.8,1212.88
83.85,1214.27
83.9,1215.67
83.95,1217.07
84,1218.46
84.05,1219.86
84.1,1221.25
84.15,1222.65
84.2,1224.05
84.25,1225.44
84.3,1226.84
84.35,1228.23
84.4,1229.63
84.45,1231.03
84.5,1232.42
84.55,1233.82
84.6,1235.21
84.65,1236.61
84.7,1238.01
84.75,1239.4
84.8,1240.8
84.85,1242.19
84.9,1243.59
84.95,1244.99
85,1246.38
85.05,1247.78
85.1,1249.17
85.15,1250.57
85.2,1251.97
85.25,1253.36
85.3,1254.76
85.35,1256.15
85.4,1257.55
85.45,1258.95
85.5,1260.34
85.55,1261.74
85.6,1263.13
85.65,1264.53
85.7,1265.93
85.75,1267.32
85.8,1268.72
85.85,1270.12
85.9,1271.51
85.95,1272.91
86,1274.3
86.05,1275.7
86.1,1277.1
86.15,1278.49
86.2,1279.89
86.25,1281.28
86.3,1282.68
86.35,1284.08
86.4,1285.47
86.45,1286.87
86.5,1288.26
86.55,1289.66
86.6,1291.06
86.65,1292.45
86.7,1293.85
86.75,1295.24
86.8,1296.64
86.85,1298.04
86.9,1299.43
86.95,1300.83
87,1302.22
87.05,1303.62
87.1,1305.02
87.15,1306.41
87.2,1307.81
87.25,1309.2
87.3,1310.6
87.35,1312
87.4,1313.39
87.45,1314.79
87.5,1316.18
87.55,1317.58
87.6,1318.98
87.65,1320.37
87.7,1321.77
87.75,1323.16
87.8,1324.56
87.85,1325.96
87.9,1327.35
87.95,1328.75
88,1330.14
88.05,1331.54
88.1,1332.94
88.15,1334.33
88.2,1335.73
88.25,1337.12
88.3,1338.52
88.35,1339.92
88.4,1341.31
88.45,1342.71
88.5,1344.1
88.55,1345.5
88.6,1346.9
88.65,1348.29
88.7,1349.69
88.75,1351.08
88.8,1352.48
88.85,1353.88
88.9,1355.27
88.95,1356.67
89,1358.06
89.05,1359.46
89.1,1360.86
89.15,1362.25
89.2,1363.65
89.25,1365.04
89.3,1366.44
89.35,1367.84
89.4,1369.23
89.45,1370.63
89.5,1372.02
89.55,1373.42
89.6,1374.82
89.65,1376.21
89.7,1377.61
89.75,1379
89.8,1380.4
89.85,1381.8
89.9,1383.19
89.95,1384.59
90,1385.98
90.05,1387.38
90.1,1388.78
90.15,1390.17
90.2,1391.57
90.25,1392.96
90.3,1394.36
90.35,1395.76
90.4,1397.15
90.45,1398.55
90.5,1399.94
90.55,1401.34
90.6,1402.74
90.65,1404.13
90.7,1405.53
90.75,1406.92
90.8,1408.32
90.85,1409.72
90.9,1411.11
90.95,1412.51
91,1413.9
91.05,1415.3
91.1,1416.7
91.15,1418.09
91.2,1419.49
91.25,1420.88
91.3,1422.28
91.35,1423.68
91.4,1425.07
91.45,1426.47
91.5,1427.86
91.55,1429.26
91.6,1430.66
91.65,1432.05
91.7,1433.45
91.75,1434.84
91.8,1436.24
91.85,1437.64
91.9,1439.03
91.95,1440.43
92,1441.82
92.05,1443.22
92.1,1444.62
92.15,1446.01
92.2,1447.41
92.25,1448.8
92.3,1450.2
92.35,1451.6
92.4,1452.99
92.45,1454.39
92.5,1455.79
92.55,1457.18
92.6,1458.58
92.65,1459.97
92.7,1461.37
92.75,1462.77
92.8,1464.16
92.85,1465.56
92.9,1466.95
92.95,1468.35
93,1469.75
93.05,1471.14
93.1,1472.54
93.15,1473.93
93.2,1475.33
93.25,1476.73
93.3,1478.12
93.35,1479.52
93.4,1480.91
93.45,1482.31
93.5,1483.71
93.55,1485.1
93.6,1486.5
93.65,1487.89
93.7,1489.29
93.75,1490.69
93.8,1492.08
93.85,1493.48
93.9,1494.87
93.95,1496.27
94,1497.67
94.05,1499.06
94.1,1500.46
94.15,1501.85
94.2,1503.25
94.25,1504.65
94.3,1506.04
94.35,1507.44
94.4,1508.83
94.45,1510.23
94.5,1511.63
94.55,1513.02
94.6,1514.42
94.65,1515.81
94.7,1517.21
94.75,1518.61
94.8,1520
94.85,1521.4
94.9,1522.79
94.95,1524.19
95,1525.59
95.05,1526.98
95.1,1528.38
95.15,1529.77
95.2,1531.17
95.25,1532.57
95.3,1533.96
95.35,1535.36
95.4,1536.75
95.45,1538.15
95.5,1539.55
95.55,1540.94
95.6,1542.34
95.65,1543.73
95.7,1545.13
95.75,1546.53
95.8,1547.92
95.85,1549.32
95.9,1550.71
95.95,1552.11
96,1553.51
96.05,1554.9
96.1,1556.3
96.15,1557.69
96.2,1559.09
96.25,1560.49
96.3,1561.88
96.35,1563.28
96.4,1564.67
96.45,1566.07
96.5,1567.47
96.55,1568.86
96.6,1570.26
96.65,1571.65
96.7,1573.05
96.75,1574.45
96.8,1575.84
96.85,1577.24
96.9,1578.63
96.95,1580.03
97,1581.43
97.05,1582.82
97.1,1584.22
97.15,1585.61
97.2,1587.01
97.25,1588.41
97.3,1589.8
97.35,1591.2
97.4,1592.59
97.45,1593.99
97.5,1595.39
97.55,1596.78
97.6,1598.18
97.65,1599.57
97.7,1600.97
97.75,1602.37
97.8,1603.76
97.85,1605.16
97.9,1606.55
97.95,1607.95
98,1609.35
98.05,1610.74
98.1,1612.14
98.15,1613.53
98.2,1614.93
98.25,1616.33
98.3,1617.72
98.35,1619.12
98.4,1620.51
98.45,1621.91
98.5,1623.31
98.55,1624.7
98.6,1626.1
98.65,1627.49
98.7,1628.89
98.75,1630.29
98.8,1631.68
98.85,1633.08
98.9,1634.47
98.95,1635.87
99,1637.27
99.05,1638.66
99.1,1640.06
99.15,1641.45
99.2,1642.85
99.25,1644.25
99.3,1645.64
99.35,1647.04
99.4,1648.43
99.45,1649.83
99.5,1651.23
99.55,1652.62
99.6,1654.02
99.65,1655.41
99.7,1656.81
99.75,1658.21
99.8,1659.6
99.85,1661
99.9,1662.39
99.95,1663.79
100,1665.19
100.05,1666.58
100.1,1667.98
100.15,1669.37
100.2,1670.77
100.25,1672.17
100.3,1673.56
100.35,1674.96
100.4,1676.35
100.45,1677.75
100.5,1679.15
100.55,1680.54
100.6,1681.94
100.65,1683.33
100.7,1684.73
100.75,1686.13
100.8,1687.52
100.85,1688.92
100.9,1690.31
100.95,1691.71
101,1693.11
101.05,1694.5
101.1,1695.9
101.15,1697.29
101.2,1698.69
101.25,1700.09
101.3,1701.48
101.35,1702.88
101.4,1704.27
101.45,1705.67
101.5,1707.07
101.55,1708.46
101.6,1709.86
101.65,1711.25
101.7,1712.65
101.75,1714.05
101.8,1715.44
101.85,1716.84
101.9,1718.23
101.95,1719.63
102,1721.03
102.05,1722.42
102.1,1723.82
102.15,1725.21
102.2,1726.61
102.25,1728.01
102.3,1729.4
102.35,1730.8
102.4,1732.19
102.45,1733.59
102.5,1734.99
102.55,1736.38
102.6,1737.78
102.65,1739.17
102.7,1740.57
102.75,1741.97
102.8,1743.36
102.85,1744.76
102.9,1746.15
102.95,1747.55
103,1748.95
103.05,1750.34
103.1,1751.74
103.15,1753.13
103.2,1754.53
103.25,1755.92
103.3,1757.32
103.35,1758.72
103.4,1760.11
103.45,1761.51
103.5,1762.9
103.55,1764.3
103.6,1765.7
103.65,1767.09
103.7,1768.49
103.75,1769.88
103.8,1771.28
103.85,1772.68
103.9,1774.07
103.95,1775.47
104,1776.86
104.05,1778.26
104.1,1779.66
104.15,1781.05
104.2,1782.45
104.25,1783.84
104.3,1785.24
104.35,1786.64
104.4,1788.03
104.45,1789.43
104.5,1790.82
104.55,1792.22
104.6,1793.62
104.65,1795.01
104.7,1796.41
104.75,1797.8
104.8,1799.2
104.85,1800.6
104.9,1801.99
104.95,1803.39
105,1804.78
105.05,1806.18
105.1,1807.58
105.15,1808.97
105.2,1810.37
105.25,1811.76
105.3,1813.16
105.35,1814.56
105.4,1815.95
105.45,1817.35
105.5,1818.74
105.55,1820.14
105.6,1821.54
105.65,1822.93
105.7,1824.33
105.75,1825.72
105.8,1827.12
105.85,1828.52
105.9,1829.91
105.95,1831.31
106,1832.7
106.05,1834.1
106.1,1835.5
106.15,1836.89
106.2,1838.29
106.25,1839.68
106.3,1841.08
106.35,1842.48
106.4,1843.87
106.45,1845.27
106.5,1846.66
106.55,1848.06
106.6,1849.46
106.65,1850.85
106.7,1852.25
106.75,1853.64
106.8,1855.04
106.85,1856.44
106.9,1857.83
106.95,1859.23
107,1860.62
107.05,1862.02
107.1,1863.42
107.15,1864.81
107.2,1866.21
107.25,1867.6
107.3,1869
107.35,1870.4
107.4,1871.79
107.45,1873.19
107.5,1874.58
107.55,1875.98
107.6,1877.38
107.65,1878.77
107.7,1880.17
107.75,1881.56
107.8,1882.96
107.85,1884.36
107.9,1885.75
107.95,1887.15
108,1888.54
108.05,1889.94
108.1,1891.34
108.15,1892.73
108.2,1894.13
108.25,1895.52
108.3,1896.92
108.35,1898.32
108.4,1899.71
108.45,1901.11
108.5,1902.5
108.55,1903.9
108.6,1905.3
108.65,1906.69
108.7,1908.09
108.75,1909.48
108.8,1910.88
108.85,1912.28
108.9,1913.67
108.95,1915.07
109,1916.46
109.05,1917.86
109.1,1919.26
109.15,1920.65
109.2,1922.05
109.25,1923.44
109.3,1924.84
109.35,1926.24
109.4,1927.63
109.45,1929.03
109.5,1930.42
109.55,1931.82
109.6,1933.22
109.65,1934.61
109.7,1936.01
109.75,1937.4
109.8,1938.8
109.85,1940.19
109.9,1941.59
109.95,1942.99
110,1944.38
110.05,1945.78
110.1,1947.17
110.15,1948.57
110.2,1949.97
110.25,1951.36
110.3,1952.76
110.35,1954.15
110.4,1955.55
110.45,1956.95
110.5,1958.34
110.55,1959.74
110.6,1961.13
110.65,1962.53
110.7,1963.93
110.75,1965.32
110.8,1966.72
110.85,1968.11
110.9,1969.51
110.95,1970.91
111,1972.3
111.05,1973.7
111.1,1975.09
111.15,1976.49
111.2,1977.89
111.25,1979.28
111.3,1980.68
111.35,1982.07
111.4,1983.47
111.45,1984.87
111.5,1986.26
111.55,1987.66
111.6,1989.05
111.65,1990.45
111.7,1991.85
111.75,1993.24
111.8,1994.64
111.85,1996.03
111.9,1997.43
111.95,1998.83
112,2000.22
112.05,2001.62
112.1,2003.01
112.15,2004.41
112.2,2005.81
112.25,2007.2
112.3,2008.6
112.35,2009.99
112.4,2011.39
112.45,2012.79
112.5,2014.18
112.55,2015.58
112.6,2016.97
112.65,2018.37
112.7,2019.77
112.75,2021.16
112.8,2022.56
112.85,2023.95
112.9,2025.35
112.95,2026.75
113,2028.14
113.05,2029.54
113.1,2030.93
113.15,2032.33
113.2,2033.73
113.25,2035.12
113.3,2036.52
113.35,2037.91
113.4,2039.31
113.45,2040.71
113.5,2042.1
113.55,2043.5
113.6,2044.89
113.65,2046.29
113.7,2047.69
113.75,2049.08
113.8,2050.48
113.85,2051.87
113.9,2053.27
113.95,2054.66
114,2056.06
114.05,2057.46
114.1,2058.85
114.15,2060.25
114.2,2061.64
114.25,2063.04
114.3,2064.44
114.35,2065.83
114.4,2067.23
114.45,2068.62
114.5,2070.02
114.55,2071.42
114.6,2072.81
114.65,2074.21
114.7,2075.6
114.75,2077
114.8,2078.4
114.85,2079.79
114.9,2081.19
114.95,2082.58
115,2083.98
115.05,2085.38
115.1,2086.77
115.15,2088.17
115.2,2089.56
115.25,2090.96
115.3,2092.36
115.35,2093.75
115.4,2095.15
115.45,2096.54
115.5,2097.94
115.55,2099.34
115.6,2100.73
115.65,2102.13
115.7,2103.52
115.75,2104.92
115.8,2106.32
115.85,2107.71
115.9,2109.11
115.95,2110.5
116,2111.9
116.05,2113.3
116.1,2114.69
116.15,2116.09
116.2,2117.48
116.25,2118.88
116.3,2120.28
116.35,2121.67
116.4,2123.07
116.45,2124.46
116.5,2125.86
116.55,2127.26
116.6,2128.65
116.65,2130.05
116.7,2131.44
116.75,2132.84
116.8,2134.24
116.85,2135.63
116.9,2137.03
116.95,2138.42
117,2139.82
117.05,2141.21
117.1,2142.61
117.15,2144.01
117.2,2145.4
117.25,2146.8
117.3,2148.19
117.35,2149.59
117.4,2150.99
117.45,2152.38
117.5,2153.78
117.55,2155.17
117.6,2156.57
117.65,2157.97
117.7,2159.36
117.75,2160.76
117.8,2162.15
117.85,2163.55
117.9,2164.95
117.95,2166.34
118,2167.74
118.05,2169.13
118.1,2170.53
118.15,2171.93
118.2,2173.32
118.25,2174.72
118.3,2176.11
118.35,2177.51
118.4,2178.91
118.45,2180.3
118.5,2181.7
118.55,2183.09
118.6,2184.49
118.65,2185.89
118.7,2187.28
118.75,2188.68
118.8,2190.07
118.85,2191.47
118.9,2192.87
118.95,2194.26
119,2195.66
119.05,2197.05
119.1,2198.45
119.15,2199.85
119.2,2201.24
119.25,2202.64
119.3,2204.03
119.35,2205.43
119.4,2206.83
119.45,2208.22
119.5,2209.62
119.55,2211.01
119.6,2212.41
119.65,2213.81
119.7,2215.2
119.75,2216.6
119.8,2217.99
119.85,2219.39
119.9,2220.78
119.95,2222.18
120,2223.58
120.05,2224.97
120.1,2226.37
120.15,2227.76
120.2,2229.16
120.25,2230.56
120.3,2231.95
120.35,2233.35
120.4,2234.74
120.45,2236.14
120.5,2237.54
120.55,2238.93
120.6,2240.33
120.65,2241.72
120.7,2243.12
120.75,2244.52
120.8,2245.91
120.85,2247.31
120.9,2248.7
120.95,2250.1
121,2251.5
121.05,2252.89
121.1,2254.29
121.15,2255.68
121.2,2257.08
121.25,2258.48
121.3,2259.87
121.35,2261.27
121.4,2262.66
121.45,2264.06
121.5,2265.46
121.55,2266.85
121.6,2268.25
121.65,2269.64
121.7,2271.04
121.75,2272.44
121.8,2273.83
121.85,2275.23
121.9,2276.62
121.95,2278.02
122,2279.42
122.05,2280.81
122.1,2282.21
122.15,2283.6
122.2,2285
122.25,2286.39
122.3,2287.79
122.35,2289.19
122.4,2290.58
122.45,2291.98
122.5,2293.37
122.55,2294.77
122.6,2296.17
122.65,2297.56
122.7,2298.96
122.75,2300.35
122.8,2301.75
122.85,2303.15
122.9,2304.54
122.95,2305.94
123,2307.33
123.05,2308.73
123.1,2310.13
123.15,2311.52
123.2,2312.92
123.25,2314.31
123.3,2315.71
123.35,2317.11
123.4,2318.5
123.45,2319.9
123.5,2321.29
123.55,2322.69
123.6,2324.09
123.65,2325.48
123.7,2326.88
123.75,2328.27
123.8,2329.67
123.85,2331.07
123.9,2332.46
123.95,2333.86
124,2335.25
124.05,2336.65
124.1,2338.05
124.15,2339.44
124.2,2340.84
124.25,2342.23
124.3,2343.63
124.35,2345.03
124.4,2346.42
124.45,2347.82
124.5,2349.21
124.55,2350.61
124.6,2352
124.65,2353.4
124.7,2354.8
124.75,2356.19
124.8,2357.59
124.85,2358.98
124.9,2360.38
124.95,2361.78
125,2363.17
125.05,2364.57
125.1,2365.96
125.15,2367.36
125.2,2368.76
125.25,2370.15
125.3,2371.55
125.35,2372.94
125.4,2374.34
125.45,2375.74
125.5,2377.13
125.55,2378.53
125.6,2379.92
125.65,2381.32
125.7,2382.72
125.75,2384.11
125.8,2385.51
125.85,2386.9
125.9,2388.3
125.95,2389.7
126,2391.09
126.05,2392.49
126.1,2393.88
126.15,2395.28
126.2,2396.68
126.25,2398.07
126.3,2399.47
126.35,2400.86
126.4,2402.26
126.45,2403.66
126.5,2405.05
126.55,2406.45
126.6,2407.84
126.65,2409.24
126.7,2410.63
126.75,2412.03
126.8,2413.43
126.85,2414.82
126.9,2416.22
126.95,2417.61
127,2419.01
127.05,2420.41
127.1,2421.8
127.15,2423.2
127.2,2424.59
127.25,2425.99
127.3,2427.39
127.35,2428.78
127.4,2430.18
127.45,2431.57
127.5,2432.97
127.55,2434.37
127.6,2435.76
127.65,2437.16
127.7,2438.55
127.75,2439.95
127.8,2441.35
127.85,2442.74
127.9,2444.14
127.95,2445.53
128,2446.93
128.05,2448.33
128.1,2449.72
128.15,2451.12
128.2,2452.51
128.25,2453.91
128.3,2455.31
128.35,2456.7
128.4,2458.1
128.45,2459.49
128.5,2460.89
128.55,2462.28
128.6,2463.68
128.65,2465.08
128.7,2466.47
128.75,2467.87
128.8,2469.26
128.85,2470.66
128.9,2472.06
128.95,2473.45
129,2474.85
129.05,2476.24
129.1,2477.64
129.15,2479.04
129.2,2480.43
129.25,2481.83
129.3,2483.22
129.35,2484.62
129.4,2486.02
129.45,2487.41
129.5,2488.81
129.55,2490.2
129.6,2491.6
129.65,2493
129.7,2494.39
129.75,2495.79
129.8,2497.18
129.85,2498.58
129.9,2499.98
129.95,2501.37
130,2502.77
130.05,2504.16
130.1,2505.56
130.15,2506.96
130.2,2508.35
130.25,2509.75
130.3,2511.14
130.35,2512.54
130.4,2513.93
130.45,2515.33
130.5,2516.73
130.55,2518.12
130.6,2519.52
130.65,2520.91
130.7,2522.31
130.75,2523.71
130.8,2525.1
130.85,2526.5
130.9,2527.89
130.95,2529.29
131,2530.69
131.05,2532.08
131.1,2533.48
131.15,2534.87
131.2,2536.27
131.25,2537.67
131.3,2539.06
131.35,2540.46
131.4,2541.85
131.45,2543.25
131.5,2544.65
131.55,2546.04
131.6,2547.44
131.65,2548.83
131.7,2550.23
131.75,2551.63
131.8,2553.02
131.85,2554.42
131.9,2555.81
131.95,2557.21
132,2558.6
132.05,2560
132.1,2561.4
132.15,2562.79
132.2,2564.19
132.25,2565.58
132.3,2566.98
132.35,2568.38
132.4,2569.77
132.45,2571.17
132.5,2572.56
132.55,2573.96
132.6,2575.36
132.65,2576.75
132.7,2578.15
132.75,2579.54
132.8,2580.94
132.85,2582.34
132.9,2583.73
132.95,2585.13
133,2586.52
133.05,2587.92
133.1,2589.32
133.15,2590.71
133.2,2592.11
133.25,2593.5
133.3,2594.9
133.35,2596.3
133.4,2597.69
133.45,2599.09
133.5,2600.48
133.55,2601.88
133.6,2603.27
133.65,2604.67
133.7,2606.07
133.75,2607.46
133.8,2608.86
133.85,2610.25
133.9,2611.65
133.95,2613.05
134,2614.44
134.05,2615.84
134.1,2617.23
134.15,2618.63
134.2,2620.03
134.25,2621.42
134.3,2622.82
134.35,2624.21
134.4,2625.61
134.45,2627.01
134.5,2628.4
134.55,2629.8
134.6,2631.19
134.65,2632.59
134.7,2633.99
134.75,2635.38
134.8,2636.78
134.85,2638.17
134.9,2639.57
134.95,2640.97
135,2642.36
135.05,2643.76
135.1,2645.15
135.15,2646.55
135.2,2647.94
135.25,2649.34
135.3,2650.74
135.35,2652.13
135.4,2653.53
135.45,2654.92
135.5,2656.32
135.55,2657.72
135.6,2659.11
135.65,2660.51
135.7,2661.9
135.75,2663.3
135.8,2664.7
135.85,2666.09
135.9,2667.49
135.95,2668.88
136,2670.28
136.05,2671.68
136.1,2673.07
136.15,2674.47
136.2,2675.86
136.25,2677.26
136.3,2678.66
136.35,2680.05
136.4,2681.45
136.45,2682.84
136.5,2684.24
136.55,2685.64
136.6,2687.03
136.65,2688.43
136.7,2689.82
136.75,2691.22
136.8,2692.61
136.85,2694.01
136.9,2695.41
136.95,2696.8
137,2698.2
137.05,2699.59
137.1,2700.99
137.15,2702.39
137.2,2703.78
137.25,2705.18
137.3,2706.57
137.35,2707.97
137.4,2709.37
137.45,2710.76
137.5,2712.16
137.55,2713.55
137.6,2714.95
137.65,2716.35
137.7,2717.74
137.75,2719.14
137.8,2720.53
137.85,2721.93
137.9,2723.33
137.95,2724.72
138,2726.12
138.05,2727.51
138.1,2728.91
138.15,2730.3
138.2,2731.7
138.25,2733.1
138.3,2734.49
138.35,2735.89
138.4,2737.28
138.45,2738.68
138.5,2740.08
138.55,2741.47
138.6,2742.87
138.65,2744.26
138.7,2745.66
138.75,2747.06
138.8,2748.45
138.85,2749.85
138.9,2751.24
138.95,2752.64
139,2754.04
139.05,2755.43
139.1,2756.83
139.15,2758.22
139.2,2759.62
139.25,2761.02
139.3,2762.41
139.35,2763.81
139.4,2765.2
139.45,2766.6
139.5,2767.99
139.55,2769.39
139.6,2770.79
139.65,2772.18
139.7,2773.58
139.75,2774.97
139.8,2776.37
139.85,2777.77
139.9,2779.16
139.95,2780.56
140,2781.95
140.05,2783.35
140.1,2784.75
140.15,2786.14
140.2,2787.54
140.25,2788.93
140.3,2790.33
140.35,2791.73
140.4,2793.12
140.45,2794.52
140.5,2795.91
140.55,2797.31
140.6,2798.71
140.65,2800.1
140.7,2801.5
140.75,2802.89
140.8,2804.29
140.85,2805.68
140.9,2807.08
140.95,2808.48
141,2809.87
141.05,2811.27
141.1,2812.66
141.15,2814.06
141.2,2815.46
141.25,2816.85
141.3,2818.25
141.35,2819.64
141.4,2821.04
141.45,2822.44
141.5,2823.83
141.55,2825.23
141.6,2826.62
141.65,2828.02
141.7,2829.42
141.75,2830.81
141.8,2832.21
141.85,2833.6
141.9,2835
141.95,2836.4
142,2837.79
142.05,2839.19
142.1,2840.58
142.15,2841.98
142.2,2843.37
142.25,2844.77
142.3,2846.17
142.35,2847.56
142.4,2848.96
142.45,2850.35
142.5,2851.75
142.55,2853.15
142.6,2854.54
142.65,2855.94
142.7,2857.33
142.75,2858.73
142.8,2860.13
142.85,2861.52
142.9,2862.92
142.95,2864.31
143,2865.71
143.05,2867.11
143.1,2868.5
143.15,2869.9
143.2,2871.29
143.25,2872.69
143.3,2874.09
143.35,2875.48
143.4,2876.88
143.45,2878.27
143.5,2879.67
143.55,2881.06
143.6,2882.46
143.65,2883.86
143.7,2885.25
143.75,2886.65
143.8,2888.04
143.85,2889.44
143.9,2890.84
143.95,2892.23
144,2893.63
144.05,2895.02
144.1,2896.42
144.15,2897.82
144.2,2899.21
144.25,2900.61
144.3,2902
144.35,2903.4
144.4,2904.8
144.45,2906.19
144.5,2907.59
144.55,2908.98
144.6,2910.38
144.65,2911.77
144.7,2913.17
144.75,2914.57
144.8,2915.96
144.85,2917.36
144.9,2918.75
144.95,2920.15
145,2921.55
145.05,2922.94
145.1,2924.34
145.15,2925.73
145.2,2927.13
145.25,2928.53
145.3,2929.92
145.35,2931.32
145.4,2932.71
145.45,2934.11
145.5,2935.51
145.55,2936.9
145.6,2938.3
145.65,2939.69
145.7,2941.09
145.75,2942.49
145.8,2943.88
145.85,2945.28
145.9,2946.67
145.95,2948.07
146,2949.46
146.05,2950.86
146.1,2952.26
146.15,2953.65
146.2,2955.05
146.25,2956.44
146.3,2957.84
146.35,2959.24
146.4,2960.63
146.45,2962.03
146.5,2963.42
146.55,2964.82
146.6,2966.22
146.65,2967.61
146.7,2969.01
146.75,2970.4
146.8,2971.8
146.85,2973.2
146.9,2974.59
146.95,2975.99
147,2977.38
147.05,2978.78
147.1,2980.17
147.15,2981.57
147.2,2982.97
147.25,2984.36
147.3,2985.76
147.35,2987.15
147.4,2988.55
147.45,2989.95
147.5,2991.34
147.55,2992.74
147.6,2994.13
147.65,2995.53
147.7,2996.93
147.75,2998.32
147.8,2999.72
147.85,3001.11
147.9,3002.51
147.95,3003.91
148,3005.3
148.05,3006.7
148.1,3008.09
148.15,3009.49
148.2,3010.88
148.25,3012.28
148.3,3013.68
148.35,3015.07
148.4,3016.47
148.45,3017.86
148.5,3019.26
148.55,3020.66
148.6,3022.05
148.65,3023.45
148.7,3024.84
148.75,3026.24
148.8,3027.64
148.85,3029.03
148.9,3030.43
148.95,3031.82
149,3033.22
149.05,3034.62
149.1,3036.01
149.15,3037.41
149.2,3038.8
149.25,3040.2
149.3,3041.59
149.35,3042.99
149.4,3044.39
149.45,3045.78
149.5,3047.18
149.55,3048.57
149.6,3049.97
149.65,3051.37
149.7,3052.76
149.75,3054.16
149.8,3055.55
149.85,3056.95
149.9,3058.35
149.95,3059.74
150,3061.14
150.05,3062.53
150.1,3063.93
150.15,3065.33
150.2,3066.72
150.25,3068.12
150.3,3069.51
150.35,3070.91
150.4,3072.3
150.45,3073.7
150.5,3075.1
150.55,3076.49
150.6,3077.89
150.65,3079.28
150.7,3080.68
150.75,3082.08
150.8,3083.47
150.85,3084.87
150.9,3086.26
150.95,3087.66
151,3089.06
151.05,3090.45
151.1,3091.85
151.15,3093.24
151.2,3094.64
151.25,3096.04
151.3,3097.43
151.35,3098.83
151.4,3100.22
151.45,3101.62
151.5,3103.01
151.55,3104.41
151.6,3105.81
151.65,3107.2
151.7,3108.6
151.75,3109.99
151.8,3111.39
151.85,3112.79
151.9,3114.18
151.95,3115.58
152,3116.97
152.05,3118.37
152.1,3119.77
152.15,3121.16
152.2,3122.56
152.25,3123.95
152.3,3125.35
152.35,3126.75
152.4,3128.14
152.45,3129.54
152.5,3130.93
152.55,3132.33
152.6,3133.72
152.65,3135.12
152.7,3136.52
152.75,3137.91
152.8,3139.31
152.85,3140.7
152.9,3142.1
152.95,3143.5
153,3144.89
153.05,3146.29
153.1,3147.68
153.15,3149.08
153.2,3150.48
153.25,3151.87
153.3,3153.27
153.35,3154.66
153.4,3156.06
153.45,3157.46
153.5,3158.85
153.55,3160.25
153.6,3161.64
153.65,3163.04
153.7,3164.43
153.75,3165.83
153.8,3167.23
153.85,3168.62
153.9,3170.02
153.95,3171.41
154,3172.81
154.05,3174.21
154.1,3175.6
154.15,3177
154.2,3178.39
154.25,3179.79
154.3,3181.19
154.35,3182.58
154.4,3183.98
154.45,3185.37
154.5,3186.77
154.55,3188.16
154.6,3189.56
154.65,3190.96
154.7,3192.35
154.75,3193.75
154.8,3195.14
154.85,3196.54
154.9,3197.94
154.95,3199.33
155,3200.73
155.05,3202.12
155.1,3203.52
155.15,3204.92
155.2,3206.31
155.25,3207.71
155.3,3209.1
155.35,3210.5
155.4,3211.9
155.45,3213.29
155.5,3214.69
155.55,3216.08
155.6,3217.48
155.65,3218.87
155.7,3220.27
155.75,3221.67
155.8,3223.06
155.85,3224.46
155.9,3225.85
155.95,3227.25
156,3228.65
156.05,3230.04
156.1,3231.44
156.15,3232.83
156.2,3234.23
156.25,3235.63
156.3,3237.02
156.35,3238.42
156.4,3239.81
156.45,3241.21
156.5,3242.61
156.55,3244
156.6,3245.4
156.65,3246.79
156.7,3248.19
156.75,3249.58
156.8,3250.98
156.85,3252.38
156.9,3253.77
156.95,3255.17
157,3256.56
157.05,3257.96
157.1,3259.36
157.15,3260.75
157.2,3262.15
157.25,3263.54
157.3,3264.94
157.35,3266.34
157.4,3267.73
157.45,3269.13
157.5,3270.52
157.55,3271.92
157.6,3273.31
157.65,3274.71
157.7,3276.11
157.75,3277.5
157.8,3278.9
157.85,3280.29
157.9,3281.69
157.95,3283.09
158,3284.48
158.05,3285.88
158.1,3287.27
158.15,3288.67
158.2,3290.07
158.25,3291.46
158.3,3292.86
158.35,3294.25
158.4,3295.65
158.45,3297.04
158.5,3298.44
158.55,3299.84
158.6,3301.23
158.65,3302.63
158.7,3304.02
158.75,3305.42
158.8,3306.82
158.85,3308.21
158.9,3309.61
158.95,3311
159,3312.4
159.05,3313.8
159.1,3315.19
159.15,3316.59
159.2,3317.98
159.25,3319.38
159.3,3320.78
159.35,3322.17
159.4,3323.57
159.45,3324.96
159.5,3326.36
159.55,3327.75
159.6,3329.15
159.65,3330.55
159.7,3331.94
159.75,3333.34
159.8,3334.73
159.85,3336.13
159.9,3337.53
159.95,3338.92
160,3340.32
160.05,3341.71
160.1,3343.11
160.15,3344.51
160.2,3345.9
160.25,3347.3
160.3,3348.69
160.35,3350.09
160.4,3351.48
160.45,3352.88
160.5,3354.28
160.55,3355.67
160.6,3357.07
160.65,3358.46
160.7,3359.86
160.75,3361.26
160.8,3362.65
160.85,3364.05
160.9,3365.44
