time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17
29.5,5733.62,7258.89,4045.35,4355.87,7867.43,9296.37,1190.51,3431.79,946.627,1551.85,2710.38,710.939,8403.77,7403.92,167.906,6021.95,6146.38
29.55,5735.01,7260.28,4046.74,4357.26,7868.82,9297.76,1191.9,3433.18,948.019,1553.25,2711.77,712.328,8405.16,7405.31,169.298,6023.32,6147.76
29.6,5736.4,7261.67,4048.13,4358.65,7870.21,9299.15,1193.29,3434.57,949.411,1554.64,2713.16,713.717,8406.55,7406.7,170.69,6024.7,6149.15
29.65,5737.79,7263.06,4049.52,4360.05,7871.6,9300.54,1194.68,3435.96,950.804,1556.04,2714.55,715.105,8407.94,7408.09,172.082,6026.07,6150.54
29.7,5739.18,7264.45,4050.91,4361.44,7872.99,9301.93,1196.07,3437.36,952.196,1557.44,2715.94,716.494,8409.34,7409.48,173.474,6027.44,6151.93
29.75,5740.57,7265.85,4052.3,4362.83,7874.38,9303.32,1197.46,3438.75,953.588,1558.84,2717.33,717.883,8410.73,7410.87,174.866,6028.81,6153.32
29.8,5741.96,7267.24,4053.69,4364.22,7875.77,9304.71,1198.85,3440.14,954.98,1560.23,2718.72,719.272,8412.12,7412.26,176.258,6030.18,6154.71
29.85,5743.35,7268.63,4055.08,4365.61,7877.16,9306.09,1200.24,3441.53,956.373,1561.63,2720.1,720.661,8413.51,7413.65,177.65,6031.56,6156.1
29.9,5744.73,7270.02,4056.46,4367,7878.55,9307.48,1201.63,3442.92,957.765,1563.03,2721.49,722.05,8414.91,7415.04,179.042,6032.93,6157.49
29.95,5746.12,7271.41,4057.85,4368.39,7879.94,9308.87,1203.01,3444.31,959.157,1564.42,2722.88,723.439,8416.3,7416.43,180.434,6034.3,6158.88
30,5747.51,7272.81,4059.24,4369.78,7881.33,9310.26,1204.4,3445.71,960.55,1565.82,2724.27,724.828,8417.69,7417.82,181.826,6035.67,6160.26
30.05,5748.9,7274.2,4060.63,4371.18,7882.72,9311.65,1205.79,3447.1,961.942,1567.22,2725.66,726.217,8419.08,7419.21,183.218,6037.04,6161.65
30.1,5750.29,7275.59,4062.02,4372.57,7884.11,9313.04,1207.18,3448.49,963.334,1568.61,2727.05,727.605,8420.48,7420.6,184.61,6038.42,6163.04
30.15,5751.68,7276.98,4063.41,4373.96,7885.5,9314.43,1208.57,3449.88,964.726,1570.01,2728.44,728.994,8421.87,7421.99,186.002,6039.79,6164.43
30.2,5753.07,7278.37,4064.8,4375.35,7886.89,9315.82,1209.96,3451.27,966.119,1571.41,2729.83,730.383,8423.26,7423.38,187.394,6041.16,6165.82
30.25,5754.46,7279.76,4066.19,4376.74,7888.28,9317.21,1211.35,3452.67,967.511,1572.81,2731.22,731.772,8424.65,7424.77,188.786,6042.53,6167.21
30.3,5755.84,7281.16,4067.58,4378.13,7889.67,9318.59,1212.74,3454.06,968.903,1574.2,2732.6,733.161,8426.05,7426.17,190.178,6043.9,6168.6
30.35,5757.23,7282.55,4068.96,4379.52,7891.06,9319.98,1214.13,3455.45,970.295,1575.6,2733.99,734.55,8427.44,7427.56,191.57,6045.27,6169.99
30.4,5758.62,7283.94,4070.35,4380.91,7892.45,9321.37,1215.51,3456.84,971.688,1577,2735.38,735.939,8428.83,7428.95,192.962,6046.65,6171.38
30.45,5760.01,7285.33,4071.74,4382.31,7893.84,9322.76,1216.9,3458.23,973.08,1578.39,2736.77,737.328,8430.22,7430.34,194.354,6048.02,6172.76
30.5,5761.4,7286.72,4073.13,4383.7,7895.23,9324.15,1218.29,3459.63,974.472,1579.79,2738.16,738.717,8431.62,7431.73,195.746,6049.39,6174.15
30.55,5762.79,7288.12,4074.52,4385.09,7896.61,9325.54,1219.68,3461.02,975.865,1581.19,2739.55,740.105,8433.01,7433.12,197.138,6050.76,6175.54
30.6,5764.18,7289.51,4075.91,4386.48,7898,9326.93,1221.07,3462.41,977.257,1582.59,2740.94,741.494,8434.4,7434.51,198.529,6052.13,6176.93
30.65,5765.57,7290.9,4077.3,4387.87,7899.39,9328.32,1222.46,3463.8,978.649,1583.98,2742.33,742.883,8435.79,7435.9,199.921,6053.51,6178.32
30.7,5766.95,7292.29,4078.69,4389.26,7900.78,9329.71,1223.85,3465.19,980.041,1585.38,2743.72,744.272,8437.19,7437.29,201.313,6054.88,6179.71
30.75,5768.34,7293.68,4080.08,4390.65,7902.17,9331.09,1225.24,3466.58,981.434,1586.78,2745.1,745.661,8438.58,7438.68,202.705,6056.25,6181.1
30.8,5769.73,7295.08,4081.46,4392.05,7903.56,9332.48,1226.63,3467.98,982.826,1588.17,2746.49,747.05,8439.97,7440.07,204.097,6057.62,6182.49
30.85,5771.12,7296.47,4082.85,4393.44,7904.95,9333.87,1228.01,3469.37,984.218,1589.57,2747.88,748.439,8441.36,7441.46,205.489,6058.99,6183.88
30.9,5772.51,7297.86,4084.24,4394.83,7906.34,9335.26,1229.4,3470.76,985.611,1590.97,2749.27,749.828,8442.76,7442.85,206.881,6060.37,6185.26
30.95,5773.9,7299.25,4085.63,4396.22,7907.73,9336.65,1230.79,3472.15,987.003,1592.36,2750.66,751.217,8444.15,7444.24,208.273,6061.74,6186.65
31,5775.29,7300.64,4087.02,4397.61,7909.12,9338.04,1232.18,3473.54,988.395,1593.76,2752.05,752.605,8445.54,7445.63,209.665,6063.11,6188.04
31.05,5776.68,7302.03,4088.41,4399,7910.51,9339.43,1233.57,3474.94,989.787,1595.16,2753.44,753.994,8446.93,7447.02,211.057,6064.48,6189.43
31.1,5778.07,7303.43,4089.8,4400.39,7911.9,9340.82,1234.96,3476.33,991.18,1596.56,2754.83,755.383,8448.33,7448.41,212.449,6065.85,6190.82
31.15,5779.45,7304.82,4091.19,4401.78,7913.29,9342.21,1236.35,3477.72,992.572,1597.95,2756.22,756.772,8449.72,7449.8,213.841,6067.23,6192.21
31.2,5780.84,7306.21,4092.58,4403.18,7914.68,9343.59,1237.74,3479.11,993.964,1599.35,2757.6,758.161,8451.11,7451.19,215.233,6068.6,6193.6
31.25,5782.23,7307.6,4093.96,4404.57,7916.07,9344.98,1239.13,3480.5,995.357,1600.75,2758.99,759.55,8452.5,7452.58,216.625,6069.97,6194.99
31.3,5783.62,7308.99,4095.35,4405.96,7917.46,9346.37,1240.51,3481.9,996.749,1602.14,2760.38,760.939,8453.9,7453.97,218.017,6071.34,6196.38
31.35,5785.01,7310.39,4096.74,4407.35,7918.85,9347.76,1241.9,3483.29,998.141,1603.54,2761.77,762.328,8455.29,7455.36,219.409,6072.71,6197.76
31.4,5786.4,7311.78,4098.13,4408.74,7920.24,9349.15,1243.29,3484.68,999.533,1604.94,2763.16,763.717,8456.68,7456.75,220.801,6074.09,6199.15
31.45,5787.79,7313.17,4099.52,4410.13,7921.63,9350.54,1244.68,3486.07,1000.93,1606.34,2764.55,765.105,8458.07,7458.14,222.193,6075.46,6200.54
31.5,5789.18,7314.56,4100.91,4411.52,7923.02,9351.93,1246.07,3487.46,1002.32,1607.73,2765.94,766.494,8459.47,7459.53,223.585,6076.83,6201.93
31.55,5790.56,7315.95,4102.3,4412.91,7924.41,9353.32,1247.46,3488.85,1003.71,1609.13,2767.33,767.883,8460.86,7460.92,224.977,6078.2,6203.32
31.6,5791.95,7317.35,4103.69,4414.31,7925.8,9354.71,1248.85,3490.25,1005.1,1610.53,2768.72,769.272,8462.25,7462.31,226.369,6079.57,6204.71
31.65,5793.34,7318.74,4105.08,4415.7,7927.19,9356.09,1250.24,3491.64,1006.49,1611.92,2770.1,770.661,8463.64,7463.7,227.761,6080.95,6206.1
31.7,5794.73,7320.13,4106.46,4417.09,7928.58,9357.48,1251.63,3493.03,1007.89,1613.32,2771.49,772.05,8465.04,7465.09,229.153,6082.32,6207.49
31.75,5796.12,7321.52,4107.85,4418.48,7929.97,9358.87,1253.01,3494.42,1009.28,1614.72,2772.88,773.439,8466.43,7466.48,230.545,6083.69,6208.88
31.8,5797.51,7322.91,4109.24,4419.87,7931.36,9360.26,1254.4,3495.81,1010.67,1616.11,2774.27,774.828,8467.82,7467.87,231.937,6085.06,6210.26
31.85,5798.9,7324.3,4110.63,4421.26,7932.75,9361.65,1255.79,3497.21,1012.06,1617.51,2775.66,776.217,8469.21,7469.26,233.329,6086.43,6211.65
31.9,5800.29,7325.7,4112.02,4422.65,7934.14,9363.04,1257.18,3498.6,1013.46,1618.91,2777.05,777.605,8470.61,7470.65,234.721,6087.81,6213.04
31.95,5801.67,7327.09,4113.41,4424.05,7935.53,9364.43,1258.57,3499.99,1014.85,1620.31,2778.44,778.994,8472,7472.04,236.113,6089.18,6214.43
32,5803.06,7328.48,4114.8,4425.44,7936.92,9365.82,1259.96,3501.38,1016.24,1621.7,2779.83,780.383,8473.39,7473.43,237.505,6090.55,6215.82
32.05,5804.45,7329.87,4116.19,4426.83,7938.31,9367.21,1261.35,3502.77,1017.63,1623.1,2781.22,781.772,8474.78,7474.82,238.897,6091.92,6217.21
32.1,5805.84,7331.26,4117.58,4428.22,7939.7,9368.59,1262.74,3504.17,1019.03,1624.5,2782.6,783.161,8476.18,7476.21,240.289,6093.29,6218.6
32.15,5807.23,7332.66,4118.96,4429.61,7941.09,9369.98,1264.13,3505.56,1020.42,1625.89,2783.99,784.55,8477.57,7477.6,241.681,6094.67,6219.99
32.2,5808.62,7334.05,4120.35,4431,7942.48,9371.37,1265.51,3506.95,1021.81,1627.29,2785.38,785.939,8478.96,7478.99,243.073,6096.04,6221.38
32.25,5810.01,7335.44,4121.74,4432.39,7943.87,9372.76,1266.9,3508.34,1023.2,1628.69,2786.77,787.328,8480.35,7480.38,244.465,6097.41,6222.76
32.3,5811.4,7336.83,4123.13,4433.78,7945.26,9374.15,1268.29,3509.73,1024.59,1630.08,2788.16,788.717,8481.75,7481.77,245.856,6098.78,6224.15
32.35,5812.78,7338.22,4124.52,4435.18,7946.65,9375.54,1269.68,3511.12,1025.99,1631.48,2789.55,790.105,8483.14,7483.16,247.248,6100.15,6225.54
32.4,5814.17,7339.62,4125.91,4436.57,7948.03,9376.93,1271.07,3512.52,1027.38,1632.88,2790.94,791.494,8484.53,7484.55,248.64,6101.53,6226.93
32.45,5815.56,7341.01,4127.3,4437.96,7949.42,9378.32,1272.46,3513.91,1028.77,1634.28,2792.33,792.883,8485.92,7485.94,250.032,6102.9,6228.32
32.5,5816.95,7342.4,4128.69,4439.35,7950.81,9379.71,1273.85,3515.3,1030.16,1635.67,2793.72,794.272,8487.32,7487.33,251.424,6104.27,6229.71
32.55,5818.34,7343.79,4130.08,4440.74,7952.2,9381.09,1275.24,3516.69,1031.56,1637.07,2795.1,795.661,8488.71,7488.72,252.816,6105.64,6231.1
32.6,5819.73,7345.18,4131.46,4442.13,7953.59,9382.48,1276.63,3518.08,1032.95,1638.47,2796.49,797.05,8490.1,7490.11,254.208,6107.01,6232.49
32.65,5821.12,7346.57,4132.85,4443.52,7954.98,9383.87,1278.01,3519.48,1034.34,1639.86,2797.88,798.439,8491.49,7491.5,255.6,6108.39,6233.88
32.7,5822.51,7347.97,4134.24,4444.92,7956.37,9385.26,1279.4,3520.87,1035.73,1641.26,2799.27,799.828,8492.89,7492.89,256.992,6109.76,6235.26
32.75,5823.89,7349.36,4135.63,4446.31,7957.76,9386.65,1280.79,3522.26,1037.13,1642.66,2800.66,801.217,8494.28,7494.28,258.384,6111.13,6236.65
32.8,5825.28,7350.75,4137.02,4447.7,7959.15,9388.04,1282.18,3523.65,1038.52,1644.06,2802.05,802.605,8495.67,7495.67,259.776,6112.5,6238.04
32.85,5826.67,7352.14,4138.41,4449.09,7960.54,9389.43,1283.57,3525.04,1039.91,1645.45,2803.44,803.994,8497.06,7497.06,261.168,6113.87,6239.43
32.9,5828.06,7353.53,4139.8,4450.48,7961.93,9390.82,1284.96,3526.43,1041.3,1646.85,2804.83,805.383,8498.46,7498.45,262.56,6115.25,6240.82
32.95,5829.45,7354.93,4141.19,4451.87,7963.32,9392.21,1286.35,3527.83,1042.69,1648.25,2806.22,806.772,8499.85,7499.84,263.952,6116.62,6242.21
33,5830.84,7356.32,4142.58,4453.26,7964.71,9393.59,1287.74,3529.22,1044.09,1649.64,2807.6,808.161,8501.24,7501.23,265.344,6117.99,6243.6
33.05,5832.23,7357.71,4143.96,4454.65,7966.1,9394.98,1289.13,3530.61,1045.48,1651.04,2808.99,809.55,8502.63,7502.62,266.736,6119.36,6244.99
33.1,5833.62,7359.1,4145.35,4456.05,7967.49,9396.37,1290.51,3532,1046.87,1652.44,2810.38,810.939,8504.03,7504.01,268.128,6120.74,6246.38
33.15,5835.01,7360.49,4146.74,4457.44,7968.88,9397.76,1291.9,3533.39,1048.26,1653.83,2811.77,812.328,8505.42,7505.4,269.52,6122.11,6247.76
33.2,5836.39,7361.89,4148.13,4458.83,7970.27,9399.15,1293.29,3534.79,1049.66,1655.23,2813.16,813.717,8506.81,7506.79,270.912,6123.48,6249.15
33.25,5837.78,7363.28,4149.52,4460.22,7971.66,9400.54,1294.68,3536.18,1051.05,1656.63,2814.55,815.105,8508.2,7508.18,272.304,6124.85,6250.54
33.3,5839.17,7364.67,4150.91,4461.61,7973.05,9401.93,1296.07,3537.57,1052.44,1658.03,2815.94,816.494,8509.6,7509.57,273.696,6126.22,6251.93
33.35,5840.56,7366.06,4152.3,4463,7974.44,9403.32,1297.46,3538.96,1053.83,1659.42,2817.33,817.883,8510.99,7510.96,275.088,6127.6,6253.32
33.4,5841.95,7367.45,4153.69,4464.39,7975.83,9404.71,1298.85,3540.35,1055.22,1660.82,2818.72,819.272,8512.38,7512.35,276.48,6128.97,6254.71
33.45,5843.34,7368.84,4155.08,4465.78,7977.22,9406.09,1300.24,3541.75,1056.62,1662.22,2820.1,820.661,8513.77,7513.74,277.872,6130.34,6256.1
33.5,5844.73,7370.24,4156.46,4467.18,7978.61,9407.48,1301.63,3543.14,1058.01,1663.61,2821.49,822.05,8515.17,7515.13,279.264,6131.71,6257.49
33.55,5846.12,7371.63,4157.85,4468.57,7980,9408.87,1303.01,3544.53,1059.4,1665.01,2822.88,823.439,8516.56,7516.52,280.656,6133.08,6258.88
33.6,5847.5,7373.02,4159.24,4469.96,7981.39,9410.26,1304.4,3545.92,1060.79,1666.41,2824.27,824.828,8517.95,7517.91,282.048,6134.46,6260.26
33.65,5848.89,7374.41,4160.63,4471.35,7982.78,9411.65,1305.79,3547.31,1062.19,1667.81,2825.66,826.217,8519.34,7519.3,283.44,6135.83,6261.65
33.7,5850.28,7375.8,4162.02,4472.74,7984.17,9413.04,1307.18,3548.7,1063.58,1669.2,2827.05,827.605,8520.74,7520.69,284.832,6137.2,6263.04
33.75,5851.67,7377.2,4163.41,4474.13,7985.56,9414.43,1308.57,3550.1,1064.97,1670.6,2828.44,828.994,8522.13,7522.08,286.224,6138.57,6264.43
33.8,5853.06,7378.59,4164.8,4475.52,7986.95,9415.82,1309.96,3551.49,1066.36,1672,2829.83,830.383,8523.52,7523.47,287.616,6139.94,6265.82
33.85,5854.45,7379.98,4166.19,4476.92,7988.34,9417.21,1311.35,3552.88,1067.76,1673.39,2831.22,831.772,8524.91,7524.86,289.007,6141.32,6267.21
33.9,5855.84,7381.37,4167.58,4478.31,7989.73,9418.59,1312.74,3554.27,1069.15,1674.79,2832.6,833.161,8526.31,7526.25,290.399,6142.69,6268.6
33.95,5857.23,7382.76,4168.96,4479.7,7991.12,9419.98,1314.13,3555.66,1070.54,1676.19,2833.99,834.55,8527.7,7527.64,291.791,6144.06,6269.99
34,5858.61,7384.15,4170.35,4481.09,7992.51,9421.37,1315.51,3557.06,1071.93,1677.58,2835.38,835.939,8529.09,7529.03,293.183,6145.43,6271.38
34.05,5860,7385.55,4171.74,4482.48,7993.9,9422.76,1316.9,3558.45,1073.32,1678.98,2836.77,837.328,8530.48,7530.43,294.575,6146.8,6272.76
34.1,5861.39,7386.94,4173.13,4483.87,7995.29,9424.15,1318.29,3559.84,1074.72,1680.38,2838.16,838.717,8531.88,7531.82,295.967,6148.18,6274.15
34.15,5862.78,7388.33,4174.52,4485.26,7996.68,9425.54,1319.68,3561.23,1076.11,1681.78,2839.55,840.105,8533.27,7533.21,297.359,6149.55,6275.54
34.2,5864.17,7389.72,4175.91,4486.65,7998.06,9426.93,1321.07,3562.62,1077.5,1683.17,2840.94,841.494,8534.66,7534.6,298.751,6150.92,6276.93
34.25,5865.56,7391.11,4177.3,4488.05,7999.45,9428.32,1322.46,3564.01,1078.89,1684.57,2842.33,842.883,8536.05,7535.99,300.143,6152.29,6278.32
34.3,5866.95,7392.51,4178.69,4489.44,8000.84,9429.71,1323.85,3565.41,1080.29,1685.97,2843.72,844.272,8537.45,7537.38,301.535,6153.67,6279.71
34.35,5868.34,7393.9,4180.08,4490.83,8002.23,9431.09,1325.24,3566.8,1081.68,1687.36,2845.1,845.661,8538.84,7538.77,302.927,6155.04,6281.1
34.4,5869.72,7395.29,4181.46,4492.22,8003.62,9432.48,1326.63,3568.19,1083.07,1688.76,2846.49,847.05,8540.23,7540.16,304.319,6156.41,6282.49
34.45,5871.11,7396.68,4182.85,4493.61,8005.01,9433.87,1328.01,3569.58,1084.46,1690.16,2847.88,848.439,8541.62,7541.55,305.711,6157.78,6283.88
34.5,5872.5,7398.07,4184.24,4495,8006.4,9435.26,1329.4,3570.97,1085.86,1691.56,2849.27,849.828,8543.02,7542.94,307.103,6159.15,6285.26
34.55,5873.89,7399.47,4185.63,4496.39,8007.79,9436.65,1330.79,3572.37,1087.25,1692.95,2850.66,851.217,8544.41,7544.33,308.495,6160.53,6286.65
34.6,5875.28,7400.86,4187.02,4497.79,8009.18,9438.04,1332.18,3573.76,1088.64,1694.35,2852.05,852.605,8545.8,7545.72,309.887,6161.9,6288.04
34.65,5876.67,7402.25,4188.41,4499.18,8010.57,9439.43,1333.57,3575.15,1090.03,1695.75,2853.44,853.994,8547.19,7547.11,311.279,6163.27,6289.43
34.7,5878.06,7403.64,4189.8,4500.57,8011.96,9440.82,1334.96,3576.54,1091.42,1697.14,2854.83,855.383,8548.59,7548.5,312.671,6164.64,6290.82
34.75,5879.45,7405.03,4191.19,4501.96,8013.35,9442.21,1336.35,3577.93,1092.82,1698.54,2856.22,856.772,8549.98,7549.89,314.063,6166.01,6292.21
34.8,5880.83,7406.42,4192.58,4503.35,8014.74,9443.59,1337.74,3579.33,1094.21,1699.94,2857.6,858.161,8551.37,7551.28,315.455,6167.39,6293.6
34.85,5882.22,7407.82,4193.96,4504.74,8016.13,9444.98,1339.13,3580.72,1095.6,1701.33,2858.99,859.55,8552.76,7552.67,316.847,6168.76,6294.99
34.9,5883.61,7409.21,4195.35,4506.13,8017.52,9446.37,1340.51,3582.11,1096.99,1702.73,2860.38,860.939,8554.16,7554.06,318.239,6170.13,6296.38
34.95,5885,7410.6,4196.74,4507.52,8018.91,9447.76,1341.9,3583.5,1098.39,1704.13,2861.77,862.328,8555.55,7555.45,319.631,6171.5,6297.76
35,5886.39,7411.99,4198.13,4508.92,8020.3,9449.15,1343.29,3584.89,1099.78,1705.53,2863.16,863.717,8556.94,7556.84,321.023,6172.88,6299.15
35.05,5887.78,7413.38,4199.52,4510.31,8021.69,9450.54,1344.68,3586.28,1101.17,1706.92,2864.55,865.105,8558.33,7558.23,322.415,6174.25,6300.54
35.1,5889.17,7414.78,4200.91,4511.7,8023.08,9451.93,1346.07,3587.68,1102.56,1708.32,2865.94,866.494,8559.73,7559.62,323.807,6175.62,6301.93
35.15,5890.56,7416.17,4202.3,4513.09,8024.47,9453.32,1347.46,3589.07,1103.96,1709.72,2867.33,867.883,8561.12,7561.01,325.199,6176.99,6303.32
35.2,5891.94,7417.56,4203.69,4514.48,8025.86,9454.71,1348.85,3590.46,1105.35,1711.11,2868.72,869.272,8562.51,7562.4,326.591,6178.36,6304.71
35.25,5893.33,7418.95,4205.08,4515.87,8027.25,9456.09,1350.24,3591.85,1106.74,1712.51,2870.1,870.661,8563.9,7563.79,327.983,6179.74,6306.1
35.3,5894.72,7420.34,4206.46,4517.26,8028.64,9457.48,1351.63,3593.24,1108.13,1713.91,2871.49,872.05,8565.3,7565.18,329.374,6181.11,6307.49
35.35,5896.11,7421.74,4207.85,4518.66,8030.03,9458.87,1353.01,3594.64,1109.52,1715.31,2872.88,873.439,8566.69,7566.57,330.766,6182.48,6308.88
35.4,5897.5,7423.13,4209.24,4520.05,8031.42,9460.26,1354.4,3596.03,1110.92,1716.7,2874.27,874.828,8568.08,7567.96,332.158,6183.85,6310.26
35.45,5898.89,7424.52,4210.63,4521.44,8032.81,9461.65,1355.79,3597.42,1112.31,1718.1,2875.66,876.217,8569.47,7569.35,333.55,6185.22,6311.65
35.5,5900.28,7425.91,4212.02,4522.83,8034.2,9463.04,1357.18,3598.81,1113.7,1719.5,2877.05,877.605,8570.87,7570.74,334.942,6186.6,6313.04
35.55,5901.67,7427.3,4213.41,4524.22,8035.59,9464.43,1358.57,3600.2,1115.09,1720.89,2878.44,878.994,8572.26,7572.13,336.334,6187.97,6314.43
35.6,5903.06,7428.69,4214.8,4525.61,8036.98,9465.82,1359.96,3601.6,1116.49,1722.29,2879.83,880.383,8573.65,7573.52,337.726,6189.34,6315.82
35.65,5904.44,7430.09,4216.19,4527,8038.37,9467.21,1361.35,3602.99,1117.88,1723.69,2881.22,881.772,8575.04,7574.91,339.118,6190.71,6317.21
35.7,5905.83,7431.48,4217.58,4528.39,8039.76,9468.59,1362.74,3604.38,1119.27,1725.08,2882.6,883.161,8576.44,7576.3,340.51,6192.09,6318.6
35.75,5907.22,7432.87,4218.96,4529.79,8041.15,9469.98,1364.13,3605.77,1120.66,1726.48,2883.99,884.55,8577.83,7577.69,341.902,6193.46,6319.99
35.8,5908.61,7434.26,4220.35,4531.18,8042.54,9471.37,1365.51,3607.16,1122.06,1727.88,2885.38,885.939,8579.22,7579.08,343.294,6194.83,6321.38
35.85,5910,7435.65,4221.74,4532.57,8043.93,9472.76,1366.9,3608.55,1123.45,1729.28,2886.77,887.328,8580.61,7580.47,344.686,6196.2,6322.76
35.9,5911.39,7437.05,4223.13,4533.96,8045.32,9474.15,1368.29,3609.95,1124.84,1730.67,2888.16,888.717,8582.01,7581.86,346.078,6197.57,6324.15
35.95,5912.78,7438.44,4224.52,4535.35,8046.71,9475.54,1369.68,3611.34,1126.23,1732.07,2889.55,890.105,8583.4,7583.25,347.47,6198.95,6325.54
36,5914.17,7439.83,4225.91,4536.74,8048.1,9476.93,1371.07,3612.73,1127.62,1733.47,2890.94,891.494,8584.79,7584.64,348.862,6200.32,6326.93
36.05,5915.55,7441.22,4227.3,4538.13,8049.48,9478.32,1372.46,3614.12,1129.02,1734.86,2892.33,892.883,8586.18,7586.03,350.254,6201.69,6328.32
36.1,5916.94,7442.61,4228.69,4539.53,8050.87,9479.71,1373.85,3615.51,1130.41,1736.26,2893.72,894.272,8587.58,7587.42,351.646,6203.06,6329.71
36.15,5918.33,7444.01,4230.08,4540.92,8052.26,9481.09,1375.24,3616.91,1131.8,1737.66,2895.1,895.661,8588.97,7588.81,353.038,6204.44,6331.1
36.2,5919.72,7445.4,4231.46,4542.31,8053.65,9482.48,1376.63,3618.3,1133.19,1739.06,2896.49,897.05,8590.36,7590.2,354.43,6205.81,6332.49
36.25,5921.11,7446.79,4232.85,4543.7,8055.04,9483.87,1378.01,3619.69,1134.59,1740.45,2897.88,898.439,8591.75,7591.59,355.822,6207.18,6333.88
36.3,5922.5,7448.18,4234.24,4545.09,8056.43,9485.26,1379.4,3621.08,1135.98,1741.85,2899.27,899.828,8593.15,7592.98,357.214,6208.55,6335.26
36.35,5923.89,7449.57,4235.63,4546.48,8057.82,9486.65,1380.79,3622.47,1137.37,1743.25,2900.66,901.217,8594.54,7594.37,358.606,6209.92,6336.65
36.4,5925.28,7450.96,4237.02,4547.87,8059.21,9488.04,1382.18,3623.86,1138.76,1744.64,2902.05,902.605,8595.93,7595.76,359.998,6211.3,6338.04
36.45,5926.66,7452.36,4238.41,4549.26,8060.6,9489.43,1383.57,3625.26,1140.16,1746.04,2903.44,903.994,8597.32,7597.15,361.39,6212.67,6339.43
36.5,5928.05,7453.75,4239.8,4550.66,8061.99,9490.82,1384.96,3626.65,1141.55,1747.44,2904.83,905.383,8598.72,7598.54,362.782,6214.04,6340.82
36.55,5929.44,7455.14,4241.19,4552.05,8063.38,9492.21,1386.35,3628.04,1142.94,1748.83,2906.22,906.772,8600.11,7599.93,364.174,6215.41,6342.21
36.6,5930.83,7456.53,4242.58,4553.44,8064.77,9493.59,1387.74,3629.43,1144.33,1750.23,2907.6,908.161,8601.5,7601.32,365.566,6216.79,6343.6
36.65,5932.22,7457.92,4243.96,4554.83,8066.16,9494.98,1389.13,3630.82,1145.72,1751.63,2908.99,909.55,8602.89,7602.71,366.957,6218.16,6344.99
36.7,5933.61,7459.32,4245.35,4556.22,8067.55,9496.37,1390.51,3632.22,1147.12,1753.03,2910.38,910.939,8604.29,7604.1,368.349,6219.53,6346.38
36.75,5935,7460.71,4246.74,4557.61,8068.94,9497.76,1391.9,3633.61,1148.51,1754.42,2911.77,912.328,8605.68,7605.49,369.741,6220.9,6347.76
36.8,5936.39,7462.1,4248.13,4559,8070.33,9499.15,1393.29,3635,1149.9,1755.82,2913.16,913.717,8607.07,7606.88,371.133,6222.27,6349.15
36.85,5937.77,7463.49,4249.52,4560.4,8071.72,9500.54,1394.68,3636.39,1151.29,1757.22,2914.55,915.105,8608.46,7608.27,372.525,6223.65,6350.54
36.9,5939.16,7464.88,4250.91,4561.79,8073.11,9501.93,1396.07,3637.78,1152.69,1758.61,2915.94,916.494,8609.86,7609.66,373.917,6225.02,6351.93
36.95,5940.55,7466.27,4252.3,4563.18,8074.5,9503.32,1397.46,3639.18,1154.08,1760.01,2917.33,917.883,8611.25,7611.05,375.309,6226.39,6353.32
37,5941.94,7467.67,4253.69,4564.57,8075.89,9504.71,1398.85,3640.57,1155.47,1761.41,2918.72,919.272,8612.64,7612.44,376.701,6227.76,6354.71
37.05,5943.33,7469.06,4255.08,4565.96,8077.28,9506.09,1400.24,3641.96,1156.86,1762.81,2920.1,920.661,8614.03,7613.83,378.093,6229.14,6356.1
37.1,5944.72,7470.45,4256.46,4567.35,8078.67,9507.48,1401.63,3643.35,1158.26,1764.2,2921.49,922.05,8615.43,7615.22,379.485,6230.51,6357.49
37.15,5946.11,7471.84,4257.85,4568.74,8080.06,9508.87,1403.01,3644.74,1159.65,1765.6,2922.88,923.439,8616.82,7616.61,380.877,6231.88,6358.88
37.2,5947.5,7473.23,4259.24,4570.13,8081.45,9510.26,1404.4,3646.13,1161.04,1767,2924.27,924.828,8618.21,7618,382.269,6233.25,6360.26
37.25,5948.88,7474.63,4260.63,4571.53,8082.84,9511.65,1405.79,3647.53,1162.43,1768.39,2925.66,926.217,8619.6,7619.39,383.661,6234.62,6361.65
37.3,5950.27,7476.02,4262.02,4572.92,8084.23,9513.04,1407.18,3648.92,1163.82,1769.79,2927.05,927.605,8621,7620.78,385.053,6236,6363.04
37.35,5951.66,7477.41,4263.41,4574.31,8085.62,9514.43,1408.57,3650.31,1165.22,1771.19,2928.44,928.994,8622.39,7622.17,386.445,6237.37,6364.43
37.4,5953.05,7478.8,4264.8,4575.7,8087.01,9515.82,1409.96,3651.7,1166.61,1772.58,2929.83,930.383,8623.78,7623.56,387.837,6238.74,6365.82
37.45,5954.44,7480.19,4266.19,4577.09,8088.4,9517.21,1411.35,3653.09,1168,1773.98,2931.22,931.772,8625.17,7624.95,389.229,6240.11,6367.21
37.5,5955.83,7481.59,4267.58,4578.48,8089.79,9518.59,1412.74,3654.49,1169.39,1775.38,2932.6,933.161,8626.57,7626.34,390.621,6241.49,6368.6
