time,N1,N2,N3,N4,N5
3.1,4570.17,8368.35,3406.07,4275.83,842.19
3.15,4571.56,8369.75,3407.46,4277.21,843.582
3.2,4572.95,8371.14,3408.85,4278.6,844.973
3.25,4574.34,8372.53,3410.24,4279.99,846.365
3.3,4575.72,8373.92,3411.63,4281.37,847.757
3.35,4577.11,8375.31,3413.02,4282.76,849.148
3.4,4578.5,8376.7,3414.41,4284.15,850.54
3.45,4579.89,8378.1,3415.8,4285.53,851.931
3.5,4581.28,8379.49,3417.19,4286.92,853.323
3.55,4582.67,8380.88,3418.58,4288.3,854.714
3.6,4584.06,8382.27,3419.97,4289.69,856.106
3.65,4585.45,8383.66,3421.36,4291.08,857.498
3.7,4586.84,8385.06,3422.75,4292.46,858.889
3.75,4588.22,8386.45,3424.14,4293.85,860.281
3.8,4589.61,8387.84,3425.53,4295.24,861.672
3.85,4591,8389.23,3426.92,4296.62,863.064
3.9,4592.39,8390.62,3428.31,4298.01,864.456
3.95,4593.78,8392.02,3429.7,4299.4,865.847
4,4595.17,8393.41,3431.09,4300.78,867.239
4.05,4596.56,8394.8,3432.48,4302.17,868.63
4.1,4597.95,8396.19,3433.87,4303.56,870.022
4.15,4599.34,8397.58,3435.26,4304.94,871.413
4.2,4600.72,8398.97,3436.65,4306.33,872.805
4.25,4602.11,8400.37,3438.04,4307.72,874.197
4.3,4603.5,8401.76,3439.43,4309.1,875.588
4.35,4604.89,8403.15,3440.82,4310.49,876.98
4.4,4606.28,8404.54,3442.21,4311.87,878.371
4.45,4607.67,8405.93,3443.6,4313.26,879.763
4.5,4609.06,8407.33,3444.99,4314.65,881.155
4.55,4610.45,8408.72,3446.38,4316.03,882.546
4.6,4611.84,8410.11,3447.77,4317.42,883.938
4.65,4613.22,8411.5,3449.16,4318.81,885.329
4.7,4614.61,8412.89,3450.55,4320.19,886.721
4.75,4616,8414.28,3451.94,4321.58,888.112
4.8,4617.39,8415.68,3453.33,4322.97,889.504
4.85,4618.78,8417.07,3454.72,4324.35,890.896
4.9,4620.17,8418.46,3456.11,4325.74,892.287
4.95,4621.56,8419.85,3457.51,4327.13,893.679
5,4622.95,8421.24,3458.9,4328.51,895.07
5.05,4624.34,8422.64,3460.29,4329.9,896.462
5.1,4625.72,8424.03,3461.68,4331.29,897.854
5.15,4627.11,8425.42,3463.07,4332.67,899.245
5.2,4628.5,8426.81,3464.46,4334.06,900.637
5.25,4629.89,8428.2,3465.85,4335.44,902.028
5.3,4631.28,8429.6,3467.24,4336.83,903.42
5.35,4632.67,8430.99,3468.63,4338.22,904.811
5.4,4634.06,8432.38,3470.02,4339.6,906.203
5.45,4635.45,8433.77,3471.41,4340.99,907.595
5.5,4636.84,8435.16,3472.8,4342.38,908.986
5.55,4638.22,8436.55,3474.19,4343.76,910.378
5.6,4639.61,8437.95,3475.58,4345.15,911.769
5.65,4641,8439.34,3476.97,4346.54,913.161
5.7,4642.39,8440.73,3478.36,4347.92,914.552
5.75,4643.78,8442.12,3479.75,4349.31,915.944
5.8,4645.17,8443.51,3481.14,4350.7,917.336
5.85,4646.56,8444.91,3482.53,4352.08,918.727
5.9,4647.95,8446.3,3483.92,4353.47,920.119
5.95,4649.34,8447.69,3485.31,4354.86,921.51
6,4650.72,8449.08,3486.7,4356.24,922.902
6.05,4652.11,8450.47,3488.09,4357.63,924.294
6.1,4653.5,8451.87,3489.48,4359.02,925.685
6.15,4654.89,8453.26,3490.87,4360.4,927.077
6.2,4656.28,8454.65,3492.26,4361.79,928.468
6.25,4657.67,8456.04,3493.65,4363.17,929.86
6.3,4659.06,8457.43,3495.04,4364.56,931.251
6.35,4660.45,8458.82,3496.43,4365.95,932.643
6.4,4661.84,8460.22,3497.82,4367.33,934.035
6.45,4663.22,8461.61,3499.21,4368.72,935.426
6.5,4664.61,8463,3500.6,4370.11,936.818
6.55,4666,8464.39,3501.99,4371.49,938.209
6.6,4667.39,8465.78,3503.38,4372.88,939.601
6.65,4668.78,8467.18,3504.77,4374.27,940.992
6.7,4670.17,8468.57,3506.16,4375.65,942.384
6.75,4671.56,8469.96,3507.55,4377.04,943.776
6.8,4672.95,8471.35,3508.94,4378.43,945.167
6.85,4674.34,8472.74,3510.33,4379.81,946.559
6.9,4675.72,8474.13,3511.72,4381.2,947.95
6.95,4677.11,8475.53,3513.11,4382.59,949.342
7,4678.5,8476.92,3514.51,4383.97,950.733
7.05,4679.89,8478.31,3515.9,4385.36,952.125
7.1,4681.28,8479.7,3517.29,4386.74,953.517
7.15,4682.67,8481.09,3518.68,4388.13,954.908
7.2,4684.06,8482.49,3520.07,4389.52,956.3
7.25,4685.45,8483.88,3521.46,4390.9,957.691
7.3,4686.84,8485.27,3522.85,4392.29,959.083
7.35,4688.22,8486.66,3524.24,4393.68,960.475
7.4,4689.61,8488.05,3525.63,4395.06,961.866
7.45,4691,8489.45,3527.02,4396.45,963.258
7.5,4692.39,8490.84,3528.41,4397.84,964.649
7.55,4693.78,8492.23,3529.8,4399.22,966.041
7.6,4695.17,8493.62,3531.19,4400.61,967.432
7.65,4696.56,8495.01,3532.58,4402,968.824
7.7,4697.95,8496.4,3533.97,4403.38,970.216
7.75,4699.34,8497.8,3535.36,4404.77,971.607
7.8,4700.72,8499.19,3536.75,4406.16,972.999
7.85,4702.11,8500.58,3538.14,4407.54,974.39
7.9,4703.5,8501.97,3539.53,4408.93,975.782
7.95,4704.89,8503.36,3540.92,4410.32,977.173
8,4706.28,8504.76,3542.31,4411.7,978.565
8.05,4707.67,8506.15,3543.7,4413.09,979.957
8.1,4709.06,8507.54,3545.09,4414.47,981.348
8.15,4710.45,8508.93,3546.48,4415.86,982.74
8.2,4711.84,8510.32,3547.87,4417.25,984.131
8.25,4713.22,8511.71,3549.26,4418.63,985.523
8.3,4714.61,8513.11,3550.65,4420.02,986.914
8.35,4716,8514.5,3552.04,4421.41,988.306
8.4,4717.39,8515.89,3553.43,4422.79,989.698
8.45,4718.78,8517.28,3554.82,4424.18,991.089
8.5,4720.17,8518.67,3556.21,4425.57,992.481
8.55,4721.56,8520.07,3557.6,4426.95,993.872
8.6,4722.95,8521.46,3558.99,4428.34,995.264
8.65,4724.34,8522.85,3560.38,4429.73,996.655
8.7,4725.72,8524.24,3561.77,4431.11,998.047
8.75,4727.11,8525.63,3563.16,4432.5,999.439
8.8,4728.5,8527.02,3564.55,4433.89,1000.83
8.85,4729.89,8528.42,3565.94,4435.27,1002.22
8.9,4731.28,8529.81,3567.33,4436.66,1003.61
8.95,4732.67,8531.2,3568.72,4438.05,1005
9,4734.06,8532.59,3570.11,4439.43,1006.4
9.05,4735.45,8533.98,3571.51,4440.82,1007.79
9.1,4736.84,8535.38,3572.9,4442.21,1009.18
9.15,4738.22,8536.77,3574.29,4443.59,1010.57
9.2,4739.61,8538.16,3575.68,4444.98,1011.96
9.25,4741,8539.55,3577.07,4446.36,1013.35
9.3,4742.39,8540.94,3578.46,4447.75,1014.75
9.35,4743.78,8542.34,3579.85,4449.14,1016.14
9.4,4745.17,8543.73,3581.24,4450.52,1017.53
9.45,4746.56,8545.12,3582.63,4451.91,1018.92
9.5,4747.95,8546.51,3584.02,4453.3,1020.31
9.55,4749.34,8547.9,3585.41,4454.68,1021.7
9.6,4750.72,8549.29,3586.8,4456.07,1023.1
9.65,4752.11,8550.69,3588.19,4457.46,1024.49
9.7,4753.5,8552.08,3589.58,4458.84,1025.88
9.75,4754.89,8553.47,3590.97,4460.23,1027.27
9.8,4756.28,8554.86,3592.36,4461.62,1028.66
9.85,4757.67,8556.25,3593.75,4463,1030.05
9.9,4759.06,8557.65,3595.14,4464.39,1031.44
9.95,4760.45,8559.04,3596.53,4465.78,1032.84
10,4761.84,8560.43,3597.92,4467.16,1034.23
10.05,4763.22,8561.82,3599.31,4468.55,1035.62
10.1,4764.61,8563.21,3600.7,4469.94,1037.01
10.15,4766,8564.6,3602.09,4471.32,1038.4
10.2,4767.39,8566,3603.48,4472.71,1039.79
10.25,4768.78,8567.39,3604.87,4474.09,1041.19
10.3,4770.17,8568.78,3606.26,4475.48,1042.58
10.35,4771.56,8570.17,3607.65,4476.87,1043.97
10.4,4772.95,8571.56,3609.04,4478.25,1045.36
10.45,4774.34,8572.96,3610.43,4479.64,1046.75
10.5,4775.72,8574.35,3611.82,4481.03,1048.14
10.55,4777.11,8575.74,3613.21,4482.41,1049.54
10.6,4778.5,8577.13,3614.6,4483.8,1050.93
10.65,4779.89,8578.52,3615.99,4485.19,1052.32
10.7,4781.28,8579.92,3617.38,4486.57,1053.71
10.75,4782.67,8581.31,3618.77,4487.96,1055.1
10.8,4784.06,8582.7,3620.16,4489.35,1056.49
10.85,4785.45,8584.09,3621.55,4490.73,1057.88
10.9,4786.84,8585.48,3622.94,4492.12,1059.28
10.95,4788.22,8586.87,3624.33,4493.51,1060.67
11,4789.61,8588.27,3625.72,4494.89,1062.06
11.05,4791,8589.66,3627.11,4496.28,1063.45
11.1,4792.39,8591.05,3628.5,4497.67,1064.84
11.15,4793.78,8592.44,3629.9,4499.05,1066.23
11.2,4795.17,8593.83,3631.29,4500.44,1067.63
11.25,4796.56,8595.23,3632.68,4501.83,1069.02
11.3,4797.95,8596.62,3634.07,4503.21,1070.41
11.35,4799.34,8598.01,3635.46,4504.6,1071.8
11.4,4800.72,8599.4,3636.85,4505.98,1073.19
11.45,4802.11,8600.79,3638.24,4507.37,1074.58
11.5,4803.5,8602.18,3639.63,4508.76,1075.98
11.55,4804.89,8603.58,3641.02,4510.14,1077.37
11.6,4806.28,8604.97,3642.41,4511.53,1078.76
11.65,4807.67,8606.36,3643.8,4512.92,1080.15
11.7,4809.06,8607.75,3645.19,4514.3,1081.54
11.75,4810.45,8609.14,3646.58,4515.69,1082.93
11.8,4811.84,8610.54,3647.97,4517.08,1084.32
11.85,4813.22,8611.93,3649.36,4518.46,1085.72
11.9,4814.61,8613.32,3650.75,4519.85,1087.11
11.95,4816,8614.71,3652.14,4521.24,1088.5
12,4817.39,8616.1,3653.53,4522.62,1089.89
12.05,4818.78,8617.49,3654.92,4524.01,1091.28
12.1,4820.17,8618.89,3656.31,4525.4,1092.67
12.15,4821.56,8620.28,3657.7,4526.78,1094.07
12.2,4822.95,8621.67,3659.09,4528.17,1095.46
12.25,4824.34,8623.06,3660.48,4529.56,1096.85
12.3,4825.72,8624.45,3661.87,4530.94,1098.24
12.35,4827.11,8625.85,3663.26,4532.33,1099.63
12.4,4828.5,8627.24,3664.65,4533.72,1101.02
12.45,4829.89,8628.63,3666.04,4535.1,1102.41
12.5,4831.28,8630.02,3667.43,4536.49,1103.81
12.55,4832.67,8631.41,3668.82,4537.87,1105.2
12.6,4834.06,8632.81,3670.21,4539.26,1106.59
12.65,4835.45,8634.2,3671.6,4540.65,1107.98
12.7,4836.84,8635.59,3672.99,4542.03,1109.37
12.75,4838.22,8636.98,3674.38,4543.42,1110.76
12.8,4839.61,8638.37,3675.77,4544.81,1112.16
12.85,4841,8639.76,3677.16,4546.19,1113.55
12.9,4842.39,8641.16,3678.55,4547.58,1114.94
12.95,4843.78,8642.55,3679.94,4548.97,1116.33
13,4845.17,8643.94,3681.33,4550.35,1117.72
13.05,4846.56,8645.33,3682.72,4551.74,1119.11
13.1,4847.95,8646.72,3684.11,4553.13,1120.51
13.15,4849.34,8648.12,3685.5,4554.51,1121.9
13.2,4850.72,8649.51,3686.89,4555.9,1123.29
13.25,4852.11,8650.9,3688.28,4557.29,1124.68
13.3,4853.5,8652.29,3689.68,4558.67,1126.07
13.35,4854.89,8653.68,3691.07,4560.06,1127.46
13.4,4856.28,8655.07,3692.46,4561.45,1128.85
13.45,4857.67,8656.47,3693.85,4562.83,1130.25
13.5,4859.06,8657.86,3695.24,4564.22,1131.64
13.55,4860.45,8659.25,3696.63,4565.61,1133.03
13.6,4861.84,8660.64,3698.02,4566.99,1134.42
13.65,4863.22,8662.03,3699.41,4568.38,1135.81
13.7,4864.61,8663.43,3700.8,4569.76,1137.2
13.75,4866,8664.82,3702.19,4571.15,1138.6
13.8,4867.39,8666.21,3703.58,4572.54,1139.99
13.85,4868.78,8667.6,3704.97,4573.92,1141.38
13.9,4870.17,8668.99,3706.36,4575.31,1142.77
13.95,4871.56,8670.38,3707.75,4576.7,1144.16
14,4872.95,8671.78,3709.14,4578.08,1145.55
14.05,4874.34,8673.17,3710.53,4579.47,1146.95
14.1,4875.72,8674.56,3711.92,4580.86,1148.34
14.15,4877.11,8675.95,3713.31,4582.24,1149.73
14.2,4878.5,8677.34,3714.7,4583.63,1151.12
14.25,4879.89,8678.74,3716.09,4585.02,1152.51
14.3,4881.28,8680.13,3717.48,4586.4,1153.9
14.35,4882.67,8681.52,3718.87,4587.79,1155.29
14.4,4884.06,8682.91,3720.26,4589.18,1156.69
14.45,4885.45,8684.3,3721.65,4590.56,1158.08
14.5,4886.84,8685.7,3723.04,4591.95,1159.47
14.55,4888.22,8687.09,3724.43,4593.34,1160.86
14.6,4889.61,8688.48,3725.82,4594.72,1162.25
14.65,4891,8689.87,3727.21,4596.11,1163.64
14.7,4892.39,8691.26,3728.6,4597.5,1165.04
14.75,4893.78,8692.65,3729.99,4598.88,1166.43
14.8,4895.17,8694.05,3731.38,4600.27,1167.82
14.85,4896.56,8695.44,3732.77,4601.66,1169.21
14.9,4897.95,8696.83,3734.16,4603.04,1170.6
14.95,4899.34,8698.22,3735.55,4604.43,1171.99
15,4900.72,8699.61,3736.94,4605.81,1173.38
15.05,4902.11,8701.01,3738.33,4607.2,1174.78
15.1,4903.5,8702.4,3739.72,4608.59,1176.17
15.15,4904.89,8703.79,3741.11,4609.97,1177.56
15.2,4906.28,8705.18,3742.5,4611.36,1178.95
15.25,4907.67,8706.57,3743.89,4612.75,1180.34
15.3,4909.06,8707.96,3745.28,4614.13,1181.73
15.35,4910.45,8709.36,3746.67,4615.52,1183.13
15.4,4911.84,8710.75,3748.06,4616.91,1184.52
15.45,4913.22,8712.14,3749.45,4618.29,1185.91
15.5,4914.61,8713.53,3750.85,4619.68,1187.3
15.55,4916,8714.92,3752.24,4621.07,1188.69
15.6,4917.39,8716.32,3753.63,4622.45,1190.08
15.65,4918.78,8717.71,3755.02,4623.84,1191.48
15.7,4920.17,8719.1,3756.41,4625.23,1192.87
15.75,4921.56,8720.49,3757.8,4626.61,1194.26
15.8,4922.95,8721.88,3759.19,4628,1195.65
15.85,4924.34,8723.27,3760.58,4629.39,1197.04
15.9,4925.72,8724.67,3761.97,4630.77,1198.43
15.95,4927.11,8726.06,3763.36,4632.16,1199.82
16,4928.5,8727.45,3764.75,4633.55,1201.22
16.05,4929.89,8728.84,3766.14,4634.93,1202.61
16.1,4931.28,8730.23,3767.53,4636.32,1204
16.15,4932.67,8731.63,3768.92,4637.71,1205.39
16.2,4934.06,8733.02,3770.31,4639.09,1206.78
16.25,4935.45,8734.41,3771.7,4640.48,1208.17
16.3,4936.84,8735.8,3773.09,4641.86,1209.57
16.35,4938.22,8737.19,3774.48,4643.25,1210.96
16.4,4939.61,8738.59,3775.87,4644.64,1212.35
16.45,4941,8739.98,3777.26,4646.02,1213.74
16.5,4942.39,8741.37,3778.65,4647.41,1215.13
16.55,4943.78,8742.76,3780.04,4648.8,1216.52
16.6,4945.17,8744.15,3781.43,4650.18,1217.91
16.65,4946.56,8745.54,3782.82,4651.57,1219.31
16.7,4947.95,8746.94,3784.21,4652.96,1220.7
16.75,4949.34,8748.33,3785.6,4654.34,1222.09
16.8,4950.72,8749.72,3786.99,4655.73,1223.48
16.85,4952.11,8751.11,3788.38,4657.12,1224.87
16.9,4953.5,8752.5,3789.77,4658.5,1226.26
16.95,4954.89,8753.9,3791.16,4659.89,1227.66
17,4956.28,8755.29,3792.55,4661.28,1229.05
17.05,4957.67,8756.68,3793.94,4662.66,1230.44
17.1,4959.06,8758.07,3795.33,4664.05,1231.83
17.15,4960.45,8759.46,3796.72,4665.44,1233.22
17.2,4961.84,8760.85,3798.11,4666.82,1234.61
17.25,4963.22,8762.25,3799.5,4668.21,1236.01
17.3,4964.61,8763.64,3800.89,4669.6,1237.4
17.35,4966,8765.03,3802.28,4670.98,1238.79
17.4,4967.39,8766.42,3803.67,4672.37,1240.18
17.45,4968.78,8767.81,3805.06,4673.76,1241.57
17.5,4970.17,8769.21,3806.45,4675.14,1242.96
17.55,4971.56,8770.6,3807.84,4676.53,1244.35
17.6,4972.95,8771.99,3809.23,4677.92,1245.75
17.65,4974.34,8773.38,3810.62,4679.3,1247.14
17.7,4975.72,8774.77,3812.02,4680.69,1248.53
17.75,4977.11,8776.16,3813.41,4682.07,1249.92
17.8,4978.5,8777.56,3814.8,4683.46,1251.31
17.85,4979.89,8778.95,3816.19,4684.85,1252.7
17.9,4981.28,8780.34,3817.58,4686.23,1254.1
17.95,4982.67,8781.73,3818.97,4687.62,1255.49
18,4984.06,8783.12,3820.36,4689.01,1256.88
18.05,4985.45,8784.52,3821.75,4690.39,1258.27
18.1,4986.84,8785.91,3823.14,4691.78,1259.66
18.15,4988.22,8787.3,3824.53,4693.17,1261.05
18.2,4989.61,8788.69,3825.92,4694.55,1262.44
18.25,4991,8790.08,3827.31,4695.94,1263.84
18.3,4992.39,8791.47,3828.7,4697.33,1265.23
18.35,4993.78,8792.87,3830.09,4698.71,1266.62
18.4,4995.17,8794.26,3831.48,4700.1,1268.01
18.45,4996.56,8795.65,3832.87,4701.49,1269.4
18.5,4997.95,8797.04,3834.26,4702.87,1270.79
18.55,4999.34,8798.43,3835.65,4704.26,1272.19
18.6,5000.72,8799.83,3837.04,4705.65,1273.58
18.65,5002.11,8801.22,3838.43,4707.03,1274.97
18.7,5003.5,8802.61,3839.82,4708.42,1276.36
18.75,5004.89,8804,3841.21,4709.81,1277.75
18.8,5006.28,8805.39,3842.6,4711.19,1279.14
18.85,5007.67,8806.79,3843.99,4712.58,1280.53
18.9,5009.06,8808.18,3845.38,4713.97,1281.93
18.95,5010.45,8809.57,3846.77,4715.35,1283.32
19,5011.84,8810.96,3848.16,4716.74,1284.71
19.05,5013.22,8812.35,3849.55,4718.13,1286.1
19.1,5014.61,8813.74,3850.94,4719.51,1287.49
19.15,5016,8815.14,3852.33,4720.9,1288.88
19.2,5017.39,8816.53,3853.72,4722.28,1290.28
19.25,5018.78,8817.92,3855.11,4723.67,1291.67
19.3,5020.17,8819.31,3856.5,4725.06,1293.06
19.35,5021.56,8820.7,3857.89,4726.44,1294.45
19.4,5022.95,8822.1,3859.28,4727.83,1295.84
19.45,5024.34,8823.49,3860.67,4729.22,1297.23
19.5,5025.72,8824.88,3862.06,4730.6,1298.63
19.55,5027.11,8826.27,3863.45,4731.99,1300.02
19.6,5028.5,8827.66,3864.84,4733.38,1301.41
19.65,5029.89,8829.05,3866.23,4734.76,1302.8
19.7,5031.28,8830.45,3867.62,4736.15,1304.19
19.75,5032.67,8831.84,3869.01,4737.54,1305.58
19.8,5034.06,8833.23,3870.4,4738.92,1306.97
19.85,5035.45,8834.62,3871.79,4740.31,1308.37
19.9,5036.84,8836.01,3873.18,4741.7,1309.76
19.95,5038.22,8837.41,3874.57,4743.08,1311.15
20,5039.61,8838.8,3875.97,4744.47,1312.54
20.05,5041,8840.19,3877.36,4745.86,1313.93
20.1,5042.39,8841.58,3878.75,4747.24,1315.32
20.15,5043.78,8842.97,3880.14,4748.63,1316.72
20.2,5045.17,8844.36,3881.53,4750.02,1318.11
20.25,5046.56,8845.76,3882.92,4751.4,1319.5
20.3,5047.95,8847.15,3884.31,4752.79,1320.89
20.35,5049.34,8848.54,3885.7,4754.18,1322.28
20.4,5050.72,8849.93,3887.09,4755.56,1323.67
20.45,5052.11,8851.32,3888.48,4756.95,1325.06
20.5,5053.5,8852.72,3889.87,4758.34,1326.46
20.55,5054.89,8854.11,3891.26,4759.72,1327.85
20.6,5056.28,8855.5,3892.65,4761.11,1329.24
20.65,5057.67,8856.89,3894.04,4762.5,1330.63
20.7,5059.06,8858.28,3895.43,4763.88,1332.02
20.75,5060.45,8859.67,3896.82,4765.27,1333.41
20.8,5061.84,8861.07,3898.21,4766.65,1334.81
20.85,5063.22,8862.46,3899.6,4768.04,1336.2
20.9,5064.61,8863.85,3900.99,4769.43,1337.59
20.95,5066,8865.24,3902.38,4770.81,1338.98
21,5067.39,8866.63,3903.77,4772.2,1340.37
21.05,5068.78,8868.03,3905.16,4773.59,1341.76
21.1,5070.17,8869.42,3906.55,4774.97,1343.16
21.15,5071.56,8870.81,3907.94,4776.36,1344.55
21.2,5072.95,8872.2,3909.33,4777.75,1345.94
21.25,5074.34,8873.59,3910.72,4779.13,1347.33
21.3,5075.72,8874.98,3912.11,4780.52,1348.72
21.35,5077.11,8876.38,3913.5,4781.91,1350.11
21.4,5078.5,8877.77,3914.89,4783.29,1351.5
21.45,5079.89,8879.16,3916.28,4784.68,1352.9
21.5,5081.28,8880.55,3917.67,4786.07,1354.29
21.55,5082.67,8881.94,3919.06,4787.45,1355.68
21.6,5084.06,8883.34,3920.45,4788.84,1357.07
21.65,5085.45,8884.73,3921.84,4790.23,1358.46
21.7,5086.84,8886.12,3923.23,4791.61,1359.85
21.75,5088.22,8887.51,3924.62,4793,1361.25
21.8,5089.61,8888.9,3926.01,4794.39,1362.64
21.85,5091,8890.29,3927.4,4795.77,1364.03
21.9,5092.39,8891.69,3928.79,4797.16,1365.42
21.95,5093.78,8893.08,3930.18,4798.55,1366.81
22,5095.17,8894.47,3931.57,4799.93,1368.2
22.05,5096.56,8895.86,3932.96,4801.32,1369.59
22.1,5097.95,8897.25,3934.35,4802.71,1370.99
22.15,5099.34,8898.65,3935.74,4804.09,1372.38
22.2,5100.72,8900.04,3937.13,4805.48,1373.77
22.25,5102.11,8901.43,3938.52,4806.87,1375.16
22.3,5103.5,8902.82,3939.91,4808.25,1376.55
22.35,5104.89,8904.21,3941.31,4809.64,1377.94
22.4,5106.28,8905.61,3942.7,4811.03,1379.34
22.45,5107.67,8907,3944.09,4812.41,1380.73
22.5,5109.06,8908.39,3945.48,4813.8,1382.12
22.55,5110.45,8909.78,3946.87,4815.18,1383.51
22.6,5111.84,8911.17,3948.26,4816.57,1384.9
22.65,5113.22,8912.56,3949.65,4817.96,1386.29
22.7,5114.61,8913.96,3951.04,4819.34,1387.68
22.75,5116,8915.35,3952.43,4820.73,1389.08
22.8,5117.39,8916.74,3953.82,4822.12,1390.47
22.85,5118.78,8918.13,3955.21,4823.5,1391.86
22.9,5120.17,8919.52,3956.6,4824.89,1393.25
22.95,5121.56,8920.92,3957.99,4826.28,1394.64
23,5122.95,8922.31,3959.38,4827.66,1396.03
23.05,5124.34,8923.7,3960.77,4829.05,1397.43
23.1,5125.72,8925.09,3962.16,4830.44,1398.82
23.15,5127.11,8926.48,3963.55,4831.82,1400.21
23.2,5128.5,8927.87,3964.94,4833.21,1401.6
23.25,5129.89,8929.27,3966.33,4834.6,1402.99
23.3,5131.28,8930.66,3967.72,4835.98,1404.38
23.35,5132.67,8932.05,3969.11,4837.37,1405.77
23.4,5134.06,8933.44,3970.5,4838.76,1407.17
23.45,5135.45,8934.83,3971.89,4840.14,1408.56
23.5,5136.84,8936.23,3973.28,4841.53,1409.95
23.55,5138.22,8937.62,3974.67,4842.92,1411.34
23.6,5139.61,8939.01,3976.06,4844.3,1412.73
23.65,5141,8940.4,3977.45,4845.69,1414.12
23.7,5142.39,8941.79,3978.84,4847.08,1415.52
23.75,5143.78,8943.18,3980.23,4848.46,1416.91
23.8,5145.17,8944.58,3981.62,4849.85,1418.3
23.85,5146.56,8945.97,3983.01,4851.24,1419.69
23.9,5147.95,8947.36,3984.4,4852.62,1421.08
23.95,5149.34,8948.75,3985.79,4854.01,1422.47
24,5150.72,8950.14,3987.18,4855.4,1423.87
24.05,5152.11,8951.54,3988.57,4856.78,1425.26
24.1,5153.5,8952.93,3989.96,4858.17,1426.65
24.15,5154.89,8954.32,3991.35,4859.56,1428.04
24.2,5156.28,8955.71,3992.74,4860.94,1429.43
24.25,5157.67,8957.1,3994.13,4862.33,1430.82
24.3,5159.06,8958.49,3995.52,4863.72,1432.21
24.35,5160.45,8959.89,3996.91,4865.1,1433.61
24.4,5161.84,8961.28,3998.3,4866.49,1435
24.45,5163.22,8962.67,3999.69,4867.88,1436.39
24.5,5164.61,8964.06,4001.08,4869.26,1437.78
24.55,5166,8965.45,4002.47,4870.65,1439.17
