time,N1,N2,N3,N4,N5,N6,N7,N8
38.8,9884.83,5133.01,6032.67,1004.81,5927.54,119.171,7874.33,4840.53
38.85,9886.22,5134.4,6034.06,1006.2,5928.93,120.56,7875.72,4841.92
38.9,9887.6,5135.79,6035.45,1007.6,5930.32,121.949,7877.11,4843.3
38.95,9888.99,5137.18,6036.84,1008.99,5931.71,123.338,7878.5,4844.69
39,9890.38,5138.57,6038.23,1010.39,5933.1,124.727,7879.89,4846.08
39.05,9891.77,5139.96,6039.61,1011.79,5934.49,126.116,7881.28,4847.47
39.1,9893.16,5141.35,6041,1013.18,5935.88,127.505,7882.67,4848.85
39.15,9894.55,5142.73,6042.39,1014.58,5937.27,128.893,7884.06,4850.24
39.2,9895.94,5144.12,6043.78,1015.97,5938.66,130.282,7885.45,4851.63
39.25,9897.33,5145.51,6045.17,1017.37,5940.05,131.671,7886.84,4853.01
39.3,9898.72,5146.9,6046.56,1018.76,5941.44,133.06,7888.23,4854.4
39.35,9900.11,5148.29,6047.95,1020.16,5942.83,134.449,7889.62,4855.79
39.4,9901.5,5149.68,6049.34,1021.56,5944.22,135.838,7891.01,4857.18
39.45,9902.88,5151.07,6050.73,1022.95,5945.61,137.227,7892.4,4858.56
39.5,9904.27,5152.46,6052.11,1024.35,5947,138.616,7893.79,4859.95
39.55,9905.66,5153.85,6053.5,1025.74,5948.39,140.005,7895.18,4861.34
39.6,9907.05,5155.23,6054.89,1027.14,5949.78,141.393,7896.57,4862.73
39.65,9908.44,5156.62,6056.28,1028.53,5951.17,142.782,7897.96,4864.11
39.7,9909.83,5158.01,6057.67,1029.93,5952.56,144.171,7899.35,4865.5
39.75,9911.22,5159.4,6059.06,1031.33,5953.95,145.56,7900.74,4866.89
39.8,9912.61,5160.79,6060.45,1032.72,5955.34,146.949,7902.13,4868.28
39.85,9914,5162.18,6061.84,1034.12,5956.73,148.338,7903.52,4869.66
39.9,9915.39,5163.57,6063.23,1035.51,5958.12,149.727,7904.91,4871.05
39.95,9916.78,5164.96,6064.61,1036.91,5959.51,151.116,7906.3,4872.44
40,9918.16,5166.35,6066,1038.3,5960.9,152.505,7907.69,4873.82
40.05,9919.55,5167.73,6067.39,1039.7,5962.29,153.893,7909.08,4875.21
40.1,9920.94,5169.12,6068.78,1041.1,5963.68,155.282,7910.47,4876.6
40.15,9922.33,5170.51,6070.17,1042.49,5965.07,156.671,7911.86,4877.99
40.2,9923.72,5171.9,6071.56,1043.89,5966.46,158.06,7913.25,4879.37
40.25,9925.11,5173.29,6072.95,1045.28,5967.85,159.449,7914.64,4880.76
40.3,9926.5,5174.68,6074.34,1046.68,5969.24,160.838,7916.03,4882.15
40.35,9927.89,5176.07,6075.73,1048.07,5970.62,162.227,7917.42,4883.54
40.4,9929.28,5177.46,6077.11,1049.47,5972.01,163.616,7918.81,4884.92
40.45,9930.67,5178.85,6078.5,1050.86,5973.4,165.005,7920.2,4886.31
40.5,9932.06,5180.23,6079.89,1052.26,5974.79,166.393,7921.59,4887.7
40.55,9933.44,5181.62,6081.28,1053.66,5976.18,167.782,7922.98,4889.09
40.6,9934.83,5183.01,6082.67,1055.05,5977.57,169.171,7924.37,4890.47
40.65,9936.22,5184.4,6084.06,1056.45,5978.96,170.56,7925.76,4891.86
40.7,9937.61,5185.79,6085.45,1057.84,5980.35,171.949,7927.15,4893.25
40.75,9939,5187.18,6086.84,1059.24,5981.74,173.338,7928.54,4894.63
40.8,9940.39,5188.57,6088.23,1060.63,5983.13,174.727,7929.93,4896.02
40.85,9941.78,5189.96,6089.61,1062.03,5984.52,176.116,7931.32,4897.41
40.9,9943.17,5191.35,6091,1063.43,5985.91,177.505,7932.71,4898.8
40.95,9944.56,5192.73,6092.39,1064.82,5987.3,178.893,7934.1,4900.18
41,9945.95,5194.12,6093.78,1066.22,5988.69,180.282,7935.49,4901.57
41.05,9947.33,5195.51,6095.17,1067.61,5990.08,181.671,7936.88,4902.96
41.1,9948.72,5196.9,6096.56,1069.01,5991.47,183.06,7938.27,4904.35
41.15,9950.11,5198.29,6097.95,1070.4,5992.86,184.449,7939.66,4905.73
41.2,9951.5,5199.68,6099.34,1071.8,5994.25,185.838,7941.05,4907.12
41.25,9952.89,5201.07,6100.73,1073.2,5995.64,187.227,7942.44,4908.51
41.3,9954.28,5202.46,6102.11,1074.59,5997.03,188.616,7943.83,4909.9
41.35,9955.67,5203.85,6103.5,1075.99,5998.42,190.005,7945.22,4911.28
41.4,9957.06,5205.23,6104.89,1077.38,5999.81,191.393,7946.6,4912.67
41.45,9958.45,5206.62,6106.28,1078.78,6001.2,192.782,7947.99,4914.06
41.5,9959.84,5208.01,6107.67,1080.17,6002.59,194.171,7949.38,4915.45
41.55,9961.23,5209.4,6109.06,1081.57,6003.98,195.56,7950.77,4916.83
41.6,9962.61,5210.79,6110.45,1082.97,6005.37,196.949,7952.16,4918.22
41.65,9964,5212.18,6111.84,1084.36,6006.76,198.338,7953.55,4919.61
41.7,9965.39,5213.57,6113.23,1085.76,6008.15,199.727,7954.94,4920.99
41.75,9966.78,5214.96,6114.61,1087.15,6009.54,201.116,7956.33,4922.38
41.8,9968.17,5216.35,6116,1088.55,6010.93,202.505,7957.72,4923.77
41.85,9969.56,5217.73,6117.39,1089.94,6012.32,203.893,7959.11,4925.16
41.9,9970.95,5219.12,6118.78,1091.34,6013.7,205.282,7960.5,4926.54
41.95,9972.34,5220.51,6120.17,1092.73,6015.09,206.671,7961.89,4927.93
42,9973.73,5221.9,6121.56,1094.13,6016.48,208.06,7963.28,4929.32
42.05,9975.12,5223.29,6122.95,1095.53,6017.87,209.449,7964.67,4930.71
42.1,9976.51,5224.68,6124.34,1096.92,6019.26,210.838,7966.06,4932.09
42.15,9977.89,5226.07,6125.73,1098.32,6020.65,212.227,7967.45,4933.48
42.2,9979.28,5227.46,6127.11,1099.71,6022.04,213.616,7968.84,4934.87
42.25,9980.67,5228.85,6128.5,1101.11,6023.43,215.005,7970.23,4936.26
42.3,9982.06,5230.23,6129.89,1102.5,6024.82,216.393,7971.62,4937.64
42.35,9983.45,5231.62,6131.28,1103.9,6026.21,217.782,7973.01,4939.03
42.4,9984.84,5233.01,6132.67,1105.3,6027.6,219.171,7974.4,4940.42
42.45,9986.23,5234.4,6134.06,1106.69,6028.99,220.56,7975.79,4941.8
42.5,9987.62,5235.79,6135.45,1108.09,6030.38,221.949,7977.18,4943.19
42.55,9989.01,5237.18,6136.84,1109.48,6031.77,223.338,7978.57,4944.58
42.6,9990.4,5238.57,6138.23,1110.88,6033.16,224.727,7979.96,4945.97
42.65,9991.79,5239.96,6139.61,1112.27,6034.55,226.116,7981.35,4947.35
42.7,9993.17,5241.35,6141,1113.67,6035.94,227.505,7982.74,4948.74
42.75,9994.56,5242.73,6142.39,1115.07,6037.33,228.893,7984.13,4950.13
42.8,9995.95,5244.12,6143.78,1116.46,6038.72,230.282,7985.52,4951.52
42.85,9997.34,5245.51,6145.17,1117.86,6040.11,231.671,7986.91,4952.9
42.9,9998.73,5246.9,6146.56,1119.25,6041.5,233.06,7988.3,4954.29
42.95,0.120345,5248.29,6147.95,1120.65,6042.89,234.449,7989.69,4955.68
43,1.50944,5249.68,6149.34,1122.04,6044.28,235.838,7991.08,4957.07
43.05,2.89853,5251.07,6150.73,1123.44,6045.67,237.227,7992.47,4958.45
43.1,4.28762,5252.46,6152.11,1124.83,6047.06,238.616,7993.86,4959.84
43.15,5.67672,5253.85,6153.5,1126.23,6048.45,240.005,7995.25,4961.23
43.2,7.06581,5255.23,6154.89,1127.63,6049.84,241.393,7996.64,4962.61
43.25,8.45491,5256.62,6156.28,1129.02,6051.23,242.782,7998.03,4964
43.3,9.844,5258.01,6157.67,1130.42,6052.62,244.171,7999.42,4965.39
43.35,11.2331,5259.4,6159.06,1131.81,6054.01,245.56,8000.81,4966.78
43.4,12.6222,5260.79,6160.45,1133.21,6055.4,246.949,8002.2,4968.16
43.45,14.0113,5262.18,6161.84,1134.6,6056.78,248.338,8003.59,4969.55
43.5,15.4004,5263.57,6163.23,1136,6058.17,249.727,8004.98,4970.94
43.55,16.7895,5264.96,6164.61,1137.4,6059.56,251.116,8006.37,4972.33
43.6,18.1786,5266.35,6166,1138.79,6060.95,252.505,8007.76,4973.71
43.65,19.5677,5267.73,6167.39,1140.19,6062.34,253.893,8009.15,4975.1
43.7,20.9568,5269.12,6168.78,1141.58,6063.73,255.282,8010.54,4976.49
43.75,22.3459,5270.51,6170.17,1142.98,6065.12,256.671,8011.93,4977.88
43.8,23.735,5271.9,6171.56,1144.37,6066.51,258.06,8013.32,4979.26
43.85,25.124,5273.29,6172.95,1145.77,6067.9,259.449,8014.71,4980.65
43.9,26.5131,5274.68,6174.34,1147.17,6069.29,260.838,8016.1,4982.04
43.95,27.9022,5276.07,6175.73,1148.56,6070.68,262.227,8017.49,4983.43
44,29.2913,5277.46,6177.11,1149.96,6072.07,263.616,8018.88,4984.81
44.05,30.6804,5278.85,6178.5,1151.35,6073.46,265.005,8020.27,4986.2
44.1,32.0695,5280.23,6179.89,1152.75,6074.85,266.393,8021.66,4987.59
44.15,33.4586,5281.62,6181.28,1154.14,6076.24,267.782,8023.05,4988.97
44.2,34.8477,5283.01,6182.67,1155.54,6077.63,269.171,8024.44,4990.36
44.25,36.2368,5284.4,6184.06,1156.93,6079.02,270.56,8025.83,4991.75
44.3,37.6259,5285.79,6185.45,1158.33,6080.41,271.949,8027.22,4993.14
44.35,39.015,5287.18,6186.84,1159.73,6081.8,273.338,8028.61,4994.52
44.4,40.4041,5288.57,6188.23,1161.12,6083.19,274.727,8029.99,4995.91
44.45,41.7932,5289.96,6189.61,1162.52,6084.58,276.116,8031.38,4997.3
44.5,43.1823,5291.35,6191,1163.91,6085.97,277.505,8032.77,4998.69
44.55,44.5714,5292.73,6192.39,1165.31,6087.36,278.893,8034.16,5000.07
44.6,45.9605,5294.12,6193.78,1166.7,6088.75,280.282,8035.55,5001.46
44.65,47.3496,5295.51,6195.17,1168.1,6090.14,281.671,8036.94,5002.85
44.7,48.7387,5296.9,6196.56,1169.5,6091.53,283.06,8038.33,5004.24
44.75,50.1278,5298.29,6197.95,1170.89,6092.92,284.449,8039.72,5005.62
44.8,51.5169,5299.68,6199.34,1172.29,6094.31,285.838,8041.11,5007.01
44.85,52.906,5301.07,6200.73,1173.68,6095.7,287.227,8042.5,5008.4
44.9,54.2951,5302.46,6202.11,1175.08,6097.09,288.616,8043.89,5009.79
44.95,55.6842,5303.85,6203.5,1176.47,6098.47,290.005,8045.28,5011.17
45,57.0733,5305.23,6204.89,1177.87,6099.86,291.393,8046.67,5012.56
45.05,58.4624,5306.62,6206.28,1179.27,6101.25,292.782,8048.06,5013.95
45.1,59.8515,5308.01,6207.67,1180.66,6102.64,294.171,8049.45,5015.33
45.15,61.2406,5309.4,6209.06,1182.06,6104.03,295.56,8050.84,5016.72
45.2,62.6297,5310.79,6210.45,1183.45,6105.42,296.949,8052.23,5018.11
45.25,64.0188,5312.18,6211.84,1184.85,6106.81,298.338,8053.62,5019.5
45.3,65.4079,5313.57,6213.23,1186.24,6108.2,299.727,8055.01,5020.88
45.35,66.797,5314.96,6214.61,1187.64,6109.59,301.116,8056.4,5022.27
45.4,68.1861,5316.35,6216,1189.03,6110.98,302.505,8057.79,5023.66
45.45,69.5752,5317.73,6217.39,1190.43,6112.37,303.893,8059.18,5025.05
45.5,70.9643,5319.12,6218.78,1191.83,6113.76,305.282,8060.57,5026.43
45.55,72.3534,5320.51,6220.17,1193.22,6115.15,306.671,8061.96,5027.82
45.6,73.7425,5321.9,6221.56,1194.62,6116.54,308.06,8063.35,5029.21
45.65,75.1316,5323.29,6222.95,1196.01,6117.93,309.449,8064.74,5030.6
45.7,76.5207,5324.68,6224.34,1197.41,6119.32,310.838,8066.13,5031.98
45.75,77.9098,5326.07,6225.73,1198.8,6120.71,312.227,8067.52,5033.37
45.8,79.299,5327.46,6227.11,1200.2,6122.1,313.616,8068.91,5034.76
45.85,80.6881,5328.85,6228.5,1201.6,6123.49,315.005,8070.3,5036.15
45.9,82.0772,5330.23,6229.89,1202.99,6124.88,316.393,8071.69,5037.53
45.95,83.4663,5331.62,6231.28,1204.39,6126.27,317.782,8073.08,5038.92
46,84.8554,5333.01,6232.67,1205.78,6127.66,319.171,8074.47,5040.31
46.05,86.2445,5334.4,6234.06,1207.18,6129.05,320.56,8075.86,5041.69
46.1,87.6336,5335.79,6235.45,1208.57,6130.44,321.949,8077.25,5043.08
46.15,89.0227,5337.18,6236.84,1209.97,6131.83,323.338,8078.64,5044.47
46.2,90.4118,5338.57,6238.23,1211.36,6133.22,324.727,8080.03,5045.86
46.25,91.8009,5339.96,6239.61,1212.76,6134.61,326.116,8081.42,5047.24
46.3,93.19,5341.35,6241,1214.16,6136,327.505,8082.81,5048.63
46.35,94.5791,5342.73,6242.39,1215.55,6137.39,328.893,8084.2,5050.02
46.4,95.9682,5344.12,6243.78,1216.95,6138.78,330.282,8085.59,5051.41
46.45,97.3573,5345.51,6245.17,1218.34,6140.16,331.671,8086.98,5052.79
46.5,98.7464,5346.9,6246.56,1219.74,6141.55,333.06,8088.37,5054.18
46.55,100.136,5348.29,6247.95,1221.13,6142.94,334.449,8089.76,5055.57
46.6,101.525,5349.68,6249.34,1222.53,6144.33,335.838,8091.15,5056.96
46.65,102.914,5351.07,6250.73,1223.93,6145.72,337.227,8092.54,5058.34
46.7,104.303,5352.46,6252.11,1225.32,6147.11,338.616,8093.93,5059.73
46.75,105.692,5353.85,6253.5,1226.72,6148.5,340.005,8095.32,5061.12
46.8,107.081,5355.23,6254.89,1228.11,6149.89,341.393,8096.71,5062.51
46.85,108.47,5356.62,6256.28,1229.51,6151.28,342.782,8098.1,5063.89
46.9,109.859,5358.01,6257.67,1230.9,6152.67,344.171,8099.49,5065.28
46.95,111.248,5359.4,6259.06,1232.3,6154.06,345.56,8100.88,5066.67
47,112.637,5360.79,6260.45,1233.69,6155.45,346.949,8102.27,5068.05
47.05,114.027,5362.18,6261.84,1235.09,6156.84,348.338,8103.66,5069.44
47.1,115.416,5363.57,6263.23,1236.49,6158.23,349.727,8105.05,5070.83
47.15,116.805,5364.96,6264.61,1237.88,6159.62,351.116,8106.44,5072.22
47.2,118.194,5366.35,6266,1239.28,6161.01,352.505,8107.83,5073.6
47.25,119.583,5367.73,6267.39,1240.67,6162.4,353.893,8109.22,5074.99
47.3,120.972,5369.12,6268.78,1242.07,6163.79,355.282,8110.61,5076.38
47.35,122.361,5370.51,6270.17,1243.46,6165.18,356.671,8112,5077.77
47.4,123.75,5371.9,6271.56,1244.86,6166.57,358.06,8113.38,5079.15
47.45,125.139,5373.29,6272.95,1246.26,6167.96,359.449,8114.77,5080.54
47.5,126.529,5374.68,6274.34,1247.65,6169.35,360.838,8116.16,5081.93
47.55,127.918,5376.07,6275.73,1249.05,6170.74,362.227,8117.55,5083.32
47.6,129.307,5377.46,6277.11,1250.44,6172.13,363.616,8118.94,5084.7
47.65,130.696,5378.85,6278.5,1251.84,6173.52,365.005,8120.33,5086.09
47.7,132.085,5380.23,6279.89,1253.23,6174.91,366.393,8121.72,5087.48
47.75,133.474,5381.62,6281.28,1254.63,6176.3,367.782,8123.11,5088.87
47.8,134.863,5383.01,6282.67,1256.02,6177.69,369.171,8124.5,5090.25
47.85,136.252,5384.4,6284.06,1257.42,6179.08,370.56,8125.89,5091.64
47.9,137.641,5385.79,6285.45,1258.82,6180.46,371.949,8127.28,5093.03
47.95,139.031,5387.18,6286.84,1260.21,6181.85,373.338,8128.67,5094.41
48,140.42,5388.57,6288.23,1261.61,6183.24,374.727,8130.06,5095.8
48.05,141.809,5389.96,6289.61,1263,6184.63,376.116,8131.45,5097.19
48.1,143.198,5391.35,6291,1264.4,6186.02,377.505,8132.84,5098.58
48.15,144.587,5392.73,6292.39,1265.79,6187.41,378.893,8134.23,5099.96
48.2,145.976,5394.12,6293.78,1267.19,6188.8,380.282,8135.62,5101.35
48.25,147.365,5395.51,6295.17,1268.59,6190.19,381.671,8137.01,5102.74
48.3,148.754,5396.9,6296.56,1269.98,6191.58,383.06,8138.4,5104.13
48.35,150.143,5398.29,6297.95,1271.38,6192.97,384.449,8139.79,5105.51
48.4,151.533,5399.68,6299.34,1272.77,6194.36,385.838,8141.18,5106.9
48.45,152.922,5401.07,6300.73,1274.17,6195.75,387.227,8142.57,5108.29
48.5,154.311,5402.46,6302.11,1275.56,6197.14,388.616,8143.96,5109.68
48.55,155.7,5403.85,6303.5,1276.96,6198.53,390.005,8145.35,5111.06
48.6,157.089,5405.23,6304.89,1278.35,6199.92,391.393,8146.74,5112.45
48.65,158.478,5406.62,6306.28,1279.75,6201.31,392.782,8148.13,5113.84
48.7,159.867,5408.01,6307.67,1281.15,6202.7,394.171,8149.52,5115.23
48.75,161.256,5409.4,6309.06,1282.54,6204.09,395.56,8150.91,5116.61
48.8,162.646,5410.79,6310.45,1283.94,6205.48,396.949,8152.3,5118
48.85,164.035,5412.18,6311.84,1285.33,6206.87,398.338,8153.69,5119.39
48.9,165.424,5413.57,6313.23,1286.73,6208.26,399.727,8155.08,5120.78
48.95,166.813,5414.96,6314.61,1288.12,6209.65,401.116,8156.47,5122.16
49,168.202,5416.35,6316,1289.52,6211.04,402.505,8157.86,5123.55
49.05,169.591,5417.73,6317.39,1290.92,6212.43,403.893,8159.25,5124.94
49.1,170.98,5419.12,6318.78,1292.31,6213.82,405.282,8160.64,5126.32
49.15,172.369,5420.51,6320.17,1293.71,6215.21,406.671,8162.03,5127.71
49.2,173.758,5421.9,6321.56,1295.1,6216.6,408.06,8163.42,5129.1
49.25,175.148,5423.29,6322.95,1296.5,6217.99,409.449,8164.81,5130.49
49.3,176.537,5424.68,6324.34,1297.89,6219.38,410.838,8166.2,5131.87
49.35,177.926,5426.07,6325.73,1299.29,6220.76,412.227,8167.59,5133.26
49.4,179.315,5427.46,6327.11,1300.68,6222.15,413.616,8168.98,5134.65
49.45,180.704,5428.85,6328.5,1302.08,6223.54,415.005,8170.37,5136.04
49.5,182.093,5430.23,6329.89,1303.48,6224.93,416.393,8171.76,5137.42
49.55,183.482,5431.62,6331.28,1304.87,6226.32,417.782,8173.15,5138.81
49.6,184.871,5433.01,6332.67,1306.27,6227.71,419.171,8174.54,5140.2
49.65,186.261,5434.4,6334.06,1307.66,6229.1,420.56,8175.93,5141.59
49.7,187.65,5435.79,6335.45,1309.06,6230.49,421.949,8177.32,5142.97
49.75,189.039,5437.18,6336.84,1310.45,6231.88,423.338,8178.71,5144.36
49.8,190.428,5438.57,6338.23,1311.85,6233.27,424.727,8180.1,5145.75
49.85,191.817,5439.96,6339.61,1313.25,6234.66,426.116,8181.49,5147.14
49.9,193.206,5441.35,6341,1314.64,6236.05,427.505,8182.88,5148.52
49.95,194.595,5442.73,6342.39,1316.04,6237.44,428.893,8184.27,5149.91
50,195.984,5444.12,6343.78,1317.43,6238.83,430.282,8185.66,5151.3
50.05,197.373,5445.51,6345.17,1318.83,6240.22,431.671,8187.05,5152.68
50.1,198.763,5446.9,6346.56,1320.22,6241.61,433.06,8188.44,5154.07
50.15,200.152,5448.29,6347.95,1321.62,6243,434.449,8189.83,5155.46
50.2,201.541,5449.68,6349.34,1323.01,6244.39,435.838,8191.22,5156.85
50.25,202.93,5451.07,6350.73,1324.41,6245.78,437.227,8192.61,5158.23
50.3,204.319,5452.46,6352.11,1325.81,6247.17,438.616,8193.99,5159.62
50.35,205.708,5453.85,6353.5,1327.2,6248.56,440.005,8195.38,5161.01
50.4,207.097,5455.23,6354.89,1328.6,6249.95,441.393,8196.77,5162.4
50.45,208.486,5456.62,6356.28,1329.99,6251.34,442.782,8198.16,5163.78
50.5,209.876,5458.01,6357.67,1331.39,6252.73,444.171,8199.55,5165.17
50.55,211.265,5459.4,6359.06,1332.78,6254.12,445.56,8200.94,5166.56
50.6,212.654,5460.79,6360.45,1334.18,6255.51,446.949,8202.33,5167.95
50.65,214.043,5462.18,6361.84,1335.57,6256.9,448.338,8203.72,5169.33
50.7,215.432,5463.57,6363.23,1336.97,6258.29,449.727,8205.11,5170.72
50.75,216.821,5464.96,6364.61,1338.37,6259.68,451.116,8206.5,5172.11
50.8,218.21,5466.35,6366,1339.76,6261.06,452.505,8207.89,5173.5
50.85,219.599,5467.73,6367.39,1341.16,6262.45,453.893,8209.28,5174.88
50.9,220.989,5469.12,6368.78,1342.55,6263.84,455.282,8210.67,5176.27
50.95,222.378,5470.51,6370.17,1343.95,6265.23,456.671,8212.06,5177.66
51,223.767,5471.9,6371.56,1345.34,6266.62,458.06,8213.45,5179.05
51.05,225.156,5473.29,6372.95,1346.74,6268.01,459.449,8214.84,5180.43
51.1,226.545,5474.68,6374.34,1348.14,6269.4,460.838,8216.23,5181.82
51.15,227.934,5476.07,6375.73,1349.53,6270.79,462.227,8217.62,5183.21
51.2,229.323,5477.46,6377.11,1350.93,6272.18,463.616,8219.01,5184.59
51.25,230.712,5478.85,6378.5,1352.32,6273.57,465.005,8220.4,5185.98
51.3,232.102,5480.23,6379.89,1353.72,6274.96,466.393,8221.79,5187.37
51.35,233.491,5481.62,6381.28,1355.11,6276.35,467.782,8223.18,5188.76
51.4,234.88,5483.01,6382.67,1356.51,6277.74,469.171,8224.57,5190.14
51.45,236.269,5484.4,6384.06,1357.9,6279.13,470.56,8225.96,5191.53
51.5,237.658,5485.79,6385.45,1359.3,6280.52,471.949,8227.35,5192.92
51.55,239.047,5487.18,6386.84,1360.7,6281.91,473.338,8228.74,5194.31
51.6,240.436,5488.57,6388.23,1362.09,6283.3,474.727,8230.13,5195.69
51.65,241.825,5489.96,6389.61,1363.49,6284.69,476.116,8231.52,5197.08
51.7,243.215,5491.35,6391,1364.88,6286.08,477.505,8232.91,5198.47
51.75,244.604,5492.73,6392.39,1366.28,6287.47,478.893,8234.3,5199.86
51.8,245.993,5494.12,6393.78,1367.67,6288.86,480.282,8235.69,5201.24
51.85,247.382,5495.51,6395.17,1369.07,6290.25,481.671,8237.08,5202.63
51.9,248.771,5496.9,6396.56,1370.46,6291.64,483.06,8238.47,5204.02
51.95,250.16,5498.29,6397.95,1371.86,6293.03,484.449,8239.86,5205.41
52,251.549,5499.68,6399.34,1373.26,6294.42,485.838,8241.25,5206.79
52.05,252.938,5501.07,6400.73,1374.65,6295.81,487.227,8242.64,5208.18
52.1,254.328,5502.46,6402.11,1376.05,6297.2,488.616,8244.03,5209.57
52.15,255.717,5503.85,6403.5,1377.44,6298.59,490.005,8245.42,5210.96
52.2,257.106,5505.23,6404.89,1378.84,6299.98,491.393,8246.81,5212.34
52.25,258.495,5506.62,6406.28,1380.23,6301.36,492.782,8248.2,5213.73
52.3,259.884,5508.01,6407.67,1381.63,6302.75,494.171,8249.59,5215.12
52.35,261.273,5509.4,6409.06,1383.03,6304.14,495.56,8250.98,5216.5
52.4,262.662,5510.79,6410.45,1384.42,6305.53,496.949,8252.37,5217.89
52.45,264.051,5512.18,6411.84,1385.82,6306.92,498.338,8253.76,5219.28
52.5,265.441,5513.57,6413.23,1387.21,6308.31,499.727,8255.15,5220.67
52.55,266.83,5514.96,6414.61,1388.61,6309.7,501.116,8256.54,5222.05
52.6,268.219,5516.35,6416,1390,6311.09,502.505,8257.93,5223.44
52.65,269.608,5517.73,6417.39,1391.4,6312.48,503.893,8259.32,5224.83
52.7,270.997,5519.12,6418.78,1392.79,6313.87,505.282,8260.71,5226.22
52.75,272.386,5520.51,6420.17,1394.19,6315.26,506.671,8262.1,5227.6
52.8,273.775,5521.9,6421.56,1395.59,6316.65,508.06,8263.49,5228.99
52.85,275.164,5523.29,6422.95,1396.98,6318.04,509.449,8264.88,5230.38
52.9,276.554,5524.68,6424.34,1398.38,6319.43,510.838,8266.27,5231.77
52.95,277.943,5526.07,6425.73,1399.77,6320.82,512.227,8267.66,5233.15
53,279.332,5527.46,6427.11,1401.17,6322.21,513.616,8269.05,5234.54
53.05,280.721,5528.85,6428.5,1402.56,6323.6,515.005,8270.44,5235.93
53.1,282.11,5530.23,6429.89,1403.96,6324.99,516.393,8271.83,5237.32
53.15,283.499,5531.62,6431.28,1405.35,6326.38,517.782,8273.21,5238.7
53.2,284.888,5533.01,6432.67,1406.75,6327.77,519.171,8274.6,5240.09
53.25,286.278,5534.4,6434.06,1408.15,6329.16,520.56,8275.99,5241.48
53.3,287.667,5535.79,6435.45,1409.54,6330.55,521.949,8277.38,5242.87
53.35,289.056,5537.18,6436.84,1410.94,6331.94,523.338,8278.77,5244.25
53.4,290.445,5538.57,6438.23,1412.33,6333.33,524.727,8280.16,5245.64
53.45,291.834,5539.96,6439.61,1413.73,6334.72,526.116,8281.55,5247.03
53.5,293.223,5541.35,6441,1415.12,6336.11,527.505,8282.94,5248.42
53.55,294.612,5542.73,6442.39,1416.52,6337.5,528.893,8284.33,5249.8
53.6,296.001,5544.12,6443.78,1417.92,6338.89,530.282,8285.72,5251.19
53.65,297.391,5545.51,6445.17,1419.31,6340.27,531.671,8287.11,5252.58
53.7,298.78,5546.9,6446.56,1420.71,6341.66,533.06,8288.5,5253.96
53.75,300.169,5548.29,6447.95,1422.1,6343.05,534.449,8289.89,5255.35
53.8,301.558,5549.68,6449.34,1423.5,6344.44,535.838,8291.28,5256.74
53.85,302.947,5551.07,6450.73,1424.89,6345.83,537.227,8292.67,5258.13
53.9,304.336,5552.46,6452.11,1426.29,6347.22,538.616,8294.06,5259.51
53.95,305.725,5553.85,6453.5,1427.68,6348.61,540.005,8295.45,5260.9
54,307.115,5555.23,6454.89,1429.08,6350,541.393,8296.84,5262.29
54.05,308.504,5556.62,6456.28,1430.48,6351.39,542.782,8298.23,5263.68
54.1,309.893,5558.01,6457.67,1431.87,6352.78,544.171,8299.62,5265.06
54.15,311.282,5559.4,6459.06,1433.27,6354.17,545.56,8301.01,5266.45
54.2,312.671,5560.79,6460.45,1434.66,6355.56,546.949,8302.4,5267.84
54.25,314.06,5562.18,6461.84,1436.06,6356.95,548.338,8303.79,5269.23
54.3,315.449,5563.57,6463.23,1437.45,6358.34,549.727,8305.18,5270.61
54.35,316.838,5564.96,6464.61,1438.85,6359.73,551.116,8306.57,5272
54.4,318.228,5566.35,6466,1440.24,6361.12,552.505,8307.96,5273.39
54.45,319.617,5567.73,6467.39,1441.64,6362.51,553.893,8309.35,5274.78
54.5,321.006,5569.12,6468.78,1443.04,6363.9,555.282,8310.74,5276.16
54.55,322.395,5570.51,6470.17,1444.43,6365.29,556.671,8312.13,5277.55
54.6,323.784,5571.9,6471.56,1445.83,6366.68,558.06,8313.52,5278.94
54.65,325.173,5573.29,6472.95,1447.22,6368.07,559.449,8314.91,5280.33
54.7,326.562,5574.68,6474.34,1448.62,6369.46,560.838,8316.3,5281.71
54.75,327.952,5576.07,6475.73,1450.01,6370.85,562.227,8317.69,5283.1
54.8,329.341,5577.46,6477.11,1451.41,6372.24,563.616,8319.08,5284.49
54.85,330.73,5578.85,6478.5,1452.8,6373.63,565.005,8320.47,5285.88
54.9,332.119,5580.23,6479.89,1454.2,6375.02,566.393,8321.86,5287.26
54.95,333.508,5581.62,6481.28,1455.6,6376.41,567.782,8323.25,5288.65
55,334.897,5583.01,6482.67,1456.99,6377.8,569.171,8324.64,5290.04
55.05,336.286,5584.4,6484.06,1458.39,6379.18,570.56,8326.03,5291.42
55.1,337.676,5585.79,6485.45,1459.78,6380.57,571.949,8327.42,5292.81
55.15,339.065,5587.18,6486.84,1461.18,6381.96,573.338,8328.81,5294.2
55.2,340.454,5588.57,6488.23,1462.57,6383.35,574.727,8330.2,5295.59
55.25,341.843,5589.96,6489.61,1463.97,6384.74,576.116,8331.59,5296.97
55.3,343.232,5591.35,6491,1465.36,6386.13,577.505,8332.98,5298.36
