time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13
81.3,710.728,4852.96,5184.15,7256.27,532.469,5055.05,833.371,9991.99,2693.06,6968.13,9235.37,4280.69,2957.12
81.35,712.123,4854.35,5185.54,7257.66,533.868,5056.45,834.759,9993.38,2694.45,6969.52,9236.76,4282.08,2958.51
81.4,713.517,4855.74,5186.93,7259.05,535.267,5057.84,836.148,9994.77,2695.84,6970.91,9238.15,4283.47,2959.89
81.45,714.912,4857.13,5188.32,7260.44,536.666,5059.23,837.537,9996.16,2697.23,6972.3,9239.54,4284.86,2961.28
81.5,716.306,4858.51,5189.71,7261.83,538.065,5060.62,838.926,9997.55,2698.61,6973.69,9240.93,4286.24,2962.67
81.55,717.701,4859.9,5191.1,7263.22,539.464,5062.01,840.315,9998.94,2700,6975.08,9242.32,4287.63,2964.06
81.6,719.095,4861.29,5192.49,7264.61,540.863,5063.4,841.704,0.324922,2701.39,6976.48,9243.72,4289.02,2965.45
81.65,720.49,4862.68,5193.88,7266.01,542.262,5064.79,843.093,1.71381,2702.78,6977.87,9245.11,4290.41,2966.84
81.7,721.884,4864.07,5195.27,7267.4,543.661,5066.18,844.482,3.1027,2704.17,6979.26,9246.5,4291.8,2968.23
81.75,723.279,4865.46,5196.65,7268.79,545.06,5067.58,845.871,4.49159,2705.56,6980.65,9247.89,4293.19,2969.62
81.8,724.674,4866.85,5198.04,7270.18,546.459,5068.97,847.259,5.88048,2706.95,6982.04,9249.28,4294.58,2971.01
81.85,726.068,4868.24,5199.43,7271.57,547.858,5070.36,848.648,7.26937,2708.34,6983.43,9250.67,4295.97,2972.4
81.9,727.463,4869.63,5200.82,7272.96,549.256,5071.75,850.037,8.65826,2709.73,6984.82,9252.06,4297.36,2973.79
81.95,728.857,4871.01,5202.21,7274.35,550.655,5073.14,851.426,10.0471,2711.12,6986.22,9253.45,4298.75,2975.18
82,730.252,4872.4,5203.6,7275.74,552.054,5074.53,852.815,11.436,2712.51,6987.61,9254.84,4300.14,2976.56
82.05,731.646,4873.79,5204.99,7277.13,553.453,5075.92,854.204,12.8249,2713.9,6989,9256.23,4301.52,2977.95
82.1,733.041,4875.18,5206.38,7278.52,554.852,5077.31,855.593,14.2138,2715.29,6990.39,9257.62,4302.91,2979.34
82.15,734.435,4876.57,5207.77,7279.91,556.251,5078.71,856.982,15.6027,2716.68,6991.78,9259.01,4304.3,2980.73
82.2,735.83,4877.96,5209.15,7281.31,557.65,5080.1,858.371,16.9916,2718.07,6993.17,9260.4,4305.69,2982.12
82.25,737.224,4879.35,5210.54,7282.7,559.049,5081.49,859.759,18.3805,2719.46,6994.56,9261.8,4307.08,2983.51
82.3,738.619,4880.74,5211.93,7284.09,560.448,5082.88,861.148,19.7694,2720.85,6995.96,9263.19,4308.47,2984.9
82.35,740.014,4882.13,5213.32,7285.48,561.847,5084.27,862.537,21.1583,2722.24,6997.35,9264.58,4309.86,2986.29
82.4,741.408,4883.51,5214.71,7286.87,563.246,5085.66,863.926,22.5471,2723.63,6998.74,9265.97,4311.25,2987.68
82.45,742.803,4884.9,5216.1,7288.26,564.645,5087.05,865.315,23.936,2725.02,7000.13,9267.36,4312.64,2989.07
82.5,744.197,4886.29,5217.49,7289.65,566.044,5088.44,866.704,25.3249,2726.41,7001.52,9268.75,4314.03,2990.46
82.55,745.592,4887.68,5218.88,7291.04,567.443,5089.83,868.093,26.7138,2727.8,7002.91,9270.14,4315.41,2991.85
82.6,746.986,4889.07,5220.27,7292.43,568.842,5091.23,869.482,28.1027,2729.19,7004.3,9271.53,4316.8,2993.23
82.65,748.381,4890.46,5221.65,7293.82,570.241,5092.62,870.871,29.4916,2730.58,7005.7,9272.92,4318.19,2994.62
82.7,749.775,4891.85,5223.04,7295.21,571.64,5094.01,872.259,30.8805,2731.97,7007.09,9274.31,4319.58,2996.01
82.75,751.17,4893.24,5224.43,7296.6,573.038,5095.4,873.648,32.2694,2733.36,7008.48,9275.7,4320.97,2997.4
82.8,752.564,4894.63,5225.82,7298,574.437,5096.79,875.037,33.6583,2734.75,7009.87,9277.09,4322.36,2998.79
82.85,753.959,4896.01,5227.21,7299.39,575.836,5098.18,876.426,35.0471,2736.14,7011.26,9278.48,4323.75,3000.18
82.9,755.353,4897.4,5228.6,7300.78,577.235,5099.57,877.815,36.436,2737.53,7012.65,9279.88,4325.14,3001.57
82.95,756.748,4898.79,5229.99,7302.17,578.634,5100.96,879.204,37.8249,2738.92,7014.04,9281.27,4326.53,3002.96
83,758.143,4900.18,5231.38,7303.56,580.033,5102.36,880.593,39.2138,2740.31,7015.44,9282.66,4327.92,3004.35
83.05,759.537,4901.57,5232.77,7304.95,581.432,5103.75,881.982,40.6027,2741.7,7016.83,9284.05,4329.3,3005.74
83.1,760.932,4902.96,5234.15,7306.34,582.831,5105.14,883.371,41.9916,2743.09,7018.22,9285.44,4330.69,3007.13
83.15,762.326,4904.35,5235.54,7307.73,584.23,5106.53,884.759,43.3805,2744.48,7019.61,9286.83,4332.08,3008.52
83.2,763.721,4905.74,5236.93,7309.12,585.629,5107.92,886.148,44.7694,2745.87,7021,9288.22,4333.47,3009.91
83.25,765.115,4907.13,5238.32,7310.51,587.028,5109.31,887.537,46.1583,2747.26,7022.39,9289.61,4334.86,3011.29
83.3,766.51,4908.51,5239.71,7311.9,588.427,5110.7,888.926,47.5471,2748.65,7023.78,9291,4336.25,3012.68
83.35,767.904,4909.9,5241.1,7313.3,589.826,5112.09,890.315,48.936,2750.04,7025.18,9292.39,4337.64,3014.07
83.4,769.299,4911.29,5242.49,7314.69,591.225,5113.49,891.704,50.3249,2751.43,7026.57,9293.78,4339.03,3015.46
83.45,770.693,4912.68,5243.88,7316.08,592.624,5114.88,893.093,51.7138,2752.82,7027.96,9295.17,4340.42,3016.85
83.5,772.088,4914.07,5245.27,7317.47,594.023,5116.27,894.482,53.1027,2754.21,7029.35,9296.56,4341.81,3018.24
83.55,773.482,4915.46,5246.65,7318.86,595.422,5117.66,895.871,54.4916,2755.6,7030.74,9297.96,4343.2,3019.63
83.6,774.877,4916.85,5248.04,7320.25,596.821,5119.05,897.259,55.8805,2756.99,7032.13,9299.35,4344.58,3021.02
83.65,776.272,4918.24,5249.43,7321.64,598.219,5120.44,898.648,57.2694,2758.38,7033.52,9300.74,4345.97,3022.41
83.7,777.666,4919.63,5250.82,7323.03,599.618,5121.83,900.037,58.6583,2759.77,7034.92,9302.13,4347.36,3023.8
83.75,779.061,4921.01,5252.21,7324.42,601.017,5123.22,901.426,60.0471,2761.16,7036.31,9303.52,4348.75,3025.19
83.8,780.455,4922.4,5253.6,7325.81,602.416,5124.62,902.815,61.436,2762.55,7037.7,9304.91,4350.14,3026.58
83.85,781.85,4923.79,5254.99,7327.2,603.815,5126.01,904.204,62.8249,2763.94,7039.09,9306.3,4351.53,3027.96
83.9,783.244,4925.18,5256.38,7328.59,605.214,5127.4,905.593,64.2138,2765.33,7040.48,9307.69,4352.92,3029.35
83.95,784.639,4926.57,5257.77,7329.99,606.613,5128.79,906.982,65.6027,2766.72,7041.87,9309.08,4354.31,3030.74
84,786.033,4927.96,5259.15,7331.38,608.012,5130.18,908.371,66.9916,2768.11,7043.26,9310.47,4355.7,3032.13
84.05,787.428,4929.35,5260.54,7332.77,609.411,5131.57,909.759,68.3805,2769.5,7044.66,9311.86,4357.09,3033.52
84.1,788.822,4930.74,5261.93,7334.16,610.81,5132.96,911.148,69.7694,2770.89,7046.05,9313.25,4358.47,3034.91
84.15,790.217,4932.13,5263.32,7335.55,612.209,5134.35,912.537,71.1583,2772.28,7047.44,9314.64,4359.86,3036.3
84.2,791.611,4933.51,5264.71,7336.94,613.608,5135.75,913.926,72.5471,2773.67,7048.83,9316.04,4361.25,3037.69
84.25,793.006,4934.9,5266.1,7338.33,615.007,5137.14,915.315,73.936,2775.05,7050.22,9317.43,4362.64,3039.08
84.3,794.401,4936.29,5267.49,7339.72,616.406,5138.53,916.704,75.3249,2776.44,7051.61,9318.82,4364.03,3040.47
84.35,795.795,4937.68,5268.88,7341.11,617.805,5139.92,918.093,76.7138,2777.83,7053.01,9320.21,4365.42,3041.86
84.4,797.19,4939.07,5270.27,7342.5,619.204,5141.31,919.482,78.1027,2779.22,7054.4,9321.6,4366.81,3043.25
84.45,798.584,4940.46,5271.65,7343.89,620.603,5142.7,920.871,79.4916,2780.61,7055.79,9322.99,4368.2,3044.64
84.5,799.979,4941.85,5273.04,7345.29,622.002,5144.09,922.259,80.8805,2782,7057.18,9324.38,4369.59,3046.02
84.55,801.373,4943.24,5274.43,7346.68,623.401,5145.48,923.648,82.2694,2783.39,7058.57,9325.77,4370.98,3047.41
84.6,802.768,4944.63,5275.82,7348.07,624.8,5146.88,925.037,83.6583,2784.78,7059.96,9327.16,4372.37,3048.8
84.65,804.162,4946.01,5277.21,7349.46,626.199,5148.27,926.426,85.0471,2786.17,7061.35,9328.55,4373.75,3050.19
84.7,805.557,4947.4,5278.6,7350.85,627.598,5149.66,927.815,86.436,2787.56,7062.75,9329.94,4375.14,3051.58
84.75,806.951,4948.79,5279.99,7352.24,628.996,5151.05,929.204,87.8249,2788.95,7064.14,9331.33,4376.53,3052.97
84.8,808.346,4950.18,5281.38,7353.63,630.395,5152.44,930.593,89.2138,2790.34,7065.53,9332.72,4377.92,3054.36
84.85,809.74,4951.57,5282.77,7355.02,631.794,5153.83,931.982,90.6027,2791.73,7066.92,9334.12,4379.31,3055.75
84.9,811.135,4952.96,5284.15,7356.41,633.193,5155.22,933.371,91.9916,2793.12,7068.31,9335.51,4380.7,3057.14
84.95,812.53,4954.35,5285.54,7357.8,634.592,5156.61,934.759,93.3805,2794.51,7069.7,9336.9,4382.09,3058.53
85,813.924,4955.74,5286.93,7359.19,635.991,5158.01,936.148,94.7694,2795.9,7071.09,9338.29,4383.48,3059.92
85.05,815.319,4957.13,5288.32,7360.58,637.39,5159.4,937.537,96.1583,2797.29,7072.49,9339.68,4384.87,3061.31
85.1,816.713,4958.51,5289.71,7361.98,638.789,5160.79,938.926,97.5472,2798.68,7073.88,9341.07,4386.26,3062.69
85.15,818.108,4959.9,5291.1,7363.37,640.188,5162.18,940.315,98.936,2800.07,7075.27,9342.46,4387.64,3064.08
85.2,819.502,4961.29,5292.49,7364.76,641.587,5163.57,941.704,100.325,2801.46,7076.66,9343.85,4389.03,3065.47
85.25,820.897,4962.68,5293.88,7366.15,642.986,5164.96,943.093,101.714,2802.85,7078.05,9345.24,4390.42,3066.86
85.3,822.291,4964.07,5295.27,7367.54,644.385,5166.35,944.482,103.103,2804.24,7079.44,9346.63,4391.81,3068.25
85.35,823.686,4965.46,5296.65,7368.93,645.784,5167.74,945.871,104.492,2805.63,7080.83,9348.02,4393.2,3069.64
85.4,825.08,4966.85,5298.04,7370.32,647.183,5169.14,947.259,105.88,2807.02,7082.23,9349.41,4394.59,3071.03
85.45,826.475,4968.24,5299.43,7371.71,648.582,5170.53,948.648,107.269,2808.41,7083.62,9350.8,4395.98,3072.42
85.5,827.869,4969.63,5300.82,7373.1,649.981,5171.92,950.037,108.658,2809.8,7085.01,9352.2,4397.37,3073.81
85.55,829.264,4971.01,5302.21,7374.49,651.38,5173.31,951.426,110.047,2811.19,7086.4,9353.59,4398.76,3075.2
85.6,830.658,4972.4,5303.6,7375.88,652.779,5174.7,952.815,111.436,2812.58,7087.79,9354.98,4400.15,3076.59
85.65,832.053,4973.79,5304.99,7377.28,654.178,5176.09,954.204,112.825,2813.97,7089.18,9356.37,4401.53,3077.98
85.7,833.448,4975.18,5306.38,7378.67,655.577,5177.48,955.593,114.214,2815.36,7090.57,9357.76,4402.92,3079.36
85.75,834.842,4976.57,5307.77,7380.06,656.976,5178.87,956.982,115.603,2816.75,7091.97,9359.15,4404.31,3080.75
85.8,836.237,4977.96,5309.15,7381.45,658.375,5180.27,958.371,116.992,2818.14,7093.36,9360.54,4405.7,3082.14
85.85,837.631,4979.35,5310.54,7382.84,659.774,5181.66,959.759,118.38,2819.53,7094.75,9361.93,4407.09,3083.53
85.9,839.026,4980.74,5311.93,7384.23,661.173,5183.05,961.148,119.769,2820.92,7096.14,9363.32,4408.48,3084.92
85.95,840.42,4982.13,5313.32,7385.62,662.571,5184.44,962.537,121.158,2822.31,7097.53,9364.71,4409.87,3086.31
86,841.815,4983.51,5314.71,7387.01,663.97,5185.83,963.926,122.547,2823.7,7098.92,9366.1,4411.26,3087.7
86.05,843.209,4984.9,5316.1,7388.4,665.369,5187.22,965.315,123.936,2825.09,7100.31,9367.49,4412.65,3089.09
86.1,844.604,4986.29,5317.49,7389.79,666.768,5188.61,966.704,125.325,2826.48,7101.71,9368.88,4414.04,3090.48
86.15,845.998,4987.68,5318.88,7391.18,668.167,5190,968.093,126.714,2827.87,7103.1,9370.28,4415.43,3091.87
86.2,847.393,4989.07,5320.27,7392.58,669.566,5191.4,969.482,128.103,2829.26,7104.49,9371.67,4416.81,3093.26
86.25,848.787,4990.46,5321.65,7393.97,670.965,5192.79,970.871,129.492,2830.65,7105.88,9373.06,4418.2,3094.65
86.3,850.182,4991.85,5323.04,7395.36,672.364,5194.18,972.259,130.88,2832.04,7107.27,9374.45,4419.59,3096.04
86.35,851.577,4993.24,5324.43,7396.75,673.763,5195.57,973.648,132.269,2833.43,7108.66,9375.84,4420.98,3097.42
86.4,852.971,4994.63,5325.82,7398.14,675.162,5196.96,975.037,133.658,2834.82,7110.05,9377.23,4422.37,3098.81
86.45,854.366,4996.01,5327.21,7399.53,676.561,5198.35,976.426,135.047,2836.21,7111.45,9378.62,4423.76,3100.2
86.5,855.76,4997.4,5328.6,7400.92,677.96,5199.74,977.815,136.436,2837.6,7112.84,9380.01,4425.15,3101.59
86.55,857.155,4998.79,5329.99,7402.31,679.359,5201.13,979.204,137.825,2838.99,7114.23,9381.4,4426.54,3102.98
86.6,858.549,5000.18,5331.38,7403.7,680.758,5202.53,980.593,139.214,2840.38,7115.62,9382.79,4427.93,3104.37
86.65,859.944,5001.57,5332.77,7405.09,682.157,5203.92,981.982,140.603,2841.77,7117.01,9384.18,4429.32,3105.76
86.7,861.338,5002.96,5334.15,7406.48,683.556,5205.31,983.371,141.992,2843.16,7118.4,9385.57,4430.7,3107.15
86.75,862.733,5004.35,5335.54,7407.87,684.955,5206.7,984.759,143.38,2844.55,7119.79,9386.96,4432.09,3108.54
86.8,864.127,5005.74,5336.93,7409.27,686.354,5208.09,986.148,144.769,2845.94,7121.19,9388.36,4433.48,3109.93
86.85,865.522,5007.13,5338.32,7410.66,687.753,5209.48,987.537,146.158,2847.33,7122.58,9389.75,4434.87,3111.32
86.9,866.916,5008.51,5339.71,7412.05,689.152,5210.87,988.926,147.547,2848.72,7123.97,9391.14,4436.26,3112.71
86.95,868.311,5009.9,5341.1,7413.44,690.551,5212.26,990.315,148.936,2850.1,7125.36,9392.53,4437.65,3114.09
87,869.705,5011.29,5342.49,7414.83,691.95,5213.66,991.704,150.325,2851.49,7126.75,9393.92,4439.04,3115.48
87.05,871.1,5012.68,5343.88,7416.22,693.349,5215.05,993.093,151.714,2852.88,7128.14,9395.31,4440.43,3116.87
87.1,872.495,5014.07,5345.27,7417.61,694.748,5216.44,994.482,153.103,2854.27,7129.53,9396.7,4441.82,3118.26
87.15,873.889,5015.46,5346.65,7419,696.147,5217.83,995.871,154.492,2855.66,7130.93,9398.09,4443.21,3119.65
87.2,875.284,5016.85,5348.04,7420.39,697.546,5219.22,997.259,155.88,2857.05,7132.32,9399.48,4444.59,3121.04
87.25,876.678,5018.24,5349.43,7421.78,698.945,5220.61,998.648,157.269,2858.44,7133.71,9400.87,4445.98,3122.43
87.3,878.073,5019.63,5350.82,7423.17,700.344,5222,1000.04,158.658,2859.83,7135.1,9402.26,4447.37,3123.82
87.35,879.467,5021.01,5352.21,7424.57,701.743,5223.39,1001.43,160.047,2861.22,7136.49,9403.65,4448.76,3125.21
87.4,880.862,5022.4,5353.6,7425.96,703.142,5224.79,1002.82,161.436,2862.61,7137.88,9405.04,4450.15,3126.6
87.45,882.256,5023.79,5354.99,7427.35,704.541,5226.18,1004.2,162.825,2864,7139.27,9406.44,4451.54,3127.99
87.5,883.651,5025.18,5356.38,7428.74,705.939,5227.57,1005.59,164.214,2865.39,7140.67,9407.83,4452.93,3129.38
87.55,885.045,5026.57,5357.77,7430.13,707.338,5228.96,1006.98,165.603,2866.78,7142.06,9409.22,4454.32,3130.76
87.6,886.44,5027.96,5359.15,7431.52,708.737,5230.35,1008.37,166.992,2868.17,7143.45,9410.61,4455.71,3132.15
87.65,887.834,5029.35,5360.54,7432.91,710.136,5231.74,1009.76,168.38,2869.56,7144.84,9412,4457.1,3133.54
87.7,889.229,5030.74,5361.93,7434.3,711.535,5233.13,1011.15,169.769,2870.95,7146.23,9413.39,4458.49,3134.93
87.75,890.623,5032.13,5363.32,7435.69,712.934,5234.52,1012.54,171.158,2872.34,7147.62,9414.78,4459.87,3136.32
87.8,892.018,5033.51,5364.71,7437.08,714.333,5235.92,1013.93,172.547,2873.73,7149.01,9416.17,4461.26,3137.71
87.85,893.413,5034.9,5366.1,7438.47,715.732,5237.31,1015.32,173.936,2875.12,7150.41,9417.56,4462.65,3139.1
87.9,894.807,5036.29,5367.49,7439.87,717.131,5238.7,1016.7,175.325,2876.51,7151.8,9418.95,4464.04,3140.49
87.95,896.202,5037.68,5368.88,7441.26,718.53,5240.09,1018.09,176.714,2877.9,7153.19,9420.34,4465.43,3141.88
88,897.596,5039.07,5370.27,7442.65,719.929,5241.48,1019.48,178.103,2879.29,7154.58,9421.73,4466.82,3143.27
88.05,898.991,5040.46,5371.65,7444.04,721.328,5242.87,1020.87,179.492,2880.68,7155.97,9423.12,4468.21,3144.66
88.1,900.385,5041.85,5373.04,7445.43,722.727,5244.26,1022.26,180.88,2882.07,7157.36,9424.52,4469.6,3146.05
88.15,901.78,5043.24,5374.43,7446.82,724.126,5245.65,1023.65,182.269,2883.46,7158.75,9425.91,4470.99,3147.43
88.2,903.174,5044.63,5375.82,7448.21,725.525,5247.04,1025.04,183.658,2884.85,7160.15,9427.3,4472.38,3148.82
88.25,904.569,5046.01,5377.21,7449.6,726.924,5248.44,1026.43,185.047,2886.24,7161.54,9428.69,4473.76,3150.21
88.3,905.963,5047.4,5378.6,7450.99,728.323,5249.83,1027.82,186.436,2887.63,7162.93,9430.08,4475.15,3151.6
88.35,907.358,5048.79,5379.99,7452.38,729.722,5251.22,1029.2,187.825,2889.02,7164.32,9431.47,4476.54,3152.99
88.4,908.752,5050.18,5381.38,7453.77,731.121,5252.61,1030.59,189.214,2890.41,7165.71,9432.86,4477.93,3154.38
88.45,910.147,5051.57,5382.77,7455.16,732.52,5254,1031.98,190.603,2891.8,7167.1,9434.25,4479.32,3155.77
88.5,911.541,5052.96,5384.15,7456.56,733.919,5255.39,1033.37,191.992,2893.19,7168.49,9435.64,4480.71,3157.16
88.55,912.936,5054.35,5385.54,7457.95,735.318,5256.78,1034.76,193.38,2894.58,7169.89,9437.03,4482.1,3158.55
88.6,914.331,5055.74,5386.93,7459.34,736.717,5258.17,1036.15,194.769,2895.97,7171.28,9438.42,4483.49,3159.94
88.65,915.725,5057.13,5388.32,7460.73,738.116,5259.57,1037.54,196.158,2897.36,7172.67,9439.81,4484.88,3161.33
88.7,917.12,5058.51,5389.71,7462.12,739.515,5260.96,1038.93,197.547,2898.75,7174.06,9441.2,4486.27,3162.72
88.75,918.514,5059.9,5391.1,7463.51,740.914,5262.35,1040.32,198.936,2900.14,7175.45,9442.6,4487.65,3164.11
88.8,919.909,5061.29,5392.49,7464.9,742.313,5263.74,1041.7,200.325,2901.53,7176.84,9443.99,4489.04,3165.49
88.85,921.303,5062.68,5393.88,7466.29,743.712,5265.13,1043.09,201.714,2902.92,7178.23,9445.38,4490.43,3166.88
88.9,922.698,5064.07,5395.27,7467.68,745.111,5266.52,1044.48,203.103,2904.31,7179.63,9446.77,4491.82,3168.27
88.95,924.092,5065.46,5396.65,7469.07,746.51,5267.91,1045.87,204.492,2905.7,7181.02,9448.16,4493.21,3169.66
89,925.487,5066.85,5398.04,7470.46,747.909,5269.3,1047.26,205.88,2907.09,7182.41,9449.55,4494.6,3171.05
89.05,926.881,5068.24,5399.43,7471.86,749.308,5270.7,1048.65,207.269,2908.48,7183.8,9450.94,4495.99,3172.44
89.1,928.276,5069.63,5400.82,7473.25,750.707,5272.09,1050.04,208.658,2909.87,7185.19,9452.33,4497.38,3173.83
89.15,929.67,5071.01,5402.21,7474.64,752.106,5273.48,1051.43,210.047,2911.26,7186.58,9453.72,4498.77,3175.22
89.2,931.065,5072.4,5403.6,7476.03,753.505,5274.87,1052.82,211.436,2912.65,7187.97,9455.11,4500.16,3176.61
89.25,932.459,5073.79,5404.99,7477.42,754.904,5276.26,1054.2,212.825,2914.04,7189.37,9456.5,4501.54,3178
89.3,933.854,5075.18,5406.38,7478.81,756.303,5277.65,1055.59,214.214,2915.43,7190.76,9457.89,4502.93,3179.39
89.35,935.248,5076.57,5407.77,7480.2,757.702,5279.04,1056.98,215.603,2916.82,7192.15,9459.28,4504.32,3180.78
89.4,936.643,5077.96,5409.15,7481.59,759.101,5280.43,1058.37,216.992,2918.21,7193.54,9460.68,4505.71,3182.16
89.45,938.038,5079.35,5410.54,7482.98,760.5,5281.83,1059.76,218.38,2919.6,7194.93,9462.07,4507.1,3183.55
89.5,939.432,5080.74,5411.93,7484.37,761.899,5283.22,1061.15,219.769,2920.99,7196.32,9463.46,4508.49,3184.94
89.55,940.827,5082.13,5413.32,7485.76,763.298,5284.61,1062.54,221.158,2922.38,7197.71,9464.85,4509.88,3186.33
89.6,942.221,5083.51,5414.71,7487.16,764.697,5286,1063.93,222.547,2923.77,7199.11,9466.24,4511.27,3187.72
89.65,943.616,5084.9,5416.1,7488.55,766.096,5287.39,1065.32,223.936,2925.15,7200.5,9467.63,4512.66,3189.11
89.7,945.01,5086.29,5417.49,7489.94,767.495,5288.78,1066.7,225.325,2926.54,7201.89,9469.02,4514.05,3190.5
89.75,946.405,5087.68,5418.88,7491.33,768.894,5290.17,1068.09,226.714,2927.93,7203.28,9470.41,4515.44,3191.89
89.8,947.799,5089.07,5420.27,7492.72,770.293,5291.56,1069.48,228.103,2929.32,7204.67,9471.8,4516.82,3193.28
89.85,949.194,5090.46,5421.65,7494.11,771.692,5292.96,1070.87,229.492,2930.71,7206.06,9473.19,4518.21,3194.67
89.9,950.588,5091.85,5423.04,7495.5,773.09,5294.35,1072.26,230.88,2932.1,7207.46,9474.58,4519.6,3196.06
89.95,951.983,5093.24,5424.43,7496.89,774.489,5295.74,1073.65,232.269,2933.49,7208.85,9475.97,4520.99,3197.45
90,953.377,5094.63,5425.82,7498.28,775.888,5297.13,1075.04,233.658,2934.88,7210.24,9477.37,4522.38,3198.83
90.05,954.772,5096.01,5427.21,7499.67,777.287,5298.52,1076.43,235.047,2936.27,7211.63,9478.76,4523.77,3200.22
90.1,956.166,5097.4,5428.6,7501.06,778.686,5299.91,1077.82,236.436,2937.66,7213.02,9480.15,4525.16,3201.61
90.15,957.561,5098.79,5429.99,7502.46,780.085,5301.3,1079.2,237.825,2939.05,7214.41,9481.54,4526.55,3203
90.2,958.955,5100.18,5431.38,7503.85,781.484,5302.69,1080.59,239.214,2940.44,7215.8,9482.93,4527.94,3204.39
90.25,960.35,5101.57,5432.77,7505.24,782.883,5304.09,1081.98,240.603,2941.83,7217.2,9484.32,4529.33,3205.78
90.3,961.745,5102.96,5434.15,7506.63,784.282,5305.48,1083.37,241.992,2943.22,7218.59,9485.71,4530.71,3207.17
90.35,963.139,5104.35,5435.54,7508.02,785.681,5306.87,1084.76,243.38,2944.61,7219.98,9487.1,4532.1,3208.56
90.4,964.534,5105.74,5436.93,7509.41,787.08,5308.26,1086.15,244.769,2946,7221.37,9488.49,4533.49,3209.95
90.45,965.928,5107.13,5438.32,7510.8,788.479,5309.65,1087.54,246.158,2947.39,7222.76,9489.88,4534.88,3211.34
90.5,967.323,5108.51,5439.71,7512.19,789.878,5311.04,1088.93,247.547,2948.78,7224.15,9491.27,4536.27,3212.73
90.55,968.717,5109.9,5441.1,7513.58,791.277,5312.43,1090.32,248.936,2950.17,7225.54,9492.66,4537.66,3214.12
90.6,970.112,5111.29,5442.49,7514.97,792.676,5313.82,1091.7,250.325,2951.56,7226.94,9494.05,4539.05,3215.5
90.65,971.506,5112.68,5443.88,7516.36,794.075,5315.22,1093.09,251.714,2952.95,7228.33,9495.45,4540.44,3216.89
90.7,972.901,5114.07,5445.27,7517.76,795.474,5316.61,1094.48,253.103,2954.34,7229.72,9496.84,4541.83,3218.28
90.75,974.295,5115.46,5446.65,7519.15,796.873,5318,1095.87,254.492,2955.73,7231.11,9498.23,4543.22,3219.67
90.8,975.69,5116.85,5448.04,7520.54,798.272,5319.39,1097.26,255.88,2957.12,7232.5,9499.62,4544.6,3221.06
90.85,977.084,5118.24,5449.43,7521.93,799.671,5320.78,1098.65,257.269,2958.51,7233.89,9501.01,4545.99,3222.45
90.9,978.479,5119.63,5450.82,7523.32,801.07,5322.17,1100.04,258.658,2959.9,7235.28,9502.4,4547.38,3223.84
90.95,979.873,5121.01,5452.21,7524.71,802.469,5323.56,1101.43,260.047,2961.29,7236.68,9503.79,4548.77,3225.23
91,981.268,5122.4,5453.6,7526.1,803.868,5324.95,1102.82,261.436,2962.68,7238.07,9505.18,4550.16,3226.62
91.05,982.662,5123.79,5454.99,7527.49,805.267,5326.35,1104.2,262.825,2964.07,7239.46,9506.57,4551.55,3228.01
91.1,984.057,5125.18,5456.38,7528.88,806.666,5327.74,1105.59,264.214,2965.46,7240.85,9507.96,4552.94,3229.4
91.15,985.452,5126.57,5457.77,7530.27,808.065,5329.13,1106.98,265.603,2966.85,7242.24,9509.35,4554.33,3230.79
91.2,986.846,5127.96,5459.15,7531.66,809.464,5330.52,1108.37,266.992,2968.24,7243.63,9510.74,4555.72,3232.17
91.25,988.241,5129.35,5460.54,7533.05,810.863,5331.91,1109.76,268.38,2969.63,7245.02,9512.13,4557.11,3233.56
91.3,989.635,5130.74,5461.93,7534.45,812.262,5333.3,1111.15,269.769,2971.02,7246.42,9513.53,4558.49,3234.95
91.35,991.03,5132.13,5463.32,7535.84,813.661,5334.69,1112.54,271.158,2972.41,7247.81,9514.92,4559.88,3236.34
91.4,992.424,5133.51,5464.71,7537.23,815.06,5336.08,1113.93,272.547,2973.8,7249.2,9516.31,4561.27,3237.73
91.45,993.819,5134.9,5466.1,7538.62,816.459,5337.48,1115.32,273.936,2975.19,7250.59,9517.7,4562.66,3239.12
91.5,995.213,5136.29,5467.49,7540.01,817.858,5338.87,1116.7,275.325,2976.58,7251.98,9519.09,4564.05,3240.51
91.55,996.608,5137.68,5468.88,7541.4,819.257,5340.26,1118.09,276.714,2977.97,7253.37,9520.48,4565.44,3241.9
91.6,998.002,5139.07,5470.27,7542.79,820.656,5341.65,1119.48,278.103,2979.36,7254.76,9521.87,4566.83,3243.29
91.65,999.397,5140.46,5471.65,7544.18,822.055,5343.04,1120.87,279.492,2980.75,7256.16,9523.26,4568.22,3244.68
91.7,1000.79,5141.85,5473.04,7545.57,823.454,5344.43,1122.26,280.88,2982.14,7257.55,9524.65,4569.61,3246.07
91.75,1002.19,5143.24,5474.43,7546.96,824.853,5345.82,1123.65,282.269,2983.53,7258.94,9526.04,4571,3247.46
91.8,1003.58,5144.63,5475.82,7548.35,826.252,5347.21,1125.04,283.658,2984.92,7260.33,9527.43,4572.39,3248.85
91.85,1004.97,5146.01,5477.21,7549.75,827.651,5348.6,1126.43,285.047,2986.31,7261.72,9528.82,4573.77,3250.23
91.9,1006.37,5147.4,5478.6,7551.14,829.05,5350,1127.82,286.436,2987.7,7263.11,9530.22,4575.16,3251.62
