time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16
31.2,5383.21,9384.66,6511.91,3689.55,9834.11,8745.32,5346.54,394.642,2563.91,4260.14,7345.06,7868.21,9951.02,2416.61,6159.39,2485.79
31.25,5384.6,9386.05,6513.3,3690.94,9835.52,8746.71,5347.96,396.034,2565.3,4261.53,7346.47,7869.6,9952.41,2418,6160.79,2487.18
31.3,5385.99,9387.44,6514.69,3692.33,9836.92,8748.1,5349.37,397.426,2566.69,4262.93,7347.88,7871,9953.8,2419.39,6162.18,2488.56
31.35,5387.37,9388.83,6516.08,3693.72,9838.32,8749.5,5350.78,398.817,2568.08,4264.32,7349.28,7872.39,9955.19,2420.78,6163.57,2489.95
31.4,5388.76,9390.21,6517.47,3695.11,9839.72,8750.89,5352.19,400.209,2569.47,4265.71,7350.69,7873.78,9956.58,2422.17,6164.97,2491.33
31.45,5390.15,9391.6,6518.86,3696.5,9841.12,8752.28,5353.6,401.601,2570.86,4267.1,7352.09,7875.17,9957.97,2423.56,6166.36,2492.72
31.5,5391.54,9392.99,6520.25,3697.9,9842.53,8753.67,5355.01,402.993,2572.25,4268.49,7353.5,7876.56,9959.36,2424.95,6167.75,2494.11
31.55,5392.93,9394.38,6521.64,3699.29,9843.93,8755.06,5356.42,404.385,2573.63,4269.89,7354.9,7877.95,9960.75,2426.33,6169.15,2495.49
31.6,5394.32,9395.77,6523.02,3700.68,9845.33,8756.45,5357.84,405.777,2575.02,4271.28,7356.31,7879.34,9962.13,2427.72,6170.54,2496.88
31.65,5395.71,9397.16,6524.41,3702.07,9846.73,8757.84,5359.25,407.169,2576.41,4272.67,7357.71,7880.73,9963.52,2429.11,6171.93,2498.26
31.7,5397.1,9398.55,6525.8,3703.46,9848.14,8759.23,5360.66,408.56,2577.8,4274.06,7359.12,7882.13,9964.91,2430.5,6173.32,2499.65
31.75,5398.49,9399.94,6527.19,3704.85,9849.54,8760.62,5362.07,409.952,2579.19,4275.45,7360.53,7883.52,9966.3,2431.89,6174.72,2501.04
31.8,5399.87,9401.33,6528.58,3706.24,9850.94,8762.02,5363.48,411.344,2580.58,4276.85,7361.93,7884.91,9967.69,2433.28,6176.11,2502.42
31.85,5401.26,9402.71,6529.97,3707.63,9852.34,8763.41,5364.89,412.736,2581.97,4278.24,7363.34,7886.3,9969.08,2434.67,6177.5,2503.81
31.9,5402.65,9404.1,6531.36,3709.02,9853.74,8764.8,5366.3,414.128,2583.36,4279.63,7364.74,7887.69,9970.47,2436.06,6178.9,2505.19
31.95,5404.04,9405.49,6532.75,3710.42,9855.15,8766.19,5367.71,415.52,2584.75,4281.02,7366.15,7889.08,9971.86,2437.45,6180.29,2506.58
32,5405.43,9406.88,6534.14,3711.81,9856.55,8767.58,5369.13,416.911,2586.13,4282.42,7367.55,7890.47,9973.25,2438.83,6181.68,2507.97
32.05,5406.82,9408.27,6535.52,3713.2,9857.95,8768.97,5370.54,418.303,2587.52,4283.81,7368.96,7891.86,9974.63,2440.22,6183.08,2509.35
32.1,5408.21,9409.66,6536.91,3714.59,9859.35,8770.36,5371.95,419.695,2588.91,4285.2,7370.37,7893.25,9976.02,2441.61,6184.47,2510.74
32.15,5409.6,9411.05,6538.3,3715.98,9860.75,8771.75,5373.36,421.087,2590.3,4286.59,7371.77,7894.65,9977.41,2443,6185.86,2512.12
32.2,5410.99,9412.44,6539.69,3717.37,9862.16,8773.14,5374.77,422.479,2591.69,4287.98,7373.18,7896.04,9978.8,2444.39,6187.26,2513.51
32.25,5412.37,9413.83,6541.08,3718.76,9863.56,8774.54,5376.18,423.871,2593.08,4289.38,7374.58,7897.43,9980.19,2445.78,6188.65,2514.89
32.3,5413.76,9415.21,6542.47,3720.15,9864.96,8775.93,5377.59,425.262,2594.47,4290.77,7375.99,7898.82,9981.58,2447.17,6190.04,2516.28
32.35,5415.15,9416.6,6543.86,3721.54,9866.36,8777.32,5379.01,426.654,2595.86,4292.16,7377.39,7900.21,9982.97,2448.56,6191.44,2517.67
32.4,5416.54,9417.99,6545.25,3722.94,9867.77,8778.71,5380.42,428.046,2597.25,4293.55,7378.8,7901.6,9984.36,2449.95,6192.83,2519.05
32.45,5417.93,9419.38,6546.64,3724.33,9869.17,8780.1,5381.83,429.438,2598.63,4294.95,7380.21,7902.99,9985.75,2451.34,6194.22,2520.44
32.5,5419.32,9420.77,6548.02,3725.72,9870.57,8781.49,5383.24,430.83,2600.02,4296.34,7381.61,7904.38,9987.13,2452.72,6195.61,2521.82
32.55,5420.71,9422.16,6549.41,3727.11,9871.97,8782.88,5384.65,432.222,2601.41,4297.73,7383.02,7905.78,9988.52,2454.11,6197.01,2523.21
32.6,5422.1,9423.55,6550.8,3728.5,9873.37,8784.27,5386.06,433.613,2602.8,4299.12,7384.42,7907.17,9989.91,2455.5,6198.4,2524.6
32.65,5423.49,9424.94,6552.19,3729.89,9874.78,8785.66,5387.47,435.005,2604.19,4300.51,7385.83,7908.56,9991.3,2456.89,6199.79,2525.98
32.7,5424.87,9426.33,6553.58,3731.28,9876.18,8787.06,5388.88,436.397,2605.58,4301.91,7387.23,7909.95,9992.69,2458.28,6201.19,2527.37
32.75,5426.26,9427.71,6554.97,3732.67,9877.58,8788.45,5390.3,437.789,2606.97,4303.3,7388.64,7911.34,9994.08,2459.67,6202.58,2528.75
32.8,5427.65,9429.1,6556.36,3734.06,9878.98,8789.84,5391.71,439.181,2608.36,4304.69,7390.04,7912.73,9995.47,2461.06,6203.97,2530.14
32.85,5429.04,9430.49,6557.75,3735.46,9880.38,8791.23,5393.12,440.573,2609.75,4306.08,7391.45,7914.12,9996.86,2462.45,6205.37,2531.53
32.9,5430.43,9431.88,6559.14,3736.85,9881.79,8792.62,5394.53,441.964,2611.13,4307.47,7392.86,7915.51,9998.25,2463.84,6206.76,2532.91
32.95,5431.82,9433.27,6560.52,3738.24,9883.19,8794.01,5395.94,443.356,2612.52,4308.87,7394.26,7916.91,9999.63,2465.23,6208.15,2534.3
33,5433.21,9434.66,6561.91,3739.63,9884.59,8795.4,5397.35,444.748,2613.91,4310.26,7395.67,7918.3,1.02308,2466.61,6209.55,2535.68
33.05,5434.6,9436.05,6563.3,3741.02,9885.99,8796.79,5398.76,446.14,2615.3,4311.65,7397.07,7919.69,2.41197,2468,6210.94,2537.07
33.1,5435.99,9437.44,6564.69,3742.41,9887.4,8798.19,5400.17,447.532,2616.69,4313.04,7398.48,7921.08,3.80086,2469.39,6212.33,2538.45
33.15,5437.37,9438.83,6566.08,3743.8,9888.8,8799.58,5401.58,448.924,2618.08,4314.44,7399.88,7922.47,5.18975,2470.78,6213.72,2539.84
33.2,5438.76,9440.21,6567.47,3745.19,9890.2,8800.97,5403,450.316,2619.47,4315.83,7401.29,7923.86,6.57864,2472.17,6215.12,2541.23
33.25,5440.15,9441.6,6568.86,3746.58,9891.6,8802.36,5404.41,451.707,2620.86,4317.22,7402.7,7925.25,7.96753,2473.56,6216.51,2542.61
33.3,5441.54,9442.99,6570.25,3747.98,9893,8803.75,5405.82,453.099,2622.25,4318.61,7404.1,7926.64,9.35642,2474.95,6217.9,2544
33.35,5442.93,9444.38,6571.64,3749.37,9894.41,8805.14,5407.23,454.491,2623.63,4320,7405.51,7928.04,10.7453,2476.34,6219.3,2545.38
33.4,5444.32,9445.77,6573.02,3750.76,9895.81,8806.53,5408.64,455.883,2625.02,4321.4,7406.91,7929.43,12.1342,2477.73,6220.69,2546.77
33.45,5445.71,9447.16,6574.41,3752.15,9897.21,8807.92,5410.05,457.275,2626.41,4322.79,7408.32,7930.82,13.5231,2479.12,6222.08,2548.16
33.5,5447.1,9448.55,6575.8,3753.54,9898.61,8809.31,5411.46,458.667,2627.8,4324.18,7409.72,7932.21,14.912,2480.5,6223.48,2549.54
33.55,5448.49,9449.94,6577.19,3754.93,9900.01,8810.71,5412.87,460.058,2629.19,4325.57,7411.13,7933.6,16.3009,2481.89,6224.87,2550.93
33.6,5449.87,9451.33,6578.58,3756.32,9901.42,8812.1,5414.28,461.45,2630.58,4326.97,7412.54,7934.99,17.6897,2483.28,6226.26,2552.31
33.65,5451.26,9452.71,6579.97,3757.71,9902.82,8813.49,5415.7,462.842,2631.97,4328.36,7413.94,7936.38,19.0786,2484.67,6227.66,2553.7
33.7,5452.65,9454.1,6581.36,3759.11,9904.22,8814.88,5417.11,464.234,2633.36,4329.75,7415.35,7937.77,20.4675,2486.06,6229.05,2555.09
33.75,5454.04,9455.49,6582.75,3760.5,9905.62,8816.27,5418.52,465.626,2634.75,4331.14,7416.75,7939.17,21.8564,2487.45,6230.44,2556.47
33.8,5455.43,9456.88,6584.14,3761.89,9907.03,8817.66,5419.93,467.018,2636.13,4332.53,7418.16,7940.56,23.2453,2488.84,6231.83,2557.86
33.85,5456.82,9458.27,6585.52,3763.28,9908.43,8819.05,5421.34,468.409,2637.52,4333.93,7419.56,7941.95,24.6342,2490.23,6233.23,2559.24
33.9,5458.21,9459.66,6586.91,3764.67,9909.83,8820.44,5422.75,469.801,2638.91,4335.32,7420.97,7943.34,26.0231,2491.62,6234.62,2560.63
33.95,5459.6,9461.05,6588.3,3766.06,9911.23,8821.83,5424.16,471.193,2640.3,4336.71,7422.37,7944.73,27.412,2493.01,6236.01,2562.01
34,5460.99,9462.44,6589.69,3767.45,9912.63,8823.23,5425.57,472.585,2641.69,4338.1,7423.78,7946.12,28.8009,2494.39,6237.41,2563.4
34.05,5462.37,9463.83,6591.08,3768.84,9914.04,8824.62,5426.98,473.977,2643.08,4339.49,7425.19,7947.51,30.1898,2495.78,6238.8,2564.79
34.1,5463.76,9465.21,6592.47,3770.23,9915.44,8826.01,5428.39,475.369,2644.47,4340.89,7426.59,7948.9,31.5786,2497.17,6240.19,2566.17
34.15,5465.15,9466.6,6593.86,3771.63,9916.84,8827.4,5429.81,476.76,2645.86,4342.28,7428,7950.3,32.9675,2498.56,6241.59,2567.56
34.2,5466.54,9467.99,6595.25,3773.02,9918.24,8828.79,5431.22,478.152,2647.25,4343.67,7429.4,7951.69,34.3564,2499.95,6242.98,2568.94
34.25,5467.93,9469.38,6596.64,3774.41,9919.64,8830.18,5432.63,479.544,2648.63,4345.06,7430.81,7953.08,35.7453,2501.34,6244.37,2570.33
34.3,5469.32,9470.77,6598.02,3775.8,9921.05,8831.57,5434.04,480.936,2650.02,4346.46,7432.21,7954.47,37.1342,2502.73,6245.77,2571.72
34.35,5470.71,9472.16,6599.41,3777.19,9922.45,8832.96,5435.45,482.328,2651.41,4347.85,7433.62,7955.86,38.5231,2504.12,6247.16,2573.1
34.4,5472.1,9473.55,6600.8,3778.58,9923.85,8834.35,5436.86,483.72,2652.8,4349.24,7435.03,7957.25,39.912,2505.51,6248.55,2574.49
34.45,5473.49,9474.94,6602.19,3779.97,9925.25,8835.75,5438.27,485.111,2654.19,4350.63,7436.43,7958.64,41.3009,2506.9,6249.95,2575.87
34.5,5474.87,9476.33,6603.58,3781.36,9926.66,8837.14,5439.68,486.503,2655.58,4352.02,7437.84,7960.03,42.6898,2508.28,6251.34,2577.26
34.55,5476.26,9477.71,6604.97,3782.75,9928.06,8838.53,5441.09,487.895,2656.97,4353.42,7439.24,7961.43,44.0786,2509.67,6252.73,2578.65
34.6,5477.65,9479.1,6606.36,3784.15,9929.46,8839.92,5442.5,489.287,2658.36,4354.81,7440.65,7962.82,45.4675,2511.06,6254.12,2580.03
34.65,5479.04,9480.49,6607.75,3785.54,9930.86,8841.31,5443.92,490.679,2659.75,4356.2,7442.05,7964.21,46.8564,2512.45,6255.52,2581.42
34.7,5480.43,9481.88,6609.14,3786.93,9932.26,8842.7,5445.33,492.071,2661.13,4357.59,7443.46,7965.6,48.2453,2513.84,6256.91,2582.8
34.75,5481.82,9483.27,6610.52,3788.32,9933.67,8844.09,5446.74,493.462,2662.52,4358.99,7444.87,7966.99,49.6342,2515.23,6258.3,2584.19
34.8,5483.21,9484.66,6611.91,3789.71,9935.07,8845.48,5448.15,494.854,2663.91,4360.38,7446.27,7968.38,51.0231,2516.62,6259.7,2585.57
34.85,5484.6,9486.05,6613.3,3791.1,9936.47,8846.87,5449.56,496.246,2665.3,4361.77,7447.68,7969.77,52.412,2518.01,6261.09,2586.96
34.9,5485.99,9487.44,6614.69,3792.49,9937.87,8848.27,5450.97,497.638,2666.69,4363.16,7449.08,7971.16,53.8009,2519.4,6262.48,2588.35
34.95,5487.37,9488.83,6616.08,3793.88,9939.27,8849.66,5452.38,499.03,2668.08,4364.55,7450.49,7972.56,55.1898,2520.78,6263.88,2589.73
35,5488.76,9490.21,6617.47,3795.27,9940.68,8851.05,5453.79,500.422,2669.47,4365.95,7451.89,7973.95,56.5786,2522.17,6265.27,2591.12
35.05,5490.15,9491.6,6618.86,3796.67,9942.08,8852.44,5455.2,501.813,2670.86,4367.34,7453.3,7975.34,57.9675,2523.56,6266.66,2592.5
35.1,5491.54,9492.99,6620.25,3798.06,9943.48,8853.83,5456.61,503.205,2672.25,4368.73,7454.7,7976.73,59.3564,2524.95,6268.06,2593.89
35.15,5492.93,9494.38,6621.64,3799.45,9944.88,8855.22,5458.02,504.597,2673.63,4370.12,7456.11,7978.12,60.7453,2526.34,6269.45,2595.28
35.2,5494.32,9495.77,6623.02,3800.84,9946.29,8856.61,5459.44,505.989,2675.02,4371.51,7457.52,7979.51,62.1342,2527.73,6270.84,2596.66
35.25,5495.71,9497.16,6624.41,3802.23,9947.69,8858,5460.85,507.381,2676.41,4372.91,7458.92,7980.9,63.5231,2529.12,6272.23,2598.05
35.3,5497.1,9498.55,6625.8,3803.62,9949.09,8859.39,5462.26,508.773,2677.8,4374.3,7460.33,7982.29,64.912,2530.51,6273.63,2599.43
35.35,5498.49,9499.94,6627.19,3805.01,9950.49,8860.79,5463.67,510.164,2679.19,4375.69,7461.73,7983.69,66.3009,2531.9,6275.02,2600.82
35.4,5499.87,9501.33,6628.58,3806.4,9951.89,8862.18,5465.08,511.556,2680.58,4377.08,7463.14,7985.08,67.6898,2533.29,6276.41,2602.21
35.45,5501.26,9502.71,6629.97,3807.79,9953.3,8863.57,5466.49,512.948,2681.97,4378.48,7464.54,7986.47,69.0786,2534.67,6277.81,2603.59
35.5,5502.65,9504.1,6631.36,3809.19,9954.7,8864.96,5467.9,514.34,2683.36,4379.87,7465.95,7987.86,70.4675,2536.06,6279.2,2604.98
35.55,5504.04,9505.49,6632.75,3810.58,9956.1,8866.35,5469.31,515.732,2684.75,4381.26,7467.36,7989.25,71.8564,2537.45,6280.59,2606.36
35.6,5505.43,9506.88,6634.14,3811.97,9957.5,8867.74,5470.72,517.124,2686.13,4382.65,7468.76,7990.64,73.2453,2538.84,6281.99,2607.75
35.65,5506.82,9508.27,6635.52,3813.36,9958.9,8869.13,5472.13,518.515,2687.52,4384.04,7470.17,7992.03,74.6342,2540.23,6283.38,2609.13
35.7,5508.21,9509.66,6636.91,3814.75,9960.31,8870.52,5473.54,519.907,2688.91,4385.44,7471.57,7993.42,76.0231,2541.62,6284.77,2610.52
35.75,5509.6,9511.05,6638.3,3816.14,9961.71,8871.92,5474.95,521.299,2690.3,4386.83,7472.98,7994.82,77.412,2543.01,6286.17,2611.91
35.8,5510.99,9512.44,6639.69,3817.53,9963.11,8873.31,5476.36,522.691,2691.69,4388.22,7474.38,7996.21,78.8009,2544.4,6287.56,2613.29
35.85,5512.37,9513.83,6641.08,3818.92,9964.51,8874.7,5477.78,524.083,2693.08,4389.61,7475.79,7997.6,80.1898,2545.79,6288.95,2614.68
35.9,5513.76,9515.21,6642.47,3820.32,9965.92,8876.09,5479.19,525.475,2694.47,4391,7477.2,7998.99,81.5786,2547.18,6290.34,2616.06
35.95,5515.15,9516.6,6643.86,3821.71,9967.32,8877.48,5480.6,526.866,2695.86,4392.4,7478.6,8000.38,82.9675,2548.56,6291.74,2617.45
36,5516.54,9517.99,6645.25,3823.1,9968.72,8878.87,5482.01,528.258,2697.25,4393.79,7480.01,8001.77,84.3564,2549.95,6293.13,2618.84
36.05,5517.93,9519.38,6646.64,3824.49,9970.12,8880.26,5483.42,529.65,2698.63,4395.18,7481.41,8003.16,85.7453,2551.34,6294.52,2620.22
36.1,5519.32,9520.77,6648.02,3825.88,9971.52,8881.65,5484.83,531.042,2700.02,4396.57,7482.82,8004.55,87.1342,2552.73,6295.92,2621.61
36.15,5520.71,9522.16,6649.41,3827.27,9972.93,8883.04,5486.24,532.434,2701.41,4397.97,7484.22,8005.95,88.5231,2554.12,6297.31,2622.99
36.2,5522.1,9523.55,6650.8,3828.66,9974.33,8884.44,5487.65,533.826,2702.8,4399.36,7485.63,8007.34,89.912,2555.51,6298.7,2624.38
36.25,5523.49,9524.94,6652.19,3830.05,9975.73,8885.83,5489.06,535.217,2704.19,4400.75,7487.04,8008.73,91.3009,2556.9,6300.1,2625.76
36.3,5524.87,9526.33,6653.58,3831.44,9977.13,8887.22,5490.47,536.609,2705.58,4402.14,7488.44,8010.12,92.6898,2558.29,6301.49,2627.15
36.35,5526.26,9527.71,6654.97,3832.84,9978.54,8888.61,5491.88,538.001,2706.97,4403.53,7489.85,8011.51,94.0786,2559.68,6302.88,2628.54
36.4,5527.65,9529.1,6656.36,3834.23,9979.94,8890,5493.29,539.393,2708.36,4404.93,7491.25,8012.9,95.4675,2561.07,6304.28,2629.92
36.45,5529.04,9530.49,6657.75,3835.62,9981.34,8891.39,5494.7,540.785,2709.75,4406.32,7492.66,8014.29,96.8564,2562.45,6305.67,2631.31
36.5,5530.43,9531.88,6659.14,3837.01,9982.74,8892.78,5496.11,542.177,2711.13,4407.71,7494.06,8015.68,98.2453,2563.84,6307.06,2632.69
36.55,5531.82,9533.27,6660.52,3838.4,9984.14,8894.17,5497.52,543.568,2712.52,4409.1,7495.47,8017.08,99.6342,2565.23,6308.45,2634.08
36.6,5533.21,9534.66,6661.91,3839.79,9985.55,8895.56,5498.94,544.96,2713.91,4410.5,7496.87,8018.47,101.023,2566.62,6309.85,2635.47
36.65,5534.6,9536.05,6663.3,3841.18,9986.95,8896.96,5500.35,546.352,2715.3,4411.89,7498.28,8019.86,102.412,2568.01,6311.24,2636.85
36.7,5535.99,9537.44,6664.69,3842.57,9988.35,8898.35,5501.76,547.744,2716.69,4413.28,7499.69,8021.25,103.801,2569.4,6312.63,2638.24
36.75,5537.37,9538.83,6666.08,3843.96,9989.75,8899.74,5503.17,549.136,2718.08,4414.67,7501.09,8022.64,105.19,2570.79,6314.03,2639.62
36.8,5538.76,9540.21,6667.47,3845.36,9991.15,8901.13,5504.58,550.528,2719.47,4416.06,7502.5,8024.03,106.579,2572.18,6315.42,2641.01
36.85,5540.15,9541.6,6668.86,3846.75,9992.56,8902.52,5505.99,551.919,2720.86,4417.46,7503.9,8025.42,107.968,2573.57,6316.81,2642.4
36.9,5541.54,9542.99,6670.25,3848.14,9993.96,8903.91,5507.4,553.311,2722.25,4418.85,7505.31,8026.82,109.356,2574.96,6318.21,2643.78
36.95,5542.93,9544.38,6671.64,3849.53,9995.36,8905.3,5508.81,554.703,2723.63,4420.24,7506.71,8028.21,110.745,2576.34,6319.6,2645.17
37,5544.32,9545.77,6673.02,3850.92,9996.76,8906.69,5510.22,556.095,2725.02,4421.63,7508.12,8029.6,112.134,2577.73,6320.99,2646.55
37.05,5545.71,9547.16,6674.41,3852.31,9998.17,8908.08,5511.63,557.487,2726.41,4423.02,7509.53,8030.99,113.523,2579.12,6322.39,2647.94
37.1,5547.1,9548.55,6675.8,3853.7,9999.57,8909.48,5513.04,558.879,2727.8,4424.42,7510.93,8032.38,114.912,2580.51,6323.78,2649.32
37.15,5548.49,9549.94,6677.19,3855.09,0.969835,8910.87,5514.45,560.27,2729.19,4425.81,7512.34,8033.77,116.301,2581.9,6325.17,2650.71
37.2,5549.87,9551.33,6678.58,3856.48,2.37201,8912.26,5515.86,561.662,2730.58,4427.2,7513.74,8035.16,117.69,2583.29,6326.56,2652.1
37.25,5551.26,9552.71,6679.97,3857.88,3.77418,8913.65,5517.27,563.054,2731.97,4428.59,7515.15,8036.55,119.079,2584.68,6327.96,2653.48
37.3,5552.65,9554.1,6681.36,3859.27,5.17635,8915.04,5518.68,564.446,2733.36,4429.99,7516.55,8037.95,120.468,2586.07,6329.35,2654.87
37.35,5554.04,9555.49,6682.75,3860.66,6.57852,8916.43,5520.09,565.838,2734.75,4431.38,7517.96,8039.34,121.856,2587.46,6330.74,2656.25
37.4,5555.43,9556.88,6684.14,3862.05,7.98069,8917.82,5521.5,567.23,2736.13,4432.77,7519.37,8040.73,123.245,2588.85,6332.14,2657.64
37.45,5556.82,9558.27,6685.52,3863.44,9.38286,8919.21,5522.91,568.621,2737.52,4434.16,7520.77,8042.12,124.634,2590.23,6333.53,2659.03
37.5,5558.21,9559.66,6686.91,3864.83,10.785,8920.61,5524.32,570.013,2738.91,4435.55,7522.18,8043.51,126.023,2591.62,6334.92,2660.41
37.55,5559.6,9561.05,6688.3,3866.22,12.1872,8922,5525.74,571.405,2740.3,4436.95,7523.58,8044.9,127.412,2593.01,6336.32,2661.8
37.6,5560.99,9562.44,6689.69,3867.61,13.5894,8923.39,5527.15,572.797,2741.69,4438.34,7524.99,8046.29,128.801,2594.4,6337.71,2663.18
37.65,5562.37,9563.83,6691.08,3869,14.9916,8924.78,5528.56,574.189,2743.08,4439.73,7526.39,8047.68,130.19,2595.79,6339.1,2664.57
37.7,5563.76,9565.21,6692.47,3870.4,16.3937,8926.17,5529.97,575.581,2744.47,4441.12,7527.8,8049.08,131.579,2597.18,6340.5,2665.95
37.75,5565.15,9566.6,6693.86,3871.79,17.7959,8927.56,5531.38,576.972,2745.86,4442.51,7529.21,8050.47,132.968,2598.57,6341.89,2667.34
37.8,5566.54,9567.99,6695.25,3873.18,19.1981,8928.95,5532.79,578.364,2747.25,4443.91,7530.61,8051.86,134.356,2599.96,6343.28,2668.73
37.85,5567.93,9569.38,6696.64,3874.57,20.6002,8930.34,5534.2,579.756,2748.63,4445.3,7532.02,8053.25,135.745,2601.35,6344.67,2670.11
37.9,5569.32,9570.77,6698.02,3875.96,22.0024,8931.73,5535.61,581.148,2750.02,4446.69,7533.42,8054.64,137.134,2602.74,6346.07,2671.5
37.95,5570.71,9572.16,6699.41,3877.35,23.4046,8933.13,5537.02,582.54,2751.41,4448.08,7534.83,8056.03,138.523,2604.12,6347.46,2672.88
38,5572.1,9573.55,6700.8,3878.74,24.8068,8934.52,5538.43,583.932,2752.8,4449.48,7536.23,8057.42,139.912,2605.51,6348.85,2674.27
38.05,5573.49,9574.94,6702.19,3880.13,26.2089,8935.91,5539.84,585.323,2754.19,4450.87,7537.64,8058.81,141.301,2606.9,6350.25,2675.66
38.1,5574.87,9576.33,6703.58,3881.53,27.6111,8937.3,5541.25,586.715,2755.58,4452.26,7539.05,8060.21,142.69,2608.29,6351.64,2677.04
38.15,5576.26,9577.71,6704.97,3882.92,29.0133,8938.69,5542.66,588.107,2756.97,4453.65,7540.45,8061.6,144.079,2609.68,6353.03,2678.43
38.2,5577.65,9579.1,6706.36,3884.31,30.4155,8940.08,5544.07,589.499,2758.36,4455.04,7541.86,8062.99,145.468,2611.07,6354.43,2679.81
38.25,5579.04,9580.49,6707.75,3885.7,31.8177,8941.47,5545.48,590.891,2759.75,4456.44,7543.26,8064.38,146.856,2612.46,6355.82,2681.2
38.3,5580.43,9581.88,6709.14,3887.09,33.2198,8942.86,5546.89,592.283,2761.13,4457.83,7544.67,8065.77,148.245,2613.85,6357.21,2682.58
38.35,5581.82,9583.27,6710.52,3888.48,34.622,8944.25,5548.3,593.674,2762.52,4459.22,7546.07,8067.16,149.634,2615.24,6358.61,2683.97
38.4,5583.21,9584.66,6711.91,3889.87,36.0242,8945.65,5549.71,595.066,2763.91,4460.61,7547.48,8068.55,151.023,2616.63,6360,2685.36
38.45,5584.6,9586.05,6713.3,3891.26,37.4264,8947.04,5551.12,596.458,2765.3,4462.01,7548.88,8069.94,152.412,2618.01,6361.39,2686.74
38.5,5585.99,9587.44,6714.69,3892.65,38.8285,8948.43,5552.53,597.85,2766.69,4463.4,7550.29,8071.34,153.801,2619.4,6362.78,2688.13
38.55,5587.37,9588.83,6716.08,3894.05,40.2307,8949.82,5553.94,599.242,2768.08,4464.79,7551.7,8072.73,155.19,2620.79,6364.18,2689.51
38.6,5588.76,9590.21,6717.47,3895.44,41.6329,8951.21,5555.35,600.634,2769.47,4466.18,7553.1,8074.12,156.579,2622.18,6365.57,2690.9
38.65,5590.15,9591.6,6718.86,3896.83,43.0351,8952.6,5556.76,602.025,2770.86,4467.57,7554.51,8075.51,157.968,2623.57,6366.96,2692.29
38.7,5591.54,9592.99,6720.25,3898.22,44.4373,8953.99,5558.17,603.417,2772.25,4468.97,7555.91,8076.9,159.356,2624.96,6368.36,2693.67
38.75,5592.93,9594.38,6721.64,3899.61,45.8394,8955.38,5559.58,604.809,2773.63,4470.36,7557.32,8078.29,160.745,2626.35,6369.75,2695.06
38.8,5594.32,9595.77,6723.02,3901,47.2416,8956.78,5560.99,606.201,2775.02,4471.75,7558.72,8079.68,162.134,2627.74,6371.14,2696.44
38.85,5595.71,9597.16,6724.41,3902.39,48.6438,8958.17,5562.4,607.593,2776.41,4473.14,7560.13,8081.07,163.523,2629.13,6372.54,2697.83
38.9,5597.1,9598.55,6725.8,3903.78,50.046,8959.56,5563.82,608.985,2777.8,4474.53,7561.54,8082.47,164.912,2630.52,6373.93,2699.21
38.95,5598.49,9599.94,6727.19,3905.17,51.4482,8960.95,5565.23,610.376,2779.19,4475.93,7562.94,8083.86,166.301,2631.9,6375.32,2700.6
39,5599.87,9601.33,6728.58,3906.57,52.8503,8962.34,5566.64,611.768,2780.58,4477.32,7564.35,8085.25,167.69,2633.29,6376.71,2701.99
39.05,5601.26,9602.71,6729.97,3907.96,54.2525,8963.73,5568.05,613.16,2781.97,4478.71,7565.75,8086.64,169.079,2634.68,6378.11,2703.37
39.1,5602.65,9604.1,6731.36,3909.35,55.6547,8965.12,5569.46,614.552,2783.36,4480.1,7567.16,8088.03,170.468,2636.07,6379.5,2704.76
39.15,5604.04,9605.49,6732.75,3910.74,57.0569,8966.51,5570.87,615.944,2784.75,4481.5,7568.56,8089.42,171.856,2637.46,6380.89,2706.14
39.2,5605.43,9606.88,6734.14,3912.13,58.4591,8967.9,5572.28,617.336,2786.13,4482.89,7569.97,8090.81,173.245,2638.85,6382.29,2707.53
39.25,5606.82,9608.27,6735.52,3913.52,59.8612,8969.3,5573.69,618.727,2787.52,4484.28,7571.38,8092.2,174.634,2640.24,6383.68,2708.92
39.3,5608.21,9609.66,6736.91,3914.91,61.2634,8970.69,5575.1,620.119,2788.91,4485.67,7572.78,8093.6,176.023,2641.63,6385.07,2710.3
39.35,5609.6,9611.05,6738.3,3916.3,62.6656,8972.08,5576.51,621.511,2790.3,4487.06,7574.19,8094.99,177.412,2643.02,6386.47,2711.69
39.4,5610.99,9612.44,6739.69,3917.69,64.0678,8973.47,5577.92,622.903,2791.69,4488.46,7575.59,8096.38,178.801,2644.41,6387.86,2713.07
39.45,5612.37,9613.83,6741.08,3919.09,65.47,8974.86,5579.33,624.295,2793.08,4489.85,7577,8097.77,180.19,2645.79,6389.25,2714.46
39.5,5613.76,9615.21,6742.47,3920.48,66.8722,8976.25,5580.74,625.687,2794.47,4491.24,7578.4,8099.16,181.579,2647.18,6390.65,2715.84
39.55,5615.15,9616.6,6743.86,3921.87,68.2743,8977.64,5582.15,627.078,2795.86,4492.63,7579.81,8100.55,182.968,2648.57,6392.04,2717.23
39.6,5616.54,9617.99,6745.25,3923.26,69.6765,8979.03,5583.56,628.47,2797.25,4494.02,7581.22,8101.94,184.356,2649.96,6393.43,2718.62
