time,N1,N2,N3,N4,N5,N6,N7
81.1,7103.39,4250.74,8892.38,9830.61,9975.63,5700.91,8975.92
81.15,7104.78,4252.13,8893.78,9831.99,9977.02,5702.3,8977.32
81.2,7106.17,4253.52,8895.18,9833.37,9978.41,5703.7,8978.72
81.25,7107.56,4254.91,8896.58,9834.75,9979.8,5705.1,8980.12
81.3,7108.95,4256.3,8897.98,9836.13,9981.19,5706.49,8981.53
81.35,7110.34,4257.69,8899.38,9837.51,9982.57,5707.89,8982.93
81.4,7111.72,4259.08,8900.78,9838.89,9983.96,5709.29,8984.33
81.45,7113.11,4260.48,8902.18,9840.27,9985.35,5710.68,8985.73
81.5,7114.5,4261.87,8903.58,9841.65,9986.74,5712.08,8987.14
81.55,7115.89,4263.26,8904.98,9843.03,9988.13,5713.47,8988.54
81.6,7117.28,4264.65,8906.38,9844.41,9989.52,5714.87,8989.94
81.65,7118.67,4266.04,8907.78,9845.79,9990.91,5716.27,8991.34
81.7,7120.06,4267.43,8909.18,9847.17,9992.3,5717.66,8992.75
81.75,7121.45,4268.82,8910.58,9848.55,9993.69,5719.06,8994.15
81.8,7122.84,4270.22,8911.98,9849.93,9995.07,5720.46,8995.55
81.85,7124.22,4271.61,8913.38,9851.31,9996.46,5721.85,8996.95
81.9,7125.61,4273,8914.78,9852.7,9997.85,5723.25,8998.35
81.95,7127,4274.39,8916.18,9854.08,9999.24,5724.65,8999.76
82,7128.39,4275.78,8917.58,9855.46,0.630069,5726.04,9001.16
82.05,7129.78,4277.17,8918.98,9856.84,2.01896,5727.44,9002.56
82.1,7131.17,4278.57,8920.38,9858.22,3.40785,5728.84,9003.96
82.15,7132.56,4279.96,8921.78,9859.6,4.79674,5730.23,9005.37
82.2,7133.95,4281.35,8923.18,9860.98,6.18562,5731.63,9006.77
82.25,7135.34,4282.74,8924.58,9862.36,7.57451,5733.02,9008.17
82.3,7136.72,4284.13,8925.98,9863.74,8.9634,5734.42,9009.57
82.35,7138.11,4285.52,8927.38,9865.12,10.3523,5735.82,9010.98
82.4,7139.5,4286.91,8928.78,9866.5,11.7412,5737.21,9012.38
82.45,7140.89,4288.31,8930.18,9867.88,13.1301,5738.61,9013.78
82.5,7142.28,4289.7,8931.58,9869.26,14.519,5740.01,9015.18
82.55,7143.67,4291.09,8932.98,9870.64,15.9078,5741.4,9016.59
82.6,7145.06,4292.48,8934.38,9872.02,17.2967,5742.8,9017.99
82.65,7146.45,4293.87,8935.78,9873.4,18.6856,5744.2,9019.39
82.7,7147.84,4295.26,8937.18,9874.79,20.0745,5745.59,9020.79
82.75,7149.22,4296.65,8938.58,9876.17,21.4634,5746.99,9022.2
82.8,7150.61,4298.05,8939.97,9877.55,22.8523,5748.38,9023.6
82.85,7152,4299.44,8941.37,9878.93,24.2412,5749.78,9025
82.9,7153.39,4300.83,8942.77,9880.31,25.6301,5751.18,9026.4
82.95,7154.78,4302.22,8944.17,9881.69,27.019,5752.57,9027.8
83,7156.17,4303.61,8945.57,9883.07,28.4078,5753.97,9029.21
83.05,7157.56,4305,8946.97,9884.45,29.7967,5755.37,9030.61
83.1,7158.95,4306.39,8948.37,9885.83,31.1856,5756.76,9032.01
83.15,7160.34,4307.79,8949.77,9887.21,32.5745,5758.16,9033.41
83.2,7161.72,4309.18,8951.17,9888.59,33.9634,5759.56,9034.82
83.25,7163.11,4310.57,8952.57,9889.97,35.3523,5760.95,9036.22
83.3,7164.5,4311.96,8953.97,9891.35,36.7412,5762.35,9037.62
83.35,7165.89,4313.35,8955.37,9892.73,38.1301,5763.74,9039.02
83.4,7167.28,4314.74,8956.77,9894.11,39.519,5765.14,9040.43
83.45,7168.67,4316.14,8958.17,9895.49,40.9078,5766.54,9041.83
83.5,7170.06,4317.53,8959.57,9896.88,42.2967,5767.93,9043.23
83.55,7171.45,4318.92,8960.97,9898.26,43.6856,5769.33,9044.63
83.6,7172.84,4320.31,8962.37,9899.64,45.0745,5770.73,9046.04
83.65,7174.22,4321.7,8963.77,9901.02,46.4634,5772.12,9047.44
83.7,7175.61,4323.09,8965.17,9902.4,47.8523,5773.52,9048.84
83.75,7177,4324.48,8966.57,9903.78,49.2412,5774.92,9050.24
83.8,7178.39,4325.88,8967.97,9905.16,50.6301,5776.31,9051.65
83.85,7179.78,4327.27,8969.37,9906.54,52.019,5777.71,9053.05
83.9,7181.17,4328.66,8970.77,9907.92,53.4078,5779.11,9054.45
83.95,7182.56,4330.05,8972.17,9909.3,54.7967,5780.5,9055.85
84,7183.95,4331.44,8973.57,9910.68,56.1856,5781.9,9057.25
84.05,7185.34,4332.83,8974.97,9912.06,57.5745,5783.29,9058.66
84.1,7186.72,4334.22,8976.37,9913.44,58.9634,5784.69,9060.06
84.15,7188.11,4335.62,8977.77,9914.82,60.3523,5786.09,9061.46
84.2,7189.5,4337.01,8979.17,9916.2,61.7412,5787.48,9062.86
84.25,7190.89,4338.4,8980.57,9917.59,63.1301,5788.88,9064.27
84.3,7192.28,4339.79,8981.97,9918.97,64.519,5790.28,9065.67
84.35,7193.67,4341.18,8983.37,9920.35,65.9079,5791.67,9067.07
84.4,7195.06,4342.57,8984.77,9921.73,67.2967,5793.07,9068.47
84.45,7196.45,4343.97,8986.17,9923.11,68.6856,5794.47,9069.88
84.5,7197.84,4345.36,8987.57,9924.49,70.0745,5795.86,9071.28
84.55,7199.22,4346.75,8988.97,9925.87,71.4634,5797.26,9072.68
84.6,7200.61,4348.14,8990.37,9927.25,72.8523,5798.65,9074.08
84.65,7202,4349.53,8991.77,9928.63,74.2412,5800.05,9075.49
84.7,7203.39,4350.92,8993.17,9930.01,75.6301,5801.45,9076.89
84.75,7204.78,4352.31,8994.57,9931.39,77.019,5802.84,9078.29
84.8,7206.17,4353.71,8995.97,9932.77,78.4079,5804.24,9079.69
84.85,7207.56,4355.1,8997.37,9934.15,79.7967,5805.64,9081.09
84.9,7208.95,4356.49,8998.77,9935.53,81.1856,5807.03,9082.5
84.95,7210.34,4357.88,9000.17,9936.91,82.5745,5808.43,9083.9
85,7211.72,4359.27,9001.57,9938.29,83.9634,5809.83,9085.3
85.05,7213.11,4360.66,9002.97,9939.68,85.3523,5811.22,9086.7
85.1,7214.5,4362.05,9004.37,9941.06,86.7412,5812.62,9088.11
85.15,7215.89,4363.45,9005.77,9942.44,88.1301,5814.01,9089.51
85.2,7217.28,4364.84,9007.17,9943.82,89.519,5815.41,9090.91
85.25,7218.67,4366.23,9008.57,9945.2,90.9079,5816.81,9092.31
85.3,7220.06,4367.62,9009.97,9946.58,92.2967,5818.2,9093.72
85.35,7221.45,4369.01,9011.37,9947.96,93.6856,5819.6,9095.12
85.4,7222.84,4370.4,9012.77,9949.34,95.0745,5821,9096.52
85.45,7224.22,4371.8,9014.17,9950.72,96.4634,5822.39,9097.92
85.5,7225.61,4373.19,9015.57,9952.1,97.8523,5823.79,9099.33
85.55,7227,4374.58,9016.97,9953.48,99.2412,5825.19,9100.73
85.6,7228.39,4375.97,9018.37,9954.86,100.63,5826.58,9102.13
85.65,7229.78,4377.36,9019.77,9956.24,102.019,5827.98,9103.53
85.7,7231.17,4378.75,9021.17,9957.62,103.408,5829.38,9104.93
85.75,7232.56,4380.14,9022.57,9959.01,104.797,5830.77,9106.34
85.8,7233.95,4381.54,9023.97,9960.39,106.186,5832.17,9107.74
85.85,7235.34,4382.93,9025.37,9961.77,107.575,5833.56,9109.14
85.9,7236.72,4384.32,9026.77,9963.15,108.963,5834.96,9110.54
85.95,7238.11,4385.71,9028.17,9964.53,110.352,5836.36,9111.95
86,7239.5,4387.1,9029.57,9965.91,111.741,5837.75,9113.35
86.05,7240.89,4388.49,9030.97,9967.29,113.13,5839.15,9114.75
86.1,7242.28,4389.88,9032.37,9968.67,114.519,5840.55,9116.15
86.15,7243.67,4391.28,9033.77,9970.05,115.908,5841.94,9117.56
86.2,7245.06,4392.67,9035.17,9971.43,117.297,5843.34,9118.96
86.25,7246.45,4394.06,9036.57,9972.81,118.686,5844.74,9120.36
86.3,7247.84,4395.45,9037.97,9974.19,120.075,5846.13,9121.76
86.35,7249.22,4396.84,9039.37,9975.57,121.463,5847.53,9123.17
86.4,7250.61,4398.23,9040.77,9976.95,122.852,5848.92,9124.57
86.45,7252,4399.62,9042.17,9978.33,124.241,5850.32,9125.97
86.5,7253.39,4401.02,9043.57,9979.72,125.63,5851.72,9127.37
86.55,7254.78,4402.41,9044.97,9981.1,127.019,5853.11,9128.77
86.6,7256.17,4403.8,9046.37,9982.48,128.408,5854.51,9130.18
86.65,7257.56,4405.19,9047.77,9983.86,129.797,5855.91,9131.58
86.7,7258.95,4406.58,9049.16,9985.24,131.186,5857.3,9132.98
86.75,7260.34,4407.97,9050.56,9986.62,132.575,5858.7,9134.38
86.8,7261.72,4409.37,9051.96,9988,133.963,5860.1,9135.79
86.85,7263.11,4410.76,9053.36,9989.38,135.352,5861.49,9137.19
86.9,7264.5,4412.15,9054.76,9990.76,136.741,5862.89,9138.59
86.95,7265.89,4413.54,9056.16,9992.14,138.13,5864.29,9139.99
87,7267.28,4414.93,9057.56,9993.52,139.519,5865.68,9141.4
87.05,7268.67,4416.32,9058.96,9994.9,140.908,5867.08,9142.8
87.1,7270.06,4417.71,9060.36,9996.28,142.297,5868.47,9144.2
87.15,7271.45,4419.11,9061.76,9997.66,143.686,5869.87,9145.6
87.2,7272.84,4420.5,9063.16,9999.04,145.075,5871.27,9147.01
87.25,7274.22,4421.89,9064.56,0.425495,146.463,5872.66,9148.41
87.3,7275.61,4423.28,9065.96,1.80619,147.852,5874.06,9149.81
87.35,7277,4424.67,9067.36,3.18688,149.241,5875.46,9151.21
87.4,7278.39,4426.06,9068.76,4.56757,150.63,5876.85,9152.61
87.45,7279.78,4427.45,9070.16,5.94827,152.019,5878.25,9154.02
87.5,7281.17,4428.85,9071.56,7.32896,153.408,5879.65,9155.42
87.55,7282.56,4430.24,9072.96,8.70966,154.797,5881.04,9156.82
87.6,7283.95,4431.63,9074.36,10.0904,156.186,5882.44,9158.22
87.65,7285.34,4433.02,9075.76,11.471,157.575,5883.84,9159.63
87.7,7286.72,4434.41,9077.16,12.8517,158.963,5885.23,9161.03
87.75,7288.11,4435.8,9078.56,14.2324,160.352,5886.63,9162.43
87.8,7289.5,4437.19,9079.96,15.6131,161.741,5888.02,9163.83
87.85,7290.89,4438.59,9081.36,16.9938,163.13,5889.42,9165.24
87.9,7292.28,4439.98,9082.76,18.3745,164.519,5890.82,9166.64
87.95,7293.67,4441.37,9084.16,19.7552,165.908,5892.21,9168.04
88,7295.06,4442.76,9085.56,21.1359,167.297,5893.61,9169.44
88.05,7296.45,4444.15,9086.96,22.5166,168.686,5895.01,9170.84
88.1,7297.84,4445.54,9088.36,23.8973,170.075,5896.4,9172.25
88.15,7299.22,4446.94,9089.76,25.278,171.463,5897.8,9173.65
88.2,7300.61,4448.33,9091.16,26.6587,172.852,5899.2,9175.05
88.25,7302,4449.72,9092.56,28.0395,174.241,5900.59,9176.45
88.3,7303.39,4451.11,9093.96,29.4202,175.63,5901.99,9177.86
88.35,7304.78,4452.5,9095.36,30.8009,177.019,5903.38,9179.26
88.4,7306.17,4453.89,9096.76,32.1816,178.408,5904.78,9180.66
88.45,7307.56,4455.28,9098.16,33.5623,179.797,5906.18,9182.06
88.5,7308.95,4456.68,9099.56,34.943,181.186,5907.57,9183.47
88.55,7310.34,4458.07,9100.96,36.3237,182.575,5908.97,9184.87
88.6,7311.72,4459.46,9102.36,37.7044,183.963,5910.37,9186.27
88.65,7313.11,4460.85,9103.76,39.0851,185.352,5911.76,9187.67
88.7,7314.5,4462.24,9105.16,40.4658,186.741,5913.16,9189.08
88.75,7315.89,4463.63,9106.56,41.8465,188.13,5914.56,9190.48
88.8,7317.28,4465.02,9107.96,43.2272,189.519,5915.95,9191.88
88.85,7318.67,4466.42,9109.36,44.6079,190.908,5917.35,9193.28
88.9,7320.06,4467.81,9110.76,45.9887,192.297,5918.75,9194.68
88.95,7321.45,4469.2,9112.16,47.3694,193.686,5920.14,9196.09
89,7322.84,4470.59,9113.56,48.7501,195.075,5921.54,9197.49
89.05,7324.22,4471.98,9114.96,50.1308,196.463,5922.93,9198.89
89.1,7325.61,4473.37,9116.36,51.5115,197.852,5924.33,9200.29
89.15,7327,4474.77,9117.76,52.8922,199.241,5925.73,9201.7
89.2,7328.39,4476.16,9119.16,54.2729,200.63,5927.12,9203.1
89.25,7329.78,4477.55,9120.56,55.6537,202.019,5928.52,9204.5
89.3,7331.17,4478.94,9121.96,57.0344,203.408,5929.92,9205.9
89.35,7332.56,4480.33,9123.36,58.4151,204.797,5931.31,9207.31
89.4,7333.95,4481.72,9124.76,59.7958,206.186,5932.71,9208.71
89.45,7335.34,4483.11,9126.16,61.1765,207.575,5934.11,9210.11
89.5,7336.72,4484.51,9127.56,62.5572,208.963,5935.5,9211.51
89.55,7338.11,4485.9,9128.96,63.938,210.352,5936.9,9212.91
89.6,7339.5,4487.29,9130.36,65.3187,211.741,5938.3,9214.32
89.65,7340.89,4488.68,9131.76,66.6994,213.13,5939.69,9215.72
89.7,7342.28,4490.07,9133.16,68.0801,214.519,5941.09,9217.12
89.75,7343.67,4491.46,9134.56,69.4608,215.908,5942.48,9218.52
89.8,7345.06,4492.85,9135.96,70.8416,217.297,5943.88,9219.93
89.85,7346.45,4494.25,9137.36,72.2223,218.686,5945.28,9221.33
89.9,7347.84,4495.64,9138.76,73.603,220.075,5946.67,9222.73
89.95,7349.22,4497.03,9140.16,74.9837,221.463,5948.07,9224.13
90,7350.61,4498.42,9141.56,76.3645,222.852,5949.47,9225.54
90.05,7352,4499.81,9142.96,77.7452,224.241,5950.86,9226.94
90.1,7353.39,4501.2,9144.36,79.1259,225.63,5952.26,9228.34
90.15,7354.78,4502.59,9145.76,80.5066,227.019,5953.66,9229.74
90.2,7356.17,4503.99,9147.16,81.8874,228.408,5955.05,9231.15
90.25,7357.56,4505.38,9148.56,83.2681,229.797,5956.45,9232.55
90.3,7358.95,4506.77,9149.95,84.6488,231.186,5957.85,9233.95
90.35,7360.34,4508.16,9151.35,86.0296,232.575,5959.24,9235.35
90.4,7361.72,4509.55,9152.75,87.4103,233.963,5960.64,9236.75
90.45,7363.11,4510.94,9154.15,88.791,235.352,5962.03,9238.16
90.5,7364.5,4512.34,9155.55,90.1717,236.741,5963.43,9239.56
90.55,7365.89,4513.73,9156.95,91.5525,238.13,5964.83,9240.96
90.6,7367.28,4515.12,9158.35,92.9332,239.519,5966.22,9242.36
90.65,7368.67,4516.51,9159.75,94.3139,240.908,5967.62,9243.77
90.7,7370.06,4517.9,9161.15,95.6947,242.297,5969.02,9245.17
90.75,7371.45,4519.29,9162.55,97.0754,243.686,5970.41,9246.57
90.8,7372.84,4520.68,9163.95,98.4561,245.075,5971.81,9247.97
90.85,7374.22,4522.08,9165.35,99.8369,246.463,5973.21,9249.38
90.9,7375.61,4523.47,9166.75,101.218,247.852,5974.6,9250.78
90.95,7377,4524.86,9168.15,102.598,249.241,5976,9252.18
91,7378.39,4526.25,9169.55,103.979,250.63,5977.4,9253.58
91.05,7379.78,4527.64,9170.95,105.36,252.019,5978.79,9254.98
91.1,7381.17,4529.03,9172.35,106.741,253.408,5980.19,9256.39
91.15,7382.56,4530.42,9173.75,108.121,254.797,5981.58,9257.79
91.2,7383.95,4531.82,9175.15,109.502,256.186,5982.98,9259.19
91.25,7385.34,4533.21,9176.55,110.883,257.575,5984.38,9260.59
91.3,7386.72,4534.6,9177.95,112.264,258.963,5985.77,9262
91.35,7388.11,4535.99,9179.35,113.644,260.352,5987.17,9263.4
91.4,7389.5,4537.38,9180.75,115.025,261.741,5988.57,9264.8
91.45,7390.89,4538.77,9182.15,116.406,263.13,5989.96,9266.2
91.5,7392.28,4540.16,9183.55,117.787,264.519,5991.36,9267.61
91.55,7393.67,4541.56,9184.95,119.167,265.908,5992.76,9269.01
91.6,7395.06,4542.95,9186.35,120.548,267.297,5994.15,9270.41
91.65,7396.45,4544.34,9187.75,121.929,268.686,5995.55,9271.81
91.7,7397.84,4545.73,9189.15,123.309,270.075,5996.95,9273.21
91.75,7399.22,4547.12,9190.55,124.69,271.463,5998.34,9274.62
91.8,7400.61,4548.51,9191.95,126.071,272.852,5999.74,9276.02
91.85,7402,4549.91,9193.35,127.452,274.241,6001.13,9277.42
91.9,7403.39,4551.3,9194.75,128.832,275.63,6002.53,9278.82
91.95,7404.78,4552.69,9196.15,130.213,277.019,6003.93,9280.23
92,7406.17,4554.08,9197.55,131.594,278.408,6005.32,9281.63
92.05,7407.56,4555.47,9198.95,132.975,279.797,6006.72,9283.03
92.1,7408.95,4556.86,9200.35,134.355,281.186,6008.12,9284.43
92.15,7410.34,4558.25,9201.75,135.736,282.575,6009.51,9285.84
92.2,7411.72,4559.65,9203.15,137.117,283.963,6010.91,9287.24
92.25,7413.11,4561.04,9204.55,138.498,285.352,6012.31,9288.64
92.3,7414.5,4562.43,9205.95,139.878,286.741,6013.7,9290.04
92.35,7415.89,4563.82,9207.35,141.259,288.13,6015.1,9291.44
92.4,7417.28,4565.21,9208.75,142.64,289.519,6016.5,9292.85
92.45,7418.67,4566.6,9210.15,144.021,290.908,6017.89,9294.25
92.5,7420.06,4567.99,9211.55,145.401,292.297,6019.29,9295.65
92.55,7421.45,4569.39,9212.95,146.782,293.686,6020.68,9297.05
92.6,7422.84,4570.78,9214.35,148.163,295.075,6022.08,9298.46
92.65,7424.22,4572.17,9215.75,149.544,296.463,6023.48,9299.86
92.7,7425.61,4573.56,9217.15,150.925,297.852,6024.87,9301.26
92.75,7427,4574.95,9218.55,152.305,299.241,6026.27,9302.66
92.8,7428.39,4576.34,9219.95,153.686,300.63,6027.67,9304.07
92.85,7429.78,4577.73,9221.35,155.067,302.019,6029.06,9305.47
92.9,7431.17,4579.13,9222.75,156.448,303.408,6030.46,9306.87
92.95,7432.56,4580.52,9224.15,157.828,304.797,6031.86,9308.27
93,7433.95,4581.91,9225.55,159.209,306.186,6033.25,9309.67
93.05,7435.34,4583.3,9226.95,160.59,307.575,6034.65,9311.08
93.1,7436.72,4584.69,9228.35,161.971,308.963,6036.05,9312.48
93.15,7438.11,4586.08,9229.75,163.351,310.352,6037.44,9313.88
93.2,7439.5,4587.48,9231.15,164.732,311.741,6038.84,9315.28
93.25,7440.89,4588.87,9232.55,166.113,313.13,6040.23,9316.69
93.3,7442.28,4590.26,9233.95,167.494,314.519,6041.63,9318.09
93.35,7443.67,4591.65,9235.35,168.874,315.908,6043.03,9319.49
93.4,7445.06,4593.04,9236.75,170.255,317.297,6044.42,9320.89
93.45,7446.45,4594.43,9238.15,171.636,318.686,6045.82,9322.3
93.5,7447.84,4595.82,9239.55,173.017,320.075,6047.22,9323.7
93.55,7449.22,4597.22,9240.95,174.398,321.463,6048.61,9325.1
93.6,7450.61,4598.61,9242.34,175.778,322.852,6050.01,9326.5
93.65,7452,4600,9243.74,177.159,324.241,6051.41,9327.9
93.7,7453.39,4601.39,9245.14,178.54,325.63,6052.8,9329.31
93.75,7454.78,4602.78,9246.54,179.921,327.019,6054.2,9330.71
93.8,7456.17,4604.17,9247.94,181.301,328.408,6055.6,9332.11
93.85,7457.56,4605.56,9249.34,182.682,329.797,6056.99,9333.51
93.9,7458.95,4606.96,9250.74,184.063,331.186,6058.39,9334.92
93.95,7460.34,4608.35,9252.14,185.444,332.575,6059.79,9336.32
94,7461.72,4609.74,9253.54,186.824,333.963,6061.18,9337.72
94.05,7463.11,4611.13,9254.94,188.205,335.352,6062.58,9339.12
94.1,7464.5,4612.52,9256.34,189.586,336.741,6063.97,9340.52
94.15,7465.89,4613.91,9257.74,190.967,338.13,6065.37,9341.93
94.2,7467.28,4615.3,9259.14,192.348,339.519,6066.77,9343.33
94.25,7468.67,4616.7,9260.54,193.728,340.908,6068.16,9344.73
94.3,7470.06,4618.09,9261.94,195.109,342.297,6069.56,9346.13
94.35,7471.45,4619.48,9263.34,196.49,343.686,6070.96,9347.54
94.4,7472.84,4620.87,9264.74,197.871,345.075,6072.35,9348.94
94.45,7474.22,4622.26,9266.14,199.251,346.463,6073.75,9350.34
94.5,7475.61,4623.65,9267.54,200.632,347.852,6075.15,9351.74
94.55,7477,4625.05,9268.94,202.013,349.241,6076.54,9353.15
94.6,7478.39,4626.44,9270.34,203.394,350.63,6077.94,9354.55
94.65,7479.78,4627.83,9271.74,204.775,352.019,6079.34,9355.95
94.7,7481.17,4629.22,9273.14,206.155,353.408,6080.73,9357.35
94.75,7482.56,4630.61,9274.54,207.536,354.797,6082.13,9358.75
94.8,7483.95,4632,9275.94,208.917,356.186,6083.52,9360.16
94.85,7485.34,4633.39,9277.34,210.298,357.575,6084.92,9361.56
94.9,7486.72,4634.79,9278.74,211.678,358.963,6086.32,9362.96
94.95,7488.11,4636.18,9280.14,213.059,360.352,6087.71,9364.36
95,7489.5,4637.57,9281.54,214.44,361.741,6089.11,9365.77
95.05,7490.89,4638.96,9282.94,215.821,363.13,6090.51,9367.17
95.1,7492.28,4640.35,9284.34,217.202,364.519,6091.9,9368.57
95.15,7493.67,4641.74,9285.74,218.582,365.908,6093.3,9369.97
95.2,7495.06,4643.13,9287.14,219.963,367.297,6094.7,9371.38
95.25,7496.45,4644.53,9288.54,221.344,368.686,6096.09,9372.78
95.3,7497.84,4645.92,9289.94,222.725,370.075,6097.49,9374.18
95.35,7499.22,4647.31,9291.34,224.106,371.463,6098.89,9375.58
95.4,7500.61,4648.7,9292.74,225.486,372.852,6100.28,9376.98
95.45,7502,4650.09,9294.14,226.867,374.241,6101.68,9378.39
95.5,7503.39,4651.48,9295.54,228.248,375.63,6103.07,9379.79
95.55,7504.78,4652.87,9296.94,229.629,377.019,6104.47,9381.19
95.6,7506.17,4654.27,9298.34,231.01,378.408,6105.87,9382.59
95.65,7507.56,4655.66,9299.74,232.39,379.797,6107.26,9384
95.7,7508.95,4657.05,9301.14,233.771,381.186,6108.66,9385.4
95.75,7510.34,4658.44,9302.54,235.152,382.575,6110.06,9386.8
95.8,7511.72,4659.83,9303.94,236.533,383.963,6111.45,9388.2
95.85,7513.11,4661.22,9305.34,237.914,385.352,6112.85,9389.6
95.9,7514.5,4662.62,9306.74,239.294,386.741,6114.25,9391.01
95.95,7515.89,4664.01,9308.14,240.675,388.13,6115.64,9392.41
96,7517.28,4665.4,9309.54,242.056,389.519,6117.04,9393.81
96.05,7518.67,4666.79,9310.94,243.437,390.908,6118.44,9395.21
96.1,7520.06,4668.18,9312.34,244.818,392.297,6119.83,9396.62
96.15,7521.45,4669.57,9313.74,246.198,393.686,6121.23,9398.02
96.2,7522.84,4670.96,9315.14,247.579,395.075,6122.63,9399.42
96.25,7524.22,4672.36,9316.54,248.96,396.463,6124.02,9400.82
96.3,7525.61,4673.75,9317.94,250.341,397.852,6125.42,9402.23
96.35,7527,4675.14,9319.34,251.722,399.241,6126.81,9403.63
96.4,7528.39,4676.53,9320.74,253.102,400.63,6128.21,9405.03
96.45,7529.78,4677.92,9322.14,254.483,402.019,6129.61,9406.43
96.5,7531.17,4679.31,9323.54,255.864,403.408,6131,9407.83
96.55,7532.56,4680.7,9324.94,257.245,404.797,6132.4,9409.24
96.6,7533.95,4682.1,9326.34,258.626,406.186,6133.8,9410.64
96.65,7535.34,4683.49,9327.74,260.006,407.575,6135.19,9412.04
96.7,7536.72,4684.88,9329.14,261.387,408.963,6136.59,9413.44
96.75,7538.11,4686.27,9330.53,262.768,410.352,6137.99,9414.85
96.8,7539.5,4687.66,9331.93,264.149,411.741,6139.38,9416.25
96.85,7540.89,4689.05,9333.33,265.53,413.13,6140.78,9417.65
96.9,7542.28,4690.44,9334.73,266.91,414.519,6142.18,9419.05
96.95,7543.67,4691.84,9336.13,268.291,415.908,6143.57,9420.46
97,7545.06,4693.23,9337.53,269.672,417.297,6144.97,9421.86
97.05,7546.45,4694.62,9338.93,271.053,418.686,6146.37,9423.26
97.1,7547.84,4696.01,9340.33,272.434,420.075,6147.76,9424.66
97.15,7549.22,4697.4,9341.73,273.814,421.463,6149.16,9426.06
97.2,7550.61,4698.79,9343.13,275.195,422.852,6150.55,9427.47
97.25,7552,4700.19,9344.53,276.576,424.241,6151.95,9428.87
97.3,7553.39,4701.58,9345.93,277.957,425.63,6153.35,9430.27
97.35,7554.78,4702.97,9347.33,279.338,427.019,6154.74,9431.67
97.4,7556.17,4704.36,9348.73,280.719,428.408,6156.14,9433.08
97.45,7557.56,4705.75,9350.13,282.099,429.797,6157.54,9434.48
97.5,7558.95,4707.14,9351.53,283.48,431.186,6158.93,9435.88
97.55,7560.34,4708.53,9352.93,284.861,432.575,6160.33,9437.28
97.6,7561.72,4709.93,9354.33,286.242,433.963,6161.73,9438.68
97.65,7563.11,4711.32,9355.73,287.623,435.352,6163.12,9440.09
97.7,7564.5,4712.71,9357.13,289.003,436.741,6164.52,9441.49
97.75,7565.89,4714.1,9358.53,290.384,438.13,6165.92,9442.89
97.8,7567.28,4715.49,9359.93,291.765,439.519,6167.31,9444.29
97.85,7568.67,4716.88,9361.33,293.146,440.908,6168.71,9445.7
97.9,7570.06,4718.27,9362.73,294.527,442.297,6170.1,9447.1
97.95,7571.45,4719.67,9364.13,295.908,443.686,6171.5,9448.5
98,7572.84,4721.06,9365.53,297.288,445.075,6172.9,9449.9
98.05,7574.22,4722.45,9366.93,298.669,446.463,6174.29,9451.3
98.1,7575.61,4723.84,9368.33,300.05,447.852,6175.69,9452.71
98.15,7577,4725.23,9369.73,301.431,449.241,6177.09,9454.11
98.2,7578.39,4726.62,9371.13,302.812,450.63,6178.48,9455.51
98.25,7579.78,4728.01,9372.53,304.192,452.019,6179.88,9456.91
98.3,7581.17,4729.41,9373.93,305.573,453.408,6181.28,9458.32
98.35,7582.56,4730.8,9375.33,306.954,454.797,6182.67,9459.72
98.4,7583.95,4732.19,9376.73,308.335,456.186,6184.07,9461.12
98.45,7585.34,4733.58,9378.13,309.716,457.575,6185.47,9462.52
98.5,7586.72,4734.97,9379.53,311.097,458.963,6186.86,9463.93
98.55,7588.11,4736.36,9380.93,312.477,460.352,6188.26,9465.33
98.6,7589.5,4737.76,9382.33,313.858,461.741,6189.66,9466.73
98.65,7590.89,4739.15,9383.73,315.239,463.13,6191.05,9468.13
98.7,7592.28,4740.54,9385.13,316.62,464.519,6192.45,9469.53
98.75,7593.67,4741.93,9386.53,318.001,465.908,6193.84,9470.94
98.8,7595.06,4743.32,9387.93,319.382,467.297,6195.24,9472.34
98.85,7596.45,4744.71,9389.33,320.762,468.686,6196.64,9473.74
98.9,7597.84,4746.1,9390.73,322.143,470.075,6198.03,9475.14
98.95,7599.22,4747.5,9392.13,323.524,471.463,6199.43,9476.55
99,7600.61,4748.89,9393.53,324.905,472.852,6200.83,9477.95
99.05,7602,4750.28,9394.93,326.286,474.241,6202.22,9479.35
99.1,7603.39,4751.67,9396.33,327.667,475.63,6203.62,9480.75
99.15,7604.78,4753.06,9397.73,329.047,477.019,6205.02,9482.15
99.2,7606.17,4754.45,9399.13,330.428,478.408,6206.41,9483.56
99.25,7607.56,4755.84,9400.53,331.809,479.797,6207.81,9484.96
99.3,7608.95,4757.24,9401.93,333.19,481.186,6209.21,9486.36
99.35,7610.34,4758.63,9403.33,334.571,482.575,6210.6,9487.76
99.4,7611.72,4760.02,9404.73,335.952,483.963,6212,9489.17
99.45,7613.11,4761.41,9406.13,337.332,485.352,6213.4,9490.57
99.5,7614.5,4762.8,9407.53,338.713,486.741,6214.79,9491.97
99.55,7615.89,4764.19,9408.93,340.094,488.13,6216.19,9493.37
99.6,7617.28,4765.58,9410.33,341.475,489.519,6217.58,9494.77
99.65,7618.67,4766.98,9411.73,342.856,490.908,6218.98,9496.18
99.7,7620.06,4768.37,9413.12,344.237,492.297,6220.38,9497.58
