time,N1
28.2,6407.8
28.25,6409.19
28.3,6410.59
28.35,6411.98
28.4,6413.38
28.45,6414.77
28.5,6416.17
28.55,6417.56
28.6,6418.96
28.65,6420.35
28.7,6421.75
28.75,6423.14
28.8,6424.54
28.85,6425.93
28.9,6427.33
28.95,6428.72
29,6430.12
29.05,6431.51
29.1,6432.91
29.15,6434.3
29.2,6435.7
29.25,6437.09
29.3,6438.49
29.35,6439.88
29.4,6441.28
29.45,6442.67
29.5,6444.07
29.55,6445.46
29.6,6446.86
29.65,6448.25
29.7,6449.65
29.75,6451.04
29.8,6452.44
29.85,6453.83
29.9,6455.23
29.95,6456.63
30,6458.02
30.05,6459.42
30.1,6460.81
30.15,6462.21
30.2,6463.6
30.25,6465
30.3,6466.39
30.35,6467.79
30.4,6469.18
30.45,6470.58
30.5,6471.97
30.55,6473.37
30.6,6474.76
30.65,6476.16
30.7,6477.55
30.75,6478.95
30.8,6480.34
30.85,6481.74
30.9,6483.13
30.95,6484.53
31,6485.92
31.05,6487.32
31.1,6488.71
31.15,6490.11
31.2,6491.5
31.25,6492.9
31.3,6494.29
31.35,6495.69
31.4,6497.08
31.45,6498.48
31.5,6499.87
31.55,6501.27
31.6,6502.66
31.65,6504.06
31.7,6505.45
31.75,6506.85
31.8,6508.24
31.85,6509.64
31.9,6511.03
31.95,6512.43
32,6513.83
32.05,6515.22
32.1,6516.62
32.15,6518.01
32.2,6519.41
32.25,6520.8
32.3,6522.2
32.35,6523.59
32.4,6524.99
32.45,6526.38
32.5,6527.78
32.55,6529.17
32.6,6530.57
32.65,6531.96
32.7,6533.36
32.75,6534.75
32.8,6536.15
32.85,6537.54
32.9,6538.94
32.95,6540.33
33,6541.73
33.05,6543.12
33.1,6544.52
33.15,6545.91
33.2,6547.31
33.25,6548.7
33.3,6550.1
33.35,6551.49
33.4,6552.89
33.45,6554.28
33.5,6555.68
33.55,6557.07
33.6,6558.47
33.65,6559.86
33.7,6561.26
33.75,6562.65
33.8,6564.05
33.85,6565.44
33.9,6566.84
33.95,6568.23
34,6569.63
34.05,6571.03
34.1,6572.42
34.15,6573.82
34.2,6575.21
34.25,6576.61
34.3,6578
34.35,6579.4
34.4,6580.79
34.45,6582.19
34.5,6583.58
34.55,6584.98
34.6,6586.37
34.65,6587.77
34.7,6589.16
34.75,6590.56
34.8,6591.95
34.85,6593.35
34.9,6594.74
34.95,6596.14
35,6597.53
35.05,6598.93
35.1,6600.32
35.15,6601.72
35.2,6603.11
35.25,6604.51
35.3,6605.9
35.35,6607.3
35.4,6608.69
35.45,6610.09
35.5,6611.48
35.55,6612.88
35.6,6614.27
35.65,6615.67
35.7,6617.06
35.75,6618.46
35.8,6619.85
35.85,6621.25
35.9,6622.64
35.95,6624.04
36,6625.43
36.05,6626.83
36.1,6628.22
36.15,6629.62
36.2,6631.01
36.25,6632.41
36.3,6633.81
36.35,6635.2
36.4,6636.6
36.45,6637.99
36.5,6639.39
36.55,6640.78
36.6,6642.18
36.65,6643.57
36.7,6644.97
36.75,6646.36
36.8,6647.76
36.85,6649.15
36.9,6650.55
36.95,6651.94
37,6653.34
37.05,6654.73
37.1,6656.13
37.15,6657.52
37.2,6658.92
37.25,6660.31
37.3,6661.71
37.35,6663.1
37.4,6664.5
37.45,6665.89
37.5,6667.29
37.55,6668.68
37.6,6670.08
37.65,6671.47
37.7,6672.87
37.75,6674.26
37.8,6675.66
37.85,6677.05
37.9,6678.45
37.95,6679.84
38,6681.24
38.05,6682.63
38.1,6684.03
38.15,6685.42
38.2,6686.82
38.25,6688.21
38.3,6689.61
38.35,6691
38.4,6692.4
38.45,6693.8
38.5,6695.19
38.55,6696.59
38.6,6697.98
38.65,6699.38
38.7,6700.77
38.75,6702.17
38.8,6703.56
38.85,6704.96
38.9,6706.35
38.95,6707.75
39,6709.14
39.05,6710.54
39.1,6711.93
39.15,6713.33
39.2,6714.72
39.25,6716.12
39.3,6717.51
39.35,6718.91
39.4,6720.3
39.45,6721.7
39.5,6723.09
39.55,6724.49
39.6,6725.88
39.65,6727.28
39.7,6728.67
39.75,6730.07
39.8,6731.46
39.85,6732.86
39.9,6734.25
39.95,6735.65
40,6737.04
40.05,6738.44
40.1,6739.83
40.15,6741.23
40.2,6742.62
40.25,6744.02
40.3,6745.41
40.35,6746.81
40.4,6748.2
40.45,6749.6
40.5,6750.99
40.55,6752.39
40.6,6753.78
40.65,6755.18
40.7,6756.57
40.75,6757.97
40.8,6759.37
40.85,6760.76
40.9,6762.16
40.95,6763.55
41,6764.95
41.05,6766.34
41.1,6767.74
41.15,6769.13
41.2,6770.53
41.25,6771.92
41.3,6773.32
41.35,6774.71
41.4,6776.11
41.45,6777.5
41.5,6778.9
41.55,6780.29
41.6,6781.69
41.65,6783.08
41.7,6784.48
41.75,6785.87
41.8,6787.27
41.85,6788.66
41.9,6790.06
41.95,6791.45
42,6792.85
42.05,6794.24
42.1,6795.64
42.15,6797.03
42.2,6798.43
42.25,6799.82
42.3,6801.22
42.35,6802.61
42.4,6804.01
42.45,6805.4
42.5,6806.8
42.55,6808.19
42.6,6809.59
42.65,6810.98
42.7,6812.38
42.75,6813.77
42.8,6815.17
42.85,6816.56
42.9,6817.96
42.95,6819.35
43,6820.75
43.05,6822.14
43.1,6823.54
43.15,6824.94
43.2,6826.33
43.25,6827.73
43.3,6829.12
43.35,6830.52
43.4,6831.91
43.45,6833.31
43.5,6834.7
43.55,6836.1
43.6,6837.49
43.65,6838.89
43.7,6840.28
43.75,6841.68
43.8,6843.07
43.85,6844.47
43.9,6845.86
43.95,6847.26
44,6848.65
44.05,6850.05
44.1,6851.44
44.15,6852.84
44.2,6854.23
44.25,6855.63
44.3,6857.02
44.35,6858.42
44.4,6859.81
44.45,6861.21
44.5,6862.6
44.55,6864
44.6,6865.39
44.65,6866.79
44.7,6868.18
44.75,6869.58
44.8,6870.97
44.85,6872.37
44.9,6873.76
44.95,6875.16
45,6876.55
45.05,6877.95
45.1,6879.34
45.15,6880.74
45.2,6882.13
45.25,6883.53
45.3,6884.92
45.35,6886.32
45.4,6887.71
45.45,6889.11
45.5,6890.5
45.55,6891.9
45.6,6893.29
45.65,6894.69
45.7,6896.09
45.75,6897.48
45.8,6898.88
45.85,6900.27
45.9,6901.67
45.95,6903.06
46,6904.46
46.05,6905.85
46.1,6907.25
46.15,6908.64
46.2,6910.04
46.25,6911.43
46.3,6912.83
46.35,6914.22
46.4,6915.62
46.45,6917.01
46.5,6918.41
46.55,6919.8
46.6,6921.2
46.65,6922.59
46.7,6923.99
46.75,6925.38
46.8,6926.78
46.85,6928.17
46.9,6929.57
46.95,6930.96
47,6932.36
47.05,6933.75
47.1,6935.15
47.15,6936.54
47.2,6937.94
47.25,6939.33
47.3,6940.73
47.35,6942.12
47.4,6943.52
47.45,6944.91
47.5,6946.31
47.55,6947.7
47.6,6949.1
47.65,6950.49
47.7,6951.89
47.75,6953.28
47.8,6954.68
47.85,6956.07
47.9,6957.47
47.95,6958.86
48,6960.26
48.05,6961.65
48.1,6963.05
48.15,6964.44
48.2,6965.84
48.25,6967.24
48.3,6968.63
48.35,6970.03
48.4,6971.42
48.45,6972.82
48.5,6974.21
48.55,6975.61
48.6,6977
48.65,6978.4
48.7,6979.79
48.75,6981.19
48.8,6982.58
48.85,6983.98
48.9,6985.37
48.95,6986.77
49,6988.16
49.05,6989.56
49.1,6990.95
49.15,6992.35
49.2,6993.74
49.25,6995.14
49.3,6996.53
49.35,6997.93
49.4,6999.32
49.45,7000.72
49.5,7002.11
49.55,7003.51
49.6,7004.9
49.65,7006.3
49.7,7007.69
49.75,7009.09
49.8,7010.48
49.85,7011.88
49.9,7013.27
49.95,7014.67
50,7016.06
50.05,7017.46
50.1,7018.85
50.15,7020.25
50.2,7021.64
50.25,7023.04
50.3,7024.43
50.35,7025.83
50.4,7027.22
50.45,7028.62
50.5,7030.01
50.55,7031.41
50.6,7032.8
50.65,7034.2
50.7,7035.59
50.75,7036.99
50.8,7038.38
50.85,7039.78
50.9,7041.18
50.95,7042.57
51,7043.97
51.05,7045.36
51.1,7046.76
51.15,7048.15
51.2,7049.55
51.25,7050.94
51.3,7052.34
51.35,7053.73
51.4,7055.13
51.45,7056.52
51.5,7057.92
51.55,7059.31
51.6,7060.71
51.65,7062.1
51.7,7063.5
51.75,7064.89
51.8,7066.29
51.85,7067.68
51.9,7069.08
51.95,7070.47
52,7071.87
52.05,7073.26
52.1,7074.66
52.15,7076.05
52.2,7077.45
52.25,7078.84
52.3,7080.24
52.35,7081.63
52.4,7083.03
52.45,7084.42
52.5,7085.82
52.55,7087.21
52.6,7088.61
52.65,7090
52.7,7091.4
52.75,7092.79
52.8,7094.19
52.85,7095.58
52.9,7096.98
52.95,7098.37
53,7099.77
53.05,7101.16
53.1,7102.56
53.15,7103.95
53.2,7105.35
53.25,7106.74
53.3,7108.14
53.35,7109.53
53.4,7110.93
53.45,7112.32
53.5,7113.72
53.55,7115.11
53.6,7116.51
53.65,7117.9
53.7,7119.3
53.75,7120.7
53.8,7122.09
53.85,7123.49
53.9,7124.88
53.95,7126.28
54,7127.67
54.05,7129.07
54.1,7130.46
54.15,7131.86
54.2,7133.25
54.25,7134.65
54.3,7136.04
54.35,7137.44
54.4,7138.83
54.45,7140.23
54.5,7141.62
54.55,7143.02
54.6,7144.41
54.65,7145.81
54.7,7147.2
54.75,7148.6
54.8,7149.99
54.85,7151.39
54.9,7152.78
54.95,7154.18
55,7155.57
55.05,7156.97
55.1,7158.36
55.15,7159.76
55.2,7161.15
55.25,7162.55
55.3,7163.94
55.35,7165.34
55.4,7166.73
55.45,7168.13
55.5,7169.52
55.55,7170.92
55.6,7172.31
55.65,7173.71
55.7,7175.1
55.75,7176.5
55.8,7177.89
55.85,7179.29
55.9,7180.68
55.95,7182.08
56,7183.47
56.05,7184.87
56.1,7186.26
56.15,7187.66
56.2,7189.05
56.25,7190.45
56.3,7191.84
56.35,7193.24
56.4,7194.63
56.45,7196.03
56.5,7197.42
56.55,7198.82
56.6,7200.21
56.65,7201.61
56.7,7203.01
56.75,7204.4
56.8,7205.8
56.85,7207.19
56.9,7208.59
56.95,7209.98
57,7211.38
57.05,7212.77
57.1,7214.17
57.15,7215.56
57.2,7216.96
57.25,7218.35
57.3,7219.75
57.35,7221.14
57.4,7222.54
57.45,7223.93
57.5,7225.33
57.55,7226.72
57.6,7228.12
57.65,7229.51
57.7,7230.91
57.75,7232.3
57.8,7233.7
57.85,7235.09
57.9,7236.49
57.95,7237.88
58,7239.28
58.05,7240.67
58.1,7242.07
58.15,7243.46
58.2,7244.86
58.25,7246.25
58.3,7247.65
58.35,7249.04
58.4,7250.44
58.45,7251.83
58.5,7253.23
58.55,7254.62
58.6,7256.02
58.65,7257.41
58.7,7258.81
58.75,7260.2
58.8,7261.6
58.85,7262.99
58.9,7264.39
58.95,7265.78
59,7267.18
59.05,7268.57
59.1,7269.97
59.15,7271.36
59.2,7272.76
59.25,7274.15
59.3,7275.55
59.35,7276.94
59.4,7278.34
59.45,7279.73
59.5,7281.13
59.55,7282.52
59.6,7283.92
59.65,7285.31
59.7,7286.71
59.75,7288.1
59.8,7289.5
59.85,7290.9
59.9,7292.29
59.95,7293.69
60,7295.08
60.05,7296.48
60.1,7297.87
60.15,7299.27
60.2,7300.66
60.25,7302.06
60.3,7303.45
60.35,7304.85
60.4,7306.24
60.45,7307.64
60.5,7309.03
60.55,7310.43
60.6,7311.82
60.65,7313.22
60.7,7314.61
60.75,7316.01
60.8,7317.4
60.85,7318.8
60.9,7320.19
60.95,7321.59
61,7322.98
61.05,7324.38
61.1,7325.77
61.15,7327.17
61.2,7328.56
61.25,7329.96
61.3,7331.35
61.35,7332.75
61.4,7334.14
61.45,7335.54
61.5,7336.93
61.55,7338.33
61.6,7339.72
61.65,7341.12
61.7,7342.51
61.75,7343.91
61.8,7345.3
61.85,7346.7
61.9,7348.09
61.95,7349.49
62,7350.88
62.05,7352.28
62.1,7353.67
62.15,7355.07
62.2,7356.46
62.25,7357.86
62.3,7359.25
62.35,7360.65
62.4,7362.04
62.45,7363.44
62.5,7364.83
62.55,7366.23
62.6,7367.62
62.65,7369.02
62.7,7370.41
62.75,7371.81
62.8,7373.2
62.85,7374.6
62.9,7375.99
62.95,7377.39
63,7378.78
63.05,7380.18
63.1,7381.57
63.15,7382.97
63.2,7384.37
63.25,7385.76
63.3,7387.16
63.35,7388.55
63.4,7389.95
63.45,7391.34
63.5,7392.74
63.55,7394.13
63.6,7395.53
63.65,7396.92
63.7,7398.32
63.75,7399.71
63.8,7401.11
63.85,7402.5
63.9,7403.9
63.95,7405.29
64,7406.69
64.05,7408.08
64.1,7409.48
64.15,7410.87
64.2,7412.27
64.25,7413.66
64.3,7415.06
64.35,7416.45
64.4,7417.85
64.45,7419.24
64.5,7420.64
64.55,7422.03
64.6,7423.43
64.65,7424.82
64.7,7426.22
64.75,7427.61
64.8,7429.01
64.85,7430.4
64.9,7431.8
64.95,7433.19
65,7434.59
65.05,7435.98
65.1,7437.38
65.15,7438.77
65.2,7440.17
65.25,7441.56
65.3,7442.96
65.35,7444.35
65.4,7445.75
65.45,7447.14
65.5,7448.54
65.55,7449.93
65.6,7451.33
65.65,7452.72
65.7,7454.12
65.75,7455.51
65.8,7456.91
65.85,7458.3
65.9,7459.7
65.95,7461.09
66,7462.49
66.05,7463.88
66.1,7465.28
66.15,7466.67
66.2,7468.07
66.25,7469.46
66.3,7470.86
66.35,7472.25
66.4,7473.65
66.45,7475.04
66.5,7476.44
66.55,7477.83
66.6,7479.23
66.65,7480.62
66.7,7482.02
66.75,7483.42
66.8,7484.81
66.85,7486.21
66.9,7487.6
66.95,7489
67,7490.39
67.05,7491.79
67.1,7493.18
67.15,7494.58
67.2,7495.97
67.25,7497.37
67.3,7498.76
67.35,7500.16
67.4,7501.55
67.45,7502.95
67.5,7504.34
67.55,7505.74
67.6,7507.13
67.65,7508.53
67.7,7509.92
67.75,7511.32
67.8,7512.71
67.85,7514.11
67.9,7515.5
67.95,7516.9
68,7518.29
68.05,7519.69
68.1,7521.08
68.15,7522.48
68.2,7523.87
68.25,7525.27
68.3,7526.66
68.35,7528.06
68.4,7529.45
68.45,7530.85
68.5,7532.24
68.55,7533.64
68.6,7535.03
68.65,7536.43
68.7,7537.82
68.75,7539.22
68.8,7540.61
68.85,7542.01
68.9,7543.4
68.95,7544.8
69,7546.19
69.05,7547.59
69.1,7548.98
69.15,7550.38
69.2,7551.77
69.25,7553.17
69.3,7554.56
69.35,7555.96
69.4,7557.35
69.45,7558.75
69.5,7560.14
69.55,7561.54
69.6,7562.93
69.65,7564.33
69.7,7565.72
69.75,7567.12
69.8,7568.51
69.85,7569.91
69.9,7571.3
69.95,7572.7
70,7574.09
70.05,7575.49
70.1,7576.88
70.15,7578.28
70.2,7579.67
70.25,7581.07
70.3,7582.46
70.35,7583.86
70.4,7585.25
70.45,7586.65
70.5,7588.04
70.55,7589.44
70.6,7590.83
70.65,7592.23
70.7,7593.63
70.75,7595.02
70.8,7596.42
70.85,7597.81
70.9,7599.21
70.95,7600.6
71,7602
71.05,7603.39
71.1,7604.79
71.15,7606.18
71.2,7607.58
71.25,7608.97
71.3,7610.37
71.35,7611.76
71.4,7613.16
71.45,7614.55
71.5,7615.95
71.55,7617.34
71.6,7618.74
71.65,7620.13
71.7,7621.53
71.75,7622.92
71.8,7624.32
71.85,7625.71
71.9,7627.11
71.95,7628.5
72,7629.9
72.05,7631.29
72.1,7632.69
72.15,7634.08
72.2,7635.48
72.25,7636.87
72.3,7638.27
72.35,7639.66
72.4,7641.06
72.45,7642.45
72.5,7643.85
72.55,7645.24
72.6,7646.64
72.65,7648.03
72.7,7649.43
72.75,7650.82
72.8,7652.22
72.85,7653.61
72.9,7655.01
72.95,7656.4
73,7657.8
73.05,7659.19
73.1,7660.59
73.15,7661.98
73.2,7663.38
73.25,7664.77
73.3,7666.17
73.35,7667.56
73.4,7668.96
73.45,7670.35
73.5,7671.75
73.55,7673.14
73.6,7674.54
73.65,7675.93
73.7,7677.33
73.75,7678.72
73.8,7680.12
73.85,7681.51
73.9,7682.91
73.95,7684.3
74,7685.7
74.05,7687.09
74.1,7688.49
74.15,7689.88
74.2,7691.28
74.25,7692.67
74.3,7694.07
74.35,7695.46
74.4,7696.86
74.45,7698.25
74.5,7699.65
74.55,7701.04
74.6,7702.44
74.65,7703.83
74.7,7705.23
74.75,7706.62
74.8,7708.02
74.85,7709.41
74.9,7710.81
74.95,7712.2
75,7713.6
75.05,7715
75.1,7716.39
75.15,7717.79
75.2,7719.18
75.25,7720.58
75.3,7721.97
75.35,7723.37
75.4,7724.76
75.45,7726.16
75.5,7727.55
75.55,7728.95
75.6,7730.34
75.65,7731.74
75.7,7733.13
75.75,7734.53
75.8,7735.92
75.85,7737.32
75.9,7738.71
75.95,7740.11
76,7741.5
76.05,7742.9
76.1,7744.29
76.15,7745.69
76.2,7747.08
76.25,7748.48
76.3,7749.87
76.35,7751.27
76.4,7752.66
76.45,7754.06
76.5,7755.45
76.55,7756.85
76.6,7758.24
76.65,7759.64
76.7,7761.03
76.75,7762.43
76.8,7763.82
76.85,7765.22
76.9,7766.61
76.95,7768.01
77,7769.4
77.05,7770.8
77.1,7772.19
77.15,7773.59
77.2,7774.98
77.25,7776.38
77.3,7777.77
77.35,7779.17
77.4,7780.56
77.45,7781.96
77.5,7783.35
77.55,7784.75
77.6,7786.14
77.65,7787.54
77.7,7788.93
77.75,7790.33
77.8,7791.72
77.85,7793.12
77.9,7794.51
77.95,7795.91
78,7797.3
78.05,7798.7
78.1,7800.09
78.15,7801.49
78.2,7802.88
78.25,7804.28
78.3,7805.67
78.35,7807.07
78.4,7808.46
78.45,7809.86
78.5,7811.25
78.55,7812.65
78.6,7814.04
78.65,7815.44
78.7,7816.83
