time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14
32.6,24.7692,65.8409,3264.44,4795.19,5195.51,6973.89,2056.01,7238.65,8145.72,2857.37,3398.6,9264.22,6244.29,9129
32.65,26.1588,67.2298,3265.83,4796.57,5196.9,6975.29,2057.4,7240.04,8147.11,2858.76,3399.99,9265.61,6245.68,9130.39
32.7,27.5484,68.6187,3267.21,4797.96,5198.29,6976.69,2058.79,7241.43,8148.51,2860.15,3401.38,9267,6247.07,9131.78
32.75,28.938,70.0076,3268.59,4799.35,5199.68,6978.08,2060.18,7242.82,8149.9,2861.54,3402.77,9268.39,6248.46,9133.17
32.8,30.3276,71.3965,3269.98,4800.74,5201.07,6979.48,2061.57,7244.21,8151.29,2862.93,3404.16,9269.78,6249.85,9134.56
32.85,31.7172,72.7854,3271.36,4802.13,5202.46,6980.88,2062.96,7245.6,8152.69,2864.32,3405.55,9271.17,6251.24,9135.95
32.9,33.1069,74.1743,3272.74,4803.52,5203.85,6982.27,2064.36,7246.99,8154.08,2865.71,3406.94,9272.56,6252.63,9137.34
32.95,34.4965,75.5632,3274.13,4804.91,5205.23,6983.67,2065.75,7248.38,8155.48,2867.09,3408.33,9273.95,6254.02,9138.73
33,35.8861,76.9521,3275.51,4806.3,5206.62,6985.07,2067.14,7249.76,8156.87,2868.48,3409.72,9275.34,6255.42,9140.12
33.05,37.2757,78.3409,3276.89,4807.69,5208.01,6986.46,2068.53,7251.15,8158.26,2869.87,3411.1,9276.72,6256.81,9141.51
33.1,38.6653,79.7298,3278.28,4809.08,5209.4,6987.86,2069.92,7252.54,8159.66,2871.26,3412.49,9278.11,6258.2,9142.9
33.15,40.0549,81.1187,3279.66,4810.47,5210.79,6989.26,2071.31,7253.93,8161.05,2872.65,3413.88,9279.5,6259.59,9144.29
33.2,41.4445,82.5076,3281.05,4811.86,5212.18,6990.65,2072.71,7255.32,8162.45,2874.04,3415.27,9280.89,6260.98,9145.68
33.25,42.8341,83.8965,3282.43,4813.25,5213.57,6992.05,2074.1,7256.71,8163.84,2875.43,3416.66,9282.28,6262.37,9147.07
33.3,44.2237,85.2854,3283.81,4814.64,5214.96,6993.45,2075.49,7258.1,8165.23,2876.82,3418.05,9283.67,6263.76,9148.46
33.35,45.6134,86.6743,3285.2,4816.03,5216.35,6994.84,2076.88,7259.49,8166.63,2878.21,3419.44,9285.06,6265.15,9149.85
33.4,47.003,88.0632,3286.58,4817.42,5217.74,6996.24,2078.27,7260.88,8168.02,2879.59,3420.83,9286.45,6266.54,9151.24
33.45,48.3926,89.4521,3287.96,4818.81,5219.12,6997.64,2079.66,7262.26,8169.42,2880.98,3422.22,9287.84,6267.94,9152.63
33.5,49.7822,90.8409,3289.35,4820.2,5220.51,6999.03,2081.05,7263.65,8170.81,2882.37,3423.6,9289.22,6269.33,9154.02
33.55,51.1718,92.2298,3290.73,4821.59,5221.9,7000.43,2082.45,7265.04,8172.2,2883.76,3424.99,9290.61,6270.72,9155.4
33.6,52.5614,93.6187,3292.12,4822.98,5223.29,7001.83,2083.84,7266.43,8173.6,2885.15,3426.38,9292,6272.11,9156.79
33.65,53.951,95.0076,3293.5,4824.37,5224.68,7003.22,2085.23,7267.82,8174.99,2886.54,3427.77,9293.39,6273.5,9158.18
33.7,55.3406,96.3965,3294.88,4825.75,5226.07,7004.62,2086.62,7269.21,8176.39,2887.93,3429.16,9294.78,6274.89,9159.57
33.75,56.7302,97.7854,3296.27,4827.14,5227.46,7006.02,2088.01,7270.6,8177.78,2889.32,3430.55,9296.17,6276.28,9160.96
33.8,58.1198,99.1743,3297.65,4828.53,5228.85,7007.41,2089.4,7271.99,8179.17,2890.71,3431.94,9297.56,6277.67,9162.35
33.85,59.5094,100.563,3299.03,4829.92,5230.24,7008.81,2090.8,7273.38,8180.57,2892.09,3433.33,9298.95,6279.07,9163.74
33.9,60.899,101.952,3300.42,4831.31,5231.62,7010.21,2092.19,7274.76,8181.96,2893.48,3434.72,9300.34,6280.46,9165.13
33.95,62.2886,103.341,3301.8,4832.7,5233.01,7011.6,2093.58,7276.15,8183.36,2894.87,3436.1,9301.72,6281.85,9166.52
34,63.6782,104.73,3303.18,4834.09,5234.4,7013,2094.97,7277.54,8184.75,2896.26,3437.49,9303.11,6283.24,9167.91
34.05,65.0678,106.119,3304.57,4835.48,5235.79,7014.4,2096.36,7278.93,8186.14,2897.65,3438.88,9304.5,6284.63,9169.3
34.1,66.4575,107.508,3305.95,4836.87,5237.18,7015.79,2097.75,7280.32,8187.54,2899.04,3440.27,9305.89,6286.02,9170.69
34.15,67.8471,108.896,3307.34,4838.26,5238.57,7017.19,2099.14,7281.71,8188.93,2900.43,3441.66,9307.28,6287.41,9172.08
34.2,69.2367,110.285,3308.72,4839.65,5239.96,7018.59,2100.54,7283.1,8190.32,2901.82,3443.05,9308.67,6288.8,9173.47
34.25,70.6263,111.674,3310.1,4841.04,5241.35,7019.98,2101.93,7284.49,8191.72,2903.21,3444.44,9310.06,6290.19,9174.86
34.3,72.0159,113.063,3311.49,4842.43,5242.74,7021.38,2103.32,7285.88,8193.11,2904.59,3445.83,9311.45,6291.59,9176.25
34.35,73.4055,114.452,3312.87,4843.82,5244.12,7022.77,2104.71,7287.26,8194.51,2905.98,3447.22,9312.84,6292.98,9177.64
34.4,74.7951,115.841,3314.25,4845.21,5245.51,7024.17,2106.1,7288.65,8195.9,2907.37,3448.6,9314.23,6294.37,9179.03
34.45,76.1847,117.23,3315.64,4846.6,5246.9,7025.57,2107.49,7290.04,8197.29,2908.76,3449.99,9315.61,6295.76,9180.42
34.5,77.5743,118.619,3317.02,4847.99,5248.29,7026.96,2108.89,7291.43,8198.69,2910.15,3451.38,9317,6297.15,9181.81
34.55,78.9639,120.008,3318.4,4849.38,5249.68,7028.36,2110.28,7292.82,8200.08,2911.54,3452.77,9318.39,6298.54,9183.2
34.6,80.3535,121.396,3319.79,4850.77,5251.07,7029.76,2111.67,7294.21,8201.48,2912.93,3454.16,9319.78,6299.93,9184.59
34.65,81.7431,122.785,3321.17,4852.16,5252.46,7031.15,2113.06,7295.6,8202.87,2914.32,3455.55,9321.17,6301.32,9185.98
34.7,83.1327,124.174,3322.56,4853.55,5253.85,7032.55,2114.45,7296.99,8204.26,2915.7,3456.94,9322.56,6302.71,9187.37
34.75,84.5223,125.563,3323.94,4854.93,5255.24,7033.95,2115.84,7298.38,8205.66,2917.09,3458.33,9323.95,6304.11,9188.76
34.8,85.9119,126.952,3325.32,4856.32,5256.62,7035.34,2117.23,7299.76,8207.05,2918.48,3459.72,9325.34,6305.5,9190.15
34.85,87.3015,128.341,3326.71,4857.71,5258.01,7036.74,2118.63,7301.15,8208.45,2919.87,3461.1,9326.73,6306.89,9191.54
34.9,88.6911,129.73,3328.09,4859.1,5259.4,7038.14,2120.02,7302.54,8209.84,2921.26,3462.49,9328.11,6308.28,9192.93
34.95,90.0807,131.119,3329.47,4860.49,5260.79,7039.53,2121.41,7303.93,8211.23,2922.65,3463.88,9329.5,6309.67,9194.32
35,91.4703,132.508,3330.86,4861.88,5262.18,7040.93,2122.8,7305.32,8212.63,2924.04,3465.27,9330.89,6311.06,9195.71
35.05,92.8599,133.896,3332.24,4863.27,5263.57,7042.33,2124.19,7306.71,8214.02,2925.43,3466.66,9332.28,6312.45,9197.1
35.1,94.2495,135.285,3333.63,4864.66,5264.96,7043.72,2125.58,7308.1,8215.42,2926.82,3468.05,9333.67,6313.84,9198.49
35.15,95.6391,136.674,3335.01,4866.05,5266.35,7045.12,2126.98,7309.49,8216.81,2928.2,3469.44,9335.06,6315.23,9199.88
35.2,97.0287,138.063,3336.39,4867.44,5267.74,7046.52,2128.37,7310.88,8218.2,2929.59,3470.83,9336.45,6316.63,9201.27
35.25,98.4183,139.452,3337.78,4868.83,5269.12,7047.91,2129.76,7312.26,8219.6,2930.98,3472.22,9337.84,6318.02,9202.66
35.3,99.8079,140.841,3339.16,4870.22,5270.51,7049.31,2131.15,7313.65,8220.99,2932.37,3473.6,9339.23,6319.41,9204.05
35.35,101.197,142.23,3340.54,4871.61,5271.9,7050.71,2132.54,7315.04,8222.39,2933.76,3474.99,9340.62,6320.8,9205.44
35.4,102.587,143.619,3341.93,4873,5273.29,7052.1,2133.93,7316.43,8223.78,2935.15,3476.38,9342,6322.19,9206.83
35.45,103.977,145.008,3343.31,4874.39,5274.68,7053.5,2135.32,7317.82,8225.17,2936.54,3477.77,9343.39,6323.58,9208.22
35.5,105.366,146.397,3344.69,4875.78,5276.07,7054.9,2136.72,7319.21,8226.57,2937.93,3479.16,9344.78,6324.97,9209.61
35.55,106.756,147.785,3346.08,4877.17,5277.46,7056.29,2138.11,7320.6,8227.96,2939.32,3480.55,9346.17,6326.36,9211
35.6,108.145,149.174,3347.46,4878.56,5278.85,7057.69,2139.5,7321.99,8229.36,2940.7,3481.94,9347.56,6327.75,9212.39
35.65,109.535,150.563,3348.85,4879.95,5280.24,7059.09,2140.89,7323.38,8230.75,2942.09,3483.33,9348.95,6329.15,9213.78
35.7,110.925,151.952,3350.23,4881.34,5281.62,7060.48,2142.28,7324.76,8232.14,2943.48,3484.72,9350.34,6330.54,9215.17
35.75,112.314,153.341,3351.61,4882.72,5283.01,7061.88,2143.67,7326.15,8233.54,2944.87,3486.1,9351.73,6331.93,9216.56
35.8,113.704,154.73,3353,4884.11,5284.4,7063.28,2145.07,7327.54,8234.93,2946.26,3487.49,9353.12,6333.32,9217.95
35.85,115.093,156.119,3354.38,4885.5,5285.79,7064.67,2146.46,7328.93,8236.32,2947.65,3488.88,9354.5,6334.71,9219.34
35.9,116.483,157.508,3355.76,4886.89,5287.18,7066.07,2147.85,7330.32,8237.72,2949.04,3490.27,9355.89,6336.1,9220.73
35.95,117.873,158.897,3357.15,4888.28,5288.57,7067.47,2149.24,7331.71,8239.11,2950.43,3491.66,9357.28,6337.49,9222.12
36,119.262,160.285,3358.53,4889.67,5289.96,7068.86,2150.63,7333.1,8240.51,2951.82,3493.05,9358.67,6338.88,9223.51
36.05,120.652,161.674,3359.92,4891.06,5291.35,7070.26,2152.02,7334.49,8241.9,2953.2,3494.44,9360.06,6340.28,9224.9
36.1,122.041,163.063,3361.3,4892.45,5292.74,7071.66,2153.41,7335.88,8243.29,2954.59,3495.83,9361.45,6341.67,9226.29
36.15,123.431,164.452,3362.68,4893.84,5294.12,7073.05,2154.81,7337.26,8244.69,2955.98,3497.22,9362.84,6343.06,9227.68
36.2,124.821,165.841,3364.07,4895.23,5295.51,7074.45,2156.2,7338.65,8246.08,2957.37,3498.6,9364.23,6344.45,9229.07
36.25,126.21,167.23,3365.45,4896.62,5296.9,7075.84,2157.59,7340.04,8247.48,2958.76,3499.99,9365.62,6345.84,9230.46
36.3,127.6,168.619,3366.83,4898.01,5298.29,7077.24,2158.98,7341.43,8248.87,2960.15,3501.38,9367,6347.23,9231.85
36.35,128.989,170.008,3368.22,4899.4,5299.68,7078.64,2160.37,7342.82,8250.26,2961.54,3502.77,9368.39,6348.62,9233.24
36.4,130.379,171.397,3369.6,4900.79,5301.07,7080.03,2161.76,7344.21,8251.66,2962.93,3504.16,9369.78,6350.01,9234.63
36.45,131.769,172.785,3370.98,4902.18,5302.46,7081.43,2163.16,7345.6,8253.05,2964.32,3505.55,9371.17,6351.4,9236.02
36.5,133.158,174.174,3372.37,4903.57,5303.85,7082.83,2164.55,7346.99,8254.45,2965.7,3506.94,9372.56,6352.8,9237.41
36.55,134.548,175.563,3373.75,4904.96,5305.24,7084.22,2165.94,7348.38,8255.84,2967.09,3508.33,9373.95,6354.19,9238.79
36.6,135.937,176.952,3375.14,4906.35,5306.62,7085.62,2167.33,7349.76,8257.23,2968.48,3509.72,9375.34,6355.58,9240.18
36.65,137.327,178.341,3376.52,4907.74,5308.01,7087.02,2168.72,7351.15,8258.63,2969.87,3511.1,9376.73,6356.97,9241.57
36.7,138.716,179.73,3377.9,4909.13,5309.4,7088.41,2170.11,7352.54,8260.02,2971.26,3512.49,9378.12,6358.36,9242.96
36.75,140.106,181.119,3379.29,4910.52,5310.79,7089.81,2171.5,7353.93,8261.42,2972.65,3513.88,9379.51,6359.75,9244.35
36.8,141.496,182.508,3380.67,4911.9,5312.18,7091.21,2172.9,7355.32,8262.81,2974.04,3515.27,9380.89,6361.14,9245.74
36.85,142.885,183.897,3382.05,4913.29,5313.57,7092.6,2174.29,7356.71,8264.2,2975.43,3516.66,9382.28,6362.53,9247.13
36.9,144.275,185.285,3383.44,4914.68,5314.96,7094,2175.68,7358.1,8265.6,2976.82,3518.05,9383.67,6363.92,9248.52
36.95,145.664,186.674,3384.82,4916.07,5316.35,7095.4,2177.07,7359.49,8266.99,2978.2,3519.44,9385.06,6365.32,9249.91
37,147.054,188.063,3386.21,4917.46,5317.74,7096.79,2178.46,7360.88,8268.39,2979.59,3520.83,9386.45,6366.71,9251.3
37.05,148.444,189.452,3387.59,4918.85,5319.12,7098.19,2179.85,7362.26,8269.78,2980.98,3522.22,9387.84,6368.1,9252.69
37.1,149.833,190.841,3388.97,4920.24,5320.51,7099.59,2181.25,7363.65,8271.17,2982.37,3523.6,9389.23,6369.49,9254.08
37.15,151.223,192.23,3390.36,4921.63,5321.9,7100.98,2182.64,7365.04,8272.57,2983.76,3524.99,9390.62,6370.88,9255.47
37.2,152.612,193.619,3391.74,4923.02,5323.29,7102.38,2184.03,7366.43,8273.96,2985.15,3526.38,9392.01,6372.27,9256.86
37.25,154.002,195.008,3393.12,4924.41,5324.68,7103.78,2185.42,7367.82,8275.36,2986.54,3527.77,9393.39,6373.66,9258.25
37.3,155.391,196.397,3394.51,4925.8,5326.07,7105.17,2186.81,7369.21,8276.75,2987.93,3529.16,9394.78,6375.05,9259.64
37.35,156.781,197.785,3395.89,4927.19,5327.46,7106.57,2188.2,7370.6,8278.14,2989.32,3530.55,9396.17,6376.44,9261.03
37.4,158.171,199.174,3397.28,4928.58,5328.85,7107.97,2189.59,7371.99,8279.54,2990.7,3531.94,9397.56,6377.84,9262.42
37.45,159.56,200.563,3398.66,4929.97,5330.24,7109.36,2190.99,7373.38,8280.93,2992.09,3533.33,9398.95,6379.23,9263.81
37.5,160.95,201.952,3400.04,4931.36,5331.62,7110.76,2192.38,7374.76,8282.33,2993.48,3534.72,9400.34,6380.62,9265.2
37.55,162.339,203.341,3401.43,4932.75,5333.01,7112.16,2193.77,7376.15,8283.72,2994.87,3536.1,9401.73,6382.01,9266.59
37.6,163.729,204.73,3402.81,4934.14,5334.4,7113.55,2195.16,7377.54,8285.11,2996.26,3537.49,9403.12,6383.4,9267.98
37.65,165.119,206.119,3404.19,4935.53,5335.79,7114.95,2196.55,7378.93,8286.51,2997.65,3538.88,9404.51,6384.79,9269.37
37.7,166.508,207.508,3405.58,4936.92,5337.18,7116.35,2197.94,7380.32,8287.9,2999.04,3540.27,9405.89,6386.18,9270.76
37.75,167.898,208.897,3406.96,4938.31,5338.57,7117.74,2199.34,7381.71,8289.29,3000.43,3541.66,9407.28,6387.57,9272.15
37.8,169.287,210.285,3408.34,4939.7,5339.96,7119.14,2200.73,7383.1,8290.69,3001.81,3543.05,9408.67,6388.97,9273.54
37.85,170.677,211.674,3409.73,4941.08,5341.35,7120.54,2202.12,7384.49,8292.08,3003.2,3544.44,9410.06,6390.36,9274.93
37.9,172.066,213.063,3411.11,4942.47,5342.74,7121.93,2203.51,7385.88,8293.48,3004.59,3545.83,9411.45,6391.75,9276.32
37.95,173.456,214.452,3412.5,4943.86,5344.12,7123.33,2204.9,7387.26,8294.87,3005.98,3547.22,9412.84,6393.14,9277.71
38,174.846,215.841,3413.88,4945.25,5345.51,7124.73,2206.29,7388.65,8296.26,3007.37,3548.6,9414.23,6394.53,9279.1
38.05,176.235,217.23,3415.26,4946.64,5346.9,7126.12,2207.68,7390.04,8297.66,3008.76,3549.99,9415.62,6395.92,9280.49
38.1,177.625,218.619,3416.65,4948.03,5348.29,7127.52,2209.08,7391.43,8299.05,3010.15,3551.38,9417.01,6397.31,9281.88
38.15,179.014,220.008,3418.03,4949.42,5349.68,7128.92,2210.47,7392.82,8300.45,3011.54,3552.77,9418.4,6398.7,9283.27
38.2,180.404,221.397,3419.41,4950.81,5351.07,7130.31,2211.86,7394.21,8301.84,3012.93,3554.16,9419.78,6400.09,9284.66
38.25,181.794,222.785,3420.8,4952.2,5352.46,7131.71,2213.25,7395.6,8303.23,3014.31,3555.55,9421.17,6401.49,9286.05
38.3,183.183,224.174,3422.18,4953.59,5353.85,7133.1,2214.64,7396.99,8304.63,3015.7,3556.94,9422.56,6402.88,9287.44
38.35,184.573,225.563,3423.57,4954.98,5355.24,7134.5,2216.03,7398.38,8306.02,3017.09,3558.33,9423.95,6404.27,9288.83
38.4,185.962,226.952,3424.95,4956.37,5356.62,7135.9,2217.42,7399.76,8307.42,3018.48,3559.72,9425.34,6405.66,9290.22
38.45,187.352,228.341,3426.33,4957.76,5358.01,7137.29,2218.82,7401.15,8308.81,3019.87,3561.1,9426.73,6407.05,9291.61
38.5,188.741,229.73,3427.72,4959.15,5359.4,7138.69,2220.21,7402.54,8310.2,3021.26,3562.49,9428.12,6408.44,9293
38.55,190.131,231.119,3429.1,4960.54,5360.79,7140.09,2221.6,7403.93,8311.6,3022.65,3563.88,9429.51,6409.83,9294.39
38.6,191.521,232.508,3430.48,4961.93,5362.18,7141.48,2222.99,7405.32,8312.99,3024.04,3565.27,9430.9,6411.22,9295.78
38.65,192.91,233.897,3431.87,4963.32,5363.57,7142.88,2224.38,7406.71,8314.39,3025.43,3566.66,9432.28,6412.61,9297.17
38.7,194.3,235.285,3433.25,4964.71,5364.96,7144.28,2225.77,7408.1,8315.78,3026.81,3568.05,9433.67,6414.01,9298.56
38.75,195.689,236.674,3434.64,4966.1,5366.35,7145.67,2227.17,7409.49,8317.17,3028.2,3569.44,9435.06,6415.4,9299.95
38.8,197.079,238.063,3436.02,4967.49,5367.74,7147.07,2228.56,7410.88,8318.57,3029.59,3570.83,9436.45,6416.79,9301.34
38.85,198.468,239.452,3437.4,4968.87,5369.12,7148.47,2229.95,7412.26,8319.96,3030.98,3572.22,9437.84,6418.18,9302.73
38.9,199.858,240.841,3438.79,4970.26,5370.51,7149.86,2231.34,7413.65,8321.36,3032.37,3573.6,9439.23,6419.57,9304.12
38.95,201.248,242.23,3440.17,4971.65,5371.9,7151.26,2232.73,7415.04,8322.75,3033.76,3574.99,9440.62,6420.96,9305.51
39,202.637,243.619,3441.55,4973.04,5373.29,7152.66,2234.12,7416.43,8324.14,3035.15,3576.38,9442.01,6422.35,9306.9
39.05,204.027,245.008,3442.94,4974.43,5374.68,7154.05,2235.51,7417.82,8325.54,3036.54,3577.77,9443.4,6423.74,9308.29
39.1,205.416,246.397,3444.32,4975.82,5376.07,7155.45,2236.91,7419.21,8326.93,3037.93,3579.16,9444.78,6425.13,9309.68
39.15,206.806,247.785,3445.7,4977.21,5377.46,7156.85,2238.3,7420.6,8328.32,3039.31,3580.55,9446.17,6426.53,9311.07
39.2,208.195,249.174,3447.09,4978.6,5378.85,7158.24,2239.69,7421.99,8329.72,3040.7,3581.94,9447.56,6427.92,9312.46
39.25,209.585,250.563,3448.47,4979.99,5380.24,7159.64,2241.08,7423.38,8331.11,3042.09,3583.33,9448.95,6429.31,9313.85
39.3,210.975,251.952,3449.86,4981.38,5381.62,7161.04,2242.47,7424.76,8332.51,3043.48,3584.72,9450.34,6430.7,9315.24
39.35,212.364,253.341,3451.24,4982.77,5383.01,7162.43,2243.86,7426.15,8333.9,3044.87,3586.1,9451.73,6432.09,9316.62
39.4,213.754,254.73,3452.62,4984.16,5384.4,7163.83,2245.26,7427.54,8335.29,3046.26,3587.49,9453.12,6433.48,9318.01
39.45,215.143,256.119,3454.01,4985.55,5385.79,7165.23,2246.65,7428.93,8336.69,3047.65,3588.88,9454.51,6434.87,9319.4
39.5,216.533,257.508,3455.39,4986.94,5387.18,7166.62,2248.04,7430.32,8338.08,3049.04,3590.27,9455.9,6436.26,9320.79
39.55,217.922,258.897,3456.77,4988.33,5388.57,7168.02,2249.43,7431.71,8339.48,3050.43,3591.66,9457.29,6437.65,9322.18
39.6,219.312,260.285,3458.16,4989.72,5389.96,7169.42,2250.82,7433.1,8340.87,3051.81,3593.05,9458.67,6439.05,9323.57
39.65,220.702,261.674,3459.54,4991.11,5391.35,7170.81,2252.21,7434.49,8342.26,3053.2,3594.44,9460.06,6440.44,9324.96
39.7,222.091,263.063,3460.93,4992.5,5392.74,7172.21,2253.6,7435.88,8343.66,3054.59,3595.83,9461.45,6441.83,9326.35
39.75,223.481,264.452,3462.31,4993.89,5394.12,7173.61,2255,7437.26,8345.05,3055.98,3597.22,9462.84,6443.22,9327.74
39.8,224.87,265.841,3463.69,4995.28,5395.51,7175,2256.39,7438.65,8346.45,3057.37,3598.6,9464.23,6444.61,9329.13
39.85,226.26,267.23,3465.08,4996.67,5396.9,7176.4,2257.78,7440.04,8347.84,3058.76,3599.99,9465.62,6446,9330.52
39.9,227.649,268.619,3466.46,4998.05,5398.29,7177.8,2259.17,7441.43,8349.23,3060.15,3601.38,9467.01,6447.39,9331.91
39.95,229.039,270.008,3467.84,4999.44,5399.68,7179.19,2260.56,7442.82,8350.63,3061.54,3602.77,9468.4,6448.78,9333.3
40,230.429,271.397,3469.23,5000.83,5401.07,7180.59,2261.95,7444.21,8352.02,3062.93,3604.16,9469.79,6450.18,9334.69
40.05,231.818,272.785,3470.61,5002.22,5402.46,7181.99,2263.35,7445.6,8353.42,3064.31,3605.55,9471.17,6451.57,9336.08
40.1,233.208,274.174,3472,5003.61,5403.85,7183.38,2264.74,7446.99,8354.81,3065.7,3606.94,9472.56,6452.96,9337.47
40.15,234.597,275.563,3473.38,5005,5405.24,7184.78,2266.13,7448.38,8356.2,3067.09,3608.33,9473.95,6454.35,9338.86
40.2,235.987,276.952,3474.76,5006.39,5406.62,7186.18,2267.52,7449.76,8357.6,3068.48,3609.72,9475.34,6455.74,9340.25
40.25,237.376,278.341,3476.15,5007.78,5408.01,7187.57,2268.91,7451.15,8358.99,3069.87,3611.1,9476.73,6457.13,9341.64
40.3,238.766,279.73,3477.53,5009.17,5409.4,7188.97,2270.3,7452.54,8360.39,3071.26,3612.49,9478.12,6458.52,9343.03
40.35,240.155,281.119,3478.91,5010.56,5410.79,7190.37,2271.69,7453.93,8361.78,3072.65,3613.88,9479.51,6459.91,9344.42
40.4,241.545,282.508,3480.3,5011.95,5412.18,7191.76,2273.09,7455.32,8363.17,3074.04,3615.27,9480.9,6461.3,9345.81
40.45,242.935,283.897,3481.68,5013.34,5413.57,7193.16,2274.48,7456.71,8364.57,3075.43,3616.66,9482.29,6462.7,9347.2
40.5,244.324,285.285,3483.07,5014.73,5414.96,7194.55,2275.87,7458.1,8365.96,3076.81,3618.05,9483.67,6464.09,9348.59
40.55,245.714,286.674,3484.45,5016.12,5416.35,7195.95,2277.26,7459.49,8367.36,3078.2,3619.44,9485.06,6465.48,9349.98
40.6,247.103,288.063,3485.83,5017.51,5417.74,7197.35,2278.65,7460.88,8368.75,3079.59,3620.83,9486.45,6466.87,9351.37
40.65,248.493,289.452,3487.22,5018.9,5419.13,7198.74,2280.04,7462.26,8370.14,3080.98,3622.22,9487.84,6468.26,9352.76
40.7,249.882,290.841,3488.6,5020.29,5420.51,7200.14,2281.44,7463.65,8371.54,3082.37,3623.6,9489.23,6469.65,9354.15
40.75,251.272,292.23,3489.98,5021.68,5421.9,7201.54,2282.83,7465.04,8372.93,3083.76,3624.99,9490.62,6471.04,9355.54
40.8,252.662,293.619,3491.37,5023.07,5423.29,7202.93,2284.22,7466.43,8374.32,3085.15,3626.38,9492.01,6472.43,9356.93
40.85,254.051,295.008,3492.75,5024.46,5424.68,7204.33,2285.61,7467.82,8375.72,3086.54,3627.77,9493.4,6473.82,9358.32
40.9,255.441,296.397,3494.13,5025.84,5426.07,7205.73,2287,7469.21,8377.11,3087.92,3629.16,9494.79,6475.22,9359.71
40.95,256.83,297.785,3495.52,5027.23,5427.46,7207.12,2288.39,7470.6,8378.51,3089.31,3630.55,9496.18,6476.61,9361.1
41,258.22,299.174,3496.9,5028.62,5428.85,7208.52,2289.78,7471.99,8379.9,3090.7,3631.94,9497.56,6478,9362.49
41.05,259.609,300.563,3498.29,5030.01,5430.24,7209.92,2291.18,7473.38,8381.29,3092.09,3633.33,9498.95,6479.39,9363.88
41.1,260.999,301.952,3499.67,5031.4,5431.63,7211.31,2292.57,7474.76,8382.69,3093.48,3634.72,9500.34,6480.78,9365.27
41.15,262.388,303.341,3501.05,5032.79,5433.01,7212.71,2293.96,7476.15,8384.08,3094.87,3636.1,9501.73,6482.17,9366.66
41.2,263.778,304.73,3502.44,5034.18,5434.4,7214.11,2295.35,7477.54,8385.48,3096.26,3637.49,9503.12,6483.56,9368.05
41.25,265.168,306.119,3503.82,5035.57,5435.79,7215.5,2296.74,7478.93,8386.87,3097.65,3638.88,9504.51,6484.95,9369.44
41.3,266.557,307.508,3505.2,5036.96,5437.18,7216.9,2298.13,7480.32,8388.26,3099.04,3640.27,9505.9,6486.34,9370.83
41.35,267.947,308.897,3506.59,5038.35,5438.57,7218.3,2299.53,7481.71,8389.66,3100.42,3641.66,9507.29,6487.74,9372.22
41.4,269.336,310.285,3507.97,5039.74,5439.96,7219.69,2300.92,7483.1,8391.05,3101.81,3643.05,9508.68,6489.13,9373.61
41.45,270.726,311.674,3509.36,5041.13,5441.35,7221.09,2302.31,7484.49,8392.45,3103.2,3644.44,9510.06,6490.52,9375
41.5,272.115,313.063,3510.74,5042.52,5442.74,7222.49,2303.7,7485.88,8393.84,3104.59,3645.83,9511.45,6491.91,9376.39
41.55,273.505,314.452,3512.12,5043.91,5444.13,7223.88,2305.09,7487.26,8395.23,3105.98,3647.22,9512.84,6493.3,9377.78
41.6,274.894,315.841,3513.51,5045.3,5445.51,7225.28,2306.48,7488.65,8396.63,3107.37,3648.6,9514.23,6494.69,9379.17
41.65,276.284,317.23,3514.89,5046.69,5446.9,7226.68,2307.87,7490.04,8398.02,3108.76,3649.99,9515.62,6496.08,9380.56
41.7,277.674,318.619,3516.27,5048.08,5448.29,7228.07,2309.27,7491.43,8399.42,3110.15,3651.38,9517.01,6497.47,9381.95
41.75,279.063,320.008,3517.66,5049.47,5449.68,7229.47,2310.66,7492.82,8400.81,3111.54,3652.77,9518.4,6498.86,9383.34
41.8,280.453,321.397,3519.04,5050.86,5451.07,7230.87,2312.05,7494.21,8402.2,3112.92,3654.16,9519.79,6500.26,9384.73
41.85,281.842,322.785,3520.43,5052.25,5452.46,7232.26,2313.44,7495.6,8403.6,3114.31,3655.55,9521.18,6501.65,9386.12
41.9,283.232,324.174,3521.81,5053.63,5453.85,7233.66,2314.83,7496.99,8404.99,3115.7,3656.94,9522.56,6503.04,9387.5
41.95,284.621,325.563,3523.19,5055.02,5455.24,7235.06,2316.22,7498.38,8406.39,3117.09,3658.33,9523.95,6504.43,9388.89
42,286.011,326.952,3524.58,5056.41,5456.63,7236.45,2317.62,7499.76,8407.78,3118.48,3659.72,9525.34,6505.82,9390.28
42.05,287.4,328.341,3525.96,5057.8,5458.01,7237.85,2319.01,7501.15,8409.17,3119.87,3661.1,9526.73,6507.21,9391.67
42.1,288.79,329.73,3527.34,5059.19,5459.4,7239.25,2320.4,7502.54,8410.57,3121.26,3662.49,9528.12,6508.6,9393.06
42.15,290.18,331.119,3528.73,5060.58,5460.79,7240.64,2321.79,7503.93,8411.96,3122.65,3663.88,9529.51,6509.99,9394.45
42.2,291.569,332.508,3530.11,5061.97,5462.18,7242.04,2323.18,7505.32,8413.35,3124.04,3665.27,9530.9,6511.39,9395.84
