time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18
74.55,993.392,6868.48,1134.71,7189.66,5042.65,482.863,2866.25,4939.9,6932.92,4836.09,7626.01,9161.19,4078.31,2505,763.294,8535.89,6751.62,355.554
74.6,994.786,6869.88,1136.1,7191.05,5044.04,484.251,2867.64,4941.29,6934.31,4837.48,7627.4,9162.58,4079.7,2506.4,764.683,8537.28,6753.01,356.935
74.65,996.18,6871.27,1137.49,7192.44,5045.43,485.638,2869.03,4942.68,6935.7,4838.87,7628.79,9163.96,4081.09,2507.8,766.072,8538.67,6754.4,358.316
74.7,997.574,6872.66,1138.88,7193.83,5046.82,487.026,2870.42,4944.07,6937.09,4840.26,7630.19,9165.35,4082.48,2509.19,767.461,8540.06,6755.79,359.697
74.75,998.968,6874.06,1140.27,7195.22,5048.21,488.413,2871.81,4945.46,6938.48,4841.64,7631.58,9166.74,4083.87,2510.59,768.85,8541.45,6757.18,361.078
74.8,1000.36,6875.45,1141.66,7196.61,5049.6,489.801,2873.21,4946.85,6939.87,4843.03,7632.97,9168.13,4085.26,2511.99,770.239,8542.84,6758.58,362.459
74.85,1001.76,6876.85,1143.05,7198,5050.98,491.188,2874.6,4948.24,6941.26,4844.42,7634.36,9169.52,4086.65,2513.39,771.628,8544.22,6759.97,363.84
74.9,1003.15,6878.24,1144.44,7199.39,5052.37,492.576,2875.99,4949.63,6942.65,4845.81,7635.75,9170.91,4088.04,2514.79,773.016,8545.61,6761.36,365.221
74.95,1004.54,6879.63,1145.82,7200.78,5053.76,493.963,2877.38,4951.02,6944.04,4847.2,7637.14,9172.3,4089.43,2516.19,774.405,8547,6762.75,366.602
75,1005.94,6881.03,1147.21,7202.17,5055.15,495.351,2878.77,4952.41,6945.42,4848.59,7638.53,9173.69,4090.82,2517.59,775.794,8548.39,6764.15,367.984
75.05,1007.33,6882.42,1148.6,7203.56,5056.54,496.738,2880.16,4953.8,6946.81,4849.98,7639.92,9175.07,4092.21,2518.98,777.183,8549.78,6765.54,369.365
75.1,1008.73,6883.82,1149.99,7204.95,5057.93,498.126,2881.55,4955.19,6948.2,4851.37,7641.31,9176.46,4093.6,2520.38,778.572,8551.17,6766.93,370.746
75.15,1010.12,6885.21,1151.38,7206.34,5059.32,499.513,2882.94,4956.58,6949.59,4852.76,7642.7,9177.85,4094.99,2521.78,779.961,8552.56,6768.32,372.127
75.2,1011.51,6886.61,1152.77,7207.73,5060.71,500.901,2884.33,4957.97,6950.98,4854.14,7644.09,9179.24,4096.38,2523.18,781.35,8553.94,6769.71,373.508
75.25,1012.91,6888,1154.16,7209.12,5062.1,502.288,2885.72,4959.36,6952.37,4855.53,7645.48,9180.63,4097.77,2524.58,782.739,8555.33,6771.11,374.889
75.3,1014.3,6889.39,1155.55,7210.5,5063.48,503.676,2887.11,4960.75,6953.76,4856.92,7646.87,9182.02,4099.16,2525.98,784.128,8556.72,6772.5,376.27
75.35,1015.69,6890.79,1156.94,7211.89,5064.87,505.063,2888.5,4962.14,6955.15,4858.31,7648.26,9183.41,4100.55,2527.38,785.516,8558.11,6773.89,377.651
75.4,1017.09,6892.18,1158.32,7213.28,5066.26,506.451,2889.89,4963.53,6956.54,4859.7,7649.65,9184.79,4101.94,2528.78,786.905,8559.5,6775.28,379.032
75.45,1018.48,6893.58,1159.71,7214.67,5067.65,507.838,2891.29,4964.92,6957.92,4861.09,7651.04,9186.18,4103.33,2530.17,788.294,8560.89,6776.68,380.413
75.5,1019.88,6894.97,1161.1,7216.06,5069.04,509.226,2892.68,4966.32,6959.31,4862.48,7652.43,9187.57,4104.73,2531.57,789.683,8562.28,6778.07,381.794
75.55,1021.27,6896.37,1162.49,7217.45,5070.43,510.614,2894.07,4967.71,6960.7,4863.87,7653.82,9188.96,4106.12,2532.97,791.072,8563.67,6779.46,383.175
75.6,1022.66,6897.76,1163.88,7218.84,5071.82,512.001,2895.46,4969.1,6962.09,4865.26,7655.21,9190.35,4107.51,2534.37,792.461,8565.05,6780.85,384.557
75.65,1024.06,6899.15,1165.27,7220.23,5073.21,513.389,2896.85,4970.49,6963.48,4866.64,7656.6,9191.74,4108.9,2535.77,793.85,8566.44,6782.24,385.938
75.7,1025.45,6900.55,1166.66,7221.62,5074.6,514.776,2898.24,4971.88,6964.87,4868.03,7657.99,9193.13,4110.29,2537.17,795.239,8567.83,6783.64,387.319
75.75,1026.85,6901.94,1168.05,7223.01,5075.98,516.164,2899.63,4973.27,6966.26,4869.42,7659.38,9194.51,4111.68,2538.57,796.628,8569.22,6785.03,388.7
75.8,1028.24,6903.34,1169.44,7224.4,5077.37,517.551,2901.02,4974.66,6967.65,4870.81,7660.77,9195.9,4113.07,2539.96,798.016,8570.61,6786.42,390.081
75.85,1029.63,6904.73,1170.82,7225.79,5078.76,518.939,2902.41,4976.05,6969.04,4872.2,7662.17,9197.29,4114.46,2541.36,799.405,8572,6787.81,391.462
75.9,1031.03,6906.12,1172.21,7227.18,5080.15,520.326,2903.8,4977.44,6970.42,4873.59,7663.56,9198.68,4115.85,2542.76,800.794,8573.39,6789.2,392.843
75.95,1032.42,6907.52,1173.6,7228.57,5081.54,521.714,2905.19,4978.83,6971.81,4874.98,7664.95,9200.07,4117.24,2544.16,802.183,8574.77,6790.6,394.224
76,1033.82,6908.91,1174.99,7229.96,5082.93,523.101,2906.58,4980.22,6973.2,4876.37,7666.34,9201.46,4118.63,2545.56,803.572,8576.16,6791.99,395.605
76.05,1035.21,6910.31,1176.38,7231.35,5084.32,524.489,2907.98,4981.61,6974.59,4877.76,7667.73,9202.85,4120.02,2546.96,804.961,8577.55,6793.38,396.986
76.1,1036.6,6911.7,1177.77,7232.74,5085.71,525.876,2909.37,4983,6975.98,4879.14,7669.12,9204.24,4121.41,2548.36,806.35,8578.94,6794.77,398.368
76.15,1038,6913.1,1179.16,7234.13,5087.1,527.264,2910.76,4984.39,6977.37,4880.53,7670.51,9205.62,4122.8,2549.76,807.739,8580.33,6796.17,399.749
76.2,1039.39,6914.49,1180.55,7235.51,5088.48,528.651,2912.15,4985.78,6978.76,4881.92,7671.9,9207.01,4124.19,2551.15,809.128,8581.72,6797.56,401.13
76.25,1040.79,6915.88,1181.94,7236.9,5089.87,530.039,2913.54,4987.17,6980.15,4883.31,7673.29,9208.4,4125.58,2552.55,810.516,8583.11,6798.95,402.511
76.3,1042.18,6917.28,1183.32,7238.29,5091.26,531.426,2914.93,4988.56,6981.54,4884.7,7674.68,9209.79,4126.97,2553.95,811.905,8584.49,6800.34,403.892
76.35,1043.57,6918.67,1184.71,7239.68,5092.65,532.814,2916.32,4989.95,6982.92,4886.09,7676.07,9211.18,4128.36,2555.35,813.294,8585.88,6801.73,405.273
76.4,1044.97,6920.07,1186.1,7241.07,5094.04,534.201,2917.71,4991.34,6984.31,4887.48,7677.46,9212.57,4129.75,2556.75,814.683,8587.27,6803.13,406.654
76.45,1046.36,6921.46,1187.49,7242.46,5095.43,535.589,2919.1,4992.73,6985.7,4888.87,7678.85,9213.96,4131.14,2558.15,816.072,8588.66,6804.52,408.035
76.5,1047.76,6922.86,1188.88,7243.85,5096.82,536.976,2920.49,4994.12,6987.09,4890.26,7680.24,9215.34,4132.54,2559.55,817.461,8590.05,6805.91,409.416
76.55,1049.15,6924.25,1190.27,7245.24,5098.21,538.364,2921.88,4995.51,6988.48,4891.64,7681.63,9216.73,4133.93,2560.94,818.85,8591.44,6807.3,410.797
76.6,1050.54,6925.64,1191.66,7246.63,5099.6,539.751,2923.27,4996.9,6989.87,4893.03,7683.02,9218.12,4135.32,2562.34,820.239,8592.83,6808.7,412.178
76.65,1051.94,6927.04,1193.05,7248.02,5100.98,541.139,2924.66,4998.29,6991.26,4894.42,7684.41,9219.51,4136.71,2563.74,821.628,8594.22,6810.09,413.56
76.7,1053.33,6928.43,1194.44,7249.41,5102.37,542.527,2926.06,4999.68,6992.65,4895.81,7685.8,9220.9,4138.1,2565.14,823.016,8595.6,6811.48,414.941
76.75,1054.73,6929.83,1195.82,7250.8,5103.76,543.914,2927.45,5001.07,6994.04,4897.2,7687.19,9222.29,4139.49,2566.54,824.405,8596.99,6812.87,416.322
76.8,1056.12,6931.22,1197.21,7252.19,5105.15,545.302,2928.84,5002.46,6995.42,4898.59,7688.58,9223.68,4140.88,2567.94,825.794,8598.38,6814.26,417.703
76.85,1057.51,6932.61,1198.6,7253.58,5106.54,546.689,2930.23,5003.85,6996.81,4899.98,7689.97,9225.06,4142.27,2569.34,827.183,8599.77,6815.66,419.084
76.9,1058.91,6934.01,1199.99,7254.97,5107.93,548.077,2931.62,5005.24,6998.2,4901.37,7691.36,9226.45,4143.66,2570.74,828.572,8601.16,6817.05,420.465
76.95,1060.3,6935.4,1201.38,7256.36,5109.32,549.464,2933.01,5006.63,6999.59,4902.76,7692.75,9227.84,4145.05,2572.13,829.961,8602.55,6818.44,421.846
77,1061.69,6936.8,1202.77,7257.75,5110.71,550.852,2934.4,5008.02,7000.98,4904.14,7694.15,9229.23,4146.44,2573.53,831.35,8603.94,6819.83,423.227
77.05,1063.09,6938.19,1204.16,7259.14,5112.1,552.239,2935.79,5009.41,7002.37,4905.53,7695.54,9230.62,4147.83,2574.93,832.739,8605.32,6821.23,424.608
77.1,1064.48,6939.59,1205.55,7260.52,5113.48,553.627,2937.18,5010.8,7003.76,4906.92,7696.93,9232.01,4149.22,2576.33,834.128,8606.71,6822.62,425.99
77.15,1065.88,6940.98,1206.94,7261.91,5114.87,555.014,2938.57,5012.19,7005.15,4908.31,7698.32,9233.4,4150.61,2577.73,835.516,8608.1,6824.01,427.371
77.2,1067.27,6942.37,1208.32,7263.3,5116.26,556.402,2939.96,5013.58,7006.54,4909.7,7699.71,9234.79,4152,2579.13,836.905,8609.49,6825.4,428.752
77.25,1068.66,6943.77,1209.71,7264.69,5117.65,557.789,2941.35,5014.97,7007.92,4911.09,7701.1,9236.17,4153.39,2580.53,838.294,8610.88,6826.79,430.133
77.3,1070.06,6945.16,1211.1,7266.08,5119.04,559.177,2942.75,5016.36,7009.31,4912.48,7702.49,9237.56,4154.78,2581.92,839.683,8612.27,6828.19,431.514
77.35,1071.45,6946.56,1212.49,7267.47,5120.43,560.564,2944.14,5017.75,7010.7,4913.87,7703.88,9238.95,4156.17,2583.32,841.072,8613.66,6829.58,432.895
77.4,1072.85,6947.95,1213.88,7268.86,5121.82,561.952,2945.53,5019.14,7012.09,4915.26,7705.27,9240.34,4157.56,2584.72,842.461,8615.05,6830.97,434.276
77.45,1074.24,6949.35,1215.27,7270.25,5123.21,563.339,2946.92,5020.53,7013.48,4916.64,7706.66,9241.73,4158.96,2586.12,843.85,8616.43,6832.36,435.657
77.5,1075.63,6950.74,1216.66,7271.64,5124.6,564.727,2948.31,5021.93,7014.87,4918.03,7708.05,9243.12,4160.35,2587.52,845.239,8617.82,6833.76,437.038
77.55,1077.03,6952.13,1218.05,7273.03,5125.98,566.115,2949.7,5023.32,7016.26,4919.42,7709.44,9244.51,4161.74,2588.92,846.628,8619.21,6835.15,438.42
77.6,1078.42,6953.53,1219.44,7274.42,5127.37,567.502,2951.09,5024.71,7017.65,4920.81,7710.83,9245.89,4163.13,2590.32,848.016,8620.6,6836.54,439.801
77.65,1079.82,6954.92,1220.82,7275.81,5128.76,568.89,2952.48,5026.1,7019.04,4922.2,7712.22,9247.28,4164.52,2591.72,849.405,8621.99,6837.93,441.182
77.7,1081.21,6956.32,1222.21,7277.2,5130.15,570.277,2953.87,5027.49,7020.42,4923.59,7713.61,9248.67,4165.91,2593.11,850.794,8623.38,6839.32,442.563
77.75,1082.6,6957.71,1223.6,7278.59,5131.54,571.665,2955.26,5028.88,7021.81,4924.98,7715,9250.06,4167.3,2594.51,852.183,8624.77,6840.72,443.944
77.8,1084,6959.1,1224.99,7279.98,5132.93,573.052,2956.65,5030.27,7023.2,4926.37,7716.39,9251.45,4168.69,2595.91,853.572,8626.15,6842.11,445.325
77.85,1085.39,6960.5,1226.38,7281.37,5134.32,574.44,2958.04,5031.66,7024.59,4927.76,7717.78,9252.84,4170.08,2597.31,854.961,8627.54,6843.5,446.706
77.9,1086.79,6961.89,1227.77,7282.76,5135.71,575.827,2959.44,5033.05,7025.98,4929.14,7719.17,9254.23,4171.47,2598.71,856.35,8628.93,6844.89,448.087
77.95,1088.18,6963.29,1229.16,7284.15,5137.1,577.215,2960.83,5034.44,7027.37,4930.53,7720.56,9255.61,4172.86,2600.11,857.739,8630.32,6846.28,449.468
78,1089.57,6964.68,1230.55,7285.53,5138.48,578.602,2962.22,5035.83,7028.76,4931.92,7721.95,9257,4174.25,2601.51,859.128,8631.71,6847.68,450.85
78.05,1090.97,6966.08,1231.94,7286.92,5139.87,579.99,2963.61,5037.22,7030.15,4933.31,7723.34,9258.39,4175.64,2602.91,860.516,8633.1,6849.07,452.231
78.1,1092.36,6967.47,1233.32,7288.31,5141.26,581.377,2965,5038.61,7031.54,4934.7,7724.73,9259.78,4177.03,2604.3,861.905,8634.49,6850.46,453.612
78.15,1093.76,6968.86,1234.71,7289.7,5142.65,582.765,2966.39,5040,7032.92,4936.09,7726.13,9261.17,4178.42,2605.7,863.294,8635.87,6851.85,454.993
78.2,1095.15,6970.26,1236.1,7291.09,5144.04,584.152,2967.78,5041.39,7034.31,4937.48,7727.52,9262.56,4179.81,2607.1,864.683,8637.26,6853.25,456.374
78.25,1096.54,6971.65,1237.49,7292.48,5145.43,585.54,2969.17,5042.78,7035.7,4938.87,7728.91,9263.95,4181.2,2608.5,866.072,8638.65,6854.64,457.755
78.3,1097.94,6973.05,1238.88,7293.87,5146.82,586.927,2970.56,5044.17,7037.09,4940.26,7730.3,9265.33,4182.59,2609.9,867.461,8640.04,6856.03,459.136
78.35,1099.33,6974.44,1240.27,7295.26,5148.21,588.315,2971.95,5045.56,7038.48,4941.64,7731.69,9266.72,4183.98,2611.3,868.85,8641.43,6857.42,460.517
78.4,1100.72,6975.84,1241.66,7296.65,5149.6,589.703,2973.34,5046.95,7039.87,4943.03,7733.08,9268.11,4185.38,2612.7,870.239,8642.82,6858.81,461.899
78.45,1102.12,6977.23,1243.05,7298.04,5150.98,591.09,2974.73,5048.34,7041.26,4944.42,7734.47,9269.5,4186.77,2614.09,871.628,8644.21,6860.21,463.28
78.5,1103.51,6978.62,1244.44,7299.43,5152.37,592.478,2976.12,5049.73,7042.65,4945.81,7735.86,9270.89,4188.16,2615.49,873.016,8645.6,6861.6,464.661
78.55,1104.91,6980.02,1245.82,7300.82,5153.76,593.865,2977.52,5051.12,7044.04,4947.2,7737.25,9272.28,4189.55,2616.89,874.405,8646.98,6862.99,466.042
78.6,1106.3,6981.41,1247.21,7302.21,5155.15,595.253,2978.91,5052.51,7045.42,4948.59,7738.64,9273.67,4190.94,2618.29,875.794,8648.37,6864.38,467.423
78.65,1107.69,6982.81,1248.6,7303.6,5156.54,596.64,2980.3,5053.9,7046.81,4949.98,7740.03,9275.06,4192.33,2619.69,877.183,8649.76,6865.78,468.804
78.7,1109.09,6984.2,1249.99,7304.99,5157.93,598.028,2981.69,5055.29,7048.2,4951.37,7741.42,9276.44,4193.72,2621.09,878.572,8651.15,6867.17,470.185
78.75,1110.48,6985.59,1251.38,7306.38,5159.32,599.415,2983.08,5056.68,7049.59,4952.76,7742.81,9277.83,4195.11,2622.49,879.961,8652.54,6868.56,471.566
78.8,1111.88,6986.99,1252.77,7307.77,5160.71,600.803,2984.47,5058.07,7050.98,4954.14,7744.2,9279.22,4196.5,2623.89,881.35,8653.93,6869.95,472.948
78.85,1113.27,6988.38,1254.16,7309.16,5162.1,602.19,2985.86,5059.46,7052.37,4955.53,7745.59,9280.61,4197.89,2625.28,882.739,8655.32,6871.34,474.329
78.9,1114.66,6989.78,1255.55,7310.54,5163.48,603.578,2987.25,5060.85,7053.76,4956.92,7746.98,9282,4199.28,2626.68,884.128,8656.7,6872.74,475.71
78.95,1116.06,6991.17,1256.94,7311.93,5164.87,604.965,2988.64,5062.24,7055.15,4958.31,7748.37,9283.39,4200.67,2628.08,885.516,8658.09,6874.13,477.091
79,1117.45,6992.57,1258.32,7313.32,5166.26,606.353,2990.03,5063.63,7056.54,4959.7,7749.76,9284.78,4202.06,2629.48,886.905,8659.48,6875.52,478.472
79.05,1118.85,6993.96,1259.71,7314.71,5167.65,607.74,2991.42,5065.02,7057.92,4961.09,7751.15,9286.16,4203.45,2630.88,888.294,8660.87,6876.91,479.853
79.1,1120.24,6995.35,1261.1,7316.1,5169.04,609.128,2992.81,5066.41,7059.31,4962.48,7752.54,9287.55,4204.84,2632.28,889.683,8662.26,6878.31,481.234
79.15,1121.63,6996.75,1262.49,7317.49,5170.43,610.516,2994.21,5067.8,7060.7,4963.87,7753.93,9288.94,4206.23,2633.68,891.072,8663.65,6879.7,482.615
79.2,1123.03,6998.14,1263.88,7318.88,5171.82,611.903,2995.6,5069.19,7062.09,4965.26,7755.32,9290.33,4207.62,2635.07,892.461,8665.04,6881.09,483.997
79.25,1124.42,6999.54,1265.27,7320.27,5173.21,613.291,2996.99,5070.58,7063.48,4966.64,7756.72,9291.72,4209.01,2636.47,893.85,8666.42,6882.48,485.378
79.3,1125.82,7000.93,1266.66,7321.66,5174.6,614.678,2998.38,5071.97,7064.87,4968.03,7758.11,9293.11,4210.4,2637.87,895.239,8667.81,6883.87,486.759
79.35,1127.21,7002.33,1268.05,7323.05,5175.98,616.066,2999.77,5073.36,7066.26,4969.42,7759.5,9294.5,4211.8,2639.27,896.628,8669.2,6885.27,488.14
79.4,1128.6,7003.72,1269.44,7324.44,5177.37,617.453,3001.16,5074.75,7067.65,4970.81,7760.89,9295.88,4213.19,2640.67,898.016,8670.59,6886.66,489.521
79.45,1130,7005.11,1270.82,7325.83,5178.76,618.841,3002.55,5076.14,7069.04,4972.2,7762.28,9297.27,4214.58,2642.07,899.405,8671.98,6888.05,490.902
79.5,1131.39,7006.51,1272.21,7327.22,5180.15,620.228,3003.94,5077.53,7070.42,4973.59,7763.67,9298.66,4215.97,2643.47,900.794,8673.37,6889.44,492.283
79.55,1132.79,7007.9,1273.6,7328.61,5181.54,621.616,3005.33,5078.93,7071.81,4974.98,7765.06,9300.05,4217.36,2644.87,902.183,8674.76,6890.84,493.665
79.6,1134.18,7009.3,1274.99,7330,5182.93,623.003,3006.72,5080.32,7073.2,4976.37,7766.45,9301.44,4218.75,2646.26,903.572,8676.15,6892.23,495.046
79.65,1135.57,7010.69,1276.38,7331.39,5184.32,624.391,3008.11,5081.71,7074.59,4977.76,7767.84,9302.83,4220.14,2647.66,904.961,8677.53,6893.62,496.427
79.7,1136.97,7012.08,1277.77,7332.78,5185.71,625.778,3009.5,5083.1,7075.98,4979.14,7769.23,9304.22,4221.53,2649.06,906.35,8678.92,6895.01,497.808
79.75,1138.36,7013.48,1279.16,7334.17,5187.1,627.166,3010.9,5084.49,7077.37,4980.53,7770.62,9305.61,4222.92,2650.46,907.739,8680.31,6896.4,499.189
79.8,1139.76,7014.87,1280.55,7335.55,5188.48,628.554,3012.29,5085.88,7078.76,4981.92,7772.01,9306.99,4224.31,2651.86,909.128,8681.7,6897.8,500.57
79.85,1141.15,7016.27,1281.94,7336.94,5189.87,629.941,3013.68,5087.27,7080.15,4983.31,7773.4,9308.38,4225.7,2653.26,910.516,8683.09,6899.19,501.951
79.9,1142.54,7017.66,1283.32,7338.33,5191.26,631.329,3015.07,5088.66,7081.54,4984.7,7774.79,9309.77,4227.09,2654.66,911.905,8684.48,6900.58,503.332
79.95,1143.94,7019.06,1284.71,7339.72,5192.65,632.716,3016.46,5090.05,7082.92,4986.09,7776.18,9311.16,4228.48,2656.06,913.294,8685.87,6901.97,504.714
80,1145.33,7020.45,1286.1,7341.11,5194.04,634.104,3017.85,5091.44,7084.31,4987.48,7777.57,9312.55,4229.87,2657.45,914.683,8687.25,6903.36,506.095
80.05,1146.73,7021.84,1287.49,7342.5,5195.43,635.491,3019.24,5092.83,7085.7,4988.87,7778.96,9313.94,4231.26,2658.85,916.072,8688.64,6904.76,507.476
80.1,1148.12,7023.24,1288.88,7343.89,5196.82,636.879,3020.63,5094.22,7087.09,4990.26,7780.35,9315.33,4232.65,2660.25,917.461,8690.03,6906.15,508.857
80.15,1149.51,7024.63,1290.27,7345.28,5198.21,638.266,3022.02,5095.61,7088.48,4991.64,7781.74,9316.71,4234.04,2661.65,918.85,8691.42,6907.54,510.238
80.2,1150.91,7026.03,1291.66,7346.67,5199.6,639.654,3023.41,5097,7089.87,4993.03,7783.13,9318.1,4235.43,2663.05,920.239,8692.81,6908.93,511.619
80.25,1152.3,7027.42,1293.05,7348.06,5200.98,641.041,3024.8,5098.39,7091.26,4994.42,7784.52,9319.49,4236.82,2664.45,921.628,8694.2,6910.33,513
80.3,1153.69,7028.82,1294.44,7349.45,5202.37,642.429,3026.19,5099.78,7092.65,4995.81,7785.91,9320.88,4238.22,2665.85,923.016,8695.59,6911.72,514.382
80.35,1155.09,7030.21,1295.82,7350.84,5203.76,643.816,3027.59,5101.17,7094.04,4997.2,7787.31,9322.27,4239.61,2667.24,924.405,8696.98,6913.11,515.763
80.4,1156.48,7031.6,1297.21,7352.23,5205.15,645.204,3028.98,5102.56,7095.42,4998.59,7788.7,9323.66,4241,2668.64,925.794,8698.36,6914.5,517.144
80.45,1157.88,7033,1298.6,7353.62,5206.54,646.592,3030.37,5103.95,7096.81,4999.98,7790.09,9325.05,4242.39,2670.04,927.183,8699.75,6915.89,518.525
80.5,1159.27,7034.39,1299.99,7355.01,5207.93,647.979,3031.76,5105.34,7098.2,5001.37,7791.48,9326.43,4243.78,2671.44,928.572,8701.14,6917.29,519.906
80.55,1160.66,7035.79,1301.38,7356.4,5209.32,649.367,3033.15,5106.73,7099.59,5002.76,7792.87,9327.82,4245.17,2672.84,929.961,8702.53,6918.68,521.287
80.6,1162.06,7037.18,1302.77,7357.79,5210.71,650.754,3034.54,5108.12,7100.98,5004.14,7794.26,9329.21,4246.56,2674.24,931.35,8703.92,6920.07,522.668
80.65,1163.45,7038.58,1304.16,7359.18,5212.1,652.142,3035.93,5109.51,7102.37,5005.53,7795.65,9330.6,4247.95,2675.64,932.739,8705.31,6921.46,524.05
80.7,1164.85,7039.97,1305.55,7360.56,5213.48,653.529,3037.32,5110.9,7103.76,5006.92,7797.04,9331.99,4249.34,2677.04,934.128,8706.7,6922.86,525.431
80.75,1166.24,7041.36,1306.94,7361.95,5214.87,654.917,3038.71,5112.29,7105.15,5008.31,7798.43,9333.38,4250.73,2678.43,935.516,8708.08,6924.25,526.812
80.8,1167.63,7042.76,1308.32,7363.34,5216.26,656.304,3040.1,5113.68,7106.54,5009.7,7799.82,9334.77,4252.12,2679.83,936.905,8709.47,6925.64,528.193
80.85,1169.03,7044.15,1309.71,7364.73,5217.65,657.692,3041.49,5115.07,7107.92,5011.09,7801.21,9336.15,4253.51,2681.23,938.294,8710.86,6927.03,529.574
80.9,1170.42,7045.55,1311.1,7366.12,5219.04,659.079,3042.88,5116.46,7109.31,5012.48,7802.6,9337.54,4254.9,2682.63,939.683,8712.25,6928.42,530.955
80.95,1171.82,7046.94,1312.49,7367.51,5220.43,660.467,3044.28,5117.85,7110.7,5013.87,7803.99,9338.93,4256.29,2684.03,941.072,8713.64,6929.82,532.337
81,1173.21,7048.33,1313.88,7368.9,5221.82,661.855,3045.67,5119.24,7112.09,5015.26,7805.38,9340.32,4257.68,2685.43,942.461,8715.03,6931.21,533.718
81.05,1174.6,7049.73,1315.27,7370.29,5223.21,663.242,3047.06,5120.63,7113.48,5016.64,7806.77,9341.71,4259.07,2686.83,943.85,8716.42,6932.6,535.099
81.1,1176,7051.12,1316.66,7371.68,5224.6,664.63,3048.45,5122.02,7114.87,5018.03,7808.16,9343.1,4260.46,2688.23,945.239,8717.8,6933.99,536.48
81.15,1177.39,7052.52,1318.05,7373.07,5225.98,666.017,3049.84,5123.41,7116.26,5019.42,7809.55,9344.49,4261.85,2689.62,946.628,8719.19,6935.39,537.861
81.2,1178.79,7053.91,1319.44,7374.46,5227.37,667.405,3051.23,5124.8,7117.65,5020.81,7810.94,9345.88,4263.24,2691.02,948.016,8720.58,6936.78,539.242
81.25,1180.18,7055.31,1320.82,7375.85,5228.76,668.792,3052.62,5126.19,7119.04,5022.2,7812.33,9347.26,4264.64,2692.42,949.405,8721.97,6938.17,540.623
81.3,1181.57,7056.7,1322.21,7377.24,5230.15,670.18,3054.01,5127.58,7120.42,5023.59,7813.72,9348.65,4266.03,2693.82,950.794,8723.36,6939.56,542.005
81.35,1182.97,7058.09,1323.6,7378.63,5231.54,671.567,3055.4,5128.97,7121.81,5024.98,7815.11,9350.04,4267.42,2695.22,952.183,8724.75,6940.95,543.386
81.4,1184.36,7059.49,1324.99,7380.02,5232.93,672.955,3056.79,5130.36,7123.2,5026.37,7816.5,9351.43,4268.81,2696.62,953.572,8726.14,6942.35,544.767
81.45,1185.76,7060.88,1326.38,7381.41,5234.32,674.342,3058.18,5131.75,7124.59,5027.76,7817.9,9352.82,4270.2,2698.02,954.961,8727.53,6943.74,546.148
81.5,1187.15,7062.28,1327.77,7382.8,5235.71,675.73,3059.57,5133.14,7125.98,5029.14,7819.29,9354.21,4271.59,2699.41,956.35,8728.91,6945.13,547.529
81.55,1188.54,7063.67,1329.16,7384.19,5237.1,677.118,3060.96,5134.53,7127.37,5030.53,7820.68,9355.6,4272.98,2700.81,957.739,8730.3,6946.52,548.91
81.6,1189.94,7065.07,1330.55,7385.57,5238.48,678.505,3062.36,5135.93,7128.76,5031.92,7822.07,9356.98,4274.37,2702.21,959.128,8731.69,6947.92,550.292
81.65,1191.33,7066.46,1331.94,7386.96,5239.87,679.893,3063.75,5137.32,7130.15,5033.31,7823.46,9358.37,4275.76,2703.61,960.516,8733.08,6949.31,551.673
81.7,1192.73,7067.85,1333.32,7388.35,5241.26,681.28,3065.14,5138.71,7131.54,5034.7,7824.85,9359.76,4277.15,2705.01,961.905,8734.47,6950.7,553.054
81.75,1194.12,7069.25,1334.71,7389.74,5242.65,682.668,3066.53,5140.1,7132.92,5036.09,7826.24,9361.15,4278.54,2706.41,963.294,8735.86,6952.09,554.435
81.8,1195.51,7070.64,1336.1,7391.13,5244.04,684.055,3067.92,5141.49,7134.31,5037.48,7827.63,9362.54,4279.93,2707.81,964.683,8737.25,6953.48,555.816
81.85,1196.91,7072.04,1337.49,7392.52,5245.43,685.443,3069.31,5142.88,7135.7,5038.87,7829.02,9363.93,4281.32,2709.21,966.072,8738.63,6954.88,557.197
81.9,1198.3,7073.43,1338.88,7393.91,5246.82,686.83,3070.7,5144.27,7137.09,5040.26,7830.41,9365.32,4282.71,2710.6,967.461,8740.02,6956.27,558.579
81.95,1199.7,7074.82,1340.27,7395.3,5248.21,688.218,3072.09,5145.66,7138.48,5041.64,7831.8,9366.7,4284.1,2712,968.85,8741.41,6957.66,559.96
82,1201.09,7076.22,1341.66,7396.69,5249.6,689.605,3073.48,5147.05,7139.87,5043.03,7833.19,9368.09,4285.49,2713.4,970.239,8742.8,6959.05,561.341
82.05,1202.48,7077.61,1343.05,7398.08,5250.98,690.993,3074.87,5148.44,7141.26,5044.42,7834.58,9369.48,4286.88,2714.8,971.628,8744.19,6960.44,562.722
82.1,1203.88,7079.01,1344.44,7399.47,5252.37,692.381,3076.26,5149.83,7142.65,5045.81,7835.97,9370.87,4288.27,2716.2,973.016,8745.58,6961.84,564.103
82.15,1205.27,7080.4,1345.82,7400.86,5253.76,693.768,3077.65,5151.22,7144.04,5047.2,7837.36,9372.26,4289.66,2717.6,974.405,8746.97,6963.23,565.484
