time,N1,N2,N3,N4,N5,N6,N7
52.55,4643.67,1804.48,6490.17,7333.94,7515.91,3285.71,6584.17
52.6,4645.06,1805.88,6491.57,7335.32,7517.3,3287.11,6585.57
52.65,4646.45,1807.27,6492.97,7336.7,7518.69,3288.51,6586.97
52.7,4647.84,1808.66,6494.36,7338.09,7520.07,3289.91,6588.37
52.75,4649.23,1810.05,6495.76,7339.47,7521.46,3291.3,6589.77
52.8,4650.61,1811.44,6497.16,7340.85,7522.85,3292.7,6591.17
52.85,4652,1812.83,6498.56,7342.24,7524.24,3294.1,6592.57
52.9,4653.39,1814.22,6499.96,7343.62,7525.63,3295.5,6593.97
52.95,4654.78,1815.61,6501.36,7345,7527.02,3296.89,6595.37
53,4656.17,1817.01,6502.76,7346.39,7528.41,3298.29,6596.77
53.05,4657.56,1818.4,6504.16,7347.77,7529.8,3299.69,6598.17
53.1,4658.95,1819.79,6505.56,7349.15,7531.19,3301.09,6599.57
53.15,4660.34,1821.18,6506.96,7350.54,7532.57,3302.49,6600.97
53.2,4661.73,1822.57,6508.36,7351.92,7533.96,3303.88,6602.37
53.25,4663.11,1823.96,6509.75,7353.3,7535.35,3305.28,6603.77
53.3,4664.5,1825.35,6511.15,7354.69,7536.74,3306.68,6605.18
53.35,4665.89,1826.74,6512.55,7356.07,7538.13,3308.08,6606.58
53.4,4667.28,1828.14,6513.95,7357.45,7539.52,3309.48,6607.98
53.45,4668.67,1829.53,6515.35,7358.84,7540.91,3310.87,6609.38
53.5,4670.06,1830.92,6516.75,7360.22,7542.3,3312.27,6610.78
53.55,4671.45,1832.31,6518.15,7361.6,7543.69,3313.67,6612.18
53.6,4672.84,1833.7,6519.55,7362.99,7545.07,3315.07,6613.58
53.65,4674.23,1835.09,6520.95,7364.37,7546.46,3316.46,6614.98
53.7,4675.61,1836.48,6522.35,7365.75,7547.85,3317.86,6616.38
53.75,4677,1837.87,6523.75,7367.14,7549.24,3319.26,6617.78
53.8,4678.39,1839.27,6525.15,7368.52,7550.63,3320.66,6619.18
53.85,4679.78,1840.66,6526.54,7369.9,7552.02,3322.06,6620.58
53.9,4681.17,1842.05,6527.94,7371.29,7553.41,3323.45,6621.98
53.95,4682.56,1843.44,6529.34,7372.67,7554.8,3324.85,6623.38
54,4683.95,1844.83,6530.74,7374.05,7556.19,3326.25,6624.78
54.05,4685.34,1846.22,6532.14,7375.44,7557.57,3327.65,6626.18
54.1,4686.73,1847.61,6533.54,7376.82,7558.96,3329.04,6627.58
54.15,4688.11,1849,6534.94,7378.2,7560.35,3330.44,6628.98
54.2,4689.5,1850.4,6536.34,7379.59,7561.74,3331.84,6630.38
54.25,4690.89,1851.79,6537.74,7380.97,7563.13,3333.24,6631.78
54.3,4692.28,1853.18,6539.14,7382.35,7564.52,3334.64,6633.18
54.35,4693.67,1854.57,6540.54,7383.74,7565.91,3336.03,6634.58
54.4,4695.06,1855.96,6541.93,7385.12,7567.3,3337.43,6635.98
54.45,4696.45,1857.35,6543.33,7386.5,7568.69,3338.83,6637.39
54.5,4697.84,1858.74,6544.73,7387.89,7570.07,3340.23,6638.79
54.55,4699.23,1860.13,6546.13,7389.27,7571.46,3341.62,6640.19
54.6,4700.61,1861.53,6547.53,7390.65,7572.85,3343.02,6641.59
54.65,4702,1862.92,6548.93,7392.04,7574.24,3344.42,6642.99
54.7,4703.39,1864.31,6550.33,7393.42,7575.63,3345.82,6644.39
54.75,4704.78,1865.7,6551.73,7394.8,7577.02,3347.22,6645.79
54.8,4706.17,1867.09,6553.13,7396.19,7578.41,3348.61,6647.19
54.85,4707.56,1868.48,6554.53,7397.57,7579.8,3350.01,6648.59
54.9,4708.95,1869.87,6555.93,7398.95,7581.19,3351.41,6649.99
54.95,4710.34,1871.26,6557.32,7400.34,7582.57,3352.81,6651.39
55,4711.73,1872.66,6558.72,7401.72,7583.96,3354.21,6652.79
55.05,4713.11,1874.05,6560.12,7403.1,7585.35,3355.6,6654.19
55.1,4714.5,1875.44,6561.52,7404.49,7586.74,3357,6655.59
55.15,4715.89,1876.83,6562.92,7405.87,7588.13,3358.4,6656.99
55.2,4717.28,1878.22,6564.32,7407.25,7589.52,3359.8,6658.39
55.25,4718.67,1879.61,6565.72,7408.64,7590.91,3361.19,6659.79
55.3,4720.06,1881,6567.12,7410.02,7592.3,3362.59,6661.19
55.35,4721.45,1882.39,6568.52,7411.4,7593.69,3363.99,6662.59
55.4,4722.84,1883.79,6569.92,7412.79,7595.07,3365.39,6663.99
55.45,4724.23,1885.18,6571.31,7414.17,7596.46,3366.79,6665.39
55.5,4725.61,1886.57,6572.71,7415.55,7597.85,3368.18,6666.79
55.55,4727,1887.96,6574.11,7416.94,7599.24,3369.58,6668.19
55.6,4728.39,1889.35,6575.51,7418.32,7600.63,3370.98,6669.59
55.65,4729.78,1890.74,6576.91,7419.7,7602.02,3372.38,6670.99
55.7,4731.17,1892.13,6578.31,7421.09,7603.41,3373.77,6672.4
55.75,4732.56,1893.52,6579.71,7422.47,7604.8,3375.17,6673.8
55.8,4733.95,1894.92,6581.11,7423.86,7606.19,3376.57,6675.2
55.85,4735.34,1896.31,6582.51,7425.24,7607.57,3377.97,6676.6
55.9,4736.73,1897.7,6583.91,7426.62,7608.96,3379.37,6678
55.95,4738.11,1899.09,6585.31,7428.01,7610.35,3380.76,6679.4
56,4739.5,1900.48,6586.7,7429.39,7611.74,3382.16,6680.8
56.05,4740.89,1901.87,6588.1,7430.77,7613.13,3383.56,6682.2
56.1,4742.28,1903.26,6589.5,7432.16,7614.52,3384.96,6683.6
56.15,4743.67,1904.65,6590.9,7433.54,7615.91,3386.35,6685
56.2,4745.06,1906.05,6592.3,7434.92,7617.3,3387.75,6686.4
56.25,4746.45,1907.44,6593.7,7436.31,7618.69,3389.15,6687.8
56.3,4747.84,1908.83,6595.1,7437.69,7620.07,3390.55,6689.2
56.35,4749.23,1910.22,6596.5,7439.07,7621.46,3391.95,6690.6
56.4,4750.61,1911.61,6597.9,7440.46,7622.85,3393.34,6692
56.45,4752,1913,6599.3,7441.84,7624.24,3394.74,6693.4
56.5,4753.39,1914.39,6600.7,7443.22,7625.63,3396.14,6694.8
56.55,4754.78,1915.78,6602.09,7444.61,7627.02,3397.54,6696.2
56.6,4756.17,1917.18,6603.49,7445.99,7628.41,3398.94,6697.6
56.65,4757.56,1918.57,6604.89,7447.37,7629.8,3400.33,6699
56.7,4758.95,1919.96,6606.29,7448.76,7631.19,3401.73,6700.4
56.75,4760.34,1921.35,6607.69,7450.14,7632.57,3403.13,6701.8
56.8,4761.73,1922.74,6609.09,7451.52,7633.96,3404.53,6703.2
56.85,4763.11,1924.13,6610.49,7452.91,7635.35,3405.92,6704.6
56.9,4764.5,1925.52,6611.89,7454.29,7636.74,3407.32,6706.01
56.95,4765.89,1926.91,6613.29,7455.67,7638.13,3408.72,6707.41
57,4767.28,1928.31,6614.69,7457.06,7639.52,3410.12,6708.81
57.05,4768.67,1929.7,6616.09,7458.44,7640.91,3411.52,6710.21
57.1,4770.06,1931.09,6617.48,7459.82,7642.3,3412.91,6711.61
57.15,4771.45,1932.48,6618.88,7461.21,7643.69,3414.31,6713.01
57.2,4772.84,1933.87,6620.28,7462.59,7645.07,3415.71,6714.41
57.25,4774.23,1935.26,6621.68,7463.97,7646.46,3417.11,6715.81
57.3,4775.61,1936.65,6623.08,7465.36,7647.85,3418.51,6717.21
57.35,4777,1938.04,6624.48,7466.74,7649.24,3419.9,6718.61
57.4,4778.39,1939.44,6625.88,7468.12,7650.63,3421.3,6720.01
57.45,4779.78,1940.83,6627.28,7469.51,7652.02,3422.7,6721.41
57.5,4781.17,1942.22,6628.68,7470.89,7653.41,3424.1,6722.81
57.55,4782.56,1943.61,6630.08,7472.27,7654.8,3425.49,6724.21
57.6,4783.95,1945,6631.48,7473.66,7656.19,3426.89,6725.61
57.65,4785.34,1946.39,6632.87,7475.04,7657.57,3428.29,6727.01
57.7,4786.73,1947.78,6634.27,7476.42,7658.96,3429.69,6728.41
57.75,4788.11,1949.17,6635.67,7477.81,7660.35,3431.09,6729.81
57.8,4789.5,1950.57,6637.07,7479.19,7661.74,3432.48,6731.21
57.85,4790.89,1951.96,6638.47,7480.57,7663.13,3433.88,6732.61
57.9,4792.28,1953.35,6639.87,7481.96,7664.52,3435.28,6734.01
57.95,4793.67,1954.74,6641.27,7483.34,7665.91,3436.68,6735.41
58,4795.06,1956.13,6642.67,7484.72,7667.3,3438.07,6736.81
58.05,4796.45,1957.52,6644.07,7486.11,7668.69,3439.47,6738.21
58.1,4797.84,1958.91,6645.47,7487.49,7670.07,3440.87,6739.61
58.15,4799.23,1960.3,6646.87,7488.88,7671.46,3442.27,6741.02
58.2,4800.61,1961.7,6648.26,7490.26,7672.85,3443.67,6742.42
58.25,4802,1963.09,6649.66,7491.64,7674.24,3445.06,6743.82
58.3,4803.39,1964.48,6651.06,7493.03,7675.63,3446.46,6745.22
58.35,4804.78,1965.87,6652.46,7494.41,7677.02,3447.86,6746.62
58.4,4806.17,1967.26,6653.86,7495.79,7678.41,3449.26,6748.02
58.45,4807.56,1968.65,6655.26,7497.18,7679.8,3450.66,6749.42
58.5,4808.95,1970.04,6656.66,7498.56,7681.19,3452.05,6750.82
58.55,4810.34,1971.43,6658.06,7499.94,7682.57,3453.45,6752.22
58.6,4811.73,1972.83,6659.46,7501.33,7683.96,3454.85,6753.62
58.65,4813.11,1974.22,6660.86,7502.71,7685.35,3456.25,6755.02
58.7,4814.5,1975.61,6662.26,7504.09,7686.74,3457.64,6756.42
58.75,4815.89,1977,6663.65,7505.48,7688.13,3459.04,6757.82
58.8,4817.28,1978.39,6665.05,7506.86,7689.52,3460.44,6759.22
58.85,4818.67,1979.78,6666.45,7508.24,7690.91,3461.84,6760.62
58.9,4820.06,1981.17,6667.85,7509.63,7692.3,3463.24,6762.02
58.95,4821.45,1982.56,6669.25,7511.01,7693.69,3464.63,6763.42
59,4822.84,1983.96,6670.65,7512.39,7695.07,3466.03,6764.82
59.05,4824.23,1985.35,6672.05,7513.78,7696.46,3467.43,6766.22
59.1,4825.61,1986.74,6673.45,7515.16,7697.85,3468.83,6767.62
59.15,4827,1988.13,6674.85,7516.54,7699.24,3470.22,6769.02
59.2,4828.39,1989.52,6676.25,7517.93,7700.63,3471.62,6770.42
59.25,4829.78,1990.91,6677.65,7519.31,7702.02,3473.02,6771.82
59.3,4831.17,1992.3,6679.04,7520.69,7703.41,3474.42,6773.22
59.35,4832.56,1993.69,6680.44,7522.08,7704.8,3475.82,6774.62
59.4,4833.95,1995.09,6681.84,7523.46,7706.19,3477.21,6776.02
59.45,4835.34,1996.48,6683.24,7524.84,7707.57,3478.61,6777.43
59.5,4836.73,1997.87,6684.64,7526.23,7708.96,3480.01,6778.83
59.55,4838.11,1999.26,6686.04,7527.61,7710.35,3481.41,6780.23
59.6,4839.5,2000.65,6687.44,7528.99,7711.74,3482.81,6781.63
59.65,4840.89,2002.04,6688.84,7530.38,7713.13,3484.2,6783.03
59.7,4842.28,2003.43,6690.24,7531.76,7714.52,3485.6,6784.43
59.75,4843.67,2004.82,6691.64,7533.14,7715.91,3487,6785.83
59.8,4845.06,2006.21,6693.04,7534.53,7717.3,3488.4,6787.23
59.85,4846.45,2007.61,6694.43,7535.91,7718.69,3489.79,6788.63
59.9,4847.84,2009,6695.83,7537.29,7720.07,3491.19,6790.03
59.95,4849.23,2010.39,6697.23,7538.68,7721.46,3492.59,6791.43
60,4850.61,2011.78,6698.63,7540.06,7722.85,3493.99,6792.83
60.05,4852,2013.17,6700.03,7541.45,7724.24,3495.39,6794.23
60.1,4853.39,2014.56,6701.43,7542.83,7725.63,3496.78,6795.63
60.15,4854.78,2015.95,6702.83,7544.21,7727.02,3498.18,6797.03
60.2,4856.17,2017.34,6704.23,7545.6,7728.41,3499.58,6798.43
60.25,4857.56,2018.74,6705.63,7546.98,7729.8,3500.98,6799.83
60.3,4858.95,2020.13,6707.03,7548.36,7731.19,3502.38,6801.23
60.35,4860.34,2021.52,6708.42,7549.75,7732.57,3503.77,6802.63
60.4,4861.73,2022.91,6709.82,7551.13,7733.96,3505.17,6804.03
60.45,4863.11,2024.3,6711.22,7552.51,7735.35,3506.57,6805.43
60.5,4864.5,2025.69,6712.62,7553.9,7736.74,3507.97,6806.83
60.55,4865.89,2027.08,6714.02,7555.28,7738.13,3509.36,6808.23
60.6,4867.28,2028.47,6715.42,7556.66,7739.52,3510.76,6809.63
60.65,4868.67,2029.87,6716.82,7558.05,7740.91,3512.16,6811.03
60.7,4870.06,2031.26,6718.22,7559.43,7742.3,3513.56,6812.43
60.75,4871.45,2032.65,6719.62,7560.81,7743.69,3514.96,6813.83
60.8,4872.84,2034.04,6721.02,7562.2,7745.07,3516.35,6815.24
60.85,4874.23,2035.43,6722.42,7563.58,7746.46,3517.75,6816.64
60.9,4875.61,2036.82,6723.81,7564.96,7747.85,3519.15,6818.04
60.95,4877,2038.21,6725.21,7566.35,7749.24,3520.55,6819.44
61,4878.39,2039.6,6726.61,7567.73,7750.63,3521.95,6820.84
61.05,4879.78,2041,6728.01,7569.11,7752.02,3523.34,6822.24
61.1,4881.17,2042.39,6729.41,7570.5,7753.41,3524.74,6823.64
61.15,4882.56,2043.78,6730.81,7571.88,7754.8,3526.14,6825.04
61.2,4883.95,2045.17,6732.21,7573.26,7756.19,3527.54,6826.44
61.25,4885.34,2046.56,6733.61,7574.65,7757.57,3528.93,6827.84
61.3,4886.73,2047.95,6735.01,7576.03,7758.96,3530.33,6829.24
61.35,4888.11,2049.34,6736.41,7577.41,7760.35,3531.73,6830.64
61.4,4889.5,2050.73,6737.81,7578.8,7761.74,3533.13,6832.04
61.45,4890.89,2052.13,6739.2,7580.18,7763.13,3534.53,6833.44
61.5,4892.28,2053.52,6740.6,7581.56,7764.52,3535.92,6834.84
61.55,4893.67,2054.91,6742,7582.95,7765.91,3537.32,6836.24
61.6,4895.06,2056.3,6743.4,7584.33,7767.3,3538.72,6837.64
61.65,4896.45,2057.69,6744.8,7585.72,7768.69,3540.12,6839.04
61.7,4897.84,2059.08,6746.2,7587.1,7770.07,3541.52,6840.44
61.75,4899.23,2060.47,6747.6,7588.48,7771.46,3542.91,6841.84
61.8,4900.61,2061.86,6749,7589.87,7772.85,3544.31,6843.24
61.85,4902,2063.26,6750.4,7591.25,7774.24,3545.71,6844.64
61.9,4903.39,2064.65,6751.8,7592.63,7775.63,3547.11,6846.04
61.95,4904.78,2066.04,6753.2,7594.02,7777.02,3548.5,6847.44
62,4906.17,2067.43,6754.59,7595.4,7778.41,3549.9,6848.84
62.05,4907.56,2068.82,6755.99,7596.78,7779.8,3551.3,6850.24
62.1,4908.95,2070.21,6757.39,7598.17,7781.19,3552.7,6851.64
62.15,4910.34,2071.6,6758.79,7599.55,7782.57,3554.1,6853.05
62.2,4911.73,2072.99,6760.19,7600.93,7783.96,3555.49,6854.45
62.25,4913.11,2074.39,6761.59,7602.32,7785.35,3556.89,6855.85
62.3,4914.5,2075.78,6762.99,7603.7,7786.74,3558.29,6857.25
62.35,4915.89,2077.17,6764.39,7605.08,7788.13,3559.69,6858.65
62.4,4917.28,2078.56,6765.79,7606.47,7789.52,3561.08,6860.05
62.45,4918.67,2079.95,6767.19,7607.85,7790.91,3562.48,6861.45
62.5,4920.06,2081.34,6768.59,7609.23,7792.3,3563.88,6862.85
62.55,4921.45,2082.73,6769.98,7610.62,7793.69,3565.28,6864.25
62.6,4922.84,2084.12,6771.38,7612,7795.07,3566.68,6865.65
62.65,4924.23,2085.52,6772.78,7613.38,7796.46,3568.07,6867.05
62.7,4925.61,2086.91,6774.18,7614.77,7797.85,3569.47,6868.45
62.75,4927,2088.3,6775.58,7616.15,7799.24,3570.87,6869.85
62.8,4928.39,2089.69,6776.98,7617.53,7800.63,3572.27,6871.25
62.85,4929.78,2091.08,6778.38,7618.92,7802.02,3573.67,6872.65
62.9,4931.17,2092.47,6779.78,7620.3,7803.41,3575.06,6874.05
62.95,4932.56,2093.86,6781.18,7621.69,7804.8,3576.46,6875.45
63,4933.95,2095.25,6782.58,7623.07,7806.19,3577.86,6876.85
63.05,4935.34,2096.65,6783.97,7624.45,7807.57,3579.26,6878.25
63.1,4936.73,2098.04,6785.37,7625.84,7808.96,3580.66,6879.65
63.15,4938.11,2099.43,6786.77,7627.22,7810.35,3582.05,6881.05
63.2,4939.5,2100.82,6788.17,7628.6,7811.74,3583.45,6882.45
63.25,4940.89,2102.21,6789.57,7629.99,7813.13,3584.85,6883.85
63.3,4942.28,2103.6,6790.97,7631.37,7814.52,3586.25,6885.25
63.35,4943.67,2104.99,6792.37,7632.75,7815.91,3587.64,6886.65
63.4,4945.06,2106.38,6793.77,7634.14,7817.3,3589.04,6888.05
63.45,4946.45,2107.78,6795.17,7635.52,7818.69,3590.44,6889.45
63.5,4947.84,2109.17,6796.57,7636.9,7820.07,3591.84,6890.85
63.55,4949.23,2110.56,6797.97,7638.29,7821.46,3593.24,6892.26
63.6,4950.61,2111.95,6799.36,7639.67,7822.85,3594.63,6893.66
63.65,4952,2113.34,6800.76,7641.05,7824.24,3596.03,6895.06
63.7,4953.39,2114.73,6802.16,7642.44,7825.63,3597.43,6896.46
63.75,4954.78,2116.12,6803.56,7643.82,7827.02,3598.83,6897.86
63.8,4956.17,2117.51,6804.96,7645.2,7828.41,3600.23,6899.26
63.85,4957.56,2118.91,6806.36,7646.59,7829.8,3601.62,6900.66
63.9,4958.95,2120.3,6807.76,7647.97,7831.19,3603.02,6902.06
63.95,4960.34,2121.69,6809.16,7649.35,7832.57,3604.42,6903.46
64,4961.73,2123.08,6810.56,7650.74,7833.96,3605.82,6904.86
64.05,4963.11,2124.47,6811.96,7652.12,7835.35,3607.21,6906.26
64.1,4964.5,2125.86,6813.36,7653.5,7836.74,3608.61,6907.66
64.15,4965.89,2127.25,6814.75,7654.89,7838.13,3610.01,6909.06
64.2,4967.28,2128.64,6816.15,7656.27,7839.52,3611.41,6910.46
64.25,4968.67,2130.04,6817.55,7657.66,7840.91,3612.81,6911.86
64.3,4970.06,2131.43,6818.95,7659.04,7842.3,3614.2,6913.26
64.35,4971.45,2132.82,6820.35,7660.42,7843.69,3615.6,6914.66
64.4,4972.84,2134.21,6821.75,7661.81,7845.07,3617,6916.06
64.45,4974.23,2135.6,6823.15,7663.19,7846.46,3618.4,6917.46
64.5,4975.61,2136.99,6824.55,7664.57,7847.85,3619.8,6918.86
64.55,4977,2138.38,6825.95,7665.96,7849.24,3621.19,6920.26
64.6,4978.39,2139.77,6827.35,7667.34,7850.63,3622.59,6921.66
64.65,4979.78,2141.17,6828.74,7668.72,7852.02,3623.99,6923.06
64.7,4981.17,2142.56,6830.14,7670.11,7853.41,3625.39,6924.46
64.75,4982.56,2143.95,6831.54,7671.49,7854.8,3626.78,6925.86
64.8,4983.95,2145.34,6832.94,7672.87,7856.19,3628.18,6927.26
64.85,4985.34,2146.73,6834.34,7674.26,7857.57,3629.58,6928.66
64.9,4986.73,2148.12,6835.74,7675.64,7858.96,3630.98,6930.06
64.95,4988.11,2149.51,6837.14,7677.02,7860.35,3632.38,6931.47
65,4989.5,2150.9,6838.54,7678.41,7861.74,3633.77,6932.87
65.05,4990.89,2152.3,6839.94,7679.79,7863.13,3635.17,6934.27
65.1,4992.28,2153.69,6841.34,7681.17,7864.52,3636.57,6935.67
65.15,4993.67,2155.08,6842.74,7682.56,7865.91,3637.97,6937.07
65.2,4995.06,2156.47,6844.13,7683.94,7867.3,3639.37,6938.47
65.25,4996.45,2157.86,6845.53,7685.32,7868.69,3640.76,6939.87
65.3,4997.84,2159.25,6846.93,7686.71,7870.07,3642.16,6941.27
65.35,4999.23,2160.64,6848.33,7688.09,7871.46,3643.56,6942.67
65.4,5000.61,2162.03,6849.73,7689.47,7872.85,3644.96,6944.07
65.45,5002,2163.43,6851.13,7690.86,7874.24,3646.35,6945.47
65.5,5003.39,2164.82,6852.53,7692.24,7875.63,3647.75,6946.87
65.55,5004.78,2166.21,6853.93,7693.63,7877.02,3649.15,6948.27
65.6,5006.17,2167.6,6855.33,7695.01,7878.41,3650.55,6949.67
65.65,5007.56,2168.99,6856.73,7696.39,7879.8,3651.95,6951.07
65.7,5008.95,2170.38,6858.13,7697.78,7881.19,3653.34,6952.47
65.75,5010.34,2171.77,6859.52,7699.16,7882.57,3654.74,6953.87
65.8,5011.73,2173.16,6860.92,7700.54,7883.96,3656.14,6955.27
65.85,5013.11,2174.55,6862.32,7701.93,7885.35,3657.54,6956.67
65.9,5014.5,2175.95,6863.72,7703.31,7886.74,3658.94,6958.07
65.95,5015.89,2177.34,6865.12,7704.69,7888.13,3660.33,6959.47
66,5017.28,2178.73,6866.52,7706.08,7889.52,3661.73,6960.87
66.05,5018.67,2180.12,6867.92,7707.46,7890.91,3663.13,6962.27
66.1,5020.06,2181.51,6869.32,7708.84,7892.3,3664.53,6963.67
66.15,5021.45,2182.9,6870.72,7710.23,7893.69,3665.92,6965.07
66.2,5022.84,2184.29,6872.12,7711.61,7895.07,3667.32,6966.47
66.25,5024.23,2185.68,6873.51,7712.99,7896.46,3668.72,6967.87
66.3,5025.61,2187.08,6874.91,7714.38,7897.85,3670.12,6969.27
66.35,5027,2188.47,6876.31,7715.76,7899.24,3671.52,6970.67
66.4,5028.39,2189.86,6877.71,7717.14,7900.63,3672.91,6972.07
66.45,5029.78,2191.25,6879.11,7718.53,7902.02,3674.31,6973.48
66.5,5031.17,2192.64,6880.51,7719.91,7903.41,3675.71,6974.88
66.55,5032.56,2194.03,6881.91,7721.29,7904.8,3677.11,6976.28
66.6,5033.95,2195.42,6883.31,7722.68,7906.19,3678.51,6977.68
66.65,5035.34,2196.81,6884.71,7724.06,7907.57,3679.9,6979.08
66.7,5036.73,2198.21,6886.11,7725.45,7908.96,3681.3,6980.48
66.75,5038.11,2199.6,6887.51,7726.83,7910.35,3682.7,6981.88
66.8,5039.5,2200.99,6888.9,7728.21,7911.74,3684.1,6983.28
66.85,5040.89,2202.38,6890.3,7729.6,7913.13,3685.5,6984.68
66.9,5042.28,2203.77,6891.7,7730.98,7914.52,3686.89,6986.08
66.95,5043.67,2205.16,6893.1,7732.36,7915.91,3688.29,6987.48
67,5045.06,2206.55,6894.5,7733.75,7917.3,3689.69,6988.88
67.05,5046.45,2207.94,6895.9,7735.13,7918.69,3691.09,6990.28
67.1,5047.84,2209.34,6897.3,7736.51,7920.07,3692.48,6991.68
67.15,5049.23,2210.73,6898.7,7737.9,7921.46,3693.88,6993.08
67.2,5050.61,2212.12,6900.1,7739.28,7922.85,3695.28,6994.48
67.25,5052,2213.51,6901.5,7740.66,7924.24,3696.68,6995.88
67.3,5053.39,2214.9,6902.9,7742.05,7925.63,3698.08,6997.28
67.35,5054.78,2216.29,6904.29,7743.43,7927.02,3699.47,6998.68
67.4,5056.17,2217.68,6905.69,7744.81,7928.41,3700.87,7000.08
67.45,5057.56,2219.07,6907.09,7746.2,7929.8,3702.27,7001.48
67.5,5058.95,2220.47,6908.49,7747.58,7931.19,3703.67,7002.88
67.55,5060.34,2221.86,6909.89,7748.96,7932.57,3705.07,7004.28
67.6,5061.73,2223.25,6911.29,7750.35,7933.96,3706.46,7005.68
67.65,5063.11,2224.64,6912.69,7751.73,7935.35,3707.86,7007.08
67.7,5064.5,2226.03,6914.09,7753.12,7936.74,3709.26,7008.48
67.75,5065.89,2227.42,6915.49,7754.5,7938.13,3710.66,7009.88
67.8,5067.28,2228.81,6916.89,7755.88,7939.52,3712.06,7011.28
67.85,5068.67,2230.2,6918.28,7757.27,7940.91,3713.45,7012.68
67.9,5070.06,2231.6,6919.68,7758.65,7942.3,3714.85,7014.08
67.95,5071.45,2232.99,6921.08,7760.03,7943.69,3716.25,7015.49
68,5072.84,2234.38,6922.48,7761.42,7945.07,3717.65,7016.89
68.05,5074.23,2235.77,6923.88,7762.8,7946.46,3719.04,7018.29
68.1,5075.61,2237.16,6925.28,7764.18,7947.85,3720.44,7019.69
68.15,5077,2238.55,6926.68,7765.57,7949.24,3721.84,7021.09
68.2,5078.39,2239.94,6928.08,7766.95,7950.63,3723.24,7022.49
68.25,5079.78,2241.33,6929.48,7768.33,7952.02,3724.64,7023.89
68.3,5081.17,2242.73,6930.88,7769.72,7953.41,3726.03,7025.29
68.35,5082.56,2244.12,6932.28,7771.1,7954.8,3727.43,7026.69
68.4,5083.95,2245.51,6933.67,7772.48,7956.19,3728.83,7028.09
68.45,5085.34,2246.9,6935.07,7773.87,7957.57,3730.23,7029.49
68.5,5086.73,2248.29,6936.47,7775.25,7958.96,3731.63,7030.89
68.55,5088.11,2249.68,6937.87,7776.63,7960.35,3733.02,7032.29
68.6,5089.5,2251.07,6939.27,7778.02,7961.74,3734.42,7033.69
68.65,5090.89,2252.46,6940.67,7779.4,7963.13,3735.82,7035.09
68.7,5092.28,2253.86,6942.07,7780.79,7964.52,3737.22,7036.49
68.75,5093.67,2255.25,6943.47,7782.17,7965.91,3738.61,7037.89
68.8,5095.06,2256.64,6944.87,7783.55,7967.3,3740.01,7039.29
68.85,5096.45,2258.03,6946.27,7784.94,7968.69,3741.41,7040.69
68.9,5097.84,2259.42,6947.66,7786.32,7970.07,3742.81,7042.09
68.95,5099.23,2260.81,6949.06,7787.7,7971.46,3744.21,7043.49
69,5100.61,2262.2,6950.46,7789.09,7972.85,3745.6,7044.89
69.05,5102,2263.59,6951.86,7790.47,7974.24,3747,7046.29
69.1,5103.39,2264.99,6953.26,7791.85,7975.63,3748.4,7047.69
69.15,5104.78,2266.38,6954.66,7793.24,7977.02,3749.8,7049.09
69.2,5106.17,2267.77,6956.06,7794.62,7978.41,3751.2,7050.49
69.25,5107.56,2269.16,6957.46,7796,7979.8,3752.59,7051.89
69.3,5108.95,2270.55,6958.86,7797.39,7981.19,3753.99,7053.29
69.35,5110.34,2271.94,6960.26,7798.77,7982.57,3755.39,7054.69
69.4,5111.73,2273.33,6961.66,7800.15,7983.96,3756.79,7056.09
69.45,5113.11,2274.72,6963.05,7801.54,7985.35,3758.19,7057.49
69.5,5114.5,2276.12,6964.45,7802.92,7986.74,3759.58,7058.89
69.55,5115.89,2277.51,6965.85,7804.3,7988.13,3760.98,7060.3
69.6,5117.28,2278.9,6967.25,7805.69,7989.52,3762.38,7061.7
69.65,5118.67,2280.29,6968.65,7807.07,7990.91,3763.78,7063.1
69.7,5120.06,2281.68,6970.05,7808.46,7992.3,3765.17,7064.5
69.75,5121.45,2283.07,6971.45,7809.84,7993.69,3766.57,7065.9
69.8,5122.84,2284.46,6972.85,7811.22,7995.07,3767.97,7067.3
69.85,5124.23,2285.85,6974.25,7812.61,7996.46,3769.37,7068.7
69.9,5125.61,2287.24,6975.65,7813.99,7997.85,3770.77,7070.1
69.95,5127,2288.64,6977.04,7815.37,7999.24,3772.16,7071.5
70,5128.39,2290.03,6978.44,7816.76,8000.63,3773.56,7072.9
70.05,5129.78,2291.42,6979.84,7818.14,8002.02,3774.96,7074.3
70.1,5131.17,2292.81,6981.24,7819.52,8003.41,3776.36,7075.7
70.15,5132.56,2294.2,6982.64,7820.91,8004.8,3777.76,7077.1
70.2,5133.95,2295.59,6984.04,7822.29,8006.19,3779.15,7078.5
70.25,5135.34,2296.98,6985.44,7823.67,8007.57,3780.55,7079.9
70.3,5136.73,2298.37,6986.84,7825.06,8008.96,3781.95,7081.3
70.35,5138.11,2299.77,6988.24,7826.44,8010.35,3783.35,7082.7
70.4,5139.5,2301.16,6989.64,7827.82,8011.74,3784.75,7084.1
70.45,5140.89,2302.55,6991.04,7829.21,8013.13,3786.14,7085.5
70.5,5142.28,2303.94,6992.43,7830.59,8014.52,3787.54,7086.9
70.55,5143.67,2305.33,6993.83,7831.98,8015.91,3788.94,7088.3
